actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
593,PT02M36.00S,2025-01-17T05:07:25.5Z,4,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612745,114,113,2025-01-17T05:07:45Z,5780000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Eason 2 FT),"[1628370, 1631106]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,2.0,0.0,Eason,1631106.0
595,PT02M36.00S,2025-01-17T05:07:46.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631106,,,1610612745,114,114,2025-01-17T05:07:46Z,5800000,False,,,0,,T. Eason Free Throw 1 of 2 (12 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
596,PT02M36.00S,2025-01-17T05:07:59.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631106,,,1610612745,114,115,2025-01-17T05:07:59Z,5810000,False,,,0,,T. Eason Free Throw 2 of 2 (13 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
597,PT02M20.00S,2025-01-17T05:08:18.6Z,4,REGULAR,3pt,Jump Shot,[],201942,18.347568988173457,3.9215686274509802,1610612758,117,115,2025-01-17T05:08:24Z,5820000,False,230.0,120.0,1,left,D. DeRozan 25' 3PT  (28 PTS) (D. Fox 7 AST),"[201942, 1628368]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,25.98,Made,,,,,,,,,,,28.0,D. Fox,1628368.0,7.0,,,,
599,PT02M10.00S,2025-01-17T05:08:29.0Z,4,REGULAR,turnover,bad pass,[],1630224,,,1610612745,117,115,2025-01-17T05:08:36Z,5840000,False,,,0,,J. Green bad pass TURNOVER (4 TO),"[1630224, 1628368]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,4.0,Fox,1628368.0,,,,,,,,,,
600,PT02M10.00S,2025-01-17T05:08:29.0Z,4,REGULAR,steal,,[],1628368,,,1610612758,117,115,2025-01-17T05:08:31Z,5850000,False,,,0,,D. Fox STEAL (4 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
601,PT02M05.00S,2025-01-17T05:08:35.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628370,12.302890932982917,43.872549019607845,1610612758,119,115,2025-01-17T05:28:52Z,5860000,False,31.0,63.0,1,left,M. Monk 7' running Layup (23 PTS),[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,,,,,,,,,,,23.0,,,,,,,
602,PT02M05.00S,2025-01-17T05:08:41.8Z,4,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612758,119,115,2025-01-17T05:08:54Z,5870000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Monk 1 FT),"[1628415, 1628370]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,,,3.0,0.0,Monk,1628370.0
604,PT02M05.00S,2025-01-17T05:09:00.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628370,,,1610612758,120,115,2025-01-17T05:09:00Z,5890000,False,,,0,,M. Monk Free Throw 1 of 1 (24 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,,,,,24.0,,,,,,,
605,PT01M55.00S,2025-01-17T05:09:16.3Z,4,REGULAR,3pt,Jump Shot,[],1630224,69.59592641261499,15.441176470588236,1610612745,120,118,2025-01-17T05:09:20Z,5900000,False,-173.0,233.0,1,right,J. Green 29' 3PT  (23 PTS) (A. Thompson 4 AST),"[1630224, 1641708]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,29.03,Made,,,,,,,,,,,23.0,A. Thompson,1641708.0,4.0,,,,
607,PT01M40.00S,2025-01-17T05:09:31.4Z,4,REGULAR,2pt,Jump Shot,[],1628368,22.552562417871222,49.50980392156863,1610612758,120,118,2025-01-17T05:30:04Z,5920000,False,2.0,159.0,1,left,MISS D. Fox 15' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,15.95,Missed,,,,,,,,,,,,,,,,,,
608,PT01M38.00S,2025-01-17T05:09:33.4Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,120,118,2025-01-17T05:30:04Z,5930000,False,,,0,,K. Murray REBOUND (Off:3 Def:7),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,,,607.0,10.0,7.0,3.0,,,,,,,,,,,,,,
609,PT01M31.00S,2025-01-17T05:09:43.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,23.078186596583443,44.6078431372549,1610612758,122,118,2025-01-17T05:30:33Z,5940000,False,27.0,164.0,1,left,D. DeRozan 16' turnaround Jump Shot (30 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,16.66,Made,,,,,,,,,,,30.0,,,,,,,
610,PT01M31.00S,2025-01-17T05:09:46.2Z,4,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612758,122,118,2025-01-17T05:09:59Z,5950000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1631106, 201942]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202035.0,,,,,,,,,,1.0,0.0,DeRozan,201942.0
612,PT01M31.00S,2025-01-17T05:10:10.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],201942,,,1610612758,123,118,2025-01-17T05:10:10Z,5970000,False,,,0,,D. DeRozan Free Throw 1 of 1 (31 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,31.0,,,,,,,
613,PT01M19.00S,2025-01-17T05:10:26.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612745,123,118,2025-01-17T05:10:56Z,5980000,False,,,0,,D. Sabonis shooting personal FOUL (6 PF) (Sengun 2 FT),"[1627734, 1630578]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,6.0,0.0,Sengun,1630578.0
615,PT01M19.00S,2025-01-17T05:11:02.9Z,4,REGULAR,substitution,out,[],1627734,,,1610612745,123,118,2025-01-17T05:11:31Z,6000000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M19.00S,2025-01-17T05:11:02.9Z,4,REGULAR,substitution,in,[],1626168,,,1610612745,123,118,2025-01-17T05:11:31Z,6010000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M19.00S,2025-01-17T05:11:57.7Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,123,119,2025-01-17T05:12:25Z,6020000,False,,,0,,A. Sengun Free Throw 1 of 2 (21 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,21.0,,,,,,,
618,PT01M19.00S,2025-01-17T05:11:57.7Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,123,119,2025-01-17T05:12:25Z,6030000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
619,PT01M16.00S,2025-01-17T05:12:00.7Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,123,119,2025-01-17T05:12:25Z,6040000,False,,,0,,K. Murray REBOUND (Off:3 Def:8),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,618.0,11.0,8.0,3.0,,,,,,,,,,,,,,
620,PT01M05.00S,2025-01-17T05:12:35.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,13.222733245729303,54.166666666666664,1610612758,123,119,2025-01-17T05:12:44Z,6050000,False,-21.0,72.0,1,left,MISS D. Fox 7' driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,,,,,,,,,,,,,,
621,PT01M03.00S,2025-01-17T05:12:37.6Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,123,119,2025-01-17T05:12:44Z,6060000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,620.0,5.0,5.0,0.0,,,,,,,,,,,,,,
622,PT00M59.20S,2025-01-17T05:12:43.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631106,85.89027595269383,0.7352941176470588,1610612745,123,122,2025-01-17T05:12:48Z,6070000,False,-246.0,80.0,1,right,T. Eason 25' 3PT running (16 PTS) (J. Green 4 AST),"[1631106, 1630224]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,25.9,Made,,,,,,,,,,,16.0,J. Green,1630224.0,4.0,,,,
624,PT00M38.90S,2025-01-17T05:13:05.6Z,4,REGULAR,2pt,Jump Shot,[],201942,23.47240473061761,59.068627450980394,1610612758,123,122,2025-01-17T05:32:20Z,6090000,False,-45.0,168.0,1,left,MISS D. DeRozan 17' step back Shot - blocked,"[201942, 1641708]",1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,17.41,Missed,,,,,,,,,Thompson,1641708.0,,,,,,,,
625,PT00M38.90S,2025-01-17T05:13:05.6Z,4,REGULAR,block,,[],1641708,,,1610612758,123,122,2025-01-17T05:13:09Z,6100000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
626,PT00M38.90S,2025-01-17T05:13:05.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,123,122,2025-01-17T05:13:14Z,6110000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,624.0,,,,,,,,,,,,,,,,,
628,PT00M35.70S,2025-01-17T05:13:23.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,11.777266754270697,79.41176470588235,1610612758,123,122,2025-01-17T05:13:37Z,6130000,False,-147.0,58.0,1,left,MISS D. DeRozan 15' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,15.82,Missed,,,,,,,,,,,,,,,,,,
629,PT00M33.40S,2025-01-17T05:13:25.2Z,4,REGULAR,rebound,offensive,[],1628368,,,1610612758,123,122,2025-01-17T05:13:25Z,6140000,False,,,0,,D. Fox REBOUND (Off:2 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,628.0,3.0,1.0,2.0,,,,,,,,,,,,,,
630,PT00M33.00S,2025-01-17T05:13:28.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612758,123,122,2025-01-17T05:13:54Z,6150000,False,,,0,,D. Brooks personal FOUL (4 PF) (Fox 2 FT),"[1628415, 1628368]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,202035.0,,,,,,,,,,4.0,0.0,Fox,1628368.0
632,PT00M33.00S,2025-01-17T05:13:51.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,123,122,2025-01-17T05:13:51Z,6170000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M33.00S,2025-01-17T05:15:34.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628368,,,1610612758,124,122,2025-01-17T05:15:34Z,6190000,False,,,0,,D. Fox Free Throw 1 of 2 (15 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
638,PT00M33.00S,2025-01-17T05:16:06.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628368,,,1610612758,125,122,2025-01-17T05:16:06Z,6200000,False,,,0,,D. Fox Free Throw 2 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
639,PT00M27.60S,2025-01-17T05:16:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,89.83245729303549,49.01960784313725,1610612745,125,124,2025-01-17T05:41:47Z,6210000,False,-5.0,43.0,1,right,J. Green driving Layup (25 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.34,Made,,,,,,,,,,,25.0,,,,,,,
640,PT00M27.60S,2025-01-17T05:16:23.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628415,,,1610612758,125,124,2025-01-17T05:23:02Z,6220000,False,,,0,,D. Brooks away-from-play personal FOUL (5 PF) (Fox 1 FT),"[1628415, 1628368]",1610612745.0,HOU,away-from-play,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,203593.0,,,,,,,,,,5.0,0.0,Fox,1628368.0
644,PT00M27.60S,2025-01-17T05:18:51.3Z,4,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,126,124,2025-01-17T05:23:28Z,6250000,False,,,0,,D. Fox away-from-play Free Throw 1 of 1 (17 PTS),[1628368],1610612758.0,SAC,away-from-play,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,17.0,,,,,,,
645,PT00M15.00S,2025-01-17T05:19:26.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612745,126,124,2025-01-17T05:19:45Z,6260000,False,,,0,,T. Eason personal FOUL (2 PF) (Fox 2 FT),"[1631106, 1628368]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,201639.0,,,,,,,,,,2.0,0.0,Fox,1628368.0
647,PT00M15.00S,2025-01-17T05:19:56.0Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,127,124,2025-01-17T05:19:56Z,6280000,False,,,0,,D. Fox Free Throw 1 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,18.0,,,,,,,
648,PT00M15.00S,2025-01-17T05:19:56.0Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,128,124,2025-01-17T05:48:53Z,6290000,False,,,0,,D. Fox Free Throw 2 of 2 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,19.0,,,,,,,
649,PT00M10.50S,2025-01-17T05:20:21.6Z,4,REGULAR,3pt,Jump Shot,[],1630224,69.85873850197109,83.57843137254902,1610612745,128,127,2025-01-17T05:35:15Z,6300000,False,168.0,231.0,1,right,J. Green 28' 3PT pullup (28 PTS) (A. Thompson 5 AST),"[1630224, 1641708]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,28.54,Made,,,,,,,,,,,28.0,A. Thompson,1641708.0,5.0,,,,
651,PT00M09.90S,2025-01-17T05:20:36.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,128,127,2025-01-17T05:20:36Z,6320000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M08.90S,2025-01-17T05:22:48.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612758,128,127,2025-01-17T05:23:04Z,6340000,False,,,0,,D. Brooks personal FOUL (6 PF) (Monk 2 FT),"[1628415, 1628370]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,,,,,,,203593.0,,,,,,,,,,6.0,0.0,Monk,1628370.0
655,PT00M08.90S,2025-01-17T05:23:05.2Z,4,REGULAR,substitution,out,[],1628415,,,1610612758,128,127,2025-01-17T05:23:15Z,6360000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M08.90S,2025-01-17T05:23:05.2Z,4,REGULAR,substitution,in,[],203500,,,1610612758,128,127,2025-01-17T05:23:15Z,6370000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M08.90S,2025-01-17T05:23:39.8Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,129,127,2025-01-17T05:41:48Z,6380000,False,,,0,,M. Monk Free Throw 1 of 2 (25 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,,,,,25.0,,,,,,,
658,PT00M08.90S,2025-01-17T05:23:39.8Z,4,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,130,127,2025-01-17T05:41:48Z,6390000,False,,,0,,M. Monk Free Throw 2 of 2 (26 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,,,,,26.0,,,,,,,
659,PT00M08.90S,2025-01-17T05:23:59.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,130,127,2025-01-17T05:23:59Z,6400000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M08.90S,2025-01-17T05:24:01.9Z,4,REGULAR,substitution,out,[],203500,,,1610612745,130,127,2025-01-17T05:25:16Z,6410000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M08.90S,2025-01-17T05:24:01.9Z,4,REGULAR,substitution,in,[],1628988,,,1610612745,130,127,2025-01-17T05:25:16Z,6420000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M04.80S,2025-01-17T05:25:34.1Z,4,REGULAR,3pt,Jump Shot,[],1630224,63.02562417871223,35.53921568627451,1610612745,130,127,2025-01-17T05:42:46Z,6430000,False,-72.0,295.0,1,right,MISS J. Green 30' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,30.38,Missed,,,,,,,,,,,,,,,,,,
663,PT00M01.30S,2025-01-17T05:25:38.2Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,130,127,2025-01-17T05:25:38Z,6440000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,662.0,5.0,4.0,1.0,,,,,,,,,,,,,,
664,PT00M01.30S,2025-01-17T05:25:40.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612758,130,127,2025-01-17T05:43:46Z,6450000,False,,,0,,T. Eason personal FOUL (3 PF) (DeRozan 2 FT),"[1631106, 201942]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,203593.0,,,,,,,,,,3.0,0.0,DeRozan,201942.0
666,PT00M01.30S,2025-01-17T05:26:08.7Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,131,127,2025-01-17T05:39:27Z,6470000,False,,,0,,D. DeRozan Free Throw 1 of 2 (32 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,32.0,,,,,,,
667,PT00M01.30S,2025-01-17T05:26:08.7Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,132,127,2025-01-17T05:39:27Z,6480000,False,,,0,,D. DeRozan Free Throw 2 of 2 (33 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,,33.0,,,,,,,
668,PT00M00.00S,2025-01-17T05:26:31.8Z,4,REGULAR,period,end,[],0,,,1610612745,132,127,2025-01-17T05:26:31Z,6490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M00.00S,2025-01-17T05:26:38.0Z,4,REGULAR,game,end,[],0,,,0,132,127,2025-01-17T05:26:38Z,6500000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
