actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
525,PT07M48.00S,2025-03-20T03:54:53.4Z,4,REGULAR,substitution,in,[],201942,,,1610612758,99,101,2025-03-20T03:55:08Z,5150000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M48.00S,2025-03-20T03:54:53.4Z,4,REGULAR,substitution,in,[],1628386,,,1610612758,99,101,2025-03-20T03:55:08Z,5160000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M48.00S,2025-03-20T03:55:23.3Z,4,REGULAR,freethrow,2 of 2,[],1631165,,,1610612758,100,101,2025-03-20T03:55:23Z,5170000,False,,,0,,K. Ellis Free Throw 2 of 2 (13 PTS),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
528,PT07M33.00S,2025-03-20T03:55:45.4Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612739,100,101,2025-03-20T03:55:55Z,5180000,False,,,0,,J. Valančiūnas shooting personal FOUL (4 PF) (Allen 2 FT),"[202685, 1628386]",1610612758.0,SAC,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,1627524.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,,,
530,PT07M33.00S,2025-03-20T03:56:07.4Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,100,101,2025-03-20T03:56:07Z,5200000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT07M33.00S,2025-03-20T03:56:07.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,100,101,2025-03-20T03:56:07Z,5210000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,
532,PT07M33.00S,2025-03-20T03:56:23.9Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,100,102,2025-03-20T03:56:23Z,5220000,False,,,0,,J. Allen Free Throw 2 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
533,PT07M17.00S,2025-03-20T03:56:44.2Z,4,REGULAR,turnover,bad pass,[],1631099,,,1610612758,100,102,2025-03-20T03:56:54Z,5230000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631099, 1629631]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,Hunter,1629631.0,,
534,PT07M17.00S,2025-03-20T03:56:44.2Z,4,REGULAR,steal,,[],1629631,,,1610612739,100,102,2025-03-20T04:05:24Z,5240000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT07M14.00S,2025-03-20T03:56:57.5Z,4,REGULAR,foul,personal,[],1631165,,,1610612739,100,102,2025-03-20T03:57:17Z,5250000,False,,,0,,K. Ellis personal FOUL (5 PF),"[1631165, 1629660]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,202058.0,5.0,0.0,Jerome,1629660.0,,,,,,,,,,,,
537,PT07M14.00S,2025-03-20T03:57:16.4Z,4,REGULAR,substitution,out,[],1629660,,,1610612739,100,102,2025-03-20T03:57:19Z,5270000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M14.00S,2025-03-20T03:57:16.4Z,4,REGULAR,substitution,in,[],1628378,,,1610612739,100,102,2025-03-20T03:57:19Z,5280000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M14.00S,2025-03-20T03:57:22.1Z,4,REGULAR,substitution,out,[],1631165,,,1610612739,100,102,2025-03-20T03:57:25Z,5290000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M14.00S,2025-03-20T03:57:22.1Z,4,REGULAR,substitution,in,[],1642269,,,1610612739,100,102,2025-03-20T03:57:25Z,5300000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M57.00S,2025-03-20T03:57:52.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,26.72470433639947,16.911764705882348,1610612739,100,105,2025-03-20T03:57:56Z,5310000,False,165.0,199.0,1,left,D. Hunter 25' 3PT  (8 PTS) (D. Wade 1 AST),"[1629631, 1629731]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.85,Made,8.0,,,,,,,,,,,D. Wade,1629731.0,1.0,,,,
543,PT06M36.00S,2025-03-20T03:58:12.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.25164257555848,64.95098039215686,1610612758,102,105,2025-03-20T03:58:18Z,5330000,False,75.0,77.0,1,right,D. DeRozan 10' turnaround Jump Shot (18 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,10.71,Made,18.0,,,,,,,,,,,,,,,,,
544,PT06M23.00S,2025-03-20T03:58:25.9Z,4,REGULAR,3pt,Jump Shot,[],1628378,34.60906701708278,61.51960784313725,1610612739,102,105,2025-03-20T03:58:51Z,5340000,False,-58.0,273.0,1,left,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.88,Missed,,,,,,,,,,,,,,,,,,
545,PT06M20.00S,2025-03-20T03:58:28.9Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,102,105,2025-03-20T03:58:37Z,5350000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,544.0,5.0,4.0,1.0,,,,,,,
546,PT06M20.00S,2025-03-20T03:58:35.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628386,5.590000152587891,50.0,1610612739,102,107,2025-03-20T03:59:22Z,5360000,False,0.0,0.0,1,left,J. Allen tip DUNK (10 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
547,PT06M09.00S,2025-03-20T03:58:45.5Z,4,REGULAR,2pt,Jump Shot,[],201942,79.02431011826545,38.48039215686274,1610612758,102,107,2025-03-20T03:59:58Z,5370000,False,-58.0,145.0,1,right,MISS D. DeRozan 15' turnaround fadeaway Shot,[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.57,Missed,,,,,,,,,,,,,,,,,,
548,PT06M06.00S,2025-03-20T03:58:48.5Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,102,107,2025-03-20T03:58:48Z,5380000,False,,,0,,D. Wade REBOUND (Off:1 Def:6),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Center,,,,,,,,,,547.0,7.0,6.0,1.0,,,,,,,
549,PT06M04.00S,2025-03-20T03:58:53.0Z,4,REGULAR,foul,personal,[],201942,,,1610612739,102,107,2025-03-20T03:59:01Z,5390000,False,,,0,,D. DeRozan personal FOUL (3 PF),"[201942, 1628378]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,2003.0,3.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,
551,PT06M04.00S,2025-03-20T03:58:59.7Z,4,REGULAR,substitution,out,[],202685,,,1610612739,102,107,2025-03-20T03:59:11Z,5410000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M04.00S,2025-03-20T03:58:59.7Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,102,107,2025-03-20T03:59:11Z,5420000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M04.00S,2025-03-20T03:58:59.7Z,4,REGULAR,substitution,in,[],1626168,,,1610612739,102,107,2025-03-20T03:59:11Z,5430000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M04.00S,2025-03-20T03:58:59.7Z,4,REGULAR,substitution,in,[],1629622,,,1610612739,102,107,2025-03-20T03:59:11Z,5440000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M56.00S,2025-03-20T03:59:25.2Z,4,REGULAR,turnover,lost ball,[],1628386,,,1610612739,102,107,2025-03-20T03:59:29Z,5450000,False,,,0,,J. Allen lost ball TURNOVER (2 TO),"[1628386, 1626168]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,,,,,,Lyles,1626168.0,,
556,PT05M56.00S,2025-03-20T03:59:25.2Z,4,REGULAR,steal,,[],1626168,,,1610612758,102,107,2025-03-20T04:11:07Z,5460000,False,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
557,PT05M53.00S,2025-03-20T03:59:27.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626168,90.8508541392904,53.92156862745098,1610612758,104,107,2025-03-20T03:59:35Z,5470000,False,20.0,34.0,1,right,T. Lyles running DUNK (11 PTS) (K. Murray 3 AST),"[1626168, 1631099]",1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,3.88,Made,11.0,,,,,,,,,,,K. Murray,1631099.0,3.0,,,,
559,PT05M39.00S,2025-03-20T03:59:50.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,104,107,2025-03-20T03:59:50Z,5490000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M28.00S,2025-03-20T04:03:42.1Z,4,REGULAR,3pt,Jump Shot,[],1630171,25.016425755584763,12.990196078431367,1610612739,104,107,2025-03-20T04:03:46Z,5520000,False,185.0,183.0,1,left,MISS I. Okoro 26' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
563,PT05M25.00S,2025-03-20T04:03:45.0Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,104,107,2025-03-20T04:03:45Z,5530000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,562.0,2.0,2.0,0.0,,,,,,,
564,PT05M05.00S,2025-03-20T04:04:05.0Z,4,REGULAR,3pt,Jump Shot,[],201942,69.56307490144546,25.980392156862735,1610612758,107,107,2025-03-20T04:04:45Z,5540000,False,-120.0,234.0,1,right,D. DeRozan 26' 3PT pullup (21 PTS) (D. Carter 2 AST),"[201942, 1642269]",1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,26.27,Made,21.0,,,,,,,,,,,D. Carter,1642269.0,2.0,,,,
566,PT04M47.00S,2025-03-20T04:04:23.1Z,4,REGULAR,turnover,lost ball,[],1628378,,,1610612739,107,107,2025-03-20T04:04:33Z,5560000,False,,,0,,D. Mitchell lost ball TURNOVER (3 TO),"[1628378, 1642269]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,,,,,,,,Carter,1642269.0,,
567,PT04M47.00S,2025-03-20T04:04:23.1Z,4,REGULAR,steal,,[],1642269,,,1610612758,107,107,2025-03-20T04:04:25Z,5570000,False,,,0,,D. Carter STEAL (3 STL),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
568,PT04M44.00S,2025-03-20T04:04:25.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642269,92.95335085413929,48.529411764705884,1610612758,109,107,2025-03-20T04:04:37Z,5580000,False,-7.0,14.0,1,right,D. Carter running DUNK (16 PTS),[1642269],1610612758.0,SAC,running,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,1.56,Made,16.0,,,,,,,,,,,,,,,,,
569,PT04M44.00S,2025-03-20T04:04:36.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,109,107,2025-03-20T04:04:50Z,5590000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M44.00S,2025-03-20T04:05:34.5Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,109,107,2025-03-20T04:06:05Z,5600000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M44.00S,2025-03-20T04:05:34.5Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,109,107,2025-03-20T04:06:05Z,5610000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M33.00S,2025-03-20T04:06:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,10.298948751642584,46.568627450980394,1610612739,109,107,2025-03-20T05:14:16Z,5620000,False,17.0,44.0,1,left,MISS M. Strus cutting Layup - blocked,"[1629622, 1628370]",1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,4.75,Missed,,,,,,,,,,,,,,,,,Monk,1628370.0
573,PT04M33.00S,2025-03-20T04:06:21.2Z,4,REGULAR,block,,[],1628370,,,1610612739,109,107,2025-03-20T04:06:24Z,5630000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
574,PT04M33.00S,2025-03-20T04:06:21.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,109,107,2025-03-20T04:06:29Z,5640000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,572.0,,,,,,,,,,
575,PT04M27.00S,2025-03-20T04:06:39.8Z,4,REGULAR,foul,personal,[],1628378,,,1610612758,109,107,2025-03-20T04:06:54Z,5650000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 201942]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
578,PT04M18.00S,2025-03-20T04:07:01.4Z,4,REGULAR,3pt,Jump Shot,[],1642269,92.29632063074901,2.941176470588232,1610612758,109,107,2025-03-20T04:07:06Z,5670000,False,-235.0,20.0,1,right,MISS D. Carter 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Left Corner 3,24+ Left,23.61,Missed,,,,,,,,,,,,,,,,,,
579,PT04M15.00S,2025-03-20T04:07:04.4Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612758,109,107,2025-03-20T04:16:41Z,5680000,False,,,0,,M. Monk REBOUND (Off:3 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,,,,,,578.0,5.0,2.0,3.0,,,,,,,
580,PT04M04.00S,2025-03-20T04:07:15.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201942,73.37385019710908,20.34313725490196,1610612758,109,107,2025-03-20T04:07:19Z,5690000,False,-148.0,198.0,1,right,MISS D. DeRozan 24' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
581,PT04M02.00S,2025-03-20T04:07:17.6Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,109,107,2025-03-20T04:07:19Z,5700000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,580.0,7.0,6.0,1.0,,,,,,,
582,PT03M54.00S,2025-03-20T04:07:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,12.270039421813408,50.98039215686275,1610612739,109,107,2025-03-20T04:07:33Z,5710000,False,-5.0,63.0,1,left,MISS E. Mobley 6' driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.3,Missed,,,,,,,,,,,,,,,,,,
583,PT03M53.00S,2025-03-20T04:07:26.9Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,109,107,2025-03-20T04:09:22Z,5720000,False,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,582.0,8.0,6.0,2.0,,,,,,,
584,PT03M52.00S,2025-03-20T04:07:32.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,109,109,2025-03-20T04:09:26Z,5730000,False,0.0,0.0,1,left,E. Mobley tip Layup (31 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,31.0,,,,,,,,,,,,,,,,,
585,PT03M36.00S,2025-03-20T04:07:43.1Z,4,REGULAR,3pt,Jump Shot,[],1628370,66.93495400788436,82.35294117647058,1610612758,109,109,2025-03-20T04:07:48Z,5740000,False,162.0,258.0,1,right,MISS M. Monk 30' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,30.48,Missed,,,,,,,,,,,,,,,,,,
586,PT03M33.00S,2025-03-20T04:07:46.1Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,109,109,2025-03-20T04:07:48Z,5750000,False,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,585.0,9.0,7.0,2.0,,,,,,,
587,PT03M22.00S,2025-03-20T04:07:57.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,12.795663600525614,60.78431372549019,1610612739,109,109,2025-03-20T04:10:51Z,5760000,False,-54.0,68.0,1,left,MISS D. Mitchell 8' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,8.66,Missed,,,,,,,,,,,,,,,,,,
588,PT03M20.00S,2025-03-20T04:07:59.4Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,109,109,2025-03-20T04:10:51Z,5770000,False,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,587.0,10.0,7.0,3.0,,,,,,,
589,PT03M17.00S,2025-03-20T04:08:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,26.856110381077528,18.627450980392155,1610612739,109,109,2025-03-20T04:11:39Z,5780000,False,157.0,200.0,1,left,MISS M. Strus 25' pullup 3PT,[1629622],1610612739.0,CLE,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
590,PT03M15.00S,2025-03-20T04:08:04.4Z,4,REGULAR,rebound,defensive,[],1642269,,,1610612758,109,109,2025-03-20T04:08:11Z,5790000,False,,,0,,D. Carter REBOUND (Off:1 Def:4),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,589.0,5.0,4.0,1.0,,,,,,,
591,PT03M10.00S,2025-03-20T04:08:09.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631099,93.2161629434954,60.53921568627451,1610612758,111,109,2025-03-20T04:12:22Z,5800000,False,53.0,11.0,1,right,K. Murray driving floating Jump Shot (13 PTS) (D. Carter 3 AST),"[1631099, 1642269]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.39,Made,13.0,,,,,,,,,,,D. Carter,1642269.0,3.0,,,,
592,PT02M44.00S,2025-03-20T04:08:36.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,18.577529566360056,64.4607843137255,1610612739,111,109,2025-03-20T04:08:43Z,5810000,False,-72.0,122.0,1,left,MISS D. Hunter 14' fadeaway Shot,[1629631],1610612739.0,CLE,fadeaway,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,14.19,Missed,,,,,,,,,,,,,,,,,,
593,PT02M42.00S,2025-03-20T04:08:40.0Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,111,109,2025-03-20T04:08:40Z,5820000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,592.0,3.0,3.0,0.0,,,,,,,
594,PT02M42.00S,2025-03-20T04:08:44.6Z,4,REGULAR,foul,personal,[],1629622,,,1610612758,111,109,2025-03-20T04:08:53Z,5830000,False,,,0,,M. Strus personal FOUL (3 PF),"[1629622, 1631099]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Left,,,,202058.0,3.0,1.0,Murray,1631099.0,,,,,,,,,,,,
596,PT02M29.00S,2025-03-20T04:09:06.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,90.19382391590013,49.50980392156863,1610612758,113,109,2025-03-20T04:09:11Z,5850000,False,-2.0,40.0,1,right,D. DeRozan driving finger roll Layup (23 PTS),[201942],1610612758.0,SAC,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.98,Made,23.0,,,,,,,,,,,,,,,,,
597,PT02M09.00S,2025-03-20T04:09:27.1Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642269,,,1610612739,113,109,2025-03-20T04:09:38Z,5860000,False,,,0,,D. Carter shooting personal FOUL (2 PF) (Mitchell 3 FT),"[1642269, 1628378]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,1627524.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,
600,PT02M09.00S,2025-03-20T04:10:52.7Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,113,109,2025-03-20T04:13:10Z,5890000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M09.00S,2025-03-20T04:10:52.7Z,4,REGULAR,substitution,in,[],1629660,,,1610612739,113,109,2025-03-20T04:13:10Z,5900000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M09.00S,2025-03-20T04:13:14.4Z,4,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,113,110,2025-03-20T04:13:14Z,5910000,False,,,0,,D. Mitchell Free Throw 1 of 3 (17 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
603,PT02M09.00S,2025-03-20T04:13:32.3Z,4,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,113,111,2025-03-20T04:13:32Z,5920000,False,,,0,,D. Mitchell Free Throw 2 of 3 (18 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
604,PT02M09.00S,2025-03-20T04:13:51.7Z,4,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,113,112,2025-03-20T04:13:51Z,5930000,False,,,0,,D. Mitchell Free Throw 3 of 3 (19 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
605,PT01M51.00S,2025-03-20T04:14:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.55913272010513,55.14705882352941,1610612758,113,112,2025-03-20T04:15:41Z,5940000,False,26.0,17.0,1,right,MISS D. DeRozan driving reverse Layup,[201942],1610612758.0,SAC,driving reverse,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
606,PT01M51.00S,2025-03-20T04:14:10.0Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,113,112,2025-03-20T04:14:16Z,5950000,False,,,0,,T. Lyles REBOUND (Off:2 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,605.0,7.0,5.0,2.0,,,,,,,
607,PT01M50.00S,2025-03-20T04:14:13.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,92.55913272010513,52.94117647058824,1610612758,115,112,2025-03-20T04:14:19Z,5960000,False,15.0,17.0,1,right,T. Lyles putback Layup (13 PTS),[1626168],1610612758.0,SAC,putback,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,2.28,Made,13.0,,,,,,,,,,,,,,,,,
