actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
525,PT09M49.00S,2024-12-09T04:00:53.6Z,4,REGULAR,2pt,Jump Shot,[],1642268,82.34231274638634,66.66666666666666,1610612762,109,77,2024-12-09T04:07:56Z,5150000,False,83.0,113.0,1,right,MISS I. Collier 14' pullup bank Shot,[1642268],1610612762.0,UTA,pullup bank,,,Collier,I. Collier,,,,,Mid-Range,8-16 Right,,,14.08,Missed,,,,,,,,,,,,,,,,
526,PT09M46.00S,2024-12-09T04:00:56.6Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,109,77,2024-12-09T04:07:56Z,5160000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,,525.0,4.0,4.0,0.0,,,,,,,,,,,,
527,PT09M40.00S,2024-12-09T04:01:05.1Z,4,REGULAR,foul,personal,[],1642268,,,1610612758,109,77,2024-12-09T04:01:18Z,5170000,False,,,0,,I. Collier personal FOUL (4 PF),"[1642268, 1641732]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,202027.0,,,,,,,,,,,,,,4.0,0.0,Jones,1641732.0,,
529,PT09M24.00S,2024-12-09T04:01:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631115,6.389618922470433,53.92156862745098,1610612758,109,77,2024-12-09T04:11:16Z,5190000,False,-20.0,8.0,1,left,MISS O. Robinson cutting Layup,[1631115],1610612758.0,SAC,cutting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,2.1,Missed,,,,,,,,,,,,,,,,
530,PT09M23.00S,2024-12-09T04:01:40.6Z,4,REGULAR,rebound,defensive,[],1630548,,,1610612762,109,77,2024-12-09T04:09:55Z,5200000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,529.0,1.0,1.0,0.0,,,,,,,,,,,,
531,PT09M19.00S,2024-12-09T04:01:46.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630548,86.67871222076215,40.68627450980392,1610612762,109,77,2024-12-09T04:11:09Z,5210000,False,-47.0,73.0,1,right,MISS J. Juzang 8' driving floating Shot - blocked,"[1630548, 1628989]",1610612762.0,UTA,driving floating,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Left,,,8.64,Missed,,,,,,,,,,,,,,,Huerter,1628989.0
532,PT09M19.00S,2024-12-09T04:01:46.9Z,4,REGULAR,block,,[],1628989,,,1610612762,109,77,2024-12-09T04:01:50Z,5220000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
533,PT09M16.00S,2024-12-09T04:01:49.9Z,4,REGULAR,rebound,defensive,[],1631115,,,1610612758,109,77,2024-12-09T04:10:18Z,5230000,False,,,0,,O. Robinson REBOUND (Off:0 Def:3),[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,531.0,3.0,3.0,0.0,,,,,,,,,,,,
535,PT09M11.00S,2024-12-09T04:01:55.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,5.206964520367937,2.450980392156863,1610612758,112,77,2024-12-09T04:11:37Z,5240000,False,238.0,-4.0,1,left,K. Huerter 3PT running (26 PTS) (O. Robinson 2 AST),"[1628989, 1631115]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,23.77,Made,,,,,26.0,,,O. Robinson,1631115.0,2.0,,,,,,
537,PT08M58.00S,2024-12-09T04:02:07.3Z,4,REGULAR,3pt,Jump Shot,[],1641729,74.58935611038108,16.42156862745098,1610612762,112,77,2024-12-09T04:11:54Z,5260000,False,-168.0,186.0,1,right,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,25.09,Missed,,,,,,,,,,,,,,,,
538,PT08M56.00S,2024-12-09T04:02:09.3Z,4,REGULAR,rebound,defensive,[],1631115,,,1610612758,112,77,2024-12-09T04:11:54Z,5270000,False,,,0,,O. Robinson REBOUND (Off:0 Def:4),[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,537.0,4.0,4.0,0.0,,,,,,,,,,,,
539,PT08M44.00S,2024-12-09T04:02:19.1Z,4,REGULAR,2pt,Jump Shot,[],1628368,24.392247043363994,74.26470588235294,1610612758,114,77,2024-12-09T04:12:24Z,5280000,False,-121.0,177.0,1,left,D. Fox 21' pullup Jump Shot (21 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,21.44,Made,,,,,21.0,,,,,,,,,,,
540,PT08M24.00S,2024-12-09T04:02:41.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,87.59855453350855,49.754901960784316,1610612762,114,79,2024-12-09T04:13:43Z,5290000,False,-1.0,64.0,1,right,D. Eubanks 6' driving Hook (4 PTS),[1629234],1610612762.0,UTA,driving,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,6.41,Made,,,,,4.0,,,,,,,,,,,
541,PT08M22.00S,2024-12-09T04:02:54.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,114,79,2024-12-09T04:02:54Z,5300000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,out,[],1628368,,,1610612758,114,79,2024-12-09T04:05:57Z,5310000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,out,[],1628989,,,1610612758,114,79,2024-12-09T04:05:57Z,5320000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,114,79,2024-12-09T04:05:57Z,5330000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,out,[],1631115,,,1610612758,114,79,2024-12-09T04:05:57Z,5340000,False,,,0,,SUB out: O. Robinson,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,out,[],1642268,,,1610612758,114,79,2024-12-09T04:05:57Z,5350000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,out,[],1642271,,,1610612758,114,79,2024-12-09T04:05:57Z,5360000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,in,[],1629162,,,1610612758,114,79,2024-12-09T04:05:57Z,5370000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,in,[],203458,,,1610612758,114,79,2024-12-09T04:05:57Z,5380000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,in,[],1631165,,,1610612758,114,79,2024-12-09T04:05:57Z,5390000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,in,[],203926,,,1610612758,114,79,2024-12-09T04:05:57Z,5400000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,in,[],1630695,,,1610612758,114,79,2024-12-09T04:05:57Z,5410000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M22.00S,2024-12-09T04:05:09.7Z,4,REGULAR,substitution,in,[],1641718,,,1610612758,114,79,2024-12-09T04:05:57Z,5420000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M09.00S,2024-12-09T04:06:07.0Z,4,REGULAR,3pt,Jump Shot,[],203926,6.783837056504599,3.9215686274509802,1610612758,117,79,2024-12-09T04:15:41Z,5430000,False,230.0,11.0,1,left,D. McDermott 3PT  (3 PTS) (J. McLaughlin 1 AST),"[203926, 1629162]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,,,23.07,Made,,,,,3.0,,,J. McLaughlin,1629162.0,1.0,,,,,,
556,PT07M53.00S,2024-12-09T04:06:23.8Z,4,REGULAR,foul,personal,['2freethrow'],203458,,,1610612762,117,79,2024-12-09T04:06:50Z,5450000,False,,,0,,A. Len shooting personal FOUL (1 PF) (Eubanks 2 FT),"[203458, 1629234]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,Eubanks,1629234.0,,
558,PT07M53.00S,2024-12-09T04:06:55.5Z,4,REGULAR,freethrow,1 of 2,[],1629234,,,1610612762,117,79,2024-12-09T04:06:55Z,5470000,False,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
559,PT07M53.00S,2024-12-09T04:06:55.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,117,79,2024-12-09T04:06:55Z,5480000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,
560,PT07M53.00S,2024-12-09T04:07:12.6Z,4,REGULAR,freethrow,2 of 2,[],1629234,,,1610612762,117,80,2024-12-09T04:07:12Z,5490000,False,,,0,,D. Eubanks Free Throw 2 of 2 (5 PTS),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
561,PT07M41.00S,2024-12-09T04:07:26.0Z,4,REGULAR,3pt,Jump Shot,[],1629162,23.340998685939553,84.80392156862744,1610612758,120,80,2024-12-09T04:16:25Z,5500000,False,-174.0,167.0,1,left,J. McLaughlin 24' 3PT pullup (3 PTS),[1629162],1610612758.0,SAC,pullup,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,24.11,Made,,,,,3.0,,,,,,,,,,,
562,PT07M20.00S,2024-12-09T04:07:50.0Z,4,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612762,120,80,2024-12-09T04:08:54Z,5510000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (George 2 FT),"[1631165, 1641718]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Right Center,1627962.0,,,,,,,,,,,,,,2.0,0.0,George,1641718.0,,
564,PT07M20.00S,2024-12-09T04:08:55.3Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,120,81,2024-12-09T04:08:55Z,5530000,False,,,0,,K. George Free Throw 1 of 2 (21 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,,,,,21.0,,,,,,,,,,,
565,PT07M20.00S,2024-12-09T04:08:55.7Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,120,82,2024-12-09T04:08:55Z,5540000,False,,,0,,K. George Free Throw 2 of 2 (22 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,Made,,,,,22.0,,,,,,,,,,,
566,PT07M03.00S,2024-12-09T04:09:02.1Z,4,REGULAR,3pt,Jump Shot,[],203926,20.45006570302234,7.107843137254902,1610612758,123,82,2024-12-09T04:17:06Z,5550000,False,214.0,140.0,1,left,D. McDermott 25' 3PT pullup (6 PTS) (A. Len 1 AST),"[203926, 203458]",1610612758.0,SAC,pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,25.6,Made,,,,,6.0,,,A. Len,203458.0,1.0,,,,,,
568,PT06M41.00S,2024-12-09T04:09:24.1Z,4,REGULAR,3pt,Jump Shot,[],1641718,66.5735873850197,39.46078431372549,1610612762,123,85,2024-12-09T04:09:32Z,5570000,False,-53.0,262.0,1,right,K. George 26' 3PT pullup (25 PTS) (B. Sensabaugh 2 AST),"[1641718, 1641729]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,26.7,Made,,,,,25.0,,,B. Sensabaugh,1641729.0,2.0,,,,,,
570,PT06M20.00S,2024-12-09T04:09:45.6Z,4,REGULAR,3pt,Jump Shot,[],203926,5.469776609724048,94.85294117647058,1610612758,126,85,2024-12-09T04:09:51Z,5590000,False,-224.0,-1.0,1,left,D. McDermott 3PT  (9 PTS) (C. Jones 1 AST),"[203926, 1641732]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,,,22.43,Made,,,,,9.0,,,C. Jones,1641732.0,1.0,,,,,,
572,PT06M04.00S,2024-12-09T04:10:02.8Z,4,REGULAR,3pt,Jump Shot,[],1641718,71.56701708278581,21.813725490196077,1610612762,126,85,2024-12-09T04:18:02Z,5610000,False,-141.0,215.0,1,right,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,25.69,Missed,,,,,,,,,,,,,,,,
573,PT06M01.00S,2024-12-09T04:10:05.8Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612758,126,85,2024-12-09T04:18:02Z,5620000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,,572.0,1.0,1.0,0.0,,,,,,,,,,,,
574,PT05M51.00S,2024-12-09T04:10:14.6Z,4,REGULAR,3pt,Jump Shot,[],1641732,30.962549277266753,64.95098039215686,1610612758,129,85,2024-12-09T04:10:19Z,5630000,False,-75.0,239.0,1,left,C. Jones 25' 3PT  (3 PTS) (A. Len 2 AST),"[1641732, 203458]",1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Center,,,25.0,Made,,,,,3.0,,,A. Len,203458.0,2.0,,,,,,
576,PT05M33.00S,2024-12-09T04:10:32.2Z,4,REGULAR,3pt,Jump Shot,[],1630695,90.3580814717477,2.696078431372549,1610612762,129,85,2024-12-09T04:10:41Z,5650000,False,-237.0,38.0,1,right,MISS M. Potter 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Left Corner 3,24+ Left,,,23.95,Missed,,,,,,,,,,,,,,,,
577,PT05M31.00S,2024-12-09T04:10:34.2Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612758,129,85,2024-12-09T04:19:06Z,5660000,False,,,0,,C. Jones REBOUND (Off:1 Def:2),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Left Corner 3,24+ Left,,,,,576.0,3.0,2.0,1.0,,,,,,,,,,,,
578,PT05M22.00S,2024-12-09T04:10:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,7.30946123521682,43.38235294117647,1610612758,129,85,2024-12-09T04:10:49Z,5670000,False,33.0,16.0,1,left,MISS J. McLaughlin driving Layup - blocked,"[1629162, 1629234]",1610612758.0,SAC,driving,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,3.69,Missed,,,,,,,,,,,,,,,Eubanks,1629234.0
607,PT05M22.00S,2024-12-09T04:10:43.1Z,4,REGULAR,block,,[],1629234,,,1610612758,129,85,2024-12-09T04:16:37Z,5675000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT05M19.00S,2024-12-09T04:10:46.1Z,4,REGULAR,rebound,defensive,[],1630695,,,1610612762,129,85,2024-12-09T04:10:49Z,5680000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,578.0,1.0,1.0,0.0,,,,,,,,,,,,
580,PT05M15.00S,2024-12-09T04:10:50.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641729,73.27529566360053,16.42156862745098,1610612762,129,88,2024-12-09T04:10:58Z,5690000,False,-168.0,199.0,1,right,B. Sensabaugh 26' 3PT running (9 PTS) (K. George 5 AST),"[1641729, 1641718]",1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,26.01,Made,,,,,9.0,,,K. George,1641718.0,5.0,,,,,,
582,PT05M14.00S,2024-12-09T04:11:01.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,129,88,2024-12-09T04:11:01Z,5710000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M14.00S,2024-12-09T04:13:19.1Z,4,REGULAR,substitution,out,[],1641732,,,1610612758,129,88,2024-12-09T04:13:43Z,5720000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M14.00S,2024-12-09T04:13:19.1Z,4,REGULAR,substitution,out,[],1629234,,,1610612758,129,88,2024-12-09T04:13:43Z,5730000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M14.00S,2024-12-09T04:13:19.1Z,4,REGULAR,substitution,out,[],1641729,,,1610612758,129,88,2024-12-09T04:13:43Z,5740000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M14.00S,2024-12-09T04:13:19.1Z,4,REGULAR,substitution,in,[],1642384,,,1610612758,129,88,2024-12-09T04:13:43Z,5750000,False,,,0,,SUB in: I. Crawford,[1642384],1610612758.0,SAC,,,,Crawford,I. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M14.00S,2024-12-09T04:13:19.1Z,4,REGULAR,substitution,in,[],1629004,,,1610612758,129,88,2024-12-09T04:13:43Z,5760000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M14.00S,2024-12-09T04:13:19.1Z,4,REGULAR,substitution,in,[],1631117,,,1610612758,129,88,2024-12-09T04:13:43Z,5770000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M54.00S,2024-12-09T04:14:13.8Z,4,REGULAR,3pt,Jump Shot,[],1631165,25.18068331143233,84.55882352941177,1610612758,129,88,2024-12-09T04:14:19Z,5780000,False,-173.0,184.0,1,left,MISS K. Ellis 25' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,25.26,Missed,,,,,,,,,,,,,,,,
590,PT04M51.00S,2024-12-09T04:14:16.8Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,129,88,2024-12-09T04:20:12Z,5790000,False,,,0,,K. George REBOUND (Off:2 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,589.0,5.0,3.0,2.0,,,,,,,,,,,,
591,PT04M38.00S,2024-12-09T04:14:29.3Z,4,REGULAR,3pt,Jump Shot,[],1630548,92.46057818659659,96.32352941176471,1610612762,129,91,2024-12-09T04:14:34Z,5800000,False,232.0,18.0,1,right,J. Juzang 3PT  (3 PTS) (K. George 6 AST),"[1630548, 1641718]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,,,23.23,Made,,,,,3.0,,,K. George,1641718.0,6.0,,,,,,
593,PT04M16.00S,2024-12-09T04:14:51.9Z,4,REGULAR,turnover,bad pass,[],1631165,,,1610612758,129,91,2024-12-09T04:26:30Z,5820000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 1641718]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left,,1.0,,,,,,,,George,1641718.0,,,,,,,,,
594,PT04M16.00S,2024-12-09T04:14:51.9Z,4,REGULAR,steal,,[],1641718,,,1610612762,129,91,2024-12-09T04:14:55Z,5830000,False,,,0,,K. George STEAL (3 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
595,PT04M07.00S,2024-12-09T04:15:01.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,70.90998685939553,74.01960784313727,1610612762,129,91,2024-12-09T04:15:09Z,5840000,False,120.0,221.0,1,right,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,25.14,Missed,,,,,,,,,,,,,,,,
596,PT04M05.00S,2024-12-09T04:15:03.0Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612758,129,91,2024-12-09T04:21:31Z,5850000,False,,,0,,K. Ellis REBOUND (Off:1 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,595.0,3.0,2.0,1.0,,,,,,,,,,,,
598,PT03M52.00S,2024-12-09T04:15:15.1Z,4,REGULAR,2pt,Jump Shot,[],1629162,21.23850197109067,45.34313725490196,1610612758,129,91,2024-12-09T04:15:22Z,5860000,False,23.0,147.0,1,left,MISS J. McLaughlin 14' pullup Shot,[1629162],1610612758.0,SAC,pullup,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,8-16 Center,,,14.89,Missed,,,,,,,,,,,,,,,,
599,PT03M49.00S,2024-12-09T04:15:18.1Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,129,91,2024-12-09T04:15:22Z,5870000,False,,,0,,W. Kessler REBOUND (Off:3 Def:10),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Center,,,,,598.0,13.0,10.0,3.0,,,,,,,,,,,,
600,PT03M41.00S,2024-12-09T04:15:26.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,81.2910643889619,40.44117647058824,1610612762,129,93,2024-12-09T04:22:40Z,5880000,False,-48.0,123.0,1,right,J. Juzang 13' turnaround Jump Shot (5 PTS),[1630548],1610612762.0,UTA,turnaround,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,,,13.23,Made,,,,,5.0,,,,,,,,,,,
601,PT03M21.00S,2024-12-09T04:15:46.7Z,4,REGULAR,3pt,Jump Shot,[],203926,18.478975032851512,92.8921568627451,1610612758,132,93,2024-12-09T04:15:52Z,5890000,False,-214.0,121.0,1,left,D. McDermott 24' 3PT  (12 PTS) (K. Ellis 4 AST),"[203926, 1631165]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,24.64,Made,,,,,12.0,,,K. Ellis,1631165.0,4.0,,,,,,
603,PT02M55.00S,2024-12-09T04:16:12.7Z,4,REGULAR,3pt,Jump Shot,[],1629004,66.3107752956636,37.5,1610612762,132,93,2024-12-09T04:16:22Z,5910000,False,-62.0,264.0,1,right,MISS S. Mykhailiuk 27' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,,,27.15,Missed,,,,,,,,,,,,,,,,
604,PT02M53.00S,2024-12-09T04:16:14.7Z,4,REGULAR,rebound,defensive,[],1642384,,,1610612758,132,93,2024-12-09T04:23:07Z,5920000,False,,,0,,I. Crawford REBOUND (Off:0 Def:1),[1642384],1610612758.0,SAC,,,,Crawford,I. Crawford,,,,,Above the Break 3,24+ Center,,,,,603.0,1.0,1.0,0.0,,,,,,,,,,,,
605,PT02M39.00S,2024-12-09T04:16:28.3Z,4,REGULAR,3pt,Jump Shot,[],203926,7.178055190538765,3.9215686274509802,1610612758,135,93,2024-12-09T04:16:41Z,5930000,False,230.0,15.0,1,left,D. McDermott 3PT  (15 PTS) (K. Ellis 5 AST),"[203926, 1631165]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,,,23.09,Made,,,,,15.0,,,K. Ellis,1631165.0,5.0,,,,,,
608,PT02M28.00S,2024-12-09T04:16:43.7Z,4,REGULAR,foul,personal,[],1642384,,,1610612762,135,93,2024-12-09T04:17:01Z,5950000,False,,,0,,I. Crawford personal FOUL (1 PF),"[1642384, 1631117]",1610612758.0,SAC,,,,Crawford,I. Crawford,,,,,In The Paint (Non-RA),8-16 Center,1629178.0,,,,,,,,,,,,,,1.0,0.0,Kessler,1631117.0,,
610,PT02M28.00S,2024-12-09T04:16:57.2Z,4,REGULAR,substitution,out,[],1631165,,,1610612762,135,93,2024-12-09T04:17:04Z,5970000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M28.00S,2024-12-09T04:16:57.2Z,4,REGULAR,substitution,in,[],1641732,,,1610612762,135,93,2024-12-09T04:17:04Z,5980000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
