actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
598,PT04M01.00S,2024-12-23T01:04:49.0Z,4,REGULAR,rebound,defensive,[],201949,,,1610612754,85,112,2024-12-23T01:16:49Z,5690000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Center,,,597.0,1.0,1.0,0.0,,,,,,,,,,,,,,
599,PT03M50.00S,2024-12-23T01:05:03.4Z,4,REGULAR,foul,personal,[],1641732,,,1610612754,85,112,2024-12-23T01:05:23Z,5700000,False,,,0,,C. Jones personal FOUL (1 PF),"[1641732, 1641716]",1610612758.0,SAC,,,,Jones,C. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,203591.0,1.0,0.0,Walker,1641716.0,,,,,,,
601,PT03M45.00S,2024-12-23T01:05:38.2Z,4,REGULAR,3pt,Jump Shot,[],1631097,73.40670170827858,12.009803921568627,1610612754,85,112,2024-12-23T01:17:50Z,5720000,False,-190.0,197.0,1,right,MISS B. Mathurin 27' step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
602,PT03M41.00S,2024-12-23T01:05:42.2Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612758,85,112,2024-12-23T01:17:50Z,5730000,False,,,0,,C. Jones REBOUND (Off:0 Def:1),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,,601.0,1.0,1.0,0.0,,,,,,,,,,,,,,
603,PT03M22.00S,2024-12-23T01:05:57.9Z,4,REGULAR,foul,personal,['2freethrow'],201949,,,1610612758,85,112,2024-12-23T01:06:19Z,5740000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Jones 2 FT),"[201949, 1642403]",1610612754.0,IND,shooting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,1.0,0.0,Jones,1642403.0,,,,,,,
605,PT03M22.00S,2024-12-23T01:06:24.3Z,4,REGULAR,freethrow,1 of 2,[],1642403,,,1610612758,86,112,2024-12-23T01:06:24Z,5760000,False,,,0,,I. Jones Free Throw 1 of 2 (1 PTS),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
606,PT03M22.00S,2024-12-23T01:06:36.8Z,4,REGULAR,freethrow,2 of 2,[],1642403,,,1610612758,87,112,2024-12-23T01:06:36Z,5770000,False,,,0,,I. Jones Free Throw 2 of 2 (2 PTS),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
607,PT03M12.00S,2024-12-23T01:06:53.4Z,4,REGULAR,3pt,Jump Shot,[],1641716,69.99014454664915,75.98039215686273,1610612754,87,115,2024-12-23T01:18:58Z,5780000,False,130.0,230.0,1,right,J. Walker 26' 3PT pullup (9 PTS),[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,26.38,Made,,,,,,,,,,,,9.0,,,,,,
608,PT02M55.00S,2024-12-23T01:07:05.6Z,4,REGULAR,turnover,lost ball,[],1629162,,,1610612758,87,115,2024-12-23T01:07:15Z,5790000,False,,,0,,J. McLaughlin lost ball TURNOVER (1 TO),"[1629162, 1628418]",1610612758.0,SAC,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,Bryant,1628418.0,,,
609,PT02M55.00S,2024-12-23T01:07:05.6Z,4,REGULAR,steal,,[],1628418,,,1610612754,87,115,2024-12-23T01:20:39Z,5800000,False,,,0,,T. Bryant STEAL (1 STL),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
610,PT02M47.00S,2024-12-23T01:07:13.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642277,89.70105124835742,47.05882352941176,1610612754,87,117,2024-12-23T01:07:26Z,5810000,False,-15.0,44.0,1,right,J. Furphy running Layup (2 PTS) (T. Bryant 1 AST),"[1642277, 1628418]",1610612754.0,IND,running,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,,,,,,,,2.0,,,,T. Bryant,1628418.0,1.0
611,PT02M37.00S,2024-12-23T01:07:23.5Z,4,REGULAR,3pt,Jump Shot,[],1631165,30.56833114323259,23.52941176470588,1610612758,87,117,2024-12-23T01:07:32Z,5820000,False,132.0,235.0,1,left,MISS K. Ellis 26' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
612,PT02M37.00S,2024-12-23T01:07:23.5Z,4,REGULAR,rebound,offensive,[],1642403,,,1610612758,87,117,2024-12-23T01:07:32Z,5830000,False,,,0,,I. Jones REBOUND (Off:1 Def:0),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,Above the Break 3,24+ Right Center,,,611.0,1.0,0.0,1.0,,,,,,,,,,,,,,
614,PT02M22.00S,2024-12-23T01:07:39.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,24.655059132720105,87.5,1610612758,90,117,2024-12-23T01:21:03Z,5840000,False,-188.0,179.0,1,left,K. Ellis 25' 3PT step back (3 PTS),[1631165],1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,,,,,,,,3.0,,,,,,
615,PT02M05.00S,2024-12-23T01:07:59.9Z,4,REGULAR,3pt,Jump Shot,[],1628418,91.80354796320631,97.05882352941177,1610612754,90,120,2024-12-23T01:21:27Z,5850000,False,235.0,25.0,1,right,T. Bryant 3PT  (8 PTS) (J. Walker 2 AST),"[1628418, 1641716]",1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,,,,,,,,8.0,,,,J. Walker,1641716.0,2.0
617,PT01M49.00S,2024-12-23T01:08:12.9Z,4,REGULAR,3pt,Jump Shot,[],1629162,32.013797634691194,25.735294117647058,1610612758,93,120,2024-12-23T01:21:56Z,5870000,False,121.0,248.0,1,left,J. McLaughlin 27' 3PT pullup (3 PTS) (O. Robinson 1 AST),"[1629162, 1631115]",1610612758.0,SAC,pullup,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,27.64,Made,,,,,,,,,,,,3.0,,,,O. Robinson,1631115.0,1.0
619,PT01M30.00S,2024-12-23T01:08:35.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642277,88.64980289093299,48.28431372549019,1610612754,93,122,2024-12-23T01:22:30Z,5890000,False,-9.0,54.0,1,right,J. Furphy DUNK (4 PTS) (J. Johnson 1 AST),"[1642277, 201949]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,,,,,,,,,,,,4.0,,,,J. Johnson,201949.0,1.0
621,PT01M21.00S,2024-12-23T01:08:48.0Z,4,REGULAR,violation,kicked ball,[],1642277,,,1610612758,93,122,2024-12-23T01:09:02Z,5910000,False,,,0,,J. Furphy kicked ball VIOLATION,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,1627961.0,,,,,,,,,,,
622,PT01M14.00S,2024-12-23T01:09:16.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641732,13.87976346911958,40.19607843137255,1610612758,95,122,2024-12-23T01:25:08Z,5920000,False,49.0,78.0,1,left,C. Jones 9' turnaround fadeaway bank Jump Shot (2 PTS) (O. Robinson 2 AST),"[1641732, 1631115]",1610612758.0,SAC,turnaround fadeaway bank,,,Jones,C. Jones,,,,,In The Paint (Non-RA),8-16 Right,9.21,Made,,,,,,,,,,,,2.0,,,,O. Robinson,1631115.0,2.0
623,PT01M01.00S,2024-12-23T01:09:36.4Z,4,REGULAR,turnover,backcourt,[],201949,,,1610612754,95,122,2024-12-23T01:09:50Z,5930000,False,,,0,,J. Johnson backcourt TURNOVER (1 TO),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,201246.0,,,,,,1.0,,,,,
624,PT00M49.10S,2024-12-23T01:09:54.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631115,12.828515111695138,47.549019607843135,1610612758,95,122,2024-12-23T01:23:55Z,5940000,False,12.0,68.0,1,left,MISS O. Robinson 6' driving Hook,[1631115],1610612758.0,SAC,driving,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
625,PT00M48.20S,2024-12-23T01:09:55.3Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612754,95,122,2024-12-23T01:23:55Z,5950000,False,,,0,,T. Bryant REBOUND (Off:0 Def:4),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,624.0,4.0,4.0,0.0,,,,,,,,,,,,,,
626,PT00M24.10S,2024-12-23T01:10:21.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,95,122,2024-12-23T01:10:44Z,5960000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203591.0,,,,,,,,,,,
627,PT00M19.20S,2024-12-23T01:10:38.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631115,33.196452036793694,56.86274509803921,1610612758,95,122,2024-12-23T01:24:43Z,5970000,False,-34.0,260.0,1,left,MISS O. Robinson 26' 3PT,[1631115],1610612758.0,SAC,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,26.18,Missed,,,,,,,,,,,,,,,,,,
628,PT00M17.10S,2024-12-23T01:10:40.8Z,4,REGULAR,rebound,defensive,[],201949,,,1610612754,95,122,2024-12-23T01:24:43Z,5980000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,627.0,2.0,2.0,0.0,,,,,,,,,,,,,,
629,PT00M00.00S,2024-12-23T01:11:05.3Z,4,REGULAR,period,end,[],0,,,1610612754,95,122,2024-12-23T01:11:05Z,5990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M00.00S,2024-12-23T01:11:19.6Z,4,REGULAR,game,end,[],0,,,0,95,122,2024-12-23T01:11:19Z,6000000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
