actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
428,PT06M42.00S,2023-12-30T01:42:22.7Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,70,53,2023-12-30T01:42:22Z,4190000,False,,,0,,J. Brunson Free Throw 1 of 2 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
429,PT06M42.00S,2023-12-30T01:42:41.9Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,70,54,2023-12-30T01:42:41Z,4200000,False,,,0,,J. Brunson Free Throw 2 of 2 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
432,PT06M25.00S,2023-12-30T01:43:02.7Z,3,REGULAR,2pt,Jump Shot,[],1631094,88.91261498028909,25.49019607843137,1610612753,70,54,2023-12-30T01:53:12Z,4230000,False,-123.0,52.0,1,right,MISS P. Banchero 13' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,13.3,Missed,,,,,,,,,,,,,,,,,,
433,PT06M25.00S,2023-12-30T01:43:02.7Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,70,54,2023-12-30T01:43:25Z,4240000,False,,,0,,J. Brunson REBOUND (Off:0 Def:6),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,432.0,,,,,,,6.0,6.0,0.0,,,,,,,,
434,PT06M19.00S,2023-12-30T01:43:08.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,8.754927726675426,44.36274509803921,1610612752,70,54,2023-12-30T01:53:41Z,4250000,False,28.0,30.0,1,left,MISS J. Brunson running finger roll Layup,[1628973],1610612752.0,NYK,running finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
435,PT06M17.00S,2023-12-30T01:43:10.9Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,70,54,2023-12-30T01:43:17Z,4260000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,434.0,,,,,,,2.0,2.0,0.0,,,,,,,,
436,PT06M11.00S,2023-12-30T01:43:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,92.32917214191852,43.38235294117647,1610612753,72,54,2023-12-30T01:54:39Z,4270000,False,-33.0,20.0,1,right,F. Wagner running Layup (22 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,,,22.0,,,,,,,,,,,
437,PT06M02.00S,2023-12-30T01:43:28.6Z,3,REGULAR,foul,offensive,['inpenalty'],1628392,,,1610612752,72,54,2023-12-30T01:43:37Z,4280000,False,,,0,,I. Hartenstein off-the-ball offensive FOUL (4 PF),"[1628392, 1630532]",1610612752.0,NYK,off-the-ball,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,201245.0,4.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
439,PT06M02.00S,2023-12-30T01:43:28.6Z,3,REGULAR,turnover,offensive foul,[],1628392,,,1610612752,72,54,2023-12-30T01:43:28Z,4300000,False,,,0,,I. Hartenstein offensive foul TURNOVER (2 TO),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,201245.0,,,,,,,,,2.0,,,,,,,
440,PT06M02.00S,2023-12-30T01:43:36.5Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,72,54,2023-12-30T01:43:48Z,4310000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M02.00S,2023-12-30T01:43:36.5Z,3,REGULAR,substitution,out,[],1628392,,,1610612753,72,54,2023-12-30T01:43:48Z,4320000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M02.00S,2023-12-30T01:43:36.5Z,3,REGULAR,substitution,in,[],1631216,,,1610612753,72,54,2023-12-30T01:43:48Z,4330000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M02.00S,2023-12-30T01:43:36.5Z,3,REGULAR,substitution,in,[],201959,,,1610612753,72,54,2023-12-30T01:43:48Z,4340000,False,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M47.00S,2023-12-30T01:44:19.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,91.27792378449409,58.08823529411765,1610612753,74,54,2023-12-30T01:44:50Z,4350000,False,40.0,29.0,1,right,P. Banchero driving Layup (21 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,,,,,,,21.0,,,,,,,,,,,
445,PT05M47.00S,2023-12-30T01:44:21.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201959,,,1610612753,74,54,2023-12-30T01:44:56Z,4360000,False,,,0,,T. Gibson shooting personal FOUL (2 PF) (Banchero 1 FT),"[201959, 1631094]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,201245.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
447,PT05M47.00S,2023-12-30T01:44:57.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631094,,,1610612753,74,54,2023-12-30T01:45:01Z,4380000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT05M45.00S,2023-12-30T01:44:59.4Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,74,54,2023-12-30T01:45:01Z,4390000,False,,,0,,J. Brunson REBOUND (Off:0 Def:7),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,447.0,,,,,,,7.0,7.0,0.0,,,,,,,,
449,PT05M37.00S,2023-12-30T01:45:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,10.068988173455978,51.9607843137255,1610612752,74,56,2023-12-30T01:55:59Z,4400000,False,-10.0,42.0,1,left,J. Brunson driving reverse Layup (10 PTS),[1628973],1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,4.32,Made,,,,,,,10.0,,,,,,,,,,,
450,PT05M12.00S,2023-12-30T01:45:29.5Z,3,REGULAR,2pt,Jump Shot,[],1630591,78.26872536136662,66.91176470588235,1610612753,76,56,2023-12-30T01:45:33Z,4410000,False,85.0,152.0,1,right,J. Suggs 17' pullup Jump Shot (11 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,17.38,Made,,,,,,,11.0,,,,,,,,,,,
451,PT04M59.00S,2023-12-30T01:45:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,7.30946123521682,36.029411764705884,1610612752,76,58,2023-12-30T01:45:47Z,4420000,False,70.0,16.0,1,left,R. Barrett 7' driving floating Jump Shot (10 PTS) (J. Brunson 5 AST),"[1629628, 1628973]",1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,,,10.0,,,,,,,J. Brunson,1628973.0,5.0,,
453,PT04M45.00S,2023-12-30T01:45:56.4Z,3,REGULAR,3pt,Jump Shot,[],1631094,74.19513797634691,87.74509803921569,1610612753,76,58,2023-12-30T01:46:01Z,4440000,False,189.0,190.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
454,PT04M43.00S,2023-12-30T01:45:58.4Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,76,58,2023-12-30T01:46:01Z,4450000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,453.0,,,,,,,2.0,2.0,0.0,,,,,,,,
455,PT04M34.00S,2023-12-30T01:46:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,6.783837056504599,58.82352941176471,1610612752,76,60,2023-12-30T01:57:32Z,4460000,False,-44.0,11.0,1,left,J. Randle turnaround Jump Shot (24 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,,,,,,,24.0,,,,,,,R. Barrett,1629628.0,1.0,,
457,PT04M12.00S,2023-12-30T01:46:32.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612753,76,60,2023-12-30T01:46:48Z,4480000,False,,,0,,T. Gibson shooting personal FOUL (3 PF) (Suggs 2 FT),"[201959, 1630591]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,202901.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,,,,
459,PT04M12.00S,2023-12-30T01:46:59.4Z,3,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,76,60,2023-12-30T01:46:59Z,4500000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
460,PT04M12.00S,2023-12-30T01:46:59.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,76,60,2023-12-30T01:46:59Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,
461,PT04M12.00S,2023-12-30T01:47:00.1Z,3,REGULAR,substitution,out,[],1629628,,,1610612753,76,60,2023-12-30T01:47:21Z,4520000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M12.00S,2023-12-30T01:47:00.1Z,3,REGULAR,substitution,in,[],1628404,,,1610612753,76,60,2023-12-30T01:47:21Z,4530000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M12.00S,2023-12-30T01:47:22.2Z,3,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,77,60,2023-12-30T01:47:22Z,4540000,False,,,0,,J. Suggs Free Throw 2 of 2 (12 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
464,PT03M59.00S,2023-12-30T01:47:37.6Z,3,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612752,77,60,2023-12-30T01:47:50Z,4550000,False,,,0,,G. Bitadze shooting personal FOUL (3 PF) (Brunson 2 FT),"[1629048, 1628973]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,202901.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
466,PT03M59.00S,2023-12-30T01:48:10.0Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,77,61,2023-12-30T01:48:10Z,4570000,False,,,0,,J. Brunson Free Throw 1 of 2 (11 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
467,PT03M59.00S,2023-12-30T01:48:27.3Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,77,62,2023-12-30T01:48:27Z,4580000,False,,,0,,J. Brunson Free Throw 2 of 2 (12 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
468,PT03M45.00S,2023-12-30T01:48:48.0Z,3,REGULAR,2pt,Jump Shot,[],1631094,77.87450722733246,48.28431372549019,1610612753,79,62,2023-12-30T01:48:52Z,4590000,False,-9.0,155.0,1,right,P. Banchero 15' pullup Jump Shot (23 PTS) (J. Suggs 6 AST),"[1631094, 1630591]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,15.57,Made,,,,,,,23.0,,,,,,,J. Suggs,1630591.0,6.0,,
470,PT03M36.00S,2023-12-30T01:48:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.360709592641262,42.8921568627451,1610612752,79,62,2023-12-30T01:49:02Z,4610000,False,36.0,26.0,1,left,MISS J. Randle driving Layup - blocked,"[203944, 1629048]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.41,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0
471,PT03M36.00S,2023-12-30T01:48:57.0Z,3,REGULAR,block,,[],1629048,,,1610612752,79,62,2023-12-30T01:48:58Z,4620000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT03M33.00S,2023-12-30T01:49:00.0Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,79,62,2023-12-30T01:49:02Z,4630000,False,,,0,,A. Black REBOUND (Off:2 Def:4),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,470.0,,,,,,,6.0,4.0,2.0,,,,,,,,
473,PT03M25.00S,2023-12-30T01:49:07.8Z,3,REGULAR,3pt,Jump Shot,[],1631216,94.95729303547962,95.83333333333334,1610612753,79,62,2023-12-30T01:49:14Z,4640000,False,229.0,-5.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
474,PT03M22.00S,2023-12-30T01:49:10.8Z,3,REGULAR,rebound,defensive,[],201959,,,1610612752,79,62,2023-12-30T01:49:14Z,4650000,False,,,0,,T. Gibson REBOUND (Off:0 Def:4),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Right Corner 3,24+ Right,,,473.0,,,,,,,4.0,4.0,0.0,,,,,,,,
475,PT03M17.00S,2023-12-30T01:49:16.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,30.56833114323259,27.696078431372552,1610612752,79,62,2023-12-30T01:59:46Z,4660000,False,112.0,235.0,1,left,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
476,PT03M16.00S,2023-12-30T01:49:17.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,79,62,2023-12-30T01:59:46Z,4670000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,475.0,,,,,,,,,,,,,,,,,
477,PT03M16.00S,2023-12-30T01:49:22.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631216,,,1610612752,79,62,2023-12-30T01:49:29Z,4680000,False,,,0,,C. Houstan loose ball personal FOUL (1 PF) (Randle 2 FT),"[1631216, 203944]",1610612753.0,ORL,loose ball,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,
479,PT03M16.00S,2023-12-30T01:49:50.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,79,63,2023-12-30T01:49:50Z,4700000,False,,,0,,J. Randle Free Throw 1 of 2 (25 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
480,PT03M16.00S,2023-12-30T01:49:51.0Z,3,REGULAR,substitution,out,[],1641710,,,1610612752,79,63,2023-12-30T01:49:56Z,4710000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M16.00S,2023-12-30T01:49:51.0Z,3,REGULAR,substitution,out,[],1628978,,,1610612752,79,63,2023-12-30T01:49:56Z,4720000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M16.00S,2023-12-30T01:49:51.0Z,3,REGULAR,substitution,in,[],1630175,,,1610612752,79,63,2023-12-30T01:49:56Z,4730000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M16.00S,2023-12-30T01:49:51.0Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,79,63,2023-12-30T01:49:56Z,4740000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M16.00S,2023-12-30T01:50:16.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,79,64,2023-12-30T01:50:16Z,4750000,False,,,0,,J. Randle Free Throw 2 of 2 (26 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
485,PT02M58.00S,2023-12-30T01:50:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,91.40932982917214,60.29411764705882,1610612753,81,64,2023-12-30T01:50:48Z,4760000,False,51.0,28.0,1,right,C. Anthony pullup bank Jump Shot (8 PTS),[1630175],1610612753.0,ORL,pullup bank,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,5.88,Made,,,,,,,8.0,,,,,,,,,,,
486,PT02M43.00S,2023-12-30T01:50:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,15.193823915900131,54.90196078431373,1610612752,81,66,2023-12-30T01:50:57Z,4770000,False,-25.0,90.0,1,left,J. Brunson 9' driving floating Jump Shot (14 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.36,Made,,,,,,,14.0,,,,,,,,,,,
487,PT02M22.00S,2023-12-30T01:51:14.8Z,3,REGULAR,3pt,Jump Shot,[],1630591,82.3915900131406,94.63082107843137,1610612753,84,66,2023-12-30T01:51:22Z,4780000,False,223.0,113.0,1,right,J. Suggs 25' 3PT  (15 PTS) (P. Banchero 3 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.02,Made,,,,,,,15.0,,,,,,,P. Banchero,1631094.0,3.0,,
489,PT02M08.00S,2023-12-30T01:51:28.2Z,3,REGULAR,3pt,Jump Shot,[],1630193,4.862023653088042,95.12101715686273,1610612752,84,69,2023-12-30T01:51:36Z,4800000,False,-226.0,-7.0,1,left,I. Quickley 3PT  (8 PTS) (J. Randle 3 AST),"[1630193, 203944]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,22.57,Made,,,,,,,8.0,,,,,,,J. Randle,203944.0,3.0,,
491,PT01M45.00S,2023-12-30T01:51:51.5Z,3,REGULAR,3pt,Jump Shot,[],1631094,65.1281208935611,49.50980392156863,1610612753,84,69,2023-12-30T01:51:56Z,4820000,False,-2.0,275.0,1,right,MISS P. Banchero 27' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,27.53,Missed,,,,,,,,,,,,,,,,,,
492,PT01M41.00S,2023-12-30T01:51:55.5Z,3,REGULAR,rebound,offensive,[],1631216,,,1610612753,84,69,2023-12-30T01:51:56Z,4830000,False,,,0,,C. Houstan REBOUND (Off:2 Def:0),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,,,491.0,,,,,,,2.0,0.0,2.0,,,,,,,,
493,PT01M39.00S,2023-12-30T01:51:58.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612753,84,69,2023-12-30T01:54:14Z,4840000,False,,,0,,T. Gibson shooting personal FOUL (4 PF) (Suggs 2 FT),"[201959, 1630591]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,201245.0,4.0,0.0,Suggs,1630591.0,,,,,,,,,,,,
496,PT01M39.00S,2023-12-30T01:52:08.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,84,69,2023-12-30T01:54:02Z,4870000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M39.00S,2023-12-30T01:54:28.5Z,3,REGULAR,substitution,out,[],1631216,,,1610612753,84,69,2023-12-30T01:55:18Z,4890000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M39.00S,2023-12-30T01:54:28.5Z,3,REGULAR,substitution,out,[],1629048,,,1610612753,84,69,2023-12-30T01:55:18Z,4900000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M39.00S,2023-12-30T01:54:28.5Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,84,69,2023-12-30T01:55:18Z,4910000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M39.00S,2023-12-30T01:54:28.5Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,84,69,2023-12-30T01:55:18Z,4920000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M39.00S,2023-12-30T01:55:20.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630591,,,1610612753,85,69,2023-12-30T01:55:20Z,4930000,False,,,0,,J. Suggs Free Throw 1 of 2 (16 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
504,PT01M39.00S,2023-12-30T01:55:38.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630591,,,1610612753,86,69,2023-12-30T01:55:38Z,4940000,False,,,0,,J. Suggs Free Throw 2 of 2 (17 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
505,PT01M24.00S,2023-12-30T01:55:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.440867279894875,57.84313725490197,1610612752,86,71,2023-12-30T01:56:00Z,4950000,False,-39.0,17.0,1,left,J. Randle driving Layup (28 PTS) (I. Quickley 1 AST),"[203944, 1630193]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,4.29,Made,,,,,,,28.0,,,,,,,I. Quickley,1630193.0,1.0,,
507,PT01M09.00S,2023-12-30T01:56:09.6Z,3,REGULAR,3pt,Jump Shot,[],1630591,72.09264126149803,83.57843137254902,1610612753,86,71,2023-12-30T01:56:16Z,4970000,False,168.0,210.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
508,PT01M06.00S,2023-12-30T01:56:12.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,86,71,2023-12-30T01:56:16Z,4980000,False,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,507.0,,,,,,,10.0,8.0,2.0,,,,,,,,
509,PT00M46.10S,2023-12-30T01:56:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628404,5.519053876478318,4.434742647058823,1610612752,86,74,2023-12-30T01:56:42Z,4990000,False,228.0,-1.0,1,left,J. Hart 3PT  (5 PTS) (J. Randle 4 AST),"[1628404, 203944]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,22.78,Made,,,,,,,5.0,,,,,,,J. Randle,203944.0,4.0,,
511,PT00M32.60S,2023-12-30T01:56:52.5Z,3,REGULAR,3pt,Jump Shot,[],1630532,67.09921156373193,32.1078431372549,1610612753,86,74,2023-12-30T02:03:41Z,5010000,False,-89.0,257.0,1,right,MISS F. Wagner 27' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
512,PT00M29.40S,2023-12-30T01:56:55.7Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,86,74,2023-12-30T01:56:57Z,5020000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,511.0,,,,,,,1.0,1.0,0.0,,,,,,,,
513,PT00M11.20S,2023-12-30T01:57:15.0Z,3,REGULAR,turnover,traveling,[],203944,,,1610612752,86,74,2023-12-30T01:57:22Z,5030000,False,,,0,,J. Randle traveling TURNOVER (5 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,201245.0,,,,,,,,,5.0,,,,,,,
514,PT00M03.00S,2023-12-30T01:57:41.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,91.80354796320631,2.450980392156863,1610612753,86,74,2023-12-30T01:57:46Z,5040000,False,-238.0,25.0,1,right,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
515,PT00M03.00S,2023-12-30T01:57:41.6Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,86,74,2023-12-30T01:57:46Z,5050000,False,,,0,,F. Wagner REBOUND (Off:2 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,514.0,,,,,,,6.0,4.0,2.0,,,,,,,,
