actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
595,PT05M30.00S,2024-01-10T02:06:31.1Z,4,REGULAR,steal,,[],1629021,,,1610612753,83,104,2024-01-10T02:06:35Z,5890000,False,,,0,,M. Wagner STEAL (2 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
596,PT05M25.00S,2024-01-10T02:06:38.6Z,4,REGULAR,foul,personal,[],203937,,,1610612753,83,104,2024-01-10T02:06:48Z,5900000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 1641710]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,2003.0,,,,,,,,1.0,0.0,Black,1641710.0,,,,,
598,PT05M13.00S,2024-01-10T02:07:12.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,76.2976346911958,62.745098039215684,1610612753,85,104,2024-01-10T02:07:16Z,5920000,False,64.0,170.0,1,right,P. Banchero 18' pullup Jump Shot (18 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,18.18,Made,,,18.0,,,,,,,,,,,,,,,
599,PT04M56.00S,2024-01-10T02:07:29.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.1268068331143235,50.245098039215684,1610612750,85,106,2024-01-10T02:07:36Z,5930000,False,-1.0,5.0,1,left,R. Gobert alley-oop DUNK (21 PTS) (K. Anderson 3 AST),"[203497, 203937]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.52,Made,,,21.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,
601,PT04M37.00S,2024-01-10T02:07:51.1Z,4,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,85,106,2024-01-10T02:10:13Z,5950000,False,,,0,,P. Banchero lost ball out-of-bounds TURNOVER (4 TO),[1631094],1610612753.0,ORL,lost ball,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,1662.0,,,,,,,,,,,,4.0,,,,
602,PT04M17.00S,2024-01-10T02:08:18.0Z,4,REGULAR,turnover,bad pass,[],203497,,,1610612750,85,106,2024-01-10T02:08:22Z,5960000,False,,,0,,R. Gobert bad pass TURNOVER (2 TO),"[203497, 1630243]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Queen,1630243.0,,
603,PT04M17.00S,2024-01-10T02:08:18.0Z,4,REGULAR,steal,,[],1630243,,,1610612753,85,106,2024-01-10T02:08:20Z,5970000,False,,,0,,T. Queen STEAL (1 STL),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
604,PT04M10.00S,2024-01-10T02:08:25.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631216,91.01511169513797,4.6568627450980395,1610612753,85,106,2024-01-10T02:08:30Z,5980000,False,-227.0,32.0,1,right,MISS C. Houstan running 3PT,[1631216],1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,22.89,Missed,,,,,,,,,,,,,,,,,,
605,PT04M08.00S,2024-01-10T02:08:27.1Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,85,106,2024-01-10T02:08:30Z,5990000,False,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,604.0,,,,,,3.0,2.0,1.0,,,,,,,,,
606,PT03M56.00S,2024-01-10T02:08:40.3Z,4,REGULAR,3pt,Jump Shot,[],1630183,20.581471747700395,8.57843137254902,1610612750,85,109,2024-01-10T02:08:45Z,6000000,False,207.0,141.0,1,left,J. McDaniels 25' 3PT  (15 PTS) (A. Edwards 3 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.05,Made,,,15.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,
608,PT03M38.00S,2024-01-10T02:09:01.4Z,4,REGULAR,foul,personal,[],201144,,,1610612753,85,109,2024-01-10T02:09:17Z,6020000,False,,,0,,M. Conley personal FOUL (3 PF),"[201144, 1631094]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,1662.0,,,,,,,,3.0,0.0,Banchero,1631094.0,,,,,
610,PT03M38.00S,2024-01-10T02:09:14.9Z,4,REGULAR,substitution,out,[],1631094,,,1610612753,85,109,2024-01-10T02:09:26Z,6040000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M38.00S,2024-01-10T02:09:14.9Z,4,REGULAR,substitution,out,[],201144,,,1610612753,85,109,2024-01-10T02:09:26Z,6050000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M38.00S,2024-01-10T02:09:14.9Z,4,REGULAR,substitution,in,[],1629643,,,1610612753,85,109,2024-01-10T02:09:26Z,6060000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M38.00S,2024-01-10T02:09:14.9Z,4,REGULAR,substitution,in,[],1629638,,,1610612753,85,109,2024-01-10T02:09:26Z,6070000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M22.00S,2024-01-10T02:10:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630243,93.51182654402102,55.88235294117647,1610612753,85,109,2024-01-10T02:10:16Z,6090000,False,29.0,8.0,1,right,MISS T. Queen cutting Layup,[1630243],1610612753.0,ORL,cutting,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
616,PT03M19.00S,2024-01-10T02:10:14.3Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,85,109,2024-01-10T02:10:14Z,6100000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:9),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,615.0,,,,,,9.0,9.0,0.0,,,,,,,,,
617,PT03M06.00S,2024-01-10T02:10:27.0Z,4,REGULAR,3pt,Jump Shot,[],1629638,8.09789750328515,95.09803921568627,1610612750,85,109,2024-01-10T02:10:31Z,6110000,False,-225.0,24.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
618,PT03M02.00S,2024-01-10T02:10:31.0Z,4,REGULAR,rebound,defensive,[],1630243,,,1610612753,85,109,2024-01-10T02:10:31Z,6120000,False,,,0,,T. Queen REBOUND (Off:1 Def:2),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Left Corner 3,24+ Left,,,617.0,,,,,,3.0,2.0,1.0,,,,,,,,,
619,PT02M56.00S,2024-01-10T02:10:37.2Z,4,REGULAR,3pt,Jump Shot,[],1641710,72.88107752956637,82.1078431372549,1610612753,85,109,2024-01-10T02:10:42Z,6130000,False,161.0,202.0,1,right,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
620,PT02M52.00S,2024-01-10T02:10:41.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,85,109,2024-01-10T02:10:42Z,6140000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,619.0,,,,,,4.0,3.0,1.0,,,,,,,,,
621,PT02M38.00S,2024-01-10T02:10:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630183,16.113666228646515,95.09803921568627,1610612750,85,109,2024-01-10T02:11:00Z,6150000,False,-225.0,99.0,1,left,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
622,PT02M35.00S,2024-01-10T02:10:57.9Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,85,109,2024-01-10T02:11:00Z,6160000,False,,,0,,C. Okeke REBOUND (Off:2 Def:8),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,621.0,,,,,,10.0,8.0,2.0,,,,,,,,,
623,PT02M27.00S,2024-01-10T02:11:07.9Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612753,85,109,2024-01-10T02:13:54Z,6170000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Wagner 2 FT),"[203497, 1629021]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,,,,,,,,3.0,0.0,Wagner,1629021.0,,,,,
625,PT02M27.00S,2024-01-10T02:11:51.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,85,109,2024-01-10T02:11:51Z,6190000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M27.00S,2024-01-10T02:13:09.2Z,4,REGULAR,substitution,out,[],203937,,,1610612753,85,109,2024-01-10T02:13:44Z,6200000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M27.00S,2024-01-10T02:13:09.2Z,4,REGULAR,substitution,out,[],1630183,,,1610612753,85,109,2024-01-10T02:13:44Z,6210000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M27.00S,2024-01-10T02:13:09.2Z,4,REGULAR,substitution,out,[],1630162,,,1610612753,85,109,2024-01-10T02:13:44Z,6220000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M27.00S,2024-01-10T02:13:09.2Z,4,REGULAR,substitution,out,[],203497,,,1610612753,85,109,2024-01-10T02:13:44Z,6230000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M27.00S,2024-01-10T02:13:09.2Z,4,REGULAR,substitution,in,[],1628972,,,1610612753,85,109,2024-01-10T02:13:44Z,6240000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M27.00S,2024-01-10T02:13:09.2Z,4,REGULAR,substitution,in,[],1629003,,,1610612753,85,109,2024-01-10T02:13:44Z,6250000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M27.00S,2024-01-10T02:13:09.2Z,4,REGULAR,substitution,in,[],1629675,,,1610612753,85,109,2024-01-10T02:13:44Z,6260000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M27.00S,2024-01-10T02:13:09.2Z,4,REGULAR,substitution,in,[],1629162,,,1610612753,85,109,2024-01-10T02:13:44Z,6270000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M27.00S,2024-01-10T02:14:12.9Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,85,109,2024-01-10T02:14:12Z,6280000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
635,PT02M27.00S,2024-01-10T02:14:12.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,85,109,2024-01-10T02:14:12Z,6290000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,634.0,,,,,,,,,,,,,,,,,
636,PT02M27.00S,2024-01-10T02:14:26.0Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,86,109,2024-01-10T02:14:26Z,6300000,False,,,0,,M. Wagner Free Throw 2 of 2 (20 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,20.0,,,,,,,,,,,,,,,
637,PT02M15.00S,2024-01-10T02:14:40.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,8.09789750328515,60.5392156862745,1610612750,86,111,2024-01-10T02:14:49Z,6310000,False,-53.0,24.0,1,left,S. Milton driving bank Jump Shot (2 PTS) (T. Brown Jr. 1 AST),"[1629003, 1628972]",1610612750.0,MIN,driving bank,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,5.77,Made,,,2.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,,,
640,PT02M03.00S,2024-01-10T02:15:28.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612753,86,111,2024-01-10T02:15:34Z,6330000,False,,,0,,N. Reid personal FOUL (3 PF) (Wagner 2 FT),"[1629675, 1629021]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,1662.0,,,,,,,,3.0,1.0,Wagner,1629021.0,,,,,
642,PT02M03.00S,2024-01-10T02:15:51.0Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,86,111,2024-01-10T02:15:51Z,6350000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
643,PT02M03.00S,2024-01-10T02:15:51.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,86,111,2024-01-10T02:15:51Z,6360000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,642.0,,,,,,,,,,,,,,,,,
644,PT02M03.00S,2024-01-10T02:16:07.3Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,87,111,2024-01-10T02:16:07Z,6370000,False,,,0,,M. Wagner Free Throw 2 of 2 (21 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,21.0,,,,,,,,,,,,,,,
645,PT01M46.00S,2024-01-10T02:16:25.6Z,4,REGULAR,turnover,lost ball,[],1629162,,,1610612750,87,111,2024-01-10T02:16:31Z,6380000,False,,,0,,J. McLaughlin lost ball TURNOVER (1 TO),"[1629162, 1641710]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Black,1641710.0,,
646,PT01M46.00S,2024-01-10T02:16:25.6Z,4,REGULAR,steal,,[],1641710,,,1610612753,87,111,2024-01-10T02:16:28Z,6390000,False,,,0,,A. Black STEAL (3 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
647,PT01M42.00S,2024-01-10T02:16:30.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631216,80.23981603153744,92.40196078431373,1610612753,87,111,2024-01-10T02:16:43Z,6400000,False,212.0,133.0,1,right,MISS C. Houstan 25' running 3PT,[1631216],1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
648,PT01M38.00S,2024-01-10T02:16:33.9Z,4,REGULAR,rebound,offensive,[],1631216,,,1610612753,87,111,2024-01-10T02:16:33Z,6410000,False,,,0,,C. Houstan REBOUND (Off:2 Def:3),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,647.0,,,,,,5.0,3.0,2.0,,,,,,,,,
649,PT01M36.00S,2024-01-10T02:16:35.9Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1631216,76.69185282522996,51.225490196078425,1610612753,87,111,2024-01-10T02:16:45Z,6420000,False,6.0,167.0,1,right,MISS C. Houstan 16' pullup Shot,[1631216],1610612753.0,ORL,pullup,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Center,16.67,Missed,,,,,,,,,,,,,,,,,,
650,PT01M32.00S,2024-01-10T02:16:39.8Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,87,111,2024-01-10T02:16:39Z,6430000,False,,,0,,N. Reid REBOUND (Off:2 Def:8),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,649.0,,,,,,10.0,8.0,2.0,,,,,,,,,
651,PT01M28.00S,2024-01-10T02:16:43.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628972,27.808804204993432,20.588235294117645,1610612750,87,111,2024-01-10T02:16:54Z,6440000,False,147.0,209.0,1,left,MISS T. Brown Jr. 25' running 3PT,[1628972],1610612750.0,MIN,running,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
652,PT01M28.00S,2024-01-10T02:16:43.3Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,87,111,2024-01-10T02:16:54Z,6450000,False,,,0,,M. Wagner REBOUND (Off:3 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,651.0,,,,,,8.0,5.0,3.0,,,,,,,,,
653,PT01M18.00S,2024-01-10T02:16:53.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630243,91.5407358738502,58.08823529411765,1610612753,87,111,2024-01-10T02:16:57Z,6460000,False,40.0,27.0,1,right,MISS T. Queen driving Layup,[1630243],1610612753.0,ORL,driving,,,Queen,T. Queen,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
654,PT01M16.00S,2024-01-10T02:16:55.1Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612750,87,111,2024-01-10T02:16:57Z,6470000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,653.0,,,,,,1.0,1.0,0.0,,,,,,,,,
655,PT01M11.00S,2024-01-10T02:17:00.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,18.2161629434954,49.26470588235294,1610612750,87,113,2024-01-10T02:17:07Z,6480000,False,4.0,119.0,1,left,S. Milton 11' floating Jump Shot (4 PTS) (J. McLaughlin 5 AST),"[1629003, 1629162]",1610612750.0,MIN,floating,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,11.88,Made,,,4.0,J. McLaughlin,1629162.0,5.0,,,,,,,,,,,,
657,PT00M59.20S,2024-01-10T02:17:17.4Z,4,REGULAR,3pt,Jump Shot,[],1629643,68.80749014454665,74.50980392156863,1610612753,87,113,2024-01-10T02:17:22Z,6500000,False,123.0,241.0,1,right,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
658,PT00M57.10S,2024-01-10T02:17:19.5Z,4,REGULAR,rebound,offensive,[],1631216,,,1610612753,87,113,2024-01-10T02:17:22Z,6510000,False,,,0,,C. Houstan REBOUND (Off:3 Def:3),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,657.0,,,,,,6.0,3.0,3.0,,,,,,,,,
659,PT00M57.10S,2024-01-10T02:17:20.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631216,91.93495400788436,53.67647058823529,1610612753,89,113,2024-01-10T02:17:26Z,6520000,False,18.0,23.0,1,right,C. Houstan putback Layup (8 PTS),[1631216],1610612753.0,ORL,putback,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,2.97,Made,,,8.0,,,,,,,,,,,,,,,
660,PT00M34.30S,2024-01-10T02:17:45.1Z,4,REGULAR,3pt,Jump Shot,[],1628972,7.440867279894875,96.07843137254902,1610612750,89,113,2024-01-10T02:17:49Z,6530000,False,-230.0,17.0,1,left,MISS T. Brown Jr. 3PT,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
661,PT00M30.80S,2024-01-10T02:17:48.6Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,89,113,2024-01-10T02:17:49Z,6540000,False,,,0,,C. Houstan REBOUND (Off:3 Def:4),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,660.0,,,,,,7.0,4.0,3.0,,,,,,,,,
662,PT00M19.10S,2024-01-10T02:18:00.2Z,4,REGULAR,3pt,Jump Shot,[],1630243,66.96780551905388,57.107843137254896,1610612753,92,113,2024-01-10T02:18:09Z,6550000,False,36.0,258.0,1,right,T. Queen 26' 3PT pullup (11 PTS),[1630243],1610612753.0,ORL,pullup,,,Queen,T. Queen,,,,,Above the Break 3,24+ Center,26.04,Made,,,11.0,,,,,,,,,,,,,,,
663,PT00M00.00S,2024-01-10T02:18:28.9Z,4,REGULAR,period,end,[],0,,,1610612750,92,113,2024-01-10T02:18:28Z,6560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M00.00S,2024-01-10T02:18:34.1Z,4,REGULAR,game,end,[],0,,,0,92,113,2024-01-10T02:18:34Z,6570000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
