actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
518,PT08M58.00S,2023-12-21T01:59:27.0Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,76,95,2023-12-21T02:16:17Z,4970000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,517.0,,,,,,,,,,,,5.0,2.0,3.0,,,
519,PT08M46.00S,2023-12-21T01:59:38.9Z,4,REGULAR,3pt,Jump Shot,[],1626196,22.421156373193167,90.19607843137256,1610612748,76,98,2023-12-21T01:59:48Z,4980000,False,-201.0,158.0,1,left,J. Richardson 25' 3PT  (9 PTS) (D. Robinson 6 AST),"[1626196, 1629130]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.59,Made,,,,,,,9.0,,,,,,,,,D. Robinson,1629130.0,6.0
522,PT08M32.00S,2023-12-21T01:59:53.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.59198423127464,49.754901960784316,1610612753,76,98,2023-12-21T02:00:01Z,5010000,False,-1.0,17.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
523,PT08M27.00S,2023-12-21T01:59:59.0Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,98,2023-12-21T01:59:59Z,5020000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,522.0,,,,,,,,,,,,6.0,6.0,0.0,,,
524,PT08M21.00S,2023-12-21T02:00:04.4Z,4,REGULAR,2pt,Jump Shot,[],1626196,6.258212877792378,11.27450980392157,1610612748,76,98,2023-12-21T02:05:24Z,5030000,False,194.0,6.0,1,left,MISS J. Richardson 19' Jump Shot,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Right,19.37,Missed,,,,,,,,,,,,,,,,,,
525,PT08M17.00S,2023-12-21T02:00:08.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,76,98,2023-12-21T02:00:13Z,5040000,False,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right,,,524.0,,,,,,,,,,,,3.0,2.0,1.0,,,
526,PT08M13.00S,2023-12-21T02:00:11.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630532,89.96386333771353,54.41176470588235,1610612753,76,98,2023-12-21T02:05:53Z,5050000,False,22.0,42.0,1,right,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
527,PT08M13.00S,2023-12-21T02:00:11.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,76,98,2023-12-21T02:00:24Z,5060000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,526.0,,,,,,,,,,,,,,,,,
529,PT07M53.00S,2023-12-21T02:00:39.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.113666228646515,41.42156862745098,1610612748,76,98,2023-12-21T02:06:15Z,5080000,False,43.0,99.0,1,left,MISS B. Adebayo 10' turnaround fadeaway bank Shot,[1628389],1610612748.0,MIA,turnaround fadeaway bank,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.79,Missed,,,,,,,,,,,,,,,,,,
530,PT07M51.00S,2023-12-21T02:00:41.0Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,76,98,2023-12-21T02:06:15Z,5090000,False,,,0,,F. Wagner REBOUND (Off:0 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,529.0,,,,,,,,,,,,6.0,6.0,0.0,,,
531,PT07M45.00S,2023-12-21T02:00:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,51.9607843137255,1610612753,78,98,2023-12-21T02:00:52Z,5100000,False,10.0,18.0,1,right,F. Wagner driving Layup (15 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,15.0,,,,,,,,,,,
532,PT07M32.00S,2023-12-21T02:01:01.3Z,4,REGULAR,turnover,lost ball,[],1628389,,,1610612748,78,98,2023-12-21T02:01:06Z,5110000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 203914]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,1.0,Harris,203914.0,,,,,,,,
533,PT07M32.00S,2023-12-21T02:01:01.3Z,4,REGULAR,steal,,[],203914,,,1610612753,78,98,2023-12-21T02:01:05Z,5120000,False,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
534,PT07M29.00S,2023-12-21T02:01:07.9Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612753,78,98,2023-12-21T02:01:15Z,5130000,False,,,0,,D. Robinson shooting personal FOUL (3 PF) (Banchero 2 FT),"[1629130, 1631094]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,1628487.0,3.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
536,PT07M29.00S,2023-12-21T02:01:34.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631094,,,1610612753,79,98,2023-12-21T02:07:43Z,5150000,False,,,0,,P. Banchero Free Throw 1 of 2 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
537,PT07M29.00S,2023-12-21T02:01:34.9Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631094,,,1610612753,80,98,2023-12-21T02:07:43Z,5160000,False,,,0,,P. Banchero Free Throw 2 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
538,PT07M24.00S,2023-12-21T02:02:10.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,80,98,2023-12-21T02:02:10Z,5170000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M24.00S,2023-12-21T02:04:14.0Z,4,REGULAR,substitution,out,[],203914,,,1610612748,80,98,2023-12-21T02:04:49Z,5180000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M24.00S,2023-12-21T02:04:14.0Z,4,REGULAR,substitution,out,[],1628389,,,1610612748,80,98,2023-12-21T02:04:49Z,5190000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M24.00S,2023-12-21T02:04:14.0Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,80,98,2023-12-21T02:04:49Z,5200000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M24.00S,2023-12-21T02:04:14.0Z,4,REGULAR,substitution,in,[],1631216,,,1610612748,80,98,2023-12-21T02:04:49Z,5210000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M24.00S,2023-12-21T02:04:14.0Z,4,REGULAR,substitution,in,[],1628418,,,1610612748,80,98,2023-12-21T02:04:49Z,5220000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M24.00S,2023-12-21T02:04:14.0Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,80,98,2023-12-21T02:04:49Z,5230000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M13.00S,2023-12-21T02:05:19.9Z,4,REGULAR,3pt,Jump Shot,[],1629312,7.5722733245729295,96.56862745098039,1610612748,80,98,2023-12-21T02:05:25Z,5240000,False,-233.0,19.0,1,left,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
548,PT07M09.00S,2023-12-21T02:05:23.9Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,80,98,2023-12-21T02:05:25Z,5250000,False,,,0,,C. Anthony REBOUND (Off:1 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,547.0,,,,,,,,,,,,4.0,3.0,1.0,,,
549,PT06M58.00S,2023-12-21T02:05:37.7Z,4,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,80,98,2023-12-21T02:05:46Z,5260000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (3 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Right,,,,202035.0,,,,,,3.0,,,,,,,,,,
550,PT06M43.00S,2023-12-21T02:05:58.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,6.389618922470433,4.6568627450980395,1610612748,80,98,2023-12-21T02:06:02Z,5270000,False,227.0,8.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
551,PT06M40.00S,2023-12-21T02:06:01.2Z,4,REGULAR,rebound,offensive,[],1629312,,,1610612748,80,98,2023-12-21T02:06:02Z,5280000,False,,,0,,H. Highsmith REBOUND (Off:4 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,550.0,,,,,,,,,,,,6.0,2.0,4.0,,,
552,PT06M40.00S,2023-12-21T02:06:04.8Z,4,REGULAR,foul,personal,[],1631094,,,1610612748,80,98,2023-12-21T02:06:12Z,5290000,False,,,0,,P. Banchero personal FOUL (1 PF),"[1631094, 1629312]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,1628487.0,1.0,0.0,Highsmith,1629312.0,,,,,,,,,,,,
554,PT06M40.00S,2023-12-21T02:06:16.9Z,4,REGULAR,substitution,out,[],1630175,,,1610612748,80,98,2023-12-21T02:06:24Z,5310000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M40.00S,2023-12-21T02:06:16.9Z,4,REGULAR,substitution,in,[],1641710,,,1610612748,80,98,2023-12-21T02:06:24Z,5320000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M33.00S,2023-12-21T02:06:33.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629312,6.652431011826544,54.90196078431373,1610612748,80,100,2023-12-21T02:09:21Z,5330000,False,-25.0,10.0,1,left,H. Highsmith floating Jump Shot (14 PTS) (J. Richardson 4 AST),"[1629312, 1626196]",1610612748.0,MIA,floating,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,14.0,,,,,,,,,J. Richardson,1626196.0,4.0
558,PT06M20.00S,2023-12-21T02:06:47.6Z,4,REGULAR,2pt,Jump Shot,[],1629021,76.16622864651774,53.18627450980392,1610612753,80,100,2023-12-21T02:06:51Z,5350000,False,16.0,172.0,1,right,MISS M. Wagner 17' Jump Shot,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,17.22,Missed,,,,,,,,,,,,,,,,,,
559,PT06M16.00S,2023-12-21T02:06:50.4Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612748,80,100,2023-12-21T02:06:50Z,5360000,False,,,0,,T. Bryant REBOUND (Off:3 Def:2),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Center,,,558.0,,,,,,,,,,,,5.0,2.0,3.0,,,
560,PT06M09.00S,2023-12-21T02:06:57.2Z,4,REGULAR,3pt,Jump Shot,[],1629639,30.56833114323259,26.47058823529412,1610612748,80,103,2023-12-21T02:07:03Z,5370000,False,118.0,235.0,1,left,T. Herro 26' 3PT pullup (28 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.26,Made,,,,,,,28.0,,,,,,,,,,,
561,PT05M43.00S,2023-12-21T02:07:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.80354796320631,51.9607843137255,1610612753,82,103,2023-12-21T02:07:29Z,5380000,False,10.0,25.0,1,right,M. Wagner Layup (8 PTS) (F. Wagner 5 AST),"[1629021, 1630532]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,8.0,,,,,,,,,F. Wagner,1630532.0,5.0
563,PT05M30.00S,2023-12-21T02:07:37.5Z,4,REGULAR,3pt,Jump Shot,[],1626196,21.50131406044678,89.70588235294117,1610612748,82,106,2023-12-21T02:07:42Z,5400000,False,-199.0,150.0,1,left,J. Richardson 24' 3PT  (12 PTS) (T. Herro 7 AST),"[1626196, 1629639]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,24.86,Made,,,,,,,12.0,,,,,,,,,T. Herro,1629639.0,7.0
565,PT05M15.00S,2023-12-21T02:07:52.2Z,4,REGULAR,3pt,Jump Shot,[],1631216,90.62089356110381,95.83333333333334,1610612753,85,106,2023-12-21T02:24:06Z,5420000,False,229.0,36.0,1,right,C. Houstan 3PT  (6 PTS) (P. Banchero 8 AST),"[1631216, 1631094]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,23.2,Made,,,,,,,6.0,,,,,,,,,P. Banchero,1631094.0,8.0
567,PT05M14.00S,2023-12-21T02:08:07.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612748,85,106,2023-12-21T02:28:21Z,5440000,False,,,0,,M. Wagner personal FOUL (2 PF) (Bryant 2 FT),"[1629021, 1628418]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,2.0,0.0,Bryant,1628418.0,,,,,,,,,,,,
570,PT05M14.00S,2023-12-21T02:10:06.8Z,4,REGULAR,substitution,out,[],1631094,,,1610612748,85,106,2023-12-21T02:10:25Z,5470000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M14.00S,2023-12-21T02:10:06.8Z,4,REGULAR,substitution,out,[],1630532,,,1610612748,85,106,2023-12-21T02:10:25Z,5480000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M14.00S,2023-12-21T02:10:06.8Z,4,REGULAR,substitution,in,[],1629643,,,1610612748,85,106,2023-12-21T02:10:25Z,5490000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M14.00S,2023-12-21T02:10:06.8Z,4,REGULAR,substitution,in,[],1628976,,,1610612748,85,106,2023-12-21T02:10:25Z,5500000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M14.00S,2023-12-21T02:10:50.5Z,4,REGULAR,freethrow,1 of 2,[],1628418,,,1610612748,85,107,2023-12-21T02:10:50Z,5510000,False,,,0,,T. Bryant Free Throw 1 of 2 (11 PTS),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
575,PT05M14.00S,2023-12-21T02:10:50.5Z,4,REGULAR,freethrow,2 of 2,[],1628418,,,1610612748,85,108,2023-12-21T02:12:08Z,5520000,False,,,0,,T. Bryant Free Throw 2 of 2 (12 PTS),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
576,PT04M58.00S,2023-12-21T02:11:31.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,91.67214191852825,50.98039215686274,1610612753,87,108,2023-12-21T02:11:38Z,5530000,False,5.0,26.0,1,right,W. Carter Jr. cutting DUNK (2 PTS) (A. Black 1 AST),"[1628976, 1641710]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,2.0,,,,,,,,,A. Black,1641710.0,1.0
578,PT04M39.00S,2023-12-21T02:11:51.4Z,4,REGULAR,3pt,Jump Shot,[],1629312,23.47240473061761,89.4607843137255,1610612748,87,108,2023-12-21T02:11:59Z,5550000,False,-197.0,168.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
579,PT04M36.00S,2023-12-21T02:11:54.4Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,87,108,2023-12-21T02:11:59Z,5560000,False,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,578.0,,,,,,,,,,,,1.0,1.0,0.0,,,
580,PT04M30.00S,2023-12-21T02:12:02.5Z,4,REGULAR,foul,personal,[],1628418,,,1610612753,87,108,2023-12-21T02:12:26Z,5570000,False,,,0,,T. Bryant personal FOUL (1 PF),"[1628418, 1629021]",1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
582,PT04M30.00S,2023-12-21T02:12:15.8Z,4,REGULAR,substitution,out,[],1628418,,,1610612753,87,108,2023-12-21T02:12:21Z,5590000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M30.00S,2023-12-21T02:12:15.8Z,4,REGULAR,substitution,in,[],1628389,,,1610612753,87,108,2023-12-21T02:12:21Z,5600000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M18.00S,2023-12-21T02:12:37.3Z,4,REGULAR,3pt,Jump Shot,[],1631216,66.44218134034165,51.225490196078425,1610612753,87,108,2023-12-21T02:12:42Z,5610000,False,6.0,263.0,1,right,MISS C. Houstan 26' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
585,PT04M15.00S,2023-12-21T02:12:40.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,87,108,2023-12-21T02:12:42Z,5620000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,584.0,,,,,,,,,,,,7.0,7.0,0.0,,,
586,PT03M53.00S,2023-12-21T02:13:02.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,9.806176084099869,60.049019607843135,1610612748,87,108,2023-12-21T02:13:11Z,5630000,False,-50.0,40.0,1,left,MISS J. Jaquez Jr. 6' turnaround Shot,[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
587,PT03M50.00S,2023-12-21T02:13:05.9Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,87,108,2023-12-21T02:13:11Z,5640000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,586.0,,,,,,,,,,,,3.0,3.0,0.0,,,
588,PT03M43.00S,2023-12-21T02:13:16.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612753,87,108,2023-12-21T02:13:30Z,5650000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1629312, 1628976]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,1628487.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,
590,PT03M43.00S,2023-12-21T02:13:44.7Z,4,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,87,108,2023-12-21T02:13:44Z,5670000,False,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
591,PT03M43.00S,2023-12-21T02:13:44.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,87,108,2023-12-21T02:13:44Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,,,
592,PT03M43.00S,2023-12-21T02:14:28.9Z,4,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,88,108,2023-12-21T02:14:29Z,5690000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
593,PT03M39.00S,2023-12-21T02:14:40.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,88,108,2023-12-21T02:14:40Z,5700000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M29.00S,2023-12-21T02:17:56.4Z,4,REGULAR,3pt,Jump Shot,[],1626196,25.443495400788436,14.215686274509803,1610612748,88,108,2023-12-21T02:18:01Z,5710000,False,179.0,187.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
595,PT03M24.00S,2023-12-21T02:18:01.4Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,88,108,2023-12-21T02:18:01Z,5720000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,594.0,,,,,,,,,,,,4.0,4.0,0.0,,,
596,PT03M04.00S,2023-12-21T02:18:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,91.67214191852825,44.85294117647059,1610612753,90,108,2023-12-21T02:18:27Z,5730000,False,-26.0,26.0,1,right,C. Okeke driving Layup (2 PTS) (M. Wagner 1 AST),"[1629643, 1629021]",1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,3.64,Made,,,,,,,2.0,,,,,,,,,M. Wagner,1629021.0,1.0
598,PT02M40.00S,2023-12-21T02:18:45.2Z,4,REGULAR,2pt,Jump Shot,[],1628389,21.632720105124836,53.431372549019606,1610612748,90,108,2023-12-21T02:18:50Z,5750000,False,-17.0,151.0,1,left,MISS B. Adebayo 15' turnaround Shot,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.18,Missed,,,,,,,,,,,,,,,,,,
599,PT02M36.00S,2023-12-21T02:18:49.2Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,90,108,2023-12-21T02:18:50Z,5760000,False,,,0,,M. Wagner REBOUND (Off:5 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Center,,,598.0,,,,,,,,,,,,6.0,1.0,5.0,,,
600,PT02M14.00S,2023-12-21T02:19:14.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,90,108,2023-12-21T02:19:23Z,5770000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,202035.0,,,,,,,,,,,,,,,,
601,PT02M03.00S,2023-12-21T02:19:43.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,18.478975032851512,95.09803921568627,1610612748,90,108,2023-12-21T02:19:49Z,5780000,False,-225.0,121.0,1,left,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,25.6,Missed,,,,,,,,,,,,,,,,,,
602,PT01M59.00S,2023-12-21T02:19:47.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,90,108,2023-12-21T02:19:49Z,5790000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,601.0,,,,,,,,,,,,5.0,5.0,0.0,,,
603,PT01M51.00S,2023-12-21T02:19:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,92.06636005256242,50.0,1610612753,92,108,2023-12-21T02:20:04Z,5800000,False,0.0,22.0,1,right,M. Wagner cutting Layup (10 PTS) (A. Black 2 AST),"[1629021, 1641710]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,10.0,,,,,,,,,A. Black,1641710.0,2.0
