actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
655,PT01M14.00S,2025-04-10T03:13:14.9Z,4,REGULAR,rebound,defensive,[],1630548,,,1610612762,110,112,2025-04-10T03:13:17Z,6250000,False,,,0,,J. Juzang REBOUND (Off:1 Def:4),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,,,,,654.0,5.0,4.0,1.0,,,,,,,,,
656,PT01M02.00S,2025-04-10T03:13:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,93.64323258869908,37.254901960784316,1610612762,110,112,2025-04-10T03:13:30Z,6260000,False,-64.0,7.0,1,right,MISS K. George 6' driving floating bank Shot,[1641718],1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.41,Missed,,,,,,,,,,,,,
657,PT01M01.00S,2025-04-10T03:13:27.4Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,110,112,2025-04-10T03:13:30Z,6270000,False,,,0,,J. Walker REBOUND (Off:1 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,656.0,6.0,5.0,1.0,,,,,,,,,
658,PT00M41.20S,2025-04-10T03:13:48.8Z,4,REGULAR,3pt,Jump Shot,[],1641712,31.35676741130092,68.38235294117648,1610612757,110,112,2025-04-10T03:13:54Z,6280000,False,-92.0,242.0,1,left,MISS R. Rupert 25' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,,,,25.91,Missed,,,,,,,,,,,,,
659,PT00M39.10S,2025-04-10T03:13:50.9Z,4,REGULAR,rebound,offensive,[],1631101,,,1610612757,110,112,2025-04-10T03:13:50Z,6290000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:5),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,658.0,7.0,5.0,2.0,,,,,,,,,
660,PT00M37.80S,2025-04-10T03:13:53.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641729,,,1610612757,110,112,2025-04-10T03:14:00Z,6300000,False,,,0,,B. Sensabaugh shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1641729, 1631101]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,1155.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
662,PT00M37.80S,2025-04-10T03:14:14.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,110,112,2025-04-10T03:14:14Z,6320000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M37.80S,2025-04-10T03:17:14.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,110,113,2025-04-10T03:17:34Z,6330000,False,,,0,,S. Sharpe Free Throw 1 of 2 (37 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Made,,,,,37.0,,,,,,,,
664,PT00M37.80S,2025-04-10T03:17:14.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,110,113,2025-04-10T03:17:34Z,6340000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
665,PT00M35.60S,2025-04-10T03:17:17.1Z,4,REGULAR,rebound,offensive,[],1641739,,,1610612757,110,113,2025-04-10T03:17:34Z,6350000,False,,,0,,T. Camara REBOUND (Off:3 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,664.0,6.0,3.0,3.0,,,,,,,,,
666,PT00M20.60S,2025-04-10T03:17:47.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,31.35676741130092,67.8921568627451,1610612757,110,113,2025-04-10T03:17:51Z,6360000,False,-89.0,242.0,1,left,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,25.83,Missed,,,,,,,,,,,,,
667,PT00M19.90S,2025-04-10T03:17:50.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,110,113,2025-04-10T03:17:50Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,666.0,,,,,,,,,,,,
669,PT00M18.20S,2025-04-10T03:18:13.1Z,4,REGULAR,turnover,bad pass,[],1629680,,,1610612757,110,113,2025-04-10T03:20:20Z,6390000,False,,,0,,M. Thybulle bad pass TURNOVER (2 TO),"[1629680, 1641729]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,Sensabaugh,1641729.0,,,,,
670,PT00M18.20S,2025-04-10T03:18:13.1Z,4,REGULAR,steal,,[],1641729,,,1610612762,110,113,2025-04-10T03:18:18Z,6400000,False,,,0,,B. Sensabaugh STEAL (3 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
674,PT00M15.20S,2025-04-10T03:18:18.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642271,89.96386333771353,49.50980392156863,1610612762,112,113,2025-04-10T03:21:06Z,6405000,False,-2.0,42.0,1,right,K. Filipowski running DUNK (22 PTS) (B. Sensabaugh 4 AST),"[1642271, 1641729]",1610612762.0,UTA,running,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,4.19,Made,,,,,22.0,,,,B. Sensabaugh,1641729.0,4.0,,
671,PT00M14.50S,2025-04-10T03:18:24.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641718,,,1610612757,112,113,2025-04-10T03:22:46Z,6410000,False,,,0,,K. George personal FOUL (3 PF) (Sharpe 2 FT),"[1641718, 1631101]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,1155.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
675,PT00M14.50S,2025-04-10T03:19:04.1Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,112,113,2025-04-10T03:22:54Z,6440000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
676,PT00M14.50S,2025-04-10T03:19:04.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,112,113,2025-04-10T03:22:54Z,6450000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,675.0,,,,,,,,,,,,
677,PT00M14.50S,2025-04-10T03:19:04.1Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,112,113,2025-04-10T03:22:54Z,6460000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
678,PT00M13.10S,2025-04-10T03:19:05.5Z,4,REGULAR,rebound,defensive,[],1630531,,,1610612762,112,113,2025-04-10T03:24:22Z,6470000,False,,,0,,J. Springer REBOUND (Off:2 Def:4),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,677.0,6.0,4.0,2.0,,,,,,,,,
690,PT00M13.10S,2025-04-10T03:20:10.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,112,113,2025-04-10T03:23:54Z,6475000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M10.70S,2025-04-10T03:21:16.3Z,4,REGULAR,3pt,Jump Shot,[],1630548,92.32917214191852,96.56862745098039,1610612762,112,113,2025-04-10T03:23:55Z,6480000,False,233.0,20.0,1,right,MISS J. Juzang 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,,,,,,23.36,Missed,,,,,,,,,,,,,
681,PT00M06.70S,2025-04-10T03:21:20.3Z,4,REGULAR,rebound,offensive,[],1642271,,,1610612762,112,113,2025-04-10T03:23:55Z,6490000,False,,,0,,K. Filipowski REBOUND (Off:5 Def:10),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,,,,,,680.0,15.0,10.0,5.0,,,,,,,,,
682,PT00M06.70S,2025-04-10T03:21:21.3Z,4,REGULAR,turnover,bad pass,[],1642271,,,1610612762,112,113,2025-04-10T03:24:33Z,6500000,False,,,0,,K. Filipowski bad pass TURNOVER (5 TO),"[1642271, 1631133]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,5.0,Walker,1631133.0,,,,,
683,PT00M06.70S,2025-04-10T03:21:21.3Z,4,REGULAR,steal,,[],1631133,,,1610612757,112,113,2025-04-10T03:21:24Z,6510000,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
684,PT00M06.70S,2025-04-10T03:21:29.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630531,,,1610612757,112,113,2025-04-10T03:21:34Z,6520000,False,,,0,,J. Springer personal FOUL (5 PF) (Walker 2 FT),"[1630531, 1631133]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Right Center,1204.0,5.0,0.0,Walker,1631133.0,,,,,,,,,,,,,,,
686,PT00M06.70S,2025-04-10T03:21:56.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631133,,,1610612757,112,114,2025-04-10T03:21:56Z,6540000,False,,,0,,J. Walker Free Throw 1 of 2 (13 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
687,PT00M06.70S,2025-04-10T03:21:56.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631133,,,1610612757,112,114,2025-04-10T03:22:19Z,6550000,False,,,0,,MISS J. Walker Free Throw 2 of 2,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
688,PT00M06.40S,2025-04-10T03:21:57.0Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,112,114,2025-04-10T03:22:19Z,6560000,False,,,0,,K. Filipowski REBOUND (Off:5 Def:11),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,687.0,16.0,11.0,5.0,,,,,,,,,
689,PT00M06.40S,2025-04-10T03:22:22.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,112,114,2025-04-10T03:22:22Z,6570000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M02.80S,2025-04-10T03:24:02.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,88.78120893561103,46.32352941176471,1610612762,114,114,2025-04-10T03:24:08Z,6580000,False,-18.0,53.0,1,right,K. Filipowski driving DUNK (24 PTS) (J. Springer 4 AST),"[1642271, 1630531]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.61,Made,,,,,24.0,,,,J. Springer,1630531.0,4.0,,
693,PT00M02.80S,2025-04-10T03:24:09.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,114,114,2025-04-10T03:24:09Z,6600000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M00.00S,2025-04-10T03:26:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,9.806176084099869,59.80392156862745,1610612757,114,114,2025-04-10T03:26:28Z,6610000,False,-49.0,40.0,1,left,MISS T. Camara 6' Layup,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.31,Missed,,,,,,,,,,,,,
695,PT00M00.00S,2025-04-10T03:26:03.4Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,114,114,2025-04-10T03:26:24Z,6620000,False,,,0,,K. Filipowski REBOUND (Off:5 Def:12),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,694.0,17.0,12.0,5.0,,,,,,,,,
696,PT00M00.00S,2025-04-10T03:26:17.5Z,4,REGULAR,period,end,[],0,,,1610612762,114,114,2025-04-10T03:26:17Z,6630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT05M00.00S,2025-04-10T03:27:05.0Z,5,OVERTIME,substitution,out,['startperiod'],1631101,,,1610612762,114,114,2025-04-10T03:28:36Z,6640000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT05M00.00S,2025-04-10T03:27:05.0Z,5,OVERTIME,substitution,out,['startperiod'],1641739,,,1610612762,114,114,2025-04-10T03:28:36Z,6650000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT05M00.00S,2025-04-10T03:27:05.0Z,5,OVERTIME,substitution,in,['startperiod'],1642270,,,1610612762,114,114,2025-04-10T03:28:36Z,6660000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT05M00.00S,2025-04-10T03:27:05.0Z,5,OVERTIME,substitution,in,['startperiod'],1630625,,,1610612762,114,114,2025-04-10T03:28:36Z,6670000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT05M00.00S,2025-04-10T03:28:54.3Z,5,OVERTIME,period,start,[],0,,,0,114,114,2025-04-10T03:28:54Z,6680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT04M56.00S,2025-04-10T03:28:57.4Z,5,OVERTIME,jumpball,recovered,[],1630548,,,1610612762,114,114,2025-04-10T03:28:57Z,6700000,False,,,0,,Jump Ball K. Filipowski vs. D. Clingan: Tip to J. Juzang,"[1630548, 1642271, 1642270]",1610612762.0,UTA,startperiod,J. Juzang,1630548.0,Juzang,J. Juzang,Filipowski,1642271.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
706,PT04M48.00S,2025-04-10T03:29:05.9Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1630548,86.81011826544021,52.450980392156865,1610612762,114,114,2025-04-10T03:29:09Z,6730000,False,12.0,71.0,1,right,MISS J. Juzang 7' Hook,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.26,Missed,,,,,,,,,,,,,
707,PT04M46.00S,2025-04-10T03:29:07.9Z,5,OVERTIME,rebound,defensive,[],1641712,,,1610612757,114,114,2025-04-10T03:29:09Z,6740000,False,,,0,,R. Rupert REBOUND (Off:0 Def:4),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,706.0,4.0,4.0,0.0,,,,,,,,,
708,PT04M22.00S,2025-04-10T03:29:30.6Z,5,OVERTIME,2pt,Jump Shot,[],1630625,21.895532194480946,47.794117647058826,1610612757,114,116,2025-04-10T03:29:54Z,6750000,False,11.0,153.0,1,left,D. Banton 15' turnaround fadeaway Jump Shot (9 PTS),[1630625],1610612757.0,POR,turnaround fadeaway,,,Banton,D. Banton,,,,,Mid-Range,8-16 Center,,,,,,15.37,Made,,,,,9.0,,,,,,,,
710,PT04M01.00S,2025-04-10T03:29:52.4Z,5,OVERTIME,3pt,Jump Shot,[],1641729,71.69842312746385,16.176470588235293,1610612762,117,116,2025-04-10T03:29:58Z,6770000,False,-169.0,214.0,1,right,B. Sensabaugh 27' 3PT step back (22 PTS) (K. Filipowski 5 AST),"[1641729, 1642271]",1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,27.24,Made,,,,,22.0,,,,K. Filipowski,1642271.0,5.0,,
711,PT03M42.00S,2025-04-10T03:30:10.9Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1642270,7.703679369250986,59.55882352941176,1610612757,117,118,2025-04-10T03:30:15Z,6780000,False,-48.0,20.0,1,left,D. Clingan DUNK (10 PTS) (D. Banton 4 AST),"[1642270, 1630625]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.18,Made,,,,,10.0,,,,D. Banton,1630625.0,4.0,,
713,PT03M24.00S,2025-04-10T03:30:28.7Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1642271,89.96386333771353,37.00980392156863,1610612762,119,118,2025-04-10T03:31:06Z,6800000,False,-65.0,42.0,1,right,K. Filipowski 7' driving floating bank Jump Shot (26 PTS),[1642271],1610612762.0,UTA,driving floating bank,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.73,Made,,,,,26.0,,,,,,,,
754,PT03M07.00S,2025-04-10T03:30:40.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630625,9.986859395532193,54.388786764705884,1610612757,119,118,2025-04-10T03:43:00Z,6805000,False,-22.0,41.0,1,left,MISS D. Banton driving Layup - blocked,"[1630625, 1642271]",1610612757.0,POR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.68,Missed,,,,,,,,,,,,Filipowski,1642271.0
755,PT03M07.00S,2025-04-10T03:30:40.2Z,5,OVERTIME,block,,[],1642271,,,1610612757,119,118,2025-04-10T03:40:19Z,6807500,False,,,0,,K. Filipowski BLOCK (2 BLK),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
756,PT03M04.00S,2025-04-10T03:30:43.2Z,5,OVERTIME,rebound,offensive,[],1631133,,,1610612757,119,118,2025-04-10T03:43:43Z,6808750,False,,,0,,J. Walker REBOUND (Off:2 Def:5),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,754.0,7.0,5.0,2.0,,,,,,,,,
715,PT03M03.00S,2025-04-10T03:30:51.7Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,9.149145860709593,45.588235294117645,1610612757,119,120,2025-04-10T03:43:14Z,6810000,False,22.0,34.0,1,left,J. Walker putback Layup (15 PTS),[1631133],1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,4.01,Made,,,,,15.0,,,,,,,,
716,PT02M42.00S,2025-04-10T03:31:10.6Z,5,OVERTIME,turnover,bad pass,[],1641718,,,1610612762,119,120,2025-04-10T03:31:16Z,6820000,False,,,0,,K. George bad pass TURNOVER (6 TO),"[1641718, 1641712]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,6.0,Rupert,1641712.0,,,,,
717,PT02M42.00S,2025-04-10T03:31:10.6Z,5,OVERTIME,steal,,[],1641712,,,1610612757,119,120,2025-04-10T03:31:14Z,6830000,False,,,0,,R. Rupert STEAL (1 STL),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
718,PT02M23.00S,2025-04-10T03:31:30.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630625,8.492115637319317,56.372549019607845,1610612757,119,122,2025-04-10T03:31:35Z,6840000,False,-32.0,27.0,1,left,D. Banton driving Layup (11 PTS),[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,4.2,Made,,,,,11.0,,,,,,,,
719,PT02M09.00S,2025-04-10T03:31:43.6Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1642271,89.96386333771353,44.11764705882353,1610612762,121,122,2025-04-10T03:31:49Z,6850000,False,-29.0,42.0,1,right,K. Filipowski driving DUNK (28 PTS),[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.11,Made,,,,,28.0,,,,,,,,
720,PT01M46.00S,2025-04-10T03:32:07.3Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1641712,17.69053876478318,38.48039215686275,1610612757,121,122,2025-04-10T03:32:46Z,6860000,False,58.0,114.0,1,left,MISS R. Rupert 12' fadeaway Shot,[1641712],1610612757.0,POR,fadeaway,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.75,Missed,,,,,,,,,,,,,
721,PT01M45.00S,2025-04-10T03:32:08.3Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612762,121,122,2025-04-10T03:32:16Z,6870000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,720.0,,,,,,,,,,,,
722,PT01M45.00S,2025-04-10T03:32:14.7Z,5,OVERTIME,foul,personal,[],1642270,,,1610612762,121,122,2025-04-10T03:32:19Z,6880000,False,,,0,,D. Clingan loose ball personal FOUL (6 PF),"[1642270, 1641718]",1610612757.0,POR,loose ball,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,1155.0,6.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
724,PT01M45.00S,2025-04-10T03:32:20.9Z,5,OVERTIME,substitution,out,[],1642270,,,1610612762,121,122,2025-04-10T03:32:34Z,6900000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT01M45.00S,2025-04-10T03:32:20.9Z,5,OVERTIME,substitution,in,[],1631200,,,1610612762,121,122,2025-04-10T03:32:34Z,6910000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT01M22.00S,2025-04-10T03:33:03.7Z,5,OVERTIME,3pt,Jump Shot,[],1641718,67.88764783180025,62.254901960784316,1610612762,124,122,2025-04-10T03:33:36Z,6920000,False,61.0,249.0,1,right,K. George 25' 3PT pullup (13 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,25.68,Made,,,,,13.0,,,,,,,,
727,PT01M12.00S,2025-04-10T03:33:16.9Z,5,OVERTIME,turnover,lost ball,[],1631200,,,1610612757,124,122,2025-04-10T03:33:21Z,6930000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631200, 1630548]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Juzang,1630548.0,,,,,
728,PT01M12.00S,2025-04-10T03:33:16.9Z,5,OVERTIME,steal,,[],1630548,,,1610612762,124,122,2025-04-10T03:35:20Z,6940000,False,,,0,,J. Juzang STEAL (3 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
729,PT00M50.10S,2025-04-10T03:33:39.5Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1641718,70.25295663600527,73.2843137254902,1610612762,127,122,2025-04-10T03:35:44Z,6950000,False,116.0,227.0,1,right,K. George 25' 3PT step back (16 PTS),[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,25.52,Made,,,,,16.0,,,,,,,,
730,PT00M50.10S,2025-04-10T03:33:44.6Z,5,OVERTIME,timeout,full,['team'],0,,,1610612757,127,122,2025-04-10T03:33:44Z,6960000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M41.50S,2025-04-10T03:35:37.0Z,5,OVERTIME,3pt,Jump Shot,[],1631133,34.90473061760841,50.49019607843137,1610612757,127,122,2025-04-10T03:35:44Z,6970000,False,-2.0,276.0,1,left,MISS J. Walker 27' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,27.56,Missed,,,,,,,,,,,,,
732,PT00M39.90S,2025-04-10T03:35:38.8Z,5,OVERTIME,rebound,defensive,[],1641718,,,1610612762,127,122,2025-04-10T03:35:38Z,6980000,False,,,0,,K. George REBOUND (Off:0 Def:6),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,731.0,6.0,6.0,0.0,,,,,,,,,
733,PT00M37.60S,2025-04-10T03:35:42.2Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642271,92.72339027595268,38.48039215686275,1610612762,129,122,2025-04-10T03:35:51Z,6990000,False,-58.0,16.0,1,right,K. Filipowski running alley-oop DUNK (30 PTS) (K. George 6 AST),"[1642271, 1641718]",1610612762.0,UTA,running alley-oop,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.98,Made,,,,,30.0,,,,K. George,1641718.0,6.0,,
735,PT00M30.50S,2025-04-10T03:35:51.9Z,5,OVERTIME,3pt,Jump Shot,[],1641712,32.802233902759525,47.05882352941176,1610612757,129,122,2025-04-10T03:36:30Z,7010000,False,15.0,256.0,1,left,MISS R. Rupert 25' pullup 3PT,[1641712],1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,,,,,,25.62,Missed,,,,,,,,,,,,,
736,PT00M29.70S,2025-04-10T03:35:52.7Z,5,OVERTIME,rebound,defensive,[],1642271,,,1610612762,129,122,2025-04-10T03:35:55Z,7020000,False,,,0,,K. Filipowski REBOUND (Off:5 Def:13),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,735.0,18.0,13.0,5.0,,,,,,,,,
738,PT00M22.10S,2025-04-10T03:36:26.8Z,5,OVERTIME,turnover,lost ball,[],1641718,,,1610612762,129,122,2025-04-10T03:36:30Z,7040000,False,,,0,,K. George lost ball TURNOVER (7 TO),"[1641718, 1641712]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,7.0,Rupert,1641712.0,,,,,
