actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
338,PT10M20.00S,2025-03-01T03:44:58.2Z,3,REGULAR,3pt,Jump Shot,[],1629012,70.25295663600527,70.34313725490196,1610612762,61,67,2025-03-01T03:45:03Z,3220000,False,102.0,227.0,1,right,MISS C. Sexton 24' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
339,PT10M18.00S,2025-03-01T03:45:00.2Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,61,67,2025-03-01T03:45:03Z,3230000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,338.0,5.0,3.0,2.0,,,,,,,,,,,,,
340,PT10M11.00S,2025-03-01T03:45:07.3Z,3,REGULAR,3pt,Jump Shot,[],1629675,31.488173455978973,62.5,1610612750,61,67,2025-03-01T03:45:11Z,3240000,False,-62.0,243.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
341,PT10M08.00S,2025-03-01T03:45:10.3Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,61,67,2025-03-01T03:45:11Z,3250000,False,,,0,,J. Collins REBOUND (Off:2 Def:6),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,340.0,8.0,6.0,2.0,,,,,,,,,,,,,
342,PT10M01.00S,2025-03-01T03:45:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,90.75229960578186,50.245098039215684,1610612762,63,67,2025-03-01T03:45:24Z,3260000,False,1.0,34.0,1,right,I. Collier driving Layup (6 PTS) (C. Sexton 3 AST),"[1642268, 1629012]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.44,Made,6.0,,,,,,,,,,,,C. Sexton,1629012.0,3.0,,,
344,PT09M42.00S,2025-03-01T03:45:35.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.754927726675426,62.99019607843137,1610612750,63,67,2025-03-01T03:45:51Z,3280000,False,-65.0,30.0,1,left,MISS N. Alexander-Walker 7' driving Layup,[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
345,PT09M40.00S,2025-03-01T03:45:37.5Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,63,67,2025-03-01T03:45:40Z,3290000,False,,,0,,J. Collins REBOUND (Off:2 Def:7),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,344.0,9.0,7.0,2.0,,,,,,,,,,,,,
346,PT09M38.00S,2025-03-01T03:45:41.7Z,3,REGULAR,foul,personal,['2freethrow'],1630545,,,1610612762,63,67,2025-03-01T03:45:48Z,3300000,False,,,0,,T. Shannon Jr. shooting personal FOUL (1 PF) (Collins 2 FT),"[1630545, 1628381]",1610612750.0,MIN,shooting,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,1.0,0.0,Collins,1628381.0,,,,,,
348,PT09M38.00S,2025-03-01T03:46:20.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628381,,,1610612762,64,67,2025-03-01T03:46:40Z,3320000,False,,,0,,J. Collins Free Throw 1 of 2 (24 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
349,PT09M38.00S,2025-03-01T03:46:20.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628381,,,1610612762,64,67,2025-03-01T03:46:40Z,3330000,False,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
350,PT09M35.00S,2025-03-01T03:46:23.3Z,3,REGULAR,rebound,offensive,[],1630548,,,1610612762,64,67,2025-03-01T03:46:40Z,3340000,False,,,0,,J. Juzang REBOUND (Off:2 Def:3),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,349.0,5.0,3.0,2.0,,,,,,,,,,,,,
351,PT09M31.00S,2025-03-01T03:46:45.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629012,87.20433639947439,49.754901960784316,1610612762,66,67,2025-03-01T03:46:52Z,3350000,False,-1.0,68.0,1,right,C. Sexton 6' driving floating Jump Shot (10 PTS) (I. Collier 6 AST),"[1629012, 1642268]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,10.0,,,,,,,,,,,,I. Collier,1642268.0,6.0,,,
353,PT09M31.00S,2025-03-01T03:46:48.2Z,3,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612762,66,67,2025-03-01T03:46:56Z,3370000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Sexton 1 FT),"[1629638, 1629012]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,1.0,0.0,Sexton,1629012.0,,,,,,
355,PT09M31.00S,2025-03-01T03:47:12.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629012,,,1610612762,67,67,2025-03-01T03:47:12Z,3390000,False,,,0,,C. Sexton Free Throw 1 of 1 (11 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
356,PT09M20.00S,2025-03-01T03:47:26.0Z,3,REGULAR,3pt,Jump Shot,[],1629675,23.340998685939553,11.27450980392157,1610612750,67,67,2025-03-01T03:47:30Z,3400000,False,194.0,167.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
357,PT09M17.00S,2025-03-01T03:47:29.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,67,67,2025-03-01T03:47:30Z,3410000,False,,,0,,J. Collins REBOUND (Off:2 Def:8),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,356.0,10.0,8.0,2.0,,,,,,,,,,,,,
358,PT09M08.00S,2025-03-01T03:47:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.40932982917214,41.66666666666667,1610612762,67,67,2025-03-01T03:47:41Z,3420000,False,-42.0,28.0,1,right,MISS J. Collins cutting Layup,[1628381],1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
359,PT09M06.00S,2025-03-01T03:47:39.2Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,67,67,2025-03-01T03:52:03Z,3430000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,358.0,6.0,4.0,2.0,,,,,,,,,,,,,
360,PT08M48.00S,2025-03-01T03:47:57.3Z,3,REGULAR,2pt,Jump Shot,[],1630183,13.354139290407357,70.09803921568627,1610612750,67,69,2025-03-01T03:48:01Z,3440000,False,-100.0,73.0,1,left,J. McDaniels 12' pullup Jump Shot (17 PTS) (T. Shannon Jr. 5 AST),"[1630183, 1630545]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,12.42,Made,17.0,,,,,,,,,,,,T. Shannon Jr.,1630545.0,5.0,,,
362,PT08M33.00S,2025-03-01T03:48:12.0Z,3,REGULAR,2pt,Jump Shot,[],1630548,77.34888304862024,41.17647058823529,1610612762,69,69,2025-03-01T03:48:16Z,3460000,False,-44.0,160.0,1,right,J. Juzang 16' pullup Jump Shot (2 PTS) (I. Collier 7 AST),"[1630548, 1642268]",1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Center,16.64,Made,2.0,,,,,,,,,,,,I. Collier,1642268.0,7.0,,,
364,PT08M22.00S,2025-03-01T03:48:22.1Z,3,REGULAR,3pt,Jump Shot,[],201144,22.421156373193167,6.862745098039216,1610612750,69,69,2025-03-01T03:50:00Z,3480000,False,216.0,158.0,1,left,MISS M. Conley 26' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
365,PT08M19.00S,2025-03-01T03:48:26.4Z,3,REGULAR,rebound,offensive,[],1629638,,,1610612750,69,69,2025-03-01T03:48:26Z,3490000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,364.0,2.0,1.0,1.0,,,,,,,,,,,,,
366,PT08M10.00S,2025-03-01T03:48:39.4Z,3,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,69,69,2025-03-01T03:48:45Z,3500000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (1 TO),[1629638],1610612750.0,MIN,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,,,,,,,,1.0,,
367,PT08M10.00S,2025-03-01T03:48:47.1Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,69,69,2025-03-01T03:48:51Z,3510000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M10.00S,2025-03-01T03:48:47.1Z,3,REGULAR,substitution,in,[],1641729,,,1610612762,69,69,2025-03-01T03:48:51Z,3520000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M57.00S,2025-03-01T03:49:06.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642268,82.47371879106439,36.51960784313725,1610612762,69,69,2025-03-01T03:50:33Z,3530000,False,-67.0,112.0,1,right,MISS I. Collier 13' fadeaway Shot,[1642268],1610612762.0,UTA,fadeaway,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,13.09,Missed,,,,,,,,,,,,,,,,,,
370,PT07M55.00S,2025-03-01T03:49:08.4Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,69,69,2025-03-01T03:49:11Z,3540000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,,369.0,7.0,5.0,2.0,,,,,,,,,,,,,
371,PT07M52.00S,2025-03-01T03:49:13.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630545,8.360709592641262,61.76470588235294,1610612750,69,71,2025-03-01T03:58:39Z,3550000,False,-59.0,26.0,1,left,T. Shannon Jr. 6' running Layup (15 PTS) (J. McDaniels 5 AST),"[1630545, 1630183]",1610612750.0,MIN,running,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,15.0,,,,,,,,,,,,J. McDaniels,1630183.0,5.0,,,
373,PT07M52.00S,2025-03-01T03:49:16.2Z,3,REGULAR,foul,personal,['1freethrow'],1630548,,,1610612750,69,71,2025-03-01T03:49:22Z,3570000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (Shannon Jr. 1 FT),"[1630548, 1630545]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627526.0,1.0,0.0,Shannon Jr.,1630545.0,,,,,,
375,PT07M52.00S,2025-03-01T03:49:38.1Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630545,,,1610612750,69,71,2025-03-01T03:49:41Z,3590000,False,,,0,,MISS T. Shannon Jr. Free Throw 1 of 1,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
376,PT07M50.00S,2025-03-01T03:49:40.1Z,3,REGULAR,rebound,defensive,[],1630548,,,1610612762,69,71,2025-03-01T03:49:41Z,3600000,False,,,0,,J. Juzang REBOUND (Off:2 Def:4),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,375.0,6.0,4.0,2.0,,,,,,,,,,,,,
377,PT07M40.00S,2025-03-01T03:49:49.3Z,3,REGULAR,3pt,Jump Shot,[],1628381,74.85216819973719,83.82352941176471,1610612762,72,71,2025-03-01T03:49:54Z,3610000,False,169.0,184.0,1,right,J. Collins 24' 3PT  (27 PTS) (I. Collier 8 AST),"[1628381, 1642268]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,24.98,Made,27.0,,,,,,,,,,,,I. Collier,1642268.0,8.0,,,
379,PT07M38.00S,2025-03-01T03:49:55.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,72,71,2025-03-01T03:49:55Z,3630000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M18.00S,2025-03-01T03:53:11.8Z,3,REGULAR,3pt,Jump Shot,[],1630545,26.62614980289093,77.94117647058823,1610612750,72,71,2025-03-01T03:53:18Z,3640000,False,-140.0,198.0,1,left,MISS T. Shannon Jr. 24' 3PT,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Left Center,24.22,Missed,,,,,,,,,,,,,,,,,,
381,PT07M15.00S,2025-03-01T03:53:14.8Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,72,71,2025-03-01T03:53:18Z,3650000,False,,,0,,I. Collier REBOUND (Off:0 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,380.0,3.0,3.0,0.0,,,,,,,,,,,,,
382,PT07M12.00S,2025-03-01T03:53:17.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628381,93.24901445466492,55.88235294117647,1610612762,74,71,2025-03-01T03:53:23Z,3660000,False,29.0,11.0,1,right,J. Collins running DUNK (29 PTS) (I. Collier 9 AST),"[1628381, 1642268]",1610612762.0,UTA,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,3.14,Made,29.0,,,,,,,,,,,,I. Collier,1642268.0,9.0,,,
384,PT07M01.00S,2025-03-01T03:53:27.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,30.436925098554536,33.33333333333333,1610612750,74,71,2025-03-01T03:53:32Z,3680000,False,83.0,234.0,1,left,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
385,PT06M59.00S,2025-03-01T03:53:29.4Z,3,REGULAR,rebound,defensive,[],1641729,,,1610612762,74,71,2025-03-01T03:53:32Z,3690000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,384.0,1.0,1.0,0.0,,,,,,,,,,,,,
386,PT06M53.00S,2025-03-01T03:53:36.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631117,92.32917214191852,54.65686274509803,1610612762,76,71,2025-03-01T03:54:02Z,3700000,False,23.0,20.0,1,right,W. Kessler running Layup (6 PTS) (I. Collier 10 AST),"[1631117, 1642268]",1610612762.0,UTA,running,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.04,Made,6.0,,,,,,,,,,,,I. Collier,1642268.0,10.0,,,
389,PT06M33.00S,2025-03-01T03:54:00.2Z,3,REGULAR,substitution,out,[],1630548,,,1610612750,76,71,2025-03-01T03:54:07Z,3730000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M33.00S,2025-03-01T03:54:00.2Z,3,REGULAR,substitution,out,[],1630545,,,1610612750,76,71,2025-03-01T03:54:07Z,3740000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M33.00S,2025-03-01T03:54:00.2Z,3,REGULAR,substitution,in,[],1642262,,,1610612750,76,71,2025-03-01T03:54:07Z,3750000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M33.00S,2025-03-01T03:54:00.2Z,3,REGULAR,substitution,in,[],1628978,,,1610612750,76,71,2025-03-01T03:54:07Z,3760000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M33.00S,2025-03-01T03:54:00.2Z,3,REGULAR,substitution,out,[],1628381,,,1610612750,76,71,2025-03-01T03:54:23Z,3770000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M33.00S,2025-03-01T03:54:00.2Z,3,REGULAR,substitution,in,[],1630231,,,1610612750,76,71,2025-03-01T03:54:23Z,3780000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M24.00S,2025-03-01T03:54:40.3Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,76,71,2025-03-01T03:54:44Z,3790000,False,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 1631117]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Kessler,1631117.0
396,PT06M24.00S,2025-03-01T03:54:40.3Z,3,REGULAR,steal,,[],1631117,,,1610612762,76,71,2025-03-01T03:54:41Z,3800000,False,,,0,,W. Kessler STEAL (1 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT06M18.00S,2025-03-01T03:54:45.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642268,91.93495400788436,46.07843137254902,1610612762,78,71,2025-03-01T03:55:23Z,3810000,False,-20.0,23.0,1,right,I. Collier running DUNK (8 PTS) (B. Sensabaugh 1 AST),"[1642268, 1641729]",1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.04,Made,8.0,,,,,,,,,,,,B. Sensabaugh,1641729.0,1.0,,,
399,PT06M02.00S,2025-03-01T03:55:01.0Z,3,REGULAR,2pt,Jump Shot,[],1630183,14.011169513797633,27.205882352941174,1610612750,78,71,2025-03-01T03:55:06Z,3830000,False,114.0,79.0,1,left,MISS J. McDaniels 13' step back Shot,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,13.88,Missed,,,,,,,,,,,,,,,,,,
400,PT06M01.00S,2025-03-01T03:55:02.0Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,78,71,2025-03-01T03:55:06Z,3840000,False,,,0,,W. Kessler REBOUND (Off:3 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,,399.0,9.0,6.0,3.0,,,,,,,,,,,,,
401,PT05M54.00S,2025-03-01T03:55:10.1Z,3,REGULAR,3pt,Jump Shot,[],1641729,76.69185282522996,6.862745098039216,1610612762,81,71,2025-03-01T03:55:16Z,3850000,False,-216.0,167.0,1,right,B. Sensabaugh 27' 3PT  (15 PTS) (I. Collier 11 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,27.25,Made,15.0,,,,,,,,,,,,I. Collier,1642268.0,11.0,,,
403,PT05M37.00S,2025-03-01T03:55:26.2Z,3,REGULAR,3pt,Jump Shot,[],201144,28.991458607095925,73.2843137254902,1610612750,81,71,2025-03-01T03:55:30Z,3870000,False,-116.0,220.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
404,PT05M35.00S,2025-03-01T03:55:28.2Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,81,71,2025-03-01T03:55:30Z,3880000,False,,,0,,W. Kessler REBOUND (Off:3 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,403.0,10.0,7.0,3.0,,,,,,,,,,,,,
405,PT05M29.00S,2025-03-01T03:55:35.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630231,92.72339027595268,55.392156862745104,1610612762,83,71,2025-03-01T03:56:41Z,3890000,False,27.0,16.0,1,right,K. Martin running reverse Layup (2 PTS) (I. Collier 12 AST),"[1630231, 1642268]",1610612762.0,UTA,running reverse,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,3.13,Made,2.0,,,,,,,,,,,,I. Collier,1642268.0,12.0,,,
407,PT05M29.00S,2025-03-01T03:55:42.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,83,71,2025-03-01T03:55:42Z,3910000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M29.00S,2025-03-01T03:57:43.6Z,3,REGULAR,substitution,out,[],1642268,,,1610612750,83,71,2025-03-01T03:58:16Z,3920000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M29.00S,2025-03-01T03:57:43.6Z,3,REGULAR,substitution,out,[],1631117,,,1610612750,83,71,2025-03-01T03:58:16Z,3930000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M29.00S,2025-03-01T03:57:43.6Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,83,71,2025-03-01T03:58:16Z,3940000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M29.00S,2025-03-01T03:57:43.6Z,3,REGULAR,substitution,out,[],201144,,,1610612750,83,71,2025-03-01T03:58:16Z,3950000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M29.00S,2025-03-01T03:57:43.6Z,3,REGULAR,substitution,in,[],1642271,,,1610612750,83,71,2025-03-01T03:58:16Z,3960000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M29.00S,2025-03-01T03:57:43.6Z,3,REGULAR,substitution,in,[],1641718,,,1610612750,83,71,2025-03-01T03:58:16Z,3970000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M29.00S,2025-03-01T03:57:43.6Z,3,REGULAR,substitution,in,[],1630568,,,1610612750,83,71,2025-03-01T03:58:16Z,3980000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M29.00S,2025-03-01T03:57:43.6Z,3,REGULAR,substitution,in,[],1641740,,,1610612750,83,71,2025-03-01T03:58:16Z,3990000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M10.00S,2025-03-01T03:58:47.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,11.514454664914586,44.11764705882353,1610612750,83,73,2025-03-01T03:58:53Z,4000000,False,29.0,56.0,1,left,L. Garza 6' turnaround Hook (9 PTS),[1630568],1610612750.0,MIN,turnaround,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,6.3,Made,9.0,,,,,,,,,,,,,,,,,
417,PT04M47.00S,2025-03-01T03:59:08.1Z,3,REGULAR,3pt,Jump Shot,[],1642271,65.65374507227332,45.83333333333333,1610612762,83,73,2025-03-01T03:59:13Z,4010000,False,-21.0,270.0,1,right,MISS K. Filipowski 27' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,27.12,Missed,,,,,,,,,,,,,,,,,,
418,PT04M45.00S,2025-03-01T03:59:10.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,83,73,2025-03-01T03:59:13Z,4020000,False,,,0,,N. Reid REBOUND (Off:1 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,417.0,7.0,6.0,1.0,,,,,,,,,,,,,
419,PT04M35.00S,2025-03-01T03:59:24.3Z,3,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612750,83,73,2025-03-01T03:59:33Z,4030000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Alexander-Walker 2 FT),"[1642271, 1629638]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,3.0,0.0,Alexander-Walker,1629638.0,,,,,,
421,PT04M35.00S,2025-03-01T03:59:52.6Z,3,REGULAR,freethrow,1 of 2,[],1629638,,,1610612750,83,74,2025-03-01T03:59:52Z,4050000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (6 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
