actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
521,PT12M00.00S,2025-02-04T03:56:04.4Z,4,REGULAR,substitution,out,['startperiod'],1630695,,,1610612762,88,83,2025-02-04T03:56:20Z,5120000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2025-02-04T03:56:04.4Z,4,REGULAR,substitution,out,['startperiod'],1630167,,,1610612762,88,83,2025-02-04T03:56:20Z,5130000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2025-02-04T03:56:04.4Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612762,88,83,2025-02-04T03:56:20Z,5140000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2025-02-04T03:56:04.4Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612762,88,83,2025-02-04T03:56:20Z,5150000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-02-04T03:56:24.7Z,4,REGULAR,period,start,[],0,,,1610612754,88,83,2025-02-04T03:56:24Z,5160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M37.00S,2025-02-04T03:56:49.0Z,4,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,88,83,2025-02-04T03:56:55Z,5170000,False,,,0,,T. McConnell step out-of-bounds TURNOVER (2 TO),[204456],1610612754.0,IND,step,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,,,,,,,,,,2.0,,
527,PT11M23.00S,2025-02-04T03:57:15.3Z,4,REGULAR,foul,personal,[],1641716,,,1610612762,88,83,2025-02-04T03:57:21Z,5180000,False,,,0,,J. Walker personal FOUL (2 PF),"[1641716, 1628381]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
530,PT11M13.00S,2025-02-04T03:57:41.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628381,87.59855453350855,55.88235294117647,1610612762,88,83,2025-02-04T03:58:55Z,5210000,False,29.0,64.0,1,right,MISS J. Collins 7' driving floating Shot - blocked,"[1628381, 1627783]",1610612762.0,UTA,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.05,Siakam,1627783.0,,,,,,,,,,
531,PT11M13.00S,2025-02-04T03:57:41.8Z,4,REGULAR,block,,[],1627783,,,1610612762,88,83,2025-02-04T03:57:45Z,5220000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT11M09.00S,2025-02-04T03:57:45.8Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,88,83,2025-02-04T03:57:47Z,5230000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,530.0,2.0,2.0,0.0,,,,,,
533,PT11M07.00S,2025-02-04T03:57:48.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,9.017739816031538,1.4705882352941175,1610612754,88,83,2025-02-04T03:59:44Z,5240000,False,243.0,32.0,1,left,MISS B. Sheppard 24' running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.47,,,,,,,,,,,,
534,PT11M03.00S,2025-02-04T03:57:52.0Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612754,88,83,2025-02-04T03:58:35Z,5250000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,,,,,,,533.0,5.0,4.0,1.0,,,,,,
535,PT11M00.00S,2025-02-04T03:57:54.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,6.389618922470433,41.17647058823529,1610612754,88,85,2025-02-04T03:59:37Z,5260000,False,44.0,8.0,1,left,P. Siakam driving Layup (14 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,4.48,,,,,,,,,,,,
536,PT10M45.00S,2025-02-04T03:58:09.7Z,4,REGULAR,3pt,Jump Shot,[],203903,68.9388961892247,66.91176470588235,1610612762,88,85,2025-02-04T03:58:19Z,5270000,False,85.0,239.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.4,,,,,,,,,,,,
537,PT10M40.00S,2025-02-04T03:58:14.7Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,88,85,2025-02-04T03:58:19Z,5280000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,536.0,3.0,3.0,0.0,,,,,,
538,PT10M35.00S,2025-02-04T03:58:19.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.178055190538765,56.127450980392155,1610612754,88,85,2025-02-04T03:58:27Z,5290000,False,-31.0,15.0,1,left,MISS T. McConnell driving Layup - blocked,"[204456, 1628381]",1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.41,Collins,1628381.0,,,,,,,,,,
539,PT10M35.00S,2025-02-04T03:58:19.7Z,4,REGULAR,block,,[],1628381,,,1610612754,88,85,2025-02-04T03:58:21Z,5300000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
540,PT10M33.00S,2025-02-04T03:58:21.7Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,88,85,2025-02-04T03:58:27Z,5310000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:6),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,538.0,7.0,6.0,1.0,,,,,,
541,PT10M18.00S,2025-02-04T03:58:37.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,93.38042049934296,64.70588235294117,1610612762,88,85,2025-02-04T04:01:44Z,5320000,False,74.0,10.0,1,right,MISS K. Filipowski 7' floating Shot,[1642271],1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.41,,,,,,,,,,,,
542,PT10M16.00S,2025-02-04T03:58:39.5Z,4,REGULAR,rebound,defensive,[],1641767,,,1610612754,88,85,2025-02-04T03:58:41Z,5330000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,541.0,3.0,3.0,0.0,,,,,,
543,PT10M07.00S,2025-02-04T03:58:48.6Z,4,REGULAR,2pt,Jump Shot,[],1627783,23.866622864651774,45.588235294117645,1610612754,88,85,2025-02-04T03:58:53Z,5340000,False,22.0,172.0,1,left,MISS P. Siakam 17' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,Missed,,17.32,,,,,,,,,,,,
544,PT10M03.00S,2025-02-04T03:58:52.6Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,88,85,2025-02-04T03:58:53Z,5350000,False,,,0,,J. Collins REBOUND (Off:2 Def:7),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,543.0,9.0,7.0,2.0,,,,,,
545,PT09M50.00S,2025-02-04T03:59:05.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,88.78120893561103,50.0,1610612762,90,85,2025-02-04T04:02:20Z,5360000,False,0.0,53.0,1,right,J. Collins turnaround Hook (15 PTS) (I. Collier 9 AST),"[1628381, 1642268]",1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,15.0,5.3,,,,,,,I. Collier,1642268.0,9.0,,,
547,PT09M22.00S,2025-02-04T03:59:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,16.376478318002626,57.35294117647059,1610612754,90,85,2025-02-04T03:59:55Z,5380000,False,-37.0,101.0,1,left,MISS T. McConnell 10' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.79,,,,,,,,,,,,
548,PT09M20.00S,2025-02-04T03:59:53.5Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,90,85,2025-02-04T03:59:53Z,5390000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,547.0,2.0,2.0,0.0,,,,,,
549,PT09M06.00S,2025-02-04T04:00:08.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,89.96386333771353,41.66666666666667,1610612762,92,85,2025-02-04T04:00:13Z,5400000,False,-42.0,42.0,1,right,I. Collier driving finger roll Layup (6 PTS) (J. Clarkson 3 AST),"[1642268, 203903]",1610612762.0,UTA,driving finger roll,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,5.9,,,,,,,J. Clarkson,203903.0,3.0,,,
551,PT09M05.00S,2025-02-04T04:00:12.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,92,85,2025-02-04T04:00:12Z,5420000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M05.00S,2025-02-04T04:02:47.1Z,4,REGULAR,substitution,out,[],204456,,,1610612754,92,85,2025-02-04T04:03:02Z,5430000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M05.00S,2025-02-04T04:02:47.1Z,4,REGULAR,substitution,out,[],1630174,,,1610612754,92,85,2025-02-04T04:03:02Z,5440000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M05.00S,2025-02-04T04:02:47.1Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,92,85,2025-02-04T04:03:02Z,5450000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M05.00S,2025-02-04T04:02:47.1Z,4,REGULAR,substitution,in,[],1631097,,,1610612754,92,85,2025-02-04T04:03:02Z,5460000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M54.00S,2025-02-04T04:03:15.4Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612754,92,85,2025-02-04T04:03:19Z,5470000,False,,,0,,J. Collins shooting personal FOUL (4 PF) (Siakam 2 FT),"[1628381, 1627783]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,4.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,,,
558,PT08M54.00S,2025-02-04T04:03:42.8Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,92,86,2025-02-04T04:03:42Z,5490000,False,,,0,,P. Siakam Free Throw 1 of 2 (15 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
559,PT08M54.00S,2025-02-04T04:04:05.5Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,92,87,2025-02-04T04:04:05Z,5500000,False,,,0,,P. Siakam Free Throw 2 of 2 (16 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
560,PT08M36.00S,2025-02-04T04:04:27.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,92.72339027595268,53.431372549019606,1610612762,94,87,2025-02-04T04:04:31Z,5510000,False,17.0,16.0,1,right,J. Collins alley-oop DUNK (17 PTS) (B. Sensabaugh 3 AST),"[1628381, 1641729]",1610612762.0,UTA,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,2.34,,,,,,,B. Sensabaugh,1641729.0,3.0,,,
562,PT08M27.00S,2025-02-04T04:04:35.1Z,4,REGULAR,3pt,Jump Shot,[],1631097,29.77989487516426,71.56862745098039,1610612754,94,87,2025-02-04T04:04:54Z,5530000,False,-108.0,227.0,1,left,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.17,,,,,,,,,,,,
563,PT08M26.00S,2025-02-04T04:04:36.1Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,94,87,2025-02-04T04:04:39Z,5540000,False,,,0,,J. Collins REBOUND (Off:2 Def:8),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,562.0,10.0,8.0,2.0,,,,,,
564,PT08M15.00S,2025-02-04T04:04:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,88.25558475689881,50.49019607843137,1610612762,94,87,2025-02-04T04:05:19Z,5550000,False,2.0,58.0,1,right,MISS I. Collier driving floating Shot - blocked,"[1642268, 1641716]",1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.8,Walker,1641716.0,,,,,,,,,,
565,PT08M15.00S,2025-02-04T04:04:48.3Z,4,REGULAR,block,,[],1641716,,,1610612762,94,87,2025-02-04T04:04:50Z,5560000,False,,,0,,J. Walker BLOCK (2 BLK),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT08M12.00S,2025-02-04T04:04:51.3Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,94,87,2025-02-04T04:09:16Z,5570000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,564.0,6.0,5.0,1.0,,,,,,
567,PT08M08.00S,2025-02-04T04:04:54.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627783,10.33180026281209,50.49019607843137,1610612754,94,89,2025-02-04T04:05:00Z,5580000,False,-2.0,45.0,1,left,P. Siakam running DUNK (18 PTS) (T. Haliburton 5 AST),"[1627783, 1630169]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,18.0,4.47,,,,,,,T. Haliburton,1630169.0,5.0,,,
569,PT07M55.00S,2025-02-04T04:05:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,90.22667542706965,45.83333333333333,1610612762,94,89,2025-02-04T04:05:12Z,5600000,False,-21.0,39.0,1,right,MISS J. Clarkson Layup - blocked,"[203903, 1627783]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.46,Siakam,1627783.0,,,,,,,,,,
570,PT07M55.00S,2025-02-04T04:05:09.2Z,4,REGULAR,block,,[],1627783,,,1610612762,94,89,2025-02-04T04:05:11Z,5610000,False,,,0,,P. Siakam BLOCK (2 BLK),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT07M55.00S,2025-02-04T04:05:09.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,94,89,2025-02-04T04:05:12Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,569.0,,,,,,,,,
573,PT07M55.00S,2025-02-04T04:05:14.4Z,4,REGULAR,substitution,out,[],1642271,,,1610612762,94,89,2025-02-04T04:05:21Z,5640000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M55.00S,2025-02-04T04:05:14.4Z,4,REGULAR,substitution,out,[],1641767,,,1610612762,94,89,2025-02-04T04:05:21Z,5650000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M55.00S,2025-02-04T04:05:14.4Z,4,REGULAR,substitution,in,[],1631117,,,1610612762,94,89,2025-02-04T04:05:21Z,5660000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M55.00S,2025-02-04T04:05:14.4Z,4,REGULAR,substitution,in,[],1629614,,,1610612762,94,89,2025-02-04T04:05:21Z,5670000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M53.00S,2025-02-04T04:05:38.5Z,4,REGULAR,foul,personal,['2freethrow'],1641716,,,1610612762,94,89,2025-02-04T04:05:46Z,5680000,False,,,0,,J. Walker shooting personal FOUL (3 PF) (Collins 2 FT),"[1641716, 1628381]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1627519.0,3.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
579,PT07M53.00S,2025-02-04T04:06:04.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612762,95,89,2025-02-04T04:06:04Z,5700000,False,,,0,,J. Collins Free Throw 1 of 2 (18 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
580,PT07M53.00S,2025-02-04T04:06:20.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612762,96,89,2025-02-04T04:06:20Z,5710000,False,,,0,,J. Collins Free Throw 2 of 2 (19 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
581,PT07M45.00S,2025-02-04T04:06:30.4Z,4,REGULAR,3pt,Jump Shot,[],1641716,25.969119579500656,15.931372549019606,1610612754,96,89,2025-02-04T04:06:35Z,5720000,False,170.0,192.0,1,left,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.63,,,,,,,,,,,,
582,PT07M42.00S,2025-02-04T04:06:33.4Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,96,89,2025-02-04T04:06:35Z,5730000,False,,,0,,J. Collins REBOUND (Off:2 Def:9),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,581.0,11.0,9.0,2.0,,,,,,
583,PT07M32.00S,2025-02-04T04:06:42.8Z,4,REGULAR,3pt,Jump Shot,[],1628381,71.96123521681997,76.22549019607843,1610612762,96,89,2025-02-04T04:06:48Z,5740000,False,131.0,211.0,1,right,MISS J. Collins 24' pullup 3PT,[1628381],1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.85,,,,,,,,,,,,
584,PT07M29.00S,2025-02-04T04:06:45.8Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,96,89,2025-02-04T04:06:48Z,5750000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,583.0,2.0,2.0,0.0,,,,,,
585,PT07M22.00S,2025-02-04T04:06:52.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,13.354139290407357,40.44117647058824,1610612754,96,89,2025-02-04T04:06:56Z,5760000,False,48.0,73.0,1,left,MISS B. Mathurin 8' floating Shot,[1631097],1610612754.0,IND,floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,8.73,,,,,,,,,,,,
586,PT07M20.00S,2025-02-04T04:06:54.9Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,96,89,2025-02-04T04:06:56Z,5770000,False,,,0,,W. Kessler REBOUND (Off:2 Def:8),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,585.0,10.0,8.0,2.0,,,,,,
587,PT07M16.00S,2025-02-04T04:06:58.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642268,90.88370565045992,46.568627450980394,1610612762,98,89,2025-02-04T04:07:04Z,5780000,False,-17.0,33.0,1,right,I. Collier running Layup (8 PTS),[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,3.74,,,,,,,,,,,,
588,PT07M05.00S,2025-02-04T04:07:09.4Z,4,REGULAR,3pt,Jump Shot,[],1641716,26.888961892247043,79.90196078431373,1610612754,98,89,2025-02-04T04:07:42Z,5790000,False,-150.0,200.0,1,left,MISS J. Walker 24' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.99,,,,,,,,,,,,
589,PT07M04.00S,2025-02-04T04:07:10.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,98,89,2025-02-04T04:07:13Z,5800000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,588.0,,,,,,,,,
591,PT07M04.00S,2025-02-04T04:07:14.7Z,4,REGULAR,substitution,out,[],203903,,,1610612762,98,89,2025-02-04T04:07:32Z,5820000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M04.00S,2025-02-04T04:07:14.7Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,98,89,2025-02-04T04:07:32Z,5830000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M04.00S,2025-02-04T04:07:14.7Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,98,89,2025-02-04T04:07:32Z,5840000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M04.00S,2025-02-04T04:07:14.7Z,4,REGULAR,substitution,in,[],1641718,,,1610612762,98,89,2025-02-04T04:07:32Z,5850000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M52.00S,2025-02-04T04:07:52.8Z,4,REGULAR,3pt,Jump Shot,[],1642268,90.22667542706965,3.1862745098039214,1610612762,101,89,2025-02-04T04:07:58Z,5860000,False,-234.0,39.0,1,right,I. Collier 3PT  (11 PTS) (K. George 10 AST),"[1642268, 1641718]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,,,,,,Made,11.0,23.74,,,,,,,K. George,1641718.0,10.0,,,
597,PT06M50.00S,2025-02-04T04:07:58.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,101,89,2025-02-04T04:07:58Z,5880000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M50.00S,2025-02-04T04:10:23.1Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,101,89,2025-02-04T04:10:31Z,5890000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M50.00S,2025-02-04T04:10:23.1Z,4,REGULAR,substitution,out,[],1641716,,,1610612754,101,89,2025-02-04T04:10:31Z,5900000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M50.00S,2025-02-04T04:10:23.1Z,4,REGULAR,substitution,out,[],1627783,,,1610612754,101,89,2025-02-04T04:10:31Z,5910000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M50.00S,2025-02-04T04:10:23.1Z,4,REGULAR,substitution,in,[],1630167,,,1610612754,101,89,2025-02-04T04:10:31Z,5920000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M50.00S,2025-02-04T04:10:23.1Z,4,REGULAR,substitution,in,[],1630174,,,1610612754,101,89,2025-02-04T04:10:31Z,5930000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M50.00S,2025-02-04T04:10:23.1Z,4,REGULAR,substitution,in,[],1628418,,,1610612754,101,89,2025-02-04T04:10:31Z,5940000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
