actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
506,PT03M20.00S,2025-03-23T21:13:16.4Z,3,REGULAR,3pt,Jump Shot,[],1631117,93.51182654402102,94.85294117647058,1610612762,54,79,2025-03-23T21:13:20Z,5020000,False,224.0,8.0,1,right,MISS W. Kessler 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,22.45,Missed,,,,,,,,,,,,,,,,
507,PT03M18.00S,2025-03-23T21:13:18.4Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612739,54,79,2025-03-23T21:13:20Z,5030000,False,,,0,,D. Hunter REBOUND (Off:2 Def:3),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,506.0,5.0,3.0,2.0,,,,,,,,,,,
508,PT03M10.00S,2025-03-23T21:13:28.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,10.33180026281209,47.05882352941176,1610612739,54,81,2025-03-23T21:15:33Z,5040000,False,15.0,45.0,1,left,J. Allen driving Hook (18 PTS) (T. Jerome 3 AST),"[1628386, 1629660]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,4.7,Made,18.0,,,,,T. Jerome,1629660.0,3.0,,,,,,,,
510,PT02M56.00S,2025-03-23T21:13:40.7Z,3,REGULAR,3pt,Jump Shot,[],1630548,91.5407358738502,3.431372549019608,1610612762,57,81,2025-03-23T21:13:45Z,5060000,False,-233.0,27.0,1,right,J. Juzang 3PT  (6 PTS) (K. George 3 AST),"[1630548, 1641718]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,,,23.44,Made,6.0,,,,,K. George,1641718.0,3.0,,,,,,,,
512,PT02M54.00S,2025-03-23T21:13:47.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,57,81,2025-03-23T21:13:47Z,5080000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M54.00S,2025-03-23T21:16:03.0Z,3,REGULAR,substitution,out,[],1631117,,,1610612739,57,81,2025-03-23T21:16:09Z,5090000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M54.00S,2025-03-23T21:16:03.0Z,3,REGULAR,substitution,in,[],1642271,,,1610612739,57,81,2025-03-23T21:16:09Z,5100000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M54.00S,2025-03-23T21:16:03.0Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,57,81,2025-03-23T21:16:31Z,5110000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M54.00S,2025-03-23T21:16:03.0Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,57,81,2025-03-23T21:16:31Z,5120000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M54.00S,2025-03-23T21:16:03.0Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,57,81,2025-03-23T21:16:31Z,5130000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT02M54.00S,2025-03-23T21:16:03.0Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,57,81,2025-03-23T21:16:31Z,5140000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M44.00S,2025-03-23T21:16:53.8Z,3,REGULAR,3pt,Jump Shot,[],1630241,32.40801576872536,62.5,1610612739,57,81,2025-03-23T21:16:57Z,5150000,False,-62.0,252.0,1,left,MISS S. Merrill 25' 3PT - blocked,"[1630241, 203903]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,,25.97,Missed,,,,,,,,,,,,,,,Clarkson,203903.0
520,PT02M44.00S,2025-03-23T21:16:53.8Z,3,REGULAR,block,,[],203903,,,1610612739,57,81,2025-03-23T21:16:55Z,5160000,False,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
521,PT02M42.00S,2025-03-23T21:16:55.8Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,57,81,2025-03-23T21:16:57Z,5170000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:10),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,519.0,11.0,10.0,1.0,,,,,,,,,,,
522,PT02M34.00S,2025-03-23T21:17:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,91.27792378449409,57.107843137254896,1610612762,59,81,2025-03-23T21:17:09Z,5180000,False,36.0,29.0,1,right,K. Filipowski driving Layup (12 PTS) (K. George 4 AST),"[1642271, 1641718]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,4.62,Made,12.0,,,,,K. George,1641718.0,4.0,,,,,,,,
525,PT02M26.00S,2025-03-23T21:17:14.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612739,59,81,2025-03-23T21:17:25Z,5210000,False,,,0,,K. Martin personal FOUL (4 PF) (Hunter 2 FT),"[1630231, 1629631]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Right,1627534.0,,,,,,,,,,,,,,4.0,0.0,Hunter,1629631.0,,
527,PT02M26.00S,2025-03-23T21:17:43.0Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,59,82,2025-03-23T21:17:43Z,5230000,False,,,0,,D. Hunter Free Throw 1 of 2 (9 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
528,PT02M26.00S,2025-03-23T21:17:57.4Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,59,83,2025-03-23T21:17:57Z,5240000,False,,,0,,D. Hunter Free Throw 2 of 2 (10 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
565,PT02M06.00S,2025-03-23T21:18:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,86.28449408672799,44.6078431372549,1610612762,59,83,2025-03-23T21:26:12Z,5245000,False,-27.0,76.0,1,right,MISS K. George 8' pullup Shot - blocked,"[1641718, 1630241]",1610612762.0,UTA,pullup,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,8.1,Missed,,,,,,,,,,,,,,,Merrill,1630241.0
566,PT02M06.00S,2025-03-23T21:18:01.9Z,3,REGULAR,block,,[],1630241,,,1610612762,59,83,2025-03-23T21:25:11Z,5247500,False,,,0,,S. Merrill BLOCK (1 BLK),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
567,PT02M06.00S,2025-03-23T21:18:01.9Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,59,83,2025-03-23T21:25:11Z,5248750,False,,,0,,S. Merrill REBOUND (Off:1 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,565.0,2.0,1.0,1.0,,,,,,,,,,,
531,PT02M02.00S,2025-03-23T21:18:25.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629631,9.280551905387648,48.28431372549019,1610612739,59,85,2025-03-23T21:25:13Z,5270000,False,9.0,35.0,1,left,D. Hunter running DUNK (12 PTS) (S. Merrill 1 AST),"[1629631, 1630241]",1610612739.0,CLE,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,3.57,Made,12.0,,,,,S. Merrill,1630241.0,1.0,,,,,,,,
533,PT01M42.00S,2025-03-23T21:18:54.3Z,3,REGULAR,3pt,Jump Shot,[],1630231,93.51182654402102,94.85294117647058,1610612762,59,85,2025-03-23T21:19:00Z,5290000,False,224.0,8.0,1,right,MISS K. Martin 3PT,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,,,22.45,Missed,,,,,,,,,,,,,,,,
534,PT01M38.00S,2025-03-23T21:18:58.2Z,3,REGULAR,rebound,offensive,[],1642271,,,1610612762,59,85,2025-03-23T21:18:58Z,5300000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:10),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,,,,533.0,12.0,10.0,2.0,,,,,,,,,,,
535,PT01M34.00S,2025-03-23T21:19:01.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630231,89.56964520367937,48.77450980392157,1610612762,59,85,2025-03-23T21:21:55Z,5310000,False,-6.0,46.0,1,right,MISS K. Martin driving Hook,[1630231],1610612762.0,UTA,driving,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,4.59,Missed,,,,,,,,,,,,,,,,
536,PT01M32.00S,2025-03-23T21:19:03.3Z,3,REGULAR,rebound,offensive,[],1630548,,,1610612762,59,85,2025-03-23T21:19:04Z,5320000,False,,,0,,J. Juzang REBOUND (Off:2 Def:2),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,535.0,4.0,2.0,2.0,,,,,,,,,,,
539,PT01M31.00S,2025-03-23T21:19:05.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630548,91.93495400788436,45.34313725490196,1610612762,59,85,2025-03-23T21:22:18Z,5350000,False,-23.0,23.0,1,right,MISS J. Juzang putback Layup,[1630548],1610612762.0,UTA,putback,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,3.3,Missed,,,,,,,,,,,,,,,,
540,PT01M29.00S,2025-03-23T21:19:07.2Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,59,85,2025-03-23T21:19:09Z,5360000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,539.0,2.0,1.0,1.0,,,,,,,,,,,
541,PT01M24.00S,2025-03-23T21:19:12.2Z,3,REGULAR,3pt,Jump Shot,[],1630241,27.020367936925098,78.18627450980392,1610612739,59,85,2025-03-23T21:22:29Z,5370000,False,-141.0,201.0,1,left,MISS S. Merrill 24' pullup 3PT,[1630241],1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,24.59,Missed,,,,,,,,,,,,,,,,
542,PT01M22.00S,2025-03-23T21:19:14.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,59,85,2025-03-23T21:19:21Z,5380000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,541.0,,,,,,,,,,,,,,
544,PT01M22.00S,2025-03-23T21:19:27.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,59,85,2025-03-23T21:19:27Z,5400000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT01M22.00S,2025-03-23T21:21:39.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612762,59,85,2025-03-23T21:21:49Z,5420000,False,,,0,,I. Okoro loose ball personal FOUL (2 PF) (Martin 2 FT),"[1630171, 1630231]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Martin,1630231.0,,
548,PT01M22.00S,2025-03-23T21:22:14.4Z,3,REGULAR,freethrow,1 of 2,[],1630231,,,1610612762,60,85,2025-03-23T21:22:14Z,5440000,False,,,0,,K. Martin Free Throw 1 of 2 (5 PTS),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
549,PT01M22.00S,2025-03-23T21:22:35.8Z,3,REGULAR,freethrow,2 of 2,[],1630231,,,1610612762,61,85,2025-03-23T21:22:35Z,5450000,False,,,0,,K. Martin Free Throw 2 of 2 (6 PTS),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
550,PT01M10.00S,2025-03-23T21:22:49.8Z,3,REGULAR,3pt,Jump Shot,[],1629660,35.56176084099869,52.69607843137255,1610612739,61,88,2025-03-23T21:23:24Z,5460000,False,-13.0,282.0,1,left,T. Jerome 28' 3PT pullup (9 PTS),[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,28.21,Made,9.0,,,,,,,,,,,,,,,
551,PT00M51.40S,2025-03-23T21:23:08.4Z,3,REGULAR,2pt,Jump Shot,[],203903,92.59198423127464,27.205882352941174,1610612762,61,88,2025-03-23T21:23:14Z,5470000,False,-114.0,17.0,1,right,MISS J. Clarkson 11' fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,11.53,Missed,,,,,,,,,,,,,,,,
552,PT00M48.10S,2025-03-23T21:23:11.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,61,88,2025-03-23T21:23:17Z,5480000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,551.0,,,,,,,,,,,,,,
553,PT00M25.40S,2025-03-23T21:23:44.9Z,3,REGULAR,3pt,Jump Shot,[],1630241,20.97568988173456,9.313725490196079,1610612739,61,88,2025-03-23T21:23:49Z,5490000,False,203.0,145.0,1,left,MISS S. Merrill 24' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,24.96,Missed,,,,,,,,,,,,,,,,
554,PT00M22.20S,2025-03-23T21:23:48.1Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,61,88,2025-03-23T21:23:49Z,5500000,False,,,0,,K. George REBOUND (Off:1 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,553.0,4.0,3.0,1.0,,,,,,,,,,,
556,PT00M05.10S,2025-03-23T21:24:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,90.09526938239159,55.63725490196079,1610612762,61,88,2025-03-23T21:24:57Z,5520000,False,28.0,41.0,1,right,MISS K. George driving Layup - blocked,"[1641718, 1629731]",1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,4.94,Missed,,,,,,,,,,,,,,,Wade,1629731.0
557,PT00M05.10S,2025-03-23T21:24:20.3Z,3,REGULAR,block,,[],1629731,,,1610612762,61,88,2025-03-23T21:24:22Z,5530000,False,,,0,,D. Wade BLOCK (1 BLK),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
558,PT00M05.10S,2025-03-23T21:24:20.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,61,88,2025-03-23T21:24:25Z,5540000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,556.0,,,,,,,,,,,,,,
560,PT00M04.00S,2025-03-23T21:24:37.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642271,91.67214191852825,3.431372549019608,1610612762,64,88,2025-03-23T21:24:42Z,5560000,False,-233.0,26.0,1,right,K. Filipowski 3PT  (15 PTS) (K. George 5 AST),"[1642271, 1641718]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,,,23.42,Made,15.0,,,,,K. George,1641718.0,5.0,,,,,,,,
562,PT00M01.10S,2025-03-23T21:24:43.2Z,3,REGULAR,3pt,Jump Shot,[],1629660,44.49737187910644,88.48039215686273,1610612739,64,88,2025-03-23T21:25:37Z,5580000,False,-192.0,366.0,1,left,MISS T. Jerome 41' pullup 3PT,[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,41.33,Missed,,,,,,,,,,,,,,,,
563,PT00M01.10S,2025-03-23T21:24:43.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,64,88,2025-03-23T21:24:47Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,562.0,,,,,,,,,,,,,,
564,PT00M00.00S,2025-03-23T21:24:46.6Z,3,REGULAR,period,end,[],0,,,1610612739,64,88,2025-03-23T21:24:46Z,5600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2025-03-23T21:26:51.4Z,4,REGULAR,substitution,out,['startperiod'],1641718,,,1610612739,64,88,2025-03-23T21:27:13Z,5610000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2025-03-23T21:26:51.4Z,4,REGULAR,substitution,in,['startperiod'],1629012,,,1610612739,64,88,2025-03-23T21:27:13Z,5620000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2025-03-23T21:27:28.0Z,4,REGULAR,period,start,[],0,,,1610612762,64,88,2025-03-23T21:27:28Z,5630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT11M36.00S,2025-03-23T21:28:07.4Z,4,REGULAR,3pt,Jump Shot,[],203903,73.66951379763469,82.59803921568627,1610612762,64,88,2025-03-23T21:28:26Z,5650000,False,163.0,195.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,25.42,Missed,,,,,,,,,,,,,,,,
573,PT11M36.00S,2025-03-23T21:28:07.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,64,88,2025-03-23T21:28:13Z,5660000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,572.0,,,,,,,,,,,,,,
574,PT11M36.00S,2025-03-23T21:28:13.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612762,64,88,2025-03-23T21:28:20Z,5670000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,,,,,,,,
575,PT11M16.00S,2025-03-23T21:28:45.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630171,9.411957950065702,47.30392156862745,1610612739,64,90,2025-03-23T21:28:50Z,5680000,False,13.0,36.0,1,left,I. Okoro driving Layup (2 PTS),[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,3.84,Made,2.0,,,,,,,,,,,,,,,
576,PT10M55.00S,2025-03-23T21:29:06.3Z,4,REGULAR,3pt,Jump Shot,[],1630548,74.45795006570303,14.460784313725492,1610612762,67,90,2025-03-23T21:29:11Z,5690000,False,-178.0,188.0,1,right,J. Juzang 25' 3PT  (9 PTS) (C. Sexton 2 AST),"[1630548, 1629012]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,25.84,Made,9.0,,,,,C. Sexton,1629012.0,2.0,,,,,,,,
578,PT10M41.00S,2025-03-23T21:29:20.4Z,4,REGULAR,3pt,Jump Shot,[],1629731,32.276609724047304,37.00980392156863,1610612739,67,90,2025-03-23T21:29:24Z,5710000,False,65.0,251.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,25.92,Missed,,,,,,,,,,,,,,,,
579,PT10M37.00S,2025-03-23T21:29:24.4Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612762,67,90,2025-03-23T21:29:24Z,5720000,False,,,0,,K. Martin REBOUND (Off:0 Def:3),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Center,,,,,,578.0,3.0,3.0,0.0,,,,,,,,,,,
580,PT10M20.00S,2025-03-23T21:29:40.4Z,4,REGULAR,3pt,Jump Shot,[],1630548,90.3580814717477,2.941176470588235,1610612762,70,90,2025-03-23T21:29:46Z,5730000,False,-235.0,38.0,1,right,J. Juzang 3PT  (12 PTS) (K. Filipowski 1 AST),"[1630548, 1642271]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,,,23.84,Made,12.0,,,,,K. Filipowski,1642271.0,1.0,,,,,,,,
582,PT10M08.00S,2025-03-23T21:29:53.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,10.463206307490145,49.50980392156863,1610612739,70,90,2025-03-23T21:30:24Z,5750000,False,2.0,46.0,1,left,MISS I. Okoro driving floating Shot,[1630171],1610612739.0,CLE,driving floating,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,4.6,Missed,,,,,,,,,,,,,,,,
583,PT10M06.00S,2025-03-23T21:29:56.0Z,4,REGULAR,rebound,offensive,[],1630241,,,1610612739,70,90,2025-03-23T21:29:56Z,5760000,False,,,0,,S. Merrill REBOUND (Off:2 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,582.0,3.0,1.0,2.0,,,,,,,,,,,
584,PT10M04.00S,2025-03-23T21:29:57.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629660,29.6484888304862,85.04901960784314,1610612739,70,93,2025-03-23T21:30:05Z,5770000,False,-175.0,226.0,1,left,T. Jerome 28' 3PT  (12 PTS) (S. Merrill 2 AST),"[1629660, 1630241]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,28.61,Made,12.0,,,,,S. Merrill,1630241.0,2.0,,,,,,,,
586,PT09M43.00S,2025-03-23T21:30:17.7Z,4,REGULAR,2pt,Jump Shot,[],203903,92.59198423127464,66.42156862745098,1610612762,70,93,2025-03-23T21:30:21Z,5790000,False,82.0,17.0,1,right,MISS J. Clarkson 8' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,,,8.39,Missed,,,,,,,,,,,,,,,,
587,PT09M41.00S,2025-03-23T21:30:19.7Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612739,70,93,2025-03-23T21:30:38Z,5800000,False,,,0,,D. Hunter REBOUND (Off:2 Def:4),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,586.0,6.0,4.0,2.0,,,,,,,,,,,
588,PT09M40.00S,2025-03-23T21:30:24.3Z,4,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612739,70,93,2025-03-23T21:30:30Z,5810000,False,,,0,,C. Sexton shooting personal FOUL (5 PF) (Okoro 2 FT),"[1629012, 1630171]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,,,,,,5.0,0.0,Okoro,1630171.0,,
590,PT09M40.00S,2025-03-23T21:30:52.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,70,94,2025-03-23T21:30:52Z,5830000,False,,,0,,I. Okoro Free Throw 1 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
591,PT09M40.00S,2025-03-23T21:30:53.3Z,4,REGULAR,substitution,out,[],1630231,,,1610612739,70,94,2025-03-23T21:31:04Z,5840000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT09M40.00S,2025-03-23T21:30:53.3Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,70,94,2025-03-23T21:31:04Z,5850000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT09M40.00S,2025-03-23T21:30:53.3Z,4,REGULAR,substitution,in,[],1641729,,,1610612739,70,94,2025-03-23T21:31:04Z,5860000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M40.00S,2025-03-23T21:30:53.3Z,4,REGULAR,substitution,in,[],1641854,,,1610612739,70,94,2025-03-23T21:31:04Z,5870000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M40.00S,2025-03-23T21:31:17.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,70,95,2025-03-23T21:31:17Z,5880000,False,,,0,,I. Okoro Free Throw 2 of 2 (4 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
596,PT09M23.00S,2025-03-23T21:31:36.4Z,4,REGULAR,3pt,Jump Shot,[],203903,70.51576872536137,79.41176470588235,1610612762,73,95,2025-03-23T21:31:42Z,5890000,False,147.0,225.0,1,right,J. Clarkson 26' 3PT  (10 PTS) (J. Juzang 2 AST),"[203903, 1630548]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,26.86,Made,10.0,,,,,J. Juzang,1630548.0,2.0,,,,,,,,
