actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
520,PT10M36.00S,2024-12-02T02:52:08.1Z,4,REGULAR,3pt,Jump Shot,[],1629060,67.09921156373193,46.07843137254902,1610612747,84,86,2024-12-02T02:52:13Z,5100000,False,-20.0,257.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
521,PT10M34.00S,2024-12-02T02:52:10.1Z,4,REGULAR,rebound,offensive,[],1631108,,,1610612747,84,86,2024-12-02T02:52:49Z,5110000,False,,,0,,M. Christie REBOUND (Off:1 Def:3),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,520.0,,,4.0,3.0,1.0,,,
522,PT10M31.00S,2024-12-02T02:52:13.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,67.36202365308804,45.588235294117645,1610612747,84,89,2024-12-02T02:52:20Z,5120000,False,-22.0,254.0,1,right,R. Hachimura 25' 3PT  (10 PTS) (G. Vincent 2 AST),"[1629060, 1629216]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,25.53,Made,10.0,G. Vincent,1629216.0,2.0,,,,,,,,,,,,,,
524,PT10M14.00S,2024-12-02T02:52:29.5Z,4,REGULAR,3pt,Jump Shot,[],1628374,32.802233902759525,29.901960784313726,1610612762,84,89,2024-12-02T02:53:30Z,5140000,False,100.0,256.0,1,left,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,27.48,Missed,,,,,,,,,,,,,,,,,,
525,PT10M09.00S,2024-12-02T02:52:34.5Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,84,89,2024-12-02T02:52:36Z,5150000,False,,,0,,L. James REBOUND (Off:1 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,524.0,,,5.0,4.0,1.0,,,
526,PT10M05.00S,2024-12-02T02:52:38.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,93.64323258869908,94.6078431372549,1610612747,84,92,2024-12-02T02:53:42Z,5160000,False,223.0,7.0,1,right,R. Hachimura 3PT running (13 PTS) (L. James 13 AST),"[1629060, 2544]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,22.31,Made,13.0,L. James,2544.0,13.0,,,,,,,,,,,,,,
528,PT09M39.00S,2024-12-02T02:53:09.3Z,4,REGULAR,foul,personal,[],1629216,,,1610612762,84,92,2024-12-02T02:53:15Z,5180000,False,,,0,,G. Vincent personal FOUL (3 PF),"[1629216, 1628374]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Center,,,,,,,203593.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,,
530,PT09M28.00S,2024-12-02T02:53:37.4Z,4,REGULAR,3pt,Jump Shot,[],1630548,35.43035479632063,33.33333333333333,1610612762,84,92,2024-12-02T02:54:14Z,5200000,False,83.0,281.0,1,left,MISS J. Juzang 29' pullup 3PT,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,29.26,Missed,,,,,,,,,,,,,,,,,,
531,PT09M24.00S,2024-12-02T02:53:41.4Z,4,REGULAR,rebound,defensive,[],1631108,,,1610612747,84,92,2024-12-02T02:53:43Z,5210000,False,,,0,,M. Christie REBOUND (Off:1 Def:4),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,530.0,,,5.0,4.0,1.0,,,
532,PT09M21.00S,2024-12-02T02:53:45.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2544,63.6826544021025,44.6078431372549,1610612747,84,92,2024-12-02T02:55:00Z,5220000,False,-27.0,289.0,1,right,MISS L. James 29' running 3PT,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Above the Break 3,24+ Center,29.02,Missed,,,,,,,,,,,,,,,,,,
533,PT09M19.00S,2024-12-02T02:53:47.6Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,84,92,2024-12-02T02:55:00Z,5230000,False,,,0,,W. Kessler REBOUND (Off:2 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,532.0,,,7.0,5.0,2.0,,,
534,PT09M10.00S,2024-12-02T02:53:54.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629012,8.229303547963205,53.18627450980392,1610612762,86,92,2024-12-02T02:55:32Z,5240000,False,-16.0,25.0,1,left,C. Sexton running Layup (9 PTS),[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.95,Made,9.0,,,,,,,,,,,,,,,,,
536,PT09M01.00S,2024-12-02T02:54:04.7Z,4,REGULAR,3pt,Jump Shot,[],1631108,64.60249671484888,35.53921568627451,1610612747,86,92,2024-12-02T02:54:11Z,5260000,False,-72.0,280.0,1,right,MISS M. Christie 28' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,28.94,Missed,,,,,,,,,,,,,,,,,,
537,PT08M55.00S,2024-12-02T02:54:10.7Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,86,92,2024-12-02T02:54:11Z,5270000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,536.0,,,6.0,5.0,1.0,,,
538,PT08M49.00S,2024-12-02T02:54:17.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630548,13.091327201051248,41.17647058823529,1610612762,86,92,2024-12-02T02:56:14Z,5280000,False,44.0,71.0,1,left,MISS J. Juzang 8' driving Hook,[1630548],1610612762.0,UTA,driving,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
539,PT08M47.00S,2024-12-02T02:54:19.7Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,86,92,2024-12-02T02:56:14Z,5290000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,538.0,,,5.0,4.0,1.0,,,
540,PT08M43.00S,2024-12-02T02:54:24.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,91.80354796320631,49.01960784313725,1610612747,86,92,2024-12-02T02:54:45Z,5300000,False,-5.0,25.0,1,right,MISS L. James running Layup - blocked,"[2544, 1629012]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,Sexton,1629012.0,,,,,,
541,PT08M43.00S,2024-12-02T02:54:24.0Z,4,REGULAR,block,,[],1629012,,,1610612747,86,92,2024-12-02T02:54:27Z,5310000,False,,,0,,C. Sexton BLOCK (1 BLK),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT08M43.00S,2024-12-02T02:54:24.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,86,92,2024-12-02T02:54:31Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,540.0,,,,,,,,
544,PT08M43.00S,2024-12-02T02:54:50.5Z,4,REGULAR,substitution,out,[],1630548,,,1610612747,86,92,2024-12-02T02:54:53Z,5340000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M43.00S,2024-12-02T02:54:50.5Z,4,REGULAR,substitution,in,[],1641718,,,1610612747,86,92,2024-12-02T02:54:53Z,5350000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M31.00S,2024-12-02T02:55:20.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,73.14388961892247,81.37254901960785,1610612747,86,92,2024-12-02T02:55:25Z,5360000,False,157.0,200.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
547,PT08M27.00S,2024-12-02T02:55:24.3Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,86,92,2024-12-02T02:55:25Z,5370000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,546.0,,,7.0,6.0,1.0,,,
548,PT08M20.00S,2024-12-02T02:55:30.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,8.229303547963205,39.950980392156865,1610612762,88,92,2024-12-02T02:57:15Z,5380000,False,50.0,25.0,1,left,C. Sexton driving bank Jump Shot (11 PTS) (K. George 4 AST),"[1629012, 1641718]",1610612762.0,UTA,driving bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,11.0,K. George,1641718.0,4.0,,,,,,,,,,,,,,
550,PT07M59.00S,2024-12-02T02:55:51.5Z,4,REGULAR,2pt,Jump Shot,[],2544,83.65637319316689,32.59803921568628,1610612747,88,94,2024-12-02T02:55:56Z,5400000,False,-87.0,101.0,1,right,L. James 13' pullup Jump Shot (19 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,8-16 Left,13.34,Made,19.0,,,,,,,,,,,,,,,,,
551,PT07M48.00S,2024-12-02T02:56:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,14.799605781865965,37.00980392156863,1610612762,90,94,2024-12-02T02:56:07Z,5410000,False,65.0,87.0,1,left,C. Sexton 10' pullup Jump Shot (13 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,10.83,Made,13.0,,,,,,,,,,,,,,,,,
552,PT07M27.00S,2024-12-02T02:56:26.8Z,4,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612747,90,94,2024-12-02T02:56:35Z,5420000,False,,,0,,W. Kessler shooting personal FOUL (4 PF) (Christie 2 FT),"[1631117, 1631108]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,4.0,0.0,Christie,1631108.0,,,,,,,,,
554,PT07M27.00S,2024-12-02T02:56:56.2Z,4,REGULAR,freethrow,1 of 2,[],1631108,,,1610612747,90,94,2024-12-02T02:56:56Z,5440000,False,,,0,,MISS M. Christie Free Throw 1 of 2,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
555,PT07M27.00S,2024-12-02T02:56:56.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,90,94,2024-12-02T02:56:56Z,5450000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,554.0,,,,,,,,
596,PT07M27.00S,2024-12-02T02:57:08.6Z,4,REGULAR,substitution,out,[],1628374,,,1610612747,90,94,2024-12-02T03:09:13Z,5485000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M27.00S,2024-12-02T02:57:08.6Z,4,REGULAR,substitution,out,[],1630695,,,1610612747,90,94,2024-12-02T03:09:13Z,5502500,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M27.00S,2024-12-02T02:57:08.6Z,4,REGULAR,substitution,out,[],1631132,,,1610612747,90,94,2024-12-02T03:09:13Z,5511250,False,,,0,,SUB out: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M27.00S,2024-12-02T02:57:08.6Z,4,REGULAR,substitution,in,[],1641729,,,1610612747,90,94,2024-12-02T03:09:13Z,5515625,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M27.00S,2024-12-02T02:57:08.6Z,4,REGULAR,substitution,in,[],1628381,,,1610612747,90,94,2024-12-02T03:09:13Z,5517812,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M27.00S,2024-12-02T02:57:08.6Z,4,REGULAR,substitution,in,[],203076,,,1610612747,90,94,2024-12-02T03:09:13Z,5518906,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M27.00S,2024-12-02T02:57:23.6Z,4,REGULAR,freethrow,2 of 2,[],1631108,,,1610612747,90,95,2024-12-02T02:57:23Z,5520000,False,,,0,,M. Christie Free Throw 2 of 2 (12 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
579,PT07M09.00S,2024-12-02T02:57:21.1Z,4,REGULAR,turnover,3-second-violation,[],1631117,,,1610612762,90,95,2024-12-02T03:03:17Z,5522500,False,,,0,,W. Kessler 3-second-violation TURNOVER (2 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,,,,2.0,,
564,PT06M55.00S,2024-12-02T02:58:17.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,94.56307490144546,49.01960784313725,1610612747,90,97,2024-12-02T02:58:23Z,5540000,False,-5.0,-1.0,1,right,L. James driving reverse Layup (21 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,0.51,Made,21.0,,,,,,,,,,,,,,,,,
565,PT06M55.00S,2024-12-02T02:58:23.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,90,97,2024-12-02T02:58:23Z,5550000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M55.00S,2024-12-02T03:01:00.3Z,4,REGULAR,substitution,out,[],1629216,,,1610612762,90,97,2024-12-02T03:01:07Z,5560000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M55.00S,2024-12-02T03:01:00.3Z,4,REGULAR,substitution,in,[],1642261,,,1610612762,90,97,2024-12-02T03:01:07Z,5570000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M31.00S,2024-12-02T03:02:19.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,9.411957950065702,36.76470588235294,1610612762,90,97,2024-12-02T03:02:24Z,5590000,False,66.0,36.0,1,left,MISS C. Sexton 7' driving floating bank Shot,[1629012],1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.54,Missed,,,,,,,,,,,,,,,,,,
573,PT06M27.00S,2024-12-02T03:02:23.4Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612762,90,97,2024-12-02T03:02:23Z,5600000,False,,,0,,J. Collins REBOUND (Off:2 Def:7),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,572.0,,,9.0,7.0,2.0,,,
574,PT06M18.00S,2024-12-02T03:02:32.4Z,4,REGULAR,turnover,lost ball,[],1641718,,,1610612762,90,97,2024-12-02T03:02:39Z,5610000,False,,,0,,K. George lost ball TURNOVER (5 TO),"[1641718, 1629060]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,5.0,Hachimura,1629060.0
575,PT06M18.00S,2024-12-02T03:02:32.4Z,4,REGULAR,steal,,[],1629060,,,1610612747,90,97,2024-12-02T03:11:05Z,5620000,False,,,0,,R. Hachimura STEAL (2 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
576,PT06M15.00S,2024-12-02T03:02:36.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,93.9060446780552,52.69607843137255,1610612747,90,99,2024-12-02T03:02:45Z,5630000,False,13.0,5.0,1,right,L. James running DUNK (23 PTS) (R. Hachimura 3 AST),"[2544, 1629060]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.43,Made,23.0,R. Hachimura,1629060.0,3.0,,,,,,,,,,,,,,
578,PT06M13.00S,2024-12-02T03:02:45.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,90,99,2024-12-02T03:02:45Z,5650000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M13.00S,2024-12-02T03:05:08.9Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,90,99,2024-12-02T03:05:29Z,5660000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M13.00S,2024-12-02T03:05:08.9Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,90,99,2024-12-02T03:05:29Z,5670000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M58.00S,2024-12-02T03:06:03.8Z,4,REGULAR,2pt,Jump Shot,[],1628381,8.623521681997373,28.186274509803923,1610612762,92,99,2024-12-02T03:06:11Z,5680000,False,109.0,29.0,1,left,J. Collins 11' pullup Jump Shot (21 PTS),[1628381],1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,11.28,Made,21.0,,,,,,,,,,,,,,,,,
583,PT05M33.00S,2024-12-02T03:06:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,88.51839684625493,34.80392156862745,1610612747,92,101,2024-12-02T03:08:11Z,5690000,False,-76.0,55.0,1,right,L. James 9' driving floating Jump Shot (25 PTS),[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,9.4,Made,25.0,,,,,,,,,,,,,,,,,
584,PT05M14.00S,2024-12-02T03:06:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,7.5722733245729295,43.627450980392155,1610612762,94,101,2024-12-02T03:06:55Z,5700000,False,32.0,19.0,1,left,K. George driving finger roll Layup (11 PTS),[1641718],1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,Restricted Area,0-8 Center,3.7,Made,11.0,,,,,,,,,,,,,,,,,
585,PT04M48.00S,2024-12-02T03:07:13.6Z,4,REGULAR,3pt,Jump Shot,[],1629060,78.66294349540078,7.598039215686274,1610612747,94,101,2024-12-02T03:07:18Z,5710000,False,-212.0,148.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
586,PT04M47.00S,2024-12-02T03:07:14.6Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,94,101,2024-12-02T03:10:25Z,5720000,False,,,0,,W. Kessler REBOUND (Off:2 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,585.0,,,8.0,6.0,2.0,,,
587,PT04M37.00S,2024-12-02T03:07:24.8Z,4,REGULAR,3pt,Jump Shot,[],1641718,32.276609724047304,30.14705882352941,1610612762,94,101,2024-12-02T03:10:40Z,5730000,False,99.0,251.0,1,left,MISS K. George 26' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
588,PT04M32.00S,2024-12-02T03:07:29.8Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,94,101,2024-12-02T03:07:31Z,5740000,False,,,0,,A. Davis REBOUND (Off:1 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,587.0,,,11.0,10.0,1.0,,,
589,PT04M12.00S,2024-12-02T03:07:50.9Z,4,REGULAR,3pt,Jump Shot,[],2544,71.30420499342969,84.31372549019608,1610612747,94,101,2024-12-02T03:11:12Z,5750000,False,172.0,217.0,1,right,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,27.68,Missed,,,,,,,,,,,,,,,,,,
590,PT04M10.00S,2024-12-02T03:07:52.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,94,101,2024-12-02T03:11:12Z,5760000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,589.0,,,,,,,,
591,PT04M10.00S,2024-12-02T03:07:58.6Z,4,REGULAR,foul,personal,[],1629060,,,1610612762,94,101,2024-12-02T03:08:03Z,5770000,False,,,0,,R. Hachimura loose ball personal FOUL (3 PF),"[1629060, 1641718]",1610612747.0,LAL,loose ball,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1199.0,3.0,0.0,George,1641718.0,,,,,,,,,
593,PT04M00.00S,2024-12-02T03:08:20.3Z,4,REGULAR,3pt,Jump Shot,[],1628374,34.247700394218136,27.450980392156865,1610612762,97,101,2024-12-02T03:08:26Z,5790000,False,113.0,269.0,1,left,L. Markkanen 29' 3PT  (22 PTS) (C. Sexton 3 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,29.2,Made,22.0,C. Sexton,1629012.0,3.0,,,,,,,,,,,,,,
595,PT03M59.00S,2024-12-02T03:08:25.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,97,101,2024-12-02T03:08:25Z,5810000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M36.00S,2024-12-02T03:10:16.2Z,4,REGULAR,3pt,Jump Shot,[],1642261,84.44480946123521,95.09803921568627,1610612747,97,101,2024-12-02T03:10:20Z,5820000,False,225.0,94.0,1,right,MISS D. Knecht 24' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right,24.42,Missed,,,,,,,,,,,,,,,,,,
603,PT03M32.00S,2024-12-02T03:10:20.2Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,97,101,2024-12-02T03:10:20Z,5830000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right,,,,,,,,,,,,602.0,,,6.0,4.0,2.0,,,
604,PT03M22.00S,2024-12-02T03:10:29.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,67.88764783180025,37.00980392156863,1610612747,97,101,2024-12-02T03:11:47Z,5840000,False,-65.0,249.0,1,right,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,25.77,Missed,,,,,,,,,,,,,,,,,,
605,PT03M21.00S,2024-12-02T03:10:30.3Z,4,REGULAR,rebound,offensive,[],1642261,,,1610612747,97,101,2024-12-02T03:11:57Z,5850000,False,,,0,,D. Knecht REBOUND (Off:3 Def:4),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,604.0,,,7.0,4.0,3.0,,,
606,PT03M13.00S,2024-12-02T03:10:39.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,89.83245729303549,4.166666666666666,1610612747,97,101,2024-12-02T03:12:36Z,5860000,False,-229.0,43.0,1,right,MISS L. James 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
607,PT03M11.00S,2024-12-02T03:10:41.3Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,97,101,2024-12-02T03:19:13Z,5870000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,606.0,,,7.0,4.0,3.0,,,
608,PT03M07.00S,2024-12-02T03:10:50.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,97,101,2024-12-02T03:10:50Z,5880000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M07.00S,2024-12-02T03:12:01.4Z,4,REGULAR,substitution,out,[],1642261,,,1610612747,97,101,2024-12-02T03:12:04Z,5890000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M07.00S,2024-12-02T03:12:01.4Z,4,REGULAR,substitution,in,[],1629216,,,1610612747,97,101,2024-12-02T03:12:04Z,5900000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M56.00S,2024-12-02T03:12:27.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],2544,85.80814717477004,91.68964460784314,1610612747,97,101,2024-12-02T03:21:13Z,5910000,False,208.0,81.0,1,right,MISS L. James 22' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right,22.36,Missed,,,,,,,,,,,,,,,,,,
