actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
599,PT02M34.00S,2025-03-20T03:07:37.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642271,,,1610612762,119,108,2025-03-20T03:07:57Z,5920000,False,,,0,,MISS K. Filipowski Free Throw 2 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
600,PT02M32.00S,2025-03-20T03:07:39.1Z,4,REGULAR,rebound,defensive,[],1641798,,,1610612764,119,108,2025-03-20T03:07:57Z,5930000,False,,,0,,J. Martin REBOUND (Off:2 Def:5),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,599.0,7.0,5.0,2.0,,,,,,,,,,,,,,
601,PT02M19.00S,2025-03-20T03:08:10.8Z,4,REGULAR,foul,personal,[],1641718,,,1610612764,119,108,2025-03-20T03:08:29Z,5940000,False,,,0,,K. George personal FOUL (2 PF),"[1641718, 1630264]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,202007.0,,,,,,,,,2.0,0.0,Gill,1630264.0
603,PT02M04.00S,2025-03-20T03:08:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,92.32917214191852,55.392156862745104,1610612764,119,110,2025-03-20T03:08:44Z,5960000,False,27.0,20.0,1,right,A. Gill Layup (10 PTS) (A. Johnson 5 AST),"[1630264, 1642358]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,10.0,,,A. Johnson,1642358.0,5.0,,,,,,,,
605,PT01M48.00S,2025-03-20T03:08:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,8.09789750328515,54.90196078431373,1610612762,121,110,2025-03-20T03:09:02Z,5980000,False,-25.0,24.0,1,left,J. Juzang driving finger roll Layup (9 PTS) (I. Collier 6 AST),"[1630548, 1642268]",1610612762.0,UTA,driving finger roll,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,9.0,,,I. Collier,1642268.0,6.0,,,,,,,,
607,PT01M37.00S,2025-03-20T03:09:07.8Z,4,REGULAR,turnover,lost ball,[],1641732,,,1610612764,121,110,2025-03-20T03:09:13Z,6000000,False,,,0,,C. Jones lost ball TURNOVER (1 TO),"[1641732, 1642268]",1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,,Collier,1642268.0,,,,,,
608,PT01M37.00S,2025-03-20T03:09:07.8Z,4,REGULAR,steal,,[],1642268,,,1610612762,121,110,2025-03-20T03:09:10Z,6010000,False,,,0,,I. Collier STEAL (4 STL),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
609,PT01M35.00S,2025-03-20T03:09:11.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642268,9.017739816031538,45.09803921568628,1610612762,123,110,2025-03-20T03:09:18Z,6020000,False,25.0,32.0,1,left,I. Collier running Layup (16 PTS) (J. Juzang 2 AST),"[1642268, 1630548]",1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,4.05,Made,,,,,16.0,,,J. Juzang,1630548.0,2.0,,,,,,,,
611,PT01M19.00S,2025-03-20T03:09:30.4Z,4,REGULAR,3pt,Jump Shot,[],1642358,89.43823915900131,95.34313725490196,1610612764,123,110,2025-03-20T03:09:37Z,6040000,False,227.0,47.0,1,right,MISS A. Johnson 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
612,PT01M16.00S,2025-03-20T03:09:33.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,123,110,2025-03-20T03:09:37Z,6050000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,611.0,,,,,,,,,,,,,,,,,
614,PT01M16.00S,2025-03-20T03:09:51.0Z,4,REGULAR,substitution,out,[],1630264,,,1610612762,123,110,2025-03-20T03:09:53Z,6070000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M16.00S,2025-03-20T03:09:51.0Z,4,REGULAR,substitution,in,[],1641774,,,1610612762,123,110,2025-03-20T03:09:53Z,6080000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M07.00S,2025-03-20T03:10:12.2Z,4,REGULAR,3pt,Jump Shot,[],1642262,5.338370565045992,94.6078431372549,1610612762,123,110,2025-03-20T03:10:18Z,6090000,False,-223.0,-2.0,1,left,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
617,PT01M04.00S,2025-03-20T03:10:15.2Z,4,REGULAR,rebound,offensive,[],1642271,,,1610612762,123,110,2025-03-20T03:10:18Z,6100000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,,,616.0,4.0,3.0,1.0,,,,,,,,,,,,,,
618,PT01M04.00S,2025-03-20T03:10:16.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642271,5.590000152587891,50.0,1610612762,125,110,2025-03-20T03:10:16Z,6110000,False,0.0,0.0,1,left,K. Filipowski tip Layup (21 PTS),[1642271],1610612762.0,UTA,tip,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,21.0,,,,,,,,,,,,,
619,PT00M55.40S,2025-03-20T03:10:26.2Z,4,REGULAR,3pt,Jump Shot,[],1641774,71.43561103810775,23.52941176470588,1610612764,125,110,2025-03-20T03:10:31Z,6120000,False,-132.0,216.0,1,right,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
620,PT00M52.20S,2025-03-20T03:10:29.4Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,125,110,2025-03-20T03:10:31Z,6130000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,619.0,4.0,4.0,0.0,,,,,,,,,,,,,,
621,PT00M34.30S,2025-03-20T03:10:47.1Z,4,REGULAR,3pt,Jump Shot,[],1641718,31.35676741130092,59.068627450980394,1610612762,128,110,2025-03-20T03:10:52Z,6140000,False,-45.0,242.0,1,left,K. George 24' 3PT pullup (20 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,24.65,Made,,,,,20.0,,,,,,,,,,,,,
622,PT00M19.60S,2025-03-20T03:11:06.5Z,4,REGULAR,foul,personal,[],1642271,,,1610612764,128,110,2025-03-20T03:11:12Z,6150000,False,,,0,,K. Filipowski personal FOUL (3 PF),"[1642271, 1642358]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,202007.0,,,,,,,,,3.0,0.0,Johnson,1642358.0
624,PT00M18.10S,2025-03-20T03:11:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,91.93495400788436,44.11764705882353,1610612764,128,112,2025-03-20T03:11:28Z,6170000,False,-29.0,23.0,1,right,T. Vukcevic cutting Layup (17 PTS) (A. Johnson 6 AST),"[1641774, 1642358]",1610612764.0,WAS,cutting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,3.75,Made,,,,,17.0,,,A. Johnson,1642358.0,6.0,,,,,,,,
626,PT00M00.00S,2025-03-20T03:11:47.2Z,4,REGULAR,period,end,[],0,,,1610612762,128,112,2025-03-20T03:11:47Z,6190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M00.00S,2025-03-20T03:11:50.2Z,4,REGULAR,game,end,[],0,,,0,128,112,2025-03-20T03:11:50Z,6200000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
