actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
344,PT01M19.00S,2025-03-15T02:44:16.2Z,2,REGULAR,violation,lane,[],1630193,,,1610612762,56,56,2025-03-15T02:44:58Z,3415000,False,,,0,,I. Quickley lane VIOLATION,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M19.00S,2025-03-15T02:44:16.2Z,2,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,57,56,2025-03-15T02:44:58Z,3420000,False,,,0,,K. Filipowski Free Throw 2 of 2 (10 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
346,PT00M56.50S,2025-03-15T02:45:45.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642419,92.85479632063075,52.450980392156865,1610612761,57,56,2025-03-15T02:45:50Z,3440000,False,12.0,15.0,1,right,MISS J. Battle cutting DUNK - blocked,"[1642419, 1642271]",1610612761.0,TOR,cutting,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,Filipowski,1642271.0
347,PT00M56.50S,2025-03-15T02:45:45.1Z,2,REGULAR,block,,[],1642271,,,1610612761,57,56,2025-03-15T02:45:47Z,3450000,False,,,0,,K. Filipowski BLOCK (1 BLK),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT00M53.20S,2025-03-15T02:45:48.4Z,2,REGULAR,rebound,defensive,[],1642262,,,1610612762,57,56,2025-03-15T02:45:50Z,3460000,False,,,0,,C. Williams REBOUND (Off:0 Def:3),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,346.0,,,,,3.0,3.0,0.0,,,,,,,,,,
349,PT00M53.20S,2025-03-15T02:45:51.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612762,57,56,2025-03-15T02:45:56Z,3470000,False,,,0,,S. Barnes personal FOUL (1 PF) (Springer 2 FT),"[1630567, 1630531]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627529.0,1.0,0.0,Springer,1630531.0,,,,,
351,PT00M53.20S,2025-03-15T02:46:19.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630531,,,1610612762,57,56,2025-03-15T02:46:19Z,3490000,False,,,0,,MISS J. Springer Free Throw 1 of 2,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT00M53.20S,2025-03-15T02:46:19.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,57,56,2025-03-15T02:46:19Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,
353,PT00M53.20S,2025-03-15T02:46:19.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630531,,,1610612762,58,56,2025-03-15T02:47:00Z,3510000,False,,,0,,J. Springer Free Throw 2 of 2 (5 PTS),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
354,PT00M29.10S,2025-03-15T02:47:07.9Z,2,REGULAR,turnover,bad pass,[],1630193,,,1610612761,58,56,2025-03-15T02:47:12Z,3520000,False,,,0,,I. Quickley bad pass TURNOVER (2 TO),"[1630193, 1642271]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Filipowski,1642271.0,,
355,PT00M29.10S,2025-03-15T02:47:07.9Z,2,REGULAR,steal,,[],1642271,,,1610612762,58,56,2025-03-15T02:47:09Z,3530000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
356,PT00M22.40S,2025-03-15T02:47:14.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642271,13.354139290407357,43.872549019607845,1610612762,58,56,2025-03-15T02:47:24Z,3540000,False,31.0,73.0,1,left,MISS K. Filipowski 7' floating Shot,[1642271],1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
357,PT00M20.50S,2025-03-15T02:47:16.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,58,56,2025-03-15T02:47:16Z,3550000,False,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,356.0,,,,,4.0,3.0,1.0,,,,,,,,,,
358,PT00M00.00S,2025-03-15T02:47:37.9Z,2,REGULAR,2pt,Jump Shot,[],1630567,85.49605781865965,33.82352941176471,1610612761,58,56,2025-03-15T02:48:11Z,3560000,False,-81.0,84.0,1,right,MISS S. Barnes 11' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,11.65,Missed,,,,,,,,,,,,,,,,,,
359,PT00M00.00S,2025-03-15T02:47:37.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,58,56,2025-03-15T02:48:11Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,358.0,,,,,,,,,,,,,,,,,
360,PT00M00.00S,2025-03-15T02:47:41.3Z,2,REGULAR,period,end,[],0,,,1610612761,58,56,2025-03-15T02:47:41Z,3580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-03-15T03:02:09.6Z,3,REGULAR,substitution,out,['startperiod'],1630531,,,1610612761,58,56,2025-03-15T03:02:54Z,3590000,False,,,0,,SUB out: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-03-15T03:02:09.6Z,3,REGULAR,substitution,out,['startperiod'],1628374,,,1610612761,58,56,2025-03-15T03:02:54Z,3600000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-03-15T03:02:09.6Z,3,REGULAR,substitution,out,['startperiod'],1631115,,,1610612761,58,56,2025-03-15T03:02:54Z,3610000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-03-15T03:02:09.6Z,3,REGULAR,substitution,in,['startperiod'],1629012,,,1610612761,58,56,2025-03-15T03:02:54Z,3620000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2025-03-15T03:02:09.6Z,3,REGULAR,substitution,in,['startperiod'],1630231,,,1610612761,58,56,2025-03-15T03:02:54Z,3630000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2025-03-15T03:02:09.6Z,3,REGULAR,substitution,in,['startperiod'],1630658,,,1610612761,58,56,2025-03-15T03:02:54Z,3640000,False,,,0,,SUB in: C. Castleton,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2025-03-15T03:02:53.0Z,3,REGULAR,period,start,[],0,,,1610612762,58,56,2025-03-15T03:02:55Z,3650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M37.00S,2025-03-15T03:03:15.1Z,3,REGULAR,3pt,Jump Shot,[],1642262,68.41327201051249,27.205882352941174,1610612762,58,56,2025-03-15T03:03:21Z,3660000,False,-114.0,244.0,1,right,MISS C. Williams 26' 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
369,PT11M35.00S,2025-03-15T03:03:17.1Z,3,REGULAR,rebound,defensive,[],1642419,,,1610612761,58,56,2025-03-15T03:03:21Z,3670000,False,,,0,,J. Battle REBOUND (Off:0 Def:3),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,368.0,,,,,3.0,3.0,0.0,,,,,,,,,,
370,PT11M23.00S,2025-03-15T03:03:31.5Z,3,REGULAR,foul,personal,[],1642262,,,1610612761,58,56,2025-03-15T03:03:46Z,3680000,False,,,0,,C. Williams personal FOUL (3 PF),"[1642262, 1630567]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1151.0,3.0,0.0,Barnes,1630567.0,,,,,
372,PT11M20.00S,2025-03-15T03:04:23.4Z,3,REGULAR,foul,personal,[],1630231,,,1610612761,58,56,2025-03-15T03:04:36Z,3700000,False,,,0,,K. Martin personal FOUL (4 PF),"[1630231, 1630567]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203591.0,4.0,0.0,Barnes,1630567.0,,,,,
374,PT11M15.00S,2025-03-15T03:04:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630193,25.57490144546649,88.48039215686273,1610612761,58,56,2025-03-15T03:04:40Z,3720000,False,-192.0,188.0,1,left,MISS I. Quickley 26' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
375,PT11M13.00S,2025-03-15T03:04:36.2Z,3,REGULAR,rebound,defensive,[],1642262,,,1610612762,58,56,2025-03-15T03:04:36Z,3730000,False,,,0,,C. Williams REBOUND (Off:0 Def:4),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Left Center,,,374.0,,,,,4.0,4.0,0.0,,,,,,,,,,
376,PT10M58.00S,2025-03-15T03:04:51.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,86.28449408672799,65.19607843137256,1610612762,58,56,2025-03-15T03:04:56Z,3740000,False,76.0,76.0,1,right,MISS C. Sexton 10' driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,10.78,Missed,,,,,,,,,,,,,,,,,,
377,PT10M56.00S,2025-03-15T03:04:53.1Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,58,56,2025-03-15T03:04:56Z,3750000,False,,,0,,S. Barnes REBOUND (Off:1 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,376.0,,,,,9.0,8.0,1.0,,,,,,,,,,
378,PT10M50.00S,2025-03-15T03:05:22.3Z,3,REGULAR,jumpball,recovered,[],1642262,,,1610612761,58,56,2025-03-15T03:05:55Z,3760000,False,,,0,,Jump Ball K. Martin vs. S. Barnes: Tip to C. Williams,"[1642262, 1630231, 1630567]",1610612762.0,UTA,heldball,C. Williams,1642262.0,Williams,C. Williams,Martin,1630231.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
407,PT10M48.00S,2025-03-15T03:05:22.3Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612761,58,56,2025-03-15T03:12:20Z,3785000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1630231]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Martin,1630231.0,,
408,PT10M48.00S,2025-03-15T03:05:22.3Z,3,REGULAR,steal,,[],1630231,,,1610612762,58,56,2025-03-15T03:12:20Z,3787500,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
383,PT10M42.00S,2025-03-15T03:05:29.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642268,92.19776609724047,43.872549019607845,1610612762,60,56,2025-03-15T03:05:34Z,3810000,False,-31.0,21.0,1,right,I. Collier driving Layup (3 PTS),[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,3.7,Made,,3.0,,,,,,,,,,,,,,,,
384,PT10M25.00S,2025-03-15T03:05:46.5Z,3,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612761,60,56,2025-03-15T03:05:58Z,3820000,False,,,0,,C. Williams shooting personal FOUL (4 PF) (Barrett 2 FT),"[1642262, 1629628]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627529.0,4.0,0.0,Barrett,1629628.0,,,,,
386,PT10M25.00S,2025-03-15T03:06:11.3Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,60,57,2025-03-15T03:06:11Z,3840000,False,,,0,,R. Barrett Free Throw 1 of 2 (7 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
387,PT10M25.00S,2025-03-15T03:06:23.5Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,60,58,2025-03-15T03:06:23Z,3850000,False,,,0,,R. Barrett Free Throw 2 of 2 (8 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
388,PT10M15.00S,2025-03-15T03:06:42.3Z,3,REGULAR,foul,personal,[],1642419,,,1610612762,60,58,2025-03-15T03:06:54Z,3860000,False,,,0,,J. Battle personal FOUL (2 PF),"[1642419, 1629012]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1151.0,2.0,0.0,Sexton,1629012.0,,,,,
390,PT10M07.00S,2025-03-15T03:07:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,86.94152431011827,41.911764705882355,1610612762,62,58,2025-03-15T03:07:12Z,3880000,False,-40.0,70.0,1,right,C. Sexton 8' driving floating Jump Shot (5 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,8.1,Made,,5.0,,,,,,,,,,,,,,,,
392,PT09M57.00S,2025-03-15T03:07:18.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.783837056504599,41.17647058823529,1610612761,62,60,2025-03-15T03:07:23Z,3900000,False,44.0,11.0,1,left,S. Barnes alley-oop DUNK (15 PTS) (R. Barrett 4 AST),"[1630567, 1629628]",1610612761.0,TOR,alley-oop,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,,15.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,
394,PT09M43.00S,2025-03-15T03:07:31.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642262,85.10183968462549,41.17647058823529,1610612762,62,60,2025-03-15T03:07:36Z,3920000,False,-44.0,88.0,1,right,MISS C. Williams 9' Hook,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.8,Missed,,,,,,,,,,,,,,,,,,
395,PT09M41.00S,2025-03-15T03:07:33.0Z,3,REGULAR,rebound,defensive,[],1630658,,,1610612761,62,60,2025-03-15T03:07:36Z,3930000,False,,,0,,C. Castleton REBOUND (Off:1 Def:4),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),8-16 Center,,,394.0,,,,,5.0,4.0,1.0,,,,,,,,,,
396,PT09M26.00S,2025-03-15T03:07:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.456636005256241,51.225490196078425,1610612761,62,62,2025-03-15T03:08:44Z,3940000,False,-6.0,93.0,1,left,R. Barrett 9' turnaround fadeaway Jump Shot (10 PTS),[1629628],1610612761.0,TOR,turnaround fadeaway,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,9.3,Made,,10.0,,,,,,,,,,,,,,,,
397,PT09M18.00S,2025-03-15T03:07:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,91.01511169513797,56.61764705882353,1610612762,64,62,2025-03-15T03:10:22Z,3950000,False,33.0,32.0,1,right,I. Collier driving Layup (5 PTS),[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,,5.0,,,,,,,,,,,,,,,,
398,PT09M18.00S,2025-03-15T03:08:00.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,64,62,2025-03-15T03:08:00Z,3960000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M59.00S,2025-03-15T03:11:22.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,17.559132720105126,40.931372549019606,1610612761,64,62,2025-03-15T03:11:44Z,3970000,False,45.0,113.0,1,left,MISS R. Barrett 12' step back Shot,[1629628],1610612761.0,TOR,step back,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,12.14,Missed,,,,,,,,,,,,,,,,,,
400,PT08M56.00S,2025-03-15T03:11:25.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,64,62,2025-03-15T03:11:28Z,3980000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,399.0,,,,,,,,,,,,,,,,,
402,PT08M44.00S,2025-03-15T03:11:40.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,80.1084099868594,50.98039215686274,1610612762,64,62,2025-03-15T03:11:46Z,4000000,False,5.0,134.0,1,right,MISS C. Sexton 13' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,13.46,Missed,,,,,,,,,,,,,,,,,,
403,PT08M41.00S,2025-03-15T03:11:43.9Z,3,REGULAR,rebound,defensive,[],1642419,,,1610612761,64,62,2025-03-15T03:11:46Z,4010000,False,,,0,,J. Battle REBOUND (Off:0 Def:4),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,In The Paint (Non-RA),8-16 Center,,,402.0,,,,,4.0,4.0,0.0,,,,,,,,,,
404,PT08M33.00S,2025-03-15T03:11:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,10.5946123521682,48.77450980392157,1610612761,64,64,2025-03-15T03:11:55Z,4020000,False,6.0,47.0,1,left,S. Barnes driving Layup (17 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.75,Made,,17.0,,,,,,,,,,,,,,,,
405,PT08M27.00S,2025-03-15T03:11:58.5Z,3,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612762,64,64,2025-03-15T03:12:04Z,4030000,False,,,0,,I. Quickley shooting personal FOUL (2 PF) (Collier 2 FT),"[1630193, 1642268]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,2.0,0.0,Collier,1642268.0,,,,,
409,PT08M27.00S,2025-03-15T03:12:27.6Z,3,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,65,64,2025-03-15T03:12:27Z,4050000,False,,,0,,I. Collier Free Throw 1 of 2 (6 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
410,PT08M27.00S,2025-03-15T03:12:41.1Z,3,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,66,64,2025-03-15T03:12:41Z,4060000,False,,,0,,I. Collier Free Throw 2 of 2 (7 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
411,PT08M18.00S,2025-03-15T03:12:55.2Z,3,REGULAR,3pt,Jump Shot,[],1630193,19.530223390275953,6.372549019607843,1610612761,66,64,2025-03-15T03:13:01Z,4070000,False,218.0,131.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
412,PT08M15.00S,2025-03-15T03:12:58.2Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,66,64,2025-03-15T03:13:01Z,4080000,False,,,0,,I. Collier REBOUND (Off:0 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,411.0,,,,,3.0,3.0,0.0,,,,,,,,,,
413,PT08M09.00S,2025-03-15T03:13:04.2Z,3,REGULAR,turnover,lost ball,[],1629012,,,1610612762,66,64,2025-03-15T03:13:08Z,4090000,False,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1642419]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Battle,1642419.0,,
414,PT08M09.00S,2025-03-15T03:13:04.2Z,3,REGULAR,steal,,[],1642419,,,1610612761,66,64,2025-03-15T03:19:10Z,4100000,False,,,0,,J. Battle STEAL (1 STL),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
415,PT08M03.00S,2025-03-15T03:13:10.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,14.011169513797633,4.6568627450980395,1610612761,66,67,2025-03-15T03:13:37Z,4110000,False,227.0,79.0,1,left,I. Quickley 24' 3PT running (15 PTS) (R. Barrett 5 AST),"[1630193, 1629628]",1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,24.01,Made,,15.0,R. Barrett,1629628.0,5.0,,,,,,,,,,,,,
417,PT07M54.00S,2025-03-15T03:13:21.2Z,3,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612762,66,67,2025-03-15T03:13:27Z,4130000,False,,,0,,R. Barrett shooting personal FOUL (3 PF) (Filipowski 2 FT),"[1629628, 1642271]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,3.0,0.0,Filipowski,1642271.0,,,,,
419,PT07M54.00S,2025-03-15T03:14:02.0Z,3,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,67,67,2025-03-15T03:14:02Z,4150000,False,,,0,,K. Filipowski Free Throw 1 of 2 (11 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
420,PT07M54.00S,2025-03-15T03:14:03.2Z,3,REGULAR,substitution,out,[],1630567,,,1610612762,67,67,2025-03-15T03:14:08Z,4160000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M54.00S,2025-03-15T03:14:03.2Z,3,REGULAR,substitution,out,[],1630193,,,1610612762,67,67,2025-03-15T03:14:08Z,4170000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M54.00S,2025-03-15T03:14:03.2Z,3,REGULAR,substitution,in,[],1630639,,,1610612762,67,67,2025-03-15T03:14:08Z,4180000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M54.00S,2025-03-15T03:14:03.2Z,3,REGULAR,substitution,in,[],1642347,,,1610612762,67,67,2025-03-15T03:14:08Z,4190000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M54.00S,2025-03-15T03:14:32.2Z,3,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,68,67,2025-03-15T03:14:32Z,4200000,False,,,0,,K. Filipowski Free Throw 2 of 2 (12 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
425,PT07M42.00S,2025-03-15T03:14:48.9Z,3,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612761,68,67,2025-03-15T03:14:56Z,4210000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Castleton 2 FT),"[1642271, 1630658]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1151.0,3.0,0.0,Castleton,1630658.0,,,,,
427,PT07M42.00S,2025-03-15T03:15:18.1Z,3,REGULAR,freethrow,1 of 2,[],1630658,,,1610612761,68,68,2025-03-15T03:15:18Z,4230000,False,,,0,,C. Castleton Free Throw 1 of 2 (7 PTS),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
428,PT07M42.00S,2025-03-15T03:15:37.0Z,3,REGULAR,freethrow,2 of 2,[],1630658,,,1610612761,68,69,2025-03-15T03:15:37Z,4240000,False,,,0,,C. Castleton Free Throw 2 of 2 (8 PTS),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
429,PT07M39.00S,2025-03-15T03:15:45.8Z,3,REGULAR,turnover,backcourt,[],1629012,,,1610612762,68,69,2025-03-15T03:19:26Z,4250000,False,,,0,,C. Sexton backcourt TURNOVER (2 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203591.0,,,,,2.0,,,,
430,PT07M31.00S,2025-03-15T03:16:06.0Z,3,REGULAR,turnover,bad pass,[],1630658,,,1610612761,68,69,2025-03-15T03:16:13Z,4260000,False,,,0,,C. Castleton bad pass TURNOVER (3 TO),"[1630658, 1642268]",1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,Collier,1642268.0,,
