actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
553,PT05M24.00S,2022-01-20T05:10:35.5Z,4,REGULAR,turnover,offensive goaltending,[],1627826,,,1610612746,95,101,2022-01-20T05:10:45Z,5500000,,,0,,I. Zubac offensive goaltending TURNOVER (3 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,3.0,,,,,,,,,,,,1155.0,,,,,
554,PT05M17.00S,2022-01-20T05:10:42.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203932,72.7496714848883,81.12745098039215,1610612743,98,101,2022-01-20T05:10:49Z,5510000,156.0,204.0,1,right,A. Gordon 25' 3PT  (25 PTS) (N. Jokic 8 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.63,Made,25.0,,,,,,,,N. Jokic,203999.0,8.0,,,,,,,,
556,PT05M01.00S,2022-01-20T05:10:58.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,18.478975032851512,37.00980392156863,1610612746,98,103,2022-01-20T05:11:02Z,5530000,65.0,121.0,1,left,R. Jackson 13' pullup Jump Shot (24 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,13.75,Made,24.0,,,,,,,,,,,,,,,,,,
557,PT04M46.00S,2022-01-20T05:11:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,92.19776609724047,45.34313725490196,1610612743,100,103,2022-01-20T05:11:23Z,5540000,-23.0,21.0,1,right,M. Morris cutting Layup (14 PTS),[1628420],1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,3.12,Made,14.0,,,,,,,,,,,,,,,,,,
558,PT04M22.00S,2022-01-20T05:11:38.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,14.011169513797633,50.0,1610612746,100,105,2022-01-20T05:11:43Z,5550000,0.0,79.0,1,left,R. Jackson 7' driving floating Jump Shot (26 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,7.92,Made,26.0,,,,,,,,,,,,,,,,,,
559,PT04M10.00S,2022-01-20T05:11:49.1Z,4,REGULAR,3pt,Jump Shot,[],203115,91.5407358738502,2.450980392156863,1610612743,100,105,2022-01-20T05:11:56Z,5560000,-238.0,27.0,1,right,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
560,PT04M07.00S,2022-01-20T05:11:52.1Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612746,100,105,2022-01-20T05:11:56Z,5570000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:2),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,559.0,2.0,2.0,0.0,,,,,,,,,,,
561,PT04M01.00S,2022-01-20T05:11:58.6Z,4,REGULAR,3pt,Jump Shot,[],1630527,28.465834428383708,19.607843137254903,1610612746,100,108,2022-01-20T05:12:02Z,5580000,152.0,215.0,1,left,B. Boston Jr. 26' 3PT pullup (14 PTS) (R. Jackson 9 AST),"[1630527, 202704]",1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,26.34,Made,14.0,,,,,,,,R. Jackson,202704.0,9.0,,,,,,,,
563,PT04M00.00S,2022-01-20T05:12:04.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,100,108,2022-01-20T05:12:04Z,5600000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M46.00S,2022-01-20T05:13:46.7Z,4,REGULAR,foul,personal,[],1628379,,,1610612743,100,108,2022-01-20T05:14:16Z,5610000,,,0,,L. Kennard personal FOUL (3 PF),"[1628379, 203115]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Barton,203115.0,
566,PT03M40.00S,2022-01-20T05:14:10.3Z,4,REGULAR,2pt,Jump Shot,[],203932,73.80091984231275,51.470588235294116,1610612743,100,108,2022-01-20T05:14:18Z,5630000,7.0,194.0,1,right,MISS A. Gordon 19' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,19.39,Missed,,,,,,,,,,,,,,,,,,,
567,PT03M37.00S,2022-01-20T05:14:13.8Z,4,REGULAR,rebound,defensive,[],1630527,,,1610612746,100,108,2022-01-20T05:14:13Z,5640000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,566.0,3.0,3.0,0.0,,,,,,,,,,,
568,PT03M19.00S,2022-01-20T05:14:31.9Z,4,REGULAR,3pt,Jump Shot,[],202704,27.151773981603156,85.04901960784314,1610612746,100,108,2022-01-20T05:14:37Z,5650000,-175.0,203.0,1,left,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
569,PT03M16.00S,2022-01-20T05:14:34.9Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,100,108,2022-01-20T05:14:37Z,5660000,,,0,,W. Barton REBOUND (Off:0 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,568.0,3.0,3.0,0.0,,,,,,,,,,,
570,PT03M12.00S,2022-01-20T05:14:39.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628420,89.56964520367937,44.85294117647059,1610612743,102,108,2022-01-20T05:15:14Z,5670000,-26.0,46.0,1,right,M. Morris driving floating bank Jump Shot (16 PTS),[1628420],1610612743.0,DEN,driving floating bank,,,Morris,M. Morris,,,,,5.23,Made,16.0,,,,,,,,,,,,,,,,,,
571,PT03M12.00S,2022-01-20T05:14:42.7Z,4,REGULAR,foul,personal,['1freethrow'],202704,,,1610612743,102,108,2022-01-20T05:14:51Z,5680000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Morris 1 FT),"[202704, 1628420]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Morris,1628420.0,
573,PT03M12.00S,2022-01-20T05:15:04.0Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628420,,,1610612743,103,108,2022-01-20T05:15:04Z,5700000,,,0,,M. Morris Free Throw 1 of 1 (17 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
574,PT03M12.00S,2022-01-20T05:15:06.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,103,108,2022-01-20T05:15:06Z,5710000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT02M52.00S,2022-01-20T05:17:04.8Z,4,REGULAR,3pt,Jump Shot,[],1629611,20.71287779237845,92.15686274509804,1610612746,103,108,2022-01-20T05:17:10Z,5720000,-211.0,142.0,1,left,MISS T. Mann 25' step back 3PT,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
576,PT02M49.00S,2022-01-20T05:17:07.8Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,103,108,2022-01-20T05:17:10Z,5730000,,,0,,W. Barton REBOUND (Off:0 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,575.0,4.0,4.0,0.0,,,,,,,,,,,
577,PT02M38.00S,2022-01-20T05:17:23.2Z,4,REGULAR,foul,personal,['2freethrow'],1630527,,,1610612743,103,108,2022-01-20T05:17:33Z,5740000,,,0,,B. Boston Jr. shooting personal FOUL (1 PF) (Jokic 2 FT),"[1630527, 203999]",1610612746.0,LAC,shooting,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Jokic,203999.0,
579,PT02M38.00S,2022-01-20T05:17:45.6Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,104,108,2022-01-20T05:17:45Z,5760000,,,0,,N. Jokic Free Throw 1 of 2 (30 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
580,PT02M38.00S,2022-01-20T05:18:00.5Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,105,108,2022-01-20T05:18:00Z,5770000,,,0,,N. Jokic Free Throw 2 of 2 (31 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
581,PT02M21.00S,2022-01-20T05:18:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,8.623521681997373,44.85294117647059,1610612746,105,108,2022-01-20T05:18:26Z,5780000,26.0,29.0,1,left,MISS T. Mann cutting Layup,[1629611],1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,3.85,Missed,,,,,,,,,,,,,,,,,,,
582,PT02M20.00S,2022-01-20T05:18:20.3Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,105,108,2022-01-20T05:18:26Z,5790000,,,0,,N. Jokic REBOUND (Off:4 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,581.0,9.0,5.0,4.0,,,,,,,,,,,
583,PT02M06.00S,2022-01-20T05:18:34.2Z,4,REGULAR,3pt,Jump Shot,[],203115,69.46452036793693,25.735294117647058,1610612743,105,108,2022-01-20T05:18:46Z,5800000,-121.0,235.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
584,PT02M03.00S,2022-01-20T05:18:37.2Z,4,REGULAR,rebound,offensive,[],201145,,,1610612743,105,108,2022-01-20T05:18:46Z,5810000,,,0,,J. Green REBOUND (Off:1 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,583.0,4.0,3.0,1.0,,,,,,,,,,,
585,PT02M00.00S,2022-01-20T05:18:43.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,90.22667542706965,49.50980392156863,1610612743,107,108,2022-01-20T05:18:55Z,5820000,-2.0,39.0,1,right,N. Jokic driving finger roll Layup (33 PTS) (J. Green 3 AST),"[203999, 201145]",1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,3.95,Made,33.0,,,,,,,,J. Green,201145.0,3.0,,,,,,,,
587,PT02M00.00S,2022-01-20T05:18:45.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627826,,,1610612743,107,108,2022-01-20T05:18:55Z,5840000,,,0,,I. Zubac shooting personal FOUL (4 PF) (Jokic 1 FT),"[1627826, 203999]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,1155.0,4.0,0.0,Jokic,203999.0,
589,PT02M00.00S,2022-01-20T05:19:15.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203999,,,1610612743,108,108,2022-01-20T05:19:15Z,5860000,,,0,,N. Jokic Free Throw 1 of 1 (34 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
590,PT01M47.00S,2022-01-20T05:19:32.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,10.988830486202366,51.71568627450981,1610612746,108,110,2022-01-20T05:19:37Z,5870000,-9.0,51.0,1,left,I. Zubac turnaround Hook (22 PTS) (R. Jackson 10 AST),"[1627826, 202704]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,5.15,Made,22.0,,,,,,,,R. Jackson,202704.0,10.0,,,,,,,,
592,PT01M34.00S,2022-01-20T05:19:52.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612743,108,110,2022-01-20T05:20:03Z,5890000,,,0,,I. Zubac personal FOUL (5 PF) (Jokic 2 FT),"[1627826, 203999]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,202058.0,5.0,0.0,Jokic,203999.0,
594,PT01M34.00S,2022-01-20T05:20:19.7Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,109,110,2022-01-20T05:20:19Z,5910000,,,0,,N. Jokic Free Throw 1 of 2 (35 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
595,PT01M34.00S,2022-01-20T05:20:41.5Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,110,110,2022-01-20T05:20:41Z,5920000,,,0,,N. Jokic Free Throw 2 of 2 (36 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,36.0,,,,,,,,,,,,,,,,,,
596,PT01M22.00S,2022-01-20T05:21:01.9Z,4,REGULAR,foul,personal,[],203999,,,1610612746,110,110,2022-01-20T05:21:10Z,5930000,,,0,,N. Jokic personal FOUL (4 PF),"[203999, 202704]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,202058.0,4.0,1.0,Jackson,202704.0,
598,PT01M15.00S,2022-01-20T05:21:25.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612746,110,110,2022-01-20T05:31:40Z,5950000,,,0,,J. Green personal FOUL (2 PF) (Zubac 2 FT),"[201145, 1627826]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Zubac,1627826.0,
600,PT01M15.00S,2022-01-20T05:21:53.2Z,4,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,110,111,2022-01-20T05:31:40Z,5970000,,,0,,I. Zubac Free Throw 1 of 2 (23 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
603,PT01M15.00S,2022-01-20T05:21:53.2Z,4,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,110,112,2022-01-20T05:31:40Z,5975000,,,0,,I. Zubac Free Throw 2 of 2 (24 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
601,PT01M15.00S,2022-01-20T05:21:53.7Z,4,REGULAR,substitution,out,[],1630527,,,1610612743,110,112,2022-01-20T05:31:26Z,5980000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT01M15.00S,2022-01-20T05:21:53.7Z,4,REGULAR,substitution,in,[],1629599,,,1610612743,110,112,2022-01-20T05:31:26Z,5990000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M03.00S,2022-01-20T05:22:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.72339027595268,52.69607843137255,1610612743,110,112,2022-01-20T05:31:07Z,5995000,13.0,16.0,1,right,MISS N. Jokic Layup - blocked,"[203999, 1627826]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.09,Missed,,,,,,,,,,,,Zubac,1627826.0,,,,,,
613,PT01M03.00S,2022-01-20T05:22:45.5Z,4,REGULAR,block,,[],1627826,,,1610612743,110,112,2022-01-20T05:25:47Z,5997500,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M01.00S,2022-01-20T05:22:47.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,110,112,2022-01-20T05:31:07Z,5998750,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,,
606,PT01M01.00S,2022-01-20T05:22:57.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612743,110,112,2022-01-20T05:28:47Z,6030000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M01.00S,2022-01-20T05:23:02.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612743,110,112,2022-01-20T05:24:59Z,6040000,,,0,,,[],1610612746.0,LAC,overturned,,,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,,No Foul on I. Zubac
608,PT00M59.50S,2022-01-20T05:25:31.9Z,4,REGULAR,jumpball,recovered,[],201145,,,1610612743,110,112,2022-01-20T05:25:31Z,6050000,,,0,,Jump Ball N. Jokic vs. I. Zubac: Tip to J. Green,"[201145, 203999, 1627826]",1610612743.0,DEN,challenge,J. Green,201145.0,Green,J. Green,Jokic,203999.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,
611,PT00M48.00S,2022-01-20T05:25:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.03745072273325,55.14705882352941,1610612743,112,112,2022-01-20T05:26:03Z,6080000,26.0,4.0,1,right,N. Jokic driving finger roll Layup (38 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,2.59,Made,38.0,,,,,,,,,,,,,,,,,,
615,PT00M38.60S,2022-01-20T05:26:10.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,10.200394218134035,57.35294117647059,1610612746,112,114,2022-01-20T05:26:14Z,6090000,-37.0,43.0,1,left,R. Jackson driving floating Jump Shot (28 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,5.69,Made,28.0,,,,,,,,,,,,,,,,,,
616,PT00M26.90S,2022-01-20T05:26:24.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.11760840998686,53.67647058823529,1610612743,114,114,2022-01-20T05:26:29Z,6100000,18.0,12.0,1,right,W. Barton driving Layup (7 PTS) (N. Jokic 9 AST),"[203115, 203999]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.21,Made,7.0,,,,,,,,N. Jokic,203999.0,9.0,,,,,,,,
618,PT00M02.90S,2022-01-20T05:26:55.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,114,114,2022-01-20T05:27:32Z,6120000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,
619,PT00M02.90S,2022-01-20T05:27:18.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,114,114,2022-01-20T05:27:18Z,6130000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M02.90S,2022-01-20T05:28:09.2Z,4,REGULAR,substitution,out,[],202704,,,1610612743,114,114,2022-01-20T05:28:41Z,6140000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M02.90S,2022-01-20T05:28:09.2Z,4,REGULAR,substitution,out,[],1628379,,,1610612743,114,114,2022-01-20T05:28:41Z,6150000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M02.90S,2022-01-20T05:28:09.2Z,4,REGULAR,substitution,in,[],1628392,,,1610612743,114,114,2022-01-20T05:28:41Z,6160000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M02.90S,2022-01-20T05:28:09.2Z,4,REGULAR,substitution,in,[],1626159,,,1610612743,114,114,2022-01-20T05:28:41Z,6170000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M01.40S,2022-01-20T05:29:04.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203999,90.62089356110381,14.705882352941178,1610612743,114,114,2022-01-20T05:29:19Z,6180000,-176.0,36.0,1,right,MISS N. Jokic 18' turnaround fadeaway Shot,[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,18.01,Missed,,,,,,,,,,,,,,,,,,,
625,PT00M01.40S,2022-01-20T05:29:04.7Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,114,114,2022-01-20T05:29:19Z,6190000,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,624.0,3.0,3.0,0.0,,,,,,,,,,,
626,PT00M00.00S,2022-01-20T05:29:16.3Z,4,REGULAR,period,end,[],0,,,1610612746,114,114,2022-01-20T05:29:16Z,6200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M00.00S,2022-01-20T05:31:30.6Z,5,OVERTIME,substitution,out,['startperiod'],1628392,,,1610612746,114,114,2022-01-20T05:31:48Z,6210000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M00.00S,2022-01-20T05:31:30.6Z,5,OVERTIME,substitution,out,['startperiod'],1626159,,,1610612746,114,114,2022-01-20T05:31:48Z,6220000,,,0,,SUB out: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M00.00S,2022-01-20T05:31:30.6Z,5,OVERTIME,substitution,in,['startperiod'],1630527,,,1610612746,114,114,2022-01-20T05:31:48Z,6230000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M00.00S,2022-01-20T05:31:30.6Z,5,OVERTIME,substitution,in,['startperiod'],202704,,,1610612746,114,114,2022-01-20T05:31:48Z,6240000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M00.00S,2022-01-20T05:32:00.6Z,5,OVERTIME,period,start,[],0,,,0,114,114,2022-01-20T05:32:00Z,6250000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M58.00S,2022-01-20T05:32:02.3Z,5,OVERTIME,jumpball,recovered,[],1628420,,,1610612743,114,114,2022-01-20T05:32:02Z,6270000,,,0,,Jump Ball N. Jokic vs. I. Zubac: Tip to M. Morris,"[1628420, 203999, 1627826]",1610612743.0,DEN,startperiod,M. Morris,1628420.0,Morris,M. Morris,Jokic,203999.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,
636,PT04M44.00S,2022-01-20T05:32:21.4Z,5,OVERTIME,foul,technical,['1freethrow'],1630527,,,1610612743,114,114,2022-01-20T05:32:31Z,6300000,,,0,,B. Boston Jr. defensive-3-second technical FOUL (1 Tech),[1630527],1610612746.0,LAC,defensive-3-second,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,1.0,,,
637,PT04M44.00S,2022-01-20T05:32:40.5Z,5,OVERTIME,freethrow,1 of 1,[],203999,,,1610612743,114,114,2022-01-20T05:33:01Z,6310000,,,0,,MISS N. Jokic technical Free Throw 1 of 1,[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
638,PT04M44.00S,2022-01-20T05:32:40.5Z,5,OVERTIME,rebound,offensive,"['team', 'deadball']",0,,,1610612743,114,114,2022-01-20T05:33:01Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,637.0,,,,,,,,,,,,,,
639,PT04M39.00S,2022-01-20T05:32:58.0Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203999,83.39356110381078,37.254901960784316,1610612743,114,114,2022-01-20T05:33:04Z,6330000,-64.0,104.0,1,right,MISS N. Jokic 12' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,12.16,Missed,,,,,,,,,,,,,,,,,,,
640,PT04M38.00S,2022-01-20T05:32:59.0Z,5,OVERTIME,rebound,offensive,[],203999,,,1610612743,114,114,2022-01-20T05:32:59Z,6340000,,,0,,N. Jokic REBOUND (Off:5 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,639.0,10.0,5.0,5.0,,,,,,,,,,,
641,PT04M36.00S,2022-01-20T05:33:00.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,92.59198423127464,43.13725490196079,1610612743,116,114,2022-01-20T05:33:11Z,6350000,-34.0,17.0,1,right,N. Jokic putback Layup (40 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,3.83,Made,40.0,,,,,,,,,,,,,,,,,,
642,PT04M18.00S,2022-01-20T05:33:17.7Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1627826,14.273981603153747,48.28431372549019,1610612746,116,116,2022-01-20T05:33:23Z,6360000,9.0,82.0,1,left,I. Zubac 8' Hook (26 PTS) (R. Jackson 11 AST),"[1627826, 202704]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,8.22,Made,26.0,,,,,,,,R. Jackson,202704.0,11.0,,,,,,,,
644,PT03M53.00S,2022-01-20T05:33:43.7Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],203115,82.47371879106439,47.05882352941176,1610612743,116,116,2022-01-20T05:33:49Z,6380000,-15.0,112.0,1,right,MISS W. Barton 11' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,11.32,Missed,,,,,,,,,,,,,,,,,,,
645,PT03M50.00S,2022-01-20T05:33:46.7Z,5,OVERTIME,rebound,defensive,[],1630527,,,1610612746,116,116,2022-01-20T05:33:49Z,6390000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:4),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,644.0,4.0,4.0,0.0,,,,,,,,,,,
646,PT03M48.00S,2022-01-20T05:33:48.4Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],1629611,16.90210249671485,93.87254901960785,1610612746,116,119,2022-01-20T05:33:54Z,6400000,-219.0,106.0,1,left,T. Mann 24' 3PT pullup (7 PTS) (B. Boston Jr. 2 AST),"[1629611, 1630527]",1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,24.38,Made,7.0,,,,,,,,B. Boston Jr.,1630527.0,2.0,,,,,,,,
