actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
463,PT02M48.00S,2022-03-27T02:40:41.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,80,70,2022-03-27T02:40:44Z,4540000,,,0,,N. Jokic REBOUND (Off:2 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,462.0,,,,,,,,,,,,,12.0,10.0,2.0,,,
464,PT02M44.00S,2022-03-27T02:40:45.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203115,31.09395532194481,28.921568627450984,1610612743,83,70,2022-03-27T02:56:30Z,4550000,105.0,240.0,1,left,W. Barton 26' 3PT running (18 PTS) (B. Hyland 5 AST),"[203115, 1630538]",1610612743.0,DEN,running,,,Barton,W. Barton,,,,,26.19,Made,,,18.0,B. Hyland,1630538.0,5.0,,,,,,,,,,,,,
466,PT02M20.00S,2022-03-27T02:41:10.2Z,3,REGULAR,3pt,Jump Shot,[],1630322,93.51182654402102,1.9607843137254901,1610612760,83,70,2022-03-27T02:41:15Z,4570000,-240.0,8.0,1,right,MISS L. Waters III 24' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
467,PT02M17.00S,2022-03-27T02:41:13.2Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,83,70,2022-03-27T02:41:15Z,4580000,,,0,,W. Barton REBOUND (Off:0 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,466.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
468,PT02M07.00S,2022-03-27T02:41:24.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",203999,10.068988173455978,49.01960784313725,1610612743,85,70,2022-03-27T02:41:40Z,4590000,5.0,42.0,1,left,N. Jokic floating Jump Shot (26 PTS) (A. Rivers 1 AST),"[203999, 203085]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,4.24,Made,,,26.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,
470,PT02M07.00S,2022-03-27T02:41:26.9Z,3,REGULAR,violation,defensive goaltending,[],1630197,,,1610612743,85,70,2022-03-27T02:41:40Z,4610000,,,0,,A. Pokusevski defensive goaltending VIOLATION,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,201246.0,,,,,,,,,,,,,,,,,
471,PT01M53.00S,2022-03-27T02:41:58.0Z,3,REGULAR,turnover,bad pass,[],1630197,,,1610612760,85,70,2022-03-27T02:42:02Z,4620000,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 203085]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,1.0,Rivers,203085.0,,,,,,
472,PT01M53.00S,2022-03-27T02:41:58.0Z,3,REGULAR,steal,,[],203085,,,1610612743,85,70,2022-03-27T02:41:59Z,4630000,,,0,,A. Rivers STEAL (3 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M45.00S,2022-03-27T02:42:06.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203115,12.171484888304862,51.225490196078425,1610612743,85,70,2022-03-27T02:42:11Z,4640000,-6.0,62.0,1,left,MISS W. Barton 6' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,,
474,PT01M42.00S,2022-03-27T02:42:09.3Z,3,REGULAR,rebound,defensive,[],1630846,,,1610612760,85,70,2022-03-27T02:42:11Z,4650000,,,0,,O. Sarr REBOUND (Off:1 Def:1),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,473.0,,,,,,,,,,,,,2.0,1.0,1.0,,,
475,PT01M32.00S,2022-03-27T02:42:22.0Z,3,REGULAR,foul,personal,[],203085,,,1610612760,85,70,2022-03-27T02:43:17Z,4660000,,,0,,A. Rivers personal FOUL (1 PF),"[203085, 1630544]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,202035.0,,,,,1.0,0.0,Mann,1630544.0,,,,,,,,,
477,PT01M32.00S,2022-03-27T02:42:26.7Z,3,REGULAR,substitution,out,[],203999,,,1610612760,85,70,2022-03-27T02:42:40Z,4680000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M32.00S,2022-03-27T02:42:26.7Z,3,REGULAR,substitution,out,[],203932,,,1610612760,85,70,2022-03-27T02:42:40Z,4690000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M32.00S,2022-03-27T02:42:26.7Z,3,REGULAR,substitution,in,[],202326,,,1610612760,85,70,2022-03-27T02:42:40Z,4700000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M32.00S,2022-03-27T02:42:26.7Z,3,REGULAR,substitution,in,[],1628432,,,1610612760,85,70,2022-03-27T02:42:40Z,4710000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M32.00S,2022-03-27T02:42:26.7Z,3,REGULAR,substitution,out,[],1630846,,,1610612760,85,70,2022-03-27T02:42:47Z,4720000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M32.00S,2022-03-27T02:42:26.7Z,3,REGULAR,substitution,in,[],1630598,,,1610612760,85,70,2022-03-27T02:42:47Z,4730000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M17.00S,2022-03-27T02:43:12.6Z,3,REGULAR,2pt,Jump Shot,[],1630544,80.6340341655716,32.84313725490196,1610612760,85,72,2022-03-27T02:43:22Z,4740000,-86.0,130.0,1,right,T. Mann 15' floating Jump Shot (10 PTS) (V. Krejci 3 AST),"[1630544, 1630249]",1610612760.0,OKC,floating,,,Mann,T. Mann,,,,,15.53,Made,,,10.0,V. Krejci,1630249.0,3.0,,,,,,,,,,,,,
485,PT01M00.00S,2022-03-27T02:43:29.9Z,3,REGULAR,3pt,Jump Shot,[],203085,8.09789750328515,95.34313725490196,1610612743,85,72,2022-03-27T02:43:34Z,4760000,-227.0,24.0,1,left,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M58.10S,2022-03-27T02:43:31.8Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,85,72,2022-03-27T02:43:34Z,4770000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,485.0,,,,,,,,,,,,,2.0,1.0,1.0,,,
487,PT00M52.50S,2022-03-27T02:43:38.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630598,92.06636005256242,41.911764705882355,1610612760,85,72,2022-03-27T02:44:16Z,4780000,-40.0,22.0,1,right,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,4.6,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M50.60S,2022-03-27T02:43:40.7Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,85,72,2022-03-27T02:44:16Z,4790000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,487.0,,,,,,,,,,,,,1.0,1.0,0.0,,,
489,PT00M45.90S,2022-03-27T02:43:46.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630322,,,1610612743,85,72,2022-03-27T02:43:55Z,4800000,,,0,,L. Waters III shooting personal FOUL (3 PF) (Hyland 2 FT),"[1630322, 1630538]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,,,,202035.0,,,,,3.0,0.0,Hyland,1630538.0,,,,,,,,,
491,PT00M45.90S,2022-03-27T02:44:20.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630538,,,1610612743,86,72,2022-03-27T02:44:20Z,4820000,,,0,,B. Hyland Free Throw 1 of 2 (6 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,6.0,,,,,,,,,,,,,,,,
492,PT00M45.90S,2022-03-27T02:44:39.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630538,,,1610612743,87,72,2022-03-27T02:44:39Z,4830000,,,0,,B. Hyland Free Throw 2 of 2 (7 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,7.0,,,,,,,,,,,,,,,,
493,PT00M30.40S,2022-03-27T02:44:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,92.06636005256242,45.09803921568628,1610612760,87,74,2022-03-27T02:45:01Z,4840000,-25.0,22.0,1,right,V. Krejci driving reverse Layup (7 PTS) (T. Mann 3 AST),"[1630249, 1630544]",1610612760.0,OKC,driving reverse,,,Krejci,V. Krejci,,,,,3.3,Made,,,7.0,T. Mann,1630544.0,3.0,,,,,,,,,,,,,
495,PT00M08.30S,2022-03-27T02:45:21.9Z,3,REGULAR,2pt,Jump Shot,[],203115,8.360709592641262,17.647058823529413,1610612743,87,74,2022-03-27T02:45:31Z,4860000,162.0,26.0,1,left,MISS W. Barton 16' fadeaway Shot,[203115],1610612743.0,DEN,fadeaway,,,Barton,W. Barton,,,,,16.39,Missed,,,,,,,,,,,,,,,,,,,
496,PT00M05.30S,2022-03-27T02:45:24.9Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,87,74,2022-03-27T02:45:31Z,4870000,,,0,,A. Pokusevski REBOUND (Off:0 Def:5),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,495.0,,,,,,,,,,,,,5.0,5.0,0.0,,,
497,PT00M01.70S,2022-03-27T02:45:31.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612760,87,74,2022-03-27T02:45:40Z,4880000,,,0,,B. Hyland shooting personal FOUL (2 PF) (Mann 2 FT),"[1630538, 1630544]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,202035.0,,,,,2.0,0.0,Mann,1630544.0,,,,,,,,,
499,PT00M01.70S,2022-03-27T02:45:52.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630544,,,1610612760,87,75,2022-03-27T02:45:52Z,4900000,,,0,,T. Mann Free Throw 1 of 2 (11 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Made,,,11.0,,,,,,,,,,,,,,,,
500,PT00M01.70S,2022-03-27T02:46:03.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630544,,,1610612760,87,76,2022-03-27T02:46:03Z,4910000,,,0,,T. Mann Free Throw 2 of 2 (12 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Made,,,12.0,,,,,,,,,,,,,,,,
501,PT00M00.00S,2022-03-27T02:46:08.8Z,3,REGULAR,period,end,[],0,,,1610612743,87,76,2022-03-27T02:46:08Z,4920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-03-27T02:48:35.8Z,4,REGULAR,substitution,out,['startperiod'],203115,,,1610612743,87,76,2022-03-27T02:48:55Z,4930000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-03-27T02:48:35.8Z,4,REGULAR,substitution,in,['startperiod'],1627854,,,1610612743,87,76,2022-03-27T02:48:55Z,4940000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-03-27T02:48:52.0Z,4,REGULAR,period,start,[],0,,,1610612760,87,76,2022-03-27T02:48:56Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M46.00S,2022-03-27T02:49:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,87.46714848883047,44.85294117647059,1610612760,87,76,2022-03-27T02:49:09Z,4960000,-26.0,65.0,1,right,MISS A. Wiggins 7' driving reverse Layup - blocked,"[1630598, 1630538]",1610612760.0,OKC,driving reverse,,,Wiggins,A. Wiggins,,,,,7.02,Missed,,,,,,,,,,,,,,,,,Hyland,1630538.0,
506,PT11M46.00S,2022-03-27T02:49:04.6Z,4,REGULAR,block,,[],1630538,,,1610612760,87,76,2022-03-27T02:49:06Z,4970000,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M44.00S,2022-03-27T02:49:06.6Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,87,76,2022-03-27T02:49:09Z,4980000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,505.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
508,PT11M32.00S,2022-03-27T02:49:21.4Z,4,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612743,87,76,2022-03-27T02:49:29Z,4990000,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Hyland 2 FT),"[1630197, 1630538]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,202035.0,,,,,2.0,0.0,Hyland,1630538.0,,,,,,,,,
510,PT11M32.00S,2022-03-27T02:49:52.6Z,4,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,88,76,2022-03-27T02:49:52Z,5010000,,,0,,B. Hyland Free Throw 1 of 2 (8 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,8.0,,,,,,,,,,,,,,,,
511,PT11M32.00S,2022-03-27T02:50:07.3Z,4,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,89,76,2022-03-27T02:50:07Z,5020000,,,0,,B. Hyland Free Throw 2 of 2 (9 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,9.0,,,,,,,,,,,,,,,,
512,PT11M26.00S,2022-03-27T02:50:14.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,71.43561103810775,17.892156862745097,1610612760,89,79,2022-03-27T02:50:22Z,5030000,-161.0,216.0,1,right,A. Wiggins 26' 3PT  (5 PTS) (V. Krejci 4 AST),"[1630598, 1630249]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,26.91,Made,,,5.0,V. Krejci,1630249.0,4.0,,,,,,,,,,,,,
514,PT11M01.00S,2022-03-27T02:50:39.1Z,4,REGULAR,3pt,Jump Shot,[],1628432,29.25427069645204,74.75490196078431,1610612743,89,79,2022-03-27T02:50:44Z,5050000,-124.0,222.0,1,left,MISS D. Reed 25' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M59.00S,2022-03-27T02:50:41.1Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,89,79,2022-03-27T02:50:44Z,5060000,,,0,,T. Mann REBOUND (Off:0 Def:5),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,514.0,,,,,,,,,,,,,5.0,5.0,0.0,,,
516,PT10M44.00S,2022-03-27T02:50:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.32917214191852,46.07843137254902,1610612760,89,81,2022-03-27T02:51:06Z,5070000,-20.0,20.0,1,right,A. Wiggins driving Layup (7 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,2.77,Made,,,7.0,,,,,,,,,,,,,,,,
517,PT10M44.00S,2022-03-27T02:51:02.9Z,4,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612760,89,81,2022-03-27T02:51:25Z,5080000,,,0,,B. Hyland shooting personal FOUL (3 PF) (Wiggins 1 FT),"[1630538, 1630598]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,201246.0,,,,,3.0,0.0,Wiggins,1630598.0,,,,,,,,,
519,PT10M44.00S,2022-03-27T02:51:31.1Z,4,REGULAR,freethrow,1 of 1,[],1630598,,,1610612760,89,82,2022-03-27T02:51:31Z,5100000,,,0,,A. Wiggins Free Throw 1 of 1 (8 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,8.0,,,,,,,,,,,,,,,,
521,PT10M20.00S,2022-03-27T02:51:56.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628432,6.389618922470433,47.05882352941176,1610612743,91,82,2022-03-27T02:52:01Z,5110000,15.0,8.0,1,left,D. Reed driving DUNK (2 PTS) (B. Hyland 6 AST),"[1628432, 1630538]",1610612743.0,DEN,driving,,,Reed,D. Reed,,,,,1.65,Made,,,2.0,B. Hyland,1630538.0,6.0,,,,,,,,,,,,,
523,PT10M03.00S,2022-03-27T02:52:13.7Z,4,REGULAR,3pt,Jump Shot,[],1630197,72.7496714848883,83.33333333333334,1610612760,91,85,2022-03-27T02:52:18Z,5130000,167.0,204.0,1,right,A. Pokusevski 26' 3PT  (15 PTS) (L. Waters III 2 AST),"[1630197, 1630322]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,26.32,Made,,,15.0,L. Waters III,1630322.0,2.0,,,,,,,,,,,,,
525,PT09M44.00S,2022-03-27T02:52:32.5Z,4,REGULAR,3pt,Jump Shot,[],203085,4.681340341655716,97.05882352941177,1610612743,91,85,2022-03-27T02:52:36Z,5150000,-235.0,-8.0,1,left,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
526,PT09M42.00S,2022-03-27T02:52:34.5Z,4,REGULAR,rebound,defensive,[],1630322,,,1610612760,91,85,2022-03-27T02:52:36Z,5160000,,,0,,L. Waters III REBOUND (Off:0 Def:2),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,525.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
527,PT09M35.00S,2022-03-27T02:52:42.5Z,4,REGULAR,3pt,Jump Shot,[],1630544,71.96123521681997,19.852941176470587,1610612760,91,88,2022-03-27T02:52:46Z,5170000,-151.0,211.0,1,right,T. Mann 25' 3PT step back (15 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.94,Made,,,15.0,,,,,,,,,,,,,,,,
528,PT09M33.00S,2022-03-27T02:52:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,91,88,2022-03-27T02:52:47Z,5180000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M33.00S,2022-03-27T02:55:22.0Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,91,88,2022-03-27T02:55:39Z,5190000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M33.00S,2022-03-27T02:55:22.0Z,4,REGULAR,substitution,out,[],1627854,,,1610612743,91,88,2022-03-27T02:55:39Z,5200000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M33.00S,2022-03-27T02:55:22.0Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,91,88,2022-03-27T02:55:39Z,5210000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M33.00S,2022-03-27T02:55:22.0Z,4,REGULAR,substitution,in,[],203932,,,1610612743,91,88,2022-03-27T02:55:39Z,5220000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M09.00S,2022-03-27T02:55:58.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.863994743758213,44.6078431372549,1610612743,93,88,2022-03-27T02:56:03Z,5230000,27.0,3.0,1,left,A. Gordon driving reverse Layup (16 PTS) (A. Rivers 2 AST),"[203932, 203085]",1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,2.71,Made,,,16.0,A. Rivers,203085.0,2.0,,,,,,,,,,,,,
535,PT08M51.00S,2022-03-27T02:56:16.6Z,4,REGULAR,3pt,Jump Shot,[],1630249,93.11760840998686,95.09803921568627,1610612760,93,88,2022-03-27T02:56:20Z,5250000,225.0,12.0,1,right,MISS V. Krejci 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
536,PT08M49.00S,2022-03-27T02:56:18.6Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,93,88,2022-03-27T02:56:20Z,5260000,,,0,,A. Gordon REBOUND (Off:2 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,535.0,,,,,,,,,,,,,8.0,6.0,2.0,,,
537,PT08M30.00S,2022-03-27T02:56:38.4Z,4,REGULAR,turnover,bad pass,[],202326,,,1610612743,93,88,2022-03-27T02:56:48Z,5270000,,,0,,D. Cousins bad pass TURNOVER (2 TO),"[202326, 1630544]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,2.0,Mann,1630544.0,,,,,,
538,PT08M30.00S,2022-03-27T02:56:38.4Z,4,REGULAR,steal,,[],1630544,,,1610612760,93,88,2022-03-27T02:56:40Z,5280000,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M26.00S,2022-03-27T02:56:42.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630598,92.32917214191852,48.77450980392157,1610612760,93,90,2022-03-27T02:57:05Z,5290000,-6.0,20.0,1,right,A. Wiggins running finger roll Layup (10 PTS) (A. Pokusevski 4 AST),"[1630598, 1630197]",1610612760.0,OKC,running finger roll,,,Wiggins,A. Wiggins,,,,,2.05,Made,,,10.0,A. Pokusevski,1630197.0,4.0,,,,,,,,,,,,,
541,PT08M12.00S,2022-03-27T02:56:55.8Z,4,REGULAR,3pt,Jump Shot,[],1630538,32.53942181340342,24.754901960784316,1610612743,93,90,2022-03-27T02:57:07Z,5310000,126.0,253.0,1,left,MISS B. Hyland 28' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,28.31,Missed,,,,,,,,,,,,,,,,,,,
542,PT08M12.00S,2022-03-27T02:56:55.8Z,4,REGULAR,rebound,defensive,[],1630322,,,1610612760,93,90,2022-03-27T02:57:07Z,5320000,,,0,,L. Waters III REBOUND (Off:0 Def:3),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,541.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
543,PT07M55.00S,2022-03-27T02:57:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,92.72339027595268,54.65686274509803,1610612760,93,90,2022-03-27T02:57:37Z,5330000,23.0,16.0,1,right,MISS T. Mann driving finger roll Layup,[1630544],1610612760.0,OKC,driving finger roll,,,Mann,T. Mann,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,,
544,PT07M55.00S,2022-03-27T02:57:13.3Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,93,90,2022-03-27T02:57:37Z,5340000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,543.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
545,PT07M46.00S,2022-03-27T02:57:21.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,13.485545335085414,49.50980392156863,1610612743,93,90,2022-03-27T02:57:53Z,5350000,2.0,74.0,1,left,MISS A. Gordon 7' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,,
546,PT07M45.00S,2022-03-27T02:57:25.3Z,4,REGULAR,rebound,offensive,[],202326,,,1610612743,93,90,2022-03-27T02:57:25Z,5360000,,,0,,D. Cousins REBOUND (Off:4 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,545.0,,,,,,,,,,,,,8.0,4.0,4.0,,,
547,PT07M45.00S,2022-03-27T02:57:26.1Z,4,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612743,93,90,2022-03-27T02:57:39Z,5370000,,,0,,L. Waters III shooting personal FOUL (4 PF) (Cousins 2 FT),"[1630322, 202326]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,,,,202035.0,,,,,4.0,0.0,Cousins,202326.0,,,,,,,,,
549,PT07M45.00S,2022-03-27T02:57:53.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202326,,,1610612743,94,90,2022-03-27T02:57:53Z,5390000,,,0,,D. Cousins Free Throw 1 of 2 (6 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,,,6.0,,,,,,,,,,,,,,,,
550,PT07M45.00S,2022-03-27T02:57:54.5Z,4,REGULAR,substitution,out,[],1630197,,,1610612743,94,90,2022-03-27T02:58:05Z,5400000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M45.00S,2022-03-27T02:57:54.5Z,4,REGULAR,substitution,out,[],1630598,,,1610612743,94,90,2022-03-27T02:58:05Z,5410000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M45.00S,2022-03-27T02:57:54.5Z,4,REGULAR,substitution,out,[],1630544,,,1610612743,94,90,2022-03-27T02:58:05Z,5420000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M45.00S,2022-03-27T02:57:54.5Z,4,REGULAR,substitution,in,[],1630177,,,1610612743,94,90,2022-03-27T02:58:05Z,5430000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
