actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
549,PT06M03.00S,2022-01-17T02:59:59.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,90.88370565045992,52.94117647058824,1610612743,95,109,2022-01-17T03:00:03Z,5370000,15.0,33.0,1,right,MISS N. Jokic Hook,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.63,Missed,,,,,,,,,,,,,,,,,,
550,PT06M02.00S,2022-01-17T03:00:00.2Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,95,109,2022-01-17T03:02:59Z,5380000,,,0,,R. Gobert REBOUND (Off:5 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,549.0,17.0,12.0,5.0,,,,,,,,,,,,,
551,PT05M57.00S,2022-01-17T03:00:05.1Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.013797634691194,18.872549019607842,1610612762,95,109,2022-01-17T03:00:16Z,5390000,156.0,248.0,1,left,MISS D. Mitchell 29' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,29.31,Missed,,,,,,,,,,,,,,,,,,
552,PT05M53.00S,2022-01-17T03:00:10.0Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,95,109,2022-01-17T03:00:10Z,5400000,,,0,,R. Gobert REBOUND (Off:6 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,551.0,18.0,12.0,6.0,,,,,,,,,,,,,
553,PT05M51.00S,2022-01-17T03:00:11.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626220,6.258212877792378,43.872549019607845,1610612762,95,111,2022-01-17T03:00:21Z,5410000,31.0,6.0,1,left,R. O'Neale reverse Layup (11 PTS) (R. Gobert 1 AST),"[1626220, 203497]",1610612762.0,UTA,reverse,,,O'Neale,R. O'Neale,,,,,3.12,Made,11.0,,,,,,,R. Gobert,203497.0,1.0,,,,,,,,
555,PT05M51.00S,2022-01-17T03:00:18.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,95,111,2022-01-17T03:00:18Z,5430000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M29.00S,2022-01-17T03:03:24.1Z,4,REGULAR,3pt,Jump Shot,[],1628420,90.88370565045992,97.05882352941177,1610612743,95,111,2022-01-17T03:03:31Z,5440000,235.0,33.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.76,Missed,,,,,,,,,,,,,,,,,,
557,PT05M26.00S,2022-01-17T03:03:27.1Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,95,111,2022-01-17T03:03:31Z,5450000,,,0,,N. Jokic REBOUND (Off:3 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,556.0,14.0,11.0,3.0,,,,,,,,,,,,,
558,PT05M22.00S,2022-01-17T03:03:31.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,70.12155059132719,77.20588235294117,1610612743,95,111,2022-01-17T03:03:40Z,5460000,136.0,228.0,1,right,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,
559,PT05M18.00S,2022-01-17T03:03:35.0Z,4,REGULAR,rebound,defensive,[],202711,,,1610612762,95,111,2022-01-17T03:03:40Z,5470000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,558.0,4.0,3.0,1.0,,,,,,,,,,,,,
560,PT05M16.00S,2022-01-17T03:03:37.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203903,5.863994743758213,50.98039215686274,1610612762,95,113,2022-01-17T03:03:47Z,5480000,-5.0,3.0,1,left,J. Clarkson running DUNK (16 PTS) (B. Bogdanovic 4 AST),"[203903, 202711]",1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,0.55,Made,16.0,,,,,,,B. Bogdanovic,202711.0,4.0,,,,,,,,
572,PT04M55.00S,2022-01-17T03:04:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,91.14651773981603,61.76470588235294,1610612743,95,113,2022-01-17T03:16:57Z,5515000,59.0,31.0,1,right,MISS W. Barton 6' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,6.63,Missed,,,,,,,,,,,,,,,,,,
573,PT04M55.00S,2022-01-17T03:04:00.8Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,95,113,2022-01-17T03:05:37Z,5517500,,,0,,J. Clarkson REBOUND (Off:0 Def:5),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,572.0,5.0,5.0,0.0,,,,,,,,,,,,,
564,PT04M50.00S,2022-01-17T03:04:03.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202711,5.863994743758213,95.83333333333334,1610612762,95,113,2022-01-17T03:05:37Z,5520000,-229.0,3.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,
565,PT04M47.00S,2022-01-17T03:04:06.6Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,95,113,2022-01-17T03:04:10Z,5530000,,,0,,A. Gordon REBOUND (Off:2 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,564.0,7.0,5.0,2.0,,,,,,,,,,,,,
566,PT04M43.00S,2022-01-17T03:04:10.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,93.9060446780552,52.94117647058824,1610612743,97,113,2022-01-17T03:04:16Z,5540000,15.0,5.0,1,right,M. Morris running finger roll Layup (13 PTS) (A. Gordon 6 AST),"[1628420, 203932]",1610612743.0,DEN,running finger roll,,,Morris,M. Morris,,,,,1.55,Made,13.0,,,,,,,A. Gordon,203932.0,6.0,,,,,,,,
568,PT04M23.00S,2022-01-17T03:04:31.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,97,113,2022-01-17T03:04:31Z,5560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M20.00S,2022-01-17T03:04:49.9Z,4,REGULAR,3pt,Jump Shot,[],1628378,9.149145860709593,5.147058823529411,1610612762,97,116,2022-01-17T03:04:55Z,5570000,224.0,34.0,1,left,D. Mitchell 3PT  (31 PTS) (R. Gobert 2 AST),"[1628378, 203497]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,22.68,Made,31.0,,,,,,,R. Gobert,203497.0,2.0,,,,,,,,
571,PT04M18.00S,2022-01-17T03:04:54.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,97,116,2022-01-17T03:04:54Z,5590000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M00.00S,2022-01-17T03:06:44.1Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,97,116,2022-01-17T03:06:53Z,5600000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1628378]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,3.0,,,,Mitchell,1628378.0,,,,,,
575,PT04M00.00S,2022-01-17T03:06:44.1Z,4,REGULAR,steal,,[],1628378,,,1610612762,97,116,2022-01-17T03:06:45Z,5610000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M57.00S,2022-01-17T03:06:49.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612762,97,116,2022-01-17T03:06:55Z,5620000,,,0,,B. Hyland shooting personal FOUL (3 PF) (Mitchell 2 FT),"[1630538, 1628378]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,1204.0,,,,,,,3.0,0.0,Mitchell,1628378.0,,
578,PT03M57.00S,2022-01-17T03:07:20.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628378,,,1610612762,97,116,2022-01-17T03:07:58Z,5640000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
579,PT03M57.00S,2022-01-17T03:07:20.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,97,116,2022-01-17T03:07:58Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,
580,PT03M57.00S,2022-01-17T03:07:21.0Z,4,REGULAR,substitution,out,[],203115,,,1610612762,97,116,2022-01-17T03:07:30Z,5660000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M57.00S,2022-01-17T03:07:21.0Z,4,REGULAR,substitution,out,[],1628420,,,1610612762,97,116,2022-01-17T03:07:30Z,5670000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M57.00S,2022-01-17T03:07:21.0Z,4,REGULAR,substitution,out,[],203932,,,1610612762,97,116,2022-01-17T03:07:30Z,5680000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M57.00S,2022-01-17T03:07:21.0Z,4,REGULAR,substitution,in,[],1630267,,,1610612762,97,116,2022-01-17T03:07:30Z,5690000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M57.00S,2022-01-17T03:07:21.0Z,4,REGULAR,substitution,in,[],1628432,,,1610612762,97,116,2022-01-17T03:07:30Z,5700000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M57.00S,2022-01-17T03:07:21.0Z,4,REGULAR,substitution,in,[],1630192,,,1610612762,97,116,2022-01-17T03:07:30Z,5710000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M57.00S,2022-01-17T03:07:20.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628378,,,1610612762,97,116,2022-01-17T03:07:58Z,5720000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
587,PT03M55.00S,2022-01-17T03:07:22.2Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,97,116,2022-01-17T03:07:58Z,5730000,,,0,,N. Jokic REBOUND (Off:3 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,586.0,15.0,12.0,3.0,,,,,,,,,,,,,
588,PT03M50.00S,2022-01-17T03:07:55.7Z,4,REGULAR,3pt,Jump Shot,[],1628432,92.19776609724047,3.431372549019608,1610612743,100,116,2022-01-17T03:08:03Z,5740000,-233.0,21.0,1,right,D. Reed 3PT  (5 PTS) (N. Jokic 14 AST),"[1628432, 203999]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,23.37,Made,5.0,,,,,,,N. Jokic,203999.0,14.0,,,,,,,,
590,PT03M31.00S,2022-01-17T03:08:14.1Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.013797634691194,58.57843137254902,1610612762,100,116,2022-01-17T03:08:20Z,5760000,-43.0,248.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
591,PT03M26.00S,2022-01-17T03:08:19.1Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,100,116,2022-01-17T03:08:20Z,5770000,,,0,,R. Gobert REBOUND (Off:7 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,590.0,19.0,12.0,7.0,,,,,,,,,,,,,
592,PT03M26.00S,2022-01-17T03:08:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,100,118,2022-01-17T03:08:18Z,5780000,0.0,0.0,1,left,R. Gobert tip Layup (18 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Made,18.0,,,,,,,,,,,,,,,,,
593,PT03M21.00S,2022-01-17T03:08:28.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,100,118,2022-01-17T03:08:28Z,5790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M21.00S,2022-01-17T03:08:30.2Z,4,REGULAR,substitution,out,[],203903,,,1610612743,100,118,2022-01-17T03:08:36Z,5800000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M21.00S,2022-01-17T03:08:30.2Z,4,REGULAR,substitution,in,[],201144,,,1610612743,100,118,2022-01-17T03:08:36Z,5810000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M11.00S,2022-01-17T03:08:54.3Z,4,REGULAR,3pt,Jump Shot,[],1630267,74.98357424441524,88.23529411764706,1610612743,100,118,2022-01-17T03:08:59Z,5820000,191.0,183.0,1,right,MISS F. Campazzo 26' step back 3PT,[1630267],1610612743.0,DEN,step back,,,Campazzo,F. Campazzo,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
597,PT03M07.00S,2022-01-17T03:08:58.3Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,100,118,2022-01-17T03:08:59Z,5830000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,596.0,3.0,3.0,0.0,,,,,,,,,,,,,
598,PT02M47.00S,2022-01-17T03:09:20.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612762,100,118,2022-01-17T03:09:28Z,5840000,,,0,,F. Campazzo shooting personal FOUL (5 PF) (Bogdanovic 2 FT),"[1630267, 202711]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,,1628951.0,,,,,,,5.0,0.0,Bogdanovic,202711.0,,
600,PT02M47.00S,2022-01-17T03:09:49.6Z,4,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,100,119,2022-01-17T03:09:49Z,5860000,,,0,,B. Bogdanovic Free Throw 1 of 2 (20 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
601,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,out,[],203999,,,1610612762,100,119,2022-01-17T03:10:12Z,5870000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,out,[],1626220,,,1610612762,100,119,2022-01-17T03:10:12Z,5880000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,out,[],203497,,,1610612762,100,119,2022-01-17T03:10:12Z,5890000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,out,[],1628378,,,1610612762,100,119,2022-01-17T03:10:12Z,5900000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,out,[],201144,,,1610612762,100,119,2022-01-17T03:10:12Z,5910000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,in,[],203516,,,1610612762,100,119,2022-01-17T03:10:12Z,5920000,,,0,,SUB in: J. Ennis III,[203516],1610612743.0,DEN,,,,Ennis III,J. Ennis III,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,in,[],203903,,,1610612762,100,119,2022-01-17T03:10:12Z,5930000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,in,[],200752,,,1610612762,100,119,2022-01-17T03:10:12Z,5940000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,in,[],1630235,,,1610612762,100,119,2022-01-17T03:10:12Z,5950000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M47.00S,2022-01-17T03:09:50.1Z,4,REGULAR,substitution,in,[],1629672,,,1610612762,100,119,2022-01-17T03:10:12Z,5960000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M47.00S,2022-01-17T03:10:18.6Z,4,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,100,120,2022-01-17T03:10:18Z,5970000,,,0,,B. Bogdanovic Free Throw 2 of 2 (21 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
612,PT02M37.00S,2022-01-17T03:10:29.0Z,4,REGULAR,3pt,Jump Shot,[],1630538,69.99014454664915,75.73529411764706,1610612743,100,120,2022-01-17T03:10:36Z,5980000,129.0,230.0,1,right,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,
613,PT02M35.00S,2022-01-17T03:10:31.0Z,4,REGULAR,rebound,defensive,[],1630235,,,1610612762,100,120,2022-01-17T03:10:36Z,5990000,,,0,,T. Forrest REBOUND (Off:0 Def:2),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,612.0,2.0,2.0,0.0,,,,,,,,,,,,,
614,PT02M21.00S,2022-01-17T03:10:46.3Z,4,REGULAR,3pt,Jump Shot,[],1629672,30.436925098554536,27.450980392156865,1610612762,100,123,2022-01-17T03:10:51Z,6000000,113.0,234.0,1,left,E. Paschall 25' 3PT  (10 PTS) (B. Bogdanovic 5 AST),"[1629672, 202711]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,25.94,Made,10.0,,,,,,,B. Bogdanovic,202711.0,5.0,,,,,,,,
616,PT02M00.00S,2022-01-17T03:11:05.8Z,4,REGULAR,3pt,Jump Shot,[],1630538,67.09921156373193,35.294117647058826,1610612743,100,123,2022-01-17T03:11:11Z,6020000,-74.0,257.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,
617,PT01M57.00S,2022-01-17T03:11:08.8Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,100,123,2022-01-17T03:11:11Z,6030000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,616.0,2.0,2.0,0.0,,,,,,,,,,,,,
618,PT01M38.00S,2022-01-17T03:11:31.2Z,4,REGULAR,turnover,out-of-bounds,[],202711,,,1610612762,100,123,2022-01-17T03:11:38Z,6040000,,,0,,B. Bogdanovic lost ball out-of-bounds TURNOVER (1 TO),[202711],1610612762.0,UTA,lost ball,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,1204.0,1.0,,,,,,,,,,,
619,PT01M38.00S,2022-01-17T03:11:33.5Z,4,REGULAR,substitution,out,[],202711,,,1610612743,100,123,2022-01-17T03:11:38Z,6050000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M38.00S,2022-01-17T03:11:33.5Z,4,REGULAR,substitution,in,[],1627756,,,1610612743,100,123,2022-01-17T03:11:38Z,6060000,,,0,,SUB in: D. Valentine,[1627756],1610612762.0,UTA,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M25.00S,2022-01-17T03:11:57.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203516,93.38042049934296,55.14705882352941,1610612743,100,123,2022-01-17T03:12:03Z,6070000,26.0,10.0,1,right,MISS J. Ennis III driving Layup - blocked,"[203516, 1630235]",1610612743.0,DEN,driving,,,Ennis III,J. Ennis III,,,,,2.75,Missed,,,,,,,,,,,,,,,,,Forrest,1630235.0
622,PT01M25.00S,2022-01-17T03:11:57.0Z,4,REGULAR,block,,[],1630235,,,1610612743,100,123,2022-01-17T03:12:00Z,6080000,,,0,,T. Forrest BLOCK (1 BLK),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M22.00S,2022-01-17T03:12:00.0Z,4,REGULAR,rebound,defensive,[],1630235,,,1610612762,100,123,2022-01-17T03:12:03Z,6090000,,,0,,T. Forrest REBOUND (Off:0 Def:3),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,621.0,3.0,3.0,0.0,,,,,,,,,,,,,
624,PT01M11.00S,2022-01-17T03:12:11.5Z,4,REGULAR,2pt,Jump Shot,[],200752,16.113666228646515,73.77450980392157,1610612762,100,123,2022-01-17T03:12:33Z,6100000,-119.0,99.0,1,left,MISS R. Gay 15' turnaround Shot,[200752],1610612762.0,UTA,turnaround,,,Gay,R. Gay,,,,,15.47,Missed,,,,,,,,,,,,,,,,,,
625,PT01M07.00S,2022-01-17T03:12:15.5Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,100,123,2022-01-17T03:12:16Z,6110000,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,624.0,2.0,2.0,0.0,,,,,,,,,,,,,
626,PT00M57.80S,2022-01-17T03:12:25.2Z,4,REGULAR,3pt,Jump Shot,[],1630267,90.09526938239159,97.54901960784314,1610612743,100,123,2022-01-17T03:12:30Z,6120000,238.0,41.0,1,right,MISS F. Campazzo 24' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,
627,PT00M54.90S,2022-01-17T03:12:28.1Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,100,123,2022-01-17T03:12:30Z,6130000,,,0,,J. Clarkson REBOUND (Off:0 Def:6),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,626.0,6.0,6.0,0.0,,,,,,,,,,,,,
628,PT00M35.30S,2022-01-17T03:12:53.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612762,100,123,2022-01-17T03:13:24Z,6140000,,,0,,B. Hyland personal FOUL (4 PF) (Gay 2 FT),"[1630538, 200752]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,1628951.0,,,,,,,4.0,0.0,Gay,200752.0,,
630,PT00M35.30S,2022-01-17T03:13:25.6Z,4,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,100,124,2022-01-17T03:13:25Z,6160000,,,0,,R. Gay Free Throw 1 of 2 (6 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
631,PT00M35.30S,2022-01-17T03:13:42.8Z,4,REGULAR,foul,technical,[],200752,,,1610612762,100,124,2022-01-17T03:14:34Z,6170000,,,0,,R. Gay double technical FOUL (1 Tech),[200752],1610612762.0,UTA,double,,,Gay,R. Gay,,,,,,,,,,,,1204.0,,,,,,,3.0,1.0,,,,
632,PT00M35.30S,2022-01-17T03:13:42.8Z,4,REGULAR,foul,technical,['inpenalty'],1630538,,,1610612762,100,124,2022-01-17T03:13:47Z,6180000,,,0,,B. Hyland double technical FOUL (1 Tech),[1630538],1610612743.0,DEN,double,,,Hyland,B. Hyland,,,,,,,,,,,,1204.0,,,,,,,4.0,1.0,,,,
633,PT00M35.30S,2022-01-17T03:14:16.4Z,4,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,100,125,2022-01-17T03:14:16Z,6190000,,,0,,R. Gay Free Throw 2 of 2 (7 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
634,PT00M22.50S,2022-01-17T03:14:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203516,92.85479632063075,51.225490196078425,1610612743,102,125,2022-01-17T03:14:38Z,6200000,6.0,15.0,1,right,J. Ennis III driving Layup (2 PTS),[203516],1610612743.0,DEN,driving,,,Ennis III,J. Ennis III,,,,,1.59,Made,2.0,,,,,,,,,,,,,,,,,
635,PT00M22.50S,2022-01-17T03:14:34.3Z,4,REGULAR,foul,personal,['1freethrow'],1630235,,,1610612743,102,125,2022-01-17T03:14:48Z,6210000,,,0,,T. Forrest shooting personal FOUL (1 PF) (Ennis III 1 FT),"[1630235, 203516]",1610612762.0,UTA,shooting,,,Forrest,T. Forrest,,,,,,,,,,,,1199.0,,,,,,,1.0,0.0,Ennis III,203516.0,,
637,PT00M22.50S,2022-01-17T03:14:58.4Z,4,REGULAR,freethrow,1 of 1,[],203516,,,1610612743,102,125,2022-01-17T03:14:58Z,6230000,,,0,,MISS J. Ennis III Free Throw 1 of 1,[203516],1610612743.0,DEN,,,,Ennis III,J. Ennis III,,,,,,Missed,,,,,,,,,,,,,,,,,,
