actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
545,PT02M50.00S,2021-11-15T03:03:00.7Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,119,90,2021-11-15T03:03:20Z,5340000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,544.0,2.0,2.0,0.0,,,,,,,,,,
546,PT02M44.00S,2021-11-15T03:03:06.6Z,4,REGULAR,2pt,Jump Shot,[],1629604,92.72339027595268,9.313725490196079,1610612757,119,92,2021-11-15T03:03:14Z,5350000,-203.0,16.0,1,right,C. Elleby 20' Jump Shot (2 PTS) (N. Little 2 AST),"[1629604, 1629642]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,20.4,Made,,,,,2.0,N. Little,1629642.0,2.0,,,,,,
548,PT02M19.00S,2021-11-15T03:03:31.3Z,4,REGULAR,3pt,Jump Shot,[],1630267,26.363337713534822,17.647058823529413,1610612743,119,92,2021-11-15T03:04:33Z,5370000,162.0,195.0,1,left,MISS F. Campazzo 25' step back 3PT,[1630267],1610612743.0,DEN,step back,,,Campazzo,F. Campazzo,,,,,,,,,,25.36,Missed,,,,,,,,,,,,,,
549,PT02M17.00S,2021-11-15T03:03:33.3Z,4,REGULAR,rebound,offensive,[],1630192,,,1610612743,119,92,2021-11-15T03:03:36Z,5380000,,,0,,Z. Nnaji REBOUND (Off:4 Def:5),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,548.0,9.0,5.0,4.0,,,,,,,,,,
550,PT02M16.00S,2021-11-15T03:03:36.3Z,4,REGULAR,foul,personal,['2freethrow'],1629604,,,1610612743,119,92,2021-11-15T03:03:47Z,5390000,,,0,,C. Elleby shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1629604, 1630192]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,202035.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,,,,,,,,,
552,PT02M16.00S,2021-11-15T03:04:03.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630192,,,1610612743,120,92,2021-11-15T03:04:03Z,5410000,,,0,,Z. Nnaji Free Throw 1 of 2 (4 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,
553,PT02M16.00S,2021-11-15T03:04:23.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630192,,,1610612743,121,92,2021-11-15T03:04:23Z,5420000,,,0,,Z. Nnaji Free Throw 2 of 2 (5 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,
555,PT01M58.00S,2021-11-15T03:04:43.1Z,4,REGULAR,3pt,Jump Shot,[],203463,95.0886990801577,4.411764705882353,1610612757,121,95,2021-11-15T03:04:51Z,5430000,-228.0,-6.0,1,right,B. McLemore 3PT  (6 PTS) (T. Watford 2 AST),"[203463, 1630570]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,22.8,Made,,,,,6.0,T. Watford,1630570.0,2.0,,,,,,
557,PT01M44.00S,2021-11-15T03:05:04.1Z,4,REGULAR,turnover,out-of-bounds,[],1630267,,,1610612743,121,95,2021-11-15T03:05:41Z,5450000,,,0,,F. Campazzo bad pass out-of-bounds TURNOVER (3 TO),[1630267],1610612743.0,DEN,bad pass,,,Campazzo,F. Campazzo,,,,,1204.0,,,,,,,,,,,,,,,,,3.0,,,
558,PT01M35.00S,2021-11-15T03:05:21.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629604,92.06636005256242,3.1862745098039214,1610612757,121,95,2021-11-15T03:05:51Z,5460000,-234.0,22.0,1,right,MISS C. Elleby 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,23.51,Missed,,,,,,,,,,,,,,
559,PT01M32.00S,2021-11-15T03:05:24.1Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,121,95,2021-11-15T03:05:24Z,5470000,,,0,,Z. Nnaji REBOUND (Off:4 Def:6),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,558.0,10.0,6.0,4.0,,,,,,,,,,
560,PT01M15.00S,2021-11-15T03:05:41.7Z,4,REGULAR,3pt,Jump Shot,[],1630192,21.23850197109067,91.91176470588235,1610612743,124,95,2021-11-15T03:05:54Z,5480000,-210.0,147.0,1,left,Z. Nnaji 25' 3PT  (8 PTS) (M. Howard 1 AST),"[1630192, 1630210]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,25.61,Made,,,,,8.0,M. Howard,1630210.0,1.0,,,,,,
562,PT01M00.00S,2021-11-15T03:06:01.2Z,4,REGULAR,2pt,Jump Shot,[],1628372,79.45137976346912,65.93137254901961,1610612757,124,95,2021-11-15T03:06:06Z,5500000,80.0,141.0,1,right,MISS D. Smith Jr. 16' pullup Shot,[1628372],1610612757.0,POR,pullup,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,16.17,Missed,,,,,,,,,,,,,,
563,PT00M56.20S,2021-11-15T03:06:05.0Z,4,REGULAR,rebound,offensive,[],1629604,,,1610612757,124,95,2021-11-15T03:06:06Z,5510000,,,0,,C. Elleby REBOUND (Off:1 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,562.0,3.0,2.0,1.0,,,,,,,,,,
564,PT00M54.20S,2021-11-15T03:06:07.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203463,91.01511169513797,2.941176470588235,1610612757,124,95,2021-11-15T03:06:14Z,5520000,-235.0,32.0,1,right,MISS B. McLemore fadeaway 3PT,[203463],1610612757.0,POR,fadeaway,,,McLemore,B. McLemore,,,,,,,,,,23.75,Missed,,,,,,,,,,,,,,
565,PT00M51.10S,2021-11-15T03:06:10.2Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,124,95,2021-11-15T03:06:14Z,5530000,,,0,,A. Rivers REBOUND (Off:0 Def:3),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,564.0,3.0,3.0,0.0,,,,,,,,,,
566,PT00M34.30S,2021-11-15T03:06:26.9Z,4,REGULAR,turnover,bad pass,[],1630267,,,1610612743,124,95,2021-11-15T03:06:31Z,5540000,,,0,,F. Campazzo bad pass TURNOVER (4 TO),"[1630267, 1629642]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,4.0,Little,1629642.0,
567,PT00M34.30S,2021-11-15T03:06:26.9Z,4,REGULAR,steal,,[],1629642,,,1610612757,124,95,2021-11-15T03:06:28Z,5550000,,,0,,N. Little STEAL (2 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT00M29.90S,2021-11-15T03:06:34.4Z,4,REGULAR,turnover,out-of-bounds,[],1629642,,,1610612757,124,95,2021-11-15T03:06:42Z,5560000,,,0,,N. Little lost ball out-of-bounds TURNOVER (1 TO),[1629642],1610612757.0,POR,lost ball,,,Little,N. Little,,,,,202035.0,,,,,,,,,,,,,,,,,1.0,,,
569,PT00M05.40S,2021-11-15T03:07:04.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,124,95,2021-11-15T03:07:11Z,5570000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,202035.0,,,,,,,,,,,,,,,,,,,,
570,PT00M00.00S,2021-11-15T03:07:32.8Z,4,REGULAR,period,end,[],0,,,1610612757,124,95,2021-11-15T03:07:32Z,5580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT00M00.00S,2021-11-15T03:07:36.3Z,4,REGULAR,game,end,[],0,,,0,124,95,2021-11-15T03:07:36Z,5590000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
