actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
632,PT01M49.00S,2022-02-27T04:26:41.8Z,4,REGULAR,3pt,Jump Shot,[],203115,30.305519053876477,70.83333333333334,1610612743,110,107,2022-02-27T04:26:47Z,6260000,-104.0,232.0,1,left,W. Barton 25' 3PT  (13 PTS) (M. Morris 3 AST),"[203115, 1628420]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.47,Made,13.0,M. Morris,1628420.0,3.0,,,,,,,,,,,,,,,
634,PT01M40.00S,2022-02-27T04:27:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612758,110,107,2022-02-27T04:27:16Z,6280000,,,0,,N. Jokic personal FOUL (5 PF) (Sabonis 2 FT),"[203999, 1627734]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1363.0,,5.0,1.0,Sabonis,1627734.0,,,,,
636,PT01M40.00S,2022-02-27T04:27:36.4Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,110,108,2022-02-27T04:27:58Z,6300000,,,0,,D. Sabonis Free Throw 1 of 2 (12 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
637,PT01M40.00S,2022-02-27T04:27:36.4Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,110,108,2022-02-27T04:27:58Z,6310000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
638,PT01M36.00S,2022-02-27T04:27:40.4Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,110,108,2022-02-27T04:27:58Z,6320000,,,0,,W. Barton REBOUND (Off:0 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,637.0,3.0,3.0,0.0,,,,,,,,,,,
639,PT01M22.00S,2022-02-27T04:28:11.1Z,4,REGULAR,3pt,Jump Shot,[],203115,31.61957950065703,60.78431372549019,1610612743,110,108,2022-02-27T04:28:16Z,6330000,-54.0,245.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
640,PT01M20.00S,2022-02-27T04:28:13.1Z,4,REGULAR,rebound,defensive,[],203087,,,1610612758,110,108,2022-02-27T04:28:16Z,6340000,,,0,,J. Lamb REBOUND (Off:0 Def:7),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,639.0,7.0,7.0,0.0,,,,,,,,,,,
641,PT01M09.00S,2022-02-27T04:28:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.59198423127464,44.6078431372549,1610612758,110,110,2022-02-27T04:28:30Z,6350000,-27.0,17.0,1,right,D. Sabonis Layup (14 PTS) (D. Fox 10 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,3.2,Made,14.0,D. Fox,1628368.0,10.0,,,,,,,,,,,,,,,
643,PT00M59.50S,2022-02-27T04:28:39.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612743,110,110,2022-02-27T04:28:55Z,6370000,,,0,,D. Sabonis personal FOUL (5 PF) (Jokic 2 FT),"[1627734, 203999]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,1363.0,,5.0,0.0,Jokic,203999.0,,,,,
645,PT00M59.50S,2022-02-27T04:29:07.8Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,110,110,2022-02-27T04:29:24Z,6390000,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
646,PT00M59.50S,2022-02-27T04:29:07.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,110,110,2022-02-27T04:29:24Z,6400000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,
647,PT00M59.50S,2022-02-27T04:29:07.8Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,110,110,2022-02-27T04:29:24Z,6410000,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
648,PT00M58.20S,2022-02-27T04:29:09.1Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,110,110,2022-02-27T04:29:24Z,6420000,,,0,,D. Sabonis REBOUND (Off:4 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,647.0,16.0,12.0,4.0,,,,,,,,,,,
649,PT00M39.80S,2022-02-27T04:29:42.0Z,4,REGULAR,turnover,traveling,[],1627734,,,1610612758,110,110,2022-02-27T04:29:47Z,6430000,,,0,,D. Sabonis traveling TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,202037.0,1.0,,,,,,,,,
650,PT00M29.40S,2022-02-27T04:30:11.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,33.722076215505915,48.77450980392157,1610612743,113,110,2022-02-27T04:30:16Z,6440000,6.0,264.0,1,left,M. Morris 26' 3PT step back (21 PTS),[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,26.46,Made,21.0,,,,,,,,,,,,,,,,,,
651,PT00M28.90S,2022-02-27T04:30:23.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,113,110,2022-02-27T04:30:23Z,6450000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M21.00S,2022-02-27T04:32:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.46057818659659,45.09803921568628,1610612758,113,110,2022-02-27T04:32:31Z,6460000,-25.0,18.0,1,right,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
653,PT00M19.60S,2022-02-27T04:32:17.6Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,113,110,2022-02-27T04:32:17Z,6470000,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,652.0,10.0,8.0,2.0,,,,,,,,,,,
654,PT00M15.40S,2022-02-27T04:32:25.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612743,113,110,2022-02-27T04:33:04Z,6480000,,,0,,D. Fox personal FOUL (4 PF) (Jokic 2 FT),"[1628368, 203999]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,1146.0,,4.0,0.0,Jokic,203999.0,,,,,
656,PT00M15.40S,2022-02-27T04:33:44.0Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,114,110,2022-02-27T04:33:43Z,6500000,,,0,,N. Jokic Free Throw 1 of 2 (17 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
657,PT00M15.40S,2022-02-27T04:33:56.0Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,115,110,2022-02-27T04:33:56Z,6510000,,,0,,N. Jokic Free Throw 2 of 2 (18 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
658,PT00M10.60S,2022-02-27T04:34:06.3Z,4,REGULAR,3pt,Jump Shot,[],203200,67.62483574244416,74.26470588235294,1610612758,115,110,2022-02-27T04:34:16Z,6520000,121.0,252.0,1,right,MISS J. Holiday 27' floating 3PT,[203200],1610612758.0,SAC,floating,,,Holiday,J. Holiday,,,,,27.95,Missed,,,,,,,,,,,,,,,,,,,
659,PT00M06.70S,2022-02-27T04:34:10.8Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,115,110,2022-02-27T04:34:10Z,6530000,,,0,,H. Barnes REBOUND (Off:2 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,658.0,5.0,3.0,2.0,,,,,,,,,,,
672,PT00M06.10S,2022-02-27T04:34:26.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,93.11760840998686,48.28431372549019,1610612758,115,110,2022-02-27T04:43:01Z,6550000,-9.0,12.0,1,right,MISS H. Barnes putback Layup,[203084],1610612758.0,SAC,putback,,,Barnes,H. Barnes,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
673,PT00M06.10S,2022-02-27T04:34:26.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,115,110,2022-02-27T04:43:01Z,6560000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,672.0,,,,,,,,,,,,,,
663,PT00M06.10S,2022-02-27T04:34:47.3Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612758,115,110,2022-02-27T04:43:47Z,6585000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M06.10S,2022-02-27T04:34:48.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612758,115,110,2022-02-27T04:44:08Z,6587500,,,0,,,[],1610612743.0,DEN,overturned,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,
665,PT00M02.10S,2022-02-27T04:38:40.6Z,4,REGULAR,jumpball,recovered,[],1628368,,,1610612758,115,110,2022-02-27T04:38:40Z,6590000,,,0,,Jump Ball D. Sabonis vs. N. Jokic: Tip to D. Fox,"[1628368, 1627734, 203999]",1610612758.0,SAC,challenge,D. Fox,1628368.0,Fox,D. Fox,Sabonis,1627734.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,
668,PT00M01.00S,2022-02-27T04:38:41.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,67.36202365308804,34.068627450980394,1610612758,115,110,2022-02-27T04:43:01Z,6620000,-80.0,254.0,1,right,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,,
669,PT00M01.00S,2022-02-27T04:38:41.5Z,4,REGULAR,rebound,offensive,[],203200,,,1610612758,115,110,2022-02-27T04:38:48Z,6630000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,668.0,3.0,2.0,1.0,,,,,,,,,,,
670,PT00M00.00S,2022-02-27T04:39:33.7Z,4,REGULAR,period,end,[],0,,,1610612758,115,110,2022-02-27T04:39:33Z,6640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2022-02-27T04:39:36.5Z,4,REGULAR,game,end,[],0,,,0,115,110,2022-02-27T04:39:36Z,6650000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
