actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
636,PT03M00.00S,2022-04-02T03:24:22.1Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,118,126,2022-04-02T03:24:27Z,6310000,,,0,,N. Jokic bad pass TURNOVER (4 TO),"[203999, 201976]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,4.0,Beverley,201976.0,,,,,,,,,,,,,,,
637,PT03M00.00S,2022-04-02T03:24:22.1Z,4,REGULAR,steal,,[],201976,,,1610612750,118,126,2022-04-02T03:24:23Z,6320000,,,0,,P. Beverley STEAL (6 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M39.00S,2022-04-02T03:24:42.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,75.77201051248358,87.00980392156863,1610612750,118,129,2022-04-02T03:24:49Z,6330000,185.0,175.0,1,right,A. Edwards 25' 3PT  (15 PTS) (P. Beverley 4 AST),"[1630162, 201976]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.48,Made,15.0,,,,P. Beverley,201976.0,4.0,,,,,,,,,,,,
640,PT02M24.00S,2022-04-02T03:24:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.783837056504599,44.6078431372549,1610612743,120,129,2022-04-02T03:25:07Z,6350000,27.0,11.0,1,left,N. Jokic driving finger roll Layup (37 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,2.93,Made,37.0,,,,,,,,,,,,,,,,,,
641,PT02M13.00S,2022-04-02T03:25:12.3Z,4,REGULAR,foul,personal,[],203115,,,1610612750,120,129,2022-04-02T03:25:23Z,6360000,,,0,,W. Barton personal FOUL (4 PF),"[203115, 1630162]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,1627962.0,4.0,0.0,Edwards,1630162.0,,,
643,PT02M01.00S,2022-04-02T03:25:42.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.9862023653088,58.82352941176471,1610612750,120,131,2022-04-02T03:25:49Z,6380000,44.0,13.0,1,right,A. Edwards driving finger roll Layup (17 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,4.61,Made,17.0,,,,,,,,,,,,,,,,,,
644,PT01M46.00S,2022-04-02T03:25:57.6Z,4,REGULAR,3pt,Jump Shot,[],1628420,6.521024967148489,94.6078431372549,1610612743,123,131,2022-04-02T03:26:04Z,6390000,-223.0,9.0,1,left,M. Morris 3PT  (23 PTS) (B. Hyland 6 AST),"[1628420, 1630538]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,22.32,Made,23.0,,,,B. Hyland,1630538.0,6.0,,,,,,,,,,,,
646,PT01M36.00S,2022-04-02T03:26:10.4Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,123,131,2022-04-02T03:26:14Z,6410000,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 1628420]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,2.0,Morris,1628420.0,,,,,,,,,,,,,,,
647,PT01M36.00S,2022-04-02T03:26:10.4Z,4,REGULAR,steal,,[],1628420,,,1610612743,123,131,2022-04-02T03:26:11Z,6420000,,,0,,M. Morris STEAL (2 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M29.00S,2022-04-02T03:26:18.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203932,9.017739816031538,2.696078431372549,1610612743,126,131,2022-04-02T03:26:24Z,6430000,237.0,32.0,1,left,A. Gordon 3PT  (24 PTS) (B. Hyland 7 AST),"[203932, 1630538]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.87,Made,24.0,,,,B. Hyland,1630538.0,7.0,,,,,,,,,,,,
650,PT01M09.00S,2022-04-02T03:26:42.8Z,4,REGULAR,2pt,Jump Shot,[],1626156,77.61169513797634,49.50980392156863,1610612750,126,133,2022-04-02T03:27:18Z,6450000,-2.0,158.0,1,right,D. Russell 15' turnaround fadeaway Jump Shot (24 PTS),[1626156],1610612750.0,MIN,turnaround fadeaway,,,Russell,D. Russell,,,,,15.8,Made,24.0,,,,,,,,,,,,,,,,,,
651,PT01M04.00S,2022-04-02T03:26:55.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,32.013797634691194,30.88235294117647,1610612743,126,133,2022-04-02T03:27:07Z,6460000,96.0,248.0,1,left,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
652,PT01M01.00S,2022-04-02T03:27:00.4Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,126,133,2022-04-02T03:27:00Z,6470000,,,0,,N. Jokic REBOUND (Off:5 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,651.0,17.0,12.0,5.0,,,,,,,,
653,PT01M01.00S,2022-04-02T03:27:00.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612743,126,133,2022-04-02T03:27:10Z,6480000,,,0,,K. Towns shooting personal FOUL (5 PF) (Jokic 2 FT),"[1626157, 203999]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,1627962.0,5.0,0.0,Jokic,203999.0,,,
655,PT01M01.00S,2022-04-02T03:27:27.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,127,133,2022-04-02T03:27:51Z,6500000,,,0,,N. Jokic Free Throw 1 of 2 (38 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,38.0,,,,,,,,,,,,,,,,,,
656,PT01M01.00S,2022-04-02T03:27:27.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,127,133,2022-04-02T03:27:51Z,6510000,,,0,,MISS N. Jokic Free Throw 2 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
657,PT00M59.10S,2022-04-02T03:27:29.3Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,127,133,2022-04-02T03:27:51Z,6520000,,,0,,A. Edwards REBOUND (Off:2 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,656.0,8.0,6.0,2.0,,,,,,,,
658,PT00M38.70S,2022-04-02T03:28:07.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,66.3107752956636,48.529411764705884,1610612750,127,133,2022-04-02T03:28:16Z,6530000,-7.0,264.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
659,PT00M35.60S,2022-04-02T03:28:11.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,127,133,2022-04-02T03:28:16Z,6540000,,,0,,N. Jokic REBOUND (Off:5 Def:13),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,658.0,18.0,13.0,5.0,,,,,,,,
660,PT00M24.20S,2022-04-02T03:28:23.3Z,4,REGULAR,3pt,Jump Shot,[],203115,29.122864651773984,25.49019607843137,1610612743,130,133,2022-04-02T03:28:29Z,6550000,123.0,221.0,1,left,W. Barton 25' 3PT  (8 PTS) (A. Gordon 3 AST),"[203115, 203932]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.29,Made,8.0,,,,A. Gordon,203932.0,3.0,,,,,,,,,,,,
662,PT00M19.80S,2022-04-02T03:28:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612750,130,133,2022-04-02T03:28:48Z,6570000,,,0,,B. Hyland personal FOUL (2 PF) (Prince 2 FT),"[1630538, 1627752]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Prince,1627752.0,,,
664,PT00M19.80S,2022-04-02T03:29:09.0Z,4,REGULAR,freethrow,1 of 2,[],1627752,,,1610612750,130,134,2022-04-02T03:29:09Z,6590000,,,0,,T. Prince Free Throw 1 of 2 (15 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
665,PT00M19.80S,2022-04-02T03:29:09.5Z,4,REGULAR,substitution,out,[],1630538,,,1610612750,130,134,2022-04-02T03:29:24Z,6600000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M19.80S,2022-04-02T03:29:09.5Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,130,134,2022-04-02T03:29:24Z,6610000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M19.80S,2022-04-02T03:29:09.5Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,130,134,2022-04-02T03:29:24Z,6620000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M19.80S,2022-04-02T03:29:09.5Z,4,REGULAR,substitution,in,[],203210,,,1610612750,130,134,2022-04-02T03:29:24Z,6630000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M19.80S,2022-04-02T03:29:09.5Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,130,134,2022-04-02T03:29:24Z,6640000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M19.80S,2022-04-02T03:29:09.5Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,130,134,2022-04-02T03:29:24Z,6650000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M19.80S,2022-04-02T03:29:35.1Z,4,REGULAR,freethrow,2 of 2,[],1627752,,,1610612750,130,135,2022-04-02T03:29:35Z,6660000,,,0,,T. Prince Free Throw 2 of 2 (16 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
672,PT00M19.80S,2022-04-02T03:29:38.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,130,135,2022-04-02T03:29:38Z,6670000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M19.80S,2022-04-02T03:30:35.1Z,4,REGULAR,substitution,out,[],203210,,,1610612743,130,135,2022-04-02T03:31:00Z,6680000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M19.80S,2022-04-02T03:30:35.1Z,4,REGULAR,substitution,in,[],1630538,,,1610612743,130,135,2022-04-02T03:31:00Z,6690000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M15.10S,2022-04-02T03:31:14.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,6.783837056504599,3.6764705882352944,1610612743,130,135,2022-04-02T03:31:34Z,6700000,232.0,11.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
676,PT00M13.20S,2022-04-02T03:31:18.4Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,130,135,2022-04-02T03:31:18Z,6710000,,,0,,P. Beverley REBOUND (Off:2 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,675.0,5.0,3.0,2.0,,,,,,,,
677,PT00M13.20S,2022-04-02T03:31:20.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,130,135,2022-04-02T03:31:20Z,6720000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M13.20S,2022-04-02T03:32:12.3Z,4,REGULAR,substitution,out,[],1630538,,,1610612750,130,135,2022-04-02T03:32:39Z,6730000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M13.20S,2022-04-02T03:32:12.3Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,130,135,2022-04-02T03:32:39Z,6740000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M13.20S,2022-04-02T03:32:12.3Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,130,135,2022-04-02T03:32:39Z,6750000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M13.20S,2022-04-02T03:32:12.3Z,4,REGULAR,substitution,in,[],1628432,,,1610612750,130,135,2022-04-02T03:32:39Z,6760000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M13.20S,2022-04-02T03:32:12.3Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,130,135,2022-04-02T03:32:39Z,6770000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M13.20S,2022-04-02T03:32:12.3Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,130,135,2022-04-02T03:32:39Z,6780000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M09.30S,2022-04-02T03:33:03.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628432,,,1610612750,130,135,2022-04-02T03:38:31Z,6790000,,,0,,D. Reed take personal FOUL (2 PF) (Edwards 2 FT),"[1628432, 1630162]",1610612743.0,DEN,take,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Edwards,1630162.0,,,
687,PT00M09.30S,2022-04-02T03:33:31.6Z,4,REGULAR,substitution,out,[],1628432,,,1610612750,130,135,2022-04-02T03:40:22Z,6805000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M09.30S,2022-04-02T03:33:31.6Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,130,135,2022-04-02T03:40:22Z,6807500,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M09.30S,2022-04-02T03:33:31.6Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,130,135,2022-04-02T03:40:22Z,6808750,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M09.30S,2022-04-02T03:33:31.6Z,4,REGULAR,substitution,in,[],1630538,,,1610612750,130,135,2022-04-02T03:40:22Z,6809375,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M09.30S,2022-04-02T03:33:31.6Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,130,135,2022-04-02T03:40:22Z,6809687,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M09.30S,2022-04-02T03:33:31.6Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,130,135,2022-04-02T03:40:22Z,6809843,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M09.30S,2022-04-02T03:33:31.6Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,130,136,2022-04-02T03:40:46Z,6810000,,,0,,A. Edwards Free Throw 1 of 2 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
693,PT00M09.30S,2022-04-02T03:33:31.6Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,130,136,2022-04-02T03:40:46Z,6815000,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
694,PT00M07.90S,2022-04-02T03:33:33.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,130,136,2022-04-02T03:40:46Z,6817500,,,0,,N. Jokic REBOUND (Off:5 Def:14),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,693.0,19.0,14.0,5.0,,,,,,,,
695,PT00M01.20S,2022-04-02T03:33:57.5Z,4,REGULAR,turnover,lost ball,[],1630538,,,1610612743,130,136,2022-04-02T03:37:01Z,6875000,,,0,,B. Hyland lost ball TURNOVER (3 TO),"[1630538, 1630162]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,3.0,Edwards,1630162.0,,,,,,,,,,,,,,,
696,PT00M01.20S,2022-04-02T03:33:57.5Z,4,REGULAR,steal,,[],1630162,,,1610612750,130,136,2022-04-02T03:33:59Z,6877500,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M00.00S,2022-04-02T03:34:37.8Z,4,REGULAR,period,end,[],0,,,1610612750,130,136,2022-04-02T03:38:16Z,6920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2022-04-02T03:34:39.9Z,4,REGULAR,game,end,[],0,,,0,130,136,2022-04-02T03:34:39Z,6930000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
