actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
455,PT02M14.00S,2021-10-23T02:42:44.8Z,3,REGULAR,2pt,Jump Shot,[],1627749,82.07950065703022,66.17647058823529,1610612759,74,66,2021-10-23T02:42:48Z,4460000,81.0,116.0,1,right,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.14,Missed,,,,,,,,,,,,,,,,,,
456,PT02M13.00S,2021-10-23T02:42:45.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,74,66,2021-10-23T02:42:48Z,4470000,,,0,,N. Jokic REBOUND (Off:5 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,455.0,13.0,8.0,5.0,,,,,,,,,,
457,PT02M08.00S,2021-10-23T02:42:51.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630267,5.995400788436268,56.61764705882353,1610612743,76,66,2021-10-23T02:43:03Z,4480000,-33.0,4.0,1,left,F. Campazzo running Layup (6 PTS) (N. Jokic 5 AST),"[1630267, 203999]",1610612743.0,DEN,running,,,Campazzo,F. Campazzo,,,,,3.33,Made,6.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,,
459,PT02M07.00S,2021-10-23T02:43:01.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,76,66,2021-10-23T02:43:01Z,4500000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M07.00S,2021-10-23T02:44:17.4Z,3,REGULAR,substitution,out,[],203115,,,1610612759,76,66,2021-10-23T02:44:35Z,4510000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M07.00S,2021-10-23T02:44:17.4Z,3,REGULAR,substitution,in,[],203085,,,1610612759,76,66,2021-10-23T02:44:35Z,4520000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M52.00S,2021-10-23T02:44:41.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,87.86136662286465,43.872549019607845,1610612759,76,68,2021-10-23T02:44:51Z,4530000,-31.0,62.0,1,right,T. Young 6' floating Jump Shot (2 PTS) (D. Murray 4 AST),"[201152, 1627749]",1610612759.0,SAS,floating,,,Young,T. Young,,,,,6.88,Made,2.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
464,PT01M33.00S,2021-10-23T02:45:00.4Z,3,REGULAR,2pt,Jump Shot,[],203999,10.988830486202366,78.18627450980392,1610612743,78,68,2021-10-23T02:45:04Z,4550000,-141.0,51.0,1,left,N. Jokic 14' Jump Shot (22 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,14.98,Made,22.0,,,,,,,,,,,,,,,,,
465,PT01M24.00S,2021-10-23T02:45:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.11760840998686,58.333333333333336,1610612759,78,68,2021-10-23T02:45:16Z,4560000,42.0,12.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,4.34,Missed,,,,,,,,,,,,,,,,,,
466,PT01M22.00S,2021-10-23T02:45:11.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,78,68,2021-10-23T02:45:16Z,4570000,,,0,,N. Jokic REBOUND (Off:5 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,465.0,14.0,9.0,5.0,,,,,,,,,,
467,PT01M13.00S,2021-10-23T02:45:21.7Z,3,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612743,78,68,2021-10-23T02:45:35Z,4580000,,,0,,D. Murray shooting personal FOUL (4 PF) (Rivers 2 FT),"[1627749, 203085]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,2882.0,,,,4.0,0.0,Rivers,203085.0,,
469,PT01M13.00S,2021-10-23T02:45:43.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,78,68,2021-10-23T02:45:43Z,4600000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M13.00S,2021-10-23T02:46:32.6Z,3,REGULAR,substitution,out,[],203999,,,1610612743,78,68,2021-10-23T02:47:14Z,4610000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M13.00S,2021-10-23T02:46:32.6Z,3,REGULAR,substitution,out,[],1627749,,,1610612743,78,68,2021-10-23T02:47:14Z,4620000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M13.00S,2021-10-23T02:46:32.6Z,3,REGULAR,substitution,in,[],203210,,,1610612743,78,68,2021-10-23T02:47:14Z,4630000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M13.00S,2021-10-23T02:46:32.6Z,3,REGULAR,substitution,in,[],1630200,,,1610612743,78,68,2021-10-23T02:47:14Z,4640000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M13.00S,2021-10-23T02:47:17.2Z,3,REGULAR,freethrow,1 of 2,[],203085,,,1610612743,78,68,2021-10-23T02:47:17Z,4650000,,,0,,MISS A. Rivers Free Throw 1 of 2,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Missed,,,,,,,,,,,,,,,,,,
475,PT01M13.00S,2021-10-23T02:47:17.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,78,68,2021-10-23T02:47:17Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,474.0,,,,,,,,,,,,,
476,PT01M13.00S,2021-10-23T02:47:31.5Z,3,REGULAR,freethrow,2 of 2,[],203085,,,1610612743,79,68,2021-10-23T02:47:31Z,4670000,,,0,,A. Rivers Free Throw 2 of 2 (1 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
477,PT01M06.00S,2021-10-23T02:47:42.9Z,3,REGULAR,foul,personal,[],203085,,,1610612759,79,68,2021-10-23T02:47:55Z,4680000,,,0,,A. Rivers personal FOUL (1 PF),"[203085, 1630200]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Jones,1630200.0,,
479,PT00M52.90S,2021-10-23T02:48:10.5Z,3,REGULAR,turnover,lost ball,[],201152,,,1610612759,79,68,2021-10-23T02:48:14Z,4700000,,,0,,T. Young lost ball TURNOVER (2 TO),"[201152, 203210]",1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,2.0,Green,203210.0,,,,,,
480,PT00M52.90S,2021-10-23T02:48:10.5Z,3,REGULAR,steal,,[],203210,,,1610612743,79,68,2021-10-23T02:48:12Z,4710000,,,0,,J. Green STEAL (3 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M42.40S,2021-10-23T02:48:21.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628408,32.53942181340342,27.941176470588236,1610612743,79,68,2021-10-23T02:48:26Z,4720000,110.0,253.0,1,left,MISS P. Dozier 27' 3PT,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,
482,PT00M38.40S,2021-10-23T02:48:25.1Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,79,68,2021-10-23T02:48:26Z,4730000,,,0,,L. Walker IV REBOUND (Off:0 Def:4),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,481.0,4.0,4.0,0.0,,,,,,,,,,
483,PT00M29.30S,2021-10-23T02:48:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,92.19776609724047,46.32352941176471,1610612759,79,70,2021-10-23T02:48:40Z,4740000,-18.0,21.0,1,right,D. McDermott driving Layup (2 PTS) (L. Walker IV 2 AST),"[203926, 1629022]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,2.78,Made,2.0,L. Walker IV,1629022.0,2.0,,,,,,,,,,,,,,
485,PT00M04.90S,2021-10-23T02:49:02.6Z,3,REGULAR,turnover,lost ball,[],203085,,,1610612743,79,70,2021-10-23T02:49:12Z,4760000,,,0,,A. Rivers lost ball TURNOVER (1 TO),"[203085, 1630170]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,1.0,Vassell,1630170.0,,,,,,
486,PT00M04.90S,2021-10-23T02:49:02.6Z,3,REGULAR,steal,,[],1630170,,,1610612759,79,70,2021-10-23T02:49:30Z,4770000,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M01.10S,2021-10-23T02:49:11.2Z,3,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,79,70,2021-10-23T03:24:20Z,4780000,,,0,,T. Jones lost ball out-of-bounds TURNOVER (1 TO),[1630200],1610612759.0,SAS,lost ball,,,Jones,T. Jones,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,,
488,PT00M00.00S,2021-10-23T02:49:27.0Z,3,REGULAR,period,end,[],0,,,1610612743,79,70,2021-10-23T02:49:27Z,4790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-10-23T02:51:24.7Z,4,REGULAR,substitution,out,['startperiod'],1629022,,,1610612743,79,70,2021-10-23T02:51:52Z,4800000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-10-23T02:51:24.7Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612743,79,70,2021-10-23T02:51:52Z,4810000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-10-23T02:51:24.7Z,4,REGULAR,substitution,out,['startperiod'],201152,,,1610612743,79,70,2021-10-23T02:51:52Z,4820000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-10-23T02:51:24.7Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612743,79,70,2021-10-23T02:51:52Z,4830000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-10-23T02:51:24.7Z,4,REGULAR,substitution,in,['startperiod'],1629640,,,1610612743,79,70,2021-10-23T02:51:52Z,4840000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-10-23T02:51:24.7Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612743,79,70,2021-10-23T02:51:52Z,4850000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-10-23T02:51:24.7Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612743,79,70,2021-10-23T02:51:52Z,4860000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-10-23T02:51:24.7Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612743,79,70,2021-10-23T02:51:52Z,4870000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-10-23T02:52:01.4Z,4,REGULAR,period,start,[],0,,,1610612743,79,70,2021-10-23T02:52:01Z,4880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M43.00S,2021-10-23T02:52:18.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,5.338370565045992,53.431372549019606,1610612743,81,70,2021-10-23T02:52:23Z,4890000,-17.0,-2.0,1,left,J. Green alley-oop DUNK (10 PTS) (P. Dozier 3 AST),"[203210, 1628408]",1610612743.0,DEN,alley-oop,,,Green,J. Green,,,,,1.74,Made,10.0,P. Dozier,1628408.0,3.0,,,,,,,,,,,,,,
500,PT11M28.00S,2021-10-23T02:52:32.0Z,4,REGULAR,turnover,lost ball,[],203926,,,1610612759,81,70,2021-10-23T02:52:38Z,4910000,,,0,,D. McDermott lost ball TURNOVER (2 TO),"[203926, 1630267]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,2.0,Campazzo,1630267.0,,,,,,
501,PT11M28.00S,2021-10-23T02:52:32.0Z,4,REGULAR,steal,,[],1630267,,,1610612743,81,70,2021-10-23T02:52:34Z,4920000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M26.00S,2021-10-23T02:52:34.8Z,4,REGULAR,turnover,bad pass,[],1630267,,,1610612743,81,70,2021-10-23T02:52:41Z,4930000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1629640]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0,,,,,,
503,PT11M26.00S,2021-10-23T02:52:34.8Z,4,REGULAR,steal,,[],1629640,,,1610612759,81,70,2021-10-23T02:52:36Z,4940000,,,0,,K. Johnson STEAL (3 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M20.00S,2021-10-23T02:52:40.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629640,81.15965834428384,66.66666666666666,1610612759,81,72,2021-10-23T02:52:50Z,4950000,83.0,125.0,1,right,K. Johnson 14' pullup Jump Shot (22 PTS),[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,14.99,Made,22.0,,,,,,,,,,,,,,,,,
505,PT11M10.00S,2021-10-23T02:52:53.8Z,4,REGULAR,turnover,out-of-bounds,[],203210,,,1610612743,81,72,2021-10-23T02:53:17Z,4960000,,,0,,J. Green bad pass out-of-bounds TURNOVER (3 TO),[203210],1610612743.0,DEN,bad pass,,,Green,J. Green,,,,,,,,,,,,,,,200834.0,3.0,,,,,,,,
506,PT10M56.00S,2021-10-23T02:53:22.4Z,4,REGULAR,foul,personal,[],203210,,,1610612759,81,72,2021-10-23T02:53:54Z,4970000,,,0,,J. Green personal FOUL (3 PF),"[203210, 1628401]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,1627963.0,,,,3.0,0.0,White,1628401.0,,
508,PT10M48.00S,2021-10-23T02:53:50.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629640,89.96386333771353,14.705882352941178,1610612759,81,72,2021-10-23T02:53:58Z,4990000,-176.0,42.0,1,right,MISS K. Johnson 18' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,18.14,Missed,,,,,,,,,,,,,,,,,,
509,PT10M44.00S,2021-10-23T02:53:54.2Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,81,72,2021-10-23T02:53:54Z,5000000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,508.0,1.0,1.0,0.0,,,,,,,,,,
510,PT10M37.00S,2021-10-23T02:54:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203085,7.178055190538765,54.41176470588235,1610612743,83,72,2021-10-23T02:54:06Z,5010000,-22.0,15.0,1,left,A. Rivers driving finger roll Layup (3 PTS),[203085],1610612743.0,DEN,driving finger roll,,,Rivers,A. Rivers,,,,,2.67,Made,3.0,,,,,,,,,,,,,,,,,
511,PT10M25.00S,2021-10-23T02:54:13.3Z,4,REGULAR,3pt,Jump Shot,[],1628401,69.99014454664915,14.705882352941178,1610612759,83,72,2021-10-23T02:54:20Z,5020000,-176.0,230.0,1,right,MISS D. White 28' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,28.96,Missed,,,,,,,,,,,,,,,,,,
512,PT10M22.00S,2021-10-23T02:54:16.3Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,83,72,2021-10-23T02:54:20Z,5030000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,511.0,1.0,1.0,0.0,,,,,,,,,,
513,PT10M21.00S,2021-10-23T02:54:17.5Z,4,REGULAR,turnover,bad pass,[],203210,,,1610612743,83,72,2021-10-23T02:54:24Z,5040000,,,0,,J. Green bad pass TURNOVER (4 TO),"[203210, 1628401]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,4.0,White,1628401.0,,,,,,
514,PT10M21.00S,2021-10-23T02:54:17.5Z,4,REGULAR,steal,,[],1628401,,,1610612759,83,72,2021-10-23T02:54:19Z,5050000,,,0,,D. White STEAL (1 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M15.00S,2021-10-23T02:54:24.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628401,93.64323258869908,56.86274509803921,1610612759,83,72,2021-10-23T02:54:33Z,5060000,34.0,7.0,1,right,MISS D. White running Layup,[1628401],1610612759.0,SAS,running,,,White,D. White,,,,,3.51,Missed,,,,,,,,,,,,,,,,,,
516,PT10M10.00S,2021-10-23T02:54:29.1Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,83,72,2021-10-23T02:54:33Z,5070000,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,515.0,6.0,4.0,2.0,,,,,,,,,,
517,PT10M10.00S,2021-10-23T02:54:27.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627751,94.40999984741211,50.0,1610612759,83,74,2021-10-23T02:54:36Z,5080000,0.0,0.0,1,right,J. Poeltl putback DUNK (11 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,
518,PT09M56.00S,2021-10-23T02:54:41.5Z,4,REGULAR,3pt,Jump Shot,[],203085,23.603810775295663,87.74509803921569,1610612743,83,74,2021-10-23T02:54:46Z,5090000,-189.0,169.0,1,left,MISS A. Rivers 25' step back 3PT,[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
519,PT09M54.00S,2021-10-23T02:54:43.5Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,83,74,2021-10-23T02:54:46Z,5100000,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,518.0,7.0,6.0,1.0,,,,,,,,,,
520,PT09M45.00S,2021-10-23T02:54:54.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,84.05059132720105,39.21568627450981,1610612759,83,76,2021-10-23T02:54:59Z,5110000,-54.0,97.0,1,right,K. Johnson 11' driving floating Jump Shot (24 PTS) (D. Murray 5 AST),"[1629640, 1627749]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,11.13,Made,24.0,D. Murray,1627749.0,5.0,,,,,,,,,,,,,,
522,PT09M23.00S,2021-10-23T02:55:14.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628408,18.478975032851512,38.23529411764706,1610612743,83,76,2021-10-23T02:55:27Z,5130000,59.0,121.0,1,left,MISS P. Dozier 13' turnaround fadeaway Shot,[1628408],1610612743.0,DEN,turnaround fadeaway,,,Dozier,P. Dozier,,,,,13.47,Missed,,,,,,,,,,,,,,,,,,
523,PT09M21.00S,2021-10-23T02:55:16.9Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612759,83,76,2021-10-23T03:03:17Z,5140000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,522.0,2.0,2.0,0.0,,,,,,,,,,
526,PT09M10.00S,2021-10-23T02:55:28.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.1688567674113,51.71568627450981,1610612759,83,78,2021-10-23T03:03:23Z,5170000,9.0,2.0,1,right,J. Poeltl reverse Layup (13 PTS) (D. White 7 AST),"[1627751, 1628401]",1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,0.89,Made,13.0,D. White,1628401.0,7.0,,,,,,,,,,,,,,
528,PT09M10.00S,2021-10-23T02:55:35.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,83,78,2021-10-23T02:55:35Z,5190000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M57.00S,2021-10-23T02:58:33.1Z,4,REGULAR,2pt,Jump Shot,[],1630267,18.2161629434954,26.96078431372549,1610612743,83,78,2021-10-23T02:58:38Z,5200000,115.0,119.0,1,left,MISS F. Campazzo 16' pullup Shot,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,16.54,Missed,,,,,,,,,,,,,,,,,,
530,PT08M53.00S,2021-10-23T02:58:37.1Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,83,78,2021-10-23T02:58:38Z,5210000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,529.0,3.0,3.0,0.0,,,,,,,,,,
531,PT08M46.00S,2021-10-23T02:58:43.4Z,4,REGULAR,3pt,Jump Shot,[],1627749,67.62483574244416,26.715686274509803,1610612759,83,78,2021-10-23T02:58:50Z,5220000,-116.0,252.0,1,right,MISS D. Murray 27' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,
532,PT08M43.00S,2021-10-23T02:58:46.3Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,83,78,2021-10-23T02:58:46Z,5230000,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,531.0,7.0,4.0,3.0,,,,,,,,,,
533,PT08M41.00S,2021-10-23T02:58:51.1Z,4,REGULAR,foul,personal,['2freethrow'],1630267,,,1610612759,83,78,2021-10-23T02:59:07Z,5240000,,,0,,F. Campazzo shooting personal FOUL (1 PF) (White 2 FT),"[1630267, 1628401]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,200834.0,,,,1.0,0.0,White,1628401.0,,
535,PT08M41.00S,2021-10-23T02:59:17.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628401,,,1610612759,83,79,2021-10-23T02:59:17Z,5260000,,,0,,D. White Free Throw 1 of 2 (10 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
536,PT08M41.00S,2021-10-23T02:59:17.8Z,4,REGULAR,substitution,out,[],203926,,,1610612759,83,79,2021-10-23T02:59:21Z,5270000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M41.00S,2021-10-23T02:59:17.8Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,83,79,2021-10-23T02:59:21Z,5280000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M41.00S,2021-10-23T02:59:39.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628401,,,1610612759,83,80,2021-10-23T02:59:39Z,5290000,,,0,,D. White Free Throw 2 of 2 (11 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
539,PT08M20.00S,2021-10-23T03:00:01.7Z,4,REGULAR,3pt,Jump Shot,[],203085,30.56833114323259,26.47058823529412,1610612743,83,80,2021-10-23T03:00:07Z,5300000,118.0,235.0,1,left,MISS A. Rivers 26' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
540,PT08M15.00S,2021-10-23T03:00:06.7Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,83,80,2021-10-23T03:00:07Z,5310000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,539.0,4.0,4.0,0.0,,,,,,,,,,
541,PT08M05.00S,2021-10-23T03:00:18.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627751,92.59198423127464,44.85294117647059,1610612759,83,82,2021-10-23T03:00:41Z,5320000,-26.0,17.0,1,right,J. Poeltl driving Layup (15 PTS),[1627751],1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,3.09,Made,15.0,,,,,,,,,,,,,,,,,
542,PT08M05.00S,2021-10-23T03:00:21.5Z,4,REGULAR,violation,defensive goaltending,[],1628408,,,1610612759,83,82,2021-10-23T03:00:41Z,5330000,,,0,,P. Dozier defensive goaltending VIOLATION,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,200834.0,,,,,,,,,
543,PT07M45.00S,2021-10-23T03:00:51.8Z,4,REGULAR,3pt,Jump Shot,[],1628408,31.488173455978973,23.52941176470588,1610612743,83,82,2021-10-23T03:00:57Z,5340000,132.0,243.0,1,left,MISS P. Dozier 27' 3PT,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,27.72,Missed,,,,,,,,,,,,,,,,,,
544,PT07M40.00S,2021-10-23T03:00:56.8Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,83,82,2021-10-23T03:00:57Z,5350000,,,0,,D. Murray REBOUND (Off:1 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,543.0,8.0,7.0,1.0,,,,,,,,,,
