actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
547,PT04M23.00S,2021-11-19T04:05:13.2Z,4,REGULAR,substitution,out,[],203999,,,1610612755,82,100,2021-11-19T04:05:32Z,5370000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M23.00S,2021-11-19T04:05:13.2Z,4,REGULAR,substitution,out,[],1628408,,,1610612755,82,100,2021-11-19T04:05:32Z,5380000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M23.00S,2021-11-19T04:05:13.2Z,4,REGULAR,substitution,in,[],1630210,,,1610612755,82,100,2021-11-19T04:05:32Z,5390000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M23.00S,2021-11-19T04:05:13.2Z,4,REGULAR,substitution,in,[],1630267,,,1610612755,82,100,2021-11-19T04:05:32Z,5400000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M23.00S,2021-11-19T04:05:13.2Z,4,REGULAR,substitution,in,[],1629626,,,1610612755,82,100,2021-11-19T04:05:32Z,5410000,,,0,,SUB in: B. Bol,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,
552,PT04M23.00S,2021-11-19T04:05:13.2Z,4,REGULAR,substitution,in,[],1627822,,,1610612755,82,100,2021-11-19T04:05:32Z,5420000,,,0,,SUB in: P. Cornelie,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M13.00S,2021-11-19T04:05:37.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,88.38699080157687,42.15686274509804,1610612755,82,100,2021-11-19T04:05:43Z,5430000,-39.0,57.0,1,right,MISS T. Harris 6' driving floating bank Shot,[202699],1610612755.0,PHI,driving floating bank,,,Harris,T. Harris,,,,,6.89,Missed,,,,,,,,,,,,,,,,,,
554,PT04M12.00S,2021-11-19T04:05:38.1Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,82,100,2021-11-19T04:06:28Z,5440000,,,0,,F. Campazzo REBOUND (Off:0 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,553.0,1.0,1.0,0.0,,,,,,,,,,,,,,
555,PT04M05.00S,2021-11-19T04:05:45.2Z,4,REGULAR,3pt,Jump Shot,[],1630210,22.026938239159,88.23529411764706,1610612743,82,100,2021-11-19T04:05:50Z,5450000,-191.0,155.0,1,left,MISS M. Howard 24' 3PT,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,
556,PT04M03.00S,2021-11-19T04:05:47.2Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,82,100,2021-11-19T04:05:50Z,5460000,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,555.0,7.0,7.0,0.0,,,,,,,,,,,,,,
557,PT03M50.00S,2021-11-19T04:06:00.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.80354796320631,44.11764705882353,1610612755,82,102,2021-11-19T04:06:15Z,5470000,-29.0,25.0,1,right,T. Maxey driving finger roll Layup (21 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,3.83,Made,,,,,21.0,,,,,,,,,,,,,
558,PT03M50.00S,2021-11-19T04:06:06.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,82,102,2021-11-19T04:06:06Z,5480000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT03M39.00S,2021-11-19T04:07:34.5Z,4,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612743,82,102,2021-11-19T04:07:42Z,5490000,,,0,,S. Milton shooting personal FOUL (2 PF) (Campazzo 2 FT),"[1629003, 1630267]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,,202053.0,,2.0,0.0,Campazzo,1630267.0,,,,
561,PT03M39.00S,2021-11-19T04:07:53.6Z,4,REGULAR,freethrow,1 of 2,[],1630267,,,1610612743,83,102,2021-11-19T04:07:53Z,5510000,,,0,,F. Campazzo Free Throw 1 of 2 (1 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
562,PT03M39.00S,2021-11-19T04:08:03.0Z,4,REGULAR,freethrow,2 of 2,[],1630267,,,1610612743,84,102,2021-11-19T04:08:03Z,5520000,,,0,,F. Campazzo Free Throw 2 of 2 (2 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
563,PT03M27.00S,2021-11-19T04:08:17.2Z,4,REGULAR,foul,personal,['2freethrow'],203085,,,1610612755,84,102,2021-11-19T04:08:28Z,5530000,,,0,,A. Rivers shooting personal FOUL (1 PF) (Harris 2 FT),"[203085, 202699]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,,,,,,,,,,,2003.0,,1.0,0.0,Harris,202699.0,,,,
565,PT03M27.00S,2021-11-19T04:08:44.3Z,4,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,84,102,2021-11-19T04:09:04Z,5550000,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,
566,PT03M27.00S,2021-11-19T04:08:44.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,84,102,2021-11-19T04:09:04Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,565.0,,,,,,,,,,,,,,,,,
567,PT03M27.00S,2021-11-19T04:08:44.3Z,4,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,84,102,2021-11-19T04:09:04Z,5570000,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,
568,PT03M24.00S,2021-11-19T04:08:47.3Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612743,84,102,2021-11-19T04:09:04Z,5580000,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,567.0,1.0,1.0,0.0,,,,,,,,,,,,,,
569,PT03M07.00S,2021-11-19T04:09:17.2Z,4,REGULAR,3pt,Jump Shot,[],1630267,31.35676741130092,28.186274509803923,1610612743,84,102,2021-11-19T04:09:21Z,5590000,109.0,242.0,1,left,MISS F. Campazzo 26' pullup 3PT,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
570,PT03M04.00S,2021-11-19T04:09:20.2Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,84,102,2021-11-19T04:09:21Z,5600000,,,0,,T. Maxey REBOUND (Off:0 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,569.0,5.0,5.0,0.0,,,,,,,,,,,,,,
571,PT02M50.00S,2021-11-19T04:09:36.3Z,4,REGULAR,foul,personal,['2freethrow'],1627822,,,1610612755,84,102,2021-11-19T04:09:48Z,5610000,,,0,,P. Cornelie shooting personal FOUL (1 PF) (Maxey 2 FT),"[1627822, 1630178]",1610612743.0,DEN,shooting,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,1628951.0,,1.0,0.0,Maxey,1630178.0,,,,
573,PT02M50.00S,2021-11-19T04:09:36.4Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,84,103,2021-11-19T04:10:20Z,5630000,,,0,,T. Maxey Free Throw 1 of 2 (22 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
575,PT02M50.00S,2021-11-19T04:09:36.5Z,4,REGULAR,substitution,out,[],202699,,,1610612755,84,103,2021-11-19T04:10:35Z,5635000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
576,PT02M50.00S,2021-11-19T04:09:36.5Z,4,REGULAR,substitution,out,[],203552,,,1610612755,84,103,2021-11-19T04:10:35Z,5637500,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M50.00S,2021-11-19T04:09:36.5Z,4,REGULAR,substitution,in,[],1630198,,,1610612755,84,103,2021-11-19T04:10:35Z,5638750,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
578,PT02M50.00S,2021-11-19T04:09:36.5Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,84,103,2021-11-19T04:10:35Z,5639375,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
574,PT02M50.00S,2021-11-19T04:09:36.4Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,84,103,2021-11-19T04:10:43Z,5640000,,,0,,MISS T. Maxey Free Throw 2 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Missed,,,,,,,,,,,,,,,,,,
579,PT02M50.00S,2021-11-19T04:09:36.4Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612743,84,103,2021-11-19T04:10:43Z,5650000,,,0,,B. Bol REBOUND (Off:0 Def:2),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,574.0,2.0,2.0,0.0,,,,,,,,,,,,,,
580,PT02M38.00S,2021-11-19T04:10:48.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203085,15.850854139290407,41.911764705882355,1610612743,84,103,2021-11-19T04:10:53Z,5660000,40.0,96.0,1,left,MISS A. Rivers 10' driving floating Shot,[203085],1610612743.0,DEN,driving floating,,,Rivers,A. Rivers,,,,,10.46,Missed,,,,,,,,,,,,,,,,,,
581,PT02M34.00S,2021-11-19T04:10:51.9Z,4,REGULAR,rebound,offensive,[],1627822,,,1610612743,84,103,2021-11-19T04:10:51Z,5670000,,,0,,P. Cornelie REBOUND (Off:1 Def:0),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,580.0,1.0,0.0,1.0,,,,,,,,,,,,,,
582,PT02M33.00S,2021-11-19T04:10:53.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630210,30.962549277266753,69.85294117647058,1610612743,87,103,2021-11-19T04:10:58Z,5680000,-99.0,239.0,1,left,M. Howard 25' 3PT step back (3 PTS) (P. Cornelie 1 AST),"[1630210, 1627822]",1610612743.0,DEN,step back,,,Howard,M. Howard,,,,,25.83,Made,,,,,3.0,P. Cornelie,1627822.0,1.0,,,,,,,,,,
584,PT02M17.00S,2021-11-19T04:11:09.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,91.67214191852825,45.34313725490196,1610612755,87,103,2021-11-19T04:11:15Z,5700000,-23.0,26.0,1,right,MISS A. Drummond driving finger roll Layup,[203083],1610612755.0,PHI,driving finger roll,,,Drummond,A. Drummond,,,,,3.48,Missed,,,,,,,,,,,,,,,,,,
585,PT02M14.00S,2021-11-19T04:11:12.5Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,87,103,2021-11-19T04:11:15Z,5710000,,,0,,F. Campazzo REBOUND (Off:0 Def:2),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,584.0,2.0,2.0,0.0,,,,,,,,,,,,,,
586,PT02M09.00S,2021-11-19T04:11:17.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,19.66162943495401,52.69607843137255,1610612743,89,103,2021-11-19T04:11:25Z,5720000,-13.0,132.0,1,left,B. Bol 13' pullup Jump Shot (2 PTS) (F. Campazzo 1 AST),"[1629626, 1630267]",1610612743.0,DEN,pullup,,,Bol,B. Bol,,,,,13.3,Made,,,,,2.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,
588,PT01M50.00S,2021-11-19T04:11:35.9Z,4,REGULAR,3pt,Jump Shot,[],1627777,92.72339027595268,3.9215686274509802,1610612755,89,103,2021-11-19T04:11:43Z,5740000,-230.0,16.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,
589,PT01M48.00S,2021-11-19T04:11:37.9Z,4,REGULAR,rebound,defensive,[],1627822,,,1610612743,89,103,2021-11-19T04:11:43Z,5750000,,,0,,P. Cornelie REBOUND (Off:1 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,588.0,2.0,1.0,1.0,,,,,,,,,,,,,,
590,PT01M41.00S,2021-11-19T04:11:46.3Z,4,REGULAR,3pt,Jump Shot,[],1627822,30.699737187910642,65.68627450980392,1610612743,89,103,2021-11-19T04:11:52Z,5760000,-78.0,236.0,1,left,MISS P. Cornelie 24' 3PT,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,
591,PT01M37.00S,2021-11-19T04:11:50.3Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,89,103,2021-11-19T04:11:52Z,5770000,,,0,,A. Drummond REBOUND (Off:0 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,590.0,5.0,5.0,0.0,,,,,,,,,,,,,,
592,PT01M16.00S,2021-11-19T04:12:11.0Z,4,REGULAR,3pt,Jump Shot,[],1630198,94.43166885676742,2.2058823529411766,1610612755,89,103,2021-11-19T04:12:21Z,5780000,-239.0,0.0,1,right,MISS I. Joe 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,
593,PT01M12.00S,2021-11-19T04:12:15.0Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,89,103,2021-11-19T04:12:21Z,5790000,,,0,,F. Campazzo REBOUND (Off:0 Def:3),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,592.0,3.0,3.0,0.0,,,,,,,,,,,,,,
594,PT01M09.00S,2021-11-19T04:12:17.4Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1629626,7.703679369250986,16.42156862745098,1610612743,89,103,2021-11-19T04:12:25Z,5800000,168.0,20.0,1,left,MISS B. Bol 16' pullup Shot,[1629626],1610612743.0,DEN,pullup,,,Bol,B. Bol,,,,,16.91,Missed,,,,,,,,,,,,,,,,,,
595,PT01M06.00S,2021-11-19T04:12:20.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,89,103,2021-11-19T04:12:25Z,5810000,,,0,,A. Drummond REBOUND (Off:0 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,594.0,6.0,6.0,0.0,,,,,,,,,,,,,,
596,PT00M47.50S,2021-11-19T04:12:39.2Z,4,REGULAR,3pt,Jump Shot,[],1630198,91.40932982917214,4.166666666666666,1610612755,89,103,2021-11-19T04:12:44Z,5820000,-229.0,28.0,1,right,MISS I. Joe 3PT - blocked,"[1630198, 1629626]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,23.09,Missed,,,,,,,,,,,,,,,Bol,1629626.0,,
597,PT00M47.50S,2021-11-19T04:12:39.2Z,4,REGULAR,block,,[],1629626,,,1610612755,89,103,2021-11-19T04:12:41Z,5830000,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M45.40S,2021-11-19T04:12:41.3Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612743,89,103,2021-11-19T04:12:44Z,5840000,,,0,,B. Bol REBOUND (Off:0 Def:3),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,596.0,3.0,3.0,0.0,,,,,,,,,,,,,,
599,PT00M42.10S,2021-11-19T04:12:45.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630267,24.26084099868594,86.51960784313727,1610612743,89,103,2021-11-19T04:14:23Z,5850000,-183.0,176.0,1,left,MISS F. Campazzo 25' running pullup 3PT,[1630267],1610612743.0,DEN,running pullup,,,Campazzo,F. Campazzo,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,
600,PT00M37.40S,2021-11-19T04:12:50.0Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,89,103,2021-11-19T04:12:51Z,5860000,,,0,,G. Niang REBOUND (Off:0 Def:5),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,599.0,5.0,5.0,0.0,,,,,,,,,,,,,,
601,PT00M16.70S,2021-11-19T04:13:12.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,89,103,2021-11-19T04:13:19Z,5870000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,
602,PT00M03.20S,2021-11-19T04:13:41.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630267,31.488173455978973,31.372549019607842,1610612743,89,103,2021-11-19T04:13:47Z,5880000,93.0,243.0,1,left,MISS F. Campazzo 26' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,
603,PT00M00.80S,2021-11-19T04:13:46.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,89,103,2021-11-19T04:13:46Z,5890000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,,,
604,PT00M00.00S,2021-11-19T04:14:12.1Z,4,REGULAR,period,end,[],0,,,1610612755,89,103,2021-11-19T04:14:12Z,5900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M00.00S,2021-11-19T04:14:14.3Z,4,REGULAR,game,end,[],0,,,0,89,103,2021-11-19T04:14:14Z,5910000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
