actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
444,PT02M26.00S,2022-04-06T02:41:04.5Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,73,80,2022-04-06T02:41:28Z,4400000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
445,PT02M26.00S,2022-04-06T02:41:04.5Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,73,80,2022-04-06T02:41:28Z,4410000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
446,PT02M11.00S,2022-04-06T02:41:51.9Z,3,REGULAR,3pt,Jump Shot,[],1629022,85.62746386333771,96.07843137254902,1610612759,73,83,2022-04-06T02:42:21Z,4420000,230.0,83.0,1,right,L. Walker IV 24' 3PT  (6 PTS) (D. Vassell 3 AST),"[1629022, 1630170]",1610612759.0,SAS,,,,,,,24.48,Made,6.0,Walker IV,L. Walker IV,D. Vassell,1630170.0,3.0,,,,,,,,,,,,,,,,
448,PT01M53.00S,2022-04-06T02:42:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.30946123521682,50.98039215686274,1610612743,75,83,2022-04-06T02:42:13Z,4440000,-5.0,16.0,1,left,N. Jokic driving Layup (34 PTS) (W. Barton 5 AST),"[203999, 203115]",1610612743.0,DEN,driving,,,,,,1.69,Made,34.0,Jokic,N. Jokic,W. Barton,203115.0,5.0,,,,,,,,,,,,,,,,
450,PT01M43.00S,2022-04-06T02:42:18.6Z,3,REGULAR,2pt,Jump Shot,[],1629022,90.09526938239159,18.627450980392158,1610612759,75,83,2022-04-06T02:42:26Z,4460000,-157.0,41.0,1,right,MISS L. Walker IV 16' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,,,,16.21,Missed,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
451,PT01M43.00S,2022-04-06T02:42:18.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,75,83,2022-04-06T02:42:26Z,4470000,,,0,,N. Jokic REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,450.0,10.0,10.0,0.0,,,,,,,
452,PT01M37.00S,2022-04-06T02:42:25.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628432,7.5722733245729295,43.13725490196079,1610612743,77,83,2022-04-06T02:42:31Z,4480000,34.0,19.0,1,left,D. Reed running Layup (2 PTS) (B. Hyland 4 AST),"[1628432, 1630538]",1610612743.0,DEN,running,,,,,,3.91,Made,2.0,Reed,D. Reed,B. Hyland,1630538.0,4.0,,,,,,,,,,,,,,,,
454,PT01M37.00S,2022-04-06T02:42:29.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,77,83,2022-04-06T02:42:29Z,4500000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M15.00S,2022-04-06T02:44:16.4Z,3,REGULAR,3pt,Jump Shot,[],1630200,66.83639947437582,64.2156862745098,1610612759,77,83,2022-04-06T02:44:23Z,4510000,71.0,259.0,1,right,MISS T. Jones 26' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,,,,26.88,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
456,PT01M12.00S,2022-04-06T02:44:19.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,77,83,2022-04-06T02:44:23Z,4520000,,,0,,N. Jokic REBOUND (Off:0 Def:11),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,455.0,11.0,11.0,0.0,,,,,,,
457,PT01M03.00S,2022-04-06T02:44:28.6Z,3,REGULAR,3pt,Jump Shot,[],203999,31.488173455978973,49.50980392156863,1610612743,77,83,2022-04-06T02:44:34Z,4530000,2.0,243.0,1,left,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,,,,24.35,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
458,PT01M00.00S,2022-04-06T02:44:31.6Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,77,83,2022-04-06T02:44:34Z,4540000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,457.0,3.0,2.0,1.0,,,,,,,
459,PT00M51.20S,2022-04-06T02:44:40.9Z,3,REGULAR,2pt,Jump Shot,[],1630170,77.08607095926413,27.941176470588236,1610612759,77,85,2022-04-06T02:44:45Z,4550000,-110.0,163.0,1,right,D. Vassell 19' fadeaway Jump Shot (17 PTS) (L. Walker IV 3 AST),"[1630170, 1629022]",1610612759.0,SAS,fadeaway,,,,,,19.67,Made,17.0,Vassell,D. Vassell,L. Walker IV,1629022.0,3.0,,,,,,,,,,,,,,,,
461,PT00M37.00S,2022-04-06T02:44:58.9Z,3,REGULAR,2pt,Jump Shot,[],1628432,20.318659658344284,26.96078431372549,1610612743,79,85,2022-04-06T02:45:02Z,4570000,115.0,138.0,1,left,D. Reed 18' pullup Jump Shot (4 PTS),[1628432],1610612743.0,DEN,pullup,,,,,,18.01,Made,4.0,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
462,PT00M21.20S,2022-04-06T02:45:17.0Z,3,REGULAR,3pt,Jump Shot,[],1628966,92.85479632063075,96.32352941176471,1610612759,79,85,2022-04-06T02:45:35Z,4580000,232.0,15.0,1,right,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,,,,23.21,Missed,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
463,PT00M18.10S,2022-04-06T02:45:20.1Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,79,85,2022-04-06T02:45:35Z,4590000,,,0,,Z. Collins REBOUND (Off:3 Def:4),[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,462.0,7.0,4.0,3.0,,,,,,,
464,PT00M14.30S,2022-04-06T02:45:53.7Z,3,REGULAR,jumpball,recovered,[],1628966,,,1610612759,79,85,2022-04-06T02:45:53Z,4600000,,,0,,Jump Ball Z. Collins vs. J. Green: Tip to K. Bates-Diop,"[1628966, 1628380, 203210]",1610612759.0,SAS,heldball,K. Bates-Diop,Collins,1628380.0,Green,203210.0,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,1628966.0
467,PT00M07.10S,2022-04-06T02:46:00.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630200,83.39356110381078,52.450980392156865,1610612759,79,85,2022-04-06T02:46:17Z,4630000,12.0,104.0,1,right,MISS T. Jones 10' floating Shot,[1630200],1610612759.0,SAS,floating,,,,,,10.43,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
468,PT00M05.30S,2022-04-06T02:46:02.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,79,85,2022-04-06T02:46:17Z,4640000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,467.0,,,,,,,,,,
469,PT00M05.30S,2022-04-06T02:46:30.9Z,3,REGULAR,jumpball,recovered,[],1629022,,,1610612759,79,85,2022-04-06T02:47:44Z,4650000,,,0,,Jump Ball T. Jones vs. N. Jokic: Tip to L. Walker IV,"[1629022, 1630200, 203999]",1610612759.0,SAS,outofbounds,L. Walker IV,Jones,1630200.0,Jokic,203999.0,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,1629022.0
472,PT00M00.40S,2022-04-06T02:46:34.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,68.80749014454665,14.705882352941178,1610612759,79,85,2022-04-06T02:47:02Z,4680000,-176.0,241.0,1,right,MISS L. Walker IV 29' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,,,,29.85,Missed,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
473,PT00M00.40S,2022-04-06T02:46:34.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,79,85,2022-04-06T02:46:41Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,472.0,,,,,,,,,,
474,PT00M00.00S,2022-04-06T02:46:52.3Z,3,REGULAR,period,end,[],0,,,1610612759,79,85,2022-04-06T02:46:52Z,4700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-04-06T02:48:46.7Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612759,79,85,2022-04-06T02:49:17Z,4710000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-04-06T02:48:46.7Z,4,REGULAR,substitution,in,['startperiod'],202326,,,1610612759,79,85,2022-04-06T02:49:17Z,4720000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-04-06T02:49:37.5Z,4,REGULAR,period,start,[],0,,,1610612743,79,85,2022-04-06T02:49:37Z,4730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M41.00S,2022-04-06T02:49:57.3Z,4,REGULAR,turnover,out-of-bounds,[],202326,,,1610612743,79,85,2022-04-06T02:50:08Z,4740000,,,0,,D. Cousins bad pass out-of-bounds TURNOVER (2 TO),[202326],1610612743.0,DEN,bad pass,,,,,,,,,Cousins,D. Cousins,,,,202027.0,,,,,,,,,2.0,,,,,,
479,PT11M27.00S,2022-04-06T02:50:13.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628966,82.21090670170827,54.90196078431373,1610612759,79,87,2022-04-06T02:50:18Z,4750000,25.0,115.0,1,right,K. Bates-Diop 11' floating Jump Shot (8 PTS) (D. Vassell 4 AST),"[1628966, 1630170]",1610612759.0,SAS,floating,,,,,,11.73,Made,8.0,Bates-Diop,K. Bates-Diop,D. Vassell,1630170.0,4.0,,,,,,,,,,,,,,,,
481,PT11M11.00S,2022-04-06T02:50:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,12.302890932982917,57.59803921568627,1610612743,81,87,2022-04-06T02:50:40Z,4770000,-38.0,63.0,1,left,B. Hyland 7' driving floating Jump Shot (7 PTS),[1630538],1610612743.0,DEN,driving floating,,,,,,7.37,Made,7.0,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
482,PT10M57.00S,2022-04-06T02:50:44.9Z,4,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612759,81,87,2022-04-06T02:50:50Z,4780000,,,0,,K. Bates-Diop bad pass out-of-bounds TURNOVER (2 TO),[1628966],1610612759.0,SAS,bad pass,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,1146.0,,,,,,,,,2.0,,,,,,
483,PT10M36.00S,2022-04-06T02:51:10.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202326,8.623521681997373,54.41176470588235,1610612743,81,87,2022-04-06T02:51:20Z,4790000,-22.0,29.0,1,left,MISS D. Cousins cutting Layup,[202326],1610612743.0,DEN,cutting,,,,,,3.61,Missed,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
484,PT10M36.00S,2022-04-06T02:51:11.3Z,4,REGULAR,rebound,offensive,[],202326,,,1610612743,81,87,2022-04-06T02:51:11Z,4800000,,,0,,D. Cousins REBOUND (Off:1 Def:2),[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,483.0,3.0,2.0,1.0,,,,,,,
485,PT10M36.00S,2022-04-06T02:51:12.5Z,4,REGULAR,foul,personal,['2freethrow'],1628966,,,1610612743,81,87,2022-04-06T02:51:24Z,4810000,,,0,,K. Bates-Diop shooting personal FOUL (2 PF) (Cousins 2 FT),"[1628966, 202326]",1610612759.0,SAS,shooting,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,1146.0,2.0,0.0,Cousins,202326.0,,,,,,,,,,,
487,PT10M36.00S,2022-04-06T02:51:42.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202326,,,1610612743,82,87,2022-04-06T02:51:42Z,4830000,,,0,,D. Cousins Free Throw 1 of 2 (1 PTS),[202326],1610612743.0,DEN,,,,,,,,Made,1.0,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
488,PT10M36.00S,2022-04-06T02:51:59.6Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202326,,,1610612743,83,87,2022-04-06T02:51:59Z,4840000,,,0,,D. Cousins Free Throw 2 of 2 (2 PTS),[202326],1610612743.0,DEN,,,,,,,,Made,2.0,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
489,PT10M20.00S,2022-04-06T02:52:17.7Z,4,REGULAR,3pt,Jump Shot,[],1630170,67.23061760840999,64.70588235294117,1610612759,83,90,2022-04-06T02:52:39Z,4850000,74.0,256.0,1,right,D. Vassell 26' 3PT pullup (20 PTS),[1630170],1610612759.0,SAS,pullup,,,,,,26.59,Made,20.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
490,PT10M05.00S,2022-04-06T02:52:32.7Z,4,REGULAR,3pt,Jump Shot,[],1630538,33.196452036793694,53.431372549019606,1610612743,83,90,2022-04-06T02:52:37Z,4860000,-17.0,260.0,1,left,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,,,,26.01,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
491,PT10M02.00S,2022-04-06T02:52:35.7Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,83,90,2022-04-06T02:52:37Z,4870000,,,0,,D. Vassell REBOUND (Off:1 Def:5),[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,490.0,6.0,5.0,1.0,,,,,,,
492,PT09M53.00S,2022-04-06T02:52:44.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,91.67214191852825,38.72549019607843,1610612759,83,90,2022-04-06T02:52:52Z,4880000,-56.0,26.0,1,right,MISS Z. Collins 6' turnaround Hook,[1628380],1610612759.0,SAS,turnaround,,,,,,6.2,Missed,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
493,PT09M51.00S,2022-04-06T02:52:46.7Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,83,90,2022-04-06T02:52:52Z,4890000,,,0,,D. Cousins REBOUND (Off:1 Def:3),[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,492.0,4.0,3.0,1.0,,,,,,,
494,PT09M38.00S,2022-04-06T02:52:59.5Z,4,REGULAR,turnover,bad pass,[],1628432,,,1610612743,83,90,2022-04-06T02:53:06Z,4900000,,,0,,D. Reed bad pass TURNOVER (1 TO),"[1628432, 1630200]",1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,,,,,,,,,,1.0,Jones,1630200.0,,,,
495,PT09M38.00S,2022-04-06T02:52:59.5Z,4,REGULAR,steal,,[],1630200,,,1610612759,83,90,2022-04-06T02:53:01Z,4910000,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
496,PT09M34.00S,2022-04-06T02:53:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,92.19776609724047,42.40196078431372,1610612759,83,92,2022-04-06T02:53:11Z,4920000,-38.0,21.0,1,right,T. Jones running Layup (14 PTS),[1630200],1610612759.0,SAS,running,,,,,,4.33,Made,14.0,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
497,PT09M34.00S,2022-04-06T02:53:13.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,83,92,2022-04-06T02:53:13Z,4930000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M34.00S,2022-04-06T02:55:31.8Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,83,92,2022-04-06T02:55:58Z,4940000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
499,PT09M34.00S,2022-04-06T02:55:31.8Z,4,REGULAR,substitution,out,[],1628966,,,1610612743,83,92,2022-04-06T02:55:58Z,4950000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
500,PT09M34.00S,2022-04-06T02:55:31.8Z,4,REGULAR,substitution,out,[],1630200,,,1610612743,83,92,2022-04-06T02:55:58Z,4960000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
501,PT09M34.00S,2022-04-06T02:55:31.8Z,4,REGULAR,substitution,in,[],203085,,,1610612743,83,92,2022-04-06T02:55:58Z,4970000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,
502,PT09M34.00S,2022-04-06T02:55:31.8Z,4,REGULAR,substitution,in,[],1630563,,,1610612743,83,92,2022-04-06T02:55:58Z,4980000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
503,PT09M34.00S,2022-04-06T02:55:31.8Z,4,REGULAR,substitution,in,[],1626196,,,1610612743,83,92,2022-04-06T02:55:58Z,4990000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
504,PT09M23.00S,2022-04-06T02:56:19.2Z,4,REGULAR,2pt,Jump Shot,[],203115,19.66162943495401,28.186274509803923,1610612743,83,92,2022-04-06T02:56:24Z,5000000,109.0,132.0,1,left,MISS W. Barton 17' pullup Shot,[203115],1610612743.0,DEN,pullup,,,,,,17.15,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
505,PT09M20.00S,2022-04-06T02:56:22.1Z,4,REGULAR,rebound,offensive,[],203210,,,1610612743,83,92,2022-04-06T02:56:22Z,5010000,,,0,,J. Green REBOUND (Off:1 Def:1),[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,504.0,2.0,1.0,1.0,,,,,,,
506,PT09M07.00S,2022-04-06T02:56:33.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203115,6.389618922470433,53.92156862745098,1610612743,83,92,2022-04-06T02:56:38Z,5020000,-20.0,8.0,1,left,MISS W. Barton driving Layup,[203115],1610612743.0,DEN,driving,,,,,,2.1,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
507,PT09M04.00S,2022-04-06T02:56:36.7Z,4,REGULAR,rebound,offensive,[],202326,,,1610612743,83,92,2022-04-06T02:56:38Z,5030000,,,0,,D. Cousins REBOUND (Off:2 Def:3),[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,506.0,5.0,3.0,2.0,,,,,,,
508,PT09M04.00S,2022-04-06T02:56:37.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202326,5.590000152587891,50.0,1610612743,85,92,2022-04-06T02:56:37Z,5040000,0.0,0.0,1,left,D. Cousins tip DUNK (4 PTS),[202326],1610612743.0,DEN,tip,,,,,,0.0,Made,4.0,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
509,PT08M52.00S,2022-04-06T02:56:50.7Z,4,REGULAR,foul,personal,[],202326,,,1610612759,85,92,2022-04-06T02:57:01Z,5050000,,,0,,D. Cousins personal FOUL (3 PF),"[202326, 1628380]",1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,1146.0,3.0,0.0,Collins,1628380.0,,,,,,,,,,,
511,PT08M52.00S,2022-04-06T02:56:55.3Z,4,REGULAR,substitution,out,[],203210,,,1610612759,85,92,2022-04-06T02:57:10Z,5070000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
512,PT08M52.00S,2022-04-06T02:56:55.3Z,4,REGULAR,substitution,out,[],202326,,,1610612759,85,92,2022-04-06T02:57:10Z,5080000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
513,PT08M52.00S,2022-04-06T02:56:55.3Z,4,REGULAR,substitution,out,[],203115,,,1610612759,85,92,2022-04-06T02:57:10Z,5090000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,,,,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
514,PT08M52.00S,2022-04-06T02:56:55.3Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,85,92,2022-04-06T02:57:10Z,5100000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
515,PT08M52.00S,2022-04-06T02:56:55.3Z,4,REGULAR,substitution,in,[],1628420,,,1610612759,85,92,2022-04-06T02:57:10Z,5110000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
516,PT08M52.00S,2022-04-06T02:56:55.3Z,4,REGULAR,substitution,in,[],203932,,,1610612759,85,92,2022-04-06T02:57:10Z,5120000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
517,PT08M52.00S,2022-04-06T02:56:55.3Z,4,REGULAR,substitution,in,[],203999,,,1610612759,85,92,2022-04-06T02:57:10Z,5130000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
518,PT08M52.00S,2022-04-06T02:56:55.3Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,85,92,2022-04-06T02:57:10Z,5140000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
519,PT08M43.00S,2022-04-06T02:57:26.4Z,4,REGULAR,3pt,Jump Shot,[],1626196,65.52233902759527,17.647058823529413,1610612759,85,95,2022-04-06T02:57:30Z,5150000,-162.0,272.0,1,right,J. Richardson 31' 3PT  (12 PTS) (J. Primo 3 AST),"[1626196, 1630563]",1610612759.0,SAS,,,,,,,31.61,Made,12.0,Richardson,J. Richardson,J. Primo,1630563.0,3.0,,,,,,,,,,,,,,,,
521,PT08M30.00S,2022-04-06T02:57:43.1Z,4,REGULAR,turnover,out-of-bounds,[],203085,,,1610612743,85,95,2022-04-06T02:57:51Z,5170000,,,0,,A. Rivers step out-of-bounds TURNOVER (3 TO),[203085],1610612743.0,DEN,step,,,,,,,,,Rivers,A. Rivers,,,,1204.0,,,,,,,,,3.0,,,,,,
522,PT08M20.00S,2022-04-06T02:58:02.6Z,4,REGULAR,foul,personal,[],203085,,,1610612759,85,95,2022-04-06T02:58:33Z,5180000,,,0,,A. Rivers personal FOUL (4 PF),"[203085, 1626196]",1610612743.0,DEN,,,,,,,,,,Rivers,A. Rivers,,,,1146.0,4.0,0.0,Richardson,1626196.0,,,,,,,,,,,
524,PT08M13.00S,2022-04-06T02:58:31.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,90.88370565045992,43.627450980392155,1610612759,85,97,2022-04-06T02:58:40Z,5200000,-32.0,33.0,1,right,Z. Collins cutting Layup (12 PTS) (J. Primo 4 AST),"[1628380, 1630563]",1610612759.0,SAS,cutting,,,,,,4.6,Made,12.0,Collins,Z. Collins,J. Primo,1630563.0,4.0,,,,,,,,,,,,,,,,
526,PT08M13.00S,2022-04-06T02:58:32.9Z,4,REGULAR,foul,personal,['1freethrow'],203085,,,1610612759,85,97,2022-04-06T02:58:49Z,5220000,,,0,,A. Rivers shooting personal FOUL (5 PF) (Collins 1 FT),"[203085, 1628380]",1610612743.0,DEN,shooting,,,,,,,,,Rivers,A. Rivers,,,,202027.0,5.0,0.0,Collins,1628380.0,,,,,,,,,,,
528,PT08M13.00S,2022-04-06T02:58:48.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,85,97,2022-04-06T03:01:56Z,5240000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M13.00S,2022-04-06T03:01:40.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628380,,,1610612759,85,98,2022-04-06T03:01:40Z,5250000,,,0,,Z. Collins Free Throw 1 of 1 (13 PTS),[1628380],1610612759.0,SAS,,,,,,,,Made,13.0,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
530,PT08M01.00S,2022-04-06T03:01:54.1Z,4,REGULAR,3pt,Jump Shot,[],1630538,6.389618922470433,95.09803921568627,1610612743,85,98,2022-04-06T03:01:58Z,5260000,-225.0,8.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,,,,22.56,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
531,PT07M59.00S,2022-04-06T03:01:56.1Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,85,98,2022-04-06T03:01:58Z,5270000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,530.0,3.0,3.0,0.0,,,,,,,
532,PT07M44.00S,2022-04-06T03:02:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,91.40932982917214,42.40196078431372,1610612759,85,98,2022-04-06T03:02:15Z,5280000,-38.0,28.0,1,right,MISS J. Richardson driving finger roll Layup,[1626196],1610612759.0,SAS,driving finger roll,,,,,,4.74,Missed,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
533,PT07M42.00S,2022-04-06T03:02:13.4Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,85,98,2022-04-06T03:02:15Z,5290000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,,,,,,,Rivers,A. Rivers,,,,,,,,,532.0,1.0,1.0,0.0,,,,,,,
