actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
562,PT06M29.00S,2022-02-09T04:03:26.3Z,4,REGULAR,substitution,out,[],1627854,,,1610612743,120,107,2022-02-09T04:03:59Z,5510000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M29.00S,2022-02-09T04:03:26.3Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,120,107,2022-02-09T04:03:59Z,5520000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M29.00S,2022-02-09T04:03:26.3Z,4,REGULAR,substitution,in,[],203932,,,1610612743,120,107,2022-02-09T04:03:59Z,5530000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M29.00S,2022-02-09T04:03:26.3Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,120,107,2022-02-09T04:03:59Z,5540000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M29.00S,2022-02-09T04:03:26.3Z,4,REGULAR,substitution,in,[],203999,,,1610612743,120,107,2022-02-09T04:03:59Z,5550000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M18.00S,2022-02-09T04:04:19.2Z,4,REGULAR,3pt,Jump Shot,[],203115,6.783837056504599,95.83333333333334,1610612743,120,107,2022-02-09T04:04:24Z,5560000,-229.0,11.0,1,left,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
568,PT06M17.00S,2022-02-09T04:04:20.2Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,120,107,2022-02-09T04:04:24Z,5570000,,,0,,J. Sims REBOUND (Off:2 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,567.0,4.0,2.0,2.0,,,,,,,,,,,,,,
569,PT06M06.00S,2022-02-09T04:04:31.8Z,4,REGULAR,3pt,Jump Shot,[],202692,75.64060446780552,10.784313725490197,1610612752,120,107,2022-02-09T04:04:38Z,5580000,-196.0,176.0,1,right,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,
570,PT06M03.00S,2022-02-09T04:04:34.8Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,120,107,2022-02-09T04:04:38Z,5590000,,,0,,J. Sims REBOUND (Off:3 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,569.0,5.0,2.0,3.0,,,,,,,,,,,,,,
571,PT05M58.00S,2022-02-09T04:04:40.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,76.5604467805519,89.95098039215686,1610612752,120,107,2022-02-09T04:04:44Z,5600000,200.0,168.0,1,right,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
572,PT05M55.00S,2022-02-09T04:04:43.1Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,120,107,2022-02-09T04:04:44Z,5610000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,571.0,3.0,2.0,1.0,,,,,,,,,,,,,,
573,PT05M38.00S,2022-02-09T04:04:59.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,7.440867279894875,40.19607843137255,1610612743,122,107,2022-02-09T04:05:06Z,5620000,49.0,17.0,1,left,N. Jokic turnaround Jump Shot (19 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,5.2,Made,,,,,19.0,,,,,,,,,,,,,
574,PT05M22.00S,2022-02-09T04:05:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630579,92.9862023653088,47.30392156862745,1610612752,122,107,2022-02-09T04:05:20Z,5630000,-13.0,13.0,1,right,MISS J. Sims alley-oop Layup,[1630579],1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,
575,PT05M20.00S,2022-02-09T04:05:17.5Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,122,107,2022-02-09T04:05:20Z,5640000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,574.0,4.0,3.0,1.0,,,,,,,,,,,,,,
576,PT05M07.00S,2022-02-09T04:05:30.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,21.895532194480946,89.4607843137255,1610612743,122,107,2022-02-09T04:07:01Z,5650000,-197.0,153.0,1,left,MISS B. Hyland 24' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
577,PT05M05.00S,2022-02-09T04:05:32.5Z,4,REGULAR,rebound,offensive,[],203115,,,1610612743,122,107,2022-02-09T04:05:40Z,5660000,,,0,,W. Barton REBOUND (Off:2 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,576.0,5.0,3.0,2.0,,,,,,,,,,,,,,
578,PT05M05.00S,2022-02-09T04:05:40.4Z,4,REGULAR,foul,personal,[],1630193,,,1610612743,122,107,2022-02-09T04:06:08Z,5670000,,,0,,I. Quickley personal FOUL (4 PF),"[1630193, 203115]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,1148.0,,,,4.0,0.0,Barton,203115.0,,
580,PT05M05.00S,2022-02-09T04:05:44.8Z,4,REGULAR,substitution,out,[],1630167,,,1610612743,122,107,2022-02-09T04:05:51Z,5690000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M05.00S,2022-02-09T04:05:44.8Z,4,REGULAR,substitution,out,[],1629629,,,1610612743,122,107,2022-02-09T04:05:51Z,5700000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M05.00S,2022-02-09T04:05:44.8Z,4,REGULAR,substitution,in,[],203095,,,1610612743,122,107,2022-02-09T04:05:51Z,5710000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M05.00S,2022-02-09T04:05:44.8Z,4,REGULAR,substitution,in,[],203944,,,1610612743,122,107,2022-02-09T04:05:51Z,5720000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M00.00S,2022-02-09T04:06:04.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203999,29.25427069645204,76.47058823529412,1610612743,122,107,2022-02-09T04:06:11Z,5730000,-132.0,222.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,
585,PT04M56.00S,2022-02-09T04:06:07.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,122,107,2022-02-09T04:06:07Z,5740000,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,584.0,8.0,5.0,3.0,,,,,,,,,,,,,,
586,PT04M47.00S,2022-02-09T04:06:16.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,67.49342969776609,64.4607843137255,1610612752,122,107,2022-02-09T04:06:23Z,5750000,72.0,253.0,1,right,MISS I. Quickley 26' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,
587,PT04M42.00S,2022-02-09T04:06:21.4Z,4,REGULAR,rebound,offensive,[],202692,,,1610612752,122,107,2022-02-09T04:06:21Z,5760000,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,586.0,3.0,2.0,1.0,,,,,,,,,,,,,,
588,PT04M33.00S,2022-02-09T04:06:31.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,122,107,2022-02-09T04:06:31Z,5770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M33.00S,2022-02-09T04:06:32.9Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,122,107,2022-02-09T04:06:38Z,5780000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M33.00S,2022-02-09T04:06:32.9Z,4,REGULAR,substitution,in,[],201959,,,1610612752,122,107,2022-02-09T04:06:38Z,5790000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M30.00S,2022-02-09T04:06:50.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203095,91.80354796320631,20.588235294117645,1610612752,122,107,2022-02-09T04:06:59Z,5800000,-147.0,25.0,1,right,MISS E. Fournier 14' turnaround fadeaway Shot,[203095],1610612752.0,NYK,turnaround fadeaway,,,Fournier,E. Fournier,,,,,14.91,Missed,,,,,,,,,,,,,,,,,,
592,PT04M28.00S,2022-02-09T04:06:52.4Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,122,107,2022-02-09T04:06:52Z,5810000,,,0,,W. Barton REBOUND (Off:2 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,591.0,6.0,4.0,2.0,,,,,,,,,,,,,,
593,PT04M14.00S,2022-02-09T04:07:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,12.565703022339028,3.6764705882352944,1610612743,122,107,2022-02-09T04:07:12Z,5820000,232.0,66.0,1,left,MISS B. Hyland 24' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,24.07,Missed,,,,,,,,,,,,,,,,,,
594,PT04M10.00S,2022-02-09T04:07:10.4Z,4,REGULAR,rebound,defensive,[],203095,,,1610612752,122,107,2022-02-09T04:07:12Z,5830000,,,0,,E. Fournier REBOUND (Off:1 Def:5),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,593.0,6.0,5.0,1.0,,,,,,,,,,,,,,
595,PT04M02.00S,2022-02-09T04:07:18.8Z,4,REGULAR,3pt,Jump Shot,[],201959,79.188567674113,89.4607843137255,1610612752,122,107,2022-02-09T04:07:23Z,5840000,197.0,143.0,1,right,MISS T. Gibson 24' 3PT,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,
596,PT03M59.00S,2022-02-09T04:07:21.8Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,122,107,2022-02-09T04:07:23Z,5850000,,,0,,W. Barton REBOUND (Off:2 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,595.0,7.0,5.0,2.0,,,,,,,,,,,,,,
597,PT03M56.00S,2022-02-09T04:07:27.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612743,122,107,2022-02-09T04:07:54Z,5860000,,,0,,T. Gibson personal FOUL (6 PF) (Jokic 2 FT),"[201959, 203999]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,1148.0,,,,6.0,1.0,Jokic,203999.0,,
599,PT03M56.00S,2022-02-09T04:07:44.6Z,4,REGULAR,substitution,out,[],201959,,,1610612743,122,107,2022-02-09T04:07:51Z,5880000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M56.00S,2022-02-09T04:07:44.6Z,4,REGULAR,substitution,in,[],1629628,,,1610612743,122,107,2022-02-09T04:07:51Z,5890000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M56.00S,2022-02-09T04:08:02.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203999,,,1610612743,123,107,2022-02-09T04:08:25Z,5900000,,,0,,N. Jokic Free Throw 1 of 2 (20 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
602,PT03M56.00S,2022-02-09T04:08:02.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203999,,,1610612743,124,107,2022-02-09T04:08:25Z,5910000,,,0,,N. Jokic Free Throw 2 of 2 (21 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
603,PT03M38.00S,2022-02-09T04:08:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,92.9862023653088,44.11764705882353,1610612752,124,107,2022-02-09T04:08:47Z,5920000,-29.0,13.0,1,right,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,
604,PT03M35.00S,2022-02-09T04:08:42.6Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,124,107,2022-02-09T04:08:42Z,5930000,,,0,,J. Randle REBOUND (Off:4 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,603.0,9.0,5.0,4.0,,,,,,,,,,,,,,
605,PT03M35.00S,2022-02-09T04:08:42.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.40999984741211,50.0,1610612752,124,107,2022-02-09T04:08:42Z,5940000,0.0,0.0,1,right,MISS J. Randle tip Layup,[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
606,PT03M32.00S,2022-02-09T04:08:45.9Z,4,REGULAR,rebound,offensive,[],202692,,,1610612752,124,107,2022-02-09T04:08:45Z,5950000,,,0,,A. Burks REBOUND (Off:2 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,605.0,4.0,2.0,2.0,,,,,,,,,,,,,,
607,PT03M32.00S,2022-02-09T04:08:45.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202692,94.40999984741211,50.0,1610612752,124,109,2022-02-09T04:08:45Z,5960000,0.0,0.0,1,right,A. Burks putback Layup (12 PTS),[202692],1610612752.0,NYK,putback,,,Burks,A. Burks,,,,,0.0,Made,,,,,12.0,,,,,,,,,,,,,
608,PT03M12.00S,2022-02-09T04:09:06.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203115,7.046649145860711,47.30392156862745,1610612743,126,109,2022-02-09T04:09:12Z,5970000,13.0,14.0,1,left,W. Barton driving Layup (18 PTS),[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,1.92,Made,,,,,18.0,,,,,,,,,,,,,
609,PT03M01.00S,2022-02-09T04:09:16.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,70.90998685939553,78.43137254901961,1610612752,126,109,2022-02-09T04:09:21Z,5980000,142.0,221.0,1,right,MISS I. Quickley 26' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
610,PT02M58.00S,2022-02-09T04:09:19.6Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,126,109,2022-02-09T04:09:21Z,5990000,,,0,,N. Jokic REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,609.0,10.0,7.0,3.0,,,,,,,,,,,,,,
611,PT02M43.00S,2022-02-09T04:09:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203115,7.440867279894875,44.6078431372549,1610612743,128,109,2022-02-09T04:11:14Z,6000000,27.0,17.0,1,left,W. Barton driving Layup (20 PTS) (N. Jokic 7 AST),"[203115, 203999]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,3.21,Made,,,,,20.0,N. Jokic,203999.0,7.0,,,,,,,,,,
613,PT02M43.00S,2022-02-09T04:09:46.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,128,109,2022-02-09T04:09:46Z,6020000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M20.00S,2022-02-09T04:12:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,93.51182654402102,57.107843137254896,1610612752,128,111,2022-02-09T04:12:58Z,6030000,36.0,8.0,1,right,A. Burks driving finger roll Layup (14 PTS) (J. Randle 6 AST),"[202692, 203944]",1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,3.65,Made,,,,,14.0,J. Randle,203944.0,6.0,,,,,,,,,,
616,PT01M55.00S,2022-02-09T04:13:18.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,6.258212877792378,5.392156862745098,1610612743,128,111,2022-02-09T04:13:22Z,6050000,223.0,6.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,22.31,Missed,,,,,,,,,,,,,,,,,,
617,PT01M53.00S,2022-02-09T04:13:20.4Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,128,111,2022-02-09T04:13:22Z,6060000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,616.0,1.0,1.0,0.0,,,,,,,,,,,,,,
618,PT01M46.00S,2022-02-09T04:13:28.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.85479632063075,54.90196078431373,1610612752,128,111,2022-02-09T04:14:20Z,6070000,25.0,15.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,
619,PT01M44.00S,2022-02-09T04:13:30.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,128,111,2022-02-09T04:15:56Z,6080000,,,0,,N. Jokic REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,618.0,11.0,8.0,3.0,,,,,,,,,,,,,,
620,PT01M44.00S,2022-02-09T04:13:31.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612743,128,111,2022-02-09T04:13:43Z,6090000,,,0,,A. Burks take personal FOUL (3 PF) (Hyland 2 FT),"[202692, 1630538]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,,,,,,,,,,,201246.0,,,,3.0,0.0,Hyland,1630538.0,,
622,PT01M44.00S,2022-02-09T04:13:59.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630538,,,1610612743,129,111,2022-02-09T04:13:59Z,6110000,,,0,,B. Hyland Free Throw 1 of 2 (21 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
623,PT01M44.00S,2022-02-09T04:14:00.7Z,4,REGULAR,substitution,out,[],203999,,,1610612743,129,111,2022-02-09T04:14:11Z,6120000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M44.00S,2022-02-09T04:14:00.7Z,4,REGULAR,substitution,out,[],203932,,,1610612743,129,111,2022-02-09T04:14:11Z,6130000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M44.00S,2022-02-09T04:14:00.7Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,129,111,2022-02-09T04:14:11Z,6140000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M44.00S,2022-02-09T04:14:00.7Z,4,REGULAR,substitution,in,[],1628432,,,1610612743,129,111,2022-02-09T04:14:11Z,6150000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M44.00S,2022-02-09T04:14:30.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630538,,,1610612743,130,111,2022-02-09T04:14:30Z,6160000,,,0,,B. Hyland Free Throw 2 of 2 (22 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
628,PT01M34.00S,2022-02-09T04:14:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.38042049934296,54.90196078431373,1610612752,130,111,2022-02-09T04:14:50Z,6170000,25.0,10.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,
629,PT01M34.00S,2022-02-09T04:14:45.0Z,4,REGULAR,rebound,offensive,[],1629628,,,1610612752,130,111,2022-02-09T04:14:50Z,6180000,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,628.0,2.0,1.0,1.0,,,,,,,,,,,,,,
630,PT01M34.00S,2022-02-09T04:14:49.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,94.40999984741211,50.0,1610612752,130,113,2022-02-09T04:14:49Z,6190000,0.0,0.0,1,right,R. Barrett putback Layup (16 PTS),[1629628],1610612752.0,NYK,putback,,,Barrett,R. Barrett,,,,,0.0,Made,,,,,16.0,,,,,,,,,,,,,
631,PT01M34.00S,2022-02-09T04:14:54.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,130,113,2022-02-09T04:14:54Z,6200000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M34.00S,2022-02-09T04:15:55.1Z,4,REGULAR,substitution,out,[],203115,,,1610612743,130,113,2022-02-09T04:16:13Z,6210000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M34.00S,2022-02-09T04:15:55.1Z,4,REGULAR,substitution,out,[],1628420,,,1610612743,130,113,2022-02-09T04:16:13Z,6220000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M34.00S,2022-02-09T04:15:55.1Z,4,REGULAR,substitution,in,[],1630210,,,1610612743,130,113,2022-02-09T04:16:13Z,6230000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M34.00S,2022-02-09T04:15:55.1Z,4,REGULAR,substitution,in,[],1630267,,,1610612743,130,113,2022-02-09T04:16:13Z,6240000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M17.00S,2022-02-09T04:16:29.0Z,4,REGULAR,3pt,Jump Shot,[],1628432,18.347568988173457,93.87254901960785,1610612743,130,113,2022-02-09T04:16:38Z,6250000,-219.0,120.0,1,left,MISS D. Reed 25' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
637,PT01M14.00S,2022-02-09T04:16:32.0Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,130,113,2022-02-09T04:16:38Z,6260000,,,0,,J. Randle REBOUND (Off:4 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,636.0,10.0,6.0,4.0,,,,,,,,,,,,,,
638,PT01M05.00S,2022-02-09T04:16:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.49605781865965,43.13725490196079,1610612752,130,113,2022-02-09T04:17:54Z,6270000,-34.0,84.0,1,right,MISS J. Randle 9' driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,9.05,Missed,,,,,,,,,,,,,,,,,,
639,PT01M02.00S,2022-02-09T04:16:44.0Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,130,113,2022-02-09T04:16:46Z,6280000,,,0,,B. Hyland REBOUND (Off:0 Def:5),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,638.0,5.0,5.0,0.0,,,,,,,,,,,,,,
640,PT00M56.60S,2022-02-09T04:16:49.9Z,4,REGULAR,3pt,Jump Shot,[],1630192,31.61957950065703,37.5,1610612743,130,113,2022-02-09T04:16:57Z,6290000,62.0,245.0,1,left,MISS Z. Nnaji 25' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
641,PT00M53.70S,2022-02-09T04:16:52.8Z,4,REGULAR,rebound,defensive,[],203095,,,1610612752,130,113,2022-02-09T04:16:57Z,6300000,,,0,,E. Fournier REBOUND (Off:1 Def:6),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,640.0,7.0,6.0,1.0,,,,,,,,,,,,,,
642,PT00M51.40S,2022-02-09T04:16:57.9Z,4,REGULAR,foul,personal,[],1630538,,,1610612752,130,113,2022-02-09T04:19:09Z,6310000,,,0,,B. Hyland take personal FOUL (1 PF),"[1630538, 203944]",1610612743.0,DEN,take,,,Hyland,B. Hyland,,,,,,,,,,,,,,,1627964.0,,,,1.0,0.0,Randle,203944.0,,
644,PT00M51.40S,2022-02-09T04:17:07.2Z,4,REGULAR,substitution,out,[],203095,,,1610612752,130,113,2022-02-09T04:17:22Z,6330000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M51.40S,2022-02-09T04:17:07.2Z,4,REGULAR,substitution,out,[],202692,,,1610612752,130,113,2022-02-09T04:17:22Z,6340000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M51.40S,2022-02-09T04:17:07.2Z,4,REGULAR,substitution,out,[],203944,,,1610612752,130,113,2022-02-09T04:17:22Z,6350000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
