actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
507,PT00M09.10S,2025-04-05T00:51:20.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642275,,,1610612758,72,97,2025-04-05T00:51:26Z,5020000,False,,,0,,T. Salaün personal FOUL (1 PF) (Lyles 2 FT),"[1642275, 1626168]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,,,,,,,,2530.0,,,,,1.0,0.0,Lyles,1626168.0,,,,
509,PT00M09.10S,2025-04-05T00:51:49.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626168,,,1610612758,72,98,2025-04-05T00:51:49Z,5040000,False,,,0,,T. Lyles Free Throw 1 of 2 (10 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
510,PT00M09.10S,2025-04-05T00:51:49.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626168,,,1610612758,72,98,2025-04-05T00:52:13Z,5050000,False,,,0,,MISS T. Lyles Free Throw 2 of 2,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
511,PT00M07.50S,2025-04-05T00:51:50.9Z,3,REGULAR,rebound,defensive,[],201959,,,1610612766,72,98,2025-04-05T00:52:13Z,5060000,False,,,0,,T. Gibson REBOUND (Off:1 Def:2),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,510.0,3.0,2.0,1.0,,,,,,,,,,,,,,
512,PT00M02.00S,2025-04-05T00:52:18.2Z,3,REGULAR,3pt,Jump Shot,[],1628970,31.750985545335087,25.245098039215684,1610612766,72,98,2025-04-05T00:58:23Z,5070000,False,124.0,246.0,1,left,MISS M. Bridges 27' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
513,PT00M01.00S,2025-04-05T00:52:19.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,72,98,2025-04-05T00:58:23Z,5080000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:4),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,512.0,5.0,4.0,1.0,,,,,,,,,,,,,,
514,PT00M00.00S,2025-04-05T00:52:24.3Z,3,REGULAR,period,end,[],0,,,1610612758,72,98,2025-04-05T00:52:24Z,5090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-04-05T00:52:50.1Z,4,REGULAR,substitution,out,['startperiod'],1631301,,,1610612758,72,98,2025-04-05T00:54:56Z,5100000,False,,,0,,SUB out: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-04-05T00:52:50.1Z,4,REGULAR,substitution,out,['startperiod'],1642275,,,1610612758,72,98,2025-04-05T00:54:56Z,5110000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-04-05T00:52:50.1Z,4,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,72,98,2025-04-05T00:54:56Z,5120000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-04-05T00:52:50.1Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612758,72,98,2025-04-05T00:54:56Z,5130000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-04-05T00:52:50.1Z,4,REGULAR,substitution,in,['startperiod'],203897,,,1610612758,72,98,2025-04-05T00:54:56Z,5150000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2025-04-05T00:52:50.1Z,4,REGULAR,substitution,in,['startperiod'],1629610,,,1610612758,72,98,2025-04-05T00:55:12Z,5155000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-04-05T00:55:08.4Z,4,REGULAR,period,start,[],0,,,1610612758,72,98,2025-04-05T00:55:08Z,5160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M44.00S,2025-04-05T00:55:23.5Z,4,REGULAR,2pt,Jump Shot,[],203897,72.88107752956637,67.8921568627451,1610612758,72,98,2025-04-05T00:58:50Z,5170000,False,89.0,202.0,1,right,MISS Z. LaVine 22' pullup Shot,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,22.13,Missed,,,,,,,,,,,,,,,,,,
524,PT11M41.00S,2025-04-05T00:55:26.5Z,4,REGULAR,rebound,defensive,[],203994,,,1610612766,72,98,2025-04-05T00:55:29Z,5180000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:5),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Right Center,,,523.0,6.0,5.0,1.0,,,,,,,,,,,,,,
525,PT11M26.00S,2025-04-05T00:55:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1642269,,,1610612766,72,98,2025-04-05T00:56:06Z,5190000,False,,,0,,D. Carter shooting personal FOUL (6 PF) (Curry 2 FT),"[1642269, 203552]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,Mid-Range,16-24 Left,,,,,,,,1627964.0,,,,,6.0,0.0,Curry,203552.0,,,,
527,PT11M26.00S,2025-04-05T00:56:08.0Z,4,REGULAR,substitution,out,[],1642269,,,1610612766,72,98,2025-04-05T00:56:11Z,5210000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M26.00S,2025-04-05T00:56:08.0Z,4,REGULAR,substitution,in,[],1628365,,,1610612766,72,98,2025-04-05T00:56:11Z,5220000,False,,,0,,SUB in: M. Fultz,[1628365],1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M26.00S,2025-04-05T00:56:18.2Z,4,REGULAR,freethrow,1 of 2,[],203552,,,1610612766,73,98,2025-04-05T00:56:18Z,5230000,False,,,0,,S. Curry Free Throw 1 of 2 (3 PTS),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
530,PT11M26.00S,2025-04-05T00:56:36.9Z,4,REGULAR,freethrow,2 of 2,[],203552,,,1610612766,74,98,2025-04-05T00:56:36Z,5240000,False,,,0,,S. Curry Free Throw 2 of 2 (4 PTS),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
531,PT11M10.00S,2025-04-05T00:56:55.7Z,4,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612758,74,98,2025-04-05T00:57:10Z,5250000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1628970, 201942]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627963.0,,,,,2.0,0.0,DeRozan,201942.0,,,,
533,PT11M10.00S,2025-04-05T00:57:22.3Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,74,99,2025-04-05T00:57:22Z,5270000,False,,,0,,D. DeRozan Free Throw 1 of 2 (21 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
534,PT11M10.00S,2025-04-05T00:57:38.2Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,74,100,2025-04-05T00:57:38Z,5280000,False,,,0,,D. DeRozan Free Throw 2 of 2 (22 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
535,PT10M54.00S,2025-04-05T00:57:57.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,14.14257555847569,46.81372549019608,1610612766,74,100,2025-04-05T00:58:01Z,5290000,False,16.0,80.0,1,left,MISS J. Nurkić 8' Jump Shot,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,8.2,Missed,,,,,,,,,,,,,,,,,,
536,PT10M54.00S,2025-04-05T00:57:58.7Z,4,REGULAR,rebound,offensive,[],203994,,,1610612766,74,100,2025-04-05T00:57:58Z,5300000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:5),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),8-16 Center,,,535.0,7.0,5.0,2.0,,,,,,,,,,,,,,
537,PT10M54.00S,2025-04-05T00:58:01.7Z,4,REGULAR,foul,personal,[],202685,,,1610612766,74,100,2025-04-05T00:58:32Z,5310000,False,,,0,,J. Valančiūnas personal FOUL (4 PF),"[202685, 203994]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,4.0,0.0,Nurkić,203994.0,,,,
539,PT10M47.00S,2025-04-05T00:58:31.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,24.78646517739816,85.04901960784314,1610612766,77,100,2025-04-05T00:58:35Z,5330000,False,-175.0,180.0,1,left,M. Bridges 25' 3PT  (20 PTS) (S. Curry 1 AST),"[1628970, 203552]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.15,Made,,,,,20.0,,,S. Curry,203552.0,1.0,,,,,,,,
541,PT10M33.00S,2025-04-05T00:58:44.4Z,4,REGULAR,3pt,Jump Shot,[],201942,80.50262812089356,4.901960784313726,1610612758,77,100,2025-04-05T00:58:48Z,5350000,False,-225.0,131.0,1,right,MISS D. DeRozan 26' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
542,PT10M31.00S,2025-04-05T00:58:46.4Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,77,100,2025-04-05T00:58:48Z,5360000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,541.0,4.0,4.0,0.0,,,,,,,,,,,,,,
543,PT10M24.00S,2025-04-05T00:58:53.4Z,4,REGULAR,3pt,Jump Shot,[],203552,29.911300919842315,26.225490196078432,1610612766,80,100,2025-04-05T00:58:58Z,5370000,False,119.0,229.0,1,left,S. Curry 25' 3PT  (7 PTS) (J. Nurkić 3 AST),"[203552, 203994]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.78,Made,,,,,7.0,,,J. Nurkić,203994.0,3.0,,,,,,,,
545,PT10M06.00S,2025-04-05T00:59:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.77463863337714,47.549019607843135,1610612758,80,102,2025-04-05T01:01:37Z,5390000,False,-12.0,6.0,1,right,Z. LaVine driving Layup (17 PTS),[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,17.0,,,,,,,,,,,,,
546,PT09M50.00S,2025-04-05T00:59:27.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,14.14257555847569,49.01960784313725,1610612766,82,102,2025-04-05T01:02:01Z,5400000,False,5.0,80.0,1,left,M. Bridges 8' pullup Jump Shot (22 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,8.05,Made,,,,,22.0,,,,,,,,,,,,,
547,PT09M40.00S,2025-04-05T00:59:37.4Z,4,REGULAR,2pt,Jump Shot,[],201942,86.28449408672799,70.58823529411765,1610612758,82,102,2025-04-05T01:02:32Z,5410000,False,103.0,76.0,1,right,MISS D. DeRozan 12' step back Shot,[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,12.82,Missed,,,,,,,,,,,,,,,,,,
548,PT09M36.00S,2025-04-05T00:59:41.4Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,82,102,2025-04-05T00:59:42Z,5420000,False,,,0,,S. Curry REBOUND (Off:0 Def:5),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,547.0,5.0,5.0,0.0,,,,,,,,,,,,,,
549,PT09M21.00S,2025-04-05T00:59:56.5Z,4,REGULAR,3pt,Jump Shot,[],1628970,21.50131406044678,8.333333333333332,1610612766,82,102,2025-04-05T01:00:00Z,5430000,False,208.0,150.0,1,left,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
550,PT09M18.00S,2025-04-05T00:59:59.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612758,82,102,2025-04-05T01:00:00Z,5440000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:5),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,549.0,6.0,5.0,1.0,,,,,,,,,,,,,,
551,PT09M12.00S,2025-04-05T01:00:04.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203897,72.48685939553219,79.90196078431373,1610612758,82,105,2025-04-05T01:04:05Z,5450000,False,150.0,206.0,1,right,Z. LaVine 25' 3PT running pullup (20 PTS),[203897],1610612758.0,SAC,running pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.46,Made,,,,,20.0,,,,,,,,,,,,,
552,PT08M49.00S,2025-04-05T01:00:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.389618922470433,46.32352941176471,1610612766,82,105,2025-04-05T01:00:31Z,5460000,False,18.0,8.0,1,left,MISS J. Nurkić driving Layup,[203994],1610612766.0,CHA,driving,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
553,PT08M47.00S,2025-04-05T01:00:29.9Z,4,REGULAR,rebound,offensive,[],201959,,,1610612766,82,105,2025-04-05T01:00:29Z,5470000,False,,,0,,T. Gibson REBOUND (Off:2 Def:2),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,552.0,4.0,2.0,2.0,,,,,,,,,,,,,,
554,PT08M45.00S,2025-04-05T01:00:32.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203552,29.6484888304862,71.81372549019608,1610612766,82,105,2025-04-05T01:00:38Z,5480000,False,-109.0,226.0,1,left,MISS S. Curry 25' 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
555,PT08M40.00S,2025-04-05T01:00:37.4Z,4,REGULAR,rebound,offensive,[],203994,,,1610612766,82,105,2025-04-05T01:00:38Z,5490000,False,,,0,,J. Nurkić REBOUND (Off:3 Def:5),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,554.0,8.0,5.0,3.0,,,,,,,,,,,,,,
556,PT08M39.00S,2025-04-05T01:00:38.5Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612766,82,105,2025-04-05T01:00:42Z,5500000,False,,,0,,J. Nurkić bad pass TURNOVER (1 TO),"[203994, 203897]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,,,,,,,LaVine,203897.0
557,PT08M39.00S,2025-04-05T01:00:38.5Z,4,REGULAR,steal,,[],203897,,,1610612758,82,105,2025-04-05T01:00:40Z,5510000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
558,PT08M21.00S,2025-04-05T01:00:55.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628365,84.44480946123521,74.26470588235294,1610612758,82,105,2025-04-05T01:05:39Z,5520000,False,121.0,94.0,1,right,MISS M. Fultz 15' pullup Shot,[1628365],1610612758.0,SAC,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,15.33,Missed,,,,,,,,,,,,,,,,,,
559,PT08M19.00S,2025-04-05T01:00:57.7Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,82,105,2025-04-05T01:00:59Z,5530000,False,,,0,,S. Curry REBOUND (Off:0 Def:6),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,558.0,6.0,6.0,0.0,,,,,,,,,,,,,,
560,PT08M09.00S,2025-04-05T01:01:07.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203552,5.469776609724048,47.794117647058826,1610612766,84,105,2025-04-05T01:06:06Z,5540000,False,11.0,-1.0,1,left,S. Curry driving finger roll Layup (9 PTS),[203552],1610612766.0,CHA,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,9.0,,,,,,,,,,,,,
561,PT07M46.00S,2025-04-05T01:01:33.4Z,4,REGULAR,3pt,Jump Shot,[],203897,67.36202365308804,25.735294117647058,1610612758,84,108,2025-04-05T01:06:31Z,5550000,False,-121.0,254.0,1,right,Z. LaVine 28' 3PT pullup (23 PTS),[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,28.17,Made,,,,,23.0,,,,,,,,,,,,,
562,PT07M18.00S,2025-04-05T01:02:00.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,8.360709592641262,40.931372549019606,1610612766,84,108,2025-04-05T01:07:25Z,5560000,False,45.0,26.0,1,left,MISS M. Bridges driving floating bank Shot,[1628970],1610612766.0,CHA,driving floating bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
563,PT07M15.00S,2025-04-05T01:02:03.1Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,84,108,2025-04-05T01:02:11Z,5570000,False,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,562.0,3.0,3.0,0.0,,,,,,,,,,,,,,
564,PT07M14.00S,2025-04-05T01:02:04.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,92.46057818659659,51.470588235294116,1610612758,84,110,2025-04-05T01:02:22Z,5580000,False,7.0,18.0,1,right,Z. LaVine running Layup (25 PTS) (T. Lyles 1 AST),"[203897, 1626168]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,25.0,,,T. Lyles,1626168.0,1.0,,,,,,,,
566,PT07M14.00S,2025-04-05T01:02:09.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,84,110,2025-04-05T01:02:09Z,5600000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M14.00S,2025-04-05T01:02:56.8Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,84,110,2025-04-05T01:04:57Z,5610000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M14.00S,2025-04-05T01:02:56.8Z,4,REGULAR,substitution,out,[],203552,,,1610612766,84,110,2025-04-05T01:04:57Z,5620000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M14.00S,2025-04-05T01:02:56.8Z,4,REGULAR,substitution,out,[],201959,,,1610612766,84,110,2025-04-05T01:04:57Z,5630000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M14.00S,2025-04-05T01:02:56.8Z,4,REGULAR,substitution,out,[],201942,,,1610612766,84,110,2025-04-05T01:04:57Z,5640000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M14.00S,2025-04-05T01:02:56.8Z,4,REGULAR,substitution,in,[],1642275,,,1610612766,84,110,2025-04-05T01:04:57Z,5650000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M14.00S,2025-04-05T01:02:56.8Z,4,REGULAR,substitution,in,[],1642354,,,1610612766,84,110,2025-04-05T01:04:57Z,5660000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M14.00S,2025-04-05T01:02:56.8Z,4,REGULAR,substitution,in,[],1631301,,,1610612766,84,110,2025-04-05T01:04:57Z,5670000,False,,,0,,SUB in: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M14.00S,2025-04-05T01:02:56.8Z,4,REGULAR,substitution,in,[],1642403,,,1610612766,84,110,2025-04-05T01:04:57Z,5680000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M01.00S,2025-04-05T01:05:17.5Z,4,REGULAR,foul,personal,[],202685,,,1610612766,84,110,2025-04-05T01:05:34Z,5690000,False,,,0,,J. Valančiūnas personal FOUL (5 PF),"[202685, 203994]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,5.0,0.0,Nurkić,203994.0,,,,
578,PT06M43.00S,2025-04-05T01:05:50.8Z,4,REGULAR,2pt,Layup,[],1642354,10.726018396846255,31.862745098039213,1610612766,86,110,2025-04-05T01:23:17Z,5710000,False,91.0,48.0,1,left,K. Simpson 10' driving Layup (13 PTS),[1642354],1610612766.0,CHA,driving,,,Simpson,K. Simpson,,,,,Mid-Range,8-16 Right,10.28,Made,,,,,13.0,,,,,,,,,,,,,
579,PT06M25.00S,2025-04-05T01:06:09.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,92.9862023653088,47.05882352941176,1610612758,86,112,2025-04-05T01:06:16Z,5720000,False,-15.0,13.0,1,right,T. Lyles driving reverse Layup (12 PTS) (Z. LaVine 3 AST),"[1626168, 203897]",1610612758.0,SAC,driving reverse,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,12.0,,,Z. LaVine,203897.0,3.0,,,,,,,,
581,PT06M15.00S,2025-04-05T01:06:22.6Z,4,REGULAR,foul,personal,[],1626168,,,1610612766,86,112,2025-04-05T01:06:40Z,5740000,False,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 203994]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,1.0,0.0,Nurkić,203994.0,,,,
583,PT06M15.00S,2025-04-05T01:06:30.6Z,4,REGULAR,substitution,out,[],1629610,,,1610612766,86,112,2025-04-05T01:06:43Z,5760000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M15.00S,2025-04-05T01:06:30.6Z,4,REGULAR,substitution,out,[],203897,,,1610612766,86,112,2025-04-05T01:06:43Z,5770000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M15.00S,2025-04-05T01:06:30.6Z,4,REGULAR,substitution,in,[],1631217,,,1610612766,86,112,2025-04-05T01:06:43Z,5780000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M15.00S,2025-04-05T01:06:30.6Z,4,REGULAR,substitution,in,[],203926,,,1610612766,86,112,2025-04-05T01:06:43Z,5790000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M03.00S,2025-04-05T01:07:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,8.623521681997373,45.83333333333333,1610612766,86,112,2025-04-05T01:09:41Z,5800000,False,21.0,29.0,1,left,MISS M. Diabaté driving Layup,[1631217],1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
588,PT06M02.00S,2025-04-05T01:07:02.3Z,4,REGULAR,rebound,defensive,[],202685,,,1610612758,86,112,2025-04-05T01:07:10Z,5810000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:6),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,587.0,7.0,6.0,1.0,,,,,,,,,,,,,,
589,PT05M53.00S,2025-04-05T01:07:12.1Z,4,REGULAR,3pt,Jump Shot,[],203926,93.9060446780552,4.6568627450980395,1610612758,86,115,2025-04-05T01:07:17Z,5820000,False,-227.0,5.0,1,right,D. McDermott 3PT  (3 PTS) (M. Fultz 1 AST),"[203926, 1628365]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,22.68,Made,,,,,3.0,,,M. Fultz,1628365.0,1.0,,,,,,,,
591,PT05M41.00S,2025-04-05T01:07:24.3Z,4,REGULAR,3pt,Jump Shot,[],1642275,15.062417871222076,3.9215686274509802,1610612766,89,115,2025-04-05T01:07:28Z,5840000,False,230.0,89.0,1,left,T. Salaün 24' 3PT  (11 PTS) (J. Sims 4 AST),"[1642275, 1631301]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,24.7,Made,,,,,11.0,,,J. Sims,1631301.0,4.0,,,,,,,,
