actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
583,PT06M58.00S,2025-01-26T02:00:07.2Z,4,REGULAR,3pt,Jump Shot,[],203995,63.6826544021025,65.93137254901961,1610612766,103,82,2025-01-26T02:00:11Z,5740000,False,80.0,289.0,1,right,V. Micić 29' 3PT  (8 PTS) (L. Ball 6 AST),"[203995, 1630163]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,,,29.97,Made,,,,,,,,,,,8.0,L. Ball,1630163.0,6.0,,
585,PT06M42.00S,2025-01-26T02:00:24.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,19.66162943495401,55.14705882352941,1610612740,103,84,2025-01-26T02:05:09Z,5760000,False,-26.0,132.0,1,left,J. Hawkins 13' pullup Jump Shot (10 PTS),[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,13.48,Made,,,,,,,,,,,10.0,,,,,
586,PT06M20.00S,2025-01-26T02:00:46.9Z,4,REGULAR,3pt,Jump Shot,[],1630163,66.40932982917215,71.05545343137256,1610612766,103,84,2025-01-26T02:05:55Z,5770000,False,105.0,263.0,1,right,MISS L. Ball 28' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,28.36,Missed,,,,,,,,,,,,,,,,
587,PT06M18.00S,2025-01-26T02:00:48.9Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,103,84,2025-01-26T02:05:35Z,5780000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:3),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,,586.0,3.0,3.0,0.0,,,,,,,,,,
588,PT06M03.00S,2025-01-26T02:01:03.9Z,4,REGULAR,2pt,Jump Shot,[],1641722,5.995400788436268,18.38235294117647,1610612740,103,86,2025-01-26T02:06:16Z,5790000,False,158.0,4.0,1,left,J. Hawkins 15' pullup Jump Shot (12 PTS),[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,,,15.81,Made,,,,,,,,,,,12.0,,,,,
589,PT05M44.00S,2025-01-26T02:01:25.3Z,4,REGULAR,foul,personal,[],1630526,,,1610612766,103,86,2025-01-26T02:06:33Z,5800000,False,,,0,,J. Robinson-Earl personal FOUL (2 PF),"[1630526, 1630163]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Center,202058.0,,,,,,,,,,2.0,0.0,Ball,1630163.0,,,,,,
591,PT05M44.00S,2025-01-26T02:01:34.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,103,86,2025-01-26T02:01:34Z,5820000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M44.00S,2025-01-26T02:03:02.5Z,4,REGULAR,substitution,out,[],1630526,,,1610612766,103,86,2025-01-26T02:04:20Z,5830000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M44.00S,2025-01-26T02:03:02.5Z,4,REGULAR,substitution,in,[],1631255,,,1610612766,103,86,2025-01-26T02:04:20Z,5840000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M33.00S,2025-01-26T02:04:45.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612766,103,86,2025-01-26T02:06:50Z,5850000,False,,,0,,J. Green personal FOUL (1 PF) (Diabaté 2 FT),"[1629750, 1631217]",1610612740.0,NOP,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,1.0,0.0,Diabaté,1631217.0,,,,,,
596,PT05M33.00S,2025-01-26T02:05:41.1Z,4,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,104,86,2025-01-26T02:05:41Z,5870000,False,,,0,,M. Diabaté Free Throw 1 of 2 (5 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,Made,,,,,,,,,,,5.0,,,,,
597,PT05M33.00S,2025-01-26T02:05:54.8Z,4,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,105,86,2025-01-26T02:05:54Z,5880000,False,,,0,,M. Diabaté Free Throw 2 of 2 (6 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,Made,,,,,,,,,,,6.0,,,,,
598,PT05M18.00S,2025-01-26T02:06:13.2Z,4,REGULAR,turnover,bad pass,[],1641722,,,1610612740,105,86,2025-01-26T02:07:17Z,5890000,False,,,0,,J. Hawkins bad pass TURNOVER (1 TO),"[1641722, 1630163]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Ball,1630163.0
599,PT05M18.00S,2025-01-26T02:06:13.2Z,4,REGULAR,steal,,[],1630163,,,1610612766,105,86,2025-01-26T02:06:14Z,5900000,False,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
600,PT05M13.00S,2025-01-26T02:06:17.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641722,,,1610612766,105,86,2025-01-26T02:08:05Z,5910000,False,,,0,,J. Hawkins shooting personal FOUL (2 PF) (Ball 2 FT),"[1641722, 1630163]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,,,,,,,,,,2.0,0.0,Ball,1630163.0,,,,,,
602,PT05M13.00S,2025-01-26T02:06:47.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630163,,,1610612766,106,86,2025-01-26T02:07:13Z,5930000,False,,,0,,L. Ball Free Throw 1 of 2 (25 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,Made,,,,,,,,,,,25.0,,,,,
603,PT05M13.00S,2025-01-26T02:06:48.9Z,4,REGULAR,substitution,out,[],1629750,,,1610612766,106,86,2025-01-26T02:06:54Z,5940000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M13.00S,2025-01-26T02:06:48.9Z,4,REGULAR,substitution,in,[],1629627,,,1610612766,106,86,2025-01-26T02:06:54Z,5950000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M13.00S,2025-01-26T02:06:47.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630163,,,1610612766,106,86,2025-01-26T02:07:13Z,5960000,False,,,0,,MISS L. Ball Free Throw 2 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
606,PT05M12.00S,2025-01-26T02:06:48.2Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,106,86,2025-01-26T02:07:51Z,5970000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:7),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,605.0,10.0,7.0,3.0,,,,,,,,,,
607,PT05M03.00S,2025-01-26T02:07:20.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,9.986859395532193,53.53094362745098,1610612740,106,88,2025-01-26T02:08:36Z,5980000,False,-18.0,41.0,1,left,T. Murphy III driving DUNK (16 PTS) (Z. Williamson 2 AST),"[1630530, 1629627]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,4.5,Made,,,,,,,,,,,16.0,Z. Williamson,1629627.0,2.0,,
608,PT04M53.00S,2025-01-26T02:07:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,94.7437582128778,57.904411764705884,1610612766,106,88,2025-01-26T02:09:35Z,5990000,False,40.0,-3.0,1,right,MISS L. Ball driving reverse Layup - blocked,"[1630163, 1631255]",1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,3.96,Missed,Matković,1631255.0,,,,,,,,,,,,,,
609,PT04M53.00S,2025-01-26T02:07:32.2Z,4,REGULAR,block,,[],1631255,,,1610612766,106,88,2025-01-26T02:07:34Z,6000000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
610,PT04M52.00S,2025-01-26T02:07:33.2Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,106,88,2025-01-26T02:09:35Z,6010000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,608.0,1.0,1.0,0.0,,,,,,,,,,
611,PT04M31.00S,2025-01-26T02:07:54.3Z,4,REGULAR,2pt,Jump Shot,[],1641722,22.026938239159,64.2156862745098,1610612740,106,88,2025-01-26T02:10:12Z,6020000,False,-71.0,155.0,1,left,MISS J. Hawkins 17' turnaround fadeaway Shot,[1641722],1610612740.0,NOP,turnaround fadeaway,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left Center,,,17.02,Missed,,,,,,,,,,,,,,,,
612,PT04M29.00S,2025-01-26T02:07:56.3Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,106,88,2025-01-26T02:10:12Z,6030000,False,,,0,,M. Diabaté REBOUND (Off:4 Def:8),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Left Center,,,,,,,611.0,12.0,8.0,4.0,,,,,,,,,,
613,PT04M11.00S,2025-01-26T02:08:12.7Z,4,REGULAR,3pt,Jump Shot,[],1630182,91.59001314060447,96.79074754901961,1610612766,109,88,2025-01-26T02:10:33Z,6040000,False,234.0,27.0,1,right,J. Green 3PT  (11 PTS) (M. Diabaté 2 AST),"[1630182, 1631217]",1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,23.55,Made,,,,,,,,,,,11.0,M. Diabaté,1631217.0,2.0,,
615,PT03M59.00S,2025-01-26T02:08:25.6Z,4,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612740,109,88,2025-01-26T02:10:55Z,6060000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630182, 1629627]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,2.0,0.0,Williamson,1629627.0,,,,,,
617,PT03M59.00S,2025-01-26T02:08:49.0Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,109,89,2025-01-26T02:08:49Z,6080000,False,,,0,,Z. Williamson Free Throw 1 of 2 (27 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,,,,,,,,,,,27.0,,,,,
618,PT03M59.00S,2025-01-26T02:09:03.2Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,109,90,2025-01-26T02:09:03Z,6090000,False,,,0,,Z. Williamson Free Throw 2 of 2 (28 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,,,,,,,,,,,28.0,,,,,
619,PT03M46.00S,2025-01-26T02:09:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,94.13600525624179,58.33333333333333,1610612766,111,90,2025-01-26T02:12:04Z,6100000,False,42.0,3.0,1,right,M. Diabaté Layup (8 PTS) (V. Micić 4 AST),"[1631217, 203995]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,4.18,Made,,,,,,,,,,,8.0,V. Micić,203995.0,4.0,,
621,PT03M46.00S,2025-01-26T02:09:23.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631255,,,1610612766,111,90,2025-01-26T02:12:15Z,6120000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Diabaté 1 FT),"[1631255, 1631217]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,,,,1.0,0.0,Diabaté,1631217.0,,,,,,
623,PT03M46.00S,2025-01-26T02:09:50.9Z,4,REGULAR,freethrow,1 of 1,[],1631217,,,1610612766,112,90,2025-01-26T02:09:50Z,6140000,False,,,0,,M. Diabaté Free Throw 1 of 1 (9 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,Made,,,,,,,,,,,9.0,,,,,
624,PT03M35.00S,2025-01-26T02:10:04.9Z,4,REGULAR,turnover,bad pass,[],1630530,,,1610612740,112,90,2025-01-26T02:12:50Z,6150000,False,,,0,,T. Murphy III bad pass TURNOVER (2 TO),"[1630530, 1630163]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,,,Ball,1630163.0
625,PT03M35.00S,2025-01-26T02:10:04.9Z,4,REGULAR,steal,,[],1630163,,,1610612766,112,90,2025-01-26T02:21:43Z,6160000,False,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
626,PT03M28.00S,2025-01-26T02:10:12.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630182,96.00854139290408,95.34313725490196,1610612766,112,90,2025-01-26T02:13:20Z,6170000,False,227.0,-15.0,1,right,MISS J. Green running 3PT,[1630182],1610612766.0,CHA,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,22.72,Missed,,,,,,,,,,,,,,,,
627,PT03M26.00S,2025-01-26T02:10:14.3Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,112,90,2025-01-26T02:13:20Z,6180000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:8),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Right Corner 3,24+ Right,,,,,,,626.0,11.0,8.0,3.0,,,,,,,,,,
633,PT03M14.00S,2025-01-26T02:10:29.0Z,4,REGULAR,turnover,lost ball,[],1629627,,,1610612740,112,90,2025-01-26T02:14:20Z,6205000,False,,,0,,Z. Williamson lost ball TURNOVER (4 TO),"[1629627, 1629006]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,,4.0,,,,,,,,,,,,,,,,,Okogie,1629006.0
634,PT03M14.00S,2025-01-26T02:10:29.0Z,4,REGULAR,steal,,[],1629006,,,1610612766,112,90,2025-01-26T02:21:49Z,6207500,False,,,0,,J. Okogie STEAL (3 STL),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
630,PT03M09.00S,2025-01-26T02:10:30.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630182,90.14454664914587,59.903492647058826,1610612766,114,90,2025-01-26T02:14:34Z,6210000,False,50.0,40.0,1,right,J. Green 6' running alley-oop DUNK (13 PTS) (L. Ball 7 AST),"[1630182, 1630163]",1610612766.0,CHA,running alley-oop,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,6.37,Made,,,,,,,,,,,13.0,L. Ball,1630163.0,7.0,,
632,PT03M08.00S,2025-01-26T02:10:44.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,114,90,2025-01-26T02:10:44Z,6230000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,out,[],1630163,,,1610612740,114,90,2025-01-26T02:13:07Z,6240000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,out,[],1630182,,,1610612740,114,90,2025-01-26T02:13:07Z,6250000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,out,[],1629006,,,1610612740,114,90,2025-01-26T02:13:07Z,6260000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,114,90,2025-01-26T02:13:07Z,6270000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,114,90,2025-01-26T02:13:07Z,6280000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,in,[],1641733,,,1610612740,114,90,2025-01-26T02:13:07Z,6290000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,in,[],1629610,,,1610612740,114,90,2025-01-26T02:13:07Z,6300000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,in,[],1631209,,,1610612740,114,90,2025-01-26T02:13:07Z,6310000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,in,[],1641810,,,1610612740,114,90,2025-01-26T02:13:07Z,6320000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M08.00S,2025-01-26T02:11:53.7Z,4,REGULAR,substitution,in,[],1630526,,,1610612740,114,90,2025-01-26T02:13:07Z,6330000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M54.00S,2025-01-26T02:13:42.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,11.169513797634693,45.12101715686274,1610612740,114,90,2025-01-26T02:15:09Z,6340000,False,24.0,52.0,1,left,MISS K. Matković driving DUNK,[1631255],1610612740.0,NOP,driving,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,5.79,Missed,,,,,,,,,,,,,,,,
647,PT02M52.00S,2025-01-26T02:13:44.3Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612766,114,90,2025-01-26T02:15:09Z,6350000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:6),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,646.0,6.0,6.0,0.0,,,,,,,,,,
648,PT02M40.00S,2025-01-26T02:13:56.1Z,4,REGULAR,3pt,Jump Shot,[],203995,66.5735873850197,34.31372549019608,1610612766,117,90,2025-01-26T02:15:37Z,6360000,False,-78.0,262.0,1,right,V. Micić 27' 3PT pullup bank (11 PTS) (M. Diabaté 3 AST),"[203995, 1631217]",1610612766.0,CHA,pullup bank,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,,,27.32,Made,,,,,,,,,,,11.0,M. Diabaté,1631217.0,3.0,,
650,PT02M15.00S,2025-01-26T02:14:22.3Z,4,REGULAR,3pt,Jump Shot,[],1641722,4.812746386333772,97.79411764705883,1610612740,117,90,2025-01-26T02:16:11Z,6380000,False,-239.0,-7.0,1,left,MISS J. Hawkins 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,23.91,Missed,,,,,,,,,,,,,,,,
651,PT02M12.00S,2025-01-26T02:14:25.3Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,117,90,2025-01-26T02:16:11Z,6390000,False,,,0,,M. Diabaté REBOUND (Off:4 Def:9),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Left Corner 3,24+ Left,,,,,,,650.0,13.0,9.0,4.0,,,,,,,,,,
652,PT01M51.00S,2025-01-26T02:14:44.5Z,4,REGULAR,3pt,Jump Shot,[],1631209,71.54032522996057,79.38878676470588,1610612766,120,90,2025-01-26T02:16:38Z,6400000,False,147.0,215.0,1,right,I. Wong 26' 3PT step back (3 PTS),[1631209],1610612766.0,CHA,step back,,,Wong,I. Wong,,,,,Above the Break 3,24+ Right Center,,,26.04,Made,,,,,,,,,,,3.0,,,,,
653,PT01M37.00S,2025-01-26T02:15:04.8Z,4,REGULAR,2pt,Jump Shot,[],1641810,29.82917214191852,40.908394607843135,1610612740,120,90,2025-01-26T02:17:06Z,6410000,False,45.0,228.0,1,left,MISS A. Reeves 23' step back Shot,[1641810],1610612740.0,NOP,step back,,,Reeves,A. Reeves,,,,,Mid-Range,16-24 Center,,,23.24,Missed,,,,,,,,,,,,,,,,
654,PT01M34.00S,2025-01-26T02:15:07.8Z,4,REGULAR,rebound,defensive,[],1631209,,,1610612766,120,90,2025-01-26T02:17:06Z,6420000,False,,,0,,I. Wong REBOUND (Off:0 Def:1),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,Mid-Range,16-24 Center,,,,,,,653.0,1.0,1.0,0.0,,,,,,,,,,
655,PT01M27.00S,2025-01-26T02:15:13.1Z,4,REGULAR,3pt,Jump Shot,[],1631209,76.60972404730617,9.53584558823529,1610612766,120,90,2025-01-26T02:17:32Z,6430000,False,-202.0,167.0,1,right,MISS I. Wong 26' step back 3PT,[1631209],1610612766.0,CHA,step back,,,Wong,I. Wong,,,,,Above the Break 3,24+ Left Center,,,26.26,Missed,,,,,,,,,,,,,,,,
656,PT01M24.00S,2025-01-26T02:15:16.1Z,4,REGULAR,rebound,offensive,[],1629610,,,1610612766,120,90,2025-01-26T02:17:32Z,6440000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:6),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,,,,,,,655.0,7.0,6.0,1.0,,,,,,,,,,
657,PT01M22.00S,2025-01-26T02:15:18.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641733,66.83639947437582,50.73529411764706,1610612766,123,90,2025-01-26T02:17:51Z,6450000,False,4.0,259.0,1,right,N. Smith Jr. 25' 3PT  (5 PTS) (D. Jeffries 3 AST),"[1641733, 1629610]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,25.92,Made,,,,,,,,,,,5.0,D. Jeffries,1629610.0,3.0,,
659,PT01M09.00S,2025-01-26T02:15:37.4Z,4,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612740,123,90,2025-01-26T02:18:16Z,6470000,False,,,0,,M. Diabaté shooting personal FOUL (3 PF) (Hawkins 2 FT),"[1631217, 1641722]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,,,,3.0,0.0,Hawkins,1641722.0,,,,,,
661,PT01M09.00S,2025-01-26T02:16:00.4Z,4,REGULAR,freethrow,1 of 2,[],1641722,,,1610612740,123,91,2025-01-26T02:16:00Z,6490000,False,,,0,,J. Hawkins Free Throw 1 of 2 (13 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,Made,,,,,,,,,,,13.0,,,,,
662,PT01M09.00S,2025-01-26T02:16:12.2Z,4,REGULAR,freethrow,2 of 2,[],1641722,,,1610612740,123,92,2025-01-26T02:16:12Z,6500000,False,,,0,,J. Hawkins Free Throw 2 of 2 (14 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,Made,,,,,,,,,,,14.0,,,,,
663,PT00M51.30S,2025-01-26T02:16:35.4Z,4,REGULAR,3pt,Jump Shot,[],1629610,73.53810775295663,83.57843137254902,1610612766,123,92,2025-01-26T02:18:56Z,6510000,False,168.0,196.0,1,right,MISS D. Jeffries 25' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,25.82,Missed,,,,,,,,,,,,,,,,
664,PT00M48.10S,2025-01-26T02:16:38.6Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,123,92,2025-01-26T02:18:56Z,6520000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:4),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,,663.0,4.0,4.0,0.0,,,,,,,,,,
665,PT00M37.80S,2025-01-26T02:16:47.3Z,4,REGULAR,turnover,lost ball,[],1631255,,,1610612740,123,92,2025-01-26T02:19:15Z,6530000,False,,,0,,K. Matković lost ball TURNOVER (1 TO),"[1631255, 1631209]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Wong,1631209.0
666,PT00M37.80S,2025-01-26T02:16:47.3Z,4,REGULAR,steal,,[],1631209,,,1610612766,123,92,2025-01-26T02:16:49Z,6540000,False,,,0,,I. Wong STEAL (1 STL),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
667,PT00M12.40S,2025-01-26T02:17:11.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,123,92,2025-01-26T02:19:28Z,6550000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,1627519.0,,,,,,,,,,,,,,,,,,,
