actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
520,PT08M59.00S,2025-03-06T01:59:02.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,88,107,2025-03-06T01:59:02Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,519.0,,,,,,,,,,,,
521,PT08M59.00S,2025-03-06T01:59:15.5Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,88,108,2025-03-06T01:59:15Z,5100000,False,,,0,,N. Reid Free Throw 2 of 2 (13 PTS),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
522,PT08M43.00S,2025-03-06T01:59:31.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629610,91.93495400788436,55.88235294117647,1610612766,88,108,2025-03-06T02:00:15Z,5110000,False,29.0,23.0,1,right,MISS D. Jeffries fadeaway Shot,[1629610],1610612766.0,CHA,,fadeaway,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,
523,PT08M38.00S,2025-03-06T01:59:36.8Z,4,REGULAR,rebound,offensive,[],1631109,,,1610612766,88,108,2025-03-06T02:00:15Z,5120000,False,,,0,,M. Williams REBOUND (Off:1 Def:5),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,522.0,6.0,5.0,1.0,,,,,,,,,
524,PT08M38.00S,2025-03-06T01:59:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,94.40999984741211,50.0,1610612766,90,108,2025-03-06T01:59:36Z,5130000,False,0.0,0.0,1,right,M. Williams tip Layup (7 PTS),[1631109],1610612766.0,CHA,,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,
525,PT08M26.00S,2025-03-06T01:59:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,12.302890932982917,62.745098039215684,1610612750,90,108,2025-03-06T01:59:52Z,5140000,False,-64.0,63.0,1,left,MISS J. McDaniels 8' fadeaway Shot,[1630183],1610612750.0,MIN,,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,8.97,Missed,,,,,,,,,,,,,,,,,
526,PT08M24.00S,2025-03-06T01:59:50.4Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,90,108,2025-03-06T01:59:52Z,5150000,False,,,0,,S. Curry REBOUND (Off:2 Def:2),[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,525.0,4.0,2.0,2.0,,,,,,,,,
527,PT08M21.00S,2025-03-06T01:59:54.7Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,90,108,2025-03-06T02:00:02Z,5160000,False,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 1629638]",1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,4.0,,,,,Alexander-Walker,1629638.0,,
528,PT08M21.00S,2025-03-06T01:59:54.7Z,4,REGULAR,steal,,[],1629638,,,1610612750,90,108,2025-03-06T02:00:02Z,5170000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
529,PT08M15.00S,2025-03-06T02:00:06.6Z,4,REGULAR,foul,personal,[],1629610,,,1610612750,90,108,2025-03-06T02:00:24Z,5180000,False,,,0,,D. Jeffries personal FOUL (1 PF),"[1629610, 1630183]",1610612766.0,CHA,1830.0,,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,0.0,McDaniels,1630183.0,,,,
531,PT08M09.00S,2025-03-06T02:00:29.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203944,26.62614980289093,15.686274509803921,1610612750,90,108,2025-03-06T02:00:34Z,5200000,False,172.0,198.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,
532,PT08M05.00S,2025-03-06T02:00:33.0Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,90,108,2025-03-06T02:00:34Z,5210000,False,,,0,,L. Ball REBOUND (Off:2 Def:5),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,531.0,7.0,5.0,2.0,,,,,,,,,
533,PT07M56.00S,2025-03-06T02:00:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,91.40932982917214,45.09803921568628,1610612766,90,108,2025-03-06T02:00:48Z,5220000,False,-25.0,28.0,1,right,MISS M. Williams reverse Layup,[1631109],1610612766.0,CHA,,reverse,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,
535,PT07M53.00S,2025-03-06T02:00:44.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,90,108,2025-03-06T02:00:48Z,5240000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:5),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,533.0,5.0,5.0,0.0,,,,,,,,,
536,PT07M52.00S,2025-03-06T02:00:49.1Z,4,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612750,90,108,2025-03-06T02:01:08Z,5250000,False,,,0,,D. Jeffries shooting personal FOUL (2 PF) (Randle 2 FT),"[1629610, 203944]",1610612766.0,CHA,2002.0,shooting,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,0.0,Randle,203944.0,,,,
538,PT07M52.00S,2025-03-06T02:01:26.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,90,109,2025-03-06T02:01:26Z,5270000,False,,,0,,J. Randle Free Throw 1 of 2 (20 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,
539,PT07M52.00S,2025-03-06T02:01:26.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,90,110,2025-03-06T02:03:31Z,5280000,False,,,0,,J. Randle Free Throw 2 of 2 (21 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,
540,PT07M38.00S,2025-03-06T02:02:02.9Z,4,REGULAR,3pt,Jump Shot,[],1641733,86.15308804204993,3.9215686274509802,1610612766,90,110,2025-03-06T02:02:08Z,5290000,False,-230.0,78.0,1,right,MISS N. Smith Jr. 24' 3PT,[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,24.31,Missed,,,,,,,,,,,,,,,,,
541,PT07M34.00S,2025-03-06T02:02:06.9Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,90,110,2025-03-06T02:02:08Z,5300000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:3),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,,540.0,4.0,3.0,1.0,,,,,,,,,
542,PT07M29.00S,2025-03-06T02:02:14.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612750,90,110,2025-03-06T02:02:29Z,5310000,False,,,0,,L. Ball shooting personal FOUL (4 PF) (Randle 2 FT),"[1630163, 203944]",1610612766.0,CHA,1627541.0,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,4.0,0.0,Randle,203944.0,,,,
544,PT07M29.00S,2025-03-06T02:02:39.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,90,111,2025-03-06T02:02:39Z,5330000,False,,,0,,J. Randle Free Throw 1 of 2 (22 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,
545,PT07M29.00S,2025-03-06T02:02:51.7Z,4,REGULAR,substitution,out,[],1629610,,,1610612750,90,111,2025-03-06T02:02:55Z,5340000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M29.00S,2025-03-06T02:02:51.7Z,4,REGULAR,substitution,in,[],1628970,,,1610612750,90,111,2025-03-06T02:02:55Z,5350000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M29.00S,2025-03-06T02:03:12.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,90,112,2025-03-06T02:03:12Z,5360000,False,,,0,,J. Randle Free Throw 2 of 2 (23 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,
548,PT07M11.00S,2025-03-06T02:03:29.7Z,4,REGULAR,3pt,Jump Shot,[],203552,66.17936925098554,61.274509803921575,1610612766,90,112,2025-03-06T02:03:33Z,5370000,False,56.0,265.0,1,right,MISS S. Curry 27' 3PT,[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.13,Missed,,,,,,,,,,,,,,,,,
549,PT07M11.00S,2025-03-06T02:03:29.7Z,4,REGULAR,rebound,offensive,[],1631109,,,1610612766,90,112,2025-03-06T02:03:33Z,5380000,False,,,0,,M. Williams REBOUND (Off:2 Def:5),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,548.0,7.0,5.0,2.0,,,,,,,,,
550,PT07M11.00S,2025-03-06T02:03:32.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631109,93.77463863337714,49.50980392156863,1610612766,92,112,2025-03-06T02:05:25Z,5390000,False,-2.0,6.0,1,right,M. Williams putback DUNK (9 PTS),[1631109],1610612766.0,CHA,,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.65,Made,9.0,,,,,,,,,,,,,,,,
551,PT07M11.00S,2025-03-06T02:03:42.9Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612766,92,112,2025-03-06T02:03:51Z,5400000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Williams 1 FT),"[1629675, 1631109]",1610612750.0,MIN,1627541.0,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,0.0,Williams,1631109.0,,,,
553,PT07M11.00S,2025-03-06T02:04:06.1Z,4,REGULAR,substitution,out,[],1629675,,,1610612766,92,112,2025-03-06T02:04:39Z,5420000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M11.00S,2025-03-06T02:04:06.1Z,4,REGULAR,substitution,in,[],1630162,,,1610612766,92,112,2025-03-06T02:04:39Z,5430000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M11.00S,2025-03-06T02:04:21.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631109,,,1610612766,93,112,2025-03-06T02:04:21Z,5440000,False,,,0,,M. Williams Free Throw 1 of 1 (10 PTS),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
556,PT06M59.00S,2025-03-06T02:04:36.1Z,4,REGULAR,2pt,Jump Shot,[],203944,20.318659658344284,68.13725490196079,1610612750,93,112,2025-03-06T02:04:40Z,5450000,False,-91.0,138.0,1,left,MISS J. Randle 16' pullup Shot,[203944],1610612750.0,MIN,,pullup,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,16.56,Missed,,,,,,,,,,,,,,,,,
557,PT06M55.00S,2025-03-06T02:04:39.1Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,93,112,2025-03-06T02:04:39Z,5460000,False,,,0,,J. McDaniels REBOUND (Off:4 Def:3),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,556.0,7.0,3.0,4.0,,,,,,,,,
558,PT06M51.00S,2025-03-06T02:04:43.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,8.886333771353483,53.18627450980392,1610612750,93,112,2025-03-06T02:04:47Z,5470000,False,-16.0,31.0,1,left,MISS J. Randle Layup - blocked,"[203944, 1631109]",1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,Williams,1631109.0
559,PT06M51.00S,2025-03-06T02:04:43.2Z,4,REGULAR,block,,[],1631109,,,1610612750,93,112,2025-03-06T02:04:46Z,5480000,False,,,0,,M. Williams BLOCK (1 BLK),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
560,PT06M48.00S,2025-03-06T02:04:46.2Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,93,112,2025-03-06T02:04:47Z,5490000,False,,,0,,S. Curry REBOUND (Off:2 Def:3),[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,558.0,5.0,3.0,2.0,,,,,,,,,
561,PT06M41.00S,2025-03-06T02:04:53.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,84.1819973718791,46.568627450980394,1610612766,95,112,2025-03-06T02:04:58Z,5500000,False,-17.0,96.0,1,right,N. Smith Jr. 9' driving floating Jump Shot (11 PTS),[1641733],1610612766.0,CHA,,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.77,Made,11.0,,,,,,,,,,,,,,,,
562,PT06M21.00S,2025-03-06T02:05:13.3Z,4,REGULAR,2pt,Jump Shot,[],1630162,22.158344283837057,20.588235294117645,1610612750,95,112,2025-03-06T02:07:42Z,5510000,False,147.0,156.0,1,left,MISS A. Edwards 21' Jump Shot,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,21.43,Missed,,,,,,,,,,,,,,,,,
563,PT06M18.00S,2025-03-06T02:05:16.3Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,95,112,2025-03-06T02:05:19Z,5520000,False,,,0,,J. Randle REBOUND (Off:3 Def:4),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,562.0,7.0,4.0,3.0,,,,,,,,,
564,PT06M17.00S,2025-03-06T02:05:18.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,32.933639947437584,40.931372549019606,1610612750,95,112,2025-03-06T02:05:21Z,5530000,False,45.0,257.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,
565,PT06M14.00S,2025-03-06T02:05:21.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,95,112,2025-03-06T02:05:21Z,5540000,False,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,564.0,7.0,6.0,1.0,,,,,,,,,
567,PT06M06.00S,2025-03-06T02:05:28.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.85479632063075,48.28431372549019,1610612766,97,112,2025-03-06T02:05:32Z,5550000,False,-9.0,15.0,1,right,M. Bridges driving DUNK (21 PTS),[1628970],1610612766.0,CHA,,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.7,Made,21.0,,,,,,,,,,,,,,,,
568,PT06M06.00S,2025-03-06T02:05:37.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,97,112,2025-03-06T02:05:37Z,5560000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M06.00S,2025-03-06T02:05:38.5Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,97,112,2025-03-06T02:08:33Z,5570000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M06.00S,2025-03-06T02:05:38.5Z,4,REGULAR,substitution,in,[],1641740,,,1610612750,97,112,2025-03-06T02:08:33Z,5580000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M46.00S,2025-03-06T02:08:52.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,27.677398160315374,18.137254901960784,1610612750,97,112,2025-03-06T02:08:58Z,5590000,False,159.0,208.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,
572,PT05M43.00S,2025-03-06T02:08:55.1Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,97,112,2025-03-06T02:08:58Z,5600000,False,,,0,,L. Ball REBOUND (Off:2 Def:6),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,571.0,8.0,6.0,2.0,,,,,,,,,
573,PT05M36.00S,2025-03-06T02:09:03.8Z,4,REGULAR,3pt,Jump Shot,[],1630163,68.28186596583443,21.07843137254902,1610612766,97,112,2025-03-06T02:09:17Z,5610000,False,-145.0,246.0,1,right,MISS L. Ball 28' pullup 3PT,[1630163],1610612766.0,CHA,,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,28.51,Missed,,,,,,,,,,,,,,,,,
574,PT05M34.00S,2025-03-06T02:09:05.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,97,112,2025-03-06T02:09:17Z,5620000,False,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,573.0,8.0,5.0,3.0,,,,,,,,,
575,PT05M27.00S,2025-03-06T02:09:15.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612750,97,112,2025-03-06T02:09:26Z,5630000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Edwards 2 FT),"[203552, 1630162]",1610612766.0,CHA,1627541.0,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,,
577,PT05M27.00S,2025-03-06T02:09:42.8Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,97,112,2025-03-06T02:10:05Z,5650000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,
578,PT05M27.00S,2025-03-06T02:09:42.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,97,112,2025-03-06T02:10:05Z,5660000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,577.0,,,,,,,,,,,,
579,PT05M27.00S,2025-03-06T02:09:42.8Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,97,112,2025-03-06T02:10:05Z,5670000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,
580,PT05M24.00S,2025-03-06T02:09:45.8Z,4,REGULAR,rebound,defensive,[],1641733,,,1610612766,97,112,2025-03-06T02:10:05Z,5680000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:3),[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,579.0,3.0,3.0,0.0,,,,,,,,,
581,PT05M14.00S,2025-03-06T02:10:09.7Z,4,REGULAR,3pt,Jump Shot,[],1641733,79.97700394218134,6.372549019607843,1610612766,97,112,2025-03-06T02:10:43Z,5690000,False,-218.0,136.0,1,right,MISS N. Smith Jr. 25' 3PT,[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,
582,PT05M12.00S,2025-03-06T02:10:11.7Z,4,REGULAR,rebound,offensive,[],1641733,,,1610612766,97,112,2025-03-06T02:10:17Z,5700000,False,,,0,,N. Smith Jr. REBOUND (Off:1 Def:3),[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,581.0,4.0,3.0,1.0,,,,,,,,,
583,PT05M11.00S,2025-03-06T02:10:13.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641733,91.5407358738502,50.49019607843137,1610612766,97,112,2025-03-06T02:11:01Z,5710000,False,2.0,27.0,1,right,MISS N. Smith Jr. putback Layup,[1641733],1610612766.0,CHA,,putback,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,
584,PT05M07.00S,2025-03-06T02:10:17.1Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,97,112,2025-03-06T02:10:19Z,5720000,False,,,0,,J. McDaniels REBOUND (Off:4 Def:4),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,583.0,8.0,4.0,4.0,,,,,,,,,
585,PT04M52.00S,2025-03-06T02:10:31.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,19.004599211563733,45.09803921568628,1610612750,97,112,2025-03-06T02:10:35Z,5730000,False,25.0,126.0,1,left,MISS A. Edwards 12' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,12.85,Missed,,,,,,,,,,,,,,,,,
586,PT04M49.00S,2025-03-06T02:10:34.1Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,97,112,2025-03-06T02:10:35Z,5740000,False,,,0,,M. Bridges REBOUND (Off:1 Def:7),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,585.0,8.0,7.0,1.0,,,,,,,,,
587,PT04M45.00S,2025-03-06T02:10:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630163,89.70105124835742,47.794117647058826,1610612766,97,112,2025-03-06T02:10:46Z,5750000,False,-11.0,44.0,1,right,MISS L. Ball running Layup - blocked,"[1630163, 1629638]",1610612766.0,CHA,,running,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,Alexander-Walker,1629638.0
588,PT04M45.00S,2025-03-06T02:10:38.3Z,4,REGULAR,block,,[],1629638,,,1610612766,97,112,2025-03-06T02:10:42Z,5760000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
589,PT04M41.00S,2025-03-06T02:10:42.3Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,97,112,2025-03-06T02:10:46Z,5770000,False,,,0,,J. McDaniels REBOUND (Off:4 Def:5),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,587.0,9.0,5.0,4.0,,,,,,,,,
590,PT04M30.00S,2025-03-06T02:10:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.835085413929041,46.81372549019608,1610612750,97,112,2025-03-06T02:11:01Z,5780000,False,16.0,21.0,1,left,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,
591,PT04M24.00S,2025-03-06T02:10:58.7Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,97,112,2025-03-06T02:10:58Z,5790000,False,,,0,,J. Randle REBOUND (Off:4 Def:5),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,590.0,9.0,5.0,4.0,,,,,,,,,
592,PT04M24.00S,2025-03-06T02:10:58.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,5.590000152587891,50.0,1610612750,97,114,2025-03-06T02:10:58Z,5800000,False,0.0,0.0,1,left,J. Randle putback Layup (25 PTS),[203944],1610612750.0,MIN,,putback,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,0.0,Made,25.0,,,,,,,,,,,,,,,,
593,PT04M17.00S,2025-03-06T02:11:06.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,70.64717477003943,76.22549019607843,1610612766,97,114,2025-03-06T02:11:10Z,5810000,False,131.0,223.0,1,right,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,
594,PT04M14.00S,2025-03-06T02:11:09.7Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,97,114,2025-03-06T02:11:10Z,5820000,False,,,0,,J. Randle REBOUND (Off:4 Def:6),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,593.0,10.0,6.0,4.0,,,,,,,,,
595,PT04M02.00S,2025-03-06T02:11:26.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631109,,,1610612750,97,114,2025-03-06T02:11:38Z,5830000,False,,,0,,M. Williams shooting personal FOUL (2 PF) (Edwards 2 FT),"[1631109, 1630162]",1610612766.0,CHA,2002.0,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,2.0,0.0,Edwards,1630162.0,,,,
