actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
531,PT09M55.00S,2024-12-07T20:00:35.8Z,4,REGULAR,block,,[],1630596,,,1610612766,87,93,2024-12-07T20:00:37Z,5240000,False,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT09M53.00S,2024-12-07T20:00:37.8Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,87,93,2024-12-07T20:00:39Z,5250000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,530.0,,,,,,,,,,,,,7.0,6.0,1.0,,
533,PT09M53.00S,2024-12-07T20:00:41.8Z,4,REGULAR,foul,personal,[],1631209,,,1610612739,87,93,2024-12-07T20:01:05Z,5260000,False,,,0,,I. Wong personal FOUL (2 PF),"[1631209, 1628378]",1610612766.0,CHA,,,,Wong,I. Wong,,,,,In The Paint (Non-RA),0-8 Center,,,,1627964.0,,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,
535,PT09M44.00S,2024-12-07T20:01:06.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,9.149145860709593,51.71568627450981,1610612739,87,95,2024-12-07T20:01:45Z,5280000,False,-9.0,34.0,1,left,D. Mitchell pullup Jump Shot (15 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.46,Made,,,15.0,,,,,,,,,,,,,,,
536,PT09M26.00S,2024-12-07T20:01:24.2Z,4,REGULAR,3pt,Jump Shot,[],1641706,67.09921156373193,58.08823529411765,1610612766,87,95,2024-12-07T20:02:17Z,5290000,False,40.0,257.0,1,right,MISS B. Miller 26' step back 3PT,[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
537,PT09M26.00S,2024-12-07T20:01:24.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,87,95,2024-12-07T20:01:28Z,5300000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,536.0,,,,,,,,,,,,,,,,,
539,PT09M26.00S,2024-12-07T20:01:33.4Z,4,REGULAR,substitution,out,[],1631209,,,1610612766,87,95,2024-12-07T20:01:45Z,5320000,False,,,0,,SUB out: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M26.00S,2024-12-07T20:01:33.4Z,4,REGULAR,substitution,out,[],201959,,,1610612766,87,95,2024-12-07T20:01:45Z,5330000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M26.00S,2024-12-07T20:01:33.4Z,4,REGULAR,substitution,in,[],1629610,,,1610612766,87,95,2024-12-07T20:01:45Z,5340000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M26.00S,2024-12-07T20:01:33.4Z,4,REGULAR,substitution,in,[],1630182,,,1610612766,87,95,2024-12-07T20:01:45Z,5350000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M19.00S,2024-12-07T20:02:02.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628998,68.54467805519053,26.225490196078432,1610612766,87,95,2024-12-07T20:02:06Z,5360000,False,-119.0,243.0,1,right,MISS C. Martin 27' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
544,PT09M18.00S,2024-12-07T20:02:04.5Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,87,95,2024-12-07T20:02:04Z,5370000,False,,,0,,E. Mobley REBOUND (Off:1 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,543.0,,,,,,,,,,,,,8.0,7.0,1.0,,
545,PT09M09.00S,2024-12-07T20:02:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630241,4.812746386333772,46.568627450980394,1610612739,87,97,2024-12-07T20:02:17Z,5380000,False,17.0,-7.0,1,left,S. Merrill cutting Layup (6 PTS) (G. Niang 3 AST),"[1630241, 1627777]",1610612739.0,CLE,cutting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,1.87,Made,,,6.0,,,,,,G. Niang,1627777.0,3.0,,,,,,,
547,PT08M52.00S,2024-12-07T20:02:30.6Z,4,REGULAR,3pt,Jump Shot,[],203995,67.09921156373193,49.754901960784316,1610612766,87,97,2024-12-07T20:03:36Z,5400000,False,-1.0,257.0,1,right,MISS V. Micić 25' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
548,PT08M50.00S,2024-12-07T20:02:32.6Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,87,97,2024-12-07T20:02:34Z,5410000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,547.0,,,,,,,,,,,,,6.0,5.0,1.0,,
549,PT08M46.00S,2024-12-07T20:02:39.0Z,4,REGULAR,foul,personal,[],1641706,,,1610612739,87,97,2024-12-07T20:03:00Z,5420000,False,,,0,,B. Miller personal FOUL (5 PF),"[1641706, 1629660]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,1146.0,,5.0,0.0,Jerome,1629660.0,,,,,,,,,,,
551,PT08M46.00S,2024-12-07T20:02:58.9Z,4,REGULAR,foul,technical,['1freethrow'],1627777,,,1610612739,87,97,2024-12-07T20:03:12Z,5440000,False,,,0,,G. Niang technical FOUL (1 Tech),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,1627964.0,,2.0,1.0,,,,,,,,,,,,,
553,PT08M46.00S,2024-12-07T20:03:17.2Z,4,REGULAR,substitution,out,[],1627777,,,1610612739,87,97,2024-12-07T20:03:25Z,5445000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M46.00S,2024-12-07T20:03:17.2Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,87,97,2024-12-07T20:03:25Z,5447500,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M46.00S,2024-12-07T20:03:18.5Z,4,REGULAR,freethrow,1 of 1,[],1641706,,,1610612739,88,97,2024-12-07T20:03:18Z,5450000,False,,,0,,B. Miller technical Free Throw 1 of 1 (20 PTS),[1641706],1610612766.0,CHA,technical,,,Miller,B. Miller,,,,,,,,Made,,,20.0,,,,,,,,,,,,,,,
555,PT08M41.00S,2024-12-07T20:03:30.7Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612739,88,97,2024-12-07T20:03:41Z,5480000,False,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1628998]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,3.0,,,,Martin,1628998.0,,,,,
556,PT08M41.00S,2024-12-07T20:03:30.7Z,4,REGULAR,steal,,[],1628998,,,1610612766,88,97,2024-12-07T20:03:36Z,5490000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT08M31.00S,2024-12-07T20:03:41.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629610,88.12417871222075,48.03921568627451,1610612766,90,97,2024-12-07T20:06:46Z,5500000,False,-10.0,59.0,1,right,D. Jeffries driving Hook (17 PTS) (J. Green 2 AST),"[1629610, 1630182]",1610612766.0,CHA,driving,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,5.99,Made,,,17.0,,,,,,J. Green,1630182.0,2.0,,,,,,,
559,PT08M16.00S,2024-12-07T20:03:56.7Z,4,REGULAR,3pt,Jump Shot,[],1630241,30.042706964520367,22.30392156862745,1610612739,90,97,2024-12-07T20:04:00Z,5520000,False,138.0,230.0,1,left,MISS S. Merrill 26' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
560,PT08M12.00S,2024-12-07T20:03:59.8Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,90,97,2024-12-07T20:03:59Z,5530000,False,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,559.0,,,,,,,,,,,,,9.0,7.0,2.0,,
561,PT08M07.00S,2024-12-07T20:04:04.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630596,7.5722733245729295,48.529411764705884,1610612739,90,99,2024-12-07T20:04:07Z,5540000,False,7.0,19.0,1,left,E. Mobley Hook (34 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.01,Made,,,34.0,,,,,,,,,,,,,,,
562,PT07M51.00S,2024-12-07T20:04:26.3Z,4,REGULAR,foul,personal,[],1629660,,,1610612766,90,99,2024-12-07T20:04:37Z,5550000,False,,,0,,T. Jerome personal FOUL (3 PF),"[1629660, 1641706]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,1155.0,,3.0,0.0,Miller,1641706.0,,,,,,,,,,,
564,PT07M51.00S,2024-12-07T20:04:36.8Z,4,REGULAR,substitution,out,[],1641706,,,1610612766,90,99,2024-12-07T20:04:50Z,5570000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M51.00S,2024-12-07T20:04:36.8Z,4,REGULAR,substitution,out,[],1630596,,,1610612766,90,99,2024-12-07T20:04:50Z,5580000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M51.00S,2024-12-07T20:04:36.8Z,4,REGULAR,substitution,out,[],1628378,,,1610612766,90,99,2024-12-07T20:04:50Z,5590000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M51.00S,2024-12-07T20:04:36.8Z,4,REGULAR,substitution,in,[],1641733,,,1610612766,90,99,2024-12-07T20:04:50Z,5600000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M51.00S,2024-12-07T20:04:36.8Z,4,REGULAR,substitution,in,[],1628386,,,1610612766,90,99,2024-12-07T20:04:50Z,5610000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M51.00S,2024-12-07T20:04:36.8Z,4,REGULAR,substitution,in,[],1629636,,,1610612766,90,99,2024-12-07T20:04:50Z,5620000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M44.00S,2024-12-07T20:05:05.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629610,93.51182654402102,47.549019607843135,1610612766,90,99,2024-12-07T20:09:08Z,5630000,False,-12.0,8.0,1,right,MISS D. Jeffries driving DUNK,[1629610],1610612766.0,CHA,driving,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
571,PT07M42.00S,2024-12-07T20:05:07.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,90,99,2024-12-07T20:10:16Z,5640000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,570.0,,,,,,,,,,,,,,,,,
573,PT07M32.00S,2024-12-07T20:05:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,6.389618922470433,50.0,1610612739,90,101,2024-12-07T20:05:31Z,5660000,False,0.0,8.0,1,left,T. Jerome driving Layup (4 PTS),[1629660],1610612739.0,CLE,driving,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,0.76,Made,,,4.0,,,,,,,,,,,,,,,
574,PT07M32.00S,2024-12-07T20:05:30.1Z,4,REGULAR,foul,personal,['1freethrow'],1641733,,,1610612739,90,101,2024-12-07T20:05:39Z,5670000,False,,,0,,N. Smith Jr. shooting personal FOUL (4 PF) (Jerome 1 FT),"[1641733, 1629660]",1610612766.0,CHA,shooting,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,1155.0,,4.0,0.0,Jerome,1629660.0,,,,,,,,,,,
576,PT07M32.00S,2024-12-07T20:05:53.7Z,4,REGULAR,freethrow,1 of 1,[],1629660,,,1610612739,90,102,2024-12-07T20:05:53Z,5690000,False,,,0,,T. Jerome Free Throw 1 of 1 (5 PTS),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,Made,,,5.0,,,,,,,,,,,,,,,
577,PT07M17.00S,2024-12-07T20:06:09.8Z,4,REGULAR,3pt,Jump Shot,[],203995,70.38436268068331,68.87254901960785,1610612766,93,102,2024-12-07T20:12:54Z,5700000,False,94.0,226.0,1,right,V. Micić 24' 3PT pullup (13 PTS),[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Right Center,24.48,Made,,,13.0,,,,,,,,,,,,,,,
578,PT07M06.00S,2024-12-07T20:06:19.8Z,4,REGULAR,3pt,Jump Shot,[],1629731,5.732588699080158,2.696078431372549,1610612739,93,102,2024-12-07T20:06:25Z,5710000,False,237.0,1.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
579,PT07M03.00S,2024-12-07T20:06:23.3Z,4,REGULAR,rebound,offensive,[],1629660,,,1610612739,93,102,2024-12-07T20:06:23Z,5720000,False,,,0,,T. Jerome REBOUND (Off:3 Def:0),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,,,578.0,,,,,,,,,,,,,3.0,0.0,3.0,,
580,PT07M03.00S,2024-12-07T20:06:23.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629660,6.652431011826544,50.0,1610612739,93,102,2024-12-07T20:13:45Z,5730000,False,0.0,10.0,1,left,MISS T. Jerome putback Layup,[1629660],1610612739.0,CLE,putback,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
581,PT07M01.00S,2024-12-07T20:06:25.3Z,4,REGULAR,rebound,offensive,[],1629731,,,1610612739,93,102,2024-12-07T20:06:25Z,5740000,False,,,0,,D. Wade REBOUND (Off:2 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,580.0,,,,,,,,,,,,,4.0,2.0,2.0,,
582,PT06M57.00S,2024-12-07T20:06:28.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,29.77989487516426,22.794117647058822,1610612739,93,102,2024-12-07T20:06:33Z,5750000,False,136.0,227.0,1,left,MISS S. Merrill 26' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
583,PT06M55.00S,2024-12-07T20:06:30.9Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612766,93,102,2024-12-07T20:06:30Z,5760000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:5),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,582.0,,,,,,,,,,,,,6.0,5.0,1.0,,
584,PT06M53.00S,2024-12-07T20:06:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630182,91.93495400788436,47.549019607843135,1610612766,95,102,2024-12-07T20:06:39Z,5770000,False,-12.0,23.0,1,right,J. Green running Layup (16 PTS) (D. Jeffries 1 AST),"[1630182, 1629610]",1610612766.0,CHA,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.63,Made,,,16.0,,,,,,D. Jeffries,1629610.0,1.0,,,,,,,
586,PT06M40.00S,2024-12-07T20:06:51.2Z,4,REGULAR,foul,personal,[],1630182,,,1610612739,95,102,2024-12-07T20:07:05Z,5790000,False,,,0,,J. Green personal FOUL (2 PF),"[1630182, 1628386]",1610612766.0,CHA,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1146.0,,2.0,0.0,Allen,1628386.0,,,,,,,,,,,
588,PT06M40.00S,2024-12-07T20:07:00.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,95,102,2024-12-07T20:07:00Z,5810000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M40.00S,2024-12-07T20:08:39.2Z,4,REGULAR,substitution,out,[],1629660,,,1610612739,95,102,2024-12-07T20:12:13Z,5815000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M40.00S,2024-12-07T20:08:39.2Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,95,102,2024-12-07T20:12:13Z,5817500,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M31.00S,2024-12-07T20:10:17.7Z,4,REGULAR,turnover,bad pass,[],1627747,,,1610612739,95,102,2024-12-07T20:14:54Z,5820000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1641733]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,,,,Smith Jr.,1641733.0,,,,,
590,PT06M31.00S,2024-12-07T20:10:17.7Z,4,REGULAR,steal,,[],1641733,,,1610612766,95,102,2024-12-07T20:10:27Z,5830000,False,,,0,,N. Smith Jr. STEAL (1 STL),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
591,PT06M26.00S,2024-12-07T20:10:28.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641733,93.11760840998686,45.09803921568628,1610612766,97,102,2024-12-07T20:16:52Z,5840000,False,-25.0,12.0,1,right,N. Smith Jr. running Layup (4 PTS) (J. Green 3 AST),"[1641733, 1630182]",1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,2.74,Made,,,4.0,,,,,,J. Green,1630182.0,3.0,,,,,,,
593,PT06M11.00S,2024-12-07T20:10:39.7Z,4,REGULAR,3pt,Jump Shot,[],1629636,34.11629434954008,47.30392156862745,1610612739,97,102,2024-12-07T20:17:37Z,5860000,False,13.0,268.0,1,left,MISS D. Garland 26' step back 3PT - blocked,"[1629636, 1641733]",1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,Smith Jr.,1641733.0
594,PT06M11.00S,2024-12-07T20:10:39.7Z,4,REGULAR,block,,[],1641733,,,1610612739,97,102,2024-12-07T20:10:41Z,5870000,False,,,0,,N. Smith Jr. BLOCK (1 BLK),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
595,PT06M10.00S,2024-12-07T20:10:40.7Z,4,REGULAR,rebound,offensive,[],1630241,,,1610612739,97,102,2024-12-07T20:17:37Z,5880000,False,,,0,,S. Merrill REBOUND (Off:1 Def:0),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,,593.0,,,,,,,,,,,,,1.0,0.0,1.0,,
596,PT06M00.00S,2024-12-07T20:10:46.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630241,8.229303547963205,47.549019607843135,1610612739,97,102,2024-12-07T20:10:50Z,5890000,False,12.0,25.0,1,left,MISS S. Merrill Layup,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
597,PT05M58.00S,2024-12-07T20:10:48.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,97,102,2024-12-07T20:10:50Z,5900000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,596.0,,,,,,,,,,,,,,,,,
601,PT05M48.00S,2024-12-07T20:11:13.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612739,97,102,2024-12-07T20:11:24Z,5940000,False,,,0,,J. Green personal FOUL (3 PF) (LeVert 2 FT),"[1630182, 1627747]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,1627964.0,,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,
603,PT05M48.00S,2024-12-07T20:11:44.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627747,,,1610612739,97,102,2024-12-07T20:11:44Z,5960000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
604,PT05M48.00S,2024-12-07T20:11:44.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,97,102,2024-12-07T20:11:44Z,5970000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,,
605,PT05M48.00S,2024-12-07T20:11:46.8Z,4,REGULAR,substitution,out,[],1629610,,,1610612739,97,102,2024-12-07T20:11:59Z,5980000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M48.00S,2024-12-07T20:11:46.8Z,4,REGULAR,substitution,in,[],1631209,,,1610612739,97,102,2024-12-07T20:11:59Z,5990000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M48.00S,2024-12-07T20:12:10.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627747,,,1610612739,97,103,2024-12-07T20:12:10Z,6000000,False,,,0,,C. LeVert Free Throw 2 of 2 (7 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,7.0,,,,,,,,,,,,,,,
610,PT05M33.00S,2024-12-07T20:12:25.9Z,4,REGULAR,3pt,Jump Shot,[],1630182,72.48685939553219,80.63725490196079,1610612766,97,103,2024-12-07T20:12:30Z,6010000,False,153.0,206.0,1,right,MISS J. Green 25' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
611,PT05M31.00S,2024-12-07T20:12:27.9Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,97,103,2024-12-07T20:12:30Z,6020000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,610.0,,,,,,,,,,,,,2.0,2.0,0.0,,
612,PT05M26.00S,2024-12-07T20:12:36.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641733,,,1610612739,97,103,2024-12-07T20:12:42Z,6030000,False,,,0,,N. Smith Jr. personal FOUL (5 PF) (Wade 2 FT),"[1641733, 1629731]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,1146.0,,5.0,0.0,Wade,1629731.0,,,,,,,,,,,
614,PT05M26.00S,2024-12-07T20:13:00.4Z,4,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,97,103,2024-12-07T20:13:00Z,6050000,False,,,0,,MISS D. Wade Free Throw 1 of 2,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
615,PT05M26.00S,2024-12-07T20:13:00.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,97,103,2024-12-07T20:13:00Z,6060000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,614.0,,,,,,,,,,,,,,,,,
616,PT05M26.00S,2024-12-07T20:13:01.3Z,4,REGULAR,substitution,out,[],1641733,,,1610612739,97,103,2024-12-07T20:13:08Z,6070000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M26.00S,2024-12-07T20:13:01.3Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,97,103,2024-12-07T20:13:08Z,6080000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M26.00S,2024-12-07T20:13:01.3Z,4,REGULAR,substitution,in,[],1641706,,,1610612739,97,103,2024-12-07T20:13:08Z,6090000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M26.00S,2024-12-07T20:13:01.3Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,97,103,2024-12-07T20:13:08Z,6100000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
