actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
627,PT08M24.00S,2024-11-24T03:09:14.1Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,75,83,2024-11-24T03:11:42Z,6110000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
628,PT08M24.00S,2024-11-24T03:09:14.1Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,75,83,2024-11-24T03:11:42Z,6120000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
629,PT08M24.00S,2024-11-24T03:09:14.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612745,75,83,2024-11-24T03:11:42Z,6130000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,,,,,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,
630,PT08M24.00S,2024-11-24T03:09:14.1Z,4,REGULAR,substitution,out,[],1631200,,,1610612745,75,83,2024-11-24T03:11:42Z,6140000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
631,PT08M24.00S,2024-11-24T03:09:14.1Z,4,REGULAR,substitution,in,[],1628415,,,1610612745,75,83,2024-11-24T03:11:42Z,6150000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,
632,PT08M24.00S,2024-11-24T03:09:14.1Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,75,83,2024-11-24T03:11:42Z,6160000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,
633,PT08M24.00S,2024-11-24T03:09:14.1Z,4,REGULAR,substitution,in,[],203924,,,1610612745,75,83,2024-11-24T03:11:42Z,6170000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,
634,PT08M24.00S,2024-11-24T03:09:14.1Z,4,REGULAR,substitution,in,[],1641739,,,1610612745,75,83,2024-11-24T03:11:42Z,6180000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,
635,PT08M02.00S,2024-11-24T03:12:21.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,13.748357424441524,50.98039215686274,1610612745,77,83,2024-11-24T03:12:28Z,6190000,False,-5.0,77.0,1,left,A. Sengun 7' turnaround fadeaway Jump Shot (16 PTS),[1630578],1610612745.0,HOU,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sengun,A. Sengun,,,7.69,Made,,,,,16.0,,,,,,,,
636,PT07M37.00S,2024-11-24T03:12:45.8Z,4,REGULAR,3pt,Jump Shot,[],1631101,69.07030223390277,14.215686274509803,1610612757,77,83,2024-11-24T03:15:45Z,6200000,False,-179.0,238.0,1,right,MISS S. Sharpe 29' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Sharpe,S. Sharpe,,,29.79,Missed,,,,,,,,,,,,,
637,PT07M34.00S,2024-11-24T03:12:48.8Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,77,83,2024-11-24T03:12:51Z,6210000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Smith Jr.,J. Smith Jr.,,,,,636.0,6.0,4.0,2.0,,,,,,,,,
638,PT07M34.00S,2024-11-24T03:12:51.5Z,4,REGULAR,foul,personal,[],1631101,,,1610612745,77,83,2024-11-24T03:12:59Z,6220000,False,,,0,,S. Sharpe personal FOUL (2 PF),"[1631101, 1631095]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,2004.0,2.0,0.0,Sharpe,S. Sharpe,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
640,PT07M26.00S,2024-11-24T03:13:08.1Z,4,REGULAR,2pt,Jump Shot,[],1627832,24.52365308804205,25.98039215686275,1610612745,79,83,2024-11-24T03:13:16Z,6240000,False,120.0,178.0,1,left,F. VanVleet 21' Jump Shot (8 PTS) (A. Thompson 2 AST),"[1627832, 1641708]",1610612745.0,HOU,,,,,,,Mid-Range,16-24 Right Center,,,,VanVleet,F. VanVleet,,,21.47,Made,,,,,8.0,,,,A. Thompson,1641708.0,2.0,,
642,PT07M15.00S,2024-11-24T03:13:19.6Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612757,79,83,2024-11-24T03:13:23Z,6260000,False,,,0,,D. Avdija bad pass TURNOVER (3 TO),"[1630166, 1628415]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,Avdija,D. Avdija,,,,,,,,,,3.0,,,,,,Brooks,1628415.0
643,PT07M15.00S,2024-11-24T03:13:19.6Z,4,REGULAR,steal,,[],1628415,,,1610612745,79,83,2024-11-24T03:13:21Z,6270000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,
644,PT07M11.00S,2024-11-24T03:13:22.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,6.1268068331143235,45.83333333333333,1610612745,81,83,2024-11-24T03:13:27Z,6280000,False,21.0,5.0,1,left,D. Brooks running Layup (8 PTS) (F. VanVleet 2 AST),"[1628415, 1627832]",1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Brooks,D. Brooks,,,2.14,Made,,,,,8.0,,,,F. VanVleet,1627832.0,2.0,,
646,PT07M11.00S,2024-11-24T03:13:29.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,81,83,2024-11-24T03:13:29Z,6300000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT07M11.00S,2024-11-24T03:14:20.9Z,4,REGULAR,substitution,out,[],1630625,,,1610612757,81,83,2024-11-24T03:14:48Z,6310000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,
648,PT07M11.00S,2024-11-24T03:14:20.9Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,81,83,2024-11-24T03:14:48Z,6320000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,
649,PT07M11.00S,2024-11-24T03:14:20.9Z,4,REGULAR,substitution,in,[],1629014,,,1610612757,81,83,2024-11-24T03:14:48Z,6330000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,,,,,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,
650,PT07M11.00S,2024-11-24T03:14:20.9Z,4,REGULAR,substitution,in,[],1642270,,,1610612757,81,83,2024-11-24T03:14:48Z,6340000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,
651,PT07M02.00S,2024-11-24T03:15:09.5Z,4,REGULAR,turnover,bad pass,[],1631101,,,1610612757,81,83,2024-11-24T03:15:15Z,6350000,False,,,0,,S. Sharpe bad pass TURNOVER (1 TO),"[1631101, 1630578]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,Sharpe,S. Sharpe,,,,,,,,,,1.0,,,,,,Sengun,1630578.0
652,PT07M02.00S,2024-11-24T03:15:09.5Z,4,REGULAR,steal,,[],1630578,,,1610612745,81,83,2024-11-24T03:15:11Z,6360000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
653,PT06M59.00S,2024-11-24T03:15:12.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,7.835085413929041,46.81372549019608,1610612745,83,83,2024-11-24T03:15:20Z,6370000,False,16.0,21.0,1,left,A. Thompson running DUNK (15 PTS) (A. Sengun 4 AST),"[1641708, 1630578]",1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Thompson,A. Thompson,,,2.64,Made,,,,,15.0,,,,A. Sengun,1630578.0,4.0,,
655,PT06M40.00S,2024-11-24T03:15:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,94.03745072273325,47.794117647058826,1610612757,83,85,2024-11-24T03:15:38Z,6390000,False,-11.0,4.0,1,right,A. Simons driving reverse Layup (14 PTS),[1629014],1610612757.0,POR,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Simons,A. Simons,,,1.15,Made,,,,,14.0,,,,,,,,
656,PT06M24.00S,2024-11-24T03:15:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.703679369250986,48.03921568627451,1610612745,83,85,2024-11-24T03:15:54Z,6400000,False,10.0,20.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Sengun,A. Sengun,,,2.22,Missed,,,,,,,,,,,,,
657,PT06M22.00S,2024-11-24T03:15:49.7Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,83,85,2024-11-24T03:15:54Z,6410000,False,,,0,,D. Clingan REBOUND (Off:7 Def:10),[1642270],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Clingan,D. Clingan,,,,,656.0,17.0,10.0,7.0,,,,,,,,,
658,PT06M16.00S,2024-11-24T03:15:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.9060446780552,50.0,1610612757,83,85,2024-11-24T03:19:08Z,6420000,False,0.0,5.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,,,,Avdija,D. Avdija,,,0.48,Missed,,,,,,,,,,,,,
659,PT06M14.00S,2024-11-24T03:15:58.1Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612757,83,85,2024-11-24T03:16:06Z,6430000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Avdija,D. Avdija,,,,,658.0,7.0,5.0,2.0,,,,,,,,,
660,PT06M00.00S,2024-11-24T03:16:10.8Z,4,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612757,83,85,2024-11-24T03:16:24Z,6440000,False,,,0,,F. VanVleet shooting personal FOUL (4 PF) (Avdija 2 FT),"[1627832, 1630166]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),8-16 Left,1628951.0,4.0,0.0,VanVleet,F. VanVleet,Avdija,1630166.0,,,,,,,,,,,,,,,
662,PT06M00.00S,2024-11-24T03:17:05.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612757,83,86,2024-11-24T03:17:05Z,6460000,False,,,0,,D. Avdija Free Throw 1 of 2 (11 PTS),[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,Made,,,,,11.0,,,,,,,,
663,PT06M00.00S,2024-11-24T03:17:20.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612757,83,87,2024-11-24T03:17:20Z,6470000,False,,,0,,D. Avdija Free Throw 2 of 2 (12 PTS),[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,Made,,,,,12.0,,,,,,,,
664,PT05M48.00S,2024-11-24T03:17:34.8Z,4,REGULAR,2pt,Jump Shot,[],1627832,20.45006570302234,72.05882352941177,1610612745,83,87,2024-11-24T03:17:42Z,6480000,False,-110.0,140.0,1,left,MISS F. VanVleet 17' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,,,,Mid-Range,16-24 Left Center,,,,VanVleet,F. VanVleet,,,17.8,Missed,,,,,,,,,,,,,
665,PT05M46.00S,2024-11-24T03:17:38.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,83,87,2024-11-24T03:17:38Z,6490000,False,,,0,,D. Avdija REBOUND (Off:2 Def:6),[1630166],1610612757.0,POR,,,,,,,Mid-Range,16-24 Left Center,,,,Avdija,D. Avdija,,,,,664.0,8.0,6.0,2.0,,,,,,,,,
666,PT05M31.00S,2024-11-24T03:17:52.2Z,4,REGULAR,3pt,Jump Shot,[],203924,91.67214191852825,1.715686274509804,1610612757,83,87,2024-11-24T03:20:18Z,6500000,False,-241.0,26.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,,,,Left Corner 3,24+ Left,,,,Grant,J. Grant,,,24.28,Missed,,,,,,,,,,,,,
667,PT05M28.00S,2024-11-24T03:17:55.2Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,83,87,2024-11-24T03:18:00Z,6510000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:5),[1631095],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Smith Jr.,J. Smith Jr.,,,,,666.0,7.0,5.0,2.0,,,,,,,,,
668,PT05M22.00S,2024-11-24T03:18:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,6.783837056504599,55.392156862745104,1610612745,83,87,2024-11-24T03:18:08Z,6520000,False,-27.0,11.0,1,left,MISS J. Smith Jr. running Layup - blocked,"[1631095, 1630166]",1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,2.93,Missed,,,,,,,Avdija,1630166.0,,,,,
669,PT05M22.00S,2024-11-24T03:18:01.4Z,4,REGULAR,block,,[],1630166,,,1610612745,83,87,2024-11-24T03:18:03Z,6530000,False,,,0,,D. Avdija BLOCK (3 BLK),[1630166],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
670,PT05M20.00S,2024-11-24T03:18:03.4Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,83,87,2024-11-24T03:18:08Z,6540000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Grant,J. Grant,,,,,668.0,2.0,1.0,1.0,,,,,,,,,
671,PT05M07.00S,2024-11-24T03:18:16.4Z,4,REGULAR,3pt,Jump Shot,[],1629014,66.83639947437582,59.80392156862745,1610612757,83,90,2024-11-24T03:18:21Z,6550000,False,49.0,259.0,1,right,A. Simons 26' 3PT  (17 PTS) (J. Grant 2 AST),"[1629014, 203924]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,Simons,A. Simons,,,26.38,Made,,,,,17.0,,,,J. Grant,203924.0,2.0,,
673,PT04M53.00S,2024-11-24T03:18:29.5Z,4,REGULAR,3pt,Jump Shot,[],1627832,26.62614980289093,84.80392156862744,1610612745,83,90,2024-11-24T03:18:37Z,6570000,False,-174.0,198.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Left Center,,,,VanVleet,F. VanVleet,,,26.34,Missed,,,,,,,,,,,,,
674,PT04M51.00S,2024-11-24T03:18:31.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,83,90,2024-11-24T03:18:37Z,6580000,False,,,0,,D. Avdija REBOUND (Off:2 Def:7),[1630166],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Avdija,D. Avdija,,,,,673.0,9.0,7.0,2.0,,,,,,,,,
675,PT04M33.00S,2024-11-24T03:18:50.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.46057818659659,44.85294117647059,1610612757,83,90,2024-11-24T03:19:00Z,6590000,False,-26.0,18.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,,,,Simons,A. Simons,,,3.16,Missed,,,,,,,,,,,,,
676,PT04M33.00S,2024-11-24T03:18:50.0Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,83,90,2024-11-24T03:19:00Z,6600000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:6),[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,,,675.0,8.0,6.0,2.0,,,,,,,,,
677,PT04M26.00S,2024-11-24T03:18:56.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,30.17411300919842,21.813725490196077,1610612745,86,90,2024-11-24T03:22:33Z,6610000,False,141.0,231.0,1,left,D. Brooks 27' 3PT running (11 PTS) (F. VanVleet 3 AST),"[1628415, 1627832]",1610612745.0,HOU,running,,,,,,Above the Break 3,24+ Right Center,,,,Brooks,D. Brooks,,,27.07,Made,,,,,11.0,,,,F. VanVleet,1627832.0,3.0,,
679,PT04M04.00S,2024-11-24T03:19:19.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631101,88.78120893561103,34.31372549019608,1610612757,86,90,2024-11-24T03:23:18Z,6630000,False,-78.0,53.0,1,right,MISS S. Sharpe 9' Hook,[1631101],1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Sharpe,S. Sharpe,,,9.46,Missed,,,,,,,,,,,,,
680,PT04M04.00S,2024-11-24T03:19:19.1Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,86,90,2024-11-24T03:26:26Z,6640000,False,,,0,,D. Clingan REBOUND (Off:8 Def:10),[1642270],1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Clingan,D. Clingan,,,,,679.0,18.0,10.0,8.0,,,,,,,,,
681,PT04M03.00S,2024-11-24T03:19:22.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,86,90,2024-11-24T03:26:37Z,6650000,False,0.0,0.0,1,right,MISS D. Clingan tip Layup,[1642270],1610612757.0,POR,tip,,,,,,Restricted Area,0-8 Center,,,,Clingan,D. Clingan,,,0.0,Missed,,,,,,,,,,,,,
682,PT04M02.00S,2024-11-24T03:19:23.5Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,86,90,2024-11-24T03:26:37Z,6660000,False,,,0,,D. Clingan REBOUND (Off:9 Def:10),[1642270],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,Clingan,D. Clingan,,,,,681.0,19.0,10.0,9.0,,,,,,,,,
692,PT04M01.00S,2024-11-24T03:19:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,93.51182654402102,47.30392156862745,1610612757,86,90,2024-11-24T03:26:49Z,6675000,False,-13.0,8.0,1,right,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,,,,Restricted Area,0-8 Center,,,,Clingan,D. Clingan,,,1.6,Missed,,,,,,,,,,,,,
693,PT04M01.00S,2024-11-24T03:19:29.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,86,90,2024-11-24T03:28:03Z,6682500,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,692.0,,,,,,,,,,,,
685,PT04M00.00S,2024-11-24T03:19:36.0Z,4,REGULAR,turnover,offensive goaltending,[],1631101,,,1610612757,86,90,2024-11-24T03:22:42Z,6690000,False,,,0,,S. Sharpe offensive goaltending TURNOVER (2 TO),[1631101],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,2004.0,,,Sharpe,S. Sharpe,,,,,,,,,,2.0,,,,,,,
686,PT04M00.00S,2024-11-24T03:19:44.4Z,4,REGULAR,substitution,out,[],1642270,,,1610612745,86,90,2024-11-24T03:19:53Z,6700000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,
687,PT04M00.00S,2024-11-24T03:19:44.4Z,4,REGULAR,substitution,in,[],1641739,,,1610612745,86,90,2024-11-24T03:19:53Z,6710000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,
688,PT03M46.00S,2024-11-24T03:20:04.8Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612745,86,90,2024-11-24T03:20:38Z,6720000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Sengun 2 FT),"[1630166, 1630578]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,1628951.0,1.0,0.0,Avdija,D. Avdija,Sengun,1630578.0,,,,,,,,,,,,,,,
690,PT03M46.00S,2024-11-24T03:20:42.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,87,90,2024-11-24T03:20:42Z,6740000,False,,,0,,A. Sengun Free Throw 1 of 2 (17 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,17.0,,,,,,,,
691,PT03M46.00S,2024-11-24T03:21:08.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,88,90,2024-11-24T03:21:08Z,6750000,False,,,0,,A. Sengun Free Throw 2 of 2 (18 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,18.0,,,,,,,,
694,PT03M38.00S,2024-11-24T03:21:17.8Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,88,90,2024-11-24T03:21:32Z,6760000,False,,,0,,A. Simons lost ball TURNOVER (4 TO),"[1629014, 1641708]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Center,,,,Simons,A. Simons,,,,,,,,,,4.0,,,,,,Thompson,1641708.0
695,PT03M38.00S,2024-11-24T03:21:17.8Z,4,REGULAR,steal,,[],1641708,,,1610612745,88,90,2024-11-24T03:21:21Z,6770000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
696,PT03M33.00S,2024-11-24T03:21:21.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641708,7.046649145860711,48.77450980392157,1610612745,90,90,2024-11-24T03:29:08Z,6780000,False,6.0,14.0,1,left,A. Thompson driving DUNK (17 PTS),[1641708],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Thompson,A. Thompson,,,1.5,Made,,,,,17.0,,,,,,,,
698,PT03M21.00S,2024-11-24T03:21:47.7Z,4,REGULAR,foul,offensive,[],203924,,,1610612757,90,90,2024-11-24T03:21:54Z,6800000,False,,,0,,J. Grant offensive FOUL (5 PF),"[203924, 1628415]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,1628951.0,5.0,0.0,Grant,J. Grant,Brooks,1628415.0,,,,,,,,,,,,,,,
700,PT03M21.00S,2024-11-24T03:21:47.7Z,4,REGULAR,turnover,offensive foul,[],203924,,,1610612757,90,90,2024-11-24T03:21:47Z,6820000,False,,,0,,J. Grant offensive foul TURNOVER (2 TO),[203924],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,1628951.0,,,Grant,J. Grant,,,,,,,,,,2.0,,,,,,,
701,PT03M06.00S,2024-11-24T03:22:09.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,7.178055190538765,48.03921568627451,1610612745,92,90,2024-11-24T03:22:14Z,6830000,False,10.0,15.0,1,left,A. Sengun Layup (20 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Sengun,A. Sengun,,,1.79,Made,,,,,20.0,,,,F. VanVleet,1627832.0,4.0,,
703,PT02M52.00S,2024-11-24T03:22:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,91.5407358738502,50.73529411764706,1610612757,92,92,2024-11-24T03:22:31Z,6850000,False,4.0,27.0,1,right,A. Simons driving floating Jump Shot (19 PTS),[1629014],1610612757.0,POR,driving floating,,,,,,Restricted Area,0-8 Center,,,,Simons,A. Simons,,,2.73,Made,,,,,19.0,,,,,,,,
704,PT02M28.00S,2024-11-24T03:22:47.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,11.514454664914586,59.31372549019608,1610612745,92,92,2024-11-24T03:22:54Z,6860000,False,-47.0,56.0,1,left,MISS A. Sengun 7' fadeaway Shot,[1630578],1610612745.0,HOU,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sengun,A. Sengun,,,7.26,Missed,,,,,,,,,,,,,
705,PT02M25.00S,2024-11-24T03:22:50.7Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,92,92,2024-11-24T03:22:54Z,6870000,False,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Grant,J. Grant,,,,,704.0,3.0,2.0,1.0,,,,,,,,,
706,PT02M15.00S,2024-11-24T03:23:01.8Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612757,92,92,2024-11-24T03:23:13Z,6880000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1630578, 1631101]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,1628951.0,2.0,0.0,Sengun,A. Sengun,Sharpe,1631101.0,,,,,,,,,,,,,,,
708,PT02M15.00S,2024-11-24T03:23:32.5Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,92,93,2024-11-24T03:23:32Z,6900000,False,,,0,,S. Sharpe Free Throw 1 of 2 (21 PTS),[1631101],1610612757.0,POR,,,,,,,,,,,,Sharpe,S. Sharpe,,,,Made,,,,,21.0,,,,,,,,
709,PT02M15.00S,2024-11-24T03:23:49.7Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,92,94,2024-11-24T03:23:49Z,6910000,False,,,0,,S. Sharpe Free Throw 2 of 2 (22 PTS),[1631101],1610612757.0,POR,,,,,,,,,,,,Sharpe,S. Sharpe,,,,Made,,,,,22.0,,,,,,,,
710,PT01M52.00S,2024-11-24T03:24:21.3Z,4,REGULAR,3pt,Jump Shot,[],1631095,6.389618922470433,3.431372549019608,1610612745,92,94,2024-11-24T03:24:43Z,6920000,False,233.0,8.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Smith Jr.,J. Smith Jr.,,,23.29,Missed,,,,,,,,,,,,,
