actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
518,PT11M04.00S,2024-12-30T01:54:38.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641715,13.091327201051248,48.28431372549019,1610612745,84,83,2024-12-30T01:56:24Z,5130000,False,9.0,71.0,1,left,MISS C. Whitmore 7' running Layup,[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,7.11,Missed,,,,,,,,,,,,,,,
519,PT11M04.00S,2024-12-30T01:54:38.1Z,4,REGULAR,rebound,offensive,[],1627832,,,1610612745,84,83,2024-12-30T01:55:04Z,5140000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:4),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,518.0,,,,,,,,,,5.0,4.0,1.0,,
520,PT10M52.00S,2024-12-30T01:54:49.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,33.98488830486202,61.51960784313726,1610612745,84,83,2024-12-30T01:57:49Z,5150000,False,-58.0,267.0,1,left,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,27.31,Missed,,,,,,,,,,,,,,,
521,PT10M49.00S,2024-12-30T01:54:52.8Z,4,REGULAR,rebound,defensive,[],1631107,,,1610612748,84,83,2024-12-30T01:55:07Z,5160000,False,,,0,,N. Jović REBOUND (Off:2 Def:5),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,,,,,,520.0,,,,,,,,,,7.0,5.0,2.0,,
522,PT10M31.00S,2024-12-30T01:55:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,86.5473061760841,51.225490196078425,1610612748,84,83,2024-12-30T01:55:16Z,5170000,False,6.0,74.0,1,right,MISS T. Rozier 7' driving Layup - blocked,"[1626179, 1627832]",1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,7.43,Missed,,,,,,,,,,,,,,VanVleet,1627832.0
523,PT10M31.00S,2024-12-30T01:55:11.1Z,4,REGULAR,block,,[],1627832,,,1610612748,84,83,2024-12-30T01:55:13Z,5180000,False,,,0,,F. VanVleet BLOCK (2 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
524,PT10M28.00S,2024-12-30T01:55:14.1Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612745,84,83,2024-12-30T01:55:16Z,5190000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:5),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,522.0,,,,,,,,,,6.0,5.0,1.0,,
525,PT10M26.00S,2024-12-30T01:55:16.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,21.76412614980289,8.823529411764707,1610612745,87,83,2024-12-30T01:55:23Z,5200000,False,206.0,152.0,1,left,F. VanVleet 25' 3PT running pullup (11 PTS) (A. Sengun 3 AST),"[1627832, 1630578]",1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,25.6,Made,,11.0,A. Sengun,1630578.0,3.0,,,,,,,,,,
527,PT10M03.00S,2024-12-30T01:55:38.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,94.03745072273325,50.245098039215684,1610612748,87,83,2024-12-30T01:55:47Z,5220000,False,1.0,4.0,1,right,MISS J. Jaquez Jr. Layup,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,0.37,Missed,,,,,,,,,,,,,,,
528,PT10M02.00S,2024-12-30T01:55:39.8Z,4,REGULAR,rebound,offensive,[],1631170,,,1610612748,87,83,2024-12-30T01:55:47Z,5230000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,527.0,,,,,,,,,,2.0,1.0,1.0,,
529,PT10M00.00S,2024-12-30T01:55:41.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,90.88370565045992,41.42156862745098,1610612748,87,85,2024-12-30T01:55:50Z,5240000,False,-43.0,33.0,1,right,J. Jaquez Jr. putback Layup (2 PTS),[1631170],1610612748.0,MIA,putback,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.42,Made,,2.0,,,,,,,,,,,,,
530,PT09M45.00S,2024-12-30T01:55:56.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,15.062417871222076,44.11764705882353,1610612745,87,85,2024-12-30T01:56:02Z,5250000,False,29.0,89.0,1,left,MISS A. Sengun 9' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,9.38,Missed,,,,,,,,,,,,,,,
531,PT09M43.00S,2024-12-30T01:55:58.8Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,87,85,2024-12-30T01:56:02Z,5260000,False,,,0,,K. Ware REBOUND (Off:1 Def:6),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,,530.0,,,,,,,,,,7.0,6.0,1.0,,
532,PT09M29.00S,2024-12-30T01:56:12.7Z,4,REGULAR,3pt,Jump Shot,[],202692,93.11760840998686,97.30392156862744,1610612748,87,85,2024-12-30T01:56:19Z,5270000,False,237.0,12.0,1,right,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,23.68,Missed,,,,,,,,,,,,,,,
533,PT09M28.00S,2024-12-30T01:56:13.7Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,87,85,2024-12-30T01:56:19Z,5280000,False,,,0,,A. Sengun REBOUND (Off:3 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,,,,532.0,,,,,,,,,,13.0,10.0,3.0,,
534,PT09M17.00S,2024-12-30T01:56:24.7Z,4,REGULAR,3pt,Jump Shot,[],1627832,33.196452036793694,42.64705882352941,1610612745,90,85,2024-12-30T01:56:30Z,5290000,False,37.0,260.0,1,left,F. VanVleet 26' 3PT pullup (14 PTS) (A. Sengun 4 AST),"[1627832, 1630578]",1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,26.21,Made,,14.0,A. Sengun,1630578.0,4.0,,,,,,,,,,
536,PT09M16.00S,2024-12-30T01:56:30.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,85,2024-12-30T01:56:30Z,5310000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M16.00S,2024-12-30T01:58:01.7Z,4,REGULAR,substitution,out,[],1642276,,,1610612748,90,85,2024-12-30T01:59:09Z,5320000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M16.00S,2024-12-30T01:58:01.7Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,90,85,2024-12-30T01:59:09Z,5330000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M01.00S,2024-12-30T01:59:38.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,75.90341655716163,12.254901960784313,1610612748,90,85,2024-12-30T01:59:44Z,5340000,False,-189.0,174.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,25.67,Missed,,,,,,,,,,,,,,,
540,PT08M59.00S,2024-12-30T01:59:40.3Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612745,90,85,2024-12-30T01:59:44Z,5350000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,539.0,,,,,,,,,,3.0,3.0,0.0,,
541,PT08M45.00S,2024-12-30T01:59:54.4Z,4,REGULAR,2pt,Jump Shot,[],1641715,6.1268068331143235,86.51960784313727,1610612745,90,85,2024-12-30T02:00:03Z,5360000,False,-183.0,5.0,1,left,MISS C. Whitmore 18' turnaround Shot,[1641715],1610612745.0,HOU,turnaround,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Left,,,,18.27,Missed,,,,,,,,,,,,,,,
542,PT08M43.00S,2024-12-30T01:59:56.4Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,90,85,2024-12-30T02:00:03Z,5370000,False,,,0,,A. Sengun REBOUND (Off:4 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,541.0,,,,,,,,,,14.0,10.0,4.0,,
543,PT08M39.00S,2024-12-30T02:00:01.9Z,4,REGULAR,foul,personal,[],1628389,,,1610612745,90,85,2024-12-30T02:00:09Z,5380000,False,,,0,,B. Adebayo personal FOUL (4 PF),"[1628389, 1630578]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628482.0,4.0,1.0,Sengun,1630578.0,,,,,
545,PT08M35.00S,2024-12-30T02:00:32.3Z,4,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,90,85,2024-12-30T02:00:38Z,5400000,False,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (4 TO),[1630578],1610612745.0,HOU,lost ball,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,4.0,,,,,,,,,,1626301.0,,,,,,,,,
546,PT08M22.00S,2024-12-30T02:00:50.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,82.47371879106439,42.8921568627451,1610612748,90,85,2024-12-30T02:01:00Z,5410000,False,-36.0,112.0,1,right,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,11.77,Missed,,,,,,,,,,,,,,,
547,PT08M20.00S,2024-12-30T02:00:52.4Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,90,85,2024-12-30T02:01:00Z,5420000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:3),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,546.0,,,,,,,,,,3.0,3.0,0.0,,
548,PT08M10.00S,2024-12-30T02:01:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,8.492115637319317,45.588235294117645,1610612745,92,85,2024-12-30T02:01:10Z,5430000,False,22.0,27.0,1,left,F. VanVleet driving Layup (16 PTS) (A. Sengun 5 AST),"[1627832, 1630578]",1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,3.51,Made,,16.0,A. Sengun,1630578.0,5.0,,,,,,,,,,
550,PT07M54.00S,2024-12-30T02:01:18.5Z,4,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612748,92,85,2024-12-30T02:01:23Z,5450000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (2 TO),[1626179],1610612748.0,MIA,bad pass,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,1830.0,,,,,,,,,
551,PT07M54.00S,2024-12-30T02:01:25.9Z,4,REGULAR,substitution,out,[],1631107,,,1610612745,92,85,2024-12-30T02:01:32Z,5460000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M54.00S,2024-12-30T02:01:25.9Z,4,REGULAR,substitution,out,[],202692,,,1610612745,92,85,2024-12-30T02:01:32Z,5470000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M54.00S,2024-12-30T02:01:25.9Z,4,REGULAR,substitution,in,[],1629639,,,1610612745,92,85,2024-12-30T02:01:32Z,5480000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M54.00S,2024-12-30T02:01:25.9Z,4,REGULAR,substitution,in,[],1629312,,,1610612745,92,85,2024-12-30T02:01:32Z,5490000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M35.00S,2024-12-30T02:01:55.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,32.53942181340342,55.88235294117647,1610612745,92,85,2024-12-30T02:02:01Z,5500000,False,-29.0,253.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,25.51,Missed,,,,,,,,,,,,,,,
556,PT07M34.00S,2024-12-30T02:01:56.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,92,85,2024-12-30T02:02:01Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,555.0,,,,,,,,,,,,,,
557,PT07M34.00S,2024-12-30T02:02:00.6Z,4,REGULAR,foul,personal,[],1629312,,,1610612745,92,85,2024-12-30T02:02:14Z,5520000,False,,,0,,H. Highsmith loose ball personal FOUL (1 PF),"[1629312, 1630578]",1610612748.0,MIA,loose ball,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1626301.0,1.0,0.0,Sengun,1630578.0,,,,,
559,PT07M34.00S,2024-12-30T02:02:11.1Z,4,REGULAR,substitution,out,[],1641708,,,1610612745,92,85,2024-12-30T02:02:20Z,5540000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M34.00S,2024-12-30T02:02:11.1Z,4,REGULAR,substitution,out,[],1641715,,,1610612745,92,85,2024-12-30T02:02:20Z,5550000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M34.00S,2024-12-30T02:02:11.1Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,92,85,2024-12-30T02:02:20Z,5560000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M34.00S,2024-12-30T02:02:11.1Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,92,85,2024-12-30T02:02:20Z,5570000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M28.00S,2024-12-30T02:02:30.6Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,23.47240473061761,50.98039215686274,1610612745,92,85,2024-12-30T02:02:36Z,5580000,False,-5.0,168.0,1,left,MISS F. VanVleet 16' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,16.82,Missed,,,,,,,,,,,,,,,
564,PT07M23.00S,2024-12-30T02:02:35.6Z,4,REGULAR,rebound,offensive,[],1628415,,,1610612745,92,85,2024-12-30T02:02:36Z,5590000,False,,,0,,D. Brooks REBOUND (Off:1 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,,,563.0,,,,,,,,,,4.0,3.0,1.0,,
565,PT07M23.00S,2024-12-30T02:02:34.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628415,5.590000152587891,50.0,1610612745,92,85,2024-12-30T02:02:34Z,5600000,False,0.0,0.0,1,left,MISS D. Brooks tip Layup,[1628415],1610612745.0,HOU,tip,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
566,PT07M23.00S,2024-12-30T02:02:36.0Z,4,REGULAR,rebound,offensive,[],1630224,,,1610612745,92,85,2024-12-30T02:02:36Z,5610000,False,,,0,,J. Green REBOUND (Off:2 Def:0),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,565.0,,,,,,,,,,2.0,0.0,2.0,,
567,PT07M13.00S,2024-12-30T02:02:45.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631095,23.340998685939553,89.4607843137255,1610612745,92,85,2024-12-30T02:02:53Z,5620000,False,-197.0,167.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.84,Missed,,,,,,,,,,,,,,,
568,PT07M09.00S,2024-12-30T02:02:49.3Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,92,85,2024-12-30T02:02:53Z,5630000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,567.0,,,,,,,,,,4.0,4.0,0.0,,
569,PT06M57.00S,2024-12-30T02:03:01.1Z,4,REGULAR,2pt,Jump Shot,[],1629639,84.05059132720105,16.176470588235293,1610612748,92,87,2024-12-30T02:03:05Z,5640000,False,-169.0,97.0,1,right,T. Herro 19' step back Jump Shot (23 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left,,,,19.51,Made,,23.0,,,,,,,,,,,,,
570,PT06M34.00S,2024-12-30T02:03:23.6Z,4,REGULAR,3pt,Jump Shot,[],1630224,32.14520367936925,26.715686274509803,1610612745,92,87,2024-12-30T02:03:31Z,5650000,False,116.0,250.0,1,left,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,27.55,Missed,,,,,,,,,,,,,,,
571,PT06M32.00S,2024-12-30T02:03:25.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,92,87,2024-12-30T02:03:31Z,5660000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,570.0,,,,,,,,,,8.0,6.0,2.0,,
572,PT06M19.00S,2024-12-30T02:03:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.72339027595268,46.32352941176471,1610612748,92,87,2024-12-30T04:00:10Z,5670000,False,-18.0,16.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,2.43,Missed,,,,,,,,,,,,,,,
573,PT06M19.00S,2024-12-30T02:03:38.7Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,92,87,2024-12-30T02:03:45Z,5680000,False,,,0,,A. Sengun REBOUND (Off:4 Def:11),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,572.0,,,,,,,,,,15.0,11.0,4.0,,
574,PT06M11.00S,2024-12-30T02:03:47.5Z,4,REGULAR,3pt,Jump Shot,[],1630578,33.722076215505915,58.57843137254902,1610612745,92,87,2024-12-30T02:03:53Z,5690000,False,-43.0,264.0,1,left,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,26.8,Missed,,,,,,,,,,,,,,,
575,PT06M09.00S,2024-12-30T02:03:49.5Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,92,87,2024-12-30T02:03:53Z,5700000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,574.0,,,,,,,,,,5.0,5.0,0.0,,
576,PT06M05.00S,2024-12-30T02:03:53.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,66.17936925098554,51.225490196078425,1610612748,92,87,2024-12-30T02:05:58Z,5710000,False,6.0,265.0,1,right,MISS T. Herro 26' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,26.55,Missed,,,,,,,,,,,,,,,
577,PT06M01.00S,2024-12-30T02:03:57.1Z,4,REGULAR,rebound,offensive,[],1631170,,,1610612748,92,87,2024-12-30T02:05:58Z,5720000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,,576.0,,,,,,,,,,3.0,1.0,2.0,,
578,PT06M01.00S,2024-12-30T02:04:00.9Z,4,REGULAR,turnover,traveling,[],1629312,,,1610612748,92,87,2024-12-30T02:04:05Z,5730000,False,,,0,,H. Highsmith traveling TURNOVER (3 TO),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,3.0,,,,,,,,,,1628482.0,,,,,,,,,
579,PT06M01.00S,2024-12-30T02:04:13.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,92,87,2024-12-30T02:04:13Z,5740000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M01.00S,2024-12-30T02:05:30.7Z,4,REGULAR,substitution,out,[],1628415,,,1610612745,92,87,2024-12-30T02:07:03Z,5750000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M01.00S,2024-12-30T02:05:30.7Z,4,REGULAR,substitution,out,[],1631170,,,1610612745,92,87,2024-12-30T02:07:03Z,5760000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M01.00S,2024-12-30T02:05:30.7Z,4,REGULAR,substitution,in,[],1641708,,,1610612745,92,87,2024-12-30T02:07:03Z,5770000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M01.00S,2024-12-30T02:05:30.7Z,4,REGULAR,substitution,in,[],1631107,,,1610612745,92,87,2024-12-30T02:07:03Z,5780000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M42.00S,2024-12-30T02:07:22.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,7.5722733245729295,39.21568627450981,1610612745,92,87,2024-12-30T02:07:28Z,5790000,False,54.0,19.0,1,left,MISS A. Sengun driving finger roll Layup,[1630578],1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,5.71,Missed,,,,,,,,,,,,,,,
586,PT05M39.00S,2024-12-30T02:07:25.8Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,92,87,2024-12-30T02:07:28Z,5800000,False,,,0,,H. Highsmith REBOUND (Off:4 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,585.0,,,,,,,,,,6.0,2.0,4.0,,
588,PT05M18.00S,2024-12-30T02:07:46.4Z,4,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612748,92,87,2024-12-30T02:08:06Z,5820000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Rozier 2 FT),"[1641708, 1626179]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,Rozier,1626179.0,,,,,
590,PT05M18.00S,2024-12-30T02:08:34.6Z,4,REGULAR,freethrow,1 of 2,[],1626179,,,1610612748,92,88,2024-12-30T02:08:34Z,5840000,False,,,0,,T. Rozier Free Throw 1 of 2 (13 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
591,PT05M18.00S,2024-12-30T02:08:36.4Z,4,REGULAR,substitution,out,[],1631095,,,1610612748,92,88,2024-12-30T02:08:41Z,5850000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M18.00S,2024-12-30T02:08:36.4Z,4,REGULAR,substitution,in,[],1628415,,,1610612748,92,88,2024-12-30T02:08:41Z,5860000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M18.00S,2024-12-30T02:08:58.5Z,4,REGULAR,freethrow,2 of 2,[],1626179,,,1610612748,92,89,2024-12-30T02:08:58Z,5870000,False,,,0,,T. Rozier Free Throw 2 of 2 (14 PTS),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,,
594,PT05M04.00S,2024-12-30T02:09:14.4Z,4,REGULAR,3pt,Jump Shot,[],1628415,9.017739816031538,4.166666666666666,1610612745,92,89,2024-12-30T02:09:22Z,5880000,False,229.0,32.0,1,left,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,23.15,Missed,,,,,,,,,,,,,,,
595,PT05M02.00S,2024-12-30T02:09:16.4Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,92,89,2024-12-30T02:09:22Z,5890000,False,,,0,,T. Herro REBOUND (Off:0 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,,,594.0,,,,,,,,,,6.0,6.0,0.0,,
