actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
419,PT03M11.00S,2025-03-09T01:40:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.534822601839679,55.47257965686275,1610612740,98,79,2025-03-09T01:40:49Z,4120000,False,-27.0,75.0,1,left,MISS C. McCollum 7' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,7.96,Missed,,,,,,,,,,,,,,,,,
420,PT03M10.00S,2025-03-09T01:40:26.8Z,3,REGULAR,rebound,offensive,[],1631255,,,1610612740,98,79,2025-03-09T01:40:49Z,4130000,False,,,0,,K. Matković REBOUND (Off:2 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,419.0,3.0,1.0,2.0,,,,,,,,,,,,,
421,PT03M09.00S,2025-03-09T01:40:30.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631255,9.986859395532193,53.12117034313725,1610612740,98,81,2025-03-09T01:41:00Z,4140000,False,-16.0,41.0,1,left,K. Matković tip Layup (6 PTS),[1631255],1610612740.0,NOP,tip,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,4.42,Made,,,,,6.0,,,,,,,,,,,,
422,PT02M52.00S,2025-03-09T01:40:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.27595269382391,40.908394607843135,1610612745,98,81,2025-03-09T01:41:25Z,4150000,False,-45.0,39.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,5.99,Missed,,,,,,,,,,,,,,,,,
423,PT02M49.00S,2025-03-09T01:40:47.5Z,3,REGULAR,rebound,defensive,[],1631255,,,1610612740,98,81,2025-03-09T02:05:36Z,4160000,False,,,0,,K. Matković REBOUND (Off:2 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,422.0,4.0,2.0,2.0,,,,,,,,,,,,,
424,PT02M39.00S,2025-03-09T01:40:56.1Z,3,REGULAR,3pt,Jump Shot,[],1630526,13.272010512483575,3.8985906862745026,1610612740,98,81,2025-03-09T01:41:58Z,4170000,False,231.0,72.0,1,left,MISS J. Robinson-Earl 24' 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,24.16,Missed,,,,,,,,,,,,,,,,,
425,PT02M37.00S,2025-03-09T01:40:58.1Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612745,98,81,2025-03-09T01:41:58Z,4180000,False,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,,,,424.0,2.0,2.0,0.0,,,,,,,,,,,,,
426,PT02M29.00S,2025-03-09T01:41:07.0Z,3,REGULAR,3pt,Jump Shot,[],1628988,67.80346583442838,70.00229779411765,1610612745,101,81,2025-03-09T01:42:13Z,4190000,False,100.0,250.0,1,right,A. Holiday 26' 3PT pullup (14 PTS),[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,26.94,Made,,,,,14.0,,,,,,,,,,,,
427,PT02M17.00S,2025-03-09T01:41:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,7.7529566360052655,55.32705269607843,1610612740,101,81,2025-03-09T01:42:46Z,4200000,False,-27.0,20.0,1,left,MISS T. Murphy III driving finger roll Layup,[1630530],1610612740.0,NOP,driving finger roll,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,3.35,Missed,,,,,,,,,,,,,,,,,
428,PT02M15.00S,2025-03-09T01:41:21.8Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,101,81,2025-03-09T01:42:46Z,4210000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,427.0,3.0,2.0,1.0,,,,,,,,,,,,,
429,PT02M11.00S,2025-03-09T01:41:26.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,73.45597897503285,10.271139705882348,1610612745,101,81,2025-03-09T01:43:07Z,4220000,False,-199.0,197.0,1,right,MISS A. Holiday 27' running 3PT,[1628988],1610612745.0,HOU,running,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,27.97,Missed,,,,,,,,,,,,,,,,,
430,PT02M08.00S,2025-03-09T01:41:29.2Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,101,81,2025-03-09T01:43:07Z,4230000,False,,,0,,C. McCollum REBOUND (Off:2 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,429.0,4.0,2.0,2.0,,,,,,,,,,,,,
431,PT02M01.00S,2025-03-09T01:41:34.8Z,3,REGULAR,3pt,Jump Shot,[],203468,37.497946780551906,47.916666666666664,1610612740,101,81,2025-03-09T01:43:22Z,4240000,False,10.0,300.0,1,left,MISS C. McCollum 30' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,30.02,Missed,,,,,,,,,,,,,,,,,
432,PT01M57.00S,2025-03-09T01:41:38.8Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,101,81,2025-03-09T01:43:22Z,4250000,False,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,431.0,6.0,3.0,3.0,,,,,,,,,,,,,
433,PT01M49.00S,2025-03-09T01:41:45.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,73.19316688567675,14.192708333333343,1610612745,104,81,2025-03-09T01:43:38Z,4260000,False,-179.0,199.0,1,right,D. Brooks 26' 3PT running pullup (19 PTS),[1628415],1610612745.0,HOU,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,26.8,Made,,,,,19.0,,,,,,,,,,,,
434,PT01M48.00S,2025-03-09T01:41:52.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,104,81,2025-03-09T01:41:52Z,4270000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M48.00S,2025-03-09T01:42:57.1Z,3,REGULAR,substitution,out,[],1630224,,,1610612740,104,81,2025-03-09T01:43:27Z,4280000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M48.00S,2025-03-09T01:42:57.1Z,3,REGULAR,substitution,out,[],1628415,,,1610612740,104,81,2025-03-09T01:43:27Z,4290000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT01M48.00S,2025-03-09T01:42:57.1Z,3,REGULAR,substitution,out,[],203468,,,1610612740,104,81,2025-03-09T01:43:27Z,4300000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT01M48.00S,2025-03-09T01:42:57.1Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,104,81,2025-03-09T01:43:27Z,4310000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M48.00S,2025-03-09T01:42:57.1Z,3,REGULAR,substitution,in,[],1641708,,,1610612740,104,81,2025-03-09T01:43:27Z,4320000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT01M48.00S,2025-03-09T01:42:57.1Z,3,REGULAR,substitution,in,[],1630578,,,1610612740,104,81,2025-03-09T01:43:27Z,4330000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M48.00S,2025-03-09T01:42:57.1Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,104,81,2025-03-09T01:43:27Z,4340000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M48.00S,2025-03-09T01:42:57.1Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,104,81,2025-03-09T01:43:27Z,4350000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M34.00S,2025-03-09T01:43:46.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630526,13.797634691195796,56.06234681372549,1610612740,104,83,2025-03-09T01:44:04Z,4360000,False,-30.0,77.0,1,left,J. Robinson-Earl 8' pullup Jump Shot (2 PTS) (Z. Williamson 3 AST),"[1630526, 1629627]",1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,8.29,Made,,,,,2.0,Z. Williamson,1629627.0,3.0,,,,,,,,,
445,PT01M11.00S,2025-03-09T01:44:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,79.63206307490145,42.62408088235294,1610612745,106,83,2025-03-09T01:44:27Z,4380000,False,-37.0,139.0,1,right,A. Holiday 14' driving floating Jump Shot (16 PTS) (A. Thompson 9 AST),"[1628988, 1641708]",1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,14.38,Made,,,,,16.0,A. Thompson,1641708.0,9.0,,,,,,,,,
447,PT00M58.40S,2025-03-09T01:44:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,14.563485545335084,38.70251225490197,1610612740,106,83,2025-03-09T01:44:59Z,4400000,False,56.0,84.0,1,left,MISS J. Alvarado 10' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,,10.16,Missed,,,,,,,,,,,,,,,,,
448,PT00M56.10S,2025-03-09T01:44:26.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,106,83,2025-03-09T01:44:59Z,4410000,False,,,0,,A. Sengun REBOUND (Off:4 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,,,447.0,5.0,1.0,4.0,,,,,,,,,,,,,
449,PT00M52.30S,2025-03-09T01:44:29.3Z,3,REGULAR,turnover,lost ball,[],1631095,,,1610612745,106,83,2025-03-09T01:45:20Z,4420000,False,,,0,,J. Smith Jr. lost ball TURNOVER (1 TO),"[1631095, 1629627]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Williamson,1629627.0,,
450,PT00M52.30S,2025-03-09T01:44:29.3Z,3,REGULAR,steal,,[],1629627,,,1610612740,106,83,2025-03-09T01:44:30Z,4430000,False,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
451,PT00M45.00S,2025-03-09T01:44:36.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641722,34.32982917214193,41.64368872549019,1610612740,106,83,2025-03-09T01:45:44Z,4440000,False,42.0,270.0,1,left,MISS J. Hawkins 27' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,27.34,Missed,,,,,,,,,,,,,,,,,
452,PT00M42.50S,2025-03-09T01:44:38.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,106,83,2025-03-09T01:45:58Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,451.0,,,,,,,,,,,,,,,,
453,PT00M42.50S,2025-03-09T01:44:48.6Z,3,REGULAR,foul,personal,[],203500,,,1610612740,106,83,2025-03-09T01:46:02Z,4460000,False,,,0,,S. Adams loose ball personal FOUL (2 PF),"[203500, 1631255]",1610612745.0,HOU,loose ball,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,,2.0,0.0,Matković,1631255.0,,,,,
455,PT00M36.80S,2025-03-09T01:45:09.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630526,5.102250328515112,3.8985906862745026,1610612740,106,83,2025-03-09T01:46:24Z,4480000,False,231.0,-5.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,23.05,Missed,,,,,,,,,,,,,,,,,
456,PT00M34.60S,2025-03-09T01:45:11.6Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,106,83,2025-03-09T01:46:24Z,4490000,False,,,0,,A. Thompson REBOUND (Off:3 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,455.0,7.0,4.0,3.0,,,,,,,,,,,,,
457,PT00M18.40S,2025-03-09T01:45:27.2Z,3,REGULAR,3pt,Jump Shot,[],1631095,93.82391590013141,95.81035539215686,1610612745,109,83,2025-03-09T01:46:36Z,4500000,False,229.0,6.0,1,right,J. Smith Jr. 3PT  (14 PTS) (A. Thompson 10 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,22.92,Made,,,,,14.0,A. Thompson,1641708.0,10.0,,,,,,,,,
459,PT00M03.20S,2025-03-09T01:45:44.4Z,3,REGULAR,3pt,Jump Shot,[],1630631,26.390029566360056,87.72212009803921,1610612740,109,83,2025-03-09T01:47:01Z,4520000,False,-189.0,196.0,1,left,MISS J. Alvarado 27' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,27.17,Missed,,,,,,,,,,,,,,,,,
460,PT00M00.60S,2025-03-09T01:45:47.0Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612740,109,83,2025-03-09T01:47:01Z,4530000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,459.0,3.0,2.0,1.0,,,,,,,,,,,,,
461,PT00M00.00S,2025-03-09T01:46:07.1Z,3,REGULAR,period,end,[],0,,,1610612740,109,83,2025-03-09T01:46:07Z,4540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2025-03-09T01:48:39.2Z,4,REGULAR,period,start,[],0,,,1610612740,109,83,2025-03-09T01:48:39Z,4550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT11M53.00S,2025-03-09T01:48:47.5Z,4,REGULAR,3pt,Jump Shot,[],1641722,21.419185282523003,93.359375,1610612740,109,83,2025-03-09T01:49:09Z,4560000,False,-217.0,149.0,1,left,MISS J. Hawkins 26' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,26.3,Missed,,,,,,,,,,,,,,,,,
464,PT11M50.00S,2025-03-09T01:48:50.5Z,4,REGULAR,rebound,offensive,[],1641722,,,1610612740,109,83,2025-03-09T01:49:09Z,4570000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:0),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,463.0,1.0,0.0,1.0,,,,,,,,,,,,,
465,PT11M46.00S,2025-03-09T01:48:55.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629627,10.249671484888296,69.10232843137256,1610612740,109,83,2025-03-09T01:49:24Z,4580000,False,-96.0,44.0,1,left,MISS Z. Williamson 10' driving floating Shot,[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,10.51,Missed,,,,,,,,,,,,,,,,,
466,PT11M44.00S,2025-03-09T01:48:57.1Z,4,REGULAR,rebound,defensive,[],203500,,,1610612745,109,83,2025-03-09T01:49:24Z,4590000,False,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,465.0,7.0,4.0,3.0,,,,,,,,,,,,,
467,PT11M22.00S,2025-03-09T01:49:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,93.29829172141919,57.26868872549019,1610612745,111,83,2025-03-09T01:49:45Z,4600000,False,36.0,10.0,1,right,A. Thompson cutting Layup (13 PTS) (A. Sengun 5 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,3.78,Made,,,,,13.0,A. Sengun,1630578.0,5.0,,,,,,,,,
469,PT11M04.00S,2025-03-09T01:49:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,5.256241787122207,39.192708333333336,1610612740,111,83,2025-03-09T01:50:06Z,4620000,False,54.0,-3.0,1,left,MISS J. Alvarado driving Layup - blocked,"[1630631, 203500]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,5.41,Missed,,,,,,,,,,,,,,,,Adams,203500.0
470,PT11M04.00S,2025-03-09T01:49:36.5Z,4,REGULAR,block,,[],203500,,,1610612740,111,83,2025-03-09T01:49:38Z,4630000,False,,,0,,S. Adams BLOCK (2 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
471,PT11M03.00S,2025-03-09T01:49:37.5Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,111,83,2025-03-09T01:50:06Z,4640000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,469.0,4.0,3.0,1.0,,,,,,,,,,,,,
472,PT10M58.00S,2025-03-09T01:49:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1641722,,,1610612745,111,83,2025-03-09T01:50:17Z,4650000,False,,,0,,J. Hawkins shooting personal FOUL (3 PF) (Sengun 2 FT),"[1641722, 1630578]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,1628481.0,,,,,,,,,,,3.0,0.0,Sengun,1630578.0,,,,,
474,PT10M58.00S,2025-03-09T01:50:12.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630578,,,1610612745,112,83,2025-03-09T01:50:12Z,4670000,False,,,0,,A. Sengun Free Throw 1 of 2 (15 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,
475,PT10M58.00S,2025-03-09T01:50:30.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630578,,,1610612745,113,83,2025-03-09T01:50:30Z,4680000,False,,,0,,A. Sengun Free Throw 2 of 2 (16 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
477,PT10M45.00S,2025-03-09T01:50:45.4Z,4,REGULAR,2pt,Jump Shot,[],1631255,5.781865965834427,33.80055147058823,1610612740,113,85,2025-03-09T01:51:07Z,4700000,False,81.0,2.0,1,left,K. Matković 8' floating Jump Shot (8 PTS) (J. Alvarado 7 AST),"[1631255, 1630631]",1610612740.0,NOP,floating,,,Matković,K. Matković,,,,,Mid-Range,8-16 Right,,8.1,Made,,,,,8.0,J. Alvarado,1630631.0,7.0,,,,,,,,,
479,PT10M32.00S,2025-03-09T01:50:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,80.23981603153744,44.36274509803921,1610612745,115,85,2025-03-09T01:51:44Z,4720000,False,-28.0,133.0,1,right,A. Holiday 13' pullup Jump Shot (18 PTS) (A. Sengun 6 AST),"[1628988, 1630578]",1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,13.62,Made,,,,,18.0,A. Sengun,1630578.0,6.0,,,,,,,,,
481,PT10M24.00S,2025-03-09T01:51:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,12.483574244415237,52.71139705882353,1610612740,115,85,2025-03-09T01:51:56Z,4740000,False,-14.0,65.0,1,left,MISS Z. Williamson 6' driving finger roll Layup,[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,6.62,Missed,,,,,,,,,,,,,,,,,
482,PT10M23.00S,2025-03-09T01:51:08.4Z,4,REGULAR,rebound,defensive,[],203500,,,1610612745,115,85,2025-03-09T01:51:48Z,4750000,False,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,481.0,8.0,5.0,3.0,,,,,,,,,,,,,
483,PT10M09.00S,2025-03-09T01:51:21.8Z,4,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612745,115,85,2025-03-09T01:52:20Z,4760000,False,,,0,,K. Matković shooting personal FOUL (2 PF) (Sengun 2 FT),"[1631255, 1630578]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,
485,PT10M09.00S,2025-03-09T01:51:50.8Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,116,85,2025-03-09T01:51:50Z,4780000,False,,,0,,A. Sengun Free Throw 1 of 2 (17 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,
486,PT10M09.00S,2025-03-09T01:51:52.2Z,4,REGULAR,substitution,out,[],1641722,,,1610612745,116,85,2025-03-09T01:51:59Z,4790000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT10M09.00S,2025-03-09T01:51:52.2Z,4,REGULAR,substitution,out,[],1630526,,,1610612745,116,85,2025-03-09T01:51:59Z,4800000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M09.00S,2025-03-09T01:51:52.2Z,4,REGULAR,substitution,in,[],1630530,,,1610612745,116,85,2025-03-09T01:51:59Z,4810000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M09.00S,2025-03-09T01:51:52.2Z,4,REGULAR,substitution,in,[],203468,,,1610612745,116,85,2025-03-09T01:51:59Z,4820000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M09.00S,2025-03-09T01:52:15.4Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,117,85,2025-03-09T01:52:15Z,4830000,False,,,0,,A. Sengun Free Throw 2 of 2 (18 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,
491,PT09M54.00S,2025-03-09T01:52:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.490144546649148,56.778492647058826,1610612740,117,87,2025-03-09T01:53:01Z,4840000,False,-34.0,18.0,1,left,Z. Williamson driving Layup (18 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,3.83,Made,,,,,18.0,,,,,,,,,,,,
492,PT09M41.00S,2025-03-09T01:52:51.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,85.9395532194481,55.32705269607843,1610612745,117,87,2025-03-09T01:53:23Z,4850000,False,27.0,80.0,1,right,MISS S. Adams 8' floating Shot,[203500],1610612745.0,HOU,floating,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,8.4,Missed,,,,,,,,,,,,,,,,,
493,PT09M38.00S,2025-03-09T01:52:54.7Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,117,87,2025-03-09T01:53:23Z,4860000,False,,,0,,A. Thompson REBOUND (Off:4 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,492.0,8.0,4.0,4.0,,,,,,,,,,,,,
494,PT09M31.00S,2025-03-09T01:53:00.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628988,92.11563731931669,44.48529411764706,1610612745,117,87,2025-03-09T01:53:50Z,4870000,False,-28.0,22.0,1,right,MISS A. Holiday driving Layup,[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,3.5,Missed,,,,,,,,,,,,,,,,,
495,PT09M29.00S,2025-03-09T01:53:02.5Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,117,87,2025-03-09T01:53:50Z,4880000,False,,,0,,C. McCollum REBOUND (Off:2 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,494.0,5.0,3.0,2.0,,,,,,,,,,,,,
496,PT09M26.00S,2025-03-09T01:53:05.4Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612740,117,87,2025-03-09T01:54:16Z,4890000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1630578]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Sengun,1630578.0,,
497,PT09M26.00S,2025-03-09T01:53:05.4Z,4,REGULAR,steal,,[],1630578,,,1610612745,117,87,2025-03-09T01:53:07Z,4900000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
