actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
497,PT00M15.90S,2025-01-20T20:44:07.0Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612765,80,88,2025-01-20T20:44:46Z,4920000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:3),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,496.0,,,,,,,,,3.0,3.0,0.0,,,,,,
498,PT00M00.00S,2025-01-20T20:44:55.7Z,3,REGULAR,2pt,Jump Shot,[],1630595,85.10183968462549,13.23529411764706,1610612765,80,90,2025-01-20T20:53:27Z,4930000,False,-184.0,88.0,1,right,C. Cunningham 20' step back Jump Shot (32 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left,20.36,Made,,,,,,32.0,,,,,,,,,,,,
500,PT00M00.00S,2025-01-20T20:45:44.6Z,3,REGULAR,period,end,[],0,,,1610612745,80,90,2025-01-20T20:45:44Z,4950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612745,80,90,2025-01-20T20:47:43Z,4960000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,80,90,2025-01-20T20:47:43Z,4970000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,out,['startperiod'],1628415,,,1610612745,80,90,2025-01-20T20:47:43Z,4980000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,out,['startperiod'],1630595,,,1610612745,80,90,2025-01-20T20:47:43Z,4990000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,out,['startperiod'],1631323,,,1610612745,80,90,2025-01-20T20:47:43Z,5000000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,out,['startperiod'],203501,,,1610612745,80,90,2025-01-20T20:47:43Z,5010000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,in,['startperiod'],1641715,,,1610612745,80,90,2025-01-20T20:47:43Z,5020000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,80,90,2025-01-20T20:47:43Z,5030000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,in,['startperiod'],1629111,,,1610612745,80,90,2025-01-20T20:47:43Z,5040000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,in,['startperiod'],1631204,,,1610612745,80,90,2025-01-20T20:47:43Z,5050000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,in,['startperiod'],202699,,,1610612745,80,90,2025-01-20T20:47:43Z,5060000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-01-20T20:46:46.5Z,4,REGULAR,substitution,in,['startperiod'],1641842,,,1610612745,80,90,2025-01-20T20:47:43Z,5070000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-01-20T20:47:47.5Z,4,REGULAR,period,start,[],0,,,1610612765,80,90,2025-01-20T20:47:47Z,5080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M39.00S,2025-01-20T20:48:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,83.78777923784494,63.970588235294116,1610612765,80,90,2025-01-20T20:48:27Z,5090000,False,70.0,100.0,1,right,MISS T. Harris 12' fadeaway Shot,[202699],1610612765.0,DET,fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,12.19,Missed,,,,,,,,,,,,,,,,,,
515,PT11M36.00S,2025-01-20T20:48:11.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,80,90,2025-01-20T20:48:16Z,5100000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,514.0,,,,,,,,,,,,,,,,,
519,PT11M27.00S,2025-01-20T20:48:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,80,90,2025-01-20T20:48:47Z,5140000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M27.00S,2025-01-20T20:50:49.3Z,4,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,80,90,2025-01-20T20:51:03Z,5160000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (5 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,2534.0,5.0,,,,,,,,,,,,,,,
522,PT11M08.00S,2025-01-20T20:51:59.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630191,80.50262812089356,44.6078431372549,1610612765,80,90,2025-01-20T20:52:05Z,5170000,False,-27.0,131.0,1,right,MISS I. Stewart 13' Jump Shot,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,13.36,Missed,,,,,,,,,,,,,,,,,,
523,PT11M05.00S,2025-01-20T20:52:02.4Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,80,90,2025-01-20T20:52:05Z,5180000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:4),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,522.0,,,,,,,,,5.0,4.0,1.0,,,,,,
524,PT10M57.00S,2025-01-20T20:52:10.4Z,4,REGULAR,2pt,Jump Shot,[],1629111,21.76412614980289,58.57843137254902,1610612745,80,90,2025-01-20T20:52:15Z,5190000,False,-43.0,152.0,1,left,MISS J. Landale 15' Jump Shot,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Center,15.8,Missed,,,,,,,,,,,,,,,,,,
525,PT10M53.00S,2025-01-20T20:52:13.7Z,4,REGULAR,rebound,offensive,[],1630224,,,1610612745,80,90,2025-01-20T20:52:13Z,5200000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Center,,,524.0,,,,,,,,,1.0,0.0,1.0,,,,,,
526,PT10M47.00S,2025-01-20T20:52:19.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,6.652431011826544,47.05882352941176,1610612745,80,90,2025-01-20T20:52:26Z,5210000,False,15.0,10.0,1,left,MISS J. Landale Layup,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
528,PT10M44.00S,2025-01-20T20:52:22.8Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,80,90,2025-01-20T20:52:26Z,5230000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,526.0,,,,,,,,,4.0,4.0,0.0,,,,,,
529,PT10M38.00S,2025-01-20T20:52:28.3Z,4,REGULAR,3pt,Jump Shot,[],1627736,70.64717477003943,22.54901960784314,1610612765,80,90,2025-01-20T21:00:10Z,5240000,False,-137.0,223.0,1,right,MISS M. Beasley 26' pullup 3PT,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
530,PT10M36.00S,2025-01-20T20:52:30.3Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,80,90,2025-01-20T20:52:33Z,5250000,False,,,0,,C. Whitmore REBOUND (Off:1 Def:5),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,529.0,,,,,,,,,6.0,5.0,1.0,,,,,,
531,PT10M24.00S,2025-01-20T20:52:42.6Z,4,REGULAR,3pt,Jump Shot,[],1641715,32.53942181340342,44.36274509803921,1610612745,80,90,2025-01-20T20:52:48Z,5260000,False,28.0,253.0,1,left,MISS C. Whitmore 25' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
532,PT10M20.00S,2025-01-20T20:52:46.6Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,80,90,2025-01-20T20:52:48Z,5270000,False,,,0,,I. Stewart REBOUND (Off:2 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,531.0,,,,,,,,,7.0,5.0,2.0,,,,,,
533,PT10M16.00S,2025-01-20T20:52:51.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631204,93.11760840998686,45.83333333333333,1610612765,80,90,2025-01-20T20:53:09Z,5280000,False,-21.0,12.0,1,right,MISS M. Sasser running Layup - blocked,"[1631204, 1628988]",1610612765.0,DET,running,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,Holiday,1628988.0
534,PT10M16.00S,2025-01-20T20:52:51.3Z,4,REGULAR,block,,[],1628988,,,1610612765,80,90,2025-01-20T20:52:54Z,5290000,False,,,0,,A. Holiday BLOCK (1 BLK),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT10M16.00S,2025-01-20T20:52:51.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,80,90,2025-01-20T20:54:24Z,5300000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,533.0,,,,,,,,,,,,,,,,,
537,PT10M16.00S,2025-01-20T20:53:16.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,80,90,2025-01-20T20:54:24Z,5320000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M57.00S,2025-01-20T20:56:25.0Z,4,REGULAR,2pt,Jump Shot,[],1630224,16.507884362680684,30.637254901960787,1610612745,82,90,2025-01-20T21:02:04Z,5340000,False,97.0,103.0,1,left,J. Green 14' floating Jump Shot (12 PTS),[1630224],1610612745.0,HOU,floating,,,Green,J. Green,,,,,Mid-Range,8-16 Right,14.11,Made,,,,,,12.0,,,,,,,,,,,,
540,PT09M39.00S,2025-01-20T20:56:43.4Z,4,REGULAR,3pt,Jump Shot,[],1641842,64.60249671484888,54.41176470588235,1610612765,82,90,2025-01-20T21:02:40Z,5350000,False,22.0,280.0,1,right,MISS R. Holland II 28' pullup 3PT,[1641842],1610612765.0,DET,pullup,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,28.11,Missed,,,,,,,,,,,,,,,,,,
541,PT09M35.00S,2025-01-20T20:56:47.4Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,82,90,2025-01-20T20:56:48Z,5360000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,540.0,,,,,,,,,2.0,1.0,1.0,,,,,,
543,PT09M17.00S,2025-01-20T20:57:20.1Z,4,REGULAR,2pt,Jump Shot,[],1630224,6.521024967148489,91.42156862745098,1610612745,82,90,2025-01-20T20:57:25Z,5380000,False,-207.0,9.0,1,left,MISS J. Green 20' Jump Shot,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,20.73,Missed,,,,,,,,,,,,,,,,,,
544,PT09M14.00S,2025-01-20T20:57:23.1Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,82,90,2025-01-20T20:57:25Z,5390000,False,,,0,,I. Stewart REBOUND (Off:2 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left,,,543.0,,,,,,,,,8.0,6.0,2.0,,,,,,
545,PT08M57.00S,2025-01-20T20:57:40.5Z,4,REGULAR,turnover,bad pass,[],1627736,,,1610612765,82,90,2025-01-20T20:57:44Z,5400000,False,,,0,,M. Beasley bad pass TURNOVER (2 TO),"[1627736, 1629111]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Center,,,,,2.0,Landale,1629111.0,,,,,,,,,,,,,
546,PT08M57.00S,2025-01-20T20:57:40.5Z,4,REGULAR,steal,,[],1629111,,,1610612745,82,90,2025-01-20T21:00:30Z,5410000,False,,,0,,J. Landale STEAL (1 STL),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
547,PT08M46.00S,2025-01-20T20:57:51.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,28.86005256241787,80.14705882352942,1610612745,85,90,2025-01-20T20:57:57Z,5420000,False,-151.0,219.0,1,left,J. Green 26' 3PT step back (15 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.57,Made,,,,,,15.0,,,,,,,,,,,,
548,PT08M22.00S,2025-01-20T20:58:15.1Z,4,REGULAR,2pt,Jump Shot,[],1631204,89.96386333771353,68.62745098039215,1610612765,85,92,2025-01-20T20:58:23Z,5430000,False,93.0,42.0,1,right,M. Sasser 10' driving floating bank Jump Shot (5 PTS) (I. Stewart 1 AST),"[1631204, 1630191]",1610612765.0,DET,driving floating bank,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Right,10.21,Made,,,,,,5.0,I. Stewart,1630191.0,1.0,,,,,,,,,
550,PT08M09.00S,2025-01-20T20:58:28.2Z,4,REGULAR,3pt,Jump Shot,[],1641708,31.750985545335087,38.48039215686275,1610612745,85,92,2025-01-20T21:04:42Z,5450000,False,58.0,246.0,1,left,MISS A. Thompson 25' pullup 3PT,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
551,PT08M05.00S,2025-01-20T20:58:32.2Z,4,REGULAR,rebound,defensive,[],1631204,,,1610612765,85,92,2025-01-20T20:58:34Z,5460000,False,,,0,,M. Sasser REBOUND (Off:1 Def:2),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,,,550.0,,,,,,,,,3.0,2.0,1.0,,,,,,
552,PT08M01.00S,2025-01-20T20:58:36.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631204,72.35545335085413,22.54901960784314,1610612765,85,95,2025-01-20T21:04:58Z,5470000,False,-137.0,207.0,1,right,M. Sasser 24' 3PT running pullup (8 PTS),[1631204],1610612765.0,DET,running pullup,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,24.87,Made,,,,,,8.0,,,,,,,,,,,,
553,PT07M47.00S,2025-01-20T20:58:50.3Z,4,REGULAR,2pt,Jump Shot,[],1629111,5.601182654402102,74.26470588235294,1610612745,87,95,2025-01-20T20:58:54Z,5480000,False,-121.0,0.0,1,left,J. Landale 12' Jump Shot (6 PTS) (A. Thompson 5 AST),"[1629111, 1641708]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,12.13,Made,,,,,,6.0,A. Thompson,1641708.0,5.0,,,,,,,,,
556,PT07M28.00S,2025-01-20T20:59:10.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,87.72996057818659,53.92156862745098,1610612765,87,95,2025-01-20T21:06:04Z,5500000,False,20.0,63.0,1,right,MISS T. Harris 6' turnaround Shot,[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
557,PT07M25.00S,2025-01-20T20:59:13.1Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612745,87,95,2025-01-20T20:59:14Z,5510000,False,,,0,,A. Holiday REBOUND (Off:0 Def:3),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,556.0,,,,,,,,,3.0,3.0,0.0,,,,,,
558,PT07M20.00S,2025-01-20T20:59:18.3Z,4,REGULAR,turnover,lost ball,[],1641715,,,1610612745,87,95,2025-01-20T20:59:22Z,5520000,False,,,0,,C. Whitmore lost ball TURNOVER (3 TO),"[1641715, 202699]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Right,,,,,3.0,Harris,202699.0,,,,,,,,,,,,,
559,PT07M20.00S,2025-01-20T20:59:18.3Z,4,REGULAR,steal,,[],202699,,,1610612765,87,95,2025-01-20T20:59:19Z,5530000,False,,,0,,T. Harris STEAL (3 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
560,PT07M11.00S,2025-01-20T20:59:26.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630191,93.77463863337714,51.71568627450981,1610612765,87,97,2025-01-20T20:59:29Z,5540000,False,9.0,6.0,1,right,I. Stewart Layup (6 PTS) (R. Holland II 2 AST),"[1630191, 1641842]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,6.0,R. Holland II,1641842.0,2.0,,,,,,,,,
562,PT06M56.00S,2025-01-20T20:59:41.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,28.07161629434954,17.647058823529413,1610612745,87,97,2025-01-20T20:59:48Z,5560000,False,162.0,211.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
563,PT06M52.00S,2025-01-20T20:59:45.5Z,4,REGULAR,rebound,defensive,[],1641842,,,1610612765,87,97,2025-01-20T21:15:51Z,5570000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,562.0,,,,,,,,,1.0,1.0,0.0,,,,,,
564,PT06M37.00S,2025-01-20T21:00:03.3Z,4,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612765,87,97,2025-01-20T21:00:08Z,5580000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Beasley 2 FT),"[1628988, 1627736]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Left,,,,1627534.0,,,,,,,,,,,1.0,0.0,Beasley,1627736.0,,
566,PT06M37.00S,2025-01-20T21:00:37.6Z,4,REGULAR,freethrow,1 of 2,[],1627736,,,1610612765,87,98,2025-01-20T21:00:37Z,5600000,False,,,0,,M. Beasley Free Throw 1 of 2 (14 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
567,PT06M37.00S,2025-01-20T21:00:38.1Z,4,REGULAR,substitution,out,[],1628988,,,1610612765,87,98,2025-01-20T21:00:54Z,5610000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M37.00S,2025-01-20T21:00:38.1Z,4,REGULAR,substitution,out,[],1629111,,,1610612765,87,98,2025-01-20T21:00:54Z,5620000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M37.00S,2025-01-20T21:00:38.1Z,4,REGULAR,substitution,out,[],1630191,,,1610612765,87,98,2025-01-20T21:00:54Z,5630000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M37.00S,2025-01-20T21:00:38.1Z,4,REGULAR,substitution,out,[],202699,,,1610612765,87,98,2025-01-20T21:00:54Z,5640000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M37.00S,2025-01-20T21:00:38.1Z,4,REGULAR,substitution,in,[],1630578,,,1610612765,87,98,2025-01-20T21:00:54Z,5650000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M37.00S,2025-01-20T21:00:38.1Z,4,REGULAR,substitution,in,[],1627832,,,1610612765,87,98,2025-01-20T21:00:54Z,5660000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M37.00S,2025-01-20T21:00:38.1Z,4,REGULAR,substitution,in,[],1631105,,,1610612765,87,98,2025-01-20T21:00:54Z,5670000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M37.00S,2025-01-20T21:00:38.1Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,87,98,2025-01-20T21:00:54Z,5680000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M37.00S,2025-01-20T21:01:09.0Z,4,REGULAR,freethrow,2 of 2,[],1627736,,,1610612765,87,99,2025-01-20T21:01:09Z,5690000,False,,,0,,M. Beasley Free Throw 2 of 2 (15 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,,15.0,,,,,,,,,,,,
576,PT06M18.00S,2025-01-20T21:01:29.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,7.703679369250986,36.51960784313725,1610612745,87,99,2025-01-20T21:01:34Z,5700000,False,67.0,20.0,1,left,MISS A. Sengun 7' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
577,PT06M16.00S,2025-01-20T21:01:31.4Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,87,99,2025-01-20T21:01:34Z,5710000,False,,,0,,J. Duren REBOUND (Off:4 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,576.0,,,,,,,,,11.0,7.0,4.0,,,,,,
578,PT06M01.00S,2025-01-20T21:01:47.2Z,4,REGULAR,3pt,Jump Shot,[],1627736,68.9388961892247,21.07843137254902,1610612765,87,99,2025-01-20T21:01:52Z,5720000,False,-145.0,239.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,27.98,Missed,,,,,,,,,,,,,,,,,,
579,PT06M00.00S,2025-01-20T21:01:48.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,87,99,2025-01-20T21:01:52Z,5730000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,578.0,,,,,,,,,,,,,,,,,
581,PT06M00.00S,2025-01-20T21:01:52.7Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,87,99,2025-01-20T21:02:06Z,5750000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M00.00S,2025-01-20T21:01:52.7Z,4,REGULAR,substitution,out,[],1641715,,,1610612745,87,99,2025-01-20T21:02:06Z,5760000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M00.00S,2025-01-20T21:01:52.7Z,4,REGULAR,substitution,in,[],1631106,,,1610612745,87,99,2025-01-20T21:02:06Z,5770000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M00.00S,2025-01-20T21:01:52.7Z,4,REGULAR,substitution,in,[],1628415,,,1610612745,87,99,2025-01-20T21:02:06Z,5780000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M00.00S,2025-01-20T21:01:52.7Z,4,REGULAR,substitution,out,[],1627736,,,1610612745,87,99,2025-01-20T21:06:34Z,5785000,False,,,0,,SUB out: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M00.00S,2025-01-20T21:01:52.7Z,4,REGULAR,substitution,in,[],203501,,,1610612745,87,99,2025-01-20T21:06:34Z,5787500,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
