actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
508,PT11M06.00S,2025-02-13T03:16:58.4Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,87,92,2025-02-13T03:17:03Z,4980000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,507.0,,,,,,,,,,6.0,4.0,2.0
511,PT11M06.00S,2025-02-13T03:17:10.4Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612745,87,92,2025-02-13T03:17:24Z,5010000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630208, 1641708]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,2.0,0.0,Thompson,1641708.0,,,
513,PT11M06.00S,2025-02-13T03:17:25.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641708,,,1610612745,87,92,2025-02-13T03:17:25Z,5030000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
514,PT11M06.00S,2025-02-13T03:17:25.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,87,92,2025-02-13T03:17:25Z,5040000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,513.0,,,,,,,,,,,,
515,PT11M06.00S,2025-02-13T03:17:39.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641708,,,1610612745,88,92,2025-02-13T03:17:39Z,5050000,False,,,0,,A. Thompson Free Throw 2 of 2 (18 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,,,,18.0,,,,,,,,,,,
516,PT10M54.00S,2025-02-13T03:17:54.6Z,4,REGULAR,3pt,Jump Shot,[],1629626,5.995400788436268,97.05882352941177,1610612756,88,92,2025-02-13T03:18:00Z,5060000,False,-235.0,4.0,1,left,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,23.53,Missed,,,,,,,,,,,,,,,
517,PT10M53.00S,2025-02-13T03:17:55.6Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,88,92,2025-02-13T03:18:00Z,5070000,False,,,0,,A. Thompson REBOUND (Off:2 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,516.0,,,,,,,,,,7.0,5.0,2.0
518,PT10M45.00S,2025-02-13T03:18:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,80.50262812089356,63.23529411764706,1610612745,90,92,2025-02-13T03:18:07Z,5080000,False,66.0,131.0,1,right,A. Sengun 14' Jump Shot (9 PTS) (A. Thompson 10 AST),"[1630578, 1641708]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,14.66,Made,,,,9.0,A. Thompson,1641708.0,10.0,,,,,,,,
520,PT10M36.00S,2025-02-13T03:18:17.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,90,92,2025-02-13T03:18:17Z,5100000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M36.00S,2025-02-13T03:20:40.5Z,4,REGULAR,substitution,out,[],1631102,,,1610612756,90,92,2025-02-13T03:20:53Z,5110000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M36.00S,2025-02-13T03:20:40.5Z,4,REGULAR,substitution,in,[],201142,,,1610612756,90,92,2025-02-13T03:20:53Z,5120000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M26.00S,2025-02-13T03:21:19.8Z,4,REGULAR,foul,personal,[],1641715,,,1610612756,90,92,2025-02-13T03:21:27Z,5130000,False,,,0,,C. Whitmore personal FOUL (2 PF),"[1641715, 1631221]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1628951.0,2.0,0.0,Gillespie,1631221.0,,,
525,PT10M19.00S,2025-02-13T03:21:40.0Z,4,REGULAR,3pt,Jump Shot,[],1629626,10.200394218134035,2.696078431372549,1610612756,90,92,2025-02-13T03:21:45Z,5150000,False,237.0,43.0,1,left,MISS B. Bol 24' 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,,24.04,Missed,,,,,,,,,,,,,,,
526,PT10M18.00S,2025-02-13T03:21:41.0Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612756,90,92,2025-02-13T03:21:45Z,5160000,False,,,0,,N. Richards REBOUND (Off:4 Def:9),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,525.0,,,,,,,,,,13.0,9.0,4.0
527,PT10M14.00S,2025-02-13T03:21:44.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629626,17.296320630749015,38.970588235294116,1610612756,90,92,2025-02-13T03:21:50Z,5170000,False,55.0,110.0,1,left,MISS B. Bol 12' pullup Shot,[1629626],1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,12.31,Missed,,,,,,,,,,,,,,,
528,PT10M10.00S,2025-02-13T03:21:48.9Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,90,92,2025-02-13T03:21:50Z,5180000,False,,,0,,T. Eason REBOUND (Off:4 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,527.0,,,,,,,,,,9.0,5.0,4.0
529,PT10M03.00S,2025-02-13T03:21:56.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641715,92.32917214191852,51.9607843137255,1610612745,90,92,2025-02-13T03:22:05Z,5190000,False,10.0,20.0,1,right,MISS C. Whitmore running alley-oop DUNK,[1641715],1610612745.0,HOU,running alley-oop,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,2.19,Missed,,,,,,,,,,,,,,,
530,PT10M01.00S,2025-02-13T03:21:58.4Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,90,92,2025-02-13T03:22:05Z,5200000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,529.0,,,,,,,,,,4.0,4.0,0.0
531,PT09M58.00S,2025-02-13T03:22:01.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,6.1268068331143235,97.79411764705883,1610612756,90,95,2025-02-13T03:22:13Z,5210000,False,-239.0,5.0,1,left,R. O'Neale 3PT running (14 PTS) (K. Durant 8 AST),"[1626220, 201142]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,23.91,Made,,,,14.0,K. Durant,201142.0,8.0,,,,,,,,
533,PT09M46.00S,2025-02-13T03:22:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.67214191852825,51.71568627450981,1610612745,92,95,2025-02-13T03:22:19Z,5230000,False,9.0,26.0,1,right,A. Sengun driving finger roll Layup (11 PTS) (C. Whitmore 1 AST),"[1630578, 1641715]",1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.72,Made,,,,11.0,C. Whitmore,1641715.0,1.0,,,,,,,,
535,PT09M29.00S,2025-02-13T03:22:31.6Z,4,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,92,95,2025-02-13T03:22:36Z,5250000,False,,,0,,K. Durant lost ball out-of-bounds TURNOVER (6 TO),[201142],1610612756.0,PHX,lost ball,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,6.0,,,,,,,,,,,,1628481.0,,,,,,,
536,PT09M19.00S,2025-02-13T03:22:54.5Z,4,REGULAR,foul,personal,[],1630208,,,1610612745,92,95,2025-02-13T03:23:01Z,5260000,False,,,0,,N. Richards personal FOUL (3 PF),"[1630208, 1630578]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,3.0,0.0,Sengun,1630578.0,,,
538,PT09M19.00S,2025-02-13T03:23:03.3Z,4,REGULAR,substitution,out,[],1631221,,,1610612745,92,95,2025-02-13T03:23:08Z,5280000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M19.00S,2025-02-13T03:23:03.3Z,4,REGULAR,substitution,in,[],1626145,,,1610612745,92,95,2025-02-13T03:23:08Z,5290000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M04.00S,2025-02-13T03:23:30.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631106,83.78777923784494,28.186274509803923,1610612745,94,95,2025-02-13T03:23:39Z,5300000,False,-109.0,100.0,1,right,T. Eason 14' pullup Jump Shot (21 PTS) (C. Whitmore 2 AST),"[1631106, 1641715]",1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,14.79,Made,,,,21.0,C. Whitmore,1641715.0,2.0,,,,,,,,
542,PT08M50.00S,2025-02-13T03:23:49.5Z,4,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612756,94,95,2025-02-13T03:23:56Z,5320000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (3 TO),[1626145],1610612756.0,PHX,bad pass,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,3.0,,,,,,,,,,,,2534.0,,,,,,,
543,PT08M50.00S,2025-02-13T03:23:54.1Z,4,REGULAR,substitution,out,[],1630208,,,1610612745,94,95,2025-02-13T03:24:02Z,5330000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M50.00S,2025-02-13T03:23:54.1Z,4,REGULAR,substitution,in,[],203486,,,1610612745,94,95,2025-02-13T03:24:02Z,5340000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M50.00S,2025-02-13T03:24:16.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,94,95,2025-02-13T03:24:16Z,5350000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M38.00S,2025-02-13T03:27:13.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,80.23981603153744,54.166666666666664,1610612745,96,95,2025-02-13T03:27:17Z,5370000,False,21.0,133.0,1,right,A. Sengun 13' Jump Shot (13 PTS) (A. Thompson 11 AST),"[1630578, 1641708]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,13.48,Made,,,,13.0,A. Thompson,1641708.0,11.0,,,,,,,,
549,PT08M23.00S,2025-02-13T03:27:28.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.748357424441524,46.07843137254902,1610612756,96,97,2025-02-13T03:27:32Z,5390000,False,20.0,77.0,1,left,T. Jones 7' driving floating Jump Shot (10 PTS),[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,7.92,Made,,,,10.0,,,,,,,,,,,
550,PT08M05.00S,2025-02-13T03:27:46.0Z,4,REGULAR,turnover,lost ball,[],1630578,,,1610612745,96,97,2025-02-13T03:27:49Z,5400000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1629626]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,2.0,Bol,1629626.0,,,,,,,,,,,,,,,,,
551,PT08M05.00S,2025-02-13T03:27:46.0Z,4,REGULAR,steal,,[],1629626,,,1610612756,96,97,2025-02-13T03:27:47Z,5410000,False,,,0,,B. Bol STEAL (1 STL),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT07M57.00S,2025-02-13T03:27:54.3Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612756,96,97,2025-02-13T03:27:59Z,5420000,False,,,0,,T. Jones bad pass TURNOVER (4 TO),"[1626145, 1630578]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,4.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,
553,PT07M57.00S,2025-02-13T03:27:54.3Z,4,REGULAR,steal,,[],1630578,,,1610612745,96,97,2025-02-13T03:27:56Z,5430000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
554,PT07M54.00S,2025-02-13T03:27:57.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630578,93.11760840998686,52.20588235294118,1610612745,98,97,2025-02-13T03:28:04Z,5440000,False,11.0,12.0,1,right,A. Sengun running DUNK (15 PTS),[1630578],1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,1.64,Made,,,,15.0,,,,,,,,,,,
555,PT07M38.00S,2025-02-13T03:28:13.6Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612756,98,97,2025-02-13T03:28:19Z,5450000,False,,,0,,T. Jones bad pass TURNOVER (5 TO),"[1626145, 1642263]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,5.0,Sheppard,1642263.0,,,,,,,,,,,,,,,,,
556,PT07M38.00S,2025-02-13T03:28:13.6Z,4,REGULAR,steal,,[],1642263,,,1610612745,98,97,2025-02-13T03:28:15Z,5460000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
557,PT07M34.00S,2025-02-13T03:28:17.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642263,93.24901445466492,48.03921568627451,1610612745,100,97,2025-02-13T03:28:37Z,5470000,False,-10.0,11.0,1,right,R. Sheppard running DUNK (5 PTS) (C. Whitmore 3 AST),"[1642263, 1641715]",1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,1.47,Made,,,,5.0,C. Whitmore,1641715.0,3.0,,,,,,,,
558,PT07M20.00S,2025-02-13T03:28:31.0Z,4,REGULAR,2pt,Jump Shot,[],201142,15.719448094612352,74.01960784313727,1610612756,100,99,2025-02-13T03:28:44Z,5480000,False,-120.0,95.0,1,left,K. Durant 15' Jump Shot (30 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,15.33,Made,,,,30.0,,,,,,,,,,,
560,PT07M01.00S,2025-02-13T03:28:50.9Z,4,REGULAR,turnover,lost ball,[],1631106,,,1610612745,100,99,2025-02-13T03:33:58Z,5490000,False,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 1626220]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
561,PT07M01.00S,2025-02-13T03:28:50.9Z,4,REGULAR,steal,,[],1626220,,,1610612756,100,99,2025-02-13T03:28:52Z,5500000,False,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
562,PT06M56.00S,2025-02-13T03:28:55.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629626,7.178055190538765,51.71568627450981,1610612756,100,101,2025-02-13T03:29:03Z,5510000,False,-9.0,15.0,1,left,B. Bol running DUNK (12 PTS) (K. Durant 9 AST),"[1629626, 201142]",1610612756.0,PHX,running,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,1.73,Made,,,,12.0,K. Durant,201142.0,9.0,,,,,,,,
564,PT06M41.00S,2025-02-13T03:29:10.1Z,4,REGULAR,3pt,Jump Shot,[],1631106,89.43823915900131,1.715686274509804,1610612745,100,101,2025-02-13T03:29:17Z,5530000,False,-241.0,47.0,1,right,MISS T. Eason 24' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,24.59,Missed,,,,,,,,,,,,,,,
565,PT06M39.00S,2025-02-13T03:29:12.1Z,4,REGULAR,rebound,defensive,[],203486,,,1610612756,100,101,2025-02-13T03:29:17Z,5540000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,,,,564.0,,,,,,,,,,5.0,4.0,1.0
566,PT06M26.00S,2025-02-13T03:29:27.9Z,4,REGULAR,foul,personal,[],1630578,,,1610612756,100,101,2025-02-13T03:29:34Z,5550000,False,,,0,,A. Sengun personal FOUL (2 PF),"[1630578, 1626145]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1628481.0,2.0,0.0,Jones,1626145.0,,,
568,PT06M26.00S,2025-02-13T03:29:39.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,100,101,2025-02-13T03:29:39Z,5570000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M26.00S,2025-02-13T03:30:55.7Z,4,REGULAR,substitution,out,[],1641715,,,1610612756,100,101,2025-02-13T03:31:17Z,5580000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M26.00S,2025-02-13T03:30:55.7Z,4,REGULAR,substitution,out,[],1642263,,,1610612756,100,101,2025-02-13T03:31:17Z,5590000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M26.00S,2025-02-13T03:30:55.7Z,4,REGULAR,substitution,in,[],1628415,,,1610612756,100,101,2025-02-13T03:31:17Z,5600000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M26.00S,2025-02-13T03:30:55.7Z,4,REGULAR,substitution,in,[],1630224,,,1610612756,100,101,2025-02-13T03:31:17Z,5610000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M15.00S,2025-02-13T03:31:38.8Z,4,REGULAR,2pt,Jump Shot,[],1626145,28.33442838370565,31.862745098039213,1610612756,100,101,2025-02-13T03:31:43Z,5620000,False,91.0,214.0,1,left,MISS T. Jones 23' pullup Shot,[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,23.22,Missed,,,,,,,,,,,,,,,
577,PT06M12.00S,2025-02-13T03:31:41.8Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612745,100,101,2025-02-13T03:31:43Z,5630000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,,,,,,,,576.0,,,,,,,,,,1.0,1.0,0.0
579,PT06M06.00S,2025-02-13T03:32:05.4Z,4,REGULAR,3pt,Jump Shot,[],1630224,72.7496714848883,89.70588235294117,1610612745,100,101,2025-02-13T03:32:10Z,5650000,False,199.0,204.0,1,right,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,28.44,Missed,,,,,,,,,,,,,,,
580,PT06M03.00S,2025-02-13T03:32:08.2Z,4,REGULAR,rebound,offensive,[],1628415,,,1610612745,100,101,2025-02-13T03:32:08Z,5660000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,579.0,,,,,,,,,,2.0,1.0,1.0
581,PT06M00.00S,2025-02-13T03:32:10.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631106,90.09526938239159,48.529411764705884,1610612745,102,101,2025-02-13T03:32:17Z,5670000,False,-7.0,41.0,1,right,T. Eason cutting DUNK (23 PTS) (D. Brooks 3 AST),"[1631106, 1628415]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,4.13,Made,,,,23.0,D. Brooks,1628415.0,3.0,,,,,,,,
583,PT05M41.00S,2025-02-13T03:32:29.5Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612756,102,101,2025-02-13T03:32:34Z,5690000,False,,,0,,T. Jones bad pass TURNOVER (6 TO),"[1626145, 1631106]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,6.0,Eason,1631106.0,,,,,,,,,,,,,,,,,
584,PT05M41.00S,2025-02-13T03:32:29.5Z,4,REGULAR,steal,,[],1631106,,,1610612745,102,101,2025-02-13T03:32:31Z,5700000,False,,,0,,T. Eason STEAL (3 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
585,PT05M38.00S,2025-02-13T03:32:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,90.09526938239159,49.50980392156863,1610612745,104,101,2025-02-13T03:32:41Z,5710000,False,-2.0,41.0,1,right,T. Eason running finger roll Layup (25 PTS),[1631106],1610612745.0,HOU,running finger roll,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,4.07,Made,,,,25.0,,,,,,,,,,,
586,PT05M25.00S,2025-02-13T03:32:47.7Z,4,REGULAR,foul,offensive,[],201142,,,1610612756,104,101,2025-02-13T03:32:59Z,5720000,False,,,0,,K. Durant offensive FOUL (4 PF),"[201142, 1628415]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1628951.0,4.0,0.0,Brooks,1628415.0,,,
588,PT05M25.00S,2025-02-13T03:32:47.7Z,4,REGULAR,turnover,offensive foul,[],201142,,,1610612756,104,101,2025-02-13T03:32:47Z,5740000,False,,,0,,K. Durant offensive foul TURNOVER (7 TO),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,7.0,,,,,,,,,,,,1628951.0,,,,,,,
589,PT05M25.00S,2025-02-13T03:33:06.9Z,4,REGULAR,substitution,out,[],1626220,,,1610612745,104,101,2025-02-13T03:33:13Z,5750000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M25.00S,2025-02-13T03:33:06.9Z,4,REGULAR,substitution,in,[],1631102,,,1610612745,104,101,2025-02-13T03:33:13Z,5760000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M13.00S,2025-02-13T03:33:31.4Z,4,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,104,101,2025-02-13T03:33:36Z,5770000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (2 TO),[1641708],1610612745.0,HOU,bad pass,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,2534.0,,,,,,,
592,PT04M52.00S,2025-02-13T03:33:59.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629626,30.831143232588698,29.65686274509804,1610612756,104,104,2025-02-13T03:34:04Z,5780000,False,102.0,237.0,1,left,B. Bol 25' 3PT  (15 PTS) (M. Plumlee 4 AST),"[1629626, 203486]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,25.82,Made,,,,15.0,M. Plumlee,203486.0,4.0,,,,,,,,
594,PT04M36.00S,2025-02-13T03:34:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,90.62089356110381,49.754901960784316,1610612745,104,104,2025-02-13T03:34:23Z,5800000,False,-1.0,36.0,1,right,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,3.57,Missed,,,,,,,,,,,,,,,
595,PT04M36.00S,2025-02-13T03:34:20.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,104,104,2025-02-13T03:34:20Z,5810000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,594.0,,,,,,,,,,,,
597,PT04M33.00S,2025-02-13T03:34:46.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,86.67871222076215,53.431372549019606,1610612745,104,104,2025-02-13T03:36:53Z,5830000,False,17.0,73.0,1,right,MISS A. Sengun 7' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,7.47,Missed,,,,,,,,,,,,,,,
598,PT04M32.00S,2025-02-13T03:34:47.6Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,104,104,2025-02-13T03:34:56Z,5840000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,597.0,,,,,,,,,,5.0,5.0,0.0
