actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
416,PT07M28.00S,2025-04-03T01:33:31.2Z,3,REGULAR,steal,,[],1631106,,,1610612745,84,54,2025-04-03T01:33:33Z,4090000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
417,PT07M23.00S,2025-04-03T01:33:36.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630224,92.9862023653088,2.941176470588235,1610612745,84,54,2025-04-03T01:33:46Z,4100000,False,-235.0,13.0,1,right,MISS J. Green running 3PT,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
418,PT07M23.00S,2025-04-03T01:33:36.1Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,84,54,2025-04-03T01:33:46Z,4110000,False,,,0,,I. Collier REBOUND (Off:0 Def:3),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,,,417.0,3.0,3.0,0.0,,,,,,,,,,,,,,
419,PT07M10.00S,2025-04-03T01:33:51.2Z,3,REGULAR,foul,personal,[],1631106,,,1610612762,84,54,2025-04-03T01:33:58Z,4120000,False,,,0,,T. Eason personal FOUL (3 PF),"[1631106, 1642268]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,1199.0,,,,,,,,,,3.0,0.0,Collier,1642268.0
421,PT07M10.00S,2025-04-03T01:34:06.6Z,3,REGULAR,substitution,out,[],1631106,,,1610612762,84,54,2025-04-03T01:34:13Z,4140000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M10.00S,2025-04-03T01:34:06.6Z,3,REGULAR,substitution,in,[],1631095,,,1610612762,84,54,2025-04-03T01:34:13Z,4150000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M00.00S,2025-04-03T01:34:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,11.12023653088042,45.09803921568628,1610612762,84,54,2025-04-03T01:35:03Z,4160000,False,25.0,52.0,1,left,MISS B. Sensabaugh driving Layup,[1641729],1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
424,PT07M00.00S,2025-04-03T01:34:59.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,84,54,2025-04-03T01:34:59Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,423.0,,,,,,,,,,,,,,,,,
426,PT06M52.00S,2025-04-03T01:35:21.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,6.783837056504599,53.18627450980392,1610612762,84,56,2025-04-03T01:35:25Z,4190000,False,-16.0,11.0,1,left,W. Kessler cutting finger roll Layup (7 PTS) (C. Sexton 3 AST),"[1631117, 1629012]",1610612762.0,UTA,cutting finger roll,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.95,Made,,,,,,7.0,C. Sexton,1629012.0,3.0,,,,,,,,,
428,PT06M38.00S,2025-04-03T01:35:34.8Z,3,REGULAR,3pt,Jump Shot,[],1630224,71.43561103810775,75.73529411764706,1610612745,87,56,2025-04-03T01:35:39Z,4210000,False,129.0,216.0,1,right,J. Green 25' 3PT pullup (22 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.14,Made,,,,,,22.0,,,,,,,,,,,,
429,PT06M21.00S,2025-04-03T01:35:53.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,27.808804204993432,21.568627450980394,1610612762,87,59,2025-04-03T01:38:20Z,4220000,False,142.0,209.0,1,left,C. Sexton 25' 3PT pullup (18 PTS) (W. Kessler 1 AST),"[1629012, 1631117]",1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,,18.0,W. Kessler,1631117.0,1.0,,,,,,,,,
431,PT06M04.00S,2025-04-03T01:36:09.7Z,3,REGULAR,3pt,Jump Shot,[],1631095,69.59592641261499,68.38235294117648,1610612745,87,59,2025-04-03T01:38:50Z,4240000,False,92.0,233.0,1,right,MISS J. Smith Jr. 25' step back 3PT - blocked,"[1631095, 1631117]",1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,Kessler,1631117.0,,,,,,,
432,PT06M04.00S,2025-04-03T01:36:09.7Z,3,REGULAR,block,,[],1631117,,,1610612745,87,59,2025-04-03T01:36:12Z,4250000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
433,PT06M03.00S,2025-04-03T01:36:10.7Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,87,59,2025-04-03T01:36:19Z,4260000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,431.0,3.0,2.0,1.0,,,,,,,,,,,,,,
434,PT05M59.00S,2025-04-03T01:36:14.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,93.9060446780552,49.50980392156863,1610612745,89,59,2025-04-03T01:36:21Z,4270000,False,-2.0,5.0,1,right,A. Thompson Layup (9 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,9.0,,,,,,,,,,,,
435,PT05M50.00S,2025-04-03T01:36:25.7Z,3,REGULAR,foul,personal,[],1630224,,,1610612762,89,59,2025-04-03T01:36:32Z,4280000,False,,,0,,J. Green personal FOUL (3 PF),"[1630224, 1642268]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1146.0,,,,,,,,,,3.0,0.0,Collier,1642268.0
437,PT05M50.00S,2025-04-03T01:36:34.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,89,59,2025-04-03T01:36:34Z,4300000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M50.00S,2025-04-03T01:39:02.1Z,3,REGULAR,substitution,out,[],1630578,,,1610612762,89,59,2025-04-03T01:39:28Z,4310000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M50.00S,2025-04-03T01:39:02.1Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,89,59,2025-04-03T01:39:28Z,4320000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M50.00S,2025-04-03T01:39:02.1Z,3,REGULAR,substitution,out,[],1642271,,,1610612762,89,59,2025-04-03T01:39:28Z,4330000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M50.00S,2025-04-03T01:39:02.1Z,3,REGULAR,substitution,in,[],1629111,,,1610612762,89,59,2025-04-03T01:39:28Z,4340000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M50.00S,2025-04-03T01:39:02.1Z,3,REGULAR,substitution,in,[],1630231,,,1610612762,89,59,2025-04-03T01:39:28Z,4350000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M50.00S,2025-04-03T01:39:02.1Z,3,REGULAR,substitution,in,[],1641718,,,1610612762,89,59,2025-04-03T01:39:28Z,4360000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M38.00S,2025-04-03T01:40:28.8Z,3,REGULAR,jumpball,recovered,[],1630231,,,1610612762,89,59,2025-04-03T01:40:33Z,4370000,False,,,0,,Jump Ball W. Kessler vs. J. Smith Jr.: Tip to K. Martin,"[1630231, 1631117, 1631095]",1610612762.0,UTA,heldball,K. Martin,1630231.0,Martin,K. Martin,Kessler,1631117.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
448,PT05M29.00S,2025-04-03T01:40:37.8Z,3,REGULAR,3pt,Jump Shot,[],1641729,7.046649145860711,95.58823529411765,1610612762,89,59,2025-04-03T01:40:44Z,4400000,False,-228.0,14.0,1,left,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
449,PT05M29.00S,2025-04-03T01:40:37.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,89,59,2025-04-03T01:40:44Z,4410000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,448.0,4.0,4.0,0.0,,,,,,,,,,,,,,
450,PT05M22.00S,2025-04-03T01:40:45.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,73.53810775295663,11.519607843137255,1610612745,89,59,2025-04-03T01:40:53Z,4420000,False,-192.0,196.0,1,right,MISS J. Smith Jr. 27' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,27.48,Missed,,,,,,,,,,,,,,,,,,
451,PT05M21.00S,2025-04-03T01:40:46.1Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612745,89,59,2025-04-03T01:40:53Z,4430000,False,,,0,,J. Landale REBOUND (Off:4 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,450.0,4.0,0.0,4.0,,,,,,,,,,,,,,
452,PT05M11.00S,2025-04-03T01:40:56.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,71.43561103810775,77.69607843137256,1610612745,89,59,2025-04-03T01:41:03Z,4440000,False,138.0,216.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
453,PT05M11.00S,2025-04-03T01:40:56.2Z,3,REGULAR,rebound,defensive,[],1641729,,,1610612762,89,59,2025-04-03T01:41:03Z,4450000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,452.0,2.0,2.0,0.0,,,,,,,,,,,,,,
454,PT05M02.00S,2025-04-03T01:41:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,8.229303547963205,48.77450980392157,1610612762,89,61,2025-04-03T01:41:10Z,4460000,False,6.0,25.0,1,left,W. Kessler Layup (9 PTS) (I. Collier 4 AST),"[1631117, 1642268]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,9.0,I. Collier,1642268.0,4.0,,,,,,,,,
456,PT04M44.00S,2025-04-03T01:41:23.3Z,3,REGULAR,3pt,Jump Shot,[],1631095,95.22010512483574,2.696078431372549,1610612745,92,61,2025-04-03T01:41:27Z,4480000,False,-237.0,-8.0,1,right,J. Smith Jr. 3PT  (13 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,23.66,Made,,,,,,13.0,,,,,,,,,,,,
457,PT04M37.00S,2025-04-03T01:41:35.8Z,3,REGULAR,foul,personal,[],1630224,,,1610612762,92,61,2025-04-03T01:41:41Z,4490000,False,,,0,,J. Green personal FOUL (4 PF),"[1630224, 1642268]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1146.0,,,,,,,,,,4.0,0.0,Collier,1642268.0
459,PT04M37.00S,2025-04-03T01:41:41.9Z,3,REGULAR,substitution,out,[],1641729,,,1610612762,92,61,2025-04-03T01:41:45Z,4510000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M37.00S,2025-04-03T01:41:41.9Z,3,REGULAR,substitution,in,[],1630548,,,1610612762,92,61,2025-04-03T01:41:45Z,4520000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M26.00S,2025-04-03T01:42:05.0Z,3,REGULAR,2pt,Jump Shot,[],1630548,11.908672798948752,85.29411764705883,1610612762,92,61,2025-04-03T01:42:14Z,4530000,False,-176.0,59.0,1,left,MISS J. Juzang 18' pullup Shot,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Left,18.62,Missed,,,,,,,,,,,,,,,,,,
462,PT04M25.00S,2025-04-03T01:42:06.0Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,92,61,2025-04-03T01:42:14Z,4540000,False,,,0,,J. Smith Jr. REBOUND (Off:3 Def:11),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,461.0,14.0,11.0,3.0,,,,,,,,,,,,,,
463,PT04M12.00S,2025-04-03T01:42:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.64323258869908,56.127450980392155,1610612745,92,61,2025-04-03T01:43:26Z,4550000,False,31.0,7.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
464,PT04M11.00S,2025-04-03T01:42:19.7Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,92,61,2025-04-03T01:42:30Z,4560000,False,,,0,,A. Thompson REBOUND (Off:2 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,463.0,4.0,2.0,2.0,,,,,,,,,,,,,,
465,PT04M09.00S,2025-04-03T01:42:20.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641708,94.40999984741211,50.0,1610612745,92,61,2025-04-03T01:43:52Z,4570000,False,0.0,0.0,1,right,MISS A. Thompson tip DUNK,[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
466,PT04M07.00S,2025-04-03T01:42:22.9Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,92,61,2025-04-03T01:43:52Z,4580000,False,,,0,,W. Kessler REBOUND (Off:4 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,465.0,7.0,3.0,4.0,,,,,,,,,,,,,,
467,PT04M05.00S,2025-04-03T01:42:25.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642268,7.440867279894875,52.69607843137255,1610612762,92,61,2025-04-03T01:44:23Z,4590000,False,-13.0,17.0,1,left,MISS I. Collier running finger roll Layup,[1642268],1610612762.0,UTA,running finger roll,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
468,PT04M05.00S,2025-04-03T01:42:25.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,92,61,2025-04-03T01:43:05Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,467.0,,,,,,,,,,,,,,,,,
470,PT03M49.00S,2025-04-03T01:42:52.9Z,3,REGULAR,3pt,Jump Shot,[],1628415,68.15045992115637,58.08823529411765,1610612745,92,61,2025-04-03T01:43:09Z,4620000,False,40.0,247.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,,
471,PT03M48.00S,2025-04-03T01:42:53.9Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,92,61,2025-04-03T01:43:09Z,4630000,False,,,0,,W. Kessler REBOUND (Off:4 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,470.0,8.0,4.0,4.0,,,,,,,,,,,,,,
472,PT03M35.00S,2025-04-03T01:43:09.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612762,92,61,2025-04-03T01:43:14Z,4640000,False,,,0,,A. Thompson personal FOUL (3 PF) (Collier 2 FT),"[1641708, 1642268]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1146.0,,,,,,,,,,3.0,0.0,Collier,1642268.0
474,PT03M35.00S,2025-04-03T01:43:21.5Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1641708,,,1610612762,92,61,2025-04-03T01:43:33Z,4660000,False,,,0,,A. Thompson technical FOUL (1 Tech),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,1146.0,,,,,,,,,,3.0,1.0,,
475,PT03M35.00S,2025-04-03T01:43:36.1Z,3,REGULAR,freethrow,1 of 1,[],1641718,,,1610612762,92,62,2025-04-03T01:43:36Z,4670000,False,,,0,,K. George technical Free Throw 1 of 1 (1 PTS),[1641718],1610612762.0,UTA,technical,,,George,K. George,,,,,,,,Made,,,,,,1.0,,,,,,,,,,,,
476,PT03M35.00S,2025-04-03T01:43:39.3Z,3,REGULAR,substitution,out,[],1631117,,,1610612762,92,62,2025-04-03T01:43:44Z,4680000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M35.00S,2025-04-03T01:43:39.3Z,3,REGULAR,substitution,in,[],1642271,,,1610612762,92,62,2025-04-03T01:43:44Z,4690000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M35.00S,2025-04-03T01:44:02.1Z,3,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,92,63,2025-04-03T01:44:02Z,4700000,False,,,0,,I. Collier Free Throw 1 of 2 (15 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,15.0,,,,,,,,,,,,
479,PT03M35.00S,2025-04-03T01:44:18.3Z,3,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,92,64,2025-04-03T01:44:18Z,4710000,False,,,0,,I. Collier Free Throw 2 of 2 (16 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,16.0,,,,,,,,,,,,
480,PT03M35.00S,2025-04-03T01:44:18.9Z,3,REGULAR,substitution,out,[],1641708,,,1610612745,92,64,2025-04-03T01:44:25Z,4720000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M35.00S,2025-04-03T01:44:18.9Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,92,64,2025-04-03T01:44:25Z,4730000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M22.00S,2025-04-03T01:44:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.64323258869908,46.07843137254902,1610612745,92,64,2025-04-03T01:44:41Z,4740000,False,-20.0,7.0,1,right,MISS J. Green driving finger roll Layup - blocked,"[1630224, 1642271]",1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,Filipowski,1642271.0,,,,,,,
483,PT03M22.00S,2025-04-03T01:44:32.8Z,3,REGULAR,block,,[],1642271,,,1610612745,92,64,2025-04-03T01:44:35Z,4750000,False,,,0,,K. Filipowski BLOCK (2 BLK),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
484,PT03M21.00S,2025-04-03T01:44:33.8Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,92,64,2025-04-03T01:44:41Z,4760000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:7),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,482.0,9.0,7.0,2.0,,,,,,,,,,,,,,
485,PT03M16.00S,2025-04-03T01:44:38.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630231,6.915243101182654,54.90196078431373,1610612762,92,66,2025-04-03T01:44:47Z,4770000,False,-25.0,13.0,1,left,K. Martin running alley-oop DUNK (2 PTS) (I. Collier 5 AST),"[1630231, 1642268]",1610612762.0,UTA,running alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,2.0,I. Collier,1642268.0,5.0,,,,,,,,,
487,PT02M59.00S,2025-04-03T01:44:54.5Z,3,REGULAR,2pt,Jump Shot,[],1628415,80.23981603153744,68.38235294117648,1610612745,94,66,2025-04-03T01:44:59Z,4790000,False,92.0,133.0,1,right,D. Brooks 16' pullup Jump Shot (21 PTS) (J. Green 2 AST),"[1628415, 1630224]",1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,16.18,Made,,,,,,21.0,J. Green,1630224.0,2.0,,,,,,,,,
489,PT02M43.00S,2025-04-03T01:45:14.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612762,94,66,2025-04-03T01:45:35Z,4810000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Collier 2 FT),"[1631095, 1642268]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1199.0,,,,,,,,,,1.0,0.0,Collier,1642268.0
491,PT02M43.00S,2025-04-03T01:45:41.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,94,66,2025-04-03T01:45:41Z,4830000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M43.00S,2025-04-03T01:47:05.9Z,3,REGULAR,substitution,out,[],1630224,,,1610612762,94,66,2025-04-03T01:48:09Z,4840000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M43.00S,2025-04-03T01:47:05.9Z,3,REGULAR,substitution,out,[],1628415,,,1610612762,94,66,2025-04-03T01:48:09Z,4850000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M43.00S,2025-04-03T01:47:05.9Z,3,REGULAR,substitution,out,[],1642268,,,1610612762,94,66,2025-04-03T01:48:09Z,4860000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M43.00S,2025-04-03T01:47:05.9Z,3,REGULAR,substitution,in,[],1628988,,,1610612762,94,66,2025-04-03T01:48:09Z,4870000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M43.00S,2025-04-03T01:47:05.9Z,3,REGULAR,substitution,in,[],1630578,,,1610612762,94,66,2025-04-03T01:48:09Z,4880000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M43.00S,2025-04-03T01:47:05.9Z,3,REGULAR,substitution,in,[],1629004,,,1610612762,94,66,2025-04-03T01:48:09Z,4890000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M43.00S,2025-04-03T01:48:13.3Z,3,REGULAR,substitution,out,[],1629004,,,1610612762,94,66,2025-04-03T01:48:24Z,4900000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M43.00S,2025-04-03T01:48:13.3Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,94,66,2025-04-03T01:48:24Z,4910000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M43.00S,2025-04-03T01:48:31.2Z,3,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,94,67,2025-04-03T01:48:31Z,4920000,False,,,0,,I. Collier Free Throw 1 of 2 (17 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,17.0,,,,,,,,,,,,
501,PT02M43.00S,2025-04-03T01:48:47.0Z,3,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,94,68,2025-04-03T01:48:47Z,4930000,False,,,0,,I. Collier Free Throw 2 of 2 (18 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,,,,,18.0,,,,,,,,,,,,
502,PT02M29.00S,2025-04-03T01:49:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,93.51182654402102,47.794117647058826,1610612745,96,68,2025-04-03T01:49:07Z,4940000,False,-11.0,8.0,1,right,T. Eason Layup (13 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,13.0,,,,,,,,,,,,
