actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
520,PT06M57.00S,2023-01-22T02:32:04.6Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612749,99,95,2023-01-22T02:32:15Z,5110000,False,,,0,,J. Holiday lost ball TURNOVER (6 TO),"[201950, 201937]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,6.0,Rubio,201937.0,,,,,,,,,,,,,,,,,
521,PT06M57.00S,2023-01-22T02:32:04.6Z,4,REGULAR,steal,,[],201937,,,1610612739,99,95,2023-01-22T02:32:07Z,5120000,False,,,0,,R. Rubio STEAL (2 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
522,PT06M51.00S,2023-01-22T02:32:10.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201937,94.03745072273325,50.98039215686274,1610612739,99,95,2023-01-22T02:33:33Z,5130000,False,5.0,4.0,1,right,MISS R. Rubio running Layup,[201937],1610612739.0,CLE,running,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,,,,0.6,Missed,,,,,,,,,,,,,,,
523,PT06M49.00S,2023-01-22T02:32:12.5Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,99,95,2023-01-22T02:39:03Z,5140000,False,,,0,,E. Mobley REBOUND (Off:3 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,522.0,7.0,4.0,3.0,,,,,,,,,,
524,PT06M47.00S,2023-01-22T02:32:14.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630596,94.69448094612353,50.245098039215684,1610612739,101,95,2023-01-22T02:39:10Z,5150000,False,1.0,-3.0,1,right,E. Mobley putback Layup (36 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.29,Made,36.0,,,,,,,,,,,,,,
525,PT06M24.00S,2023-01-22T02:32:41.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,101,95,2023-01-22T02:32:56Z,5160000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202058.0,,,,
526,PT06M05.00S,2023-01-22T02:33:07.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,91.01511169513797,32.1078431372549,1610612739,103,95,2023-01-22T02:33:11Z,5170000,False,-89.0,32.0,1,right,D. Garland 9' turnaround Jump Shot (19 PTS),[1629636],1610612739.0,CLE,turnaround,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,9.5,Made,19.0,,,,,,,,,,,,,,
527,PT05M50.00S,2023-01-22T02:33:26.3Z,4,REGULAR,foul,offensive,[],1626171,,,1610612749,103,95,2023-01-22T02:33:34Z,5180000,False,,,0,,B. Portis charge offensive FOUL (1 PF),"[1626171, 1630596]",1610612749.0,MIL,charge,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Mobley,1630596.0
529,PT05M50.00S,2023-01-22T02:33:26.3Z,4,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,103,95,2023-01-22T02:33:26Z,5200000,False,,,0,,B. Portis offensive foul TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,1199.0,,,,
530,PT05M50.00S,2023-01-22T02:33:36.5Z,4,REGULAR,substitution,out,[],201937,,,1610612739,103,95,2023-01-22T02:33:56Z,5210000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT05M50.00S,2023-01-22T02:33:36.5Z,4,REGULAR,substitution,out,[],204060,,,1610612739,103,95,2023-01-22T02:33:56Z,5220000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT05M50.00S,2023-01-22T02:33:36.5Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,103,95,2023-01-22T02:33:56Z,5230000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT05M50.00S,2023-01-22T02:33:36.5Z,4,REGULAR,substitution,in,[],201572,,,1610612739,103,95,2023-01-22T02:33:56Z,5240000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT05M36.00S,2023-01-22T02:34:09.4Z,4,REGULAR,foul,personal,[],201950,,,1610612739,103,95,2023-01-22T02:34:16Z,5250000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1629636]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Garland,1629636.0
536,PT05M26.00S,2023-01-22T02:34:32.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,92.59198423127464,50.98039215686274,1610612739,103,95,2023-01-22T02:34:42Z,5270000,False,5.0,17.0,1,right,MISS E. Mobley driving Layup - blocked,"[1630596, 201572]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,1.78,Missed,,,,,,,,,Lopez,201572.0,,,,,
563,PT05M26.00S,2023-01-22T02:34:32.0Z,4,REGULAR,block,,[],201572,,,1610612739,103,95,2023-01-22T02:39:26Z,5275000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
537,PT05M19.00S,2023-01-22T02:34:39.0Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,103,95,2023-01-22T02:34:42Z,5280000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,536.0,5.0,4.0,1.0,,,,,,,,,,
538,PT05M19.00S,2023-01-22T02:34:37.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628386,94.40999984741211,50.0,1610612739,105,95,2023-01-22T02:34:45Z,5290000,False,0.0,0.0,1,right,J. Allen putback Layup (12 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,0.0,Made,12.0,,,,,,,,,,,,,,
539,PT05M12.00S,2023-01-22T02:34:44.4Z,4,REGULAR,2pt,Jump Shot,[],201950,20.45006570302234,25.245098039215684,1610612749,105,95,2023-01-22T02:36:11Z,5300000,False,124.0,140.0,1,left,MISS J. Holiday 18' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,18.67,Missed,,,,,,,,,,,,,,,
540,PT05M11.00S,2023-01-22T02:34:45.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,105,95,2023-01-22T02:36:11Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,539.0,,,,,,,,,,,,,
542,PT05M04.00S,2023-01-22T02:35:14.7Z,4,REGULAR,turnover,bad pass,[],1628960,,,1610612749,105,95,2023-01-22T02:35:46Z,5330000,False,,,0,,G. Allen bad pass TURNOVER (3 TO),"[1628960, 1629636]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,3.0,Garland,1629636.0,,,,,,,,,,,,,,,,,
543,PT05M04.00S,2023-01-22T02:35:14.7Z,4,REGULAR,steal,,[],1629636,,,1610612739,105,95,2023-01-22T02:35:20Z,5340000,False,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
544,PT05M00.00S,2023-01-22T02:35:25.2Z,4,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612739,105,95,2023-01-22T02:41:28Z,5350000,False,,,0,,G. Allen shooting personal FOUL (3 PF) (LeVert 2 FT),"[1628960, 1627747]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1199.0,3.0,0.0,LeVert,1627747.0
546,PT05M00.00S,2023-01-22T02:35:46.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627747,,,1610612739,105,95,2023-01-22T02:35:46Z,5370000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
547,PT05M00.00S,2023-01-22T02:35:46.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,105,95,2023-01-22T02:35:46Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,546.0,,,,,,,,,,,,,
548,PT05M00.00S,2023-01-22T02:35:46.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627747,,,1610612739,105,95,2023-01-22T02:36:00Z,5390000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
549,PT04M58.00S,2023-01-22T02:35:48.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,105,95,2023-01-22T02:36:00Z,5400000,False,,,0,,B. Portis REBOUND (Off:2 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,548.0,10.0,8.0,2.0,,,,,,,,,,
550,PT04M49.00S,2023-01-22T02:36:11.4Z,4,REGULAR,foul,personal,[],1628386,,,1610612749,105,95,2023-01-22T02:36:27Z,5410000,False,,,0,,J. Allen personal FOUL (2 PF),"[1628386, 201950]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Holiday,201950.0
552,PT04M39.00S,2023-01-22T02:36:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,5.732588699080158,52.450980392156865,1610612749,105,97,2023-01-22T02:36:44Z,5430000,False,-12.0,1.0,1,left,G. Allen reverse Layup (6 PTS) (J. Holiday 10 AST),"[1628960, 201950]",1610612749.0,MIL,reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,1.24,Made,6.0,,,,,J. Holiday,201950.0,10.0,,,,,,,
554,PT04M25.00S,2023-01-22T02:36:52.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,87.46714848883047,59.80392156862745,1610612739,105,97,2023-01-22T02:37:11Z,5450000,False,49.0,65.0,1,right,MISS D. Garland 8' driving floating Shot - blocked,"[1629636, 201572]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,8.16,Missed,,,,,,,,,Lopez,201572.0,,,,,
555,PT04M25.00S,2023-01-22T02:36:52.2Z,4,REGULAR,block,,[],201572,,,1610612739,105,97,2023-01-22T02:36:56Z,5460000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
556,PT04M22.00S,2023-01-22T02:36:55.2Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,105,97,2023-01-22T02:43:13Z,5470000,False,,,0,,B. Lopez REBOUND (Off:0 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,554.0,5.0,5.0,0.0,,,,,,,,,,
557,PT04M15.00S,2023-01-22T02:37:04.3Z,4,REGULAR,foul,offensive,[],201572,,,1610612749,105,97,2023-01-22T02:37:13Z,5480000,False,,,0,,B. Lopez offensive FOUL (4 PF),"[201572, 1629636]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1199.0,4.0,0.0,Garland,1629636.0
559,PT04M15.00S,2023-01-22T02:37:04.3Z,4,REGULAR,turnover,offensive foul,[],201572,,,1610612749,105,97,2023-01-22T02:37:04Z,5500000,False,,,0,,B. Lopez offensive foul TURNOVER (3 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,3.0,,,,,,,,,,,,,,,1199.0,,,,
560,PT03M59.00S,2023-01-22T02:37:37.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,79.58278580814718,32.35294117647059,1610612739,107,97,2023-01-22T02:37:44Z,5510000,False,-88.0,139.0,1,right,D. Garland 16' pullup Jump Shot (21 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,16.5,Made,21.0,,,,,J. Allen,1628386.0,2.0,,,,,,,
562,PT03M52.00S,2023-01-22T02:37:51.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,107,97,2023-01-22T02:37:51Z,5530000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M45.00S,2023-01-22T02:40:45.2Z,4,REGULAR,3pt,Jump Shot,[],1626192,28.07161629434954,75.98039215686273,1610612749,107,97,2023-01-22T02:40:51Z,5540000,False,-130.0,211.0,1,left,MISS P. Connaughton 24' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,24.81,Missed,,,,,,,,,,,,,,,
565,PT03M41.00S,2023-01-22T02:40:49.2Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,107,97,2023-01-22T02:40:51Z,5550000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,564.0,2.0,2.0,0.0,,,,,,,,,,
566,PT03M20.00S,2023-01-22T02:41:10.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,91.80354796320631,60.049019607843135,1610612739,107,97,2023-01-22T02:41:16Z,5560000,False,50.0,25.0,1,right,MISS E. Mobley driving Hook - blocked,"[1630596, 201572]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,5.59,Missed,,,,,,,,,Lopez,201572.0,,,,,
567,PT03M20.00S,2023-01-22T02:41:10.4Z,4,REGULAR,block,,[],201572,,,1610612739,107,97,2023-01-22T02:41:15Z,5570000,False,,,0,,B. Lopez BLOCK (4 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
568,PT03M15.00S,2023-01-22T02:41:15.4Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,107,97,2023-01-22T02:41:16Z,5580000,False,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,566.0,3.0,2.0,1.0,,,,,,,,,,
569,PT03M10.00S,2023-01-22T02:41:24.7Z,4,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612749,107,97,2023-01-22T02:41:37Z,5590000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (Allen 2 FT),"[1627747, 1628960]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Allen,1628960.0
571,PT03M10.00S,2023-01-22T02:41:48.2Z,4,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,107,98,2023-01-22T02:41:48Z,5610000,False,,,0,,G. Allen Free Throw 1 of 2 (7 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
572,PT03M10.00S,2023-01-22T02:41:52.0Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,107,98,2023-01-22T02:41:56Z,5620000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M10.00S,2023-01-22T02:41:52.0Z,4,REGULAR,substitution,in,[],204060,,,1610612749,107,98,2023-01-22T02:41:56Z,5630000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M10.00S,2023-01-22T02:42:06.3Z,4,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,107,99,2023-01-22T02:42:06Z,5640000,False,,,0,,G. Allen Free Throw 2 of 2 (8 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
575,PT02M54.00S,2023-01-22T02:42:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,83.919185282523,62.5,1610612739,109,99,2023-01-22T02:42:30Z,5650000,False,62.0,99.0,1,right,C. LeVert 11' pullup Jump Shot (11 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,,,,11.68,Made,11.0,,,,,,,,,,,,,,
576,PT02M44.00S,2023-01-22T02:42:38.8Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612749,109,99,2023-01-22T02:42:45Z,5660000,False,,,0,,J. Allen shooting personal FOUL (3 PF) (Holiday 2 FT),"[1628386, 201950]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1199.0,3.0,0.0,Holiday,201950.0
578,PT02M44.00S,2023-01-22T02:42:57.2Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,109,100,2023-01-22T02:42:57Z,5680000,False,,,0,,J. Holiday Free Throw 1 of 2 (27 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
579,PT02M44.00S,2023-01-22T02:43:11.6Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,109,101,2023-01-22T02:43:11Z,5690000,False,,,0,,J. Holiday Free Throw 2 of 2 (28 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,,
580,PT02M25.00S,2023-01-22T02:43:31.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.69448094612353,50.245098039215684,1610612739,111,101,2023-01-22T02:43:40Z,5700000,False,1.0,-3.0,1,right,E. Mobley driving Layup (38 PTS) (C. LeVert 7 AST),"[1630596, 1627747]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.29,Made,38.0,,,,,C. LeVert,1627747.0,7.0,,,,,,,
582,PT02M17.00S,2023-01-22T02:43:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,7.30946123521682,50.98039215686274,1610612749,111,101,2023-01-22T02:43:47Z,5720000,False,-5.0,16.0,1,left,MISS P. Connaughton driving Layup,[1626192],1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,1.69,Missed,,,,,,,,,,,,,,,
584,PT02M16.00S,2023-01-22T02:43:41.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,111,101,2023-01-22T02:43:47Z,5740000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,582.0,,,,,,,,,,,,,
585,PT02M10.00S,2023-01-22T02:44:04.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,33.459264126149804,60.78431372549019,1610612749,111,101,2023-01-22T02:44:18Z,5750000,False,-54.0,262.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,26.75,Missed,,,,,,,,,,,,,,,
586,PT02M07.00S,2023-01-22T02:44:07.1Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,111,101,2023-01-22T02:44:18Z,5760000,False,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,585.0,8.0,5.0,3.0,,,,,,,,,,
587,PT02M01.00S,2023-01-22T02:44:13.7Z,4,REGULAR,turnover,lost ball,[],1630596,,,1610612739,111,101,2023-01-22T02:44:21Z,5770000,False,,,0,,E. Mobley lost ball TURNOVER (3 TO),"[1630596, 201950]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,3.0,Holiday,201950.0,,,,,,,,,,,,,,,,,
588,PT02M01.00S,2023-01-22T02:44:13.7Z,4,REGULAR,steal,,[],201950,,,1610612749,111,101,2023-01-22T02:44:16Z,5780000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
589,PT01M54.00S,2023-01-22T02:44:20.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201572,32.40801576872536,15.441176470588236,1610612749,111,101,2023-01-22T02:44:34Z,5790000,False,173.0,252.0,1,left,MISS B. Lopez 30' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,30.56,Missed,,,,,,,,,,,,,,,
590,PT01M47.00S,2023-01-22T02:44:27.7Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,111,101,2023-01-22T02:44:34Z,5800000,False,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,589.0,9.0,6.0,3.0,,,,,,,,,,
591,PT01M47.00S,2023-01-22T02:44:36.4Z,4,REGULAR,foul,offensive,[],1630596,,,1610612739,111,101,2023-01-22T02:44:57Z,5810000,False,,,0,,E. Mobley offensive FOUL (1 PF),"[1630596, 1628960]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,1.0,Allen,1628960.0
593,PT01M47.00S,2023-01-22T02:44:36.4Z,4,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,111,101,2023-01-22T02:44:36Z,5830000,False,,,0,,E. Mobley offensive foul TURNOVER (4 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.0,,,,,,,,,,,,,,,202058.0,,,,
614,PT01M47.00S,2023-01-22T02:44:54.5Z,4,REGULAR,substitution,out,[],201572,,,1610612749,111,101,2023-01-22T02:48:26Z,5835000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M47.00S,2023-01-22T02:44:54.5Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,111,101,2023-01-22T02:48:26Z,5837500,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT01M37.00S,2023-01-22T02:45:12.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201950,14.799605781865965,32.35294117647059,1610612749,111,101,2023-01-22T02:45:27Z,5840000,False,88.0,87.0,1,left,MISS J. Holiday 12' turnaround fadeaway Shot,[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,12.36,Missed,,,,,,,,,,,,,,,
595,PT01M37.00S,2023-01-22T02:45:12.6Z,4,REGULAR,rebound,offensive,[],1626192,,,1610612749,111,101,2023-01-22T02:45:27Z,5850000,False,,,0,,P. Connaughton REBOUND (Off:2 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Right,,,,,,,594.0,7.0,5.0,2.0,,,,,,,,,,
598,PT01M37.00S,2023-01-22T02:45:34.0Z,4,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612749,111,101,2023-01-22T02:45:46Z,5880000,False,,,0,,D. Garland shooting personal FOUL (2 PF) (Connaughton 2 FT),"[1629636, 1626192]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Connaughton,1626192.0
600,PT01M37.00S,2023-01-22T02:45:48.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626192,,,1610612749,111,101,2023-01-22T02:45:48Z,5900000,False,,,0,,MISS P. Connaughton Free Throw 1 of 2,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
601,PT01M37.00S,2023-01-22T02:45:48.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,111,101,2023-01-22T02:45:48Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,
602,PT01M37.00S,2023-01-22T02:45:54.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626192,,,1610612749,111,102,2023-01-22T02:45:54Z,5920000,False,,,0,,P. Connaughton Free Throw 2 of 2 (15 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
603,PT01M19.00S,2023-01-22T02:46:20.0Z,4,REGULAR,foul,personal,[],204060,,,1610612739,111,102,2023-01-22T02:46:28Z,5930000,False,,,0,,J. Ingles personal FOUL (3 PF),"[204060, 1628386]",1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627963.0,3.0,0.0,Allen,1628386.0
