actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
428,PT04M58.00S,2022-12-24T02:08:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,84.57621550591328,43.627450980392155,1610612761,66,88,2022-12-24T02:08:21Z,4190000,False,-32.0,92.0,1,right,MISS O. Anunoby 9' floating Shot,[1628384],1610612761.0,TOR,floating,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,9.78,,,,,,,,,
429,PT04M57.00S,2022-12-24T02:08:13.4Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,66,88,2022-12-24T02:08:21Z,4200000,False,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,428.0,5.0,5.0,0.0,,,,,
431,PT04M46.00S,2022-12-24T02:08:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,6.389618922470433,51.225490196078425,1610612739,68,88,2022-12-24T02:16:24Z,4220000,False,-6.0,8.0,1,left,C. Osman cutting Layup (12 PTS) (R. Neto 2 AST),"[1626224, 203526]",1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,12.0,0.97,,,,,R. Neto,203526.0,2.0,,
433,PT04M36.00S,2022-12-24T02:08:47.1Z,3,REGULAR,foul,offensive,[],1627783,,,1610612761,68,88,2022-12-24T02:08:55Z,4240000,False,,,0,,P. Siakam offensive FOUL (3 PF),"[1627783, 201577]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,204059.0,3.0,0.0,Lopez,201577.0,,,,,,,,,,,,
435,PT04M36.00S,2022-12-24T02:08:47.1Z,3,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,68,88,2022-12-24T02:08:47Z,4260000,False,,,0,,P. Siakam offensive foul TURNOVER (4 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,4.0,,,204059.0,,,,,,,,,,,,,,,,
436,PT04M12.00S,2022-12-24T02:09:24.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201577,16.507884362680684,74.50980392156863,1610612739,70,88,2022-12-24T02:09:34Z,4270000,False,-123.0,103.0,1,left,R. Lopez 15' fadeaway bank Jump Shot (2 PTS) (R. Neto 3 AST),"[201577, 203526]",1610612739.0,CLE,fadeaway bank,,,Lopez,R. Lopez,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,2.0,15.99,,,,,R. Neto,203526.0,3.0,,
438,PT03M55.00S,2022-12-24T02:09:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,91.80354796320631,55.392156862745104,1610612761,70,88,2022-12-24T02:09:46Z,4290000,False,27.0,25.0,1,right,MISS O. Anunoby driving Layup - blocked,"[1628384, 201567]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.65,,,,,,,,Love,201567.0
444,PT03M55.00S,2022-12-24T02:09:41.0Z,3,REGULAR,block,,[],201567,,,1610612761,70,88,2022-12-24T02:11:09Z,4295000,False,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT03M52.00S,2022-12-24T02:09:44.0Z,3,REGULAR,rebound,offensive,[],1628384,,,1610612761,70,88,2022-12-24T02:11:09Z,4300000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:6),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,438.0,7.0,6.0,1.0,,,,,
440,PT03M47.00S,2022-12-24T02:09:49.5Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612761,70,88,2022-12-24T02:11:41Z,4310000,False,,,0,,O. Anunoby bad pass TURNOVER (4 TO),"[1628384, 1627747]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,4.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
441,PT03M47.00S,2022-12-24T02:09:49.5Z,3,REGULAR,steal,,[],1627747,,,1610612739,70,88,2022-12-24T02:11:27Z,4320000,False,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
442,PT03M43.00S,2022-12-24T02:09:54.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,7.30946123521682,48.03921568627451,1610612739,72,88,2022-12-24T02:18:30Z,4330000,False,10.0,16.0,1,left,C. LeVert driving Layup (8 PTS) (K. Love 1 AST),"[1627747, 201567]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,8.0,1.89,,,,,K. Love,201567.0,1.0,,
446,PT03M43.00S,2022-12-24T02:11:43.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,72,88,2022-12-24T02:11:43Z,4350000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT03M43.00S,2022-12-24T02:12:24.6Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,72,88,2022-12-24T02:30:27Z,4375000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M43.00S,2022-12-24T02:12:24.6Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,72,88,2022-12-24T02:30:27Z,4387500,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M28.00S,2022-12-24T02:13:05.7Z,3,REGULAR,turnover,traveling,[],1627832,,,1610612761,72,88,2022-12-24T02:13:10Z,4400000,False,,,0,,F. VanVleet traveling TURNOVER (2 TO),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,2.0,,,1627534.0,,,,,,,,,,,,,,,,
452,PT03M10.00S,2022-12-24T02:13:33.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201567,31.61957950065703,40.19607843137255,1610612739,75,88,2022-12-24T02:31:42Z,4410000,False,49.0,245.0,1,left,K. Love 24' 3PT  (11 PTS) (C. Osman 2 AST),"[201567, 1626224]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,11.0,24.96,,,,,C. Osman,1626224.0,2.0,,
456,PT02M45.00S,2022-12-24T02:13:58.0Z,3,REGULAR,3pt,Jump Shot,[],1627832,76.16622864651774,90.44117647058823,1610612761,75,88,2022-12-24T02:14:06Z,4430000,False,202.0,172.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.51,,,,,,,,,
457,PT02M42.00S,2022-12-24T02:14:01.0Z,3,REGULAR,rebound,offensive,[],201152,,,1610612761,75,88,2022-12-24T02:14:06Z,4440000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,456.0,2.0,1.0,1.0,,,,,
458,PT02M30.00S,2022-12-24T02:14:13.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630567,81.02825229960578,40.19607843137255,1610612761,75,90,2022-12-24T02:14:17Z,4450000,False,-49.0,126.0,1,right,S. Barnes 13' turnaround Jump Shot (19 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,19.0,13.5,,,,,,,,,
459,PT02M13.00S,2022-12-24T02:14:30.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,32.013797634691194,37.00980392156863,1610612739,75,90,2022-12-24T02:32:44Z,4460000,False,65.0,248.0,1,left,MISS C. LeVert 25' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,25.68,,,,,,,,,
460,PT02M10.00S,2022-12-24T02:14:33.7Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,75,90,2022-12-24T02:14:34Z,4470000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,459.0,5.0,5.0,0.0,,,,,
461,PT02M00.00S,2022-12-24T02:14:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,94.1688567674113,47.794117647058826,1610612761,75,92,2022-12-24T02:33:06Z,4480000,False,-11.0,2.0,1,right,P. Siakam driving floating Jump Shot (20 PTS),[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,20.0,1.12,,,,,,,,,
462,PT01M46.00S,2022-12-24T02:14:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,7.440867279894875,48.529411764705884,1610612739,75,92,2022-12-24T02:33:26Z,4490000,False,7.0,17.0,1,left,MISS R. Neto driving finger roll Layup,[203526],1610612739.0,CLE,driving finger roll,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.89,,,,,,,,,
463,PT01M44.00S,2022-12-24T02:14:59.4Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,75,92,2022-12-24T02:15:01Z,4500000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:6),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,462.0,7.0,6.0,1.0,,,,,
464,PT01M39.00S,2022-12-24T02:15:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,86.02168199737189,47.30392156862745,1610612761,75,92,2022-12-24T02:15:11Z,4510000,False,-13.0,79.0,1,right,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,8.0,,,,,,,,,
465,PT01M36.00S,2022-12-24T02:15:07.7Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,75,92,2022-12-24T02:15:11Z,4520000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,464.0,6.0,5.0,1.0,,,,,
466,PT01M34.00S,2022-12-24T02:15:09.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,93.38042049934296,51.225490196078425,1610612761,75,94,2022-12-24T02:15:14Z,4530000,False,6.0,10.0,1,right,P. Siakam putback Layup (22 PTS),[1627783],1610612761.0,TOR,putback,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,22.0,1.15,,,,,,,,,
467,PT01M25.00S,2022-12-24T02:15:21.2Z,3,REGULAR,foul,personal,[],1627832,,,1610612739,75,94,2022-12-24T02:15:26Z,4540000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 203526]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,,,,203591.0,1.0,0.0,Neto,203526.0,,,,,,,,,,,,
469,PT01M25.00S,2022-12-24T02:15:29.0Z,3,REGULAR,substitution,out,[],1627747,,,1610612739,75,94,2022-12-24T02:15:42Z,4560000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M25.00S,2022-12-24T02:15:29.0Z,3,REGULAR,substitution,out,[],1627783,,,1610612739,75,94,2022-12-24T02:15:42Z,4570000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M25.00S,2022-12-24T02:15:29.0Z,3,REGULAR,substitution,in,[],1630205,,,1610612739,75,94,2022-12-24T02:15:42Z,4580000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M25.00S,2022-12-24T02:15:29.0Z,3,REGULAR,substitution,in,[],1627823,,,1610612739,75,94,2022-12-24T02:15:42Z,4590000,False,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M25.00S,2022-12-24T02:15:44.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,75,94,2022-12-24T02:15:59Z,4600000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,
474,PT01M17.00S,2022-12-24T02:16:00.4Z,3,REGULAR,foul,offensive,[],201577,,,1610612739,75,94,2022-12-24T02:16:08Z,4610000,False,,,0,,R. Lopez offensive FOUL (2 PF),"[201577, 1629018]",1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Above the Break 3,24+ Center,,,,203591.0,2.0,0.0,Trent Jr.,1629018.0,,,,,,,,,,,,
476,PT01M17.00S,2022-12-24T02:16:00.4Z,3,REGULAR,turnover,offensive foul,[],201577,,,1610612739,75,94,2022-12-24T02:16:00Z,4630000,False,,,0,,R. Lopez offensive foul TURNOVER (1 TO),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Above the Break 3,24+ Center,1.0,,,203591.0,,,,,,,,,,,,,,,,
477,PT00M56.00S,2022-12-24T02:16:39.6Z,3,REGULAR,turnover,out-of-bounds,[],201152,,,1610612761,75,94,2022-12-24T02:16:47Z,4640000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[201152],1610612761.0,TOR,bad pass,,,Young,T. Young,,,,,Mid-Range,16-24 Center,2.0,,,1627534.0,,,,,,,,,,,,,,,,
478,PT00M48.00S,2022-12-24T02:16:55.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627823,,,1610612739,75,94,2022-12-24T02:17:03Z,4650000,False,,,0,,J. Hernangomez personal FOUL (1 PF) (Love 2 FT),"[1627823, 201567]",1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Mid-Range,16-24 Right Center,,,,204059.0,1.0,0.0,Love,201567.0,,,,,,,,,,,,
480,PT00M48.00S,2022-12-24T02:17:20.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201567,,,1610612739,76,94,2022-12-24T02:17:20Z,4670000,False,,,0,,K. Love Free Throw 1 of 2 (12 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,
481,PT00M48.00S,2022-12-24T02:17:34.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201567,,,1610612739,77,94,2022-12-24T02:17:34Z,4680000,False,,,0,,K. Love Free Throw 2 of 2 (13 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,,
482,PT00M35.40S,2022-12-24T02:17:50.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,61.711563731931676,38.23529411764706,1610612761,77,97,2022-12-24T02:36:02Z,4690000,False,-59.0,307.0,1,right,F. VanVleet 31' 3PT pullup (17 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,17.0,31.3,,,,,,,,,
483,PT00M35.40S,2022-12-24T02:17:57.5Z,3,REGULAR,foul,personal,['1freethrow'],203526,,,1610612761,77,97,2022-12-24T02:18:06Z,4700000,False,,,0,,R. Neto shooting personal FOUL (1 PF) (VanVleet 1 FT),"[203526, 1627832]",1610612739.0,CLE,shooting,,,Neto,R. Neto,,,,,Above the Break 3,24+ Center,,,,203591.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,
485,PT00M35.40S,2022-12-24T02:18:24.9Z,3,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,77,98,2022-12-24T02:18:24Z,4720000,False,,,0,,F. VanVleet Free Throw 1 of 1 (18 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,Made,18.0,,,,,,,,,,
486,PT00M24.70S,2022-12-24T02:18:40.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201152,,,1610612739,77,98,2022-12-24T02:18:49Z,4730000,False,,,0,,T. Young shooting personal FOUL (3 PF) (Osman 2 FT),"[201152, 1626224]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,203591.0,3.0,0.0,Osman,1626224.0,,,,,,,,,,,,
488,PT00M24.70S,2022-12-24T02:19:08.8Z,3,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,77,98,2022-12-24T02:19:08Z,4750000,False,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
489,PT00M24.70S,2022-12-24T02:19:08.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,77,98,2022-12-24T02:19:08Z,4760000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,
490,PT00M24.70S,2022-12-24T02:19:29.5Z,3,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,78,98,2022-12-24T02:19:29Z,4770000,False,,,0,,C. Osman Free Throw 2 of 2 (13 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,,
491,PT00M00.00S,2022-12-24T02:19:56.8Z,3,REGULAR,2pt,Jump Shot,[],1627832,84.70762155059133,88.23529411764706,1610612761,78,98,2022-12-24T02:20:01Z,4780000,False,191.0,91.0,1,right,MISS F. VanVleet 21' fadeaway Shot,[1627832],1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,,,,,,Missed,,21.18,,,,,,,,,
492,PT00M00.00S,2022-12-24T02:19:56.8Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,78,98,2022-12-24T02:20:01Z,4790000,False,,,0,,L. Stevens REBOUND (Off:2 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,491.0,4.0,2.0,2.0,,,,,
493,PT00M00.00S,2022-12-24T02:20:01.6Z,3,REGULAR,period,end,[],0,,,1610612739,78,98,2022-12-24T02:20:01Z,4800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,78,98,2022-12-24T02:22:37Z,4810000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,78,98,2022-12-24T02:22:37Z,4820000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612739,78,98,2022-12-24T02:22:37Z,4830000,False,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,out,['startperiod'],201577,,,1610612739,78,98,2022-12-24T02:22:37Z,4840000,False,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612739,78,98,2022-12-24T02:22:37Z,4850000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,out,['startperiod'],1627823,,,1610612739,78,98,2022-12-24T02:22:37Z,4860000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,78,98,2022-12-24T02:22:37Z,4870000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,78,98,2022-12-24T02:22:37Z,4880000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,78,98,2022-12-24T02:22:37Z,4890000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,78,98,2022-12-24T02:22:37Z,4900000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,in,['startperiod'],1630201,,,1610612739,78,98,2022-12-24T02:22:37Z,4910000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-12-24T02:20:56.4Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612739,78,98,2022-12-24T02:22:37Z,4920000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-12-24T02:22:49.6Z,4,REGULAR,period,start,[],0,,,1610612739,78,98,2022-12-24T02:22:49Z,4930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M45.00S,2022-12-24T02:23:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,12.040078843626807,47.30392156862745,1610612739,80,98,2022-12-24T02:23:11Z,4940000,False,13.0,61.0,1,left,L. Stevens 6' driving floating Jump Shot (6 PTS) (D. Garland 5 AST),"[1630205, 1629636]",1610612739.0,CLE,driving floating,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,6.0,6.22,,,,,D. Garland,1629636.0,5.0,,
509,PT11M17.00S,2022-12-24T02:23:30.9Z,4,REGULAR,3pt,Jump Shot,[],1629018,62.89421813403416,14.950980392156863,1610612761,80,98,2022-12-24T02:37:32Z,4960000,False,-175.0,296.0,1,right,MISS G. Trent Jr. 34' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,34.42,,,,,,,,,
510,PT11M13.00S,2022-12-24T02:23:34.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,80,98,2022-12-24T02:23:34Z,4970000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,509.0,7.0,6.0,1.0,,,,,
511,PT11M04.00S,2022-12-24T02:23:44.5Z,4,REGULAR,turnover,lost ball,[],1630205,,,1610612739,80,98,2022-12-24T02:23:48Z,4980000,False,,,0,,L. Stevens lost ball TURNOVER (1 TO),"[1630205, 1629018]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,1.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,
512,PT11M04.00S,2022-12-24T02:23:44.5Z,4,REGULAR,steal,,[],1629018,,,1610612761,80,98,2022-12-24T02:23:46Z,4990000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
513,PT10M48.00S,2022-12-24T02:24:00.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630567,90.88370565045992,63.970588235294116,1610612761,80,98,2022-12-24T02:38:13Z,5000000,False,70.0,33.0,1,right,MISS S. Barnes 7' turnaround Hook,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,7.74,,,,,,,,,
514,PT10M46.00S,2022-12-24T02:24:02.8Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,80,98,2022-12-24T02:24:06Z,5010000,False,,,0,,E. Mobley REBOUND (Off:1 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,513.0,8.0,7.0,1.0,,,,,
515,PT10M34.00S,2022-12-24T02:24:16.1Z,4,REGULAR,foul,personal,['2freethrow'],201152,,,1610612739,80,98,2022-12-24T02:24:29Z,5020000,False,,,0,,T. Young shooting personal FOUL (4 PF) (Stevens 2 FT),"[201152, 1630205]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,203591.0,4.0,0.0,Stevens,1630205.0,,,,,,,,,,,,
517,PT10M34.00S,2022-12-24T02:24:42.0Z,4,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,80,98,2022-12-24T02:24:42Z,5040000,False,,,0,,MISS L. Stevens Free Throw 1 of 2,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
