actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
521,PT09M14.00S,2023-01-05T02:00:57.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],101108,25.443495400788436,52.20588235294118,1610612756,70,72,2023-01-05T02:12:20Z,5170000,False,-11.0,187.0,1,left,C. Paul 18' pullup Jump Shot (21 PTS) (D. Ayton 1 AST),"[101108, 1629028]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,18.7,Made,,,,,,21.0,D. Ayton,1629028.0,1.0,,,,,,,,,
524,PT08M51.00S,2023-01-05T02:01:43.3Z,4,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,70,72,2023-01-05T02:01:49Z,5200000,False,,,0,,E. Mobley lost ball out-of-bounds TURNOVER (4 TO),[1630596],1610612739.0,CLE,lost ball,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right,,,,,,,1148.0,,,,,4.0,,,,,,,,
525,PT08M41.00S,2023-01-05T02:01:52.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101108,10.988830486202366,60.049019607843135,1610612756,70,74,2023-01-05T02:01:56Z,5210000,False,-50.0,51.0,1,left,C. Paul 7' driving floating Jump Shot (23 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,7.14,Made,,,,,,23.0,,,,,,,,,,,,
526,PT08M32.00S,2023-01-05T02:02:01.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203526,93.77463863337714,50.98039215686274,1610612739,72,74,2023-01-05T02:02:08Z,5220000,False,5.0,6.0,1,right,R. Neto driving Layup (12 PTS),[203526],1610612739.0,CLE,driving,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,12.0,,,,,,,,,,,,
527,PT08M03.00S,2023-01-05T02:02:29.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,17.296320630749015,59.55882352941176,1610612756,72,76,2023-01-05T02:02:34Z,5230000,False,-48.0,110.0,1,left,C. Paul 12' driving floating Jump Shot (25 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,12.0,Made,,,,,,25.0,,,,,,,,,,,,
528,PT07M51.00S,2023-01-05T02:02:42.1Z,4,REGULAR,3pt,Jump Shot,[],203526,70.25295663600527,15.931372549019606,1610612739,72,76,2023-01-05T02:02:47Z,5240000,False,-170.0,227.0,1,right,MISS R. Neto 28' 3PT,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,28.39,Missed,,,,,,,,,,,,,,,,,,
529,PT07M48.00S,2023-01-05T02:02:45.1Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,72,76,2023-01-05T02:02:47Z,5250000,False,,,0,,D. Ayton REBOUND (Off:2 Def:15),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,528.0,17.0,15.0,2.0,,,,,,,,,,,,,,
530,PT07M29.00S,2023-01-05T02:03:04.4Z,4,REGULAR,turnover,bad pass,[],1629028,,,1610612756,72,76,2023-01-05T02:03:19Z,5260000,False,,,0,,D. Ayton bad pass TURNOVER (3 TO),"[1629028, 1630596]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,Mobley,1630596.0,,,,,,
531,PT07M29.00S,2023-01-05T02:03:04.4Z,4,REGULAR,steal,,[],1630596,,,1610612739,72,76,2023-01-05T02:03:06Z,5270000,False,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
532,PT07M19.00S,2023-01-05T02:03:14.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201567,67.7562417871222,66.66666666666666,1610612739,72,76,2023-01-05T02:03:24Z,5280000,False,83.0,251.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
533,PT07M15.00S,2023-01-05T02:03:18.0Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,72,76,2023-01-05T02:03:18Z,5290000,False,,,0,,L. Shamet REBOUND (Off:0 Def:3),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,532.0,3.0,3.0,0.0,,,,,,,,,,,,,,
534,PT07M07.00S,2023-01-05T02:03:26.3Z,4,REGULAR,3pt,Jump Shot,[],101108,30.305519053876477,73.2843137254902,1610612756,72,76,2023-01-05T02:16:10Z,5300000,False,-116.0,232.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
535,PT07M04.00S,2023-01-05T02:03:29.1Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612756,72,76,2023-01-05T02:03:29Z,5310000,False,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,534.0,3.0,2.0,1.0,,,,,,,,,,,,,,
536,PT07M03.00S,2023-01-05T02:03:31.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,22.421156373193167,7.107843137254902,1610612756,72,79,2023-01-05T02:04:12Z,5320000,False,214.0,158.0,1,left,L. Shamet 26' 3PT  (11 PTS) (T. Craig 3 AST),"[1629013, 1628470]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,26.66,Made,,,,,,11.0,T. Craig,1628470.0,3.0,,,,,,,,,
538,PT07M02.00S,2023-01-05T02:03:45.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,72,79,2023-01-05T02:03:45Z,5340000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M02.00S,2023-01-05T02:04:34.6Z,4,REGULAR,substitution,out,[],201567,,,1610612739,72,79,2023-01-05T02:06:45Z,5350000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M02.00S,2023-01-05T02:04:34.6Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,72,79,2023-01-05T02:06:45Z,5360000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M02.00S,2023-01-05T02:04:34.6Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,72,79,2023-01-05T02:06:45Z,5370000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M02.00S,2023-01-05T02:04:34.6Z,4,REGULAR,substitution,out,[],1630688,,,1610612739,72,79,2023-01-05T02:06:45Z,5380000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M02.00S,2023-01-05T02:04:34.6Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,72,79,2023-01-05T02:06:45Z,5390000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M02.00S,2023-01-05T02:04:34.6Z,4,REGULAR,substitution,in,[],1628378,,,1610612739,72,79,2023-01-05T02:06:45Z,5400000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M02.00S,2023-01-05T02:04:34.6Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,72,79,2023-01-05T02:06:45Z,5410000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M02.00S,2023-01-05T02:04:34.6Z,4,REGULAR,substitution,in,[],1628969,,,1610612739,72,79,2023-01-05T02:06:45Z,5420000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M41.00S,2023-01-05T02:07:00.9Z,4,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,72,79,2023-01-05T02:07:06Z,5430000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (4 TO),[1628378],1610612739.0,CLE,bad pass,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,1151.0,,,,,4.0,,,,,,,,
548,PT06M26.00S,2023-01-05T02:07:26.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,5.863994743758213,51.9607843137255,1610612756,72,79,2023-01-05T02:07:30Z,5440000,False,-10.0,3.0,1,left,MISS L. Shamet driving reverse Layup,[1629013],1610612756.0,PHX,driving reverse,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
549,PT06M24.00S,2023-01-05T02:07:28.2Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,72,79,2023-01-05T02:07:30Z,5450000,False,,,0,,J. Allen REBOUND (Off:0 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,548.0,5.0,5.0,0.0,,,,,,,,,,,,,,
550,PT06M09.00S,2023-01-05T02:07:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.51182654402102,49.754901960784316,1610612739,74,79,2023-01-05T02:07:47Z,5460000,False,-1.0,8.0,1,right,I. Okoro driving Layup (7 PTS),[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,7.0,,,,,,,,,,,,
551,PT05M48.00S,2023-01-05T02:08:03.7Z,4,REGULAR,2pt,Jump Shot,[],1629028,26.231931668856767,54.90196078431373,1610612756,74,79,2023-01-05T02:08:08Z,5470000,False,-25.0,194.0,1,left,MISS D. Ayton 19' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,19.56,Missed,,,,,,,,,,,,,,,,,,
552,PT05M45.00S,2023-01-05T02:08:06.7Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,74,79,2023-01-05T02:08:08Z,5480000,False,,,0,,J. Allen REBOUND (Off:0 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Center,,,551.0,6.0,6.0,0.0,,,,,,,,,,,,,,
553,PT05M40.00S,2023-01-05T02:08:11.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,92.32917214191852,56.127450980392155,1610612739,74,79,2023-01-05T02:08:17Z,5490000,False,31.0,20.0,1,right,MISS C. Osman running Layup,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
554,PT05M38.00S,2023-01-05T02:08:13.1Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,74,79,2023-01-05T02:08:17Z,5500000,False,,,0,,L. Shamet REBOUND (Off:0 Def:4),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,553.0,4.0,4.0,0.0,,,,,,,,,,,,,,
555,PT05M36.00S,2023-01-05T02:08:19.5Z,4,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612756,74,79,2023-01-05T02:08:33Z,5510000,False,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Bridges 2 FT),"[1628378, 1628969]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,,,,,,,,4.0,0.0,Bridges,1628969.0,,
557,PT05M36.00S,2023-01-05T02:08:44.7Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,74,80,2023-01-05T02:08:44Z,5530000,False,,,0,,M. Bridges Free Throw 1 of 2 (7 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,,
558,PT05M36.00S,2023-01-05T02:09:02.5Z,4,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,74,81,2023-01-05T02:09:02Z,5540000,False,,,0,,M. Bridges Free Throw 2 of 2 (8 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
559,PT05M27.00S,2023-01-05T02:09:16.6Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612739,74,81,2023-01-05T02:09:25Z,5550000,False,,,0,,L. Shamet shooting personal FOUL (5 PF) (Neto 2 FT),"[1629013, 203526]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,,,,,,,,5.0,0.0,Neto,203526.0,,
561,PT05M27.00S,2023-01-05T02:09:41.7Z,4,REGULAR,freethrow,1 of 2,[],203526,,,1610612739,75,81,2023-01-05T02:09:41Z,5570000,False,,,0,,R. Neto Free Throw 1 of 2 (13 PTS),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,Made,,,,,,13.0,,,,,,,,,,,,
562,PT05M27.00S,2023-01-05T02:09:51.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,75,81,2023-01-05T02:09:51Z,5580000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M27.00S,2023-01-05T02:09:41.7Z,4,REGULAR,freethrow,2 of 2,[],203526,,,1610612739,76,81,2023-01-05T02:19:52Z,5590000,False,,,0,,R. Neto Free Throw 2 of 2 (14 PTS),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
568,PT05M13.00S,2023-01-05T02:13:17.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.63929040735874,36.27450980392157,1610612756,76,83,2023-01-05T02:13:25Z,5610000,False,69.0,104.0,1,left,M. Bridges 12' pullup Jump Shot (10 PTS) (L. Shamet 3 AST),"[1628969, 1629013]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,12.45,Made,,,,,,10.0,L. Shamet,1629013.0,3.0,,,,,,,,,
570,PT04M48.00S,2023-01-05T02:13:42.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,78.0059132720105,6.862745098039216,1610612739,79,83,2023-01-05T02:13:45Z,5630000,False,-216.0,154.0,1,right,D. Mitchell 26' 3PT  (17 PTS) (I. Okoro 1 AST),"[1628378, 1630171]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.51,Made,,,,,,17.0,I. Okoro,1630171.0,1.0,,,,,,,,,
572,PT04M31.00S,2023-01-05T02:13:59.6Z,4,REGULAR,turnover,lost ball,[],1628470,,,1610612756,79,83,2023-01-05T02:14:03Z,5650000,False,,,0,,T. Craig lost ball TURNOVER (1 TO),"[1628470, 1628378]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,
573,PT04M31.00S,2023-01-05T02:13:59.6Z,4,REGULAR,steal,,[],1628378,,,1610612739,79,83,2023-01-05T02:14:02Z,5660000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
574,PT04M19.00S,2023-01-05T02:14:10.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,70.64717477003943,20.098039215686274,1610612739,79,83,2023-01-05T02:14:14Z,5670000,False,-150.0,223.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
575,PT04M17.00S,2023-01-05T02:14:12.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,79,83,2023-01-05T02:14:14Z,5680000,False,,,0,,D. Ayton REBOUND (Off:2 Def:16),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,574.0,18.0,16.0,2.0,,,,,,,,,,,,,,
576,PT04M03.00S,2023-01-05T02:14:26.8Z,4,REGULAR,3pt,Jump Shot,[],1629013,31.488173455978973,61.029411764705884,1610612756,79,83,2023-01-05T02:14:32Z,5690000,False,-55.0,243.0,1,left,MISS L. Shamet 24' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
577,PT04M01.00S,2023-01-05T02:14:28.8Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612756,79,83,2023-01-05T02:14:32Z,5700000,False,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,576.0,4.0,2.0,2.0,,,,,,,,,,,,,,
578,PT03M59.00S,2023-01-05T02:14:31.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628470,8.09789750328515,52.450980392156865,1610612756,79,83,2023-01-05T02:14:37Z,5710000,False,-12.0,24.0,1,left,MISS T. Craig bank Shot,[1628470],1610612756.0,PHX,bank,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,2.66,Missed,,,,,,,,,,,,,,,,,,
579,PT03M56.00S,2023-01-05T02:14:34.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,79,83,2023-01-05T02:14:37Z,5720000,False,,,0,,J. Allen REBOUND (Off:0 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,578.0,7.0,7.0,0.0,,,,,,,,,,,,,,
580,PT03M52.00S,2023-01-05T02:14:38.9Z,4,REGULAR,3pt,Jump Shot,[],1626224,84.31340341655716,95.09803921568627,1610612739,82,83,2023-01-05T02:14:44Z,5730000,False,225.0,95.0,1,right,C. Osman 24' 3PT  (12 PTS) (D. Mitchell 8 AST),"[1626224, 1628378]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,24.47,Made,,,,,,12.0,D. Mitchell,1628378.0,8.0,,,,,,,,,
582,PT03M51.00S,2023-01-05T02:14:51.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,82,83,2023-01-05T02:14:51Z,5750000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M51.00S,2023-01-05T02:16:00.2Z,4,REGULAR,substitution,out,[],203526,,,1610612756,82,83,2023-01-05T02:16:36Z,5760000,False,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M51.00S,2023-01-05T02:16:00.2Z,4,REGULAR,substitution,out,[],1630171,,,1610612756,82,83,2023-01-05T02:16:36Z,5770000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M51.00S,2023-01-05T02:16:00.2Z,4,REGULAR,substitution,in,[],1627747,,,1610612756,82,83,2023-01-05T02:16:36Z,5780000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M51.00S,2023-01-05T02:16:00.2Z,4,REGULAR,substitution,in,[],1630596,,,1610612756,82,83,2023-01-05T02:16:36Z,5790000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M33.00S,2023-01-05T02:16:46.1Z,4,REGULAR,2pt,Jump Shot,[],101108,23.340998685939553,45.83333333333333,1610612756,82,83,2023-01-05T02:16:51Z,5800000,False,21.0,167.0,1,left,MISS C. Paul 16' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,16.82,Missed,,,,,,,,,,,,,,,,,,
588,PT03M29.00S,2023-01-05T02:16:50.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,82,83,2023-01-05T02:16:51Z,5810000,False,,,0,,J. Allen REBOUND (Off:0 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Center,,,587.0,8.0,8.0,0.0,,,,,,,,,,,,,,
589,PT03M22.00S,2023-01-05T02:17:01.1Z,4,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,82,83,2023-01-05T02:17:07Z,5820000,False,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (2 TO),[1627747],1610612739.0,CLE,bad pass,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,1628484.0,,,,,2.0,,,,,,,,
590,PT03M07.00S,2023-01-05T02:17:23.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629028,7.5722733245729295,34.31372549019608,1610612756,82,85,2023-01-05T02:17:27Z,5830000,False,78.0,19.0,1,left,D. Ayton 8' turnaround Hook (15 PTS) (C. Paul 7 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,8.06,Made,,,,,,15.0,C. Paul,101108.0,7.0,,,,,,,,,
592,PT02M46.00S,2023-01-05T02:17:44.4Z,4,REGULAR,3pt,Jump Shot,[],1627747,66.70499342969777,60.5392156862745,1610612739,85,85,2023-01-05T02:23:12Z,5850000,False,53.0,260.0,1,right,C. LeVert 26' 3PT pullup (21 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,26.58,Made,,,,,,21.0,,,,,,,,,,,,
593,PT02M24.00S,2023-01-05T02:18:05.4Z,4,REGULAR,3pt,Jump Shot,[],1628969,32.14520367936925,64.95098039215686,1610612756,85,85,2023-01-05T02:18:13Z,5860000,False,-75.0,250.0,1,left,MISS M. Bridges 26' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
594,PT02M17.00S,2023-01-05T02:18:12.4Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,85,85,2023-01-05T02:18:13Z,5870000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,593.0,4.0,4.0,0.0,,,,,,,,,,,,,,
595,PT02M02.00S,2023-01-05T02:18:34.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,85,85,2023-01-05T02:18:34Z,5880000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT01M57.00S,2023-01-05T02:20:10.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,67.09921156373193,72.30392156862744,1610612739,85,85,2023-01-05T02:23:46Z,5890000,False,112.0,257.0,1,right,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.0,Missed,,,,,,,,,,,,,,,,,,
597,PT01M52.00S,2023-01-05T02:20:15.6Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,85,85,2023-01-05T02:20:16Z,5900000,False,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,596.0,7.0,5.0,2.0,,,,,,,,,,,,,,
598,PT01M37.00S,2023-01-05T02:20:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,8.360709592641262,52.450980392156865,1610612756,85,85,2023-01-05T02:20:35Z,5910000,False,-12.0,26.0,1,left,MISS L. Shamet driving Layup,[1629013],1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
599,PT01M34.00S,2023-01-05T02:20:32.7Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,85,85,2023-01-05T02:20:35Z,5920000,False,,,0,,E. Mobley REBOUND (Off:1 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,598.0,8.0,7.0,1.0,,,,,,,,,,,,,,
600,PT01M14.00S,2023-01-05T02:20:52.9Z,4,REGULAR,3pt,Jump Shot,[],1626224,70.77858081471747,79.90196078431373,1610612739,85,85,2023-01-05T02:24:45Z,5930000,False,150.0,222.0,1,right,MISS C. Osman 26' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
601,PT01M09.00S,2023-01-05T02:20:57.9Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,85,85,2023-01-05T02:20:57Z,5940000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,600.0,5.0,4.0,1.0,,,,,,,,,,,,,,
602,PT01M09.00S,2023-01-05T02:20:57.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628378,94.40999984741211,50.0,1610612739,85,85,2023-01-05T02:25:20Z,5950000,False,0.0,0.0,1,right,MISS D. Mitchell putback Layup,[1628378],1610612739.0,CLE,putback,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
603,PT01M09.00S,2023-01-05T02:20:57.9Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,85,85,2023-01-05T02:21:01Z,5960000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,602.0,4.0,4.0,0.0,,,,,,,,,,,,,,
