actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
617,PT00M57.30S,2023-12-09T02:20:14.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,86.41590013140605,47.30392156862745,1610612766,115,114,2023-12-09T02:20:23Z,5990000,False,-13.0,75.0,1,right,MISS B. Miller 7' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,7.64,Missed,,,,,,,,,,,,,,,
618,PT00M55.00S,2023-12-09T02:20:16.3Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,115,114,2023-12-09T02:20:23Z,6000000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,617.0,10.0,6.0,4.0,,,,,,,,,,,
619,PT00M46.00S,2023-12-09T02:20:25.3Z,4,REGULAR,3pt,Jump Shot,[],1628384,9.543363994743759,5.392156862745098,1610612761,115,114,2023-12-09T02:20:29Z,6010000,False,223.0,37.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,22.61,Missed,,,,,,,,,,,,,,,
620,PT00M42.80S,2023-12-09T02:20:28.5Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,115,114,2023-12-09T02:20:29Z,6020000,False,,,0,,N. Richards REBOUND (Off:2 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,619.0,8.0,6.0,2.0,,,,,,,,,,,
621,PT00M22.20S,2023-12-09T02:20:50.4Z,4,REGULAR,2pt,Jump Shot,[],1626179,76.69185282522996,20.833333333333336,1610612766,117,114,2023-12-09T02:20:55Z,6030000,False,-146.0,167.0,1,right,T. Rozier 22' step back Jump Shot (19 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,,22.14,Made,,,,,,19.0,,,,,,,,,
622,PT00M08.00S,2023-12-09T02:21:14.3Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1626179,,,1610612761,117,114,2023-12-09T02:25:52Z,6040000,False,,,0,,T. Rozier shooting personal FOUL (5 PF) (Barnes 3 FT),"[1626179, 1630567]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628171.0,,,,,,,5.0,0.0,Barnes,1630567.0
625,PT00M08.00S,2023-12-09T02:24:27.9Z,4,REGULAR,freethrow,1 of 3,[],1630567,,,1610612761,117,114,2023-12-09T02:26:05Z,6070000,False,,,0,,MISS S. Barnes Free Throw 1 of 3,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
626,PT00M08.00S,2023-12-09T02:24:27.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,117,114,2023-12-09T02:26:05Z,6080000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,,
627,PT00M08.00S,2023-12-09T02:24:27.9Z,4,REGULAR,freethrow,2 of 3,[],1630567,,,1610612761,117,115,2023-12-09T02:26:05Z,6090000,False,,,0,,S. Barnes Free Throw 2 of 3 (30 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,,,30.0,,,,,,,,,
629,PT00M08.00S,2023-12-09T02:24:27.9Z,4,REGULAR,freethrow,3 of 3,[],1630567,,,1610612761,117,116,2023-12-09T02:26:05Z,6100000,False,,,0,,S. Barnes Free Throw 3 of 3 (31 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,,,31.0,,,,,,,,,
630,PT00M07.30S,2023-12-09T02:25:13.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612766,117,116,2023-12-09T02:25:28Z,6110000,False,,,0,,S. Barnes take personal FOUL (1 PF) (Rozier 2 FT),"[1630567, 1626179]",1610612761.0,TOR,take,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,,,,,,,,,,2004.0,,,,,,,1.0,0.0,Rozier,1626179.0
633,PT00M07.30S,2023-12-09T02:25:39.3Z,4,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,118,116,2023-12-09T02:25:39Z,6130000,False,,,0,,T. Rozier Free Throw 1 of 2 (20 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,Made,,,,,,20.0,,,,,,,,,
634,PT00M07.30S,2023-12-09T02:25:56.5Z,4,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,119,116,2023-12-09T02:25:56Z,6140000,False,,,0,,T. Rozier Free Throw 2 of 2 (21 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,Made,,,,,,21.0,,,,,,,,,
635,PT00M07.30S,2023-12-09T02:26:04.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,119,116,2023-12-09T02:26:04Z,6150000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M07.30S,2023-12-09T02:26:16.2Z,4,REGULAR,substitution,out,[],1630208,,,1610612761,119,116,2023-12-09T02:27:32Z,6160000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M07.30S,2023-12-09T02:26:16.2Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,119,116,2023-12-09T02:27:32Z,6170000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M07.30S,2023-12-09T02:26:16.2Z,4,REGULAR,substitution,in,[],1629023,,,1610612761,119,116,2023-12-09T02:27:32Z,6180000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M07.30S,2023-12-09T02:26:16.2Z,4,REGULAR,substitution,in,[],1629018,,,1610612761,119,116,2023-12-09T02:27:32Z,6190000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M00.20S,2023-12-09T02:27:52.6Z,4,REGULAR,2pt,Jump Shot,[],1630567,17.95335085413929,86.51960784313727,1610612761,119,116,2023-12-09T02:27:58Z,6200000,False,-183.0,116.0,1,left,MISS S. Barnes 21' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,,,,21.65,Missed,,,,,,,,,,,,,,,
641,PT00M00.20S,2023-12-09T02:27:52.6Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,119,116,2023-12-09T02:27:58Z,6210000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left,,,,,,640.0,2.0,2.0,0.0,,,,,,,,,,,
642,PT00M00.00S,2023-12-09T02:28:03.2Z,4,REGULAR,period,end,[],0,,,1610612766,119,116,2023-12-09T02:28:03Z,6220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M00.00S,2023-12-09T02:28:07.4Z,4,REGULAR,game,end,[],0,,,0,119,116,2023-12-09T02:28:07Z,6230000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
