actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
512,PT01M39.00S,2024-01-27T01:54:05.9Z,3,REGULAR,3pt,Jump Shot,[],1629023,65.91655716162943,41.911764705882355,1610612766,74,96,2024-01-27T01:54:09Z,4940000,False,-40.0,268.0,1,right,MISS P. Washington 27' 3PT,[1629023],1610612766.0,CHA,,Washington,P. Washington,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M37.00S,2024-01-27T01:54:07.9Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612745,74,96,2024-01-27T01:54:09Z,4950000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:6),[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,Above the Break 3,24+ Center,,,,,,,,,512.0,8.0,6.0,2.0,,,,,,,,,,,,,,
514,PT01M30.00S,2024-01-27T01:54:15.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,7.178055190538765,48.77450980392157,1610612745,74,98,2024-01-27T03:50:22Z,4960000,False,6.0,15.0,1,left,A. Thompson cutting DUNK (9 PTS) (J. Landale 2 AST),"[1641708, 1629111]",1610612745.0,HOU,,Thompson,A. Thompson,Restricted Area,0-8 Center,1.62,Made,9.0,J. Landale,1629111.0,2.0,cutting,,,,,,,,,,,,,,,,,,,
516,PT01M30.00S,2024-01-27T01:54:19.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629023,,,1610612745,74,98,2024-01-27T01:54:25Z,4980000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Thompson 1 FT),"[1629023, 1641708]",1610612766.0,CHA,1201.0,Washington,P. Washington,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,1.0,0.0,Thompson,1641708.0,,,,,,,,,,
518,PT01M30.00S,2024-01-27T01:54:51.3Z,3,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,74,99,2024-01-27T01:54:51Z,5000000,False,,,0,,A. Thompson Free Throw 1 of 1 (10 PTS),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,,,,Made,10.0,,,,,,,,,,,,,,,,,,,,,,,
519,PT01M16.00S,2024-01-27T01:55:14.7Z,3,REGULAR,3pt,Jump Shot,[],1641706,78.79434954007884,93.62745098039215,1610612766,74,99,2024-01-27T01:55:20Z,5010000,False,218.0,147.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,Miller,B. Miller,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M14.00S,2024-01-27T01:55:16.8Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,74,99,2024-01-27T01:55:16Z,5020000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,Tate,J. Tate,Above the Break 3,24+ Right Center,,,,,,,,,519.0,1.0,1.0,0.0,,,,,,,,,,,,,,
521,PT01M05.00S,2024-01-27T01:55:25.4Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,74,99,2024-01-27T01:55:30Z,5030000,False,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630224, 1630163]",1610612745.0,HOU,,Green,J. Green,Mid-Range,16-24 Right Center,,,,,,,,3.0,,,,,,,,,,,,,,,,,Ball,1630163.0
522,PT01M05.00S,2024-01-27T01:55:25.4Z,3,REGULAR,steal,,[],1630163,,,1610612766,74,99,2024-01-27T02:13:57Z,5040000,False,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,Ball,L. Ball,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M57.20S,2024-01-27T01:55:35.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612766,74,99,2024-01-27T01:55:42Z,5050000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Washington 2 FT),"[1641708, 1629023]",1610612745.0,HOU,1148.0,Thompson,A. Thompson,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,2.0,0.0,Washington,1629023.0,,,,,,,,,,
525,PT00M57.20S,2024-01-27T01:56:04.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629023,,,1610612766,75,99,2024-01-27T01:56:04Z,5070000,False,,,0,,P. Washington Free Throw 1 of 2 (7 PTS),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M57.20S,2024-01-27T01:56:23.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629023,,,1610612766,76,99,2024-01-27T01:56:23Z,5080000,False,,,0,,P. Washington Free Throw 2 of 2 (8 PTS),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,Made,8.0,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M42.50S,2024-01-27T01:56:47.8Z,3,REGULAR,turnover,3-second-violation,[],1630256,,,1610612745,76,99,2024-01-27T01:56:57Z,5090000,False,,,0,,J. Tate 3-second-violation TURNOVER (1 TO),[1630256],1610612745.0,HOU,1201.0,Tate,J. Tate,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
530,PT00M27.20S,2024-01-27T01:57:11.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,70.38436268068331,81.61764705882352,1610612766,76,99,2024-01-27T02:02:58Z,5100000,False,158.0,226.0,1,right,MISS L. Ball 27' step back 3PT,[1630163],1610612766.0,CHA,,Ball,L. Ball,Above the Break 3,24+ Right Center,27.57,Missed,,,,,step back,,,,,,,,,,,,,,,,,,,
531,PT00M25.10S,2024-01-27T01:57:13.5Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612745,76,99,2024-01-27T01:57:37Z,5110000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:7),[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,Above the Break 3,24+ Right Center,,,,,,,,,530.0,9.0,7.0,2.0,,,,,,,,,,,,,,
532,PT00M03.70S,2024-01-27T01:57:34.9Z,3,REGULAR,3pt,Jump Shot,[],1630224,28.203022339027594,21.07843137254902,1610612745,76,99,2024-01-27T02:03:33Z,5120000,False,145.0,213.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,,Green,J. Green,Above the Break 3,24+ Right Center,25.71,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
533,PT00M01.50S,2024-01-27T01:57:37.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,76,99,2024-01-27T01:57:37Z,5130000,False,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Above the Break 3,24+ Right Center,,,,,,,,,532.0,7.0,6.0,1.0,,,,,,,,,,,,,,
534,PT00M00.00S,2024-01-27T01:57:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.14651773981603,51.9607843137255,1610612766,78,99,2024-01-27T02:03:58Z,5140000,False,10.0,31.0,1,right,L. Ball driving Layup (15 PTS) (M. Bridges 2 AST),"[1630163, 1628970]",1610612766.0,CHA,,Ball,L. Ball,Restricted Area,0-8 Center,3.22,Made,15.0,M. Bridges,1628970.0,2.0,driving,,,,,,,,,,,,,,,,,,,
536,PT00M00.00S,2024-01-27T01:57:50.5Z,3,REGULAR,period,end,[],0,,,1610612745,78,99,2024-01-27T01:57:50Z,5160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2024-01-27T01:59:34.8Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612745,78,99,2024-01-27T02:00:38Z,5180000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2024-01-27T01:59:34.8Z,4,REGULAR,substitution,out,['startperiod'],1628373,,,1610612745,78,99,2024-01-27T02:00:38Z,5190000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612766.0,CHA,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2024-01-27T01:59:34.8Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,78,99,2024-01-27T02:00:38Z,5200000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2024-01-27T01:59:34.8Z,4,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,78,99,2024-01-27T02:00:38Z,5210000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2024-01-27T01:59:34.8Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612745,78,99,2024-01-27T02:00:38Z,5220000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2024-01-27T01:59:34.8Z,4,REGULAR,substitution,in,['startperiod'],1641733,,,1610612745,78,99,2024-01-27T02:00:38Z,5230000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2024-01-27T01:59:34.8Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612745,78,99,2024-01-27T02:00:38Z,5240000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2024-01-27T01:59:34.8Z,4,REGULAR,substitution,in,['startperiod'],1627832,,,1610612745,78,99,2024-01-27T02:00:38Z,5250000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2024-01-27T02:00:51.4Z,4,REGULAR,period,start,[],0,,,1610612766,78,99,2024-01-27T02:00:51Z,5260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT11M44.00S,2024-01-27T02:00:52.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,79.97700394218134,49.50980392156863,1610612766,78,99,2024-01-27T02:18:54Z,5265000,False,-2.0,136.0,1,right,MISS L. Ball 13' pullup Shot - blocked,"[1630163, 1627832]",1610612766.0,CHA,,Ball,L. Ball,In The Paint (Non-RA),8-16 Center,13.57,Missed,,,,,pullup,,,,,,,,,,,,,,,,VanVleet,1627832.0,,
572,PT11M44.00S,2024-01-27T02:00:52.4Z,4,REGULAR,block,,[],1627832,,,1610612766,78,99,2024-01-27T02:04:20Z,5267500,False,,,0,,F. VanVleet BLOCK (5 BLK),[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT11M44.00S,2024-01-27T02:00:52.4Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612745,78,99,2024-01-27T02:04:20Z,5268750,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,In The Paint (Non-RA),8-16 Center,,,,,,,,,571.0,3.0,3.0,0.0,,,,,,,,,,,,,,
549,PT11M25.00S,2024-01-27T02:00:58.8Z,4,REGULAR,3pt,Jump Shot,[],1641715,29.25427069645204,29.65686274509804,1610612745,78,102,2024-01-27T02:04:34Z,5290000,False,102.0,222.0,1,left,C. Whitmore 24' 3PT  (13 PTS) (A. Holiday 2 AST),"[1641715, 1628988]",1610612745.0,HOU,,Whitmore,C. Whitmore,Above the Break 3,24+ Right Center,24.46,Made,13.0,A. Holiday,1628988.0,2.0,,,,,,,,,,,,,,,,,,,,
550,PT11M23.00S,2024-01-27T02:01:07.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,92.59198423127464,48.529411764705884,1610612766,80,102,2024-01-27T02:07:25Z,5300000,False,-7.0,17.0,1,right,N. Richards floating Jump Shot (14 PTS) (L. Ball 7 AST),"[1630208, 1630163]",1610612766.0,CHA,,Richards,N. Richards,Restricted Area,0-8 Center,1.86,Made,14.0,L. Ball,1630163.0,7.0,floating,,,,,,,,,,,,,,,,,,,
552,PT11M23.00S,2024-01-27T02:01:09.4Z,4,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612766,80,102,2024-01-27T02:01:21Z,5320000,False,,,0,,A. Holiday shooting personal FOUL (2 PF) (Richards 1 FT),"[1628988, 1630208]",1610612745.0,HOU,1148.0,Holiday,A. Holiday,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,2.0,0.0,Richards,1630208.0,,,,,,,,,,
554,PT11M23.00S,2024-01-27T02:01:29.1Z,4,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,80,102,2024-01-27T02:01:34Z,5340000,False,,,0,,MISS N. Richards Free Throw 1 of 1,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
555,PT11M21.00S,2024-01-27T02:01:31.1Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,80,102,2024-01-27T02:01:34Z,5350000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,,,,,,,,,,,554.0,4.0,3.0,1.0,,,,,,,,,,,,,,
556,PT11M07.00S,2024-01-27T02:01:44.8Z,4,REGULAR,3pt,Jump Shot,[],1641715,31.09395532194481,67.64705882352942,1610612745,80,105,2024-01-27T02:01:53Z,5360000,False,-88.0,240.0,1,left,C. Whitmore 25' 3PT bank (16 PTS) (A. Thompson 5 AST),"[1641715, 1641708]",1610612745.0,HOU,,Whitmore,C. Whitmore,Above the Break 3,24+ Left Center,25.55,Made,16.0,A. Thompson,1641708.0,5.0,bank,,,,,,,,,,,,,,,,,,,
558,PT10M54.00S,2024-01-27T02:02:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,87.99277266754271,45.83333333333333,1610612766,80,105,2024-01-27T02:08:38Z,5380000,False,-21.0,60.0,1,right,MISS B. Miller 6' driving Layup - blocked,"[1641706, 1627832]",1610612766.0,CHA,,Miller,B. Miller,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,driving,,,,,,,,,,,,,,,,VanVleet,1627832.0,,
559,PT10M54.00S,2024-01-27T02:02:03.4Z,4,REGULAR,block,,[],1627832,,,1610612766,80,105,2024-01-27T02:27:38Z,5390000,False,,,0,,F. VanVleet BLOCK (6 BLK),[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M54.00S,2024-01-27T02:02:03.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,80,105,2024-01-27T02:02:14Z,5400000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,558.0,,,,,,,,,,,,,,,,,
562,PT10M45.00S,2024-01-27T02:02:20.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630208,90.48948751642575,48.529411764705884,1610612766,80,105,2024-01-27T02:02:26Z,5420000,False,-7.0,37.0,1,right,MISS N. Richards Hook,[1630208],1610612766.0,CHA,,Richards,N. Richards,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M43.00S,2024-01-27T02:02:22.5Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,80,105,2024-01-27T02:02:26Z,5430000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,Restricted Area,0-8 Center,,,,,,,,,562.0,5.0,4.0,1.0,,,,,,,,,,,,,,
564,PT10M33.00S,2024-01-27T02:02:32.4Z,4,REGULAR,3pt,Jump Shot,[],1641715,6.521024967148489,95.58823529411765,1610612745,80,108,2024-01-27T02:02:37Z,5440000,False,-228.0,9.0,1,left,C. Whitmore 3PT  (19 PTS) (A. Holiday 3 AST),"[1641715, 1628988]",1610612745.0,HOU,,Whitmore,C. Whitmore,Left Corner 3,24+ Left,22.81,Made,19.0,A. Holiday,1628988.0,3.0,,,,,,,,,,,,,,,,,,,,
566,PT10M23.00S,2024-01-27T02:02:43.2Z,4,REGULAR,3pt,Jump Shot,[],1630163,67.7562417871222,27.941176470588236,1610612766,80,108,2024-01-27T02:09:19Z,5460000,False,-110.0,251.0,1,right,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,,Ball,L. Ball,Above the Break 3,24+ Left Center,27.38,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
567,PT10M20.00S,2024-01-27T02:02:46.2Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612745,80,108,2024-01-27T02:02:56Z,5470000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,Holiday,A. Holiday,Above the Break 3,24+ Left Center,,,,,,,,,566.0,1.0,1.0,0.0,,,,,,,,,,,,,,
568,PT10M12.00S,2024-01-27T02:02:53.9Z,4,REGULAR,3pt,Jump Shot,[],1641708,26.62614980289093,84.06862745098039,1610612745,80,111,2024-01-27T02:02:59Z,5480000,False,-170.0,198.0,1,left,A. Thompson 26' 3PT  (13 PTS) (A. Holiday 4 AST),"[1641708, 1628988]",1610612745.0,HOU,,Thompson,A. Thompson,Above the Break 3,24+ Left Center,26.1,Made,13.0,A. Holiday,1628988.0,4.0,,,,,,,,,,,,,,,,,,,,
570,PT10M12.00S,2024-01-27T02:02:59.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,80,111,2024-01-27T02:02:59Z,5500000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M12.00S,2024-01-27T02:04:42.8Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,80,111,2024-01-27T02:05:51Z,5510000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT10M12.00S,2024-01-27T02:04:42.8Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,80,111,2024-01-27T02:05:51Z,5520000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M56.00S,2024-01-27T02:06:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,91.14651773981603,51.9607843137255,1610612766,80,111,2024-01-27T02:10:06Z,5530000,False,10.0,31.0,1,right,MISS B. Miller driving Layup,[1641706],1610612766.0,CHA,,Miller,B. Miller,Restricted Area,0-8 Center,3.22,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
578,PT09M53.00S,2024-01-27T02:06:09.3Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,80,111,2024-01-27T02:06:09Z,5540000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:8),[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,Restricted Area,0-8 Center,,,,,,,,,577.0,10.0,8.0,2.0,,,,,,,,,,,,,,
579,PT09M42.00S,2024-01-27T02:06:20.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,4.944152431011826,50.0,1610612745,80,113,2024-01-27T02:06:24Z,5550000,False,0.0,-6.0,1,left,J. Landale DUNK (6 PTS) (F. VanVleet 3 AST),"[1629111, 1627832]",1610612745.0,HOU,,Landale,J. Landale,Restricted Area,0-8 Center,0.6,Made,6.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,,,,,,,
581,PT09M32.00S,2024-01-27T02:06:30.1Z,4,REGULAR,3pt,Jump Shot,[],1641733,65.1281208935611,57.59803921568627,1610612766,83,113,2024-01-27T02:06:34Z,5570000,False,38.0,275.0,1,right,N. Smith Jr. 27' 3PT  (10 PTS) (P. Washington 2 AST),"[1641733, 1629023]",1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,Above the Break 3,24+ Center,27.79,Made,10.0,P. Washington,1629023.0,2.0,,,,,,,,,,,,,,,,,,,,
583,PT09M10.00S,2024-01-27T02:06:52.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,28.07161629434954,12.5,1610612745,83,116,2024-01-27T02:06:57Z,5590000,False,188.0,211.0,1,left,F. VanVleet 28' 3PT  (14 PTS) (C. Whitmore 2 AST),"[1627832, 1641715]",1610612745.0,HOU,,VanVleet,F. VanVleet,Above the Break 3,24+ Right Center,28.26,Made,14.0,C. Whitmore,1641715.0,2.0,,,,,,,,,,,,,,,,,,,,
585,PT08M47.00S,2024-01-27T02:07:14.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,85.23324572930355,50.0,1610612766,83,116,2024-01-27T02:13:06Z,5610000,False,0.0,86.0,1,right,MISS P. Washington 8' floating Shot,[1629023],1610612766.0,CHA,,Washington,P. Washington,In The Paint (Non-RA),8-16 Center,8.63,Missed,,,,,floating,,,,,,,,,,,,,,,,,,,
586,PT08M46.00S,2024-01-27T02:07:15.8Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,83,116,2024-01-27T02:07:20Z,5620000,False,,,0,,C. Whitmore REBOUND (Off:2 Def:9),[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,In The Paint (Non-RA),8-16 Center,,,,,,,,,585.0,11.0,9.0,2.0,,,,,,,,,,,,,,
587,PT08M30.00S,2024-01-27T02:07:34.6Z,4,REGULAR,foul,personal,[],1641733,,,1610612745,83,116,2024-01-27T02:08:03Z,5630000,False,,,0,,N. Smith Jr. personal FOUL (2 PF),"[1641733, 1627832]",1610612766.0,CHA,1201.0,Smith Jr.,N. Smith Jr.,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,0.0,VanVleet,1627832.0,,,,,,,,,,
590,PT08M21.00S,2024-01-27T02:08:04.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,11.908672798948752,58.82352941176471,1610612745,83,118,2024-01-27T02:15:00Z,5650000,False,-44.0,59.0,1,left,A. Holiday 7' pullup Jump Shot (5 PTS),[1628988],1610612745.0,HOU,,Holiday,A. Holiday,In The Paint (Non-RA),0-8 Center,7.4,Made,5.0,,,,pullup,,,,,,,,,,,,,,,,,,,
591,PT08M13.00S,2024-01-27T02:08:13.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,91.01511169513797,51.9607843137255,1610612766,85,118,2024-01-27T02:08:17Z,5660000,False,10.0,32.0,1,right,P. Washington alley-oop DUNK (10 PTS) (L. Ball 8 AST),"[1629023, 1630163]",1610612766.0,CHA,,Washington,P. Washington,Restricted Area,0-8 Center,3.35,Made,10.0,L. Ball,1630163.0,8.0,alley-oop,,,,,,,,,,,,,,,,,,,
593,PT07M44.00S,2024-01-27T02:08:41.9Z,4,REGULAR,3pt,Jump Shot,[],1641715,13.87976346911958,96.56862745098039,1610612745,85,121,2024-01-27T02:08:45Z,5680000,False,-233.0,78.0,1,left,C. Whitmore 24' 3PT  (22 PTS) (A. Thompson 6 AST),"[1641715, 1641708]",1610612745.0,HOU,,Whitmore,C. Whitmore,Left Corner 3,24+ Left,24.55,Made,22.0,A. Thompson,1641708.0,6.0,,,,,,,,,,,,,,,,,,,,
595,PT07M39.00S,2024-01-27T02:08:48.9Z,4,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612766,85,121,2024-01-27T02:08:58Z,5700000,False,,,0,,F. VanVleet shooting personal FOUL (3 PF) (Bridges 2 FT),"[1627832, 1628970]",1610612745.0,HOU,1201.0,VanVleet,F. VanVleet,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,3.0,0.0,Bridges,1628970.0,,,,,,,,,,
597,PT07M39.00S,2024-01-27T02:09:17.3Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,86,121,2024-01-27T02:09:17Z,5720000,False,,,0,,M. Bridges Free Throw 1 of 2 (20 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,Made,20.0,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M39.00S,2024-01-27T02:09:18.2Z,4,REGULAR,substitution,out,[],1629111,,,1610612766,86,121,2024-01-27T02:09:31Z,5730000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M39.00S,2024-01-27T02:09:18.2Z,4,REGULAR,substitution,out,[],1627832,,,1610612766,86,121,2024-01-27T02:09:31Z,5740000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M39.00S,2024-01-27T02:09:18.2Z,4,REGULAR,substitution,in,[],1630256,,,1610612766,86,121,2024-01-27T02:09:31Z,5750000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M39.00S,2024-01-27T02:09:18.2Z,4,REGULAR,substitution,in,[],203493,,,1610612766,86,121,2024-01-27T02:09:31Z,5760000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M39.00S,2024-01-27T02:09:42.0Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,87,121,2024-01-27T02:09:42Z,5770000,False,,,0,,M. Bridges Free Throw 2 of 2 (21 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,Made,21.0,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M25.00S,2024-01-27T02:09:58.1Z,4,REGULAR,3pt,Jump Shot,[],1641715,30.436925098554536,80.63725490196079,1610612745,87,121,2024-01-27T02:16:20Z,5780000,False,-153.0,234.0,1,left,MISS C. Whitmore 27' pullup 3PT,[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,Above the Break 3,24+ Left Center,27.94,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
605,PT07M22.00S,2024-01-27T02:10:01.8Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,87,121,2024-01-27T02:10:01Z,5790000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641708],1610612745.0,HOU,,Thompson,A. Thompson,Above the Break 3,24+ Left Center,,,,,,,,,604.0,6.0,4.0,2.0,,,,,,,,,,,,,,
