actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
504,PT10M48.00S,2025-01-14T01:50:02.0Z,4,REGULAR,substitution,in,[],1630162,,,1610612764,81,82,2025-01-14T01:50:04Z,4890000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M48.00S,2025-01-14T01:50:00.7Z,4,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,81,82,2025-01-14T01:50:19Z,4900000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
506,PT10M45.00S,2025-01-14T01:50:03.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,81,82,2025-01-14T01:50:19Z,4910000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,505.0,4.0,4.0,0.0,,,,,,
507,PT10M33.00S,2025-01-14T01:50:31.1Z,4,REGULAR,3pt,Jump Shot,[],1629675,29.122864651773984,8.333333333333332,1610612750,81,85,2025-01-14T01:50:35Z,4920000,False,208.0,221.0,1,left,N. Reid 30' 3PT  (12 PTS) (A. Edwards 6 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,30.39,Made,12.0,A. Edwards,1630162.0,6.0,,,,,,,,,,
510,PT10M07.00S,2025-01-14T01:50:56.6Z,4,REGULAR,3pt,Jump Shot,[],1642267,74.98357424441524,4.901960784313726,1610612764,84,85,2025-01-14T01:51:01Z,4950000,False,-225.0,183.0,1,right,C. Carrington 29' 3PT  (5 PTS) (K. George 3 AST),"[1642267, 1642273]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,29.02,Made,5.0,K. George,1642273.0,3.0,,,,,,,,,,
512,PT09M37.00S,2025-01-14T01:51:25.7Z,4,REGULAR,2pt,Jump Shot,[],1630162,6.258212877792378,82.59803921568627,1610612750,84,87,2025-01-14T01:51:32Z,4970000,False,-163.0,6.0,1,left,A. Edwards 16' step back Jump Shot (23 PTS) (J. Randle 2 AST),"[1630162, 203944]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,,,,,16.31,Made,23.0,J. Randle,203944.0,2.0,,,,,,,,,,
513,PT09M22.00S,2025-01-14T01:51:41.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.72339027595268,57.59803921568627,1610612764,84,87,2025-01-14T01:51:46Z,4980000,False,38.0,16.0,1,right,MISS K. Kuzma driving Layup - blocked,"[1628398, 1629675]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,4.12,Missed,,,,,,,,,Reid,1629675.0,,,,
514,PT09M22.00S,2025-01-14T01:51:41.0Z,4,REGULAR,block,,[],1629675,,,1610612764,84,87,2025-01-14T01:51:42Z,4990000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT09M20.00S,2025-01-14T01:51:43.0Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,84,87,2025-01-14T01:51:46Z,5000000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,513.0,2.0,2.0,0.0,,,,,,
516,PT09M17.00S,2025-01-14T01:51:49.0Z,4,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612750,84,87,2025-01-14T01:51:56Z,5010000,False,,,0,,A. Sarr shooting personal FOUL (2 PF) (Randle 2 FT),"[1642259, 203944]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,,,,,,,,,,,,,2.0,0.0,Randle,203944.0
518,PT09M17.00S,2025-01-14T01:52:26.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,84,88,2025-01-14T01:52:54Z,5030000,False,,,0,,J. Randle Free Throw 1 of 2 (14 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
519,PT09M17.00S,2025-01-14T01:52:28.4Z,4,REGULAR,substitution,out,[],1642273,,,1610612750,84,88,2025-01-14T01:52:31Z,5040000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M17.00S,2025-01-14T01:52:28.4Z,4,REGULAR,substitution,in,[],1641731,,,1610612750,84,88,2025-01-14T01:52:31Z,5050000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M17.00S,2025-01-14T01:52:26.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,84,88,2025-01-14T01:52:54Z,5060000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
522,PT09M14.00S,2025-01-14T01:52:29.5Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,84,88,2025-01-14T01:52:54Z,5070000,False,,,0,,C. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,521.0,4.0,4.0,0.0,,,,,,
523,PT09M05.00S,2025-01-14T01:53:07.2Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612764,84,88,2025-01-14T01:53:23Z,5080000,False,,,0,,N. Reid shooting personal FOUL (4 PF) (Sarr 2 FT),"[1629675, 1642259]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,1628485.0,,,,,,,,,,,,,4.0,0.0,Sarr,1642259.0
527,PT09M05.00S,2025-01-14T01:58:18.1Z,4,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,85,88,2025-01-14T01:58:18Z,5110000,False,,,0,,A. Sarr Free Throw 1 of 2 (12 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
528,PT09M05.00S,2025-01-14T01:58:33.8Z,4,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,86,88,2025-01-14T01:58:33Z,5120000,False,,,0,,A. Sarr Free Throw 2 of 2 (13 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
529,PT08M42.00S,2025-01-14T01:58:56.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,20.581471747700395,90.44117647058823,1610612750,86,91,2025-01-14T01:59:02Z,5130000,False,-202.0,141.0,1,left,A. Edwards 24' 3PT step back (26 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,24.65,Made,26.0,,,,,,,,,,,,,
530,PT08M24.00S,2025-01-14T01:59:15.9Z,4,REGULAR,3pt,Jump Shot,[],1642267,66.44218134034165,25.49019607843137,1610612764,89,91,2025-01-14T02:09:17Z,5140000,False,-123.0,263.0,1,right,C. Carrington 29' 3PT step back (8 PTS) (A. Sarr 5 AST),"[1642267, 1642259]",1610612764.0,WAS,step back,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,29.0,Made,8.0,A. Sarr,1642259.0,5.0,,,,,,,,,,
532,PT08M10.00S,2025-01-14T01:59:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.521024967148489,51.470588235294116,1610612750,89,93,2025-01-14T01:59:36Z,5160000,False,-7.0,9.0,1,left,A. Edwards driving reverse Layup (28 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,1.15,Made,28.0,,,,,,,,,,,,,
533,PT08M02.00S,2025-01-14T01:59:37.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,90.09526938239159,41.911764705882355,1610612764,89,93,2025-01-14T02:10:55Z,5170000,False,-40.0,41.0,1,right,MISS A. Sarr cutting Layup,[1642259],1610612764.0,WAS,cutting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.73,Missed,,,,,,,,,,,,,,
534,PT08M00.00S,2025-01-14T01:59:39.0Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,89,93,2025-01-14T02:14:26Z,5180000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,533.0,5.0,5.0,0.0,,,,,,
535,PT07M52.00S,2025-01-14T01:59:46.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,5.995400788436268,0.49019607843137253,1610612750,89,96,2025-01-14T01:59:51Z,5190000,False,248.0,4.0,1,left,N. Alexander-Walker 24' 3PT  (6 PTS) (A. Edwards 7 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,24.75,Made,6.0,A. Edwards,1630162.0,7.0,,,,,,,,,,
537,PT07M52.00S,2025-01-14T01:59:51.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,89,96,2025-01-14T01:59:51Z,5210000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M52.00S,2025-01-14T02:00:09.2Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,89,96,2025-01-14T02:02:48Z,5220000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M52.00S,2025-01-14T02:00:09.2Z,4,REGULAR,substitution,out,[],201144,,,1610612764,89,96,2025-01-14T02:02:48Z,5230000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M52.00S,2025-01-14T02:00:09.2Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,89,96,2025-01-14T02:02:48Z,5240000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M52.00S,2025-01-14T02:00:09.2Z,4,REGULAR,substitution,in,[],1630183,,,1610612764,89,96,2025-01-14T02:02:48Z,5250000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M38.00S,2025-01-14T02:03:05.7Z,4,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,89,96,2025-01-14T02:03:11Z,5260000,False,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,1830.0,,,,,,,,,,,,,,,,
571,PT07M22.00S,2025-01-14T02:03:15.4Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,89,96,2025-01-14T02:07:02Z,5265000,False,,,0,,A. Edwards lost ball TURNOVER (7 TO),"[1630162, 1628398]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,7.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,,
572,PT07M22.00S,2025-01-14T02:03:15.4Z,4,REGULAR,steal,,[],1628398,,,1610612764,89,96,2025-01-14T02:07:02Z,5267500,False,,,0,,K. Kuzma STEAL (3 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
546,PT07M05.00S,2025-01-14T02:03:42.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,70.90998685939553,80.14705882352942,1610612764,89,96,2025-01-14T02:07:05Z,5300000,False,151.0,221.0,1,right,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,26.74,Missed,,,,,,,,,,,,,,
547,PT07M01.00S,2025-01-14T02:03:46.3Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,89,96,2025-01-14T02:03:47Z,5310000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,546.0,4.0,4.0,0.0,,,,,,
548,PT06M55.00S,2025-01-14T02:03:51.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,8.886333771353483,49.26470588235294,1610612750,89,98,2025-01-14T02:04:04Z,5320000,False,4.0,31.0,1,left,J. Randle running DUNK (16 PTS),[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,3.12,Made,16.0,,,,,,,,,,,,,
549,PT06M50.00S,2025-01-14T02:03:56.5Z,4,REGULAR,turnover,lost ball,[],1629673,,,1610612764,89,98,2025-01-14T02:04:07Z,5330000,False,,,0,,J. Poole lost ball TURNOVER (5 TO),"[1629673, 1630162]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,5.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,
550,PT06M50.00S,2025-01-14T02:03:56.5Z,4,REGULAR,steal,,[],1630162,,,1610612750,89,98,2025-01-14T02:03:58Z,5340000,False,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
551,PT06M46.00S,2025-01-14T02:04:03.8Z,4,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612750,89,98,2025-01-14T02:04:12Z,5350000,False,,,0,,C. Carrington shooting personal FOUL (2 PF) (Edwards 2 FT),"[1642267, 1630162]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,1627962.0,,,,,,,,,,,,,2.0,0.0,Edwards,1630162.0
553,PT06M46.00S,2025-01-14T02:04:28.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630162,,,1610612750,89,99,2025-01-14T02:15:58Z,5370000,False,,,0,,A. Edwards Free Throw 1 of 2 (29 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,
554,PT06M46.00S,2025-01-14T02:04:29.9Z,4,REGULAR,substitution,out,[],1642259,,,1610612750,89,99,2025-01-14T02:04:33Z,5380000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M46.00S,2025-01-14T02:04:29.9Z,4,REGULAR,substitution,in,[],202685,,,1610612750,89,99,2025-01-14T02:04:33Z,5390000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M46.00S,2025-01-14T02:04:28.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630162,,,1610612750,89,100,2025-01-14T02:15:58Z,5400000,False,,,0,,A. Edwards Free Throw 2 of 2 (30 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,
557,PT06M23.00S,2025-01-14T02:05:12.5Z,4,REGULAR,2pt,Jump Shot,[],1642267,78.66294349540078,27.205882352941174,1610612764,89,100,2025-01-14T02:16:44Z,5410000,False,-114.0,148.0,1,right,MISS C. Carrington 18' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Mid-Range,16-24 Left Center,,,,,18.69,Missed,,,,,,,,,,,,,,
558,PT06M20.00S,2025-01-14T02:05:15.7Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,89,100,2025-01-14T02:05:15Z,5420000,False,,,0,,J. Randle REBOUND (Off:3 Def:6),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,557.0,9.0,6.0,3.0,,,,,,
560,PT06M13.00S,2025-01-14T02:05:23.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,34.247700394218136,58.82352941176471,1610612750,89,100,2025-01-14T02:05:30Z,5430000,False,-44.0,269.0,1,left,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,27.3,Missed,,,,,,,,,,,,,,
561,PT06M10.00S,2025-01-14T02:05:26.1Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,89,100,2025-01-14T02:05:30Z,5440000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,560.0,7.0,5.0,2.0,,,,,,
562,PT06M10.00S,2025-01-14T02:05:28.3Z,4,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612750,89,100,2025-01-14T02:05:40Z,5450000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1629673, 1630183]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1830.0,,,,,,,,,,,,,2.0,0.0,McDaniels,1630183.0
564,PT06M10.00S,2025-01-14T02:05:58.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630183,,,1610612750,89,101,2025-01-14T02:05:58Z,5470000,False,,,0,,J. McDaniels Free Throw 1 of 2 (7 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
565,PT06M10.00S,2025-01-14T02:06:02.3Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,89,101,2025-01-14T02:06:04Z,5480000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M10.00S,2025-01-14T02:06:02.3Z,4,REGULAR,substitution,in,[],203497,,,1610612750,89,101,2025-01-14T02:06:04Z,5490000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M10.00S,2025-01-14T02:06:15.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630183,,,1610612750,89,102,2025-01-14T02:06:15Z,5500000,False,,,0,,J. McDaniels Free Throw 2 of 2 (8 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
568,PT05M58.00S,2025-01-14T02:06:28.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,89.83245729303549,59.55882352941176,1610612764,91,102,2025-01-14T02:18:42Z,5510000,False,48.0,43.0,1,right,K. Kuzma 6' driving floating Jump Shot (20 PTS) (J. Valančiūnas 3 AST),"[1628398, 202685]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.44,Made,20.0,J. Valančiūnas,202685.0,3.0,,,,,,,,,,
569,PT05M37.00S,2025-01-14T02:06:49.3Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.750985545335087,23.284313725490197,1610612750,91,105,2025-01-14T02:18:27Z,5520000,False,134.0,246.0,1,left,A. Edwards 27' 3PT step back (33 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,27.99,Made,33.0,,,,,,,,,,,,,
570,PT05M37.00S,2025-01-14T02:06:57.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,91,105,2025-01-14T02:07:00Z,5530000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M20.00S,2025-01-14T02:10:02.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,86.02168199737189,51.71568627450981,1610612764,91,105,2025-01-14T02:10:27Z,5540000,False,9.0,79.0,1,right,MISS K. Kuzma 7' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.94,Missed,,,,,,,,,,,,,,
574,PT05M19.00S,2025-01-14T02:10:03.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,91,105,2025-01-14T02:10:27Z,5550000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,573.0,,,,,,,,,
576,PT04M59.00S,2025-01-14T02:10:31.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,7.046649145860711,50.73529411764706,1610612750,91,107,2025-01-14T02:10:35Z,5570000,False,-4.0,14.0,1,left,J. Randle driving DUNK (18 PTS),[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,1.42,Made,18.0,,,,,,,,,,,,,
577,PT04M48.00S,2025-01-14T02:10:41.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,67.7562417871222,22.30392156862745,1610612764,94,107,2025-01-14T02:19:54Z,5580000,False,-138.0,251.0,1,right,J. Poole 28' 3PT  (18 PTS) (J. Valančiūnas 4 AST),"[1629673, 202685]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,28.63,Made,18.0,J. Valančiūnas,202685.0,4.0,,,,,,,,,,
579,PT04M36.00S,2025-01-14T02:10:56.1Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612750,94,107,2025-01-14T02:11:06Z,5600000,False,,,0,,MIN 8-second-violation Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,1830.0,,,,,,,,,,,,,,,,
580,PT04M34.00S,2025-01-14T02:11:08.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,70.64717477003943,17.401960784313726,1610612764,94,107,2025-01-14T02:11:15Z,5610000,False,-163.0,223.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,27.65,Missed,,,,,,,,,,,,,,
581,PT04M28.00S,2025-01-14T02:11:14.0Z,4,REGULAR,rebound,offensive,[],1642267,,,1610612764,94,107,2025-01-14T02:11:14Z,5620000,False,,,0,,C. Carrington REBOUND (Off:1 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,580.0,5.0,4.0,1.0,,,,,,
582,PT04M28.00S,2025-01-14T02:11:14.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642267,94.40999984741211,50.0,1610612764,94,107,2025-01-14T02:11:17Z,5630000,False,0.0,0.0,1,right,MISS C. Carrington tip Layup,[1642267],1610612764.0,WAS,tip,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
583,PT04M28.00S,2025-01-14T02:11:14.0Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,94,107,2025-01-14T02:11:17Z,5640000,False,,,0,,J. Randle REBOUND (Off:3 Def:7),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,582.0,10.0,7.0,3.0,,,,,,
584,PT04M23.00S,2025-01-14T02:11:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612750,94,107,2025-01-14T02:11:32Z,5650000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Edwards 2 FT),"[1641731, 1630162]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Left,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0
586,PT04M23.00S,2025-01-14T02:11:47.8Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,94,108,2025-01-14T02:11:47Z,5670000,False,,,0,,A. Edwards Free Throw 1 of 2 (34 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,34.0,,,,,,,,,,,,,
587,PT04M23.00S,2025-01-14T02:12:02.7Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,94,109,2025-01-14T02:12:02Z,5680000,False,,,0,,A. Edwards Free Throw 2 of 2 (35 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,35.0,,,,,,,,,,,,,
588,PT04M09.00S,2025-01-14T02:12:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.72339027595268,41.66666666666667,1610612764,94,109,2025-01-14T02:22:11Z,5690000,False,-42.0,16.0,1,right,MISS J. Poole driving reverse Layup - blocked,"[1629673, 203497]",1610612764.0,WAS,driving reverse,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.46,Missed,,,,,,,,,Gobert,203497.0,,,,
589,PT04M09.00S,2025-01-14T02:12:18.6Z,4,REGULAR,block,,[],203497,,,1610612764,94,109,2025-01-14T02:12:21Z,5700000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
590,PT04M09.00S,2025-01-14T02:12:18.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,94,109,2025-01-14T02:12:25Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,588.0,,,,,,,,,
