actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
426,PT04M04.00S,2025-03-30T00:44:46.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630592,66.3107752956636,11.519607843137255,1610612751,76,76,2025-03-30T00:47:27Z,4190000,False,-192.0,264.0,1,right,J. Wilson 32' 3PT running (14 PTS) (K. Johnson 3 AST),"[1630592, 1630553]",1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,32.68,Made,,,,,14.0,,,,,,,,,K. Johnson,1630553.0,3.0,,
427,PT03M43.00S,2025-03-30T00:45:06.9Z,3,REGULAR,3pt,Jump Shot,[],1641798,24.655059132720105,87.99019607843137,1610612764,79,76,2025-03-30T00:45:11Z,4200000,False,-190.0,179.0,1,left,J. Martin 26' 3PT  (5 PTS) (A. Johnson 2 AST),"[1641798, 1642358]",1610612764.0,WAS,,,,Martin,J. Martin,,,,,Above the Break 3,24+ Left Center,26.12,Made,,,,,5.0,,,,,,,,,A. Johnson,1642358.0,2.0,,
429,PT03M33.00S,2025-03-30T00:45:20.9Z,3,REGULAR,foul,personal,[],1641732,,,1610612751,79,76,2025-03-30T00:45:25Z,4220000,False,,,0,,C. Jones personal FOUL (1 PF),"[1641732, 1631166]",1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,1627541.0,,,,1.0,0.0,Timme,1631166.0,,,,,
431,PT03M33.00S,2025-03-30T00:45:26.6Z,3,REGULAR,substitution,out,[],1642259,,,1610612751,79,76,2025-03-30T00:45:37Z,4240000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M33.00S,2025-03-30T00:45:26.6Z,3,REGULAR,substitution,out,[],1631213,,,1610612751,79,76,2025-03-30T00:45:37Z,4250000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M33.00S,2025-03-30T00:45:26.6Z,3,REGULAR,substitution,out,[],1630553,,,1610612751,79,76,2025-03-30T00:45:37Z,4260000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M33.00S,2025-03-30T00:45:26.6Z,3,REGULAR,substitution,in,[],1641774,,,1610612751,79,76,2025-03-30T00:45:37Z,4270000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M33.00S,2025-03-30T00:45:26.6Z,3,REGULAR,substitution,in,[],1641721,,,1610612751,79,76,2025-03-30T00:45:37Z,4280000,False,,,0,,SUB in: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M33.00S,2025-03-30T00:45:26.6Z,3,REGULAR,substitution,in,[],1641727,,,1610612751,79,76,2025-03-30T00:45:37Z,4290000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M31.00S,2025-03-30T00:45:48.0Z,3,REGULAR,violation,kicked ball,[],1641774,,,1610612751,79,76,2025-03-30T00:45:54Z,4300000,False,,,0,,T. Vukcevic kicked ball VIOLATION,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,
439,PT03M17.00S,2025-03-30T00:46:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631166,91.80354796320631,50.245098039215684,1610612751,79,78,2025-03-30T00:48:50Z,4320000,False,1.0,25.0,1,right,D. Timme driving Layup (11 PTS),[1631166],1610612751.0,BKN,driving,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,11.0,,,,,,,,,,,,,
440,PT02M59.00S,2025-03-30T00:46:51.5Z,3,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612764,79,78,2025-03-30T00:47:05Z,4330000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630592, 1642358]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,,,,1.0,0.0,Johnson,1642358.0,,,,,
442,PT02M59.00S,2025-03-30T00:47:23.9Z,3,REGULAR,freethrow,1 of 2,[],1642358,,,1610612764,80,78,2025-03-30T00:47:23Z,4350000,False,,,0,,A. Johnson Free Throw 1 of 2 (5 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
443,PT02M59.00S,2025-03-30T00:47:39.4Z,3,REGULAR,freethrow,2 of 2,[],1642358,,,1610612764,81,78,2025-03-30T00:47:39Z,4360000,False,,,0,,A. Johnson Free Throw 2 of 2 (6 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
444,PT02M46.00S,2025-03-30T00:47:55.0Z,3,REGULAR,3pt,Jump Shot,[],1630592,68.28186596583443,23.774509803921568,1610612751,81,78,2025-03-30T00:47:59Z,4370000,False,-131.0,246.0,1,right,MISS J. Wilson 27' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
445,PT02M44.00S,2025-03-30T00:47:57.0Z,3,REGULAR,rebound,offensive,[],1641727,,,1610612751,81,78,2025-03-30T00:47:59Z,4380000,False,,,0,,D. Whitehead REBOUND (Off:1 Def:0),[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,,,444.0,1.0,0.0,1.0,,,,,,,,,,,,,,
446,PT02M35.00S,2025-03-30T00:48:06.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630592,93.77463863337714,58.82352941176471,1610612751,81,80,2025-03-30T00:48:10Z,4390000,False,44.0,6.0,1,right,J. Wilson driving Layup (16 PTS),[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,16.0,,,,,,,,,,,,,
447,PT02M23.00S,2025-03-30T00:48:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641798,7.30946123521682,43.13725490196079,1610612764,83,80,2025-03-30T00:48:21Z,4400000,False,34.0,16.0,1,left,J. Martin driving Layup (7 PTS) (A. Johnson 3 AST),"[1641798, 1642358]",1610612764.0,WAS,driving,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,7.0,,,,,,,,,A. Johnson,1642358.0,3.0,,
449,PT02M06.00S,2025-03-30T00:48:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,92.32917214191852,36.51960784313725,1610612751,83,82,2025-03-30T00:48:38Z,4420000,False,-67.0,20.0,1,right,T. Watford 7' Layup (7 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,,,,7.0,,,,,,,,,,,,,
451,PT01M41.00S,2025-03-30T00:49:00.3Z,3,REGULAR,2pt,Jump Shot,[],1641732,8.886333771353483,65.93137254901961,1610612764,85,82,2025-03-30T00:49:04Z,4440000,False,-80.0,31.0,1,left,C. Jones 8' driving bank Jump Shot (13 PTS),[1641732],1610612764.0,WAS,driving bank,,,Jones,C. Jones,,,,,Mid-Range,8-16 Left,8.55,Made,,,,,13.0,,,,,,,,,,,,,
452,PT01M29.00S,2025-03-30T00:49:11.5Z,3,REGULAR,3pt,Jump Shot,[],1631166,68.01905387647832,25.245098039215684,1610612751,85,82,2025-03-30T00:49:15Z,4450000,False,-124.0,248.0,1,right,MISS D. Timme 27' 3PT,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Left Center,27.73,Missed,,,,,,,,,,,,,,,,,,
453,PT01M27.00S,2025-03-30T00:49:13.5Z,3,REGULAR,rebound,defensive,[],1630550,,,1610612764,85,82,2025-03-30T00:49:15Z,4460000,False,,,0,,J. Thor REBOUND (Off:1 Def:2),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,452.0,3.0,2.0,1.0,,,,,,,,,,,,,,
454,PT01M11.00S,2025-03-30T00:49:30.6Z,3,REGULAR,3pt,Jump Shot,[],1641798,31.225361366622867,62.99019607843137,1610612764,85,82,2025-03-30T00:49:38Z,4470000,False,-65.0,241.0,1,left,MISS J. Martin 24' 3PT,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
455,PT01M10.00S,2025-03-30T00:49:31.6Z,3,REGULAR,rebound,offensive,[],1630550,,,1610612764,85,82,2025-03-30T00:54:39Z,4480000,False,,,0,,J. Thor REBOUND (Off:2 Def:2),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,454.0,4.0,2.0,2.0,,,,,,,,,,,,,,
456,PT01M08.00S,2025-03-30T00:49:37.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630550,7.835085413929041,51.225490196078425,1610612764,85,82,2025-03-30T00:55:23Z,4490000,False,-6.0,21.0,1,left,MISS J. Thor Layup,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
457,PT01M07.00S,2025-03-30T00:49:38.2Z,3,REGULAR,rebound,offensive,[],1630550,,,1610612764,85,82,2025-03-30T00:55:23Z,4500000,False,,,0,,J. Thor REBOUND (Off:3 Def:2),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,456.0,5.0,2.0,3.0,,,,,,,,,,,,,,
458,PT01M06.00S,2025-03-30T00:49:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630550,5.338370565045992,53.92156862745098,1610612764,85,82,2025-03-30T00:55:50Z,4510000,False,-20.0,-2.0,1,left,MISS J. Thor Layup,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
459,PT01M04.00S,2025-03-30T00:49:42.4Z,3,REGULAR,rebound,defensive,[],1631166,,,1610612751,85,82,2025-03-30T00:55:50Z,4520000,False,,,0,,D. Timme REBOUND (Off:1 Def:3),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,,,458.0,4.0,3.0,1.0,,,,,,,,,,,,,,
460,PT00M57.30S,2025-03-30T00:49:45.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,93.64323258869908,56.372549019607845,1610612751,85,82,2025-03-30T00:49:56Z,4530000,False,32.0,7.0,1,right,MISS T. Watford running Layup - blocked,"[1630570, 1642358]",1610612751.0,BKN,running,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,Johnson,1642358.0,,,,,,,,,
461,PT00M57.30S,2025-03-30T00:49:45.3Z,3,REGULAR,block,,[],1642358,,,1610612751,85,82,2025-03-30T00:49:47Z,4540000,False,,,0,,A. Johnson BLOCK (1 BLK),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT00M57.30S,2025-03-30T00:49:45.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,85,82,2025-03-30T00:49:56Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,460.0,,,,,,,,,,,,,,,,,
464,PT00M44.90S,2025-03-30T00:50:26.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630592,61.97437582128777,18.627450980392158,1610612751,85,82,2025-03-30T00:50:29Z,4570000,False,-157.0,305.0,1,right,MISS J. Wilson 34' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,34.29,Missed,,,,,,,,,,,,,,,,,,
465,PT00M42.20S,2025-03-30T00:50:28.7Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,85,82,2025-03-30T00:50:29Z,4580000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:5),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,464.0,5.0,5.0,0.0,,,,,,,,,,,,,,
466,PT00M32.70S,2025-03-30T00:50:38.1Z,3,REGULAR,3pt,Jump Shot,[],1641732,33.327858081471746,31.127450980392158,1610612764,85,82,2025-03-30T00:57:24Z,4590000,False,94.0,261.0,1,left,MISS C. Jones 27' step back 3PT,[1641732],1610612764.0,WAS,step back,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,27.74,Missed,,,,,,,,,,,,,,,,,,
467,PT00M29.50S,2025-03-30T00:50:41.3Z,3,REGULAR,rebound,defensive,[],1641721,,,1610612751,85,82,2025-03-30T00:50:42Z,4600000,False,,,0,,M. Lewis REBOUND (Off:1 Def:2),[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Right Center,,,466.0,3.0,2.0,1.0,,,,,,,,,,,,,,
468,PT00M10.70S,2025-03-30T00:51:01.2Z,3,REGULAR,turnover,out-of-bounds,[],1630570,,,1610612751,85,82,2025-03-30T00:51:05Z,4610000,False,,,0,,T. Watford lost ball out-of-bounds TURNOVER (2 TO),[1630570],1610612751.0,BKN,lost ball,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,,1628481.0,2.0,,,,,,,,,,,
469,PT00M00.80S,2025-03-30T00:51:25.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641798,22.815374507227332,6.372549019607843,1610612764,85,82,2025-03-30T00:58:19Z,4620000,False,218.0,162.0,1,left,MISS J. Martin 27' 3PT,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Above the Break 3,24+ Right Center,27.17,Missed,,,,,,,,,,,,,,,,,,
470,PT00M00.80S,2025-03-30T00:51:25.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,85,82,2025-03-30T00:51:30Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,469.0,,,,,,,,,,,,,,,,,
472,PT00M00.00S,2025-03-30T00:51:32.7Z,3,REGULAR,period,end,[],0,,,1610612764,85,82,2025-03-30T00:51:32Z,4650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2025-03-30T00:54:15.2Z,4,REGULAR,period,start,[],0,,,1610612764,85,82,2025-03-30T00:54:16Z,4660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M42.00S,2025-03-30T00:54:32.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641798,6.258212877792378,43.38235294117647,1610612764,87,82,2025-03-30T00:54:38Z,4670000,False,33.0,6.0,1,left,J. Martin driving floating bank Jump Shot (9 PTS) (C. Jones 2 AST),"[1641798, 1641732]",1610612764.0,WAS,driving floating bank,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,9.0,,,,,,,,,C. Jones,1641732.0,2.0,,
478,PT11M20.00S,2025-03-30T00:54:53.8Z,4,REGULAR,2pt,Jump Shot,[],1631166,75.90341655716163,38.23529411764706,1610612751,87,84,2025-03-30T00:54:57Z,4690000,False,-59.0,174.0,1,right,D. Timme 18' Jump Shot (13 PTS) (J. Wilson 3 AST),"[1631166, 1630592]",1610612751.0,BKN,,,,Timme,D. Timme,,,,,Mid-Range,16-24 Left Center,18.37,Made,,,,,13.0,,,,,,,,,J. Wilson,1630592.0,3.0,,
481,PT10M57.00S,2025-03-30T00:55:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,6.652431011826544,61.029411764705884,1610612764,87,84,2025-03-30T00:55:38Z,4720000,False,-55.0,10.0,1,left,MISS J. Thor driving Layup - blocked,"[1630550, 1630570]",1610612764.0,WAS,driving,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,Watford,1630570.0,,,,,,,,,
482,PT10M57.00S,2025-03-30T00:55:31.7Z,4,REGULAR,block,,[],1630570,,,1610612764,87,84,2025-03-30T00:55:33Z,4730000,False,,,0,,T. Watford BLOCK (2 BLK),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
483,PT10M55.00S,2025-03-30T00:55:33.7Z,4,REGULAR,rebound,defensive,[],1641727,,,1610612751,87,84,2025-03-30T00:55:38Z,4740000,False,,,0,,D. Whitehead REBOUND (Off:1 Def:1),[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,In The Paint (Non-RA),0-8 Center,,,481.0,2.0,1.0,1.0,,,,,,,,,,,,,,
484,PT10M46.00S,2025-03-30T00:55:43.5Z,4,REGULAR,3pt,Jump Shot,[],1630570,75.64060446780552,89.4607843137255,1610612751,87,84,2025-03-30T00:55:48Z,4750000,False,197.0,176.0,1,right,MISS T. Watford 26' 3PT,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
485,PT10M41.00S,2025-03-30T00:55:48.5Z,4,REGULAR,rebound,defensive,[],1641732,,,1610612764,87,84,2025-03-30T00:55:48Z,4760000,False,,,0,,C. Jones REBOUND (Off:0 Def:2),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,,,484.0,2.0,2.0,0.0,,,,,,,,,,,,,,
486,PT10M35.00S,2025-03-30T00:55:52.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641798,4.812746386333772,99.01960784313727,1610612764,87,84,2025-03-30T01:01:35Z,4770000,False,-245.0,-7.0,1,left,MISS J. Martin 24' running 3PT,[1641798],1610612764.0,WAS,running,,,Martin,J. Martin,,,,,Left Corner 3,24+ Left,24.52,Missed,,,,,,,,,,,,,,,,,,
487,PT10M33.00S,2025-03-30T00:55:54.9Z,4,REGULAR,rebound,defensive,[],1641727,,,1610612751,87,84,2025-03-30T00:55:57Z,4780000,False,,,0,,D. Whitehead REBOUND (Off:1 Def:2),[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,Left Corner 3,24+ Left,,,486.0,3.0,2.0,1.0,,,,,,,,,,,,,,
488,PT10M24.00S,2025-03-30T00:56:07.6Z,4,REGULAR,foul,personal,['2freethrow'],1641798,,,1610612751,87,84,2025-03-30T00:56:12Z,4790000,False,,,0,,J. Martin shooting personal FOUL (3 PF) (Wilson 2 FT),"[1641798, 1630592]",1610612764.0,WAS,shooting,,,Martin,J. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,1627541.0,,,,3.0,0.0,Wilson,1630592.0,,,,,
490,PT10M24.00S,2025-03-30T00:56:31.3Z,4,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,87,85,2025-03-30T00:56:31Z,4810000,False,,,0,,J. Wilson Free Throw 1 of 2 (17 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
491,PT10M24.00S,2025-03-30T00:56:49.9Z,4,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,87,86,2025-03-30T00:56:49Z,4820000,False,,,0,,J. Wilson Free Throw 2 of 2 (18 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
492,PT10M11.00S,2025-03-30T00:57:03.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,13.354139290407357,51.9607843137255,1610612764,87,86,2025-03-30T01:02:32Z,4830000,False,-10.0,73.0,1,left,MISS T. Vukcevic 7' floating Shot,[1641774],1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,,,,,,,,,,,,,,,,,,
493,PT10M09.00S,2025-03-30T00:57:05.7Z,4,REGULAR,rebound,defensive,[],1641727,,,1610612751,87,86,2025-03-30T00:57:06Z,4840000,False,,,0,,D. Whitehead REBOUND (Off:1 Def:3),[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,In The Paint (Non-RA),0-8 Center,,,492.0,4.0,3.0,1.0,,,,,,,,,,,,,,
494,PT10M04.00S,2025-03-30T00:57:10.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641727,94.56307490144546,42.8921568627451,1610612751,87,86,2025-03-30T01:03:14Z,4850000,False,-36.0,-1.0,1,right,MISS D. Whitehead running Layup - blocked,"[1641727, 1641774]",1610612751.0,BKN,running,,,Whitehead,D. Whitehead,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,Vukcevic,1641774.0,,,,,,,,,
495,PT10M04.00S,2025-03-30T00:57:10.7Z,4,REGULAR,block,,[],1641774,,,1610612751,87,86,2025-03-30T00:57:13Z,4860000,False,,,0,,T. Vukcevic BLOCK (2 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT10M01.00S,2025-03-30T00:57:13.7Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612764,87,86,2025-03-30T00:57:15Z,4870000,False,,,0,,J. Thor REBOUND (Off:3 Def:3),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,494.0,6.0,3.0,3.0,,,,,,,,,,,,,,
497,PT09M56.00S,2025-03-30T00:57:18.6Z,4,REGULAR,3pt,Jump Shot,[],1641774,30.699737187910642,72.79411764705883,1610612764,87,86,2025-03-30T00:57:24Z,4880000,False,-114.0,236.0,1,left,MISS T. Vukcevic 26' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
498,PT09M53.00S,2025-03-30T00:57:21.6Z,4,REGULAR,rebound,defensive,[],1641721,,,1610612751,87,86,2025-03-30T00:57:24Z,4890000,False,,,0,,M. Lewis REBOUND (Off:1 Def:3),[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Left Center,,,497.0,4.0,3.0,1.0,,,,,,,,,,,,,,
499,PT09M45.00S,2025-03-30T00:57:33.9Z,4,REGULAR,turnover,out-of-bounds,[],1630570,,,1610612751,87,86,2025-03-30T00:57:39Z,4900000,False,,,0,,T. Watford bad pass out-of-bounds TURNOVER (3 TO),[1630570],1610612751.0,BKN,bad pass,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,3.0,,,,,,,,,,,
500,PT09M31.00S,2025-03-30T00:57:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641774,10.5946123521682,36.27450980392157,1610612764,87,86,2025-03-30T01:04:22Z,4910000,False,69.0,47.0,1,left,MISS T. Vukcevic 8' driving Layup,[1641774],1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Right,8.32,Missed,,,,,,,,,,,,,,,,,,
501,PT09M29.00S,2025-03-30T00:57:57.6Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612751,87,86,2025-03-30T00:58:00Z,4920000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,,,500.0,1.0,1.0,0.0,,,,,,,,,,,,,,
502,PT09M22.00S,2025-03-30T00:58:04.3Z,4,REGULAR,3pt,Jump Shot,[],1641721,94.95729303547962,3.1862745098039214,1610612751,87,89,2025-03-30T00:58:08Z,4930000,False,-234.0,-5.0,1,right,M. Lewis 3PT  (3 PTS) (D. Whitehead 1 AST),"[1641721, 1641727]",1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,3.0,,,,,,,,,D. Whitehead,1641727.0,1.0,,
504,PT09M06.00S,2025-03-30T00:58:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641732,18.478975032851512,35.294117647058826,1610612764,89,89,2025-03-30T00:58:23Z,4950000,False,74.0,121.0,1,left,C. Jones 14' floating Jump Shot (15 PTS) (A. Johnson 4 AST),"[1641732, 1642358]",1610612764.0,WAS,floating,,,Jones,C. Jones,,,,,In The Paint (Non-RA),8-16 Right,14.17,Made,,,,,15.0,,,,,,,,,A. Johnson,1642358.0,4.0,,
505,PT08M37.00S,2025-03-30T00:58:52.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,89,89,2025-03-30T00:58:56Z,4960000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628481.0,,,,,,,,,,,,
506,PT08M24.00S,2025-03-30T00:59:16.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641732,20.318659658344284,6.61764705882353,1610612764,89,89,2025-03-30T00:59:20Z,4970000,False,217.0,138.0,1,left,MISS C. Jones 25' 3PT,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
507,PT08M21.00S,2025-03-30T00:59:19.9Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612751,89,89,2025-03-30T00:59:20Z,4980000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,506.0,2.0,2.0,0.0,,,,,,,,,,,,,,
508,PT08M10.00S,2025-03-30T00:59:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631166,93.9060446780552,44.6078431372549,1610612751,89,91,2025-03-30T00:59:34Z,4990000,False,-27.0,5.0,1,right,D. Timme driving Layup (15 PTS),[1631166],1610612751.0,BKN,driving,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,15.0,,,,,,,,,,,,,
