actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
607,PT08M13.00S,2025-01-31T02:08:55.5Z,4,REGULAR,rebound,defensive,[],1642355,,,1610612747,75,115,2025-01-31T02:08:58Z,5930000,False,,,0,,B. James REBOUND (Off:0 Def:1),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,606.0,1.0,1.0,0.0,,,,,,,,
608,PT07M59.00S,2025-01-31T02:09:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,93.38042049934296,45.09803921568628,1610612747,75,117,2025-01-31T02:09:28Z,5940000,False,-25.0,10.0,1,right,T. Jemison III driving reverse Layup (4 PTS) (J. Vanderbilt 2 AST),"[1641998, 1629020]",1610612747.0,LAL,driving reverse,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.64,,,,,,J. Vanderbilt,1629020.0,2.0,,,,
610,PT07M47.00S,2025-01-31T02:09:24.7Z,4,REGULAR,3pt,Jump Shot,[],1642273,29.911300919842315,22.794117647058822,1610612764,75,117,2025-01-31T02:09:48Z,5960000,False,136.0,229.0,1,left,MISS K. George 26' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.61,,,,,,,,,,,,
611,PT07M44.00S,2025-01-31T02:09:27.7Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612747,75,117,2025-01-31T02:09:48Z,5970000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:3),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,,,610.0,7.0,3.0,4.0,,,,,,,,
612,PT07M39.00S,2025-01-31T02:09:29.2Z,4,REGULAR,turnover,lost ball,[],1629020,,,1610612747,75,117,2025-01-31T02:09:32Z,5980000,False,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 1631098]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Davis,1631098.0
613,PT07M39.00S,2025-01-31T02:09:29.2Z,4,REGULAR,steal,,[],1631098,,,1610612764,75,117,2025-01-31T02:09:30Z,5990000,False,,,0,,J. Davis STEAL (1 STL),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
614,PT07M24.00S,2025-01-31T02:09:44.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630551,4.02431011826544,97.30392156862744,1610612764,75,117,2025-01-31T02:09:48Z,6000000,False,-237.0,-15.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.7,,,,,,,,,,,,
615,PT07M23.00S,2025-01-31T02:09:45.1Z,4,REGULAR,rebound,defensive,[],1642355,,,1610612747,75,117,2025-01-31T02:10:12Z,6010000,False,,,0,,B. James REBOUND (Off:0 Def:2),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Left Corner 3,24+ Left,,,,,,,,,614.0,2.0,2.0,0.0,,,,,,,,
616,PT07M10.00S,2025-01-31T02:09:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641998,90.3580814717477,46.07843137254902,1610612747,75,117,2025-01-31T02:10:02Z,6020000,False,-20.0,38.0,1,right,MISS T. Jemison III driving floating Shot,[1641998],1610612747.0,LAL,driving floating,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.28,,,,,,,,,,,,
617,PT07M07.00S,2025-01-31T02:10:00.1Z,4,REGULAR,rebound,defensive,[],1631098,,,1610612764,75,117,2025-01-31T02:10:00Z,6030000,False,,,0,,J. Davis REBOUND (Off:0 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,616.0,1.0,1.0,0.0,,,,,,,,
618,PT07M02.00S,2025-01-31T02:10:05.9Z,4,REGULAR,2pt,Layup,['fastbreak'],1630551,14.14257555847569,26.47058823529412,1610612764,75,117,2025-01-31T02:10:55Z,6040000,False,118.0,80.0,1,left,MISS J. Champagnie 14' running Layup,[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,Missed,,14.25,,,,,,,,,,,,
619,PT07M01.00S,2025-01-31T02:10:06.9Z,4,REGULAR,rebound,offensive,[],1642273,,,1610612764,75,117,2025-01-31T02:10:14Z,6050000,False,,,0,,K. George REBOUND (Off:1 Def:3),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,618.0,4.0,3.0,1.0,,,,,,,,
620,PT07M00.00S,2025-01-31T02:10:08.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fastbreak']",1642273,5.338370565045992,59.068627450980394,1610612764,75,117,2025-01-31T02:11:17Z,6060000,False,-45.0,-2.0,1,left,MISS K. George tip Layup,[1642273],1610612764.0,WAS,tip,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.54,,,,,,,,,,,,
621,PT06M59.00S,2025-01-31T02:10:09.0Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612764,75,117,2025-01-31T02:10:09Z,6070000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,620.0,2.0,1.0,1.0,,,,,,,,
624,PT06M59.00S,2025-01-31T02:10:30.8Z,4,REGULAR,foul,personal,['2freethrow'],1641998,,,1610612764,75,117,2025-01-31T02:10:35Z,6100000,False,,,0,,T. Jemison III shooting personal FOUL (5 PF) (Champagnie 2 FT),"[1641998, 1630551]",1610612747.0,LAL,shooting,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,1830.0,5.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,,,,
626,PT06M59.00S,2025-01-31T02:10:49.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630551,,,1610612764,76,117,2025-01-31T02:10:49Z,6120000,False,,,0,,J. Champagnie Free Throw 1 of 2 (5 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
627,PT06M59.00S,2025-01-31T02:10:50.4Z,4,REGULAR,substitution,out,[],1641998,,,1610612764,76,117,2025-01-31T02:10:55Z,6130000,False,,,0,,SUB out: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M59.00S,2025-01-31T02:10:50.4Z,4,REGULAR,substitution,in,[],1631132,,,1610612764,76,117,2025-01-31T02:10:55Z,6140000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M59.00S,2025-01-31T02:10:58.0Z,4,REGULAR,substitution,out,[],1642273,,,1610612764,76,117,2025-01-31T02:11:01Z,6150000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M59.00S,2025-01-31T02:10:58.0Z,4,REGULAR,substitution,in,[],1631116,,,1610612764,76,117,2025-01-31T02:11:01Z,6160000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M59.00S,2025-01-31T02:11:05.5Z,4,REGULAR,substitution,out,[],1629020,,,1610612764,76,117,2025-01-31T02:11:11Z,6170000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M59.00S,2025-01-31T02:11:05.5Z,4,REGULAR,substitution,in,[],1641998,,,1610612764,76,117,2025-01-31T02:11:11Z,6180000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M59.00S,2025-01-31T02:11:12.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630551,,,1610612764,77,117,2025-01-31T02:11:12Z,6190000,False,,,0,,J. Champagnie Free Throw 2 of 2 (6 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
634,PT06M46.00S,2025-01-31T02:11:26.1Z,4,REGULAR,3pt,Jump Shot,[],1642261,78.9257555847569,94.85294117647058,1610612747,77,117,2025-01-31T02:11:32Z,6200000,False,224.0,146.0,1,right,MISS D. Knecht 26' step back 3PT,[1642261],1610612747.0,LAL,step back,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.74,,,,,,,,,,,,
635,PT06M42.00S,2025-01-31T02:11:30.1Z,4,REGULAR,rebound,defensive,[],1631116,,,1610612764,77,117,2025-01-31T02:11:59Z,6210000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,634.0,1.0,1.0,0.0,,,,,,,,
636,PT06M32.00S,2025-01-31T02:11:39.3Z,4,REGULAR,3pt,Jump Shot,[],1631116,22.28975032851511,91.17647058823529,1610612764,77,117,2025-01-31T02:11:43Z,6220000,False,-206.0,157.0,1,left,MISS P. Baldwin Jr. 25' 3PT,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.89,,,,,,,,,,,,
637,PT06M31.00S,2025-01-31T02:11:40.3Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612764,77,117,2025-01-31T02:12:29Z,6230000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,636.0,3.0,1.0,2.0,,,,,,,,
638,PT06M27.00S,2025-01-31T02:11:44.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631116,32.40801576872536,55.392156862745104,1610612764,80,117,2025-01-31T02:11:48Z,6240000,False,-27.0,252.0,1,left,P. Baldwin Jr. 25' 3PT  (3 PTS) (J. Champagnie 1 AST),"[1631116, 1630551]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,25.35,,,,,,J. Champagnie,1630551.0,1.0,,,,
640,PT06M08.00S,2025-01-31T02:12:06.7Z,4,REGULAR,turnover,out-of-bounds,[],1642261,,,1610612747,80,117,2025-01-31T02:12:13Z,6260000,False,,,0,,D. Knecht lost ball out-of-bounds TURNOVER (1 TO),[1642261],1610612747.0,LAL,lost ball,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,1830.0,,,,,,,,,,,,1.0,,,,,,,
641,PT06M08.00S,2025-01-31T02:12:11.4Z,4,REGULAR,substitution,out,[],1630551,,,1610612764,80,117,2025-01-31T02:12:14Z,6270000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M08.00S,2025-01-31T02:12:11.4Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,80,117,2025-01-31T02:12:14Z,6280000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M58.00S,2025-01-31T02:12:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630215,5.075558475689881,47.05882352941176,1610612764,80,117,2025-01-31T02:12:35Z,6290000,False,15.0,-5.0,1,left,MISS J. Butler driving reverse Layup,[1630215],1610612764.0,WAS,driving reverse,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.55,,,,,,,,,,,,
644,PT05M57.00S,2025-01-31T02:12:34.9Z,4,REGULAR,rebound,offensive,[],1641774,,,1610612764,80,117,2025-01-31T02:12:34Z,6300000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,643.0,2.0,1.0,1.0,,,,,,,,
645,PT05M57.00S,2025-01-31T02:12:35.4Z,4,REGULAR,foul,personal,['2freethrow'],1641998,,,1610612764,80,117,2025-01-31T02:13:22Z,6310000,False,,,0,,T. Jemison III shooting personal FOUL (6 PF) (Vukcevic 2 FT),"[1641998, 1641774]",1610612747.0,LAL,shooting,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,1627963.0,6.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,
647,PT05M57.00S,2025-01-31T02:12:50.7Z,4,REGULAR,substitution,out,[],1641998,,,1610612764,80,117,2025-01-31T02:12:57Z,6330000,False,,,0,,SUB out: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M57.00S,2025-01-31T02:12:50.7Z,4,REGULAR,substitution,in,[],1631108,,,1610612764,80,117,2025-01-31T02:12:57Z,6340000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M57.00S,2025-01-31T02:12:50.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641774,,,1610612764,81,117,2025-01-31T02:13:40Z,6350000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (1 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
650,PT05M57.00S,2025-01-31T02:12:50.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641774,,,1610612764,82,117,2025-01-31T02:13:40Z,6360000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (2 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
651,PT05M41.00S,2025-01-31T02:13:46.3Z,4,REGULAR,3pt,Jump Shot,[],1642355,72.7496714848883,16.911764705882355,1610612747,82,117,2025-01-31T02:13:56Z,6370000,False,-165.0,204.0,1,right,MISS B. James 26' 3PT,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.24,,,,,,,,,,,,
652,PT05M40.00S,2025-01-31T02:13:47.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,82,117,2025-01-31T02:13:56Z,6380000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,651.0,,,,,,,,,,,
654,PT05M28.00S,2025-01-31T02:14:05.2Z,4,REGULAR,3pt,Jump Shot,[],1641774,33.590670170827856,40.931372549019606,1610612764,85,117,2025-01-31T02:14:09Z,6400000,False,45.0,263.0,1,left,T. Vukcevic 26' 3PT  (5 PTS) (J. Butler 2 AST),"[1641774, 1630215]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,26.72,,,,,,J. Butler,1630215.0,2.0,,,,
656,PT05M12.00S,2025-01-31T02:14:20.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631132,92.46057818659659,45.83333333333333,1610612747,85,119,2025-01-31T02:14:24Z,6420000,False,-21.0,18.0,1,right,C. Koloko turnaround Hook (2 PTS) (S. Milton 4 AST),"[1631132, 1629003]",1610612747.0,LAL,turnaround,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.78,,,,,,S. Milton,1629003.0,4.0,,,,
658,PT04M59.00S,2025-01-31T02:14:33.9Z,4,REGULAR,turnover,bad pass,[],1630215,,,1610612764,85,119,2025-01-31T02:14:39Z,6440000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[1630215, 1642355]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,,,,,,James,1642355.0
659,PT04M59.00S,2025-01-31T02:14:33.9Z,4,REGULAR,steal,,[],1642355,,,1610612747,85,119,2025-01-31T02:14:35Z,6450000,False,,,0,,B. James STEAL (1 STL),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
660,PT04M55.00S,2025-01-31T02:14:37.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642261,93.77463863337714,49.50980392156863,1610612747,85,121,2025-01-31T02:14:43Z,6460000,False,-2.0,6.0,1,right,D. Knecht running DUNK (7 PTS) (B. James 1 AST),"[1642261, 1642355]",1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.65,,,,,,B. James,1642355.0,1.0,,,,
662,PT04M37.00S,2025-01-31T02:14:55.6Z,4,REGULAR,3pt,Jump Shot,[],1641774,18.2161629434954,96.07843137254902,1610612764,85,121,2025-01-31T02:15:02Z,6480000,False,-230.0,119.0,1,left,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.92,,,,,,,,,,,,
663,PT04M37.00S,2025-01-31T02:14:55.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,85,121,2025-01-31T02:15:02Z,6490000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,662.0,,,,,,,,,,,
665,PT04M20.00S,2025-01-31T02:15:27.4Z,4,REGULAR,3pt,Jump Shot,[],1629003,77.21747700394218,7.352941176470589,1610612747,85,124,2025-01-31T02:15:32Z,6510000,False,-213.0,162.0,1,right,S. Milton 26' 3PT  (21 PTS) (M. Christie 3 AST),"[1629003, 1631108]",1610612747.0,LAL,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,21.0,26.76,,,,,,M. Christie,1631108.0,3.0,,,,
667,PT04M03.00S,2025-01-31T02:15:43.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631098,8.492115637319317,46.568627450980394,1610612764,85,124,2025-01-31T02:16:09Z,6530000,False,17.0,27.0,1,left,MISS J. Davis driving floating Shot,[1631098],1610612764.0,WAS,driving floating,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.23,,,,,,,,,,,,
668,PT04M02.00S,2025-01-31T02:15:44.7Z,4,REGULAR,rebound,offensive,[],1641774,,,1610612764,85,124,2025-01-31T02:16:20Z,6540000,False,,,0,,T. Vukcevic REBOUND (Off:2 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,667.0,3.0,1.0,2.0,,,,,,,,
670,PT04M02.00S,2025-01-31T02:15:47.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641774,6.1268068331143235,49.01960784313725,1610612764,87,124,2025-01-31T02:16:25Z,6560000,False,5.0,5.0,1,left,T. Vukcevic tip Layup (7 PTS),[1641774],1610612764.0,WAS,tip,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.71,,,,,,,,,,,,
671,PT03M42.00S,2025-01-31T02:16:04.6Z,4,REGULAR,3pt,Jump Shot,[],1642261,95.0886990801577,1.9607843137254901,1610612747,87,124,2025-01-31T02:16:13Z,6570000,False,-240.0,-6.0,1,right,MISS D. Knecht 24' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.03,,,,,,,,,,,,
672,PT03M39.00S,2025-01-31T02:16:07.6Z,4,REGULAR,rebound,defensive,[],1631098,,,1610612764,87,124,2025-01-31T02:16:13Z,6580000,False,,,0,,J. Davis REBOUND (Off:0 Def:2),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,671.0,2.0,2.0,0.0,,,,,,,,
673,PT03M28.00S,2025-01-31T02:16:20.7Z,4,REGULAR,turnover,out-of-bounds,[],1631098,,,1610612764,87,124,2025-01-31T02:16:26Z,6590000,False,,,0,,J. Davis lost ball out-of-bounds TURNOVER (1 TO),[1631098],1610612764.0,WAS,lost ball,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,1830.0,,,,,,,,,,,,1.0,,,,,,,
674,PT03M16.00S,2025-01-31T02:16:38.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642355,88.38699080157687,2.696078431372549,1610612747,87,124,2025-01-31T02:16:45Z,6600000,False,-237.0,57.0,1,right,MISS B. James 24' 3PT,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.32,,,,,,,,,,,,
675,PT03M15.00S,2025-01-31T02:16:39.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,87,124,2025-01-31T02:16:45Z,6610000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,674.0,,,,,,,,,,,
677,PT03M02.00S,2025-01-31T02:17:10.1Z,4,REGULAR,2pt,Jump Shot,[],1641774,22.026938239159,63.48039215686274,1610612764,89,124,2025-01-31T02:17:14Z,6630000,False,-67.0,155.0,1,left,T. Vukcevic 16' Jump Shot (9 PTS) (J. Butler 3 AST),"[1641774, 1630215]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Left Center,,,,,,Made,9.0,16.87,,,,,,J. Butler,1630215.0,3.0,,,,
679,PT02M48.00S,2025-01-31T02:17:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642355,93.38042049934296,43.627450980392155,1610612747,89,126,2025-01-31T02:17:32Z,6650000,False,-32.0,10.0,1,right,B. James driving Layup (2 PTS),[1642355],1610612747.0,LAL,driving,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.33,,,,,,,,,,,,
680,PT02M48.00S,2025-01-31T02:17:31.5Z,4,REGULAR,foul,personal,['1freethrow'],1641774,,,1610612747,89,126,2025-01-31T02:17:39Z,6660000,False,,,0,,T. Vukcevic shooting personal FOUL (1 PF) (James 1 FT),"[1641774, 1642355]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,1830.0,1.0,0.0,James,1642355.0,,,,,,,,,,,,,,,
682,PT02M48.00S,2025-01-31T02:18:02.5Z,4,REGULAR,freethrow,1 of 1,[],1642355,,,1610612747,89,127,2025-01-31T02:18:02Z,6680000,False,,,0,,B. James Free Throw 1 of 1 (3 PTS),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
683,PT02M40.00S,2025-01-31T02:18:14.1Z,4,REGULAR,foul,personal,[],1631132,,,1610612764,89,127,2025-01-31T02:18:21Z,6690000,False,,,0,,C. Koloko personal FOUL (1 PF),"[1631132, 1641774]",1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,1627963.0,1.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,
685,PT02M30.00S,2025-01-31T02:18:40.8Z,4,REGULAR,2pt,Jump Shot,[],1630215,21.632720105124836,57.59803921568627,1610612764,91,127,2025-01-31T02:18:53Z,6710000,False,-38.0,151.0,1,left,J. Butler 15' driving floating Jump Shot (5 PTS),[1630215],1610612764.0,WAS,driving floating,,,Butler,J. Butler,,,,,Mid-Range,8-16 Center,,,,,,Made,5.0,15.55,,,,,,,,,,,,
686,PT02M14.00S,2025-01-31T02:18:57.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642355,89.83245729303549,41.911764705882355,1610612747,91,127,2025-01-31T02:19:02Z,6720000,False,-40.0,43.0,1,right,MISS B. James driving Layup,[1642355],1610612747.0,LAL,driving,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.91,,,,,,,,,,,,
687,PT02M12.00S,2025-01-31T02:18:59.2Z,4,REGULAR,rebound,offensive,[],1631132,,,1610612747,91,127,2025-01-31T02:19:02Z,6730000,False,,,0,,C. Koloko REBOUND (Off:1 Def:0),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,686.0,1.0,0.0,1.0,,,,,,,,
688,PT02M11.00S,2025-01-31T02:19:00.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642261,73.27529566360053,90.19607843137256,1610612747,91,130,2025-01-31T02:19:05Z,6740000,False,201.0,199.0,1,right,D. Knecht 28' 3PT  (10 PTS) (C. Koloko 1 AST),"[1642261, 1631132]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,28.26,,,,,,C. Koloko,1631132.0,1.0,,,,
690,PT01M54.00S,2025-01-31T02:19:17.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,9.149145860709593,36.51960784313725,1610612764,91,130,2025-01-31T02:19:20Z,6760000,False,67.0,34.0,1,left,MISS J. Butler 7' driving bank Shot,[1630215],1610612764.0,WAS,driving bank,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.53,,,,,,,,,,,,
691,PT01M52.00S,2025-01-31T02:19:19.3Z,4,REGULAR,rebound,defensive,[],1642261,,,1610612747,91,130,2025-01-31T02:19:20Z,6770000,False,,,0,,D. Knecht REBOUND (Off:0 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,690.0,1.0,1.0,0.0,,,,,,,,
692,PT01M30.00S,2025-01-31T02:19:40.8Z,4,REGULAR,3pt,Jump Shot,[],1642261,68.28186596583443,12.745098039215685,1610612747,91,130,2025-01-31T02:19:45Z,6780000,False,-186.0,246.0,1,right,MISS D. Knecht 30' pullup 3PT,[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,30.83,,,,,,,,,,,,
