actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
334,PT00M32.80S,2024-12-06T01:03:36.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,50,66,2024-12-06T01:03:37Z,3260000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right,,,333.0,4.0,3.0,1.0,,,,,,,,,,,,,,
335,PT00M27.20S,2024-12-06T01:03:44.0Z,2,REGULAR,2pt,Jump Shot,[],202681,21.895532194480946,34.80392156862745,1610612742,50,68,2024-12-06T01:03:47Z,3270000,False,76.0,153.0,1,left,K. Irving 17' pullup Jump Shot (18 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,17.11,Made,,,,,18.0,,,,,,,,,,,,,
336,PT00M27.20S,2024-12-06T01:03:48.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629673,,,1610612742,50,68,2024-12-06T01:03:54Z,3280000,False,,,0,,J. Poole shooting personal FOUL (3 PF) (Irving 1 FT),"[1629673, 202681]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627961.0,,,,3.0,0.0,Irving,202681.0,,,,,
338,PT00M27.20S,2024-12-06T01:04:02.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612742,50,68,2024-12-06T01:04:31Z,3300000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M27.20S,2024-12-06T01:04:02.3Z,2,REGULAR,substitution,in,[],1630551,,,1610612742,50,68,2024-12-06T01:04:31Z,3310000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M27.20S,2024-12-06T01:04:30.3Z,2,REGULAR,freethrow,1 of 1,[],202681,,,1610612742,50,68,2024-12-06T01:04:32Z,3320000,False,,,0,,MISS K. Irving Free Throw 1 of 1,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
341,PT00M25.30S,2024-12-06T01:04:32.2Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,50,68,2024-12-06T01:04:32Z,3330000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,340.0,3.0,3.0,0.0,,,,,,,,,,,,,,
342,PT00M03.20S,2024-12-06T01:04:54.9Z,2,REGULAR,2pt,Jump Shot,[],1627763,71.30420499342969,38.72549019607843,1610612764,50,68,2024-12-06T01:08:51Z,3340000,False,-56.0,217.0,1,right,MISS M. Brogdon 22' driving floating bank Shot,[1627763],1610612764.0,WAS,driving floating bank,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Center,22.44,Missed,,,,,,,,,,,,,,,,,,
343,PT00M01.20S,2024-12-06T01:04:56.9Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,50,68,2024-12-06T01:08:40Z,3350000,False,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,,,342.0,4.0,3.0,1.0,,,,,,,,,,,,,,
344,PT00M00.00S,2024-12-06T01:04:58.9Z,2,REGULAR,period,end,[],0,,,1610612742,50,68,2024-12-06T01:04:58Z,3360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-12-06T01:20:00.0Z,3,REGULAR,substitution,out,['startperiod'],1642267,,,1610612742,50,68,2024-12-06T01:20:22Z,3370000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-12-06T01:20:00.0Z,3,REGULAR,substitution,out,['startperiod'],1630551,,,1610612742,50,68,2024-12-06T01:20:22Z,3380000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-12-06T01:20:00.0Z,3,REGULAR,substitution,out,['startperiod'],1629655,,,1610612742,50,68,2024-12-06T01:20:22Z,3390000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-12-06T01:20:00.0Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612742,50,68,2024-12-06T01:20:22Z,3400000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-12-06T01:20:00.0Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612742,50,68,2024-12-06T01:20:22Z,3410000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-12-06T01:20:00.0Z,3,REGULAR,substitution,in,['startperiod'],1641726,,,1610612742,50,68,2024-12-06T01:20:22Z,3420000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-12-06T01:20:25.3Z,3,REGULAR,period,start,[],0,,,1610612764,50,68,2024-12-06T01:20:25Z,3430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M50.00S,2024-12-06T01:20:34.9Z,3,REGULAR,3pt,Jump Shot,[],1629673,32.933639947437584,62.00980392156863,1610612764,50,68,2024-12-06T01:20:40Z,3440000,False,-60.0,257.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
353,PT11M48.00S,2024-12-06T01:20:36.9Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,50,68,2024-12-06T01:22:43Z,3450000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,352.0,4.0,1.0,3.0,,,,,,,,,,,,,,
354,PT11M47.00S,2024-12-06T01:20:38.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,6.915243101182654,51.470588235294116,1610612764,50,68,2024-12-06T01:23:01Z,3460000,False,-7.0,13.0,1,left,MISS M. Bagley III putback Layup,[1628963],1610612764.0,WAS,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
355,PT11M46.00S,2024-12-06T01:20:39.9Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,50,68,2024-12-06T01:23:01Z,3470000,False,,,0,,A. Sarr REBOUND (Off:1 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,354.0,4.0,3.0,1.0,,,,,,,,,,,,,,
356,PT11M45.00S,2024-12-06T01:20:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,5.995400788436268,49.754901960784316,1610612764,50,68,2024-12-06T01:23:28Z,3480000,False,1.0,4.0,1,left,MISS A. Sarr putback Layup,[1642259],1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,,,
357,PT11M43.00S,2024-12-06T01:20:43.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,50,68,2024-12-06T01:23:28Z,3490000,False,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,356.0,6.0,5.0,1.0,,,,,,,,,,,,,,
358,PT11M35.00S,2024-12-06T01:20:49.3Z,3,REGULAR,2pt,Jump Shot,[],1629029,77.21747700394218,64.70588235294117,1610612742,50,70,2024-12-06T01:23:51Z,3500000,False,74.0,162.0,1,right,L. Dončić 17' step back Jump Shot (17 PTS),[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right Center,17.76,Made,,,,,17.0,,,,,,,,,,,,,
359,PT11M20.00S,2024-12-06T01:21:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,14.668199737187912,48.03921568627451,1610612764,50,70,2024-12-06T01:24:16Z,3510000,False,10.0,85.0,1,left,MISS M. Bagley III 8' floating Shot,[1628963],1610612764.0,WAS,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,8.6,Missed,,,,,,,,,,,,,,,,,,
360,PT11M18.00S,2024-12-06T01:21:07.6Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,50,70,2024-12-06T01:24:21Z,3520000,False,,,0,,A. Sarr REBOUND (Off:2 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,359.0,5.0,3.0,2.0,,,,,,,,,,,,,,
361,PT11M17.00S,2024-12-06T01:21:07.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642259,6.389618922470433,52.20588235294118,1610612764,52,70,2024-12-06T01:21:15Z,3530000,False,-11.0,8.0,1,left,A. Sarr putback DUNK (4 PTS),[1642259],1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,4.0,,,,,,,,,,,,,
362,PT11M03.00S,2024-12-06T01:21:23.9Z,3,REGULAR,foul,personal,[],1628963,,,1610612742,52,70,2024-12-06T01:21:35Z,3540000,False,,,0,,M. Bagley III personal FOUL (1 PF),"[1628963, 1629023]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,1.0,0.0,Washington,1629023.0,,,,,
364,PT10M55.00S,2024-12-06T01:21:59.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641726,90.88370565045992,52.20588235294118,1610612742,52,70,2024-12-06T01:25:39Z,3560000,False,11.0,33.0,1,right,MISS D. Lively II Hook,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,,
365,PT10M54.00S,2024-12-06T01:22:00.2Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,52,70,2024-12-06T01:25:39Z,3570000,False,,,0,,D. Lively II REBOUND (Off:5 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,364.0,8.0,3.0,5.0,,,,,,,,,,,,,,
366,PT10M52.00S,2024-12-06T01:22:01.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641726,89.17542706964521,47.549019607843135,1610612742,52,72,2024-12-06T01:25:45Z,3580000,False,-12.0,49.0,1,right,D. Lively II turnaround Hook (2 PTS),[1641726],1610612742.0,DAL,turnaround,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,5.08,Made,,,,,2.0,,,,,,,,,,,,,
367,PT10M40.00S,2024-12-06T01:22:11.9Z,3,REGULAR,2pt,Jump Shot,[],1627763,27.414586070959263,49.26470588235294,1610612764,52,72,2024-12-06T01:26:22Z,3590000,False,4.0,205.0,1,left,MISS M. Brogdon 20' step back Shot,[1627763],1610612764.0,WAS,step back,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Center,20.52,Missed,,,,,,,,,,,,,,,,,,
368,PT10M38.00S,2024-12-06T01:22:13.9Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,52,72,2024-12-06T01:26:22Z,3600000,False,,,0,,A. Sarr REBOUND (Off:3 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Center,,,367.0,6.0,3.0,3.0,,,,,,,,,,,,,,
369,PT10M35.00S,2024-12-06T01:22:17.4Z,3,REGULAR,turnover,lost ball,[],1641731,,,1610612764,52,72,2024-12-06T01:22:20Z,3610000,False,,,0,,B. Coulibaly lost ball TURNOVER (3 TO),"[1641731, 202681]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,3.0,,,,,,,,,,Irving,202681.0
370,PT10M35.00S,2024-12-06T01:22:17.4Z,3,REGULAR,steal,,[],202681,,,1610612742,52,72,2024-12-06T01:22:18Z,3620000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
371,PT10M28.00S,2024-12-06T01:22:24.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,82.86793692509855,3.1862745098039214,1610612742,52,72,2024-12-06T01:26:52Z,3630000,False,-234.0,109.0,1,right,MISS K. Irving 25' running 3PT,[202681],1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
372,PT10M25.00S,2024-12-06T01:22:27.5Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,52,72,2024-12-06T01:22:29Z,3640000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,371.0,5.0,2.0,3.0,,,,,,,,,,,,,,
373,PT10M15.00S,2024-12-06T01:22:38.3Z,3,REGULAR,turnover,out-of-bounds,[],1641731,,,1610612764,52,72,2024-12-06T01:22:44Z,3650000,False,,,0,,B. Coulibaly bad pass out-of-bounds TURNOVER (4 TO),[1641731],1610612764.0,WAS,bad pass,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,,,,,,,,1627961.0,4.0,,,,,,,,,,,
374,PT09M55.00S,2024-12-06T01:23:04.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,59.8718791064389,64.4607843137255,1610612742,52,72,2024-12-06T01:23:09Z,3660000,False,72.0,325.0,1,right,MISS L. Dončić 33' 3PT,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,33.27,Missed,,,,,,,,,,,,,,,,,,
375,PT09M53.00S,2024-12-06T01:23:06.7Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,52,72,2024-12-06T01:23:09Z,3670000,False,,,0,,D. Lively II REBOUND (Off:6 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,374.0,9.0,3.0,6.0,,,,,,,,,,,,,,
376,PT09M45.00S,2024-12-06T01:23:14.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629029,90.88370565045992,79.41176470588235,1610612742,52,72,2024-12-06T01:32:45Z,3680000,False,147.0,33.0,1,right,MISS L. Dončić 15' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,15.08,Missed,,,,,,,,,,,,,,,,,,
377,PT09M44.00S,2024-12-06T01:23:15.8Z,3,REGULAR,rebound,offensive,[],1641726,,,1610612742,52,72,2024-12-06T01:32:45Z,3690000,False,,,0,,D. Lively II REBOUND (Off:7 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Right,,,376.0,10.0,3.0,7.0,,,,,,,,,,,,,,
378,PT09M44.00S,2024-12-06T01:23:24.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641726,93.9060446780552,51.71568627450981,1610612742,52,74,2024-12-06T01:32:50Z,3700000,False,9.0,5.0,1,right,D. Lively II tip DUNK (4 PTS),[1641726],1610612742.0,DAL,tip,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,4.0,,,,,,,,,,,,,
379,PT09M29.00S,2024-12-06T01:24:07.2Z,3,REGULAR,jumpball,recovered,[],0,,,1610612764,52,74,2024-12-06T01:29:49Z,3710000,False,,,0,,Jump Ball J. Poole vs. P. Washington: Tip to Team (WAS),"[1629673, 1629023]",1610612764.0,WAS,heldball,Team (WAS),,,,Poole,1629673.0,Washington,1629023.0,,,,,,,,,,,,,,,,,,,,,,
415,PT09M17.00S,2024-12-06T01:24:31.1Z,3,REGULAR,turnover,lost ball,[],1642259,,,1610612764,52,74,2024-12-06T01:32:54Z,3765000,False,,,0,,A. Sarr lost ball TURNOVER (1 TO),"[1642259, 1641726]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,,,Lively II,1641726.0
416,PT09M17.00S,2024-12-06T01:24:31.1Z,3,REGULAR,steal,,[],1641726,,,1610612742,52,74,2024-12-06T01:32:54Z,3767500,False,,,0,,D. Lively II STEAL (1 STL),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT09M11.00S,2024-12-06T01:24:34.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,92.59198423127464,2.2058823529411766,1610612742,52,77,2024-12-06T01:33:28Z,3770000,False,-239.0,17.0,1,right,K. Irving 3PT running (21 PTS) (K. Thompson 2 AST),"[202681, 202691]",1610612742.0,DAL,running,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,23.96,Made,,,,,21.0,,,,,,,,,K. Thompson,202691.0,2.0,,
387,PT09M10.00S,2024-12-06T01:24:42.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,52,77,2024-12-06T01:24:42Z,3790000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M46.00S,2024-12-06T01:27:53.2Z,3,REGULAR,3pt,Jump Shot,[],1629673,18.084756898817346,94.6078431372549,1610612764,52,77,2024-12-06T01:27:58Z,3800000,False,-223.0,117.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
389,PT08M43.00S,2024-12-06T01:27:56.2Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,52,77,2024-12-06T01:27:58Z,3810000,False,,,0,,P. Washington REBOUND (Off:1 Def:6),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,388.0,7.0,6.0,1.0,,,,,,,,,,,,,,
390,PT08M30.00S,2024-12-06T01:28:09.3Z,3,REGULAR,2pt,Jump Shot,[],1629029,87.99277266754271,83.08823529411765,1610612742,52,77,2024-12-06T01:28:14Z,3820000,False,165.0,60.0,1,right,MISS L. Dončić 17' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Right,17.61,Missed,,,,,,,,,,,,,,,,,,
391,PT08M27.00S,2024-12-06T01:28:12.3Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612764,52,77,2024-12-06T01:28:14Z,3830000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,,
392,PT08M23.00S,2024-12-06T01:28:16.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,30.436925098554536,81.86274509803921,1610612764,55,77,2024-12-06T01:28:22Z,3840000,False,-159.0,234.0,1,left,J. Poole 28' 3PT running pullup (9 PTS) (M. Brogdon 2 AST),"[1629673, 1627763]",1610612764.0,WAS,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,28.27,Made,,,,,9.0,,,,,,,,,M. Brogdon,1627763.0,2.0,,
393,PT08M09.00S,2024-12-06T01:28:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202681,95.3515111695138,42.15686274509804,1610612742,55,79,2024-12-06T01:28:35Z,3850000,False,-39.0,-9.0,1,right,K. Irving cutting Layup (23 PTS) (D. Lively II 1 AST),"[202681, 1641726]",1610612742.0,DAL,cutting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,23.0,,,,,,,,,D. Lively II,1641726.0,1.0,,
396,PT07M51.00S,2024-12-06T01:28:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,5.601182654402102,50.98039215686274,1610612764,57,79,2024-12-06T01:28:53Z,3870000,False,-5.0,0.0,1,left,M. Brogdon driving Layup (14 PTS),[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,14.0,,,,,,,,,,,,,
397,PT07M44.00S,2024-12-06T01:28:55.9Z,3,REGULAR,turnover,bad pass,[],202681,,,1610612742,57,79,2024-12-06T01:28:59Z,3880000,False,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1628963]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,,,,,,,,Bagley III,1628963.0
398,PT07M44.00S,2024-12-06T01:28:55.9Z,3,REGULAR,steal,,[],1628963,,,1610612764,57,79,2024-12-06T01:28:57Z,3890000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
399,PT07M33.00S,2024-12-06T01:29:07.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627763,16.63929040735874,45.34313725490196,1610612764,57,79,2024-12-06T01:35:42Z,3900000,False,23.0,104.0,1,left,MISS M. Brogdon 10' driving floating Shot,[1627763],1610612764.0,WAS,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,10.65,Missed,,,,,,,,,,,,,,,,,,
400,PT07M32.00S,2024-12-06T01:29:08.4Z,3,REGULAR,rebound,defensive,[],1641726,,,1610612742,57,79,2024-12-06T01:35:42Z,3910000,False,,,0,,D. Lively II REBOUND (Off:7 Def:4),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,,,399.0,11.0,4.0,7.0,,,,,,,,,,,,,,
401,PT07M16.00S,2024-12-06T01:29:23.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,93.11760840998686,54.65686274509803,1610612742,57,79,2024-12-06T01:37:23Z,3920000,False,23.0,12.0,1,right,MISS P. Washington driving bank Hook,[1629023],1610612742.0,DAL,driving bank,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
402,PT07M14.00S,2024-12-06T01:29:25.3Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612764,57,79,2024-12-06T01:29:26Z,3930000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,401.0,4.0,4.0,0.0,,,,,,,,,,,,,,
403,PT07M10.00S,2024-12-06T01:29:32.4Z,3,REGULAR,foul,personal,[],202681,,,1610612764,57,79,2024-12-06T01:30:00Z,3940000,False,,,0,,K. Irving personal FOUL (3 PF),"[202681, 1627763]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,,201639.0,,,,3.0,0.0,Brogdon,1627763.0,,,,,
405,PT07M03.00S,2024-12-06T01:29:58.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,6.915243101182654,50.98039215686274,1610612764,59,79,2024-12-06T01:37:50Z,3960000,False,-5.0,13.0,1,left,A. Sarr cutting DUNK (6 PTS) (B. Coulibaly 4 AST),"[1642259, 1641731]",1610612764.0,WAS,cutting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,6.0,,,,,,,,,B. Coulibaly,1641731.0,4.0,,
407,PT06M41.00S,2024-12-06T01:30:19.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,93.38042049934296,54.166666666666664,1610612742,59,81,2024-12-06T01:30:24Z,3980000,False,21.0,10.0,1,right,D. Lively II alley-oop DUNK (6 PTS) (K. Irving 3 AST),"[1641726, 202681]",1610612742.0,DAL,alley-oop,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,6.0,,,,,,,,,K. Irving,202681.0,3.0,,
409,PT06M26.00S,2024-12-06T01:30:33.9Z,3,REGULAR,3pt,Jump Shot,[],1628963,15.325229960578188,0.9803921568627451,1610612764,62,81,2024-12-06T01:30:39Z,4000000,False,245.0,92.0,1,left,M. Bagley III 26' 3PT  (9 PTS) (J. Poole 6 AST),"[1628963, 1629673]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right,26.17,Made,,,,,9.0,,,,,,,,,J. Poole,1629673.0,6.0,,
463,PT06M12.00S,2024-12-06T01:30:51.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.26215505913272,60.29411764705882,1610612742,62,81,2024-12-06T01:42:19Z,4025000,False,51.0,105.0,1,right,MISS L. Dončić 11' fadeaway Shot - blocked,"[1629029, 1627763]",1610612742.0,DAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,11.68,Missed,,,,,,,,Brogdon,1627763.0,,,,,,,,,
464,PT06M12.00S,2024-12-06T01:30:51.8Z,3,REGULAR,block,,[],1627763,,,1610612742,62,81,2024-12-06T01:40:36Z,4032500,False,,,0,,M. Brogdon BLOCK (1 BLK),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
465,PT06M11.00S,2024-12-06T01:30:52.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,62,81,2024-12-06T01:40:36Z,4036250,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,463.0,,,,,,,,,,,,,,,,,
413,PT06M11.00S,2024-12-06T01:31:09.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,62,81,2024-12-06T01:40:36Z,4040000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
