actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
442,PT08M37.00S,2024-10-31T00:42:48.7Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,63,70,2024-10-31T00:42:51Z,4330000,False,,,0,,J. Johnson REBOUND (Off:5 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,441.0,,,,,,13.0,8.0,5.0,,,,,,,,,
443,PT08M30.00S,2024-10-31T00:42:55.1Z,3,REGULAR,3pt,Jump Shot,[],1642258,96.40275952693824,95.83333333333334,1610612737,63,73,2024-10-31T00:43:01Z,4340000,False,229.0,-19.0,1,right,Z. Risacher 3PT  (9 PTS) (T. Young 6 AST),"[1642258, 1629027]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.0,Made,,,9.0,T. Young,1629027.0,6.0,,,,,,,,,,,,
445,PT08M14.00S,2024-10-31T00:43:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,19.004599211563733,42.64705882352941,1610612764,65,73,2024-10-31T00:43:18Z,4360000,False,37.0,126.0,1,left,C. Carrington 13' pullup Jump Shot (9 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,13.14,Made,,,9.0,,,,,,,,,,,,,,,
446,PT08M04.00S,2024-10-31T00:43:28.3Z,3,REGULAR,foul,personal,[],1629673,,,1610612737,65,73,2024-10-31T00:44:11Z,4370000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1631223]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,,2.0,1.0,Roddy,1631223.0,,,,,
448,PT07M52.00S,2024-10-31T00:44:03.2Z,3,REGULAR,turnover,bad pass,[],1631223,,,1610612737,65,73,2024-10-31T00:50:36Z,4390000,False,,,0,,D. Roddy bad pass TURNOVER (3 TO),"[1631223, 1642273]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,George,1642273.0
449,PT07M52.00S,2024-10-31T00:44:03.2Z,3,REGULAR,steal,,[],1642273,,,1610612764,65,73,2024-10-31T00:44:05Z,4400000,False,,,0,,K. George STEAL (2 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
450,PT07M47.00S,2024-10-31T00:44:07.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642273,6.783837056504599,42.15686274509804,1610612764,65,73,2024-10-31T00:51:29Z,4410000,False,39.0,11.0,1,left,MISS K. George running Layup,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
451,PT07M42.00S,2024-10-31T00:44:12.9Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,65,73,2024-10-31T00:51:01Z,4420000,False,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,450.0,,,,,,4.0,4.0,0.0,,,,,,,,,
452,PT07M41.00S,2024-10-31T00:44:13.2Z,3,REGULAR,turnover,bad pass,[],203991,,,1610612737,65,73,2024-10-31T00:44:29Z,4430000,False,,,0,,C. Capela bad pass TURNOVER (2 TO),"[203991, 1641731]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Coulibaly,1641731.0
453,PT07M41.00S,2024-10-31T00:44:13.2Z,3,REGULAR,steal,,[],1641731,,,1610612764,65,73,2024-10-31T00:44:17Z,4440000,False,,,0,,B. Coulibaly STEAL (3 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
454,PT07M31.00S,2024-10-31T00:44:24.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,29.77989487516426,15.441176470588236,1610612764,68,73,2024-10-31T00:53:08Z,4450000,False,173.0,227.0,1,left,C. Carrington 28' 3PT pullup (12 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,28.56,Made,,,12.0,,,,,,,,,,,,,,,
455,PT07M17.00S,2024-10-31T00:44:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1642258,92.46057818659659,39.21568627450981,1610612737,68,75,2024-10-31T02:21:23Z,4460000,False,-54.0,18.0,1,right,Z. Risacher driving finger roll Layup (11 PTS) (T. Young 7 AST),"[1642258, 1629027]",1610612737.0,ATL,driving finger roll,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,,,11.0,T. Young,1629027.0,7.0,,,,,,,,,,,,
456,PT07M17.00S,2024-10-31T00:44:42.7Z,3,REGULAR,violation,defensive goaltending,[],1642259,,,1610612737,68,75,2024-10-31T00:44:53Z,4470000,False,,,0,,A. Sarr defensive goaltending VIOLATION,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,2882.0,,,,,,,,,,,,,,,,
457,PT07M04.00S,2024-10-31T00:45:12.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,11.251642575558476,45.588235294117645,1610612764,68,75,2024-10-31T00:55:18Z,4480000,False,22.0,53.0,1,left,MISS J. Poole driving floating bank Shot,[1629673],1610612764.0,WAS,driving floating bank,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.77,Missed,,,,,,,,,,,,,,,,,,
458,PT06M59.00S,2024-10-31T00:45:17.9Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612737,68,75,2024-10-31T00:45:53Z,4490000,False,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,457.0,,,,,,3.0,3.0,0.0,,,,,,,,,
459,PT06M56.00S,2024-10-31T00:45:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,94.30026281208936,45.34313725490196,1610612737,68,77,2024-10-31T00:55:51Z,4500000,False,-23.0,1.0,1,right,J. Johnson driving reverse Layup (14 PTS) (T. Young 8 AST),"[1630552, 1629027]",1610612737.0,ATL,driving reverse,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2.33,Made,,,14.0,T. Young,1629027.0,8.0,,,,,,,,,,,,
461,PT06M48.00S,2024-10-31T00:45:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.1268068331143235,53.431372549019606,1610612764,70,77,2024-10-31T00:56:41Z,4520000,False,-17.0,5.0,1,left,J. Poole driving Layup (16 PTS) (C. Carrington 2 AST),"[1629673, 1642267]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.79,Made,,,16.0,C. Carrington,1642267.0,2.0,,,,,,,,,,,,
462,PT06M36.00S,2024-10-31T00:45:44.2Z,3,REGULAR,foul,offensive,[],1630552,,,1610612737,70,77,2024-10-31T00:45:48Z,4530000,False,,,0,,J. Johnson offensive FOUL (1 PF),"[1630552, 1642267]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,1628481.0,,,,,,,,1.0,0.0,Carrington,1642267.0,,,,,
464,PT06M36.00S,2024-10-31T00:45:44.2Z,3,REGULAR,turnover,offensive foul,[],1630552,,,1610612737,70,77,2024-10-31T00:45:44Z,4550000,False,,,0,,J. Johnson offensive foul TURNOVER (2 TO),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,1628481.0,,,,,,,,,,,,,,2.0,,
465,PT06M36.00S,2024-10-31T00:45:50.9Z,3,REGULAR,substitution,out,[],1642258,,,1610612764,70,77,2024-10-31T00:45:59Z,4560000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M36.00S,2024-10-31T00:45:50.9Z,3,REGULAR,substitution,in,[],1629726,,,1610612764,70,77,2024-10-31T00:45:59Z,4570000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M36.00S,2024-10-31T00:46:01.7Z,3,REGULAR,foul,technical,['1freethrow'],1630552,,,1610612764,70,77,2024-10-31T00:46:14Z,4580000,False,,,0,,J. Johnson technical FOUL (1 Tech),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,1628481.0,,,,,,,,1.0,1.0,,,,,,,
468,PT06M36.00S,2024-10-31T00:46:27.7Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,71,77,2024-10-31T00:46:27Z,4590000,False,,,0,,J. Poole technical Free Throw 1 of 1 (17 PTS),[1629673],1610612764.0,WAS,technical,,,Poole,J. Poole,,,,,,,,Made,,,17.0,,,,,,,,,,,,,,,
469,PT06M36.00S,2024-10-31T00:46:31.3Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,71,77,2024-10-31T00:46:49Z,4600000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M36.00S,2024-10-31T00:46:31.3Z,3,REGULAR,substitution,out,[],1642259,,,1610612764,71,77,2024-10-31T00:46:49Z,4610000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT06M36.00S,2024-10-31T00:46:31.3Z,3,REGULAR,substitution,out,[],1630552,,,1610612764,71,77,2024-10-31T00:46:49Z,4620000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT06M36.00S,2024-10-31T00:46:31.3Z,3,REGULAR,substitution,out,[],1631223,,,1610612764,71,77,2024-10-31T00:46:49Z,4630000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT06M36.00S,2024-10-31T00:46:31.3Z,3,REGULAR,substitution,in,[],202685,,,1610612764,71,77,2024-10-31T00:46:49Z,4640000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT06M36.00S,2024-10-31T00:46:31.3Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,71,77,2024-10-31T00:46:49Z,4650000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT06M36.00S,2024-10-31T00:46:31.3Z,3,REGULAR,substitution,in,[],1630811,,,1610612764,71,77,2024-10-31T00:46:49Z,4660000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT06M36.00S,2024-10-31T00:46:31.3Z,3,REGULAR,substitution,in,[],1626204,,,1610612764,71,77,2024-10-31T00:46:49Z,4670000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT06M25.00S,2024-10-31T00:46:57.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,25.969119579500656,9.803921568627452,1610612764,71,77,2024-10-31T00:47:06Z,4680000,False,201.0,192.0,1,left,MISS J. Poole 27' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,27.77,Missed,,,,,,,,,,,,,,,,,,
478,PT06M21.00S,2024-10-31T00:47:01.3Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612737,71,77,2024-10-31T00:47:06Z,4690000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,477.0,,,,,,1.0,1.0,0.0,,,,,,,,,
479,PT06M15.00S,2024-10-31T00:47:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.38042049934296,51.9607843137255,1610612737,71,79,2024-10-31T00:57:43Z,4700000,False,10.0,10.0,1,right,T. Young driving Layup (26 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.38,Made,,,26.0,,,,,,,,,,,,,,,
480,PT05M58.00S,2024-10-31T00:47:23.8Z,3,REGULAR,3pt,Jump Shot,[],1630557,26.363337713534822,87.00980392156863,1610612764,71,79,2024-10-31T00:47:31Z,4710000,False,-185.0,195.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
481,PT05M56.00S,2024-10-31T00:47:25.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,71,79,2024-10-31T00:47:31Z,4720000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,480.0,,,,,,,,,,,,,,,,,
483,PT05M56.00S,2024-10-31T00:47:33.5Z,3,REGULAR,substitution,out,[],203991,,,1610612764,71,79,2024-10-31T00:47:52Z,4740000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT05M56.00S,2024-10-31T00:47:33.5Z,3,REGULAR,substitution,in,[],1630168,,,1610612764,71,79,2024-10-31T00:47:52Z,4750000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT05M48.00S,2024-10-31T00:48:03.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.338370565045992,54.41176470588235,1610612764,73,79,2024-10-31T00:50:20Z,4760000,False,-22.0,-2.0,1,left,J. Valančiūnas cutting Layup (6 PTS) (J. Poole 6 AST),"[202685, 1629673]",1610612764.0,WAS,cutting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.22,Made,,,6.0,J. Poole,1629673.0,6.0,,,,,,,,,,,,
487,PT05M31.00S,2024-10-31T00:48:19.6Z,3,REGULAR,3pt,Jump Shot,[],1630811,76.95466491458606,10.294117647058822,1610612737,73,82,2024-10-31T00:50:22Z,4780000,False,-199.0,164.0,1,right,K. Wallace 25' 3PT  (3 PTS) (T. Young 9 AST),"[1630811, 1629027]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,3.0,T. Young,1629027.0,9.0,,,,,,,,,,,,
489,PT05M16.00S,2024-10-31T00:48:34.0Z,3,REGULAR,2pt,Jump Shot,[],202685,21.895532194480946,46.07843137254902,1610612764,75,82,2024-10-31T00:50:26Z,4800000,False,20.0,153.0,1,left,J. Valančiūnas 15' Jump Shot (8 PTS) (J. Poole 7 AST),"[202685, 1629673]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Center,15.45,Made,,,8.0,J. Poole,1629673.0,7.0,,,,,,,,,,,,
491,PT05M00.00S,2024-10-31T00:48:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,88.51839684625493,62.5,1610612737,75,82,2024-10-31T00:58:37Z,4820000,False,62.0,55.0,1,right,MISS T. Young 8' driving floating Shot - blocked,"[1629027, 1641731]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Right,8.35,Missed,,,,,,,,,,,,,,Coulibaly,1641731.0,,,
492,PT05M00.00S,2024-10-31T00:48:50.5Z,3,REGULAR,block,,[],1641731,,,1610612737,75,82,2024-10-31T00:48:52Z,4830000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
493,PT05M00.00S,2024-10-31T00:48:50.5Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,75,82,2024-10-31T00:50:45Z,4840000,False,,,0,,B. Coulibaly REBOUND (Off:4 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,,,491.0,,,,,,7.0,3.0,4.0,,,,,,,,,
494,PT04M46.00S,2024-10-31T00:49:04.6Z,3,REGULAR,2pt,Jump Shot,[],1641731,17.0335085413929,24.264705882352942,1610612764,77,82,2024-10-31T00:50:59Z,4850000,False,129.0,108.0,1,left,B. Coulibaly 16' pullup Jump Shot (17 PTS),[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right Center,16.78,Made,,,17.0,,,,,,,,,,,,,,,
495,PT04M28.00S,2024-10-31T00:49:32.6Z,3,REGULAR,foul,personal,[],1629673,,,1610612737,77,82,2024-10-31T00:49:36Z,4860000,False,,,0,,J. Poole loose ball personal FOUL (3 PF),"[1629673, 1630811]",1610612764.0,WAS,loose ball,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,204058.0,,,,,,,,3.0,1.0,Wallace,1630811.0,,,,,
497,PT04M28.00S,2024-10-31T00:49:39.4Z,3,REGULAR,substitution,out,[],1642273,,,1610612737,77,82,2024-10-31T00:49:45Z,4880000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT04M28.00S,2024-10-31T00:49:39.4Z,3,REGULAR,substitution,in,[],1631098,,,1610612737,77,82,2024-10-31T00:49:45Z,4890000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT04M22.00S,2024-10-31T00:50:03.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,65.39093298291722,45.588235294117645,1610612737,77,82,2024-10-31T00:59:40Z,4900000,False,-22.0,273.0,1,right,MISS T. Young 27' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,27.37,Missed,,,,,,,,,,,,,,,,,,
500,PT04M22.00S,2024-10-31T00:50:03.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,77,82,2024-10-31T00:51:02Z,4910000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,499.0,,,,,,2.0,2.0,0.0,,,,,,,,,
501,PT04M11.00S,2024-10-31T00:50:14.2Z,3,REGULAR,3pt,Jump Shot,[],1629673,31.750985545335087,81.12745098039215,1610612764,80,82,2024-10-31T01:00:02Z,4920000,False,-156.0,246.0,1,left,J. Poole 29' 3PT pullup (20 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,29.11,Made,,,20.0,,,,,,,,,,,,,,,
502,PT03M43.00S,2024-10-31T00:50:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,91.67214191852825,60.049019607843135,1610612737,80,82,2024-10-31T00:51:28Z,4930000,False,50.0,26.0,1,right,MISS G. Mathews driving finger roll Layup,[1629726],1610612737.0,ATL,driving finger roll,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
503,PT03M43.00S,2024-10-31T00:50:43.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,80,82,2024-10-31T00:54:35Z,4940000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,502.0,,,,,,,,,,,,,,,,,
504,PT03M43.00S,2024-10-31T00:50:52.3Z,3,REGULAR,foul,personal,[],1630168,,,1610612764,80,82,2024-10-31T00:54:35Z,4950000,False,,,0,,O. Okongwu loose ball personal FOUL (1 PF),"[1630168, 202685]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1628481.0,,,,,,,,1.0,0.0,Valančiūnas,202685.0,,,,,
507,PT03M30.00S,2024-10-31T00:51:17.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,7.30946123521682,49.26470588235294,1610612764,82,82,2024-10-31T01:00:46Z,4980000,False,4.0,16.0,1,left,J. Valančiūnas driving DUNK (10 PTS),[202685],1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1.66,Made,,,10.0,,,,,,,,,,,,,,,
508,PT03M30.00S,2024-10-31T00:51:23.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,82,82,2024-10-31T00:51:23Z,4990000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT03M30.00S,2024-10-31T00:51:26.6Z,3,REGULAR,substitution,out,[],1626204,,,1610612737,82,82,2024-10-31T00:55:40Z,5000000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612737.0,ATL,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT03M30.00S,2024-10-31T00:51:26.6Z,3,REGULAR,substitution,in,[],1630552,,,1610612737,82,82,2024-10-31T00:55:40Z,5010000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT03M18.00S,2024-10-31T00:56:37.8Z,3,REGULAR,3pt,Jump Shot,[],1630168,95.6143232588699,98.2843137254902,1610612737,82,82,2024-10-31T00:56:43Z,5020000,False,241.0,-11.0,1,right,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,24.17,Missed,,,,,,,,,,,,,,,,,,
514,PT03M14.00S,2024-10-31T00:56:41.8Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,82,82,2024-10-31T00:56:43Z,5030000,False,,,0,,B. Coulibaly REBOUND (Off:4 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,513.0,,,,,,8.0,4.0,4.0,,,,,,,,,
515,PT03M06.00S,2024-10-31T00:56:48.4Z,3,REGULAR,2pt,Jump Shot,[],1629673,9.937582128777924,25.98039215686275,1610612764,82,82,2024-10-31T00:56:54Z,5040000,False,120.0,41.0,1,left,MISS J. Poole 12' fadeaway Shot,[1629673],1610612764.0,WAS,fadeaway,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,12.69,Missed,,,,,,,,,,,,,,,,,,
516,PT03M04.00S,2024-10-31T00:56:50.5Z,3,REGULAR,rebound,offensive,[],202685,,,1610612764,82,82,2024-10-31T00:56:50Z,5050000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,,,515.0,,,,,,3.0,2.0,1.0,,,,,,,,,
517,PT03M04.00S,2024-10-31T00:56:51.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,7.30946123521682,50.49019607843137,1610612764,84,82,2024-10-31T01:01:19Z,5060000,False,-2.0,16.0,1,left,J. Valančiūnas putback Layup (12 PTS),[202685],1610612764.0,WAS,putback,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1.64,Made,,,12.0,,,,,,,,,,,,,,,
518,PT02M47.00S,2024-10-31T00:57:08.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,77.87450722733246,93.62745098039215,1610612737,84,82,2024-10-31T00:57:17Z,5070000,False,218.0,155.0,1,right,MISS T. Young 26' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,26.79,Missed,,,,,,,,,,,,,,,,,,
519,PT02M43.00S,2024-10-31T00:57:12.2Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,84,82,2024-10-31T00:57:17Z,5080000,False,,,0,,J. Poole REBOUND (Off:1 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,518.0,,,,,,3.0,2.0,1.0,,,,,,,,,
520,PT02M41.00S,2024-10-31T00:57:14.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641731,5.863994743758213,47.30392156862745,1610612764,86,82,2024-10-31T00:57:23Z,5090000,False,13.0,3.0,1,left,B. Coulibaly running DUNK (19 PTS) (J. Poole 8 AST),"[1641731, 1629673]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.37,Made,,,19.0,J. Poole,1629673.0,8.0,,,,,,,,,,,,
522,PT02M26.00S,2024-10-31T00:57:28.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630811,85.10183968462549,47.549019607843135,1610612737,86,84,2024-10-31T01:01:41Z,5110000,False,-12.0,88.0,1,right,K. Wallace 8' driving floating Jump Shot (5 PTS),[1630811],1610612737.0,ATL,driving floating,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Center,8.84,Made,,,5.0,,,,,,,,,,,,,,,
523,PT02M11.00S,2024-10-31T00:57:43.6Z,3,REGULAR,3pt,Jump Shot,[],1641731,27.283180026281208,13.725490196078432,1610612764,89,84,2024-10-31T00:57:47Z,5120000,False,181.0,204.0,1,left,B. Coulibaly 27' 3PT  (22 PTS) (J. Valančiūnas 4 AST),"[1641731, 202685]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,27.3,Made,,,22.0,J. Valančiūnas,202685.0,4.0,,,,,,,,,,,,
525,PT01M53.00S,2024-10-31T00:58:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.9862023653088,52.450980392156865,1610612737,89,86,2024-10-31T00:58:05Z,5140000,False,12.0,13.0,1,right,T. Young driving Layup (28 PTS) (O. Okongwu 2 AST),"[1629027, 1630168]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.82,Made,,,28.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,,,
