actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
449,PT05M19.00S,2025-02-22T01:42:32.4Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,67,72,2025-02-22T01:42:34Z,4400000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,448.0,3.0,2.0,1.0,,,,,,,,,,,
450,PT05M08.00S,2025-02-22T01:42:43.4Z,3,REGULAR,turnover,bad pass,[],1626158,,,1610612764,67,72,2025-02-22T01:43:41Z,4410000,False,,,0,,R. Holmes bad pass TURNOVER (2 TO),"[1626158, 201572]",1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,Lopez,201572.0,,,,,,,,,
451,PT05M08.00S,2025-02-22T01:42:43.4Z,3,REGULAR,steal,,[],201572,,,1610612749,67,72,2025-02-22T01:42:46Z,4420000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
452,PT05M04.00S,2025-02-22T01:42:53.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612749,67,72,2025-02-22T01:43:00Z,4430000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1629673, 1628398]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Kuzma,1628398.0
454,PT05M04.00S,2025-02-22T01:43:28.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628398,,,1610612749,67,73,2025-02-22T01:43:51Z,4450000,False,,,0,,K. Kuzma Free Throw 1 of 2 (17 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,
455,PT05M04.00S,2025-02-22T01:43:28.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628398,,,1610612749,67,73,2025-02-22T01:43:51Z,4460000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
456,PT05M01.00S,2025-02-22T01:43:31.5Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612749,67,73,2025-02-22T01:43:51Z,4470000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:6),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,455.0,8.0,6.0,2.0,,,,,,,,,,,
457,PT05M00.00S,2025-02-22T01:43:50.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628398,91.27792378449409,51.225490196078425,1610612749,67,75,2025-02-22T01:43:57Z,4480000,False,6.0,29.0,1,right,K. Kuzma putback Layup (19 PTS),[1628398],1610612749.0,MIL,putback,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,3.01,Made,,,,,,,,,19.0,,,,,,,,
458,PT04M38.00S,2025-02-22T01:44:12.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,11.777266754270697,37.99019607843137,1610612764,67,75,2025-02-22T01:44:17Z,4490000,False,60.0,58.0,1,left,MISS C. Kispert 8' driving bank Shot,[1630557],1610612764.0,WAS,driving bank,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Right,,8.36,Missed,,,,,,,,,,,,,,,,,
459,PT04M38.00S,2025-02-22T01:44:12.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,67,75,2025-02-22T01:44:17Z,4500000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,458.0,,,,,,,,,,,,,,
462,PT04M25.00S,2025-02-22T01:44:46.0Z,3,REGULAR,foul,offensive,[],201572,,,1610612749,67,75,2025-02-22T01:44:58Z,4530000,False,,,0,,B. Lopez offensive FOUL (2 PF),"[201572, 1629673]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Poole,1629673.0
464,PT04M25.00S,2025-02-22T01:44:46.0Z,3,REGULAR,turnover,offensive foul,[],201572,,,1610612749,67,75,2025-02-22T01:44:46Z,4550000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,,,,,,1162.0,,,,
465,PT04M25.00S,2025-02-22T01:44:56.3Z,3,REGULAR,substitution,out,[],1629673,,,1610612764,67,75,2025-02-22T01:44:59Z,4560000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M25.00S,2025-02-22T01:44:56.3Z,3,REGULAR,substitution,in,[],203935,,,1610612764,67,75,2025-02-22T01:44:59Z,4570000,False,,,0,,SUB in: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M15.00S,2025-02-22T01:45:12.9Z,3,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,67,75,2025-02-22T01:45:20Z,4580000,False,,,0,,C. Kispert lost ball out-of-bounds TURNOVER (1 TO),[1630557],1610612764.0,WAS,lost ball,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,,,1162.0,,,,
468,PT04M02.00S,2025-02-22T01:45:31.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,65.39093298291722,79.16666666666666,1610612749,67,75,2025-02-22T01:45:35Z,4590000,False,146.0,273.0,1,right,MISS K. Kuzma 30' pullup 3PT,[1628398],1610612749.0,MIL,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,30.93,Missed,,,,,,,,,,,,,,,,,
469,PT03M59.00S,2025-02-22T01:45:34.7Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,67,75,2025-02-22T01:45:35Z,4600000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,468.0,3.0,3.0,0.0,,,,,,,,,,,
470,PT03M53.00S,2025-02-22T01:45:40.8Z,3,REGULAR,turnover,bad pass,[],1641731,,,1610612764,67,75,2025-02-22T01:45:44Z,4610000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 1631157]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,Rollins,1631157.0,,,,,,,,,
471,PT03M53.00S,2025-02-22T01:45:40.8Z,3,REGULAR,steal,,[],1631157,,,1610612749,67,75,2025-02-22T01:45:42Z,4620000,False,,,0,,R. Rollins STEAL (2 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
472,PT03M48.00S,2025-02-22T01:45:47.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628398,86.94152431011827,42.40196078431372,1610612749,67,75,2025-02-22T01:46:05Z,4630000,False,-38.0,70.0,1,right,MISS K. Kuzma 7' running reverse Layup - blocked,"[1628398, 1626158]",1610612749.0,MIL,running reverse,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,7.98,Missed,Holmes,1626158.0,,,,,,,,,,,,,,,
473,PT03M48.00S,2025-02-22T01:45:47.4Z,3,REGULAR,block,,[],1626158,,,1610612749,67,75,2025-02-22T01:45:49Z,4640000,False,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT03M43.00S,2025-02-22T01:45:52.4Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,67,75,2025-02-22T01:46:05Z,4650000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,472.0,2.0,2.0,0.0,,,,,,,,,,,
475,PT03M37.00S,2025-02-22T01:45:56.3Z,3,REGULAR,3pt,Jump Shot,[],1641731,6.783837056504599,1.4705882352941175,1610612764,67,75,2025-02-22T01:46:11Z,4660000,False,243.0,11.0,1,left,MISS B. Coulibaly 24' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,24.29,Missed,,,,,,,,,,,,,,,,,
476,PT03M34.00S,2025-02-22T01:45:59.3Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,67,75,2025-02-22T01:45:59Z,4670000,False,,,0,,B. Coulibaly REBOUND (Off:2 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,,,,475.0,4.0,2.0,2.0,,,,,,,,,,,
477,PT03M33.00S,2025-02-22T01:46:00.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641731,5.206964520367937,47.794117647058826,1610612764,69,75,2025-02-22T01:46:41Z,4680000,False,11.0,-4.0,1,left,B. Coulibaly putback DUNK (4 PTS),[1641731],1610612764.0,WAS,putback,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,1.16,Made,,,,,,,,,4.0,,,,,,,,
478,PT03M33.00S,2025-02-22T01:46:05.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,69,75,2025-02-22T01:46:05Z,4690000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M33.00S,2025-02-22T01:46:06.7Z,3,REGULAR,substitution,out,[],1641731,,,1610612749,69,75,2025-02-22T01:47:35Z,4700000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M33.00S,2025-02-22T01:46:06.7Z,3,REGULAR,substitution,out,[],201572,,,1610612749,69,75,2025-02-22T01:47:35Z,4710000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M33.00S,2025-02-22T01:46:06.7Z,3,REGULAR,substitution,out,[],1631157,,,1610612749,69,75,2025-02-22T01:47:35Z,4720000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M33.00S,2025-02-22T01:46:06.7Z,3,REGULAR,substitution,in,[],1642273,,,1610612749,69,75,2025-02-22T01:47:35Z,4730000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M33.00S,2025-02-22T01:46:06.7Z,3,REGULAR,substitution,in,[],1630579,,,1610612749,69,75,2025-02-22T01:47:35Z,4740000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M33.00S,2025-02-22T01:46:06.7Z,3,REGULAR,substitution,in,[],1629645,,,1610612749,69,75,2025-02-22T01:47:35Z,4750000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M18.00S,2025-02-22T01:47:54.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,84.44480946123521,49.754901960784316,1610612749,69,77,2025-02-22T01:48:01Z,4770000,False,-1.0,94.0,1,right,G. Trent Jr. 9' fadeaway Jump Shot (6 PTS) (K. Porter Jr. 2 AST),"[1629018, 1629645]",1610612749.0,MIL,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,9.37,Made,,,,,,,,,6.0,K. Porter Jr.,1629645.0,2.0,,,,,
488,PT02M58.00S,2025-02-22T01:48:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,4.944152431011826,46.568627450980394,1610612764,71,77,2025-02-22T01:48:18Z,4790000,False,17.0,-6.0,1,left,M. Smart driving Layup (5 PTS) (C. Kispert 1 AST),"[203935, 1630557]",1610612764.0,WAS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,1.82,Made,,,,,,,,,5.0,C. Kispert,1630557.0,1.0,,,,,
490,PT02M43.00S,2025-02-22T01:48:29.5Z,3,REGULAR,3pt,Jump Shot,[],1631260,64.86530880420499,42.40196078431372,1610612749,71,80,2025-02-22T01:48:33Z,4810000,False,-38.0,278.0,1,right,A. Green 28' 3PT  (9 PTS) (K. Kuzma 5 AST),"[1631260, 1628398]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,28.04,Made,,,,,,,,,9.0,K. Kuzma,1628398.0,5.0,,,,,
492,PT02M25.00S,2025-02-22T01:48:47.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,6.389618922470433,45.34313725490196,1610612764,73,80,2025-02-22T01:50:18Z,4830000,False,23.0,8.0,1,left,R. Holmes DUNK (4 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,2.45,Made,,,,,,,,,4.0,,,,,,,,
515,PT02M06.00S,2025-02-22T01:49:00.0Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612749,73,80,2025-02-22T01:52:28Z,4840000,False,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 203935]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,Smart,203935.0,,,,,,,,,
516,PT02M06.00S,2025-02-22T01:49:00.0Z,3,REGULAR,steal,,[],203935,,,1610612764,73,80,2025-02-22T01:52:28Z,4845000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT02M03.00S,2025-02-22T01:49:06.4Z,3,REGULAR,turnover,bad pass,[],1630557,,,1610612764,73,80,2025-02-22T01:52:45Z,4847500,False,,,0,,C. Kispert bad pass TURNOVER (2 TO),"[1630557, 1629645]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,Porter Jr.,1629645.0,,,,,,,,,
520,PT02M03.00S,2025-02-22T01:49:06.4Z,3,REGULAR,steal,,[],1629645,,,1610612749,73,80,2025-02-22T01:52:45Z,4848750,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
494,PT02M00.00S,2025-02-22T01:49:12.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629645,92.46057818659659,46.81372549019608,1610612749,73,82,2025-02-22T01:52:45Z,4850000,False,-16.0,18.0,1,right,K. Porter Jr. DUNK (4 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,2.43,Made,,,,,,,,,4.0,,,,,,,,
495,PT01M39.00S,2025-02-22T01:49:33.5Z,3,REGULAR,3pt,Jump Shot,[],1642273,36.21879106438896,66.42156862745098,1610612764,73,82,2025-02-22T01:49:37Z,4860000,False,-82.0,288.0,1,left,MISS K. George 29' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,29.95,Missed,,,,,,,,,,,,,,,,,
496,PT01M36.00S,2025-02-22T01:49:36.5Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,73,82,2025-02-22T02:03:01Z,4870000,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,495.0,3.0,3.0,0.0,,,,,,,,,,,
499,PT01M32.00S,2025-02-22T01:49:40.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,69.20170827858082,25.98039215686275,1610612749,73,82,2025-02-22T02:03:29Z,4900000,False,-120.0,237.0,1,right,MISS G. Trent Jr. 26' running pullup 3PT,[1629018],1610612749.0,MIL,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,26.57,Missed,,,,,,,,,,,,,,,,,
500,PT01M30.00S,2025-02-22T01:49:42.1Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,73,82,2025-02-22T01:49:42Z,4910000,False,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Left Center,,,,,,499.0,4.0,3.0,1.0,,,,,,,,,,,
501,PT01M18.00S,2025-02-22T01:49:55.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,6.521024967148489,53.18627450980392,1610612764,75,82,2025-02-22T01:49:59Z,4920000,False,-16.0,9.0,1,left,R. Holmes driving DUNK (6 PTS),[1626158],1610612764.0,WAS,driving,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,1.82,Made,,,,,,,,,6.0,,,,,,,,
502,PT00M57.30S,2025-02-22T01:50:16.2Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612749,75,82,2025-02-22T01:50:21Z,4930000,False,,,0,,K. Kuzma bad pass TURNOVER (2 TO),"[1628398, 1642267]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,2.0,,,,,,,,,Carrington,1642267.0,,,,,,,,,
503,PT00M57.30S,2025-02-22T01:50:16.2Z,3,REGULAR,steal,,[],1642267,,,1610612764,75,82,2025-02-22T01:50:18Z,4940000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
504,PT00M50.90S,2025-02-22T01:50:22.6Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630557,18.873193166885677,95.83333333333334,1610612764,75,82,2025-02-22T01:55:11Z,4950000,False,-229.0,125.0,1,left,MISS C. Kispert 26' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,26.1,Missed,,,,,,,,,,,,,,,,,
505,PT00M47.80S,2025-02-22T01:50:25.7Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612749,75,82,2025-02-22T01:50:27Z,4960000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,504.0,2.0,2.0,0.0,,,,,,,,,,,
507,PT00M40.00S,2025-02-22T01:50:40.1Z,3,REGULAR,substitution,out,[],1631260,,,1610612749,75,82,2025-02-22T01:50:43Z,4980000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M40.00S,2025-02-22T01:50:40.1Z,3,REGULAR,substitution,in,[],1631157,,,1610612749,75,82,2025-02-22T01:50:43Z,4990000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M35.20S,2025-02-22T01:51:04.8Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1626158,,,1610612749,75,82,2025-02-22T01:51:42Z,5000000,False,,,0,,R. Holmes shooting personal FOUL (3 PF) (Porter Jr. 3 FT),"[1626158, 1629645]",1610612764.0,WAS,shooting,,,Holmes,R. Holmes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Porter Jr.,1629645.0
511,PT00M35.20S,2025-02-22T01:51:48.1Z,3,REGULAR,freethrow,1 of 3,[],1629645,,,1610612749,75,83,2025-02-22T01:52:27Z,5020000,False,,,0,,K. Porter Jr. Free Throw 1 of 3 (5 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,
512,PT00M35.20S,2025-02-22T01:51:48.1Z,3,REGULAR,freethrow,2 of 3,[],1629645,,,1610612749,75,84,2025-02-22T01:52:27Z,5030000,False,,,0,,K. Porter Jr. Free Throw 2 of 3 (6 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,
513,PT00M35.20S,2025-02-22T01:51:48.1Z,3,REGULAR,freethrow,3 of 3,[],1629645,,,1610612749,75,84,2025-02-22T01:52:27Z,5040000,False,,,0,,MISS K. Porter Jr. Free Throw 3 of 3,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
514,PT00M35.20S,2025-02-22T01:51:48.1Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612749,75,84,2025-02-22T02:04:06Z,5050000,False,,,0,,J. Sims REBOUND (Off:1 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,513.0,3.0,2.0,1.0,,,,,,,,,,,
574,PT00M33.80S,2025-02-22T01:52:10.0Z,3,REGULAR,turnover,lost ball,[],1630579,,,1610612749,75,84,2025-02-22T02:04:55Z,5055000,False,,,0,,J. Sims lost ball TURNOVER (1 TO),"[1630579, 203935]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,Smart,203935.0,,,,,,,,,
575,PT00M33.80S,2025-02-22T01:52:10.0Z,3,REGULAR,steal,,[],203935,,,1610612764,75,84,2025-02-22T02:04:55Z,5057500,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
517,PT00M23.40S,2025-02-22T01:52:32.0Z,3,REGULAR,foul,personal,[],1629018,,,1610612764,75,84,2025-02-22T02:04:55Z,5060000,False,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1642267]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Carrington,1642267.0
521,PT00M11.70S,2025-02-22T01:53:05.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642273,11.777266754270697,50.0,1610612764,75,84,2025-02-22T02:04:55Z,5080000,False,0.0,58.0,1,left,MISS K. George driving Layup - blocked,"[1642273, 1630579]",1610612764.0,WAS,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,5.82,Missed,Sims,1630579.0,,,,,,,,,,,,,,,
522,PT00M11.70S,2025-02-22T01:53:05.2Z,3,REGULAR,block,,[],1630579,,,1610612764,75,84,2025-02-22T01:53:07Z,5090000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
523,PT00M09.00S,2025-02-22T01:53:07.9Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,75,84,2025-02-22T01:53:07Z,5100000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,521.0,3.0,2.0,1.0,,,,,,,,,,,
524,PT00M03.50S,2025-02-22T01:53:13.4Z,3,REGULAR,3pt,Jump Shot,[],1628398,75.64060446780552,89.2156862745098,1610612749,75,84,2025-02-22T01:57:19Z,5110000,False,196.0,176.0,1,right,MISS K. Kuzma 26' pullup 3PT,[1628398],1610612749.0,MIL,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,26.38,Missed,,,,,,,,,,,,,,,,,
525,PT00M01.30S,2025-02-22T01:53:15.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,75,84,2025-02-22T01:57:19Z,5120000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,524.0,,,,,,,,,,,,,,
528,PT00M00.00S,2025-02-22T01:54:57.2Z,3,REGULAR,period,end,[],0,,,1610612764,75,84,2025-02-22T01:54:57Z,5150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-02-22T01:57:04.7Z,4,REGULAR,substitution,out,['startperiod'],1642273,,,1610612764,75,84,2025-02-22T01:57:33Z,5160000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-02-22T01:57:04.7Z,4,REGULAR,substitution,in,['startperiod'],1630551,,,1610612764,75,84,2025-02-22T01:57:33Z,5170000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-02-22T01:57:35.0Z,4,REGULAR,period,start,[],0,,,1610612764,75,84,2025-02-22T01:57:35Z,5180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M41.00S,2025-02-22T01:57:53.2Z,4,REGULAR,2pt,Jump Shot,[],203935,6.258212877792378,69.85294117647058,1610612764,75,84,2025-02-22T01:58:20Z,5190000,False,-99.0,6.0,1,left,MISS M. Smart 9' turnaround Shot,[203935],1610612764.0,WAS,turnaround,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,,9.95,Missed,,,,,,,,,,,,,,,,,
533,PT11M39.00S,2025-02-22T01:57:55.2Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612749,75,84,2025-02-22T01:57:57Z,5200000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,532.0,4.0,3.0,1.0,,,,,,,,,,,
