actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
436,PT04M53.00S,2021-12-21T03:35:02.9Z,3,REGULAR,substitution,out,[],1626162,,,1610612766,67,58,2021-12-21T03:35:07Z,4330000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M53.00S,2021-12-21T03:35:02.9Z,3,REGULAR,substitution,in,[],1630547,,,1610612766,67,58,2021-12-21T03:35:07Z,4340000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M42.00S,2021-12-21T03:35:30.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,74.58935611038108,14.950980392156863,1610612766,67,58,2021-12-21T03:35:34Z,4350000,-175.0,186.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
439,PT04M38.00S,2021-12-21T03:35:34.1Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,67,58,2021-12-21T03:35:34Z,4360000,,,0,,R. O'Neale REBOUND (Off:3 Def:8),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,438.0,11.0,8.0,3.0,,,,,,,,,,,,,,
440,PT04M33.00S,2021-12-21T03:35:38.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],204060,18.873193166885677,91.17647058823529,1610612762,70,58,2021-12-21T03:35:43Z,4370000,-206.0,125.0,1,left,J. Ingles 24' 3PT  (6 PTS) (D. Mitchell 3 AST),"[204060, 1628378]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.08,Made,,,,,,,,,,6.0,,D. Mitchell,1628378.0,3.0,,,,
442,PT04M19.00S,2021-12-21T03:35:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,90.09526938239159,44.85294117647059,1610612766,70,58,2021-12-21T03:35:59Z,4390000,-26.0,41.0,1,right,MISS P. Washington Layup - blocked,"[1629023, 202355]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,4.81,Missed,,,,,,,,,,,,,,,Whiteside,202355.0,,
443,PT04M19.00S,2021-12-21T03:35:52.2Z,3,REGULAR,block,,[],202355,,,1610612766,70,58,2021-12-21T03:35:54Z,4400000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M19.00S,2021-12-21T03:35:52.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,70,58,2021-12-21T03:35:59Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,442.0,,,,,,,,,,,,,,,,,
445,PT04M19.00S,2021-12-21T03:35:56.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,70,58,2021-12-21T03:35:56Z,4420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M19.00S,2021-12-21T03:35:58.0Z,3,REGULAR,substitution,out,[],1626220,,,1610612766,70,58,2021-12-21T03:36:03Z,4430000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M19.00S,2021-12-21T03:35:58.0Z,3,REGULAR,substitution,out,[],202711,,,1610612766,70,58,2021-12-21T03:36:03Z,4440000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M19.00S,2021-12-21T03:35:58.0Z,3,REGULAR,substitution,in,[],203903,,,1610612766,70,58,2021-12-21T03:36:03Z,4450000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M19.00S,2021-12-21T03:35:58.0Z,3,REGULAR,substitution,in,[],200752,,,1610612766,70,58,2021-12-21T03:36:03Z,4460000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M10.00S,2021-12-21T03:36:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,92.32917214191852,54.65686274509803,1610612766,70,60,2021-12-21T03:36:29Z,4470000,23.0,20.0,1,right,M. Bridges driving Layup (16 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.04,Made,,,,,,,,,,16.0,,,,,,,,
451,PT03M53.00S,2021-12-21T03:36:43.0Z,3,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612762,70,60,2021-12-21T03:36:47Z,4480000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Mitchell 2 FT),"[1628970, 1628378]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,202035.0,3.0,0.0,Mitchell,1628378.0,,,,,,,,,
453,PT03M53.00S,2021-12-21T03:37:09.2Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,70,60,2021-12-21T03:37:09Z,4500000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
454,PT03M53.00S,2021-12-21T03:37:09.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,70,60,2021-12-21T03:37:09Z,4510000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,453.0,,,,,,,,,,,,,,,,,
455,PT03M53.00S,2021-12-21T03:37:09.9Z,3,REGULAR,substitution,out,[],1628970,,,1610612762,70,60,2021-12-21T03:37:14Z,4520000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M53.00S,2021-12-21T03:37:09.9Z,3,REGULAR,substitution,in,[],1630208,,,1610612762,70,60,2021-12-21T03:37:14Z,4530000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M53.00S,2021-12-21T03:37:09.2Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,70,60,2021-12-21T03:37:35Z,4540000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
458,PT03M51.00S,2021-12-21T03:37:11.2Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,70,60,2021-12-21T03:37:35Z,4550000,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,457.0,4.0,4.0,0.0,,,,,,,,,,,,,,
459,PT03M39.00S,2021-12-21T03:37:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.72339027595268,54.90196078431373,1610612766,70,60,2021-12-21T03:39:32Z,4560000,25.0,16.0,1,right,MISS N. Richards alley-oop Layup,[1630208],1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,
460,PT03M38.00S,2021-12-21T03:37:46.7Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,70,60,2021-12-21T03:37:46Z,4570000,,,0,,N. Richards REBOUND (Off:4 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,459.0,4.0,0.0,4.0,,,,,,,,,,,,,,
461,PT03M37.00S,2021-12-21T03:37:47.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,91.01511169513797,46.81372549019608,1610612766,70,60,2021-12-21T03:37:56Z,4580000,-16.0,32.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 202355]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,3.57,Missed,,,,,,,,,,,,,,,Whiteside,202355.0,,
462,PT03M37.00S,2021-12-21T03:37:47.6Z,3,REGULAR,block,,[],202355,,,1610612766,70,60,2021-12-21T03:37:50Z,4590000,,,0,,H. Whiteside BLOCK (3 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M37.00S,2021-12-21T03:37:47.6Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,70,60,2021-12-21T03:37:56Z,4600000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,,,,,,
464,PT03M31.00S,2021-12-21T03:37:54.7Z,3,REGULAR,turnover,lost ball,[],204060,,,1610612762,70,60,2021-12-21T03:37:59Z,4610000,,,0,,J. Ingles lost ball TURNOVER (1 TO),"[204060, 202397]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,1.0,,,,,,Smith,202397.0
465,PT03M31.00S,2021-12-21T03:37:54.7Z,3,REGULAR,steal,,[],202397,,,1610612766,70,60,2021-12-21T03:37:56Z,4620000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M27.00S,2021-12-21T03:37:57.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,76.69185282522996,11.029411764705882,1610612766,70,63,2021-12-21T03:38:03Z,4630000,-195.0,167.0,1,right,P. Washington 25' 3PT  (6 PTS) (I. Smith 1 AST),"[1629023, 202397]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.64,Made,,,,,,,,,,6.0,,I. Smith,202397.0,1.0,,,,
468,PT03M15.00S,2021-12-21T03:38:10.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202355,10.85742444152431,50.245098039215684,1610612762,72,63,2021-12-21T03:38:16Z,4650000,-1.0,50.0,1,left,H. Whiteside floating Jump Shot (6 PTS) (D. Mitchell 4 AST),"[202355, 1628378]",1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,4.96,Made,,,,,,,,,,6.0,,D. Mitchell,1628378.0,4.0,,,,
470,PT03M00.00S,2021-12-21T03:38:24.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,84.05059132720105,44.85294117647059,1610612766,72,65,2021-12-21T03:38:30Z,4670000,-26.0,97.0,1,right,J. McDaniels 10' floating Jump Shot (12 PTS) (J. Bouknight 2 AST),"[1629667, 1630547]",1610612766.0,CHA,floating,,,McDaniels,J. McDaniels,,,,,10.07,Made,,,,,,,,,,12.0,,J. Bouknight,1630547.0,2.0,,,,
472,PT02M46.00S,2021-12-21T03:38:38.1Z,3,REGULAR,3pt,Jump Shot,[],204060,33.196452036793694,52.69607843137255,1610612762,72,65,2021-12-21T03:38:43Z,4690000,-13.0,260.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,
473,PT02M44.00S,2021-12-21T03:38:40.1Z,3,REGULAR,rebound,offensive,[],1628378,,,1610612762,72,65,2021-12-21T03:38:43Z,4700000,,,0,,D. Mitchell REBOUND (Off:2 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,472.0,5.0,3.0,2.0,,,,,,,,,,,,,,
474,PT02M43.00S,2021-12-21T03:38:42.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,5.995400788436268,52.69607843137255,1610612762,74,65,2021-12-21T03:38:47Z,4710000,-13.0,4.0,1,left,D. Mitchell putback Layup (15 PTS),[1628378],1610612762.0,UTA,putback,,,Mitchell,D. Mitchell,,,,,1.41,Made,,,,,,,,,,15.0,,,,,,,,
475,PT02M29.00S,2021-12-21T03:38:55.0Z,3,REGULAR,2pt,Jump Shot,[],1630547,91.01511169513797,33.57843137254902,1610612766,74,65,2021-12-21T03:38:59Z,4720000,-82.0,32.0,1,right,MISS J. Bouknight 8' turnaround fadeaway Shot,[1630547],1610612766.0,CHA,turnaround fadeaway,,,Bouknight,J. Bouknight,,,,,8.81,Missed,,,,,,,,,,,,,,,,,,
476,PT02M28.00S,2021-12-21T03:38:56.0Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,74,65,2021-12-21T03:38:59Z,4730000,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,475.0,3.0,2.0,1.0,,,,,,,,,,,,,,
477,PT02M19.00S,2021-12-21T03:39:07.6Z,3,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,74,65,2021-12-21T03:39:14Z,4740000,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,lost ball,,,Clarkson,J. Clarkson,,,,,,,,,,,202037.0,,,,,,1.0,,,,,,,
478,PT02M19.00S,2021-12-21T03:39:14.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,74,65,2021-12-21T03:39:14Z,4750000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M19.00S,2021-12-21T03:41:38.6Z,3,REGULAR,substitution,out,[],202355,,,1610612766,74,65,2021-12-21T03:41:44Z,4760000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M19.00S,2021-12-21T03:41:38.6Z,3,REGULAR,substitution,out,[],1628378,,,1610612766,74,65,2021-12-21T03:41:44Z,4770000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M19.00S,2021-12-21T03:41:38.6Z,3,REGULAR,substitution,in,[],201144,,,1610612766,74,65,2021-12-21T03:41:44Z,4780000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M19.00S,2021-12-21T03:41:38.6Z,3,REGULAR,substitution,in,[],203497,,,1610612766,74,65,2021-12-21T03:41:44Z,4790000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M59.00S,2021-12-21T03:42:27.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,82.86793692509855,2.696078431372549,1610612766,74,65,2021-12-21T03:42:31Z,4800000,-237.0,109.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
484,PT01M56.00S,2021-12-21T03:42:30.1Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,74,65,2021-12-21T03:42:31Z,4810000,,,0,,J. Clarkson REBOUND (Off:1 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,483.0,4.0,3.0,1.0,,,,,,,,,,,,,,
485,PT01M40.00S,2021-12-21T03:42:45.9Z,3,REGULAR,3pt,Jump Shot,[],201144,6.1268068331143235,2.2058823529411766,1610612762,74,65,2021-12-21T03:42:51Z,4820000,239.0,5.0,1,left,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,
486,PT01M36.00S,2021-12-21T03:42:49.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,74,65,2021-12-21T03:42:51Z,4830000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,,,,,,
487,PT01M25.00S,2021-12-21T03:43:01.4Z,3,REGULAR,turnover,out-of-bounds,[],202397,,,1610612766,74,65,2021-12-21T03:43:10Z,4840000,,,0,,I. Smith bad pass out-of-bounds TURNOVER (1 TO),[202397],1610612766.0,CHA,bad pass,,,Smith,I. Smith,,,,,,,,,,,202037.0,,,,,,1.0,,,,,,,
488,PT01M09.00S,2021-12-21T03:43:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,11.251642575558476,53.92156862745098,1610612762,74,65,2021-12-21T03:43:52Z,4850000,-20.0,53.0,1,left,MISS J. Clarkson driving finger roll Layup,[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,
489,PT01M07.00S,2021-12-21T03:43:39.7Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,74,65,2021-12-21T03:43:43Z,4860000,,,0,,N. Richards REBOUND (Off:4 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,488.0,5.0,1.0,4.0,,,,,,,,,,,,,,
490,PT00M49.70S,2021-12-21T03:43:57.6Z,3,REGULAR,3pt,Jump Shot,[],202397,68.15045992115637,53.92156862745098,1610612766,74,68,2021-12-21T03:45:03Z,4870000,20.0,247.0,1,right,I. Smith 24' 3PT pullup (3 PTS),[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,24.77,Made,,,,,,,,,,3.0,,,,,,,,
491,PT00M38.90S,2021-12-21T03:44:11.2Z,3,REGULAR,3pt,Jump Shot,[],203903,28.07161629434954,75.73529411764706,1610612762,77,68,2021-12-21T03:44:16Z,4880000,-129.0,211.0,1,left,J. Clarkson 24' 3PT pullup (5 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,24.75,Made,,,,,,,,,,5.0,,,,,,,,
492,PT00M24.10S,2021-12-21T03:44:31.4Z,3,REGULAR,foul,personal,[],200752,,,1610612766,77,68,2021-12-21T03:44:37Z,4890000,,,0,,R. Gay personal FOUL (2 PF),"[200752, 202397]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,202037.0,2.0,0.0,Smith,202397.0,,,,,,,,,
495,PT00M24.10S,2021-12-21T03:44:39.0Z,3,REGULAR,substitution,in,[],1626179,,,1610612766,77,68,2021-12-21T03:44:42Z,4920000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M24.10S,2021-12-21T03:44:39.0Z,3,REGULAR,substitution,out,[],1630547,,,1610612766,77,68,2021-12-21T03:44:47Z,4930000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M14.90S,2021-12-21T03:45:02.6Z,3,REGULAR,3pt,Jump Shot,[],202397,68.9388961892247,68.13725490196079,1610612766,77,68,2021-12-21T03:45:39Z,4940000,91.0,239.0,1,right,MISS I. Smith 25' pullup 3PT,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
498,PT00M12.30S,2021-12-21T03:45:05.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,77,68,2021-12-21T03:45:05Z,4950000,,,0,,R. Gobert REBOUND (Off:5 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,497.0,15.0,10.0,5.0,,,,,,,,,,,,,,
499,PT00M02.20S,2021-12-21T03:45:15.3Z,3,REGULAR,3pt,Jump Shot,[],203903,31.882391590013142,30.14705882352941,1610612762,80,68,2021-12-21T03:45:19Z,4960000,99.0,247.0,1,left,J. Clarkson 26' 3PT  (8 PTS) (R. Gay 1 AST),"[203903, 200752]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.64,Made,,,,,,,,,,8.0,,R. Gay,200752.0,1.0,,,,
501,PT00M00.00S,2021-12-21T03:45:21.4Z,3,REGULAR,period,end,[],0,,,1610612766,80,68,2021-12-21T03:45:21Z,4980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-12-21T03:46:51.5Z,4,REGULAR,substitution,out,['startperiod'],202397,,,1610612766,80,68,2021-12-21T03:47:55Z,4990000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-12-21T03:46:51.5Z,4,REGULAR,substitution,out,['startperiod'],1630208,,,1610612766,80,68,2021-12-21T03:47:55Z,5000000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-12-21T03:46:51.5Z,4,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,80,68,2021-12-21T03:47:55Z,5010000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-12-21T03:46:51.5Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,80,68,2021-12-21T03:47:55Z,5020000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-12-21T03:48:05.0Z,4,REGULAR,period,start,[],0,,,1610612762,80,68,2021-12-21T03:48:05Z,5030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M44.00S,2021-12-21T03:48:21.8Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612762,80,68,2021-12-21T03:48:30Z,5040000,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Gobert 2 FT),"[203486, 203497]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,202035.0,2.0,0.0,Gobert,203497.0,,,,,,,,,
509,PT11M44.00S,2021-12-21T03:48:53.1Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,81,68,2021-12-21T03:48:53Z,5060000,,,0,,R. Gobert Free Throw 1 of 2 (18 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
510,PT11M44.00S,2021-12-21T03:49:10.0Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,82,68,2021-12-21T03:49:10Z,5070000,,,0,,R. Gobert Free Throw 2 of 2 (19 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
511,PT11M35.00S,2021-12-21T03:49:20.7Z,4,REGULAR,3pt,Jump Shot,[],1626179,92.46057818659659,2.2058823529411766,1610612766,82,68,2021-12-21T03:49:28Z,5080000,-239.0,18.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,
512,PT11M32.00S,2021-12-21T03:49:23.7Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,82,68,2021-12-21T03:49:28Z,5090000,,,0,,R. Gobert REBOUND (Off:5 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,511.0,16.0,11.0,5.0,,,,,,,,,,,,,,
513,PT11M27.00S,2021-12-21T03:49:29.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203903,4.02431011826544,95.83333333333334,1610612762,82,68,2021-12-21T03:49:35Z,5100000,-229.0,-15.0,1,left,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,
514,PT11M24.00S,2021-12-21T03:49:32.0Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,82,68,2021-12-21T03:49:35Z,5110000,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,513.0,6.0,5.0,1.0,,,,,,,,,,,,,,
515,PT11M20.00S,2021-12-21T03:49:35.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,93.24901445466492,54.166666666666664,1610612766,82,70,2021-12-21T03:49:42Z,5120000,21.0,11.0,1,right,J. McDaniels running Layup (14 PTS) (M. Plumlee 1 AST),"[1629667, 203486]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,2.35,Made,,,,,,,,,,14.0,,M. Plumlee,203486.0,1.0,,,,
517,PT10M56.00S,2021-12-21T03:50:03.8Z,4,REGULAR,turnover,3-second-violation,[],203497,,,1610612762,82,70,2021-12-21T03:50:12Z,5140000,,,0,,R. Gobert 3-second-violation TURNOVER (3 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,202037.0,,,,,,3.0,,,,,,,
518,PT10M45.00S,2021-12-21T03:50:29.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,90.09526938239159,52.20588235294118,1610612766,82,70,2021-12-21T03:51:21Z,5150000,11.0,41.0,1,right,MISS T. Rozier driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,4.21,Missed,,,,,,,,,,,,,,,,,,
519,PT10M42.00S,2021-12-21T03:50:32.9Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,82,70,2021-12-21T03:50:36Z,5160000,,,0,,J. Ingles REBOUND (Off:0 Def:4),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,518.0,4.0,4.0,0.0,,,,,,,,,,,,,,
520,PT10M39.00S,2021-12-21T03:50:36.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203903,25.969119579500656,16.911764705882355,1610612762,85,70,2021-12-21T03:50:42Z,5170000,165.0,192.0,1,left,J. Clarkson 25' 3PT pullup (11 PTS) (J. Ingles 4 AST),"[203903, 204060]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.31,Made,,,,,,,,,,11.0,,J. Ingles,204060.0,4.0,,,,
522,PT10M27.00S,2021-12-21T03:50:47.3Z,4,REGULAR,2pt,Jump Shot,[],1630163,81.553876478318,72.54901960784314,1610612766,85,70,2021-12-21T03:50:54Z,5190000,113.0,121.0,1,right,MISS L. Ball 16' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,16.53,Missed,,,,,,,,,,,,,,,,,,
523,PT10M24.00S,2021-12-21T03:50:50.3Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,85,70,2021-12-21T03:50:54Z,5200000,,,0,,M. Conley REBOUND (Off:1 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,522.0,4.0,3.0,1.0,,,,,,,,,,,,,,
