actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
551,PT05M25.00S,2021-11-10T04:05:06.4Z,4,REGULAR,3pt,Jump Shot,[],202711,8.754927726675426,4.166666666666666,1610612762,106,93,2021-11-10T04:05:12Z,5410000,229.0,30.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,23.11,,,,,,,,
552,PT05M22.00S,2021-11-10T04:05:09.4Z,4,REGULAR,rebound,offensive,[],202355,,,1610612762,106,93,2021-11-10T04:05:12Z,5420000,,,0,,H. Whiteside REBOUND (Off:2 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,551.0,8.0,6.0,2.0,,,,,,,,,
553,PT05M19.00S,2021-11-10T04:05:12.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202355,5.206964520367937,55.63725490196079,1610612762,108,93,2021-11-10T04:05:19Z,5430000,-28.0,-4.0,1,left,H. Whiteside turnaround Hook (8 PTS),[202355],1610612762.0,UTA,turnaround,,,Whiteside,H. Whiteside,,,,,,,,,,Made,8.0,,,,,2.84,,,,,,,,
554,PT04M57.00S,2021-11-10T04:05:34.4Z,4,REGULAR,2pt,Jump Shot,[],1628989,92.06636005256242,27.941176470588236,1610612737,108,93,2021-11-10T04:05:41Z,5440000,-110.0,22.0,1,right,MISS K. Huerter 11' step back Shot,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,,,,,,Missed,,,,,,11.25,,,,,,,,
555,PT04M56.00S,2021-11-10T04:05:35.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,108,93,2021-11-10T04:05:41Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,554.0,,,,,,,,,,,,
556,PT04M56.00S,2021-11-10T04:05:39.0Z,4,REGULAR,foul,personal,[],1628378,,,1610612737,108,93,2021-11-10T04:05:48Z,5460000,,,0,,D. Mitchell loose ball personal FOUL (1 PF),"[1628378, 203991]",1610612762.0,UTA,loose ball,,,Mitchell,D. Mitchell,,,,,203591.0,1.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
560,PT04M47.00S,2021-11-10T04:06:14.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628378,,,1610612737,108,93,2021-11-10T04:06:25Z,5480000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Capela 2 FT),"[1628378, 203991]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,1204.0,2.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
562,PT04M47.00S,2021-11-10T04:06:39.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,108,93,2021-11-10T04:07:00Z,5500000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,,,,,,,,,
563,PT04M47.00S,2021-11-10T04:06:39.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,108,93,2021-11-10T04:07:00Z,5510000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,562.0,,,,,,,,,,,,
564,PT04M47.00S,2021-11-10T04:06:39.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,108,93,2021-11-10T04:07:00Z,5520000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,,,,,,,,,
565,PT04M45.00S,2021-11-10T04:06:41.9Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,108,93,2021-11-10T04:07:00Z,5530000,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,564.0,5.0,5.0,0.0,,,,,,,,,
566,PT04M25.00S,2021-11-10T04:07:18.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,27.808804204993432,77.20588235294117,1610612762,108,93,2021-11-10T04:07:23Z,5540000,-136.0,209.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,24.93,,,,,,,,
567,PT04M23.00S,2021-11-10T04:07:20.6Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,108,93,2021-11-10T04:07:23Z,5550000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,566.0,2.0,2.0,0.0,,,,,,,,,
568,PT04M04.00S,2021-11-10T04:07:39.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,87.59855453350855,63.48039215686274,1610612737,108,93,2021-11-10T04:07:43Z,5560000,67.0,64.0,1,right,MISS J. Collins 9' turnaround Shot,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,9.3,,,,,,,,
569,PT04M03.00S,2021-11-10T04:07:40.4Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,108,93,2021-11-10T04:07:43Z,5570000,,,0,,C. Capela REBOUND (Off:2 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,568.0,11.0,9.0,2.0,,,,,,,,,
570,PT04M01.00S,2021-11-10T04:07:42.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,90.09526938239159,50.0,1610612737,108,93,2021-11-10T04:07:48Z,5580000,0.0,41.0,1,right,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,4.06,,,,,,,,
571,PT04M01.00S,2021-11-10T04:07:42.4Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612737,108,93,2021-11-10T04:09:18Z,5590000,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,570.0,3.0,2.0,1.0,,,,,,,,,
576,PT04M01.00S,2021-11-10T04:07:47.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,92.32917214191852,49.754901960784316,1610612737,108,93,2021-11-10T04:09:18Z,5595000,-1.0,20.0,1,right,MISS J. Collins tip Layup,[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,1.96,,,,,,,,
577,PT04M01.00S,2021-11-10T04:07:47.6Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,108,93,2021-11-10T04:21:30Z,5597500,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,576.0,3.0,3.0,0.0,,,,,,,,,
572,PT03M50.00S,2021-11-10T04:07:52.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203903,7.046649145860711,45.34313725490196,1610612762,108,93,2021-11-10T04:07:59Z,5600000,23.0,14.0,1,left,MISS J. Clarkson driving DUNK,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,,,,Missed,,,,,,2.7,,,,,,,,
573,PT03M50.00S,2021-11-10T04:07:55.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,108,93,2021-11-10T04:07:55Z,5610000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,
574,PT03M50.00S,2021-11-10T04:07:56.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,108,93,2021-11-10T04:07:56Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M50.00S,2021-11-10T04:08:06.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,108,93,2021-11-10T04:08:12Z,5630000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M50.00S,2021-11-10T04:09:28.2Z,4,REGULAR,substitution,out,[],203903,,,1610612737,108,93,2021-11-10T04:09:35Z,5640000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M50.00S,2021-11-10T04:09:28.2Z,4,REGULAR,substitution,out,[],202355,,,1610612737,108,93,2021-11-10T04:09:35Z,5650000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M50.00S,2021-11-10T04:09:28.2Z,4,REGULAR,substitution,in,[],203497,,,1610612737,108,93,2021-11-10T04:09:35Z,5660000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M50.00S,2021-11-10T04:09:28.2Z,4,REGULAR,substitution,in,[],201144,,,1610612737,108,93,2021-11-10T04:09:35Z,5670000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M35.00S,2021-11-10T04:10:03.8Z,4,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612737,108,93,2021-11-10T04:10:10Z,5680000,,,0,,C. Reddish bad pass out-of-bounds TURNOVER (2 TO),[1629629],1610612737.0,ATL,bad pass,,,Reddish,C. Reddish,,,,,200832.0,,,,,,,,,,,,2.0,,,,,,,
583,PT03M23.00S,2021-11-10T04:10:28.5Z,4,REGULAR,foul,offensive,['inpenalty'],203497,,,1610612762,108,93,2021-11-10T04:10:36Z,5690000,,,0,,R. Gobert charge offensive FOUL (5 PF),"[203497, 1628381]",1610612762.0,UTA,charge,,,Gobert,R. Gobert,,,,,1204.0,5.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
585,PT03M23.00S,2021-11-10T04:10:28.5Z,4,REGULAR,turnover,offensive foul,[],203497,,,1610612762,108,93,2021-11-10T04:10:28Z,5710000,,,0,,R. Gobert offensive foul TURNOVER (2 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,1204.0,,,,,,,,,,,,2.0,,,,,,,
586,PT03M07.00S,2021-11-10T04:11:02.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203991,87.86136662286465,50.245098039215684,1610612737,108,95,2021-11-10T04:11:06Z,5720000,1.0,62.0,1,right,C. Capela 6' floating Jump Shot (13 PTS) (J. Collins 2 AST),"[203991, 1628381]",1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,,,,,,Made,13.0,,,,,6.16,,,,J. Collins,1628381.0,2.0,,
588,PT02M43.00S,2021-11-10T04:11:26.2Z,4,REGULAR,3pt,Jump Shot,[],201144,31.750985545335087,51.9607843137255,1610612762,108,95,2021-11-10T04:11:32Z,5740000,-10.0,246.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,Missed,,,,,,24.62,,,,,,,,
589,PT02M40.00S,2021-11-10T04:11:29.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,108,95,2021-11-10T04:11:32Z,5750000,,,0,,C. Capela REBOUND (Off:2 Def:10),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,588.0,12.0,10.0,2.0,,,,,,,,,
590,PT02M35.00S,2021-11-10T04:11:35.0Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,108,95,2021-11-10T04:11:39Z,5760000,,,0,,T. Young bad pass TURNOVER (6 TO),"[1629027, 1628378]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,6.0,Mitchell,1628378.0,,,,,
591,PT02M35.00S,2021-11-10T04:11:35.0Z,4,REGULAR,steal,,[],1628378,,,1610612762,108,95,2021-11-10T04:11:36Z,5770000,,,0,,D. Mitchell STEAL (3 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M32.00S,2021-11-10T04:11:37.5Z,4,REGULAR,turnover,bad pass,[],1628378,,,1610612762,108,95,2021-11-10T04:11:42Z,5780000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1629027]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,1.0,Young,1629027.0,,,,,
593,PT02M32.00S,2021-11-10T04:11:37.5Z,4,REGULAR,steal,,[],1629027,,,1610612737,108,95,2021-11-10T04:11:39Z,5790000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M26.00S,2021-11-10T04:11:43.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,64.73390275952694,24.019607843137255,1610612737,108,95,2021-11-10T04:11:49Z,5800000,-130.0,279.0,1,right,MISS T. Young 30' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,30.78,,,,,,,,
595,PT02M23.00S,2021-11-10T04:11:46.7Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,108,95,2021-11-10T04:11:49Z,5810000,,,0,,R. Gobert REBOUND (Off:2 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,594.0,13.0,11.0,2.0,,,,,,,,,
596,PT02M02.00S,2021-11-10T04:12:07.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,8.886333771353483,43.872549019607845,1610612762,108,95,2021-11-10T04:16:44Z,5820000,31.0,31.0,1,left,MISS D. Mitchell driving floating Shot,[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,4.36,,,,,,,,
597,PT02M01.00S,2021-11-10T04:12:08.3Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,108,95,2021-11-10T04:12:13Z,5830000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,596.0,4.0,3.0,1.0,,,,,,,,,
598,PT01M57.00S,2021-11-10T04:12:12.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,79.45137976346912,6.372549019607843,1610612737,108,95,2021-11-10T04:12:19Z,5840000,-218.0,141.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,Missed,,,,,,25.95,,,,,,,,
599,PT01M55.00S,2021-11-10T04:12:14.4Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,108,95,2021-11-10T04:12:19Z,5850000,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,598.0,3.0,2.0,1.0,,,,,,,,,
600,PT01M36.00S,2021-11-10T04:12:35.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,108,95,2021-11-10T04:12:35Z,5860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT01M34.00S,2021-11-10T04:12:57.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,108,95,2021-11-10T04:12:57Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT01M32.00S,2021-11-10T04:13:07.6Z,4,REGULAR,3pt,Jump Shot,[],1626220,33.196452036793694,14.705882352941178,1610612762,108,95,2021-11-10T04:13:12Z,5880000,176.0,260.0,1,left,MISS R. O'Neale 31' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,Missed,,,,,,31.38,,,,,,,,
603,PT01M29.00S,2021-11-10T04:13:10.6Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,108,95,2021-11-10T04:13:12Z,5890000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,602.0,3.0,3.0,0.0,,,,,,,,,
604,PT01M14.00S,2021-11-10T04:13:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203991,91.67214191852825,36.76470588235294,1610612737,108,95,2021-11-10T04:13:33Z,5900000,-66.0,26.0,1,right,MISS C. Capela 7' Layup - blocked,"[203991, 203497]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,7.1,,,,,,,Gobert,203497.0
605,PT01M14.00S,2021-11-10T04:13:25.9Z,4,REGULAR,block,,[],203497,,,1610612737,108,95,2021-11-10T04:13:27Z,5910000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M13.00S,2021-11-10T04:13:26.9Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,108,95,2021-11-10T04:13:33Z,5920000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,604.0,1.0,1.0,0.0,,,,,,,,,
607,PT01M13.00S,2021-11-10T04:13:37.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,108,95,2021-11-10T04:13:37Z,5930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M58.10S,2021-11-10T04:13:53.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,5.075558475689881,94.11764705882352,1610612762,108,95,2021-11-10T04:13:59Z,5940000,-221.0,-5.0,1,left,MISS D. Mitchell 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,22.07,,,,,,,,
609,PT00M55.70S,2021-11-10T04:13:55.8Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,108,95,2021-11-10T04:13:59Z,5950000,,,0,,R. Gobert REBOUND (Off:3 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,608.0,14.0,11.0,3.0,,,,,,,,,
610,PT00M55.70S,2021-11-10T04:13:57.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,110,95,2021-11-10T04:13:57Z,5960000,0.0,0.0,1,left,R. Gobert tip Layup (9 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,,,,,,Made,9.0,,,,,0.0,,,,,,,,
611,PT00M55.70S,2021-11-10T04:14:00.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,110,95,2021-11-10T04:14:00Z,5970000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],1626220,,,1610612737,110,95,2021-11-10T04:15:33Z,5980000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],202711,,,1610612737,110,95,2021-11-10T04:15:33Z,5990000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],1628378,,,1610612737,110,95,2021-11-10T04:15:33Z,6000000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],203497,,,1610612737,110,95,2021-11-10T04:15:33Z,6010000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],201144,,,1610612737,110,95,2021-11-10T04:15:33Z,6020000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],1628989,,,1610612737,110,95,2021-11-10T04:15:33Z,6030000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],1629027,,,1610612737,110,95,2021-11-10T04:15:33Z,6040000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],203991,,,1610612737,110,95,2021-11-10T04:15:33Z,6050000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,out,[],1628381,,,1610612737,110,95,2021-11-10T04:15:33Z,6060000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],1629672,,,1610612737,110,95,2021-11-10T04:15:33Z,6070000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],1629671,,,1610612737,110,95,2021-11-10T04:15:33Z,6080000,,,0,,SUB in: M. Oni,[1629671],1610612762.0,UTA,,,,Oni,M. Oni,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],1630235,,,1610612737,110,95,2021-11-10T04:15:33Z,6090000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],1630215,,,1610612737,110,95,2021-11-10T04:15:33Z,6100000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],1628962,,,1610612737,110,95,2021-11-10T04:15:33Z,6110000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],203476,,,1610612737,110,95,2021-11-10T04:15:33Z,6120000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],1626153,,,1610612737,110,95,2021-11-10T04:15:33Z,6130000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],1627789,,,1610612737,110,95,2021-11-10T04:15:33Z,6140000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M55.70S,2021-11-10T04:15:11.9Z,4,REGULAR,substitution,in,[],203524,,,1610612737,110,95,2021-11-10T04:15:33Z,6150000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M38.90S,2021-11-10T04:15:46.5Z,4,REGULAR,3pt,Jump Shot,[],1629629,71.82982917214193,84.06862745098039,1610612737,110,98,2021-11-10T04:15:51Z,6160000,170.0,212.0,1,right,C. Reddish 27' 3PT  (16 PTS) (S. Hill 3 AST),"[1629629, 203524]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,Made,16.0,,,,,27.22,,,,S. Hill,203524.0,3.0,,
632,PT00M17.30S,2021-11-10T04:16:13.2Z,4,REGULAR,2pt,Jump Shot,[],1630215,21.369908015768726,44.6078431372549,1610612762,110,98,2021-11-10T04:16:18Z,6180000,27.0,148.0,1,left,MISS J. Butler 15' step back Shot,[1630215],1610612762.0,UTA,step back,,,Butler,J. Butler,,,,,,,,,,Missed,,,,,,15.08,,,,,,,,
633,PT00M14.70S,2021-11-10T04:16:15.8Z,4,REGULAR,rebound,defensive,[],1627789,,,1610612737,110,98,2021-11-10T04:16:18Z,6190000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:0 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,632.0,1.0,1.0,0.0,,,,,,,,,
634,PT00M00.00S,2021-11-10T04:16:32.6Z,4,REGULAR,period,end,[],0,,,1610612737,110,98,2021-11-10T04:16:32Z,6200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M00.00S,2021-11-10T04:16:35.0Z,4,REGULAR,game,end,[],0,,,0,110,98,2021-11-10T04:16:35Z,6210000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
