actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
364,PT10M31.00S,2021-12-24T03:24:38.6Z,3,REGULAR,3pt,Jump Shot,[],1628378,14.14257555847569,3.1862745098039214,1610612762,70,62,2021-12-24T03:24:44Z,3620000,234.0,80.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
365,PT10M28.00S,2021-12-24T03:24:41.6Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,70,62,2021-12-24T03:25:07Z,3630000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,364.0,4.0,3.0,1.0,,,,,,,,,,,,,
366,PT10M28.00S,2021-12-24T03:24:47.5Z,3,REGULAR,foul,personal,[],202711,,,1610612750,70,62,2021-12-24T03:24:53Z,3640000,,,0,,B. Bogdanovic take personal FOUL (1 PF),"[202711, 1630183]",1610612762.0,UTA,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,McDaniels,1630183.0,
369,PT10M20.00S,2021-12-24T03:25:10.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,82.47371879106439,44.36274509803921,1610612750,70,62,2021-12-24T03:25:17Z,3660000,-28.0,112.0,1,right,MISS D. Russell 11' floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,11.57,Missed,,,,,,,,,,,,,,,,,,,
370,PT10M18.00S,2021-12-24T03:25:12.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,70,62,2021-12-24T03:25:17Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,369.0,,,,,,,,,,,,,,,,
371,PT10M18.00S,2021-12-24T03:25:16.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,70,62,2021-12-24T03:25:16Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M10.00S,2021-12-24T03:25:38.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630183,93.42969776609723,31.701899509803923,1610612750,70,62,2021-12-24T03:25:54Z,3690000,-91.0,9.0,1,right,MISS J. McDaniels 9' fadeaway Shot,[1630183],1610612750.0,MIN,fadeaway,,,McDaniels,J. McDaniels,,,,,9.2,Missed,,,,,,,,,,,,,,,,,,,
373,PT10M09.00S,2021-12-24T03:25:39.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,70,62,2021-12-24T03:25:42Z,3700000,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,372.0,8.0,6.0,2.0,,,,,,,,,,,,,
374,PT10M01.00S,2021-12-24T03:25:47.2Z,3,REGULAR,3pt,Jump Shot,[],202711,14.011169513797633,3.431372549019608,1610612762,73,62,2021-12-24T03:25:53Z,3710000,233.0,79.0,1,left,B. Bogdanovic 24' 3PT step back (12 PTS) (M. Conley 1 AST),"[202711, 201144]",1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,24.59,Made,,,,,,,,,,12.0,M. Conley,201144.0,1.0,,,,,,
376,PT09M49.00S,2021-12-24T03:26:02.6Z,3,REGULAR,foul,personal,[],201144,,,1610612750,73,62,2021-12-24T03:26:09Z,3730000,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1627774]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Layman,1627774.0,
378,PT09M42.00S,2021-12-24T03:26:23.1Z,3,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,73,62,2021-12-24T03:26:31Z,3750000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (3 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,,,,,,,,,3.0,,,,,,,1179.0,,,,,
379,PT09M24.00S,2021-12-24T03:26:49.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203497,9.674770039421814,44.6078431372549,1610612762,73,62,2021-12-24T03:26:54Z,3760000,27.0,38.0,1,left,MISS R. Gobert Hook,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
380,PT09M21.00S,2021-12-24T03:26:52.2Z,3,REGULAR,rebound,defensive,[],1627774,,,1610612750,73,62,2021-12-24T03:26:54Z,3770000,,,0,,J. Layman REBOUND (Off:2 Def:3),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,379.0,5.0,3.0,2.0,,,,,,,,,,,,,
381,PT09M17.00S,2021-12-24T03:26:56.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627774,93.24901445466492,54.41176470588235,1610612750,73,64,2021-12-24T03:27:05Z,3780000,22.0,11.0,1,right,J. Layman driving Layup (11 PTS),[1627774],1610612750.0,MIN,driving,,,Layman,J. Layman,,,,,2.47,Made,,,,,,,,,,11.0,,,,,,,,,
382,PT09M05.00S,2021-12-24T03:27:06.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.995400788436268,52.94117647058824,1610612762,75,64,2021-12-24T03:27:13Z,3790000,-15.0,4.0,1,left,R. Gobert alley-oop DUNK (10 PTS) (D. Mitchell 5 AST),"[203497, 1628378]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,1.52,Made,,,,,,,,,,10.0,D. Mitchell,1628378.0,5.0,,,,,,
384,PT08M38.00S,2021-12-24T03:27:34.1Z,3,REGULAR,3pt,Jump Shot,[],1629675,72.22404730617609,81.61764705882352,1610612750,75,64,2021-12-24T03:27:39Z,3810000,158.0,209.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
385,PT08M35.00S,2021-12-24T03:27:37.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,75,64,2021-12-24T03:27:39Z,3820000,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,384.0,9.0,7.0,2.0,,,,,,,,,,,,,
386,PT08M28.00S,2021-12-24T03:27:44.0Z,3,REGULAR,3pt,Jump Shot,[],202711,25.312089356110377,11.76470588235294,1610612762,78,64,2021-12-24T03:27:51Z,3830000,191.0,185.0,1,left,B. Bogdanovic 26' 3PT step back (15 PTS) (D. Mitchell 6 AST),"[202711, 1628378]",1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,26.63,Made,,,,,,,,,,15.0,D. Mitchell,1628378.0,6.0,,,,,,
388,PT08M26.00S,2021-12-24T03:27:50.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,78,64,2021-12-24T03:27:50Z,3850000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M06.00S,2021-12-24T03:31:00.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,90.75229960578186,58.82352941176471,1610612750,78,64,2021-12-24T03:31:04Z,3860000,44.0,34.0,1,right,MISS M. Beasley bank Shot,[1627736],1610612750.0,MIN,bank,,,Beasley,M. Beasley,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,,
390,PT08M05.00S,2021-12-24T03:31:01.8Z,3,REGULAR,rebound,offensive,[],1627736,,,1610612750,78,64,2021-12-24T03:31:01Z,3870000,,,0,,M. Beasley REBOUND (Off:2 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,389.0,3.0,1.0,2.0,,,,,,,,,,,,,
391,PT07M52.00S,2021-12-24T03:31:14.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,89.96386333771353,43.872549019607845,1610612750,78,64,2021-12-24T03:31:19Z,3880000,-31.0,42.0,1,right,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
392,PT07M51.00S,2021-12-24T03:31:15.4Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,78,64,2021-12-24T03:31:19Z,3890000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,391.0,2.0,2.0,0.0,,,,,,,,,,,,,
393,PT07M44.00S,2021-12-24T03:31:23.8Z,3,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612762,78,64,2021-12-24T03:31:29Z,3900000,,,0,,D. Russell shooting personal FOUL (1 PF) (Gobert 2 FT),"[1626156, 203497]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Gobert,203497.0,
395,PT07M44.00S,2021-12-24T03:31:50.6Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,78,64,2021-12-24T03:32:20Z,3920000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
396,PT07M44.00S,2021-12-24T03:31:50.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,78,64,2021-12-24T03:32:20Z,3930000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,,
397,PT07M44.00S,2021-12-24T03:31:50.6Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,79,64,2021-12-24T03:32:20Z,3940000,,,0,,R. Gobert Free Throw 2 of 2 (11 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
398,PT07M37.00S,2021-12-24T03:32:20.6Z,3,REGULAR,3pt,Jump Shot,[],1626156,68.80749014454665,32.84313725490196,1610612750,79,67,2021-12-24T03:32:26Z,3950000,-86.0,241.0,1,right,D. Russell 25' 3PT pullup (8 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,25.55,Made,,,,,,,,,,8.0,,,,,,,,,
399,PT07M18.00S,2021-12-24T03:32:37.8Z,3,REGULAR,3pt,Jump Shot,[],1628378,33.590670170827856,29.166666666666668,1610612762,79,67,2021-12-24T03:32:44Z,3960000,104.0,263.0,1,left,MISS D. Mitchell 28' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
400,PT07M18.00S,2021-12-24T03:32:37.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,79,67,2021-12-24T03:32:44Z,3970000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,
401,PT07M18.00S,2021-12-24T03:32:43.2Z,3,REGULAR,foul,personal,[],1629675,,,1610612762,79,67,2021-12-24T03:32:51Z,3980000,,,0,,N. Reid loose ball personal FOUL (3 PF),"[1629675, 203497]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,202053.0,3.0,0.0,Gobert,203497.0,
403,PT07M12.00S,2021-12-24T03:33:07.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201144,19.92444152431012,51.470588235294116,1610612762,79,67,2021-12-24T03:33:12Z,4000000,-7.0,135.0,1,left,MISS M. Conley 13' floating Shot,[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,13.5,Missed,,,,,,,,,,,,,,,,,,,
404,PT07M10.00S,2021-12-24T03:33:09.3Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,79,67,2021-12-24T03:33:12Z,4010000,,,0,,D. Russell REBOUND (Off:1 Def:6),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,403.0,7.0,6.0,1.0,,,,,,,,,,,,,
405,PT07M04.00S,2021-12-24T03:33:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,67.62483574244416,60.5392156862745,1610612750,79,70,2021-12-24T03:33:26Z,4020000,53.0,252.0,1,right,N. Reid 25' 3PT  (10 PTS) (J. McDaniels 4 AST),"[1629675, 1630183]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.73,Made,,,,,,,,,,10.0,J. McDaniels,1630183.0,4.0,,,,,,
407,PT06M47.00S,2021-12-24T03:33:31.5Z,3,REGULAR,3pt,Jump Shot,[],202711,10.85742444152431,2.2058823529411766,1610612762,82,70,2021-12-24T03:33:36Z,4040000,239.0,50.0,1,left,B. Bogdanovic 24' 3PT  (18 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.41,Made,,,,,,,,,,18.0,,,,,,,,,
409,PT06M34.00S,2021-12-24T03:33:45.2Z,3,REGULAR,3pt,Jump Shot,[],1626156,67.49342969776609,62.254901960784316,1610612750,82,73,2021-12-24T03:33:51Z,4060000,61.0,253.0,1,right,D. Russell 26' 3PT pullup (11 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,26.04,Made,,,,,,,,,,11.0,,,,,,,,,
410,PT06M21.00S,2021-12-24T03:33:57.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.732588699080158,51.470588235294116,1610612762,84,73,2021-12-24T03:34:05Z,4070000,-7.0,1.0,1,left,R. Gobert DUNK (13 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,0.75,Made,,,,,,,,,,13.0,M. Conley,201144.0,2.0,,,,,,
412,PT06M05.00S,2021-12-24T03:34:14.3Z,3,REGULAR,2pt,Jump Shot,[],1630183,79.188567674113,50.0,1610612750,84,73,2021-12-24T03:34:19Z,4090000,0.0,143.0,1,right,MISS J. McDaniels 14' floating Shot,[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,14.31,Missed,,,,,,,,,,,,,,,,,,,
413,PT06M03.00S,2021-12-24T03:34:16.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,84,73,2021-12-24T03:34:19Z,4100000,,,0,,R. Gobert REBOUND (Off:2 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,412.0,10.0,8.0,2.0,,,,,,,,,,,,,
414,PT05M49.00S,2021-12-24T03:34:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,13.87976346911958,59.55882352941176,1610612762,84,73,2021-12-24T03:34:34Z,4110000,-48.0,78.0,1,left,MISS D. Mitchell 9' driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,9.15,Missed,,,,,,,,,,,,,,,,,,,
415,PT05M47.00S,2021-12-24T03:34:31.3Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,84,73,2021-12-24T03:34:34Z,4120000,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,414.0,11.0,8.0,3.0,,,,,,,,,,,,,
416,PT05M47.00S,2021-12-24T03:34:32.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,84,73,2021-12-24T03:34:32Z,4130000,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
417,PT05M47.00S,2021-12-24T03:34:32.5Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,84,73,2021-12-24T03:34:32Z,4140000,,,0,,R. Gobert REBOUND (Off:4 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,416.0,12.0,8.0,4.0,,,,,,,,,,,,,
418,PT05M46.00S,2021-12-24T03:34:33.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203497,9.017739816031538,45.588235294117645,1610612762,84,73,2021-12-24T03:34:50Z,4150000,22.0,32.0,1,left,MISS R. Gobert turnaround Hook,[203497],1610612762.0,UTA,turnaround,,,Gobert,R. Gobert,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
419,PT05M41.00S,2021-12-24T03:34:38.8Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,84,73,2021-12-24T03:34:40Z,4160000,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,418.0,13.0,8.0,5.0,,,,,,,,,,,,,
420,PT05M41.00S,2021-12-24T03:34:37.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612762,86,73,2021-12-24T03:34:43Z,4170000,0.0,0.0,1,left,R. Gobert putback DUNK (15 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,0.0,Made,,,,,,,,,,15.0,,,,,,,,,
421,PT05M17.00S,2021-12-24T03:35:01.3Z,3,REGULAR,3pt,Jump Shot,[],1627736,63.9454664914586,51.71568627450981,1610612750,86,76,2021-12-24T03:35:06Z,4180000,9.0,286.0,1,right,M. Beasley 28' 3PT  (19 PTS) (D. Russell 11 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,28.65,Made,,,,,,,,,,19.0,D. Russell,1626156.0,11.0,,,,,,
423,PT05M03.00S,2021-12-24T03:35:16.5Z,3,REGULAR,turnover,bad pass,[],202711,,,1610612762,86,76,2021-12-24T03:35:21Z,4200000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1627774]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,1.0,Layman,1627774.0,,,,,,,,,,
424,PT05M03.00S,2021-12-24T03:35:16.5Z,3,REGULAR,steal,,[],1627774,,,1610612750,86,76,2021-12-24T03:35:18Z,4210000,,,0,,J. Layman STEAL (1 STL),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M02.00S,2021-12-24T03:35:28.0Z,3,REGULAR,foul,personal,[],202711,,,1610612750,86,76,2021-12-24T03:36:00Z,4220000,,,0,,B. Bogdanovic take personal FOUL (2 PF),"[202711, 1626156]",1610612762.0,UTA,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Russell,1626156.0,
427,PT05M02.00S,2021-12-24T03:35:36.3Z,3,REGULAR,substitution,out,[],201144,,,1610612750,86,76,2021-12-24T03:35:51Z,4240000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M02.00S,2021-12-24T03:35:36.3Z,3,REGULAR,substitution,out,[],203497,,,1610612750,86,76,2021-12-24T03:35:51Z,4250000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M02.00S,2021-12-24T03:35:36.3Z,3,REGULAR,substitution,out,[],1627736,,,1610612750,86,76,2021-12-24T03:35:51Z,4260000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M02.00S,2021-12-24T03:35:36.3Z,3,REGULAR,substitution,out,[],1629675,,,1610612750,86,76,2021-12-24T03:35:51Z,4270000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M02.00S,2021-12-24T03:35:36.3Z,3,REGULAR,substitution,in,[],202355,,,1610612750,86,76,2021-12-24T03:35:51Z,4280000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M02.00S,2021-12-24T03:35:36.3Z,3,REGULAR,substitution,in,[],204060,,,1610612750,86,76,2021-12-24T03:35:51Z,4290000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M02.00S,2021-12-24T03:35:36.3Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,86,76,2021-12-24T03:35:51Z,4300000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M02.00S,2021-12-24T03:35:36.3Z,3,REGULAR,substitution,in,[],1630233,,,1610612750,86,76,2021-12-24T03:35:51Z,4310000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M49.00S,2021-12-24T03:35:54.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,69.20170827858082,67.40196078431373,1610612750,86,79,2021-12-24T03:36:00Z,4320000,87.0,237.0,1,right,D. Russell 25' 3PT pullup (14 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,25.25,Made,,,,,,,,,,14.0,,,,,,,,,
436,PT04M46.00S,2021-12-24T03:36:02.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,86,79,2021-12-24T03:36:02Z,4330000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M30.00S,2021-12-24T03:39:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,15.325229960578188,51.9607843137255,1610612762,86,79,2021-12-24T03:39:22Z,4340000,-10.0,92.0,1,left,MISS B. Bogdanovic 9' turnaround fadeaway Shot,[202711],1610612762.0,UTA,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,9.21,Missed,,,,,,,,,,,,,,,,,,,
438,PT04M28.00S,2021-12-24T03:39:17.4Z,3,REGULAR,rebound,defensive,[],1629669,,,1610612750,86,79,2021-12-24T03:39:22Z,4350000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,437.0,1.0,1.0,0.0,,,,,,,,,,,,,
439,PT04M14.00S,2021-12-24T03:39:31.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626156,90.88370565045992,48.529411764705884,1610612750,86,79,2021-12-24T03:39:36Z,4360000,-7.0,33.0,1,right,MISS D. Russell driving DUNK,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,3.4,Missed,,,,,,,,,,,,,,,,,,,
440,PT04M13.00S,2021-12-24T03:39:32.0Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,86,79,2021-12-24T03:39:36Z,4370000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,439.0,1.0,1.0,0.0,,,,,,,,,,,,,
441,PT04M06.00S,2021-12-24T03:39:39.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,6.1268068331143235,52.20588235294118,1610612762,88,79,2021-12-24T03:39:43Z,4380000,-11.0,5.0,1,left,H. Whiteside DUNK (10 PTS) (D. Mitchell 7 AST),"[202355, 1628378]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.21,Made,,,,,,,,,,10.0,D. Mitchell,1628378.0,7.0,,,,,,
443,PT03M43.00S,2021-12-24T03:40:02.2Z,3,REGULAR,3pt,Jump Shot,[],1630183,94.03745072273325,1.9607843137254901,1610612750,88,79,2021-12-24T03:40:09Z,4400000,-240.0,4.0,1,right,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
444,PT03M38.00S,2021-12-24T03:40:07.2Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,88,79,2021-12-24T03:40:09Z,4410000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,443.0,2.0,2.0,0.0,,,,,,,,,,,,,
445,PT03M33.00S,2021-12-24T03:40:14.4Z,3,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612762,88,79,2021-12-24T03:40:21Z,4420000,,,0,,R. O'Neale bad pass out-of-bounds TURNOVER (1 TO),[1626220],1610612762.0,UTA,bad pass,,,O'Neale,R. O'Neale,,,,,,,,,,,,,1.0,,,,,,,1204.0,,,,,
446,PT03M33.00S,2021-12-24T03:40:18.1Z,3,REGULAR,substitution,out,[],1626220,,,1610612750,88,79,2021-12-24T03:40:30Z,4430000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M33.00S,2021-12-24T03:40:18.1Z,3,REGULAR,substitution,out,[],202711,,,1610612750,88,79,2021-12-24T03:40:30Z,4440000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M33.00S,2021-12-24T03:40:18.1Z,3,REGULAR,substitution,in,[],203903,,,1610612750,88,79,2021-12-24T03:40:30Z,4450000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M33.00S,2021-12-24T03:40:18.1Z,3,REGULAR,substitution,in,[],200752,,,1610612750,88,79,2021-12-24T03:40:30Z,4460000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M21.00S,2021-12-24T03:40:56.3Z,3,REGULAR,foul,personal,['2freethrow'],200752,,,1610612750,88,79,2021-12-24T03:41:09Z,4470000,,,0,,R. Gay shooting personal FOUL (3 PF) (Knight 2 FT),"[200752, 1630233]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,202053.0,3.0,0.0,Knight,1630233.0,
452,PT03M21.00S,2021-12-24T03:41:22.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630233,,,1610612750,88,79,2021-12-24T03:41:22Z,4490000,,,0,,MISS N. Knight Free Throw 1 of 2,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,Missed,,,,,,,,,,,,,,,,,,,
453,PT03M21.00S,2021-12-24T03:41:22.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,88,79,2021-12-24T03:41:22Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,452.0,,,,,,,,,,,,,,,,
