actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
528,PT08M13.00S,2021-10-21T02:58:02.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.521024967148489,46.81372549019608,1610612762,89,72,2021-10-21T02:58:08Z,5190000,16.0,9.0,1,left,R. Gobert DUNK (16 PTS) (J. Ingles 2 AST),"[203497, 204060]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,1.82,Made,16.0,J. Ingles,204060.0,2.0,,,,,,,,,,,,
530,PT08M05.00S,2021-10-21T02:58:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,81.15965834428384,49.754901960784316,1610612760,89,72,2021-10-21T02:58:15Z,5210000,-1.0,125.0,1,right,MISS J. Giddey 12' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,,,12.46,Missed,,,,,,,,,,,,,,,,
531,PT08M03.00S,2021-10-21T02:58:13.2Z,4,REGULAR,rebound,defensive,[],1629672,,,1610612762,89,72,2021-10-21T02:58:15Z,5220000,,,0,,E. Paschall REBOUND (Off:0 Def:3),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,530.0,3.0,3.0,0.0,,,,,,,,
532,PT07M54.00S,2021-10-21T02:58:21.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.915243101182654,44.85294117647059,1610612762,89,72,2021-10-21T02:58:27Z,5230000,26.0,13.0,1,left,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,2.86,Missed,,,,,,,,,,,,,,,,
533,PT07M54.00S,2021-10-21T02:58:21.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,89,72,2021-10-21T02:58:27Z,5240000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,532.0,,,,,,,,,,,
534,PT07M54.00S,2021-10-21T02:58:26.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,89,72,2021-10-21T02:58:26Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M54.00S,2021-10-21T02:58:37.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,89,72,2021-10-21T02:58:37Z,5260000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M54.00S,2021-10-21T03:00:01.9Z,4,REGULAR,substitution,out,[],1629672,,,1610612760,89,72,2021-10-21T03:01:28Z,5270000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M54.00S,2021-10-21T03:00:01.9Z,4,REGULAR,substitution,out,[],203497,,,1610612760,89,72,2021-10-21T03:01:28Z,5280000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M54.00S,2021-10-21T03:00:01.9Z,4,REGULAR,substitution,in,[],202711,,,1610612760,89,72,2021-10-21T03:01:28Z,5290000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M54.00S,2021-10-21T03:00:01.9Z,4,REGULAR,substitution,in,[],202355,,,1610612760,89,72,2021-10-21T03:01:28Z,5300000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M44.00S,2021-10-21T03:01:47.6Z,4,REGULAR,turnover,lost ball,[],1629647,,,1610612760,89,72,2021-10-21T03:01:53Z,5310000,,,0,,D. Bazley lost ball TURNOVER (1 TO),"[1629647, 202711]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,1.0,,,,,,,,,,,,,,,Bogdanovic,202711.0,,
541,PT07M44.00S,2021-10-21T03:01:47.6Z,4,REGULAR,steal,,[],202711,,,1610612762,89,72,2021-10-21T03:08:20Z,5320000,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M41.00S,2021-10-21T03:01:51.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630215,5.732588699080158,45.34313725490196,1610612762,89,72,2021-10-21T03:02:20Z,5330000,23.0,1.0,1,left,MISS J. Butler running reverse Layup,[1630215],1610612762.0,UTA,running reverse,,,Butler,J. Butler,,,,,,,2.33,Missed,,,,,,,,,,,,,,,,
543,PT07M37.00S,2021-10-21T03:01:55.8Z,4,REGULAR,rebound,offensive,[],202711,,,1610612762,89,72,2021-10-21T03:02:00Z,5340000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,542.0,2.0,1.0,1.0,,,,,,,,
544,PT07M37.00S,2021-10-21T03:01:54.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202711,5.590000152587891,50.0,1610612762,91,72,2021-10-21T03:01:54Z,5350000,0.0,0.0,1,left,B. Bogdanovic tip Layup (17 PTS),[202711],1610612762.0,UTA,tip,,,Bogdanovic,B. Bogdanovic,,,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,
545,PT07M22.00S,2021-10-21T03:02:09.3Z,4,REGULAR,3pt,Jump Shot,[],1629647,68.67608409986859,64.95098039215686,1610612760,91,72,2021-10-21T03:02:14Z,5360000,75.0,242.0,1,right,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,25.32,Missed,,,,,,,,,,,,,,,,
546,PT07M20.00S,2021-10-21T03:02:11.4Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,91,72,2021-10-21T03:02:11Z,5370000,,,0,,H. Whiteside REBOUND (Off:1 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,545.0,7.0,6.0,1.0,,,,,,,,
547,PT07M01.00S,2021-10-21T03:02:31.5Z,4,REGULAR,3pt,Jump Shot,[],204060,9.937582128777924,95.58823529411765,1610612762,91,72,2021-10-21T03:02:37Z,5380000,-228.0,41.0,1,left,MISS J. Ingles 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,23.15,Missed,,,,,,,,,,,,,,,,
548,PT06M58.00S,2021-10-21T03:02:34.5Z,4,REGULAR,rebound,offensive,[],202711,,,1610612762,91,72,2021-10-21T03:02:37Z,5390000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,547.0,3.0,1.0,2.0,,,,,,,,
549,PT06M56.00S,2021-10-21T03:02:36.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,5.995400788436268,54.90196078431373,1610612762,93,72,2021-10-21T03:02:46Z,5400000,-25.0,4.0,1,left,B. Bogdanovic reverse Layup (19 PTS),[202711],1610612762.0,UTA,reverse,,,Bogdanovic,B. Bogdanovic,,,,,,,2.48,Made,19.0,,,,,,,,,,,,,,,
550,PT06M47.00S,2021-10-21T03:02:48.3Z,4,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612760,93,72,2021-10-21T03:02:59Z,5410000,,,0,,J. Butler shooting personal FOUL (1 PF) (Bazley 2 FT),"[1630215, 1629647]",1610612762.0,UTA,shooting,,,Butler,J. Butler,,,,,200834.0,,,,,,,,,,,,1.0,0.0,Bazley,1629647.0,,,,
552,PT06M47.00S,2021-10-21T03:03:14.7Z,4,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,93,73,2021-10-21T03:03:14Z,5430000,,,0,,D. Bazley Free Throw 1 of 2 (14 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
553,PT06M47.00S,2021-10-21T03:03:15.5Z,4,REGULAR,substitution,out,[],1630215,,,1610612760,93,73,2021-10-21T03:03:23Z,5440000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M47.00S,2021-10-21T03:03:15.5Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,93,73,2021-10-21T03:03:23Z,5450000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M47.00S,2021-10-21T03:03:15.5Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,93,73,2021-10-21T03:03:23Z,5460000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M47.00S,2021-10-21T03:03:15.5Z,4,REGULAR,substitution,in,[],1628378,,,1610612760,93,73,2021-10-21T03:03:23Z,5470000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M47.00S,2021-10-21T03:03:15.5Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,93,73,2021-10-21T03:03:23Z,5480000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M47.00S,2021-10-21T03:03:15.5Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,93,73,2021-10-21T03:03:23Z,5490000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M47.00S,2021-10-21T03:03:38.6Z,4,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,93,74,2021-10-21T03:03:38Z,5500000,,,0,,D. Bazley Free Throw 2 of 2 (15 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
560,PT06M34.00S,2021-10-21T03:03:54.2Z,4,REGULAR,3pt,Jump Shot,[],203903,27.54599211563732,20.588235294117645,1610612762,96,74,2021-10-21T03:04:03Z,5510000,147.0,206.0,1,left,J. Clarkson 25' 3PT pullup (18 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,25.35,Made,18.0,,,,,,,,,,,,,,,
562,PT06M17.00S,2021-10-21T03:04:09.7Z,4,REGULAR,3pt,Jump Shot,[],1630526,67.23061760840999,50.73529411764706,1610612760,96,74,2021-10-21T03:04:14Z,5530000,4.0,256.0,1,right,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,25.55,Missed,,,,,,,,,,,,,,,,
563,PT06M15.00S,2021-10-21T03:04:11.7Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,96,74,2021-10-21T03:04:14Z,5540000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,562.0,2.0,2.0,0.0,,,,,,,,
564,PT05M59.00S,2021-10-21T03:04:28.3Z,4,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,79.90196078431373,1610612762,96,74,2021-10-21T03:04:34Z,5550000,-150.0,247.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,28.89,Missed,,,,,,,,,,,,,,,,
565,PT05M54.00S,2021-10-21T03:04:33.3Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612760,96,74,2021-10-21T03:08:31Z,5560000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,564.0,2.0,2.0,0.0,,,,,,,,
566,PT05M46.00S,2021-10-21T03:04:41.1Z,4,REGULAR,3pt,Jump Shot,[],1629652,73.01248357424441,81.86274509803921,1610612760,96,74,2021-10-21T03:04:45Z,5570000,159.0,201.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,25.66,Missed,,,,,,,,,,,,,,,,
567,PT05M44.00S,2021-10-21T03:04:43.1Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,96,74,2021-10-21T03:04:45Z,5580000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,566.0,3.0,3.0,0.0,,,,,,,,
568,PT05M37.00S,2021-10-21T03:04:50.9Z,4,REGULAR,3pt,Jump Shot,[],202711,6.521024967148489,3.1862745098039214,1610612762,99,74,2021-10-21T03:04:58Z,5590000,234.0,9.0,1,left,B. Bogdanovic 3PT  (22 PTS) (J. Ingles 3 AST),"[202711, 204060]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,23.43,Made,22.0,J. Ingles,204060.0,3.0,,,,,,,,,,,,
570,PT05M13.00S,2021-10-21T03:05:15.0Z,4,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612760,99,74,2021-10-21T03:05:23Z,5610000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Dort 2 FT),"[1628378, 1629652]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,1626300.0,,,,,,,,,,,,2.0,1.0,Dort,1629652.0,,,,
572,PT05M13.00S,2021-10-21T03:05:47.6Z,4,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,99,74,2021-10-21T03:05:47Z,5630000,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,
573,PT05M13.00S,2021-10-21T03:05:47.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,99,74,2021-10-21T03:05:47Z,5640000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,
574,PT05M13.00S,2021-10-21T03:05:48.9Z,4,REGULAR,substitution,out,[],1630177,,,1610612760,99,74,2021-10-21T03:05:55Z,5650000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M13.00S,2021-10-21T03:05:48.9Z,4,REGULAR,substitution,out,[],1630526,,,1610612760,99,74,2021-10-21T03:05:55Z,5660000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M13.00S,2021-10-21T03:05:48.9Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,99,74,2021-10-21T03:05:55Z,5670000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M13.00S,2021-10-21T03:05:48.9Z,4,REGULAR,substitution,in,[],202324,,,1610612760,99,74,2021-10-21T03:05:55Z,5680000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M13.00S,2021-10-21T03:06:12.9Z,4,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,99,75,2021-10-21T03:06:13Z,5690000,,,0,,L. Dort Free Throw 2 of 2 (7 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
579,PT04M57.00S,2021-10-21T03:06:31.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,7.046649145860711,94.11764705882352,1610612762,99,75,2021-10-21T03:10:34Z,5700000,-221.0,14.0,1,left,MISS D. Mitchell 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,22.1,Missed,,,,,,,,,,,,,,,,
580,PT04M54.00S,2021-10-21T03:06:34.4Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,99,75,2021-10-21T03:10:34Z,5710000,,,0,,D. Bazley REBOUND (Off:1 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,579.0,7.0,6.0,1.0,,,,,,,,
581,PT04M44.00S,2021-10-21T03:06:43.3Z,4,REGULAR,2pt,Jump Shot,[],1628983,83.26215505913272,67.8921568627451,1610612760,99,77,2021-10-21T03:06:48Z,5720000,89.0,105.0,1,right,S. Gilgeous-Alexander 13' floating Jump Shot (16 PTS),[1628983],1610612760.0,OKC,floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,13.78,Made,16.0,,,,,,,,,,,,,,,
582,PT04M44.00S,2021-10-21T03:06:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,99,77,2021-10-21T03:06:47Z,5730000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M44.00S,2021-10-21T03:09:23.6Z,4,REGULAR,substitution,out,[],204060,,,1610612762,99,77,2021-10-21T03:09:31Z,5740000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M44.00S,2021-10-21T03:09:23.6Z,4,REGULAR,substitution,in,[],1626220,,,1610612762,99,77,2021-10-21T03:09:31Z,5750000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M29.00S,2021-10-21T03:09:56.3Z,4,REGULAR,3pt,Jump Shot,[],203903,26.363337713534822,17.401960784313726,1610612762,99,77,2021-10-21T03:10:01Z,5760000,163.0,195.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,25.44,Missed,,,,,,,,,,,,,,,,
586,PT04M27.00S,2021-10-21T03:09:58.3Z,4,REGULAR,rebound,offensive,[],202355,,,1610612762,99,77,2021-10-21T03:10:01Z,5770000,,,0,,H. Whiteside REBOUND (Off:2 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,585.0,8.0,6.0,2.0,,,,,,,,
587,PT04M25.00S,2021-10-21T03:10:00.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202355,10.85742444152431,38.970588235294116,1610612762,101,77,2021-10-21T03:10:05Z,5780000,55.0,50.0,1,left,H. Whiteside 7' Hook (4 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,7.41,Made,4.0,,,,,,,,,,,,,,,
588,PT04M06.00S,2021-10-21T03:10:19.7Z,4,REGULAR,2pt,Jump Shot,[],202324,80.23981603153744,33.33333333333333,1610612760,101,77,2021-10-21T03:10:26Z,5790000,-83.0,133.0,1,right,MISS D. Favors 15' pullup Shot,[202324],1610612760.0,OKC,pullup,,,Favors,D. Favors,,,,,,,15.71,Missed,,,,,,,,,,,,,,,,
589,PT04M02.00S,2021-10-21T03:10:23.7Z,4,REGULAR,rebound,defensive,[],202711,,,1610612762,101,77,2021-10-21T03:10:26Z,5800000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,588.0,4.0,2.0,2.0,,,,,,,,
590,PT03M51.00S,2021-10-21T03:10:33.9Z,4,REGULAR,turnover,lost ball,[],1626220,,,1610612762,101,77,2021-10-21T03:10:38Z,5810000,,,0,,R. O'Neale lost ball TURNOVER (1 TO),"[1626220, 1629652]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,1.0,,,,,,,,,,,,,,,Dort,1629652.0,,
591,PT03M51.00S,2021-10-21T03:10:33.9Z,4,REGULAR,steal,,[],1629652,,,1610612760,101,77,2021-10-21T03:10:35Z,5820000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M46.00S,2021-10-21T03:10:39.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,92.59198423127464,51.9607843137255,1610612760,101,79,2021-10-21T03:10:47Z,5830000,10.0,17.0,1,right,S. Gilgeous-Alexander DUNK (18 PTS) (D. Bazley 2 AST),"[1628983, 1629647]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,1.97,Made,18.0,D. Bazley,1629647.0,2.0,,,,,,,,,,,,
594,PT03M22.00S,2021-10-21T03:11:02.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,11.645860709592641,36.27450980392157,1610612762,103,79,2021-10-21T03:11:07Z,5850000,69.0,57.0,1,left,D. Mitchell 8' driving floating bank Jump Shot (16 PTS),[1628378],1610612762.0,UTA,driving floating bank,,,Mitchell,D. Mitchell,,,,,,,8.92,Made,16.0,,,,,,,,,,,,,,,
595,PT03M14.00S,2021-10-21T03:11:18.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,103,79,2021-10-21T03:11:18Z,5860000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,out,[],202711,,,1610612760,103,79,2021-10-21T03:12:54Z,5870000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,out,[],1628378,,,1610612760,103,79,2021-10-21T03:12:54Z,5880000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,out,[],1628983,,,1610612760,103,79,2021-10-21T03:12:54Z,5890000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,103,79,2021-10-21T03:12:54Z,5900000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,103,79,2021-10-21T03:12:54Z,5910000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,out,[],202324,,,1610612760,103,79,2021-10-21T03:12:54Z,5920000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,in,[],1630215,,,1610612760,103,79,2021-10-21T03:12:54Z,5930000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,in,[],1630190,,,1610612760,103,79,2021-10-21T03:12:54Z,5940000,,,0,,SUB in: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,in,[],1630177,,,1610612760,103,79,2021-10-21T03:12:54Z,5950000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,in,[],1629676,,,1610612760,103,79,2021-10-21T03:12:54Z,5960000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,in,[],1630249,,,1610612760,103,79,2021-10-21T03:12:54Z,5970000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M14.00S,2021-10-21T03:12:09.0Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,103,79,2021-10-21T03:12:54Z,5980000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M02.00S,2021-10-21T03:13:05.0Z,4,REGULAR,2pt,Jump Shot,[],1630544,73.40670170827858,54.166666666666664,1610612760,103,79,2021-10-21T03:13:12Z,5990000,21.0,197.0,1,right,MISS T. Mann 19' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,,,19.86,Missed,,,,,,,,,,,,,,,,
609,PT02M59.00S,2021-10-21T03:13:08.0Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,103,79,2021-10-21T03:13:12Z,6000000,,,0,,H. Whiteside REBOUND (Off:2 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,608.0,9.0,7.0,2.0,,,,,,,,
610,PT02M50.00S,2021-10-21T03:13:16.2Z,4,REGULAR,turnover,bad pass,[],1630215,,,1610612762,103,79,2021-10-21T03:13:20Z,6010000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 1630544]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,1.0,,,,,,,,,,,,,,,Mann,1630544.0,,
611,PT02M50.00S,2021-10-21T03:13:16.2Z,4,REGULAR,steal,,[],1630544,,,1610612760,103,79,2021-10-21T03:13:17Z,6020000,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
