actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
541,PT04M26.00S,2022-02-26T04:04:08.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,87.46714848883047,60.049019607843135,1610612742,102,102,2022-02-26T04:05:49Z,5360000,50.0,65.0,1,right,MISS S. Dinwiddie 8' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,8.24,Missed,,,,,,,,,,,,,,,,,,
542,PT04M23.00S,2022-02-26T04:04:11.7Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,102,102,2022-02-26T04:04:13Z,5370000,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,541.0,2.0,1.0,1.0,,,,,,,,,,
543,PT04M12.00S,2022-02-26T04:04:22.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,28.728646517739815,23.284313725490197,1610612762,105,102,2022-02-26T04:04:28Z,5380000,134.0,218.0,1,left,D. Mitchell 25' 3PT pullup (33 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.53,Made,33.0,,,,,,,,,,,,,,,,,
544,PT04M12.00S,2022-02-26T04:04:28.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,105,102,2022-02-26T04:04:29Z,5390000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M12.00S,2022-02-26T04:06:35.9Z,4,REGULAR,substitution,out,[],203903,,,1610612742,105,102,2022-02-26T04:06:40Z,5400000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M12.00S,2022-02-26T04:06:35.9Z,4,REGULAR,substitution,in,[],201144,,,1610612742,105,102,2022-02-26T04:06:40Z,5410000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M12.00S,2022-02-26T04:06:35.9Z,4,REGULAR,substitution,out,[],203915,,,1610612742,105,102,2022-02-26T04:06:56Z,5420000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M12.00S,2022-02-26T04:06:35.9Z,4,REGULAR,substitution,out,[],203939,,,1610612742,105,102,2022-02-26T04:06:56Z,5430000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M12.00S,2022-02-26T04:06:35.9Z,4,REGULAR,substitution,in,[],1628973,,,1610612742,105,102,2022-02-26T04:06:56Z,5440000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M12.00S,2022-02-26T04:06:35.9Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,105,102,2022-02-26T04:06:56Z,5450000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
551,PT03M46.00S,2022-02-26T04:07:45.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,81.68528252299606,41.66666666666667,1610612742,105,104,2022-02-26T04:08:32Z,5460000,-42.0,120.0,1,right,L. Doncic 12' fadeaway Jump Shot (20 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,12.68,Made,20.0,,,,,,,,,,,,,,,,,
552,PT03M26.00S,2022-02-26T04:08:04.8Z,4,REGULAR,3pt,Jump Shot,[],1628378,27.020367936925098,84.06862745098039,1610612762,105,104,2022-02-26T04:08:10Z,5470000,-170.0,201.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,
553,PT03M24.00S,2022-02-26T04:08:06.8Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,105,104,2022-02-26T04:08:10Z,5480000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,552.0,3.0,3.0,0.0,,,,,,,,,,
554,PT03M12.00S,2022-02-26T04:08:19.3Z,4,REGULAR,3pt,Jump Shot,[],1629029,66.70499342969777,70.09803921568627,1610612742,105,107,2022-02-26T04:08:57Z,5490000,100.0,260.0,1,right,L. Doncic 27' 3PT pullup (23 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,27.92,Made,23.0,,,,,,,,,,,,,,,,,
555,PT02M53.00S,2022-02-26T04:08:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,11.383048620236531,63.23529411764706,1610612762,105,107,2022-02-26T04:08:44Z,5500000,-66.0,55.0,1,left,MISS D. Mitchell 8' floating Shot,[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,8.57,Missed,,,,,,,,,,,,,,,,,,
556,PT02M52.00S,2022-02-26T04:08:39.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,105,107,2022-02-26T04:08:44Z,5510000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,
557,PT02M52.00S,2022-02-26T04:08:44.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,105,107,2022-02-26T04:08:44Z,5520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT02M32.00S,2022-02-26T04:09:04.6Z,4,REGULAR,3pt,Jump Shot,[],203493,70.90998685939553,81.86274509803921,1610612742,105,107,2022-02-26T04:09:10Z,5530000,159.0,221.0,1,right,MISS R. Bullock 27' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,
559,PT02M30.00S,2022-02-26T04:09:06.6Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,105,107,2022-02-26T04:09:10Z,5540000,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,558.0,3.0,2.0,1.0,,,,,,,,,,
560,PT02M17.00S,2022-02-26T04:09:19.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,82.9993429697766,60.29411764705882,1610612742,105,107,2022-02-26T04:11:42Z,5550000,51.0,107.0,1,right,MISS L. Doncic 11' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,11.9,Missed,,,,,,,,,,,,,,,,,,
561,PT02M15.00S,2022-02-26T04:09:21.7Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,105,107,2022-02-26T04:09:25Z,5560000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,560.0,3.0,2.0,1.0,,,,,,,,,,
562,PT02M07.00S,2022-02-26T04:09:29.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.206964520367937,53.67647058823529,1610612762,107,107,2022-02-26T04:09:37Z,5570000,-18.0,-4.0,1,left,R. Gobert DUNK (12 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,1.87,Made,12.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,,
564,PT01M44.00S,2022-02-26T04:09:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,90.48948751642575,55.63725490196079,1610612742,107,107,2022-02-26T04:10:07Z,5590000,28.0,37.0,1,right,MISS L. Doncic Layup - blocked,"[1629029, 203497]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,4.64,Missed,,,,,,,,,,,,Gobert,203497.0,,,,,
565,PT01M44.00S,2022-02-26T04:09:54.1Z,4,REGULAR,block,,[],203497,,,1610612742,107,107,2022-02-26T04:09:56Z,5600000,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
566,PT01M44.00S,2022-02-26T04:09:54.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,107,107,2022-02-26T04:10:07Z,5610000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,564.0,,,,,,,,,,,,,
567,PT01M44.00S,2022-02-26T04:09:58.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,107,107,2022-02-26T04:09:58Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M42.00S,2022-02-26T04:10:10.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,68.9388961892247,76.9607843137255,1610612742,107,107,2022-02-26T04:10:18Z,5630000,135.0,239.0,1,right,MISS M. Kleber 27' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,
569,PT01M41.00S,2022-02-26T04:10:11.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,107,107,2022-02-26T04:10:28Z,5640000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,
570,PT01M41.00S,2022-02-26T04:10:20.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,107,107,2022-02-26T04:10:27Z,5650000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,1199.0,,,,
571,PT01M29.00S,2022-02-26T04:10:41.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202711,7.178055190538765,3.9215686274509802,1610612762,110,107,2022-02-26T04:10:46Z,5660000,230.0,15.0,1,left,B. Bogdanovic 3PT  (18 PTS) (R. O'Neale 4 AST),"[202711, 1626220]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.09,Made,18.0,R. O'Neale,1626220.0,4.0,,,,,,,,,,,,,,
573,PT01M28.00S,2022-02-26T04:10:47.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,110,107,2022-02-26T04:10:47Z,5680000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT01M17.00S,2022-02-26T04:12:48.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,66.70499342969777,63.48039215686274,1610612742,110,107,2022-02-26T04:12:54Z,5690000,67.0,260.0,1,right,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,
575,PT01M14.00S,2022-02-26T04:12:51.6Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,110,107,2022-02-26T04:12:54Z,5700000,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,574.0,4.0,3.0,1.0,,,,,,,,,,
576,PT00M54.50S,2022-02-26T04:13:11.4Z,4,REGULAR,3pt,Jump Shot,[],202711,34.510512483574246,18.38235294117647,1610612762,110,107,2022-02-26T04:13:17Z,5710000,158.0,272.0,1,left,MISS B. Bogdanovic 31' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,31.45,Missed,,,,,,,,,,,,,,,,,,
577,PT00M51.50S,2022-02-26T04:13:14.4Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,110,107,2022-02-26T04:13:17Z,5720000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,576.0,2.0,2.0,0.0,,,,,,,,,,
578,PT00M34.80S,2022-02-26T04:13:31.2Z,4,REGULAR,3pt,Jump Shot,[],1629029,66.83639947437582,13.480392156862745,1610612742,110,107,2022-02-26T04:13:57Z,5730000,-183.0,259.0,1,right,MISS L. Doncic 31' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,31.71,Missed,,,,,,,,,,,,,,,,,,
579,PT00M31.40S,2022-02-26T04:13:34.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,110,107,2022-02-26T04:13:36Z,5740000,,,0,,R. Gobert REBOUND (Off:2 Def:15),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,578.0,17.0,15.0,2.0,,,,,,,,,,
580,PT00M11.10S,2022-02-26T04:13:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.469776609724048,44.6078431372549,1610612762,112,107,2022-02-26T04:14:15Z,5750000,27.0,-1.0,1,left,R. Gobert alley-oop Layup (14 PTS) (M. Conley 5 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.7,Made,14.0,M. Conley,201144.0,5.0,,,,,,,,,,,,,,
582,PT00M11.10S,2022-02-26T04:14:10.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,112,107,2022-02-26T04:14:10Z,5770000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT00M08.30S,2022-02-26T04:15:48.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,83.26215505913272,2.696078431372549,1610612742,112,107,2022-02-26T04:15:55Z,5780000,-237.0,105.0,1,right,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
584,PT00M05.90S,2022-02-26T04:15:51.4Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,112,107,2022-02-26T04:15:51Z,5790000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,583.0,4.0,3.0,1.0,,,,,,,,,,
585,PT00M05.90S,2022-02-26T04:15:52.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,90.22667542706965,45.83333333333333,1610612742,112,109,2022-02-26T04:15:59Z,5800000,-21.0,39.0,1,right,D. Finney-Smith Layup (7 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,4.46,Made,7.0,,,,,,,,,,,,,,,,,
586,PT00M05.10S,2022-02-26T04:15:57.6Z,4,REGULAR,foul,personal,[],1627827,,,1610612762,112,109,2022-02-26T04:16:03Z,5810000,,,0,,D. Finney-Smith take personal FOUL (4 PF),"[1627827, 1628378]",1610612742.0,DAL,take,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,1627961.0,4.0,0.0,Mitchell,1628378.0
588,PT00M04.50S,2022-02-26T04:16:21.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612762,112,109,2022-02-26T04:16:28Z,5830000,,,0,,J. Brunson take personal FOUL (4 PF) (Conley 2 FT),"[1628973, 201144]",1610612742.0,DAL,take,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,1627961.0,4.0,0.0,Conley,201144.0
590,PT00M04.50S,2022-02-26T04:16:55.1Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,113,109,2022-02-26T04:16:55Z,5850000,,,0,,M. Conley Free Throw 1 of 2 (14 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
591,PT00M04.50S,2022-02-26T04:17:12.5Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,114,109,2022-02-26T04:17:12Z,5860000,,,0,,M. Conley Free Throw 2 of 2 (15 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
592,PT00M01.90S,2022-02-26T04:17:21.7Z,4,REGULAR,3pt,Jump Shot,[],203493,85.3646517739816,3.431372549019608,1610612742,114,109,2022-02-26T04:17:27Z,5870000,-233.0,85.0,1,right,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,
593,PT00M01.90S,2022-02-26T04:17:21.7Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,114,109,2022-02-26T04:17:27Z,5880000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,592.0,2.0,2.0,0.0,,,,,,,,,,
594,PT00M00.00S,2022-02-26T04:17:26.2Z,4,REGULAR,period,end,[],0,,,1610612762,114,109,2022-02-26T04:17:26Z,5890000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M00.00S,2022-02-26T04:17:28.5Z,4,REGULAR,game,end,[],0,,,0,114,109,2022-02-26T04:17:28Z,5900000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
