actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
447,PT02M39.00S,2022-01-27T04:48:43.1Z,3,REGULAR,2pt,Jump Shot,[],203901,9.937582128777924,27.205882352941174,1610612756,62,69,2022-01-27T04:48:47Z,4410000,114.0,41.0,1,left,MISS E. Payton 12' pullup Shot,[203901],1610612756.0,PHX,pullup,,,Payton,E. Payton,,,,,12.11,Missed,,,,,,,,,,,,,,,,,,,
448,PT02M37.00S,2022-01-27T04:48:45.1Z,3,REGULAR,rebound,defensive,[],1629672,,,1610612762,62,69,2022-01-27T04:48:47Z,4420000,,,0,,E. Paschall REBOUND (Off:2 Def:3),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,447.0,5.0,3.0,2.0,,,,,,,,,,,
449,PT02M32.00S,2022-01-27T04:48:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629672,92.59198423127464,54.90196078431373,1610612762,62,69,2022-01-27T04:48:58Z,4430000,25.0,17.0,1,right,MISS E. Paschall running Layup,[1629672],1610612762.0,UTA,running,,,Paschall,E. Paschall,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,,
450,PT02M29.00S,2022-01-27T04:48:52.9Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,62,69,2022-01-27T04:48:58Z,4440000,,,0,,D. Booker REBOUND (Off:1 Def:11),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,449.0,12.0,11.0,1.0,,,,,,,,,,,
451,PT02M23.00S,2022-01-27T04:48:59.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630688,5.995400788436268,96.07843137254902,1610612756,62,72,2022-01-27T04:49:06Z,4450000,-230.0,4.0,1,left,I. Wainright 3PT  (6 PTS) (M. Bridges 1 AST),"[1630688, 1628969]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,23.04,Made,6.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,,
453,PT01M53.00S,2022-01-27T04:49:31.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,62,72,2022-01-27T04:49:43Z,4470000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
454,PT01M53.00S,2022-01-27T04:49:37.8Z,3,REGULAR,substitution,out,[],1629672,,,1610612756,62,72,2022-01-27T04:49:53Z,4480000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M53.00S,2022-01-27T04:49:37.8Z,3,REGULAR,substitution,in,[],202355,,,1610612756,62,72,2022-01-27T04:49:53Z,4490000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M37.00S,2022-01-27T04:50:10.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,9.543363994743759,36.029411764705884,1610612756,62,74,2022-01-27T04:50:16Z,4510000,70.0,37.0,1,left,D. Booker 7' driving floating Jump Shot (37 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,7.92,Made,37.0,,,,,,,,,,,,,,,,,,
458,PT01M26.00S,2022-01-27T04:50:21.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,90.62089356110381,41.42156862745098,1610612762,64,74,2022-01-27T04:50:26Z,4520000,-43.0,36.0,1,right,M. Conley driving floating Jump Shot (7 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,5.58,Made,7.0,,,,,,,,,,,,,,,,,,
459,PT01M19.00S,2022-01-27T04:50:27.7Z,3,REGULAR,2pt,Jump Shot,[],1626164,23.833771353482263,80.3921568627451,1610612756,64,74,2022-01-27T04:52:05Z,4530000,-152.0,172.0,1,left,MISS D. Booker 22' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
460,PT01M17.00S,2022-01-27T04:50:29.7Z,3,REGULAR,rebound,offensive,[],1630688,,,1610612756,64,74,2022-01-27T04:52:05Z,4540000,,,0,,I. Wainright REBOUND (Off:1 Def:0),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,459.0,1.0,0.0,1.0,,,,,,,,,,,
461,PT01M06.00S,2022-01-27T04:50:41.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,13.61695137976347,59.31372549019608,1610612756,64,74,2022-01-27T04:50:46Z,4550000,-47.0,75.0,1,left,MISS M. Bridges 8' driving floating Shot,[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,8.87,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M03.00S,2022-01-27T04:50:44.0Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,64,74,2022-01-27T04:50:46Z,4560000,,,0,,H. Whiteside REBOUND (Off:1 Def:9),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,461.0,10.0,9.0,1.0,,,,,,,,,,,
463,PT00M57.50S,2022-01-27T04:50:49.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200752,74.58935611038108,11.029411764705882,1610612762,64,74,2022-01-27T04:50:57Z,4570000,-195.0,186.0,1,right,MISS R. Gay 26' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,,
464,PT00M55.40S,2022-01-27T04:50:52.0Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612756,64,74,2022-01-27T04:50:57Z,4580000,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,463.0,5.0,3.0,2.0,,,,,,,,,,,
465,PT00M32.60S,2022-01-27T04:51:15.7Z,3,REGULAR,3pt,Jump Shot,[],1626164,21.50131406044678,9.558823529411764,1610612756,64,74,2022-01-27T04:51:21Z,4590000,202.0,150.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
466,PT00M29.80S,2022-01-27T04:51:18.6Z,3,REGULAR,rebound,offensive,[],1630688,,,1610612756,64,74,2022-01-27T04:51:18Z,4600000,,,0,,I. Wainright REBOUND (Off:2 Def:0),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,465.0,2.0,0.0,2.0,,,,,,,,,,,
467,PT00M27.00S,2022-01-27T04:51:21.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,8.492115637319317,18.627450980392158,1610612756,64,74,2022-01-27T04:51:27Z,4610000,157.0,27.0,1,left,MISS D. Booker 15' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.93,Missed,,,,,,,,,,,,,,,,,,,
468,PT00M24.40S,2022-01-27T04:51:24.0Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,64,74,2022-01-27T04:51:27Z,4620000,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,467.0,3.0,3.0,0.0,,,,,,,,,,,
469,PT00M01.40S,2022-01-27T04:51:49.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,64,74,2022-01-27T04:52:40Z,4630000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
470,PT00M01.40S,2022-01-27T04:52:49.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612756,64,74,2022-01-27T04:52:49Z,4640000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M01.40S,2022-01-27T04:53:54.1Z,3,REGULAR,substitution,out,[],1627863,,,1610612756,64,74,2022-01-27T04:54:04Z,4650000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M01.40S,2022-01-27T04:53:54.1Z,3,REGULAR,substitution,out,[],203901,,,1610612756,64,74,2022-01-27T04:54:04Z,4660000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M01.40S,2022-01-27T04:53:54.1Z,3,REGULAR,substitution,in,[],1630235,,,1610612756,64,74,2022-01-27T04:54:04Z,4670000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M01.40S,2022-01-27T04:53:54.1Z,3,REGULAR,substitution,in,[],101108,,,1610612756,64,74,2022-01-27T04:54:04Z,4680000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M00.00S,2022-01-27T04:54:18.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,23.866622864651774,86.76470588235294,1610612756,64,74,2022-01-27T04:54:24Z,4690000,-184.0,172.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
476,PT00M00.00S,2022-01-27T04:54:20.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,64,74,2022-01-27T04:54:20Z,4700000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,
477,PT00M00.00S,2022-01-27T04:54:21.0Z,3,REGULAR,period,end,[],0,,,1610612756,64,74,2022-01-27T04:54:21Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-01-27T04:57:05.8Z,4,REGULAR,substitution,out,['startperiod'],1630235,,,1610612756,64,74,2022-01-27T04:57:43Z,4720000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-01-27T04:57:05.8Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,64,74,2022-01-27T04:57:43Z,4730000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-01-27T04:57:05.8Z,4,REGULAR,substitution,out,['startperiod'],1630188,,,1610612756,64,74,2022-01-27T04:57:43Z,4740000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-01-27T04:57:05.8Z,4,REGULAR,substitution,out,['startperiod'],1630688,,,1610612756,64,74,2022-01-27T04:57:43Z,4750000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-01-27T04:57:05.8Z,4,REGULAR,substitution,in,['startperiod'],204060,,,1610612756,64,74,2022-01-27T04:57:43Z,4760000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-01-27T04:57:05.8Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612756,64,74,2022-01-27T04:57:43Z,4770000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-01-27T04:57:05.8Z,4,REGULAR,substitution,in,['startperiod'],202687,,,1610612756,64,74,2022-01-27T04:57:43Z,4780000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-01-27T04:57:05.8Z,4,REGULAR,substitution,in,['startperiod'],1629013,,,1610612756,64,74,2022-01-27T04:57:43Z,4790000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-01-27T04:58:02.2Z,4,REGULAR,period,start,[],0,,,1610612762,64,74,2022-01-27T04:58:02Z,4800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M43.00S,2022-01-27T04:58:18.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,80.6340341655716,35.78431372549019,1610612762,64,74,2022-01-27T04:58:23Z,4810000,-71.0,130.0,1,right,MISS M. Conley 14' floating Shot,[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,14.77,Missed,,,,,,,,,,,,,,,,,,,
488,PT11M42.00S,2022-01-27T04:58:19.4Z,4,REGULAR,rebound,offensive,[],201144,,,1610612762,64,74,2022-01-27T04:58:23Z,4820000,,,0,,M. Conley REBOUND (Off:1 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,487.0,4.0,3.0,1.0,,,,,,,,,,,
489,PT11M40.00S,2022-01-27T04:58:22.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203903,71.56701708278581,77.69607843137256,1610612762,64,74,2022-01-27T04:58:27Z,4830000,138.0,215.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
490,PT11M37.00S,2022-01-27T04:58:25.0Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,64,74,2022-01-27T04:58:27Z,4840000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,489.0,4.0,4.0,0.0,,,,,,,,,,,
491,PT11M23.00S,2022-01-27T04:58:45.4Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612756,64,74,2022-01-27T04:59:07Z,4850000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Biyombo 2 FT),"[202355, 202687]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Biyombo,202687.0,,,,,
493,PT11M23.00S,2022-01-27T04:59:10.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,64,74,2022-01-27T04:59:15Z,4870000,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
494,PT11M23.00S,2022-01-27T04:59:17.1Z,4,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,64,74,2022-01-27T04:59:17Z,4880000,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
495,PT11M23.00S,2022-01-27T04:59:17.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,64,74,2022-01-27T04:59:17Z,4890000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,
496,PT11M23.00S,2022-01-27T04:59:38.6Z,4,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,64,75,2022-01-27T04:59:38Z,4900000,,,0,,B. Biyombo Free Throw 2 of 2 (7 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
497,PT11M09.00S,2022-01-27T04:59:55.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,82.7365308804205,60.049019607843135,1610612762,66,75,2022-01-27T05:00:00Z,4910000,50.0,110.0,1,right,M. Conley 12' floating Jump Shot (9 PTS),[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,12.07,Made,9.0,,,,,,,,,,,,,,,,,,
498,PT11M09.00S,2022-01-27T04:59:57.6Z,4,REGULAR,foul,personal,['1freethrow'],1629013,,,1610612762,66,75,2022-01-27T05:00:05Z,4920000,,,0,,L. Shamet shooting personal FOUL (1 PF) (Conley 1 FT),"[1629013, 201144]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,,,,2715.0,,1.0,0.0,Conley,201144.0,,,,,
500,PT11M09.00S,2022-01-27T05:00:25.1Z,4,REGULAR,freethrow,1 of 1,[],201144,,,1610612762,67,75,2022-01-27T05:00:25Z,4940000,,,0,,M. Conley Free Throw 1 of 1 (10 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
501,PT10M49.00S,2022-01-27T05:00:47.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,10.463206307490145,47.549019607843135,1610612756,67,75,2022-01-27T05:00:54Z,4950000,12.0,46.0,1,left,MISS B. Biyombo Jump Shot - blocked,"[202687, 202355]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,4.75,Missed,,,,,,,,,,,,,,,Whiteside,202355.0,,,
502,PT10M49.00S,2022-01-27T05:00:47.7Z,4,REGULAR,block,,[],202355,,,1610612756,67,75,2022-01-27T05:00:49Z,4960000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M48.00S,2022-01-27T05:00:48.7Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,67,75,2022-01-27T05:00:54Z,4970000,,,0,,B. Biyombo REBOUND (Off:2 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,501.0,5.0,3.0,2.0,,,,,,,,,,,
504,PT10M48.00S,2022-01-27T05:00:53.7Z,4,REGULAR,foul,personal,[],204060,,,1610612756,67,75,2022-01-27T05:01:03Z,4980000,,,0,,J. Ingles personal FOUL (3 PF),"[204060, 202687]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,1627962.0,,3.0,0.0,Biyombo,202687.0,,,,,
506,PT10M40.00S,2022-01-27T05:01:15.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202687,5.601182654402102,47.549019607843135,1610612756,67,77,2022-01-27T05:01:20Z,5000000,12.0,0.0,1,left,B. Biyombo DUNK (9 PTS) (L. Shamet 1 AST),"[202687, 1629013]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,1.23,Made,9.0,L. Shamet,1629013.0,1.0,,,,,,,,,,,,,,,
508,PT10M23.00S,2022-01-27T05:01:34.7Z,4,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612762,67,77,2022-01-27T05:02:01Z,5020000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Whiteside 2 FT),"[1628969, 202355]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1627962.0,,3.0,0.0,Whiteside,202355.0,,,,,
510,PT10M23.00S,2022-01-27T05:02:09.3Z,4,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,68,77,2022-01-27T05:02:28Z,5040000,,,0,,H. Whiteside Free Throw 1 of 2 (11 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
511,PT10M23.00S,2022-01-27T05:02:09.3Z,4,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,68,77,2022-01-27T05:02:28Z,5050000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,,
512,PT10M21.00S,2022-01-27T05:02:11.3Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,68,77,2022-01-27T05:02:28Z,5060000,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,511.0,5.0,5.0,0.0,,,,,,,,,,,
513,PT10M02.00S,2022-01-27T05:02:46.0Z,4,REGULAR,2pt,Jump Shot,[],101108,22.026938239159,32.1078431372549,1610612756,68,77,2022-01-27T05:02:52Z,5070000,89.0,155.0,1,left,MISS C. Paul 17' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,17.86,Missed,,,,,,,,,,,,,,,,,,,
514,PT09M59.00S,2022-01-27T05:02:49.0Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,68,77,2022-01-27T05:02:52Z,5080000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,513.0,3.0,3.0,0.0,,,,,,,,,,,
515,PT09M53.00S,2022-01-27T05:02:54.2Z,4,REGULAR,3pt,Jump Shot,[],204060,67.62483574244416,55.63725490196079,1610612762,68,77,2022-01-27T05:03:00Z,5090000,28.0,252.0,1,right,MISS J. Ingles 25' pullup 3PT,[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
516,PT09M50.00S,2022-01-27T05:02:57.2Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,68,77,2022-01-27T05:03:00Z,5100000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,515.0,3.0,3.0,0.0,,,,,,,,,,,
517,PT09M41.00S,2022-01-27T05:03:06.3Z,4,REGULAR,3pt,Jump Shot,[],101108,20.45006570302234,91.91176470588235,1610612756,68,80,2022-01-27T05:03:30Z,5110000,-210.0,140.0,1,left,C. Paul 25' 3PT pullup (9 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,25.19,Made,9.0,,,,,,,,,,,,,,,,,,
518,PT09M23.00S,2022-01-27T05:03:26.9Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612762,68,80,2022-01-27T05:03:33Z,5120000,,,0,,C. Paul shooting personal FOUL (1 PF) (Whiteside 2 FT),"[101108, 202355]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,,,,2715.0,,1.0,0.0,Whiteside,202355.0,,,,,
520,PT09M23.00S,2022-01-27T05:03:49.3Z,4,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,69,80,2022-01-27T05:03:49Z,5140000,,,0,,H. Whiteside Free Throw 1 of 2 (12 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
521,PT09M23.00S,2022-01-27T05:03:49.3Z,4,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,69,80,2022-01-27T05:04:04Z,5150000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,,
522,PT09M21.00S,2022-01-27T05:03:51.3Z,4,REGULAR,rebound,defensive,[],202687,,,1610612756,69,80,2022-01-27T05:04:04Z,5160000,,,0,,B. Biyombo REBOUND (Off:2 Def:4),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,521.0,6.0,4.0,2.0,,,,,,,,,,,
523,PT09M10.00S,2022-01-27T05:04:13.9Z,4,REGULAR,2pt,Jump Shot,[],101108,13.61695137976347,26.96078431372549,1610612756,69,80,2022-01-27T05:04:18Z,5170000,115.0,75.0,1,left,MISS C. Paul 13' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,13.77,Missed,,,,,,,,,,,,,,,,,,,
524,PT09M07.00S,2022-01-27T05:04:16.9Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,69,80,2022-01-27T05:04:18Z,5180000,,,0,,H. Whiteside REBOUND (Off:1 Def:10),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,523.0,11.0,10.0,1.0,,,,,,,,,,,
525,PT08M52.00S,2022-01-27T05:04:31.1Z,4,REGULAR,3pt,Jump Shot,[],203903,73.14388961892247,16.42156862745098,1610612762,72,80,2022-01-27T05:04:40Z,5190000,-168.0,200.0,1,right,J. Clarkson 26' 3PT pullup (13 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,26.11,Made,13.0,,,,,,,,,,,,,,,,,,
526,PT08M36.00S,2022-01-27T05:04:52.2Z,4,REGULAR,foul,personal,[],201144,,,1610612756,72,80,2022-01-27T05:05:02Z,5200000,,,0,,M. Conley personal FOUL (4 PF),"[201144, 1629013]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,2715.0,,4.0,0.0,Shamet,1629013.0,,,,,
528,PT08M36.00S,2022-01-27T05:05:10.1Z,4,REGULAR,substitution,out,[],201144,,,1610612756,72,80,2022-01-27T05:05:12Z,5220000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M36.00S,2022-01-27T05:05:10.1Z,4,REGULAR,substitution,in,[],1630235,,,1610612756,72,80,2022-01-27T05:05:12Z,5230000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M30.00S,2022-01-27T05:05:33.7Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612756,72,80,2022-01-27T05:05:44Z,5240000,,,0,,H. Whiteside shooting personal FOUL (3 PF) (Paul 2 FT),"[202355, 101108]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1626301.0,,3.0,0.0,Paul,101108.0,,,,,
532,PT08M30.00S,2022-01-27T05:05:59.3Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,72,80,2022-01-27T05:05:59Z,5260000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Missed,,,,,,,,,,,,,,,,,,,
533,PT08M30.00S,2022-01-27T05:05:59.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,72,80,2022-01-27T05:05:59Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,532.0,,,,,,,,,,,,,,
534,PT08M30.00S,2022-01-27T05:06:00.8Z,4,REGULAR,substitution,out,[],204060,,,1610612756,72,80,2022-01-27T05:06:03Z,5280000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
