actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
437,PT05M10.00S,2025-12-06T04:20:48.3Z,3,REGULAR,3pt,Jump Shot,[],1630702,27.020367936925098,82.84313725490196,1610612742,86,60,2025-12-06T04:20:53Z,4280000,False,-164.0,201.0,1,left,J. Hardy 25' 3PT step back (5 PTS) (D. Powell 2 AST),"[1630702, 203939]",1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,,Above the Break 3,24+ Left Center,25.99,Made,5.0,D. Powell,203939.0,2.0,,,,,,,,,,,,,
439,PT04M47.00S,2025-12-06T04:21:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,93.24901445466492,46.81372549019608,1610612760,86,60,2025-12-06T04:22:41Z,4300000,False,-16.0,11.0,1,right,MISS C. Holmgren driving Layup,[1631096],1610612760.0,OKC,driving,,,Holmgren,C. Holmgren,,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,
440,PT04M46.00S,2025-12-06T04:21:11.9Z,3,REGULAR,rebound,defensive,[],1630314,,,1610612742,86,60,2025-12-06T04:21:13Z,4310000,False,,,0,,B. Williams REBOUND (Off:1 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Restricted Area,0-8 Center,,,,,,,439.0,2.0,1.0,1.0,,,,,,,,,
441,PT04M39.00S,2025-12-06T04:21:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.601182654402102,49.26470588235294,1610612742,86,62,2025-12-06T04:21:23Z,4320000,False,4.0,0.0,1,left,D. Powell Layup (3 PTS) (B. Williams 2 AST),"[203939, 1630314]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Restricted Area,0-8 Center,0.37,Made,3.0,B. Williams,1630314.0,2.0,,,,,,,,,,,,,
443,PT04M26.00S,2025-12-06T04:21:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,83.13074901445466,50.0,1610612760,86,62,2025-12-06T04:21:35Z,4340000,False,0.0,106.0,1,right,MISS S. Gilgeous-Alexander 10' pullup Shot - blocked,"[1628983, 202691]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,In The Paint (Non-RA),8-16 Center,10.61,Missed,,,,,,,,,,,,,,,,Thompson,202691.0
444,PT04M26.00S,2025-12-06T04:21:31.7Z,3,REGULAR,block,,[],202691,,,1610612760,86,62,2025-12-06T04:21:34Z,4350000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
445,PT04M24.00S,2025-12-06T04:21:33.7Z,3,REGULAR,rebound,defensive,[],202691,,,1610612742,86,62,2025-12-06T04:21:35Z,4360000,False,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,443.0,3.0,2.0,1.0,,,,,,,,,
446,PT04M20.00S,2025-12-06T04:21:38.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630702,27.020367936925098,81.12745098039215,1610612742,86,65,2025-12-06T04:23:56Z,4370000,False,-156.0,201.0,1,left,J. Hardy 25' 3PT running pullup (8 PTS),[1630702],1610612742.0,DAL,running pullup,,,Hardy,J. Hardy,,,,,,Above the Break 3,24+ Left Center,25.46,Made,8.0,,,,,,,,,,,,,,,,
447,PT04M20.00S,2025-12-06T04:21:47.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,86,65,2025-12-06T04:21:47Z,4380000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M20.00S,2025-12-06T04:23:00.6Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,86,65,2025-12-06T04:23:14Z,4390000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M20.00S,2025-12-06T04:23:00.6Z,3,REGULAR,substitution,out,[],1631114,,,1610612760,86,65,2025-12-06T04:23:14Z,4400000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M20.00S,2025-12-06T04:23:00.6Z,3,REGULAR,substitution,out,[],1642843,,,1610612760,86,65,2025-12-06T04:23:14Z,4410000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M20.00S,2025-12-06T04:23:00.6Z,3,REGULAR,substitution,in,[],1630598,,,1610612760,86,65,2025-12-06T04:23:14Z,4420000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M20.00S,2025-12-06T04:23:00.6Z,3,REGULAR,substitution,in,[],1642382,,,1610612760,86,65,2025-12-06T04:23:14Z,4430000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M20.00S,2025-12-06T04:23:00.6Z,3,REGULAR,substitution,in,[],1630230,,,1610612760,86,65,2025-12-06T04:23:14Z,4440000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M06.00S,2025-12-06T04:23:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.11760840998686,48.28431372549019,1610612760,86,65,2025-12-06T04:23:37Z,4450000,False,-9.0,12.0,1,right,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,
455,PT04M04.00S,2025-12-06T04:23:33.1Z,3,REGULAR,rebound,defensive,[],202691,,,1610612742,86,65,2025-12-06T04:23:37Z,4460000,False,,,0,,K. Thompson REBOUND (Off:1 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Restricted Area,0-8 Center,,,,,,,454.0,4.0,3.0,1.0,,,,,,,,,
456,PT03M57.00S,2025-12-06T04:23:42.4Z,3,REGULAR,foul,personal,['2freethrow'],1642382,,,1610612742,86,65,2025-12-06T04:23:47Z,4470000,False,,,0,,B. Carlson shooting personal FOUL (2 PF) (Marshall 2 FT),"[1642382, 1630230]",1610612760.0,OKC,shooting,,,Carlson,B. Carlson,,,,,1627961.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Marshall,1630230.0,,
458,PT03M57.00S,2025-12-06T04:24:02.7Z,3,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,86,66,2025-12-06T04:24:02Z,4490000,False,,,0,,N. Marshall Free Throw 1 of 2 (10 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
459,PT03M57.00S,2025-12-06T04:24:02.7Z,3,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,86,66,2025-12-06T04:24:17Z,4500000,False,,,0,,MISS N. Marshall Free Throw 2 of 2,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
460,PT03M54.00S,2025-12-06T04:24:05.7Z,3,REGULAR,rebound,defensive,[],1642382,,,1610612760,86,66,2025-12-06T04:24:17Z,4510000,False,,,0,,B. Carlson REBOUND (Off:0 Def:3),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,459.0,3.0,3.0,0.0,,,,,,,,,
461,PT03M42.00S,2025-12-06T04:24:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,83.52496714848883,54.41176470588235,1610612760,88,66,2025-12-06T04:24:34Z,4520000,False,22.0,102.0,1,right,A. Mitchell 10' pullup Jump Shot (2 PTS) (S. Gilgeous-Alexander 6 AST),"[1642349, 1628983]",1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,2.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,,,,,
463,PT03M23.00S,2025-12-06T04:24:47.7Z,3,REGULAR,3pt,Jump Shot,[],1630314,6.521024967148489,2.941176470588235,1610612742,88,66,2025-12-06T04:24:51Z,4540000,False,235.0,9.0,1,left,MISS B. Williams 3PT,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,
464,PT03M20.00S,2025-12-06T04:24:50.7Z,3,REGULAR,rebound,defensive,[],1641717,,,1610612760,88,66,2025-12-06T04:24:51Z,4550000,False,,,0,,C. Wallace REBOUND (Off:1 Def:3),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,Right Corner 3,24+ Right,,,,,,,463.0,4.0,3.0,1.0,,,,,,,,,
465,PT03M14.00S,2025-12-06T04:24:56.1Z,3,REGULAR,3pt,Jump Shot,[],1628983,73.14388961892247,80.88235294117648,1610612760,91,66,2025-12-06T04:25:01Z,4560000,False,154.0,200.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (29 PTS) (C. Wallace 1 AST),"[1628983, 1641717]",1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Right Center,25.26,Made,29.0,C. Wallace,1641717.0,1.0,,,,,,,,,,,,,
467,PT03M01.00S,2025-12-06T04:25:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,16.113666228646515,49.50980392156863,1610612742,91,66,2025-12-06T04:25:18Z,4580000,False,2.0,99.0,1,left,MISS J. Hardy 9' driving floating Shot,[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,,In The Paint (Non-RA),8-16 Center,9.9,Missed,,,,,,,,,,,,,,,,,
468,PT02M58.00S,2025-12-06T04:25:13.2Z,3,REGULAR,rebound,defensive,[],1642382,,,1610612760,91,66,2025-12-06T04:25:18Z,4590000,False,,,0,,B. Carlson REBOUND (Off:0 Def:4),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,467.0,4.0,4.0,0.0,,,,,,,,,
469,PT02M53.00S,2025-12-06T04:25:17.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641717,93.11760840998686,2.450980392156863,1610612760,91,66,2025-12-06T04:26:34Z,4600000,False,-238.0,12.0,1,right,MISS C. Wallace running 3PT,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,
470,PT02M51.00S,2025-12-06T04:25:19.0Z,3,REGULAR,rebound,defensive,[],202691,,,1610612742,91,66,2025-12-06T04:25:23Z,4610000,False,,,0,,K. Thompson REBOUND (Off:1 Def:4),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Left Corner 3,24+ Left,,,,,,,469.0,5.0,4.0,1.0,,,,,,,,,
471,PT02M44.00S,2025-12-06T04:25:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,19.398817345597898,36.27450980392157,1610612742,91,68,2025-12-06T04:25:31Z,4620000,False,69.0,130.0,1,left,J. Hardy 14' pullup Jump Shot (10 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,,In The Paint (Non-RA),8-16 Center,14.68,Made,10.0,,,,,,,,,,,,,,,,
472,PT02M25.00S,2025-12-06T04:25:45.3Z,3,REGULAR,3pt,Jump Shot,[],1642349,95.74572930354796,4.6568627450980395,1610612760,94,68,2025-12-06T04:25:49Z,4630000,False,-227.0,-13.0,1,right,A. Mitchell 3PT  (5 PTS) (A. Wiggins 1 AST),"[1642349, 1630598]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,Left Corner 3,24+ Left,22.7,Made,5.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,
474,PT02M10.00S,2025-12-06T04:26:00.3Z,3,REGULAR,2pt,Jump Shot,[],1630702,19.267411300919843,66.66666666666666,1610612742,94,70,2025-12-06T04:26:04Z,4650000,False,-83.0,129.0,1,left,J. Hardy 15' pullup Jump Shot (12 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,,Mid-Range,8-16 Left,15.32,Made,12.0,,,,,,,,,,,,,,,,
475,PT01M56.00S,2025-12-06T04:26:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,92.32917214191852,56.127450980392155,1610612760,96,70,2025-12-06T04:26:27Z,4660000,False,31.0,20.0,1,right,S. Gilgeous-Alexander driving floating bank Jump Shot (31 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,3.63,Made,31.0,,,,,,,,,,,,,,,,
476,PT01M40.00S,2025-12-06T04:26:32.9Z,3,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,96,70,2025-12-06T04:26:44Z,4670000,False,,,0,,D. Powell lost ball out-of-bounds TURNOVER (1 TO),[203939],1610612742.0,DAL,lost ball,,,Powell,D. Powell,,,,,201245.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,
477,PT01M40.00S,2025-12-06T04:26:36.7Z,3,REGULAR,substitution,out,[],1641717,,,1610612760,96,70,2025-12-06T04:26:41Z,4680000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M40.00S,2025-12-06T04:26:36.7Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,96,70,2025-12-06T04:26:41Z,4690000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M22.00S,2025-12-06T04:27:02.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,92.19776609724047,51.71568627450981,1610612760,98,70,2025-12-06T04:27:10Z,4700000,False,9.0,21.0,1,right,A. Wiggins driving Layup (8 PTS) (K. Williams 2 AST),"[1630598, 1629026]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,Restricted Area,0-8 Center,2.25,Made,8.0,K. Williams,1629026.0,2.0,,,,,,,,,,,,,
481,PT01M14.00S,2025-12-06T04:27:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.338370565045992,50.98039215686274,1610612742,98,72,2025-12-06T04:27:13Z,4720000,False,-5.0,-2.0,1,left,N. Marshall driving Layup (12 PTS) (B. Williams 3 AST),"[1630230, 1630314]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,,Restricted Area,0-8 Center,0.54,Made,12.0,B. Williams,1630314.0,3.0,,,,,,,,,,,,,
482,PT01M00.00S,2025-12-06T04:27:24.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,93.24901445466492,51.225490196078425,1610612760,100,72,2025-12-06T04:27:28Z,4730000,False,6.0,11.0,1,right,B. Carlson alley-oop DUNK (2 PTS) (K. Williams 3 AST),"[1642382, 1629026]",1610612760.0,OKC,alley-oop,,,Carlson,B. Carlson,,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,K. Williams,1629026.0,3.0,,,,,,,,,,,,,
484,PT00M53.60S,2025-12-06T04:27:35.5Z,3,REGULAR,3pt,Jump Shot,[],202691,20.18725361366623,93.62745098039215,1610612742,100,72,2025-12-06T04:28:08Z,4750000,False,-218.0,137.0,1,left,MISS K. Thompson 25' pullup 3PT,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,
485,PT00M50.30S,2025-12-06T04:27:38.7Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,100,72,2025-12-06T04:27:38Z,4760000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Above the Break 3,24+ Left Center,,,,,,,484.0,2.0,1.0,1.0,,,,,,,,,
486,PT00M49.20S,2025-12-06T04:27:39.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630702,26.757555847568987,16.911764705882355,1610612742,100,72,2025-12-06T04:27:43Z,4770000,False,165.0,199.0,1,left,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,
487,PT00M46.80S,2025-12-06T04:27:42.8Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,100,72,2025-12-06T04:27:42Z,4780000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Right Center,,,,,,,486.0,5.0,5.0,0.0,,,,,,,,,
488,PT00M35.20S,2025-12-06T04:27:54.4Z,3,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612760,100,72,2025-12-06T04:28:04Z,4790000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630702, 1628983]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,201245.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
490,PT00M35.20S,2025-12-06T04:28:24.9Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,101,72,2025-12-06T04:28:25Z,4810000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (32 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,
491,PT00M35.20S,2025-12-06T04:28:25.6Z,3,REGULAR,substitution,out,[],1629026,,,1610612760,101,72,2025-12-06T04:28:30Z,4820000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M35.20S,2025-12-06T04:28:25.6Z,3,REGULAR,substitution,in,[],1642959,,,1610612760,101,72,2025-12-06T04:28:30Z,4830000,False,,,0,,SUB in: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M35.20S,2025-12-06T04:28:43.4Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,102,72,2025-12-06T04:28:43Z,4840000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (33 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,
494,PT00M28.30S,2025-12-06T04:28:57.6Z,3,REGULAR,3pt,Jump Shot,[],202691,13.485545335085414,4.6568627450980395,1610612742,102,72,2025-12-06T04:29:01Z,4850000,False,227.0,74.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Right Corner 3,24+ Right,23.86,Missed,,,,,,,,,,,,,,,,,
495,PT00M25.90S,2025-12-06T04:28:59.9Z,3,REGULAR,rebound,defensive,[],1642959,,,1610612760,102,72,2025-12-06T04:28:59Z,4860000,False,,,0,,C. Youngblood REBOUND (Off:0 Def:2),[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,Right Corner 3,24+ Right,,,,,,,494.0,2.0,2.0,0.0,,,,,,,,,
496,PT00M15.70S,2025-12-06T04:29:11.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612760,102,72,2025-12-06T04:29:25Z,4870000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Mitchell 2 FT),"[203939, 1642349]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,202027.0,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,2.0,0.0,Mitchell,1642349.0,,
498,PT00M15.70S,2025-12-06T04:29:37.8Z,3,REGULAR,freethrow,1 of 2,[],1642349,,,1610612760,103,72,2025-12-06T04:29:37Z,4890000,False,,,0,,A. Mitchell Free Throw 1 of 2 (6 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
499,PT00M15.70S,2025-12-06T04:29:44.1Z,3,REGULAR,substitution,out,[],1642959,,,1610612760,103,72,2025-12-06T04:29:46Z,4900000,False,,,0,,SUB out: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M15.70S,2025-12-06T04:29:44.1Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,103,72,2025-12-06T04:29:46Z,4910000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M15.70S,2025-12-06T04:29:53.5Z,3,REGULAR,freethrow,2 of 2,[],1642349,,,1610612760,104,72,2025-12-06T04:29:53Z,4920000,False,,,0,,A. Mitchell Free Throw 2 of 2 (7 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
502,PT00M00.30S,2025-12-06T04:30:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.521024967148489,48.03921568627451,1610612742,104,74,2025-12-06T04:30:22Z,4930000,False,10.0,9.0,1,left,N. Marshall reverse Layup (14 PTS) (J. Hardy 1 AST),"[1630230, 1630702]",1610612742.0,DAL,reverse,,,Marshall,N. Marshall,,,,,,Restricted Area,0-8 Center,1.32,Made,14.0,J. Hardy,1630702.0,1.0,,,,,,,,,,,,,
504,PT00M00.00S,2025-12-06T04:30:34.8Z,3,REGULAR,period,end,[],0,,,1610612760,104,74,2025-12-06T04:30:34Z,4950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-12-06T04:30:37.6Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,104,74,2025-12-06T04:33:49Z,4960000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-12-06T04:30:37.6Z,4,REGULAR,substitution,out,['startperiod'],203939,,,1610612760,104,74,2025-12-06T04:33:49Z,4970000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-12-06T04:30:37.6Z,4,REGULAR,substitution,out,['startperiod'],1630314,,,1610612760,104,74,2025-12-06T04:33:49Z,4980000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-12-06T04:30:37.6Z,4,REGULAR,substitution,out,['startperiod'],202691,,,1610612760,104,74,2025-12-06T04:33:49Z,4990000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-12-06T04:30:37.6Z,4,REGULAR,substitution,in,['startperiod'],1631172,,,1610612760,104,74,2025-12-06T04:33:49Z,5000000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-12-06T04:30:37.6Z,4,REGULAR,substitution,in,['startperiod'],1642843,,,1610612760,104,74,2025-12-06T04:33:49Z,5010000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-12-06T04:30:37.6Z,4,REGULAR,substitution,in,['startperiod'],1642948,,,1610612760,104,74,2025-12-06T04:33:49Z,5020000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-12-06T04:30:37.6Z,4,REGULAR,substitution,in,['startperiod'],203076,,,1610612760,104,74,2025-12-06T04:33:49Z,5030000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-12-06T04:33:55.3Z,4,REGULAR,period,start,[],0,,,1610612742,104,74,2025-12-06T04:33:55Z,5040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M35.00S,2025-12-06T04:34:22.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,104,74,2025-12-06T04:34:26Z,5050000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,1627961.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
516,PT11M25.00S,2025-12-06T04:34:49.1Z,4,REGULAR,turnover,out-of-bounds,[],1642349,,,1610612760,104,74,2025-12-06T04:34:54Z,5060000,False,,,0,,A. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1642349],1610612760.0,OKC,bad pass,,,Mitchell,A. Mitchell,,,,,1627961.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,,,,
517,PT11M17.00S,2025-12-06T04:35:00.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1642843,12.040078843626807,27.696078431372552,1610612742,104,76,2025-12-06T04:35:07Z,5070000,False,112.0,61.0,1,left,C. Flagg 12' turnaround fadeaway Jump Shot (12 PTS),[1642843],1610612742.0,DAL,turnaround fadeaway,,,Flagg,C. Flagg,,,,,,Mid-Range,8-16 Right,12.7,Made,12.0,,,,,,,,,,,,,,,,
518,PT11M04.00S,2025-12-06T04:35:14.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,80.23981603153744,40.19607843137255,1610612760,106,76,2025-12-06T04:35:17Z,5080000,False,-49.0,133.0,1,right,A. Mitchell 14' pullup Jump Shot (9 PTS),[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,,In The Paint (Non-RA),8-16 Center,14.19,Made,9.0,,,,,,,,,,,,,,,,
