actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
523,PT09M15.00S,2026-04-13T02:19:11.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629026,93.11760840998686,50.98039215686274,1610612760,86,108,2026-04-13T02:19:19Z,5080000,False,5.0,12.0,1,right,K. Williams running DUNK (13 PTS) (N. Topić 12 AST),"[1629026, 1642260]",1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,1.31,Made,Williams,K. Williams,,,,,13.0,N. Topić,1642260.0,12.0,,,,,,,,,,
525,PT09M15.00S,2026-04-13T02:20:29.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,86,108,2026-04-13T02:20:29Z,5100000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M15.00S,2026-04-13T02:20:52.3Z,4,REGULAR,substitution,out,[],1629599,,,1610612756,86,108,2026-04-13T02:21:44Z,5110000,False,,,0,,SUB out: A. Coffey,[1629599],1610612756.0,PHX,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
527,PT09M15.00S,2026-04-13T02:20:52.3Z,4,REGULAR,substitution,in,[],1631123,,,1610612756,86,108,2026-04-13T02:21:44Z,5120000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,,,,,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
528,PT08M54.00S,2026-04-13T02:22:24.2Z,4,REGULAR,3pt,Jump Shot,[],1642863,32.53942181340342,56.86274509803921,1610612756,86,111,2026-04-13T02:22:30Z,5130000,False,-34.0,253.0,1,left,K. Maluach 25' 3PT  (13 PTS) (K. Brea 2 AST),"[1642863, 1642886]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,25.57,Made,Maluach,K. Maluach,,,,,13.0,K. Brea,1642886.0,2.0,,,,,,,,,,
530,PT08M32.00S,2026-04-13T02:22:46.8Z,4,REGULAR,turnover,out-of-bounds,[],1642382,,,1610612760,86,111,2026-04-13T02:22:54Z,5150000,False,,,0,,B. Carlson bad pass out-of-bounds TURNOVER (1 TO),[1642382],1610612760.0,OKC,bad pass,,,,,,Mid-Range,8-16 Left,,,Carlson,B. Carlson,,,,,,,,,,,1628954.0,1.0,,,,,,
531,PT08M11.00S,2026-04-13T02:23:15.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642853,7.440867279894875,42.40196078431372,1610612756,86,111,2026-04-13T02:23:19Z,5160000,False,38.0,17.0,1,left,MISS R. Fleming cutting Layup - blocked,"[1642853, 1642382]",1610612756.0,PHX,cutting,,,,,,Restricted Area,0-8 Center,4.18,Missed,Fleming,R. Fleming,,,,,,,,,Carlson,1642382.0,,,,,,,,
532,PT08M11.00S,2026-04-13T02:23:15.0Z,4,REGULAR,block,,[],1642382,,,1610612756,86,111,2026-04-13T02:23:17Z,5170000,False,,,0,,B. Carlson BLOCK (4 BLK),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
533,PT08M08.00S,2026-04-13T02:23:18.0Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,86,111,2026-04-13T02:23:19Z,5180000,False,,,0,,K. Williams REBOUND (Off:3 Def:5),[1629026],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Williams,K. Williams,531.0,8.0,5.0,3.0,,,,,,,,,,,,,,
534,PT08M00.00S,2026-04-13T02:23:25.7Z,4,REGULAR,3pt,Jump Shot,[],1642964,76.95466491458606,11.519607843137255,1610612760,86,111,2026-04-13T02:23:32Z,5190000,False,-192.0,164.0,1,right,MISS B. Barnhizer 25' pullup 3PT,[1642964],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Left Center,25.29,Missed,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
535,PT07M58.00S,2026-04-13T02:23:27.7Z,4,REGULAR,rebound,defensive,[],1643047,,,1610612756,86,111,2026-04-13T02:23:32Z,5200000,False,,,0,,C. Huntley REBOUND (Off:1 Def:3),[1643047],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Huntley,C. Huntley,534.0,4.0,3.0,1.0,,,,,,,,,,,,,,
536,PT07M48.00S,2026-04-13T02:23:38.9Z,4,REGULAR,2pt,Jump Shot,[],1631123,20.97568988173456,72.05882352941177,1610612756,86,111,2026-04-13T02:24:03Z,5210000,False,-110.0,145.0,1,left,MISS J. Bouyea 18' step back Shot,[1631123],1610612756.0,PHX,step back,,,,,,Mid-Range,16-24 Left Center,18.19,Missed,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
537,PT07M46.00S,2026-04-13T02:23:40.9Z,4,REGULAR,rebound,offensive,[],1642863,,,1610612756,86,111,2026-04-13T02:24:03Z,5220000,False,,,0,,K. Maluach REBOUND (Off:5 Def:4),[1642863],1610612756.0,PHX,,,,,,,Mid-Range,16-24 Left Center,,,Maluach,K. Maluach,536.0,9.0,4.0,5.0,,,,,,,,,,,,,,
538,PT07M45.00S,2026-04-13T02:23:43.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642863,5.590000152587891,50.0,1610612756,86,113,2026-04-13T02:24:07Z,5230000,False,0.0,0.0,1,left,K. Maluach tip Layup (15 PTS),[1642863],1610612756.0,PHX,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Maluach,K. Maluach,,,,,15.0,,,,,,,,,,,,,
539,PT07M28.00S,2026-04-13T02:23:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642382,89.43823915900131,57.35294117647059,1610612760,88,113,2026-04-13T02:24:00Z,5240000,False,37.0,47.0,1,right,B. Carlson floating Jump Shot (20 PTS) (K. Williams 5 AST),"[1642382, 1629026]",1610612760.0,OKC,floating,,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,Carlson,B. Carlson,,,,,20.0,K. Williams,1629026.0,5.0,,,,,,,,,,
541,PT07M05.00S,2026-04-13T02:24:21.3Z,4,REGULAR,3pt,Jump Shot,[],1642853,30.831143232588698,29.166666666666668,1610612756,88,116,2026-04-13T02:24:25Z,5260000,False,104.0,237.0,1,left,R. Fleming 25' 3PT  (14 PTS) (C. Huntley 1 AST),"[1642853, 1643047]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,25.92,Made,Fleming,R. Fleming,,,,,14.0,C. Huntley,1643047.0,1.0,,,,,,,,,,
543,PT06M43.00S,2026-04-13T02:24:42.5Z,4,REGULAR,3pt,Jump Shot,[],1642260,68.15045992115637,33.57843137254902,1610612760,88,116,2026-04-13T02:24:57Z,5280000,False,-82.0,247.0,1,right,MISS N. Topić 26' pullup 3PT,[1642260],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Center,26.02,Missed,Topić,N. Topić,,,,,,,,,,,,,,,,,,
544,PT06M41.00S,2026-04-13T02:24:44.5Z,4,REGULAR,rebound,defensive,[],1631123,,,1610612756,88,116,2026-04-13T02:24:49Z,5290000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:4),[1631123],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,Bouyea,J. Bouyea,543.0,4.0,4.0,0.0,,,,,,,,,,,,,,
545,PT06M31.00S,2026-04-13T02:24:55.6Z,4,REGULAR,2pt,Jump Shot,[],1643047,4.681340341655716,89.2156862745098,1610612756,88,118,2026-04-13T02:25:50Z,5300000,False,-196.0,-8.0,1,left,C. Huntley 19' Jump Shot (10 PTS) (K. Brea 3 AST),"[1643047, 1642886]",1610612756.0,PHX,,,,,,,Mid-Range,16-24 Left,19.63,Made,Huntley,C. Huntley,,,,,10.0,K. Brea,1642886.0,3.0,,,,,,,,,,
547,PT06M18.00S,2026-04-13T02:25:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642260,92.72339027595268,43.13725490196079,1610612760,88,118,2026-04-13T02:26:46Z,5320000,False,-34.0,16.0,1,right,MISS N. Topić driving Layup - blocked,"[1642260, 1631123]",1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,3.78,Missed,Topić,N. Topić,,,,,,,,,Bouyea,1631123.0,,,,,,,,
548,PT06M18.00S,2026-04-13T02:25:11.3Z,4,REGULAR,block,,[],1631123,,,1610612760,88,118,2026-04-13T02:25:13Z,5330000,False,,,0,,J. Bouyea BLOCK (1 BLK),[1631123],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
549,PT06M17.00S,2026-04-13T02:25:12.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,88,118,2026-04-13T02:26:46Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,,547.0,,,,,,,,,,,,,,,,,
551,PT06M14.00S,2026-04-13T02:25:29.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642362,92.85479632063075,61.274509803921575,1610612760,90,118,2026-04-13T02:27:35Z,5360000,False,56.0,15.0,1,right,P. Sandfort driving floating Jump Shot (19 PTS) (N. Topić 13 AST),"[1642362, 1642260]",1610612760.0,OKC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,Sandfort,P. Sandfort,,,,,19.0,N. Topić,1642260.0,13.0,,,,,,,,,,
553,PT05M53.00S,2026-04-13T02:25:53.8Z,4,REGULAR,3pt,Jump Shot,[],1642886,3.4986859395532193,95.09803921568627,1610612756,90,121,2026-04-13T02:25:58Z,5380000,False,-225.0,-20.0,1,left,K. Brea 3PT  (14 PTS) (R. Fleming 2 AST),"[1642886, 1642853]",1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,22.64,Made,Brea,K. Brea,,,,,14.0,R. Fleming,1642853.0,2.0,,,,,,,,,,
555,PT05M53.00S,2026-04-13T02:26:13.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,90,121,2026-04-13T02:26:13Z,5400000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M39.00S,2026-04-13T02:28:55.4Z,4,REGULAR,3pt,Jump Shot,[],1642382,79.31997371879106,5.147058823529411,1610612760,93,121,2026-04-13T02:28:59Z,5410000,False,-224.0,142.0,1,right,B. Carlson 26' 3PT  (23 PTS) (K. Williams 6 AST),"[1642382, 1629026]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.54,Made,Carlson,B. Carlson,,,,,23.0,K. Williams,1629026.0,6.0,,,,,,,,,,
558,PT05M22.00S,2026-04-13T02:29:11.2Z,4,REGULAR,turnover,lost ball,[],1642863,,,1610612756,93,121,2026-04-13T02:29:18Z,5430000,False,,,0,,K. Maluach lost ball TURNOVER (1 TO),"[1642863, 1642382]",1610612756.0,PHX,,,,,,,Mid-Range,16-24 Right Center,,,Maluach,K. Maluach,,,,,,,,,,,,1.0,,,,,Carlson,1642382.0
559,PT05M22.00S,2026-04-13T02:29:11.2Z,4,REGULAR,steal,,[],1642382,,,1610612760,93,121,2026-04-13T02:31:09Z,5440000,False,,,0,,B. Carlson STEAL (2 STL),[1642382],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Right Center,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
560,PT05M18.00S,2026-04-13T02:29:15.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642260,72.7496714848883,80.14705882352942,1610612760,96,121,2026-04-13T02:29:21Z,5450000,False,151.0,204.0,1,right,N. Topić 25' 3PT running (18 PTS) (K. Williams 7 AST),"[1642260, 1629026]",1610612760.0,OKC,running,,,,,,Above the Break 3,24+ Right Center,25.34,Made,Topić,N. Topić,,,,,18.0,K. Williams,1629026.0,7.0,,,,,,,,,,
562,PT04M54.00S,2026-04-13T02:29:39.4Z,4,REGULAR,3pt,Jump Shot,[],1631123,30.962549277266753,32.59803921568628,1610612756,96,124,2026-04-13T02:29:43Z,5470000,False,87.0,239.0,1,left,J. Bouyea 25' 3PT pullup (27 PTS),[1631123],1610612756.0,PHX,pullup,,,,,,Above the Break 3,24+ Right Center,25.39,Made,Bouyea,J. Bouyea,,,,,27.0,,,,,,,,,,,,,
563,PT04M33.00S,2026-04-13T02:30:00.7Z,4,REGULAR,3pt,Jump Shot,[],1642362,94.43166885676742,3.1862745098039214,1610612760,96,124,2026-04-13T02:30:09Z,5480000,False,-234.0,0.0,1,right,MISS P. Sandfort pullup 3PT,[1642362],1610612760.0,OKC,pullup,,,,,,Left Corner 3,24+ Left,23.41,Missed,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
564,PT04M30.00S,2026-04-13T02:30:03.7Z,4,REGULAR,rebound,defensive,[],1642863,,,1610612756,96,124,2026-04-13T02:30:05Z,5490000,False,,,0,,K. Maluach REBOUND (Off:5 Def:5),[1642863],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,,,Maluach,K. Maluach,563.0,10.0,5.0,5.0,,,,,,,,,,,,,,
565,PT04M21.00S,2026-04-13T02:30:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642863,5.469776609724048,42.40196078431372,1610612756,96,124,2026-04-13T02:30:16Z,5500000,False,38.0,-1.0,1,left,MISS K. Maluach alley-oop Layup,[1642863],1610612756.0,PHX,alley-oop,,,,,,Restricted Area,0-8 Center,3.8,Missed,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
566,PT04M19.00S,2026-04-13T02:30:15.3Z,4,REGULAR,rebound,defensive,[],1642382,,,1610612760,96,124,2026-04-13T02:30:16Z,5510000,False,,,0,,B. Carlson REBOUND (Off:1 Def:7),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Carlson,B. Carlson,565.0,8.0,7.0,1.0,,,,,,,,,,,,,,
567,PT04M12.00S,2026-04-13T02:30:22.0Z,4,REGULAR,3pt,Jump Shot,[],1642382,66.96780551905388,64.95098039215686,1610612760,99,124,2026-04-13T02:30:26Z,5520000,False,75.0,258.0,1,right,B. Carlson 26' 3PT  (26 PTS) (N. Topić 14 AST),"[1642382, 1642260]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,26.86,Made,Carlson,B. Carlson,,,,,26.0,N. Topić,1642260.0,14.0,,,,,,,,,,
569,PT03M51.00S,2026-04-13T02:30:42.5Z,4,REGULAR,3pt,Jump Shot,[],1631123,35.03613666228647,59.068627450980394,1610612756,99,124,2026-04-13T02:30:47Z,5540000,False,-45.0,277.0,1,left,MISS J. Bouyea 28' 3PT,[1631123],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,28.05,Missed,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
570,PT03M47.00S,2026-04-13T02:30:46.5Z,4,REGULAR,rebound,defensive,[],1642382,,,1610612760,99,124,2026-04-13T02:30:47Z,5550000,False,,,0,,B. Carlson REBOUND (Off:1 Def:8),[1642382],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Carlson,B. Carlson,569.0,9.0,8.0,1.0,,,,,,,,,,,,,,
572,PT03M36.00S,2026-04-13T02:31:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642260,93.9060446780552,45.83333333333333,1610612760,99,124,2026-04-13T02:31:20Z,5570000,False,-21.0,5.0,1,right,MISS N. Topić driving Layup,[1642260],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,2.13,Missed,Topić,N. Topić,,,,,,,,,,,,,,,,,,
573,PT03M35.00S,2026-04-13T02:31:14.5Z,4,REGULAR,rebound,offensive,[],1642362,,,1610612760,99,124,2026-04-13T02:32:45Z,5580000,False,,,0,,P. Sandfort REBOUND (Off:1 Def:3),[1642362],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Sandfort,P. Sandfort,572.0,4.0,3.0,1.0,,,,,,,,,,,,,,
574,PT03M34.00S,2026-04-13T02:31:16.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642362,92.9862023653088,48.77450980392157,1610612760,101,124,2026-04-13T02:32:56Z,5590000,False,-6.0,13.0,1,right,P. Sandfort tip Layup (21 PTS),[1642362],1610612760.0,OKC,tip,,,,,,Restricted Area,0-8 Center,1.47,Made,Sandfort,P. Sandfort,,,,,21.0,,,,,,,,,,,,,
575,PT03M14.00S,2026-04-13T02:31:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642863,7.046649145860711,50.73529411764706,1610612756,101,124,2026-04-13T02:31:39Z,5600000,False,-4.0,14.0,1,left,MISS K. Maluach cutting Layup,[1642863],1610612756.0,PHX,cutting,,,,,,Restricted Area,0-8 Center,1.42,Missed,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
576,PT03M13.00S,2026-04-13T02:31:35.9Z,4,REGULAR,rebound,offensive,[],1642863,,,1610612756,101,124,2026-04-13T02:31:35Z,5610000,False,,,0,,K. Maluach REBOUND (Off:6 Def:5),[1642863],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Maluach,K. Maluach,575.0,11.0,5.0,6.0,,,,,,,,,,,,,,
577,PT03M11.00S,2026-04-13T02:31:37.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642863,5.075558475689881,54.166666666666664,1610612756,101,124,2026-04-13T02:31:44Z,5620000,False,-21.0,-5.0,1,left,MISS K. Maluach turnaround Hook - blocked,"[1642863, 1642382]",1610612756.0,PHX,turnaround,,,,,,Restricted Area,0-8 Center,2.13,Missed,Maluach,K. Maluach,,,,,,,,,Carlson,1642382.0,,,,,,,,
578,PT03M11.00S,2026-04-13T02:31:37.6Z,4,REGULAR,block,,[],1642382,,,1610612756,101,124,2026-04-13T02:31:39Z,5630000,False,,,0,,B. Carlson BLOCK (5 BLK),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
579,PT03M11.00S,2026-04-13T02:31:37.6Z,4,REGULAR,rebound,defensive,[],1642382,,,1610612760,101,124,2026-04-13T02:31:44Z,5640000,False,,,0,,B. Carlson REBOUND (Off:1 Def:9),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Carlson,B. Carlson,577.0,10.0,9.0,1.0,,,,,,,,,,,,,,
580,PT03M03.00S,2026-04-13T02:31:45.6Z,4,REGULAR,3pt,Jump Shot,[],1642382,66.83639947437582,37.254901960784316,1610612760,101,124,2026-04-13T02:31:50Z,5650000,False,-64.0,259.0,1,right,MISS B. Carlson 26' 3PT,[1642382],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,26.69,Missed,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
581,PT03M00.00S,2026-04-13T02:31:48.6Z,4,REGULAR,rebound,defensive,[],1642853,,,1610612756,101,124,2026-04-13T02:31:50Z,5660000,False,,,0,,R. Fleming REBOUND (Off:0 Def:5),[1642853],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,Fleming,R. Fleming,580.0,5.0,5.0,0.0,,,,,,,,,,,,,,
582,PT02M56.00S,2026-04-13T02:31:54.5Z,4,REGULAR,foul,personal,[],1642260,,,1610612756,101,124,2026-04-13T02:32:03Z,5670000,False,,,0,,N. Topić personal FOUL (3 PF),"[1642260, 1631123]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Center,,,Topić,N. Topić,,,,,,,,,,,201639.0,,3.0,0.0,Bouyea,1631123.0,,
584,PT02M51.00S,2026-04-13T02:32:17.1Z,4,REGULAR,3pt,Jump Shot,[],1642863,32.14520367936925,28.921568627450984,1610612756,101,127,2026-04-13T02:32:22Z,5690000,False,105.0,250.0,1,left,K. Maluach 27' 3PT  (18 PTS) (J. Bouyea 8 AST),"[1642863, 1631123]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,27.1,Made,Maluach,K. Maluach,,,,,18.0,J. Bouyea,1631123.0,8.0,,,,,,,,,,
586,PT02M41.00S,2026-04-13T02:32:26.3Z,4,REGULAR,3pt,Jump Shot,[],1642964,70.38436268068331,75.0,1610612760,101,127,2026-04-13T02:32:37Z,5710000,False,125.0,226.0,1,right,MISS B. Barnhizer 25' pullup 3PT,[1642964],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Right Center,25.82,Missed,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
587,PT02M39.00S,2026-04-13T02:32:28.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,101,127,2026-04-13T02:32:37Z,5720000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,,586.0,,,,,,,,,,,,,,,,,
589,PT02M21.00S,2026-04-13T02:32:54.3Z,4,REGULAR,3pt,Jump Shot,[],1642863,5.601182654402102,94.11764705882352,1610612756,101,127,2026-04-13T02:32:59Z,5740000,False,-221.0,0.0,1,left,MISS K. Maluach 3PT,[1642863],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,22.06,Missed,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
590,PT02M17.00S,2026-04-13T02:32:58.3Z,4,REGULAR,rebound,defensive,[],1642964,,,1610612760,101,127,2026-04-13T02:32:59Z,5750000,False,,,0,,B. Barnhizer REBOUND (Off:1 Def:1),[1642964],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,,,Barnhizer,B. Barnhizer,589.0,2.0,1.0,1.0,,,,,,,,,,,,,,
591,PT02M14.00S,2026-04-13T02:33:01.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642964,92.32917214191852,49.50980392156863,1610612760,101,127,2026-04-13T02:33:06Z,5760000,False,-2.0,20.0,1,right,MISS B. Barnhizer running DUNK,[1642964],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,1.98,Missed,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
592,PT02M12.00S,2026-04-13T02:33:03.3Z,4,REGULAR,rebound,defensive,[],1642863,,,1610612756,101,127,2026-04-13T02:33:06Z,5770000,False,,,0,,K. Maluach REBOUND (Off:6 Def:6),[1642863],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Maluach,K. Maluach,591.0,12.0,6.0,6.0,,,,,,,,,,,,,,
593,PT02M06.00S,2026-04-13T02:33:08.7Z,4,REGULAR,3pt,Jump Shot,[],1642886,20.97568988173456,90.44117647058823,1610612756,101,127,2026-04-13T02:33:37Z,5780000,False,-202.0,145.0,1,left,MISS K. Brea 24' 3PT,[1642886],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,24.86,Missed,Brea,K. Brea,,,,,,,,,,,,,,,,,,
594,PT02M04.00S,2026-04-13T02:33:10.7Z,4,REGULAR,rebound,offensive,[],1642863,,,1610612756,101,127,2026-04-13T02:34:04Z,5790000,False,,,0,,K. Maluach REBOUND (Off:7 Def:6),[1642863],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Maluach,K. Maluach,593.0,13.0,6.0,7.0,,,,,,,,,,,,,,
595,PT02M04.00S,2026-04-13T02:33:25.6Z,4,REGULAR,foul,personal,[],1629026,,,1610612756,101,127,2026-04-13T02:34:00Z,5800000,False,,,0,,K. Williams personal FOUL (2 PF),"[1629026, 1642863]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,K. Williams,,,,,,,,,,,1662.0,,2.0,0.0,Maluach,1642863.0,,
597,PT02M00.00S,2026-04-13T02:33:42.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642886,26.10052562417871,82.84313725490196,1610612756,101,130,2026-04-13T02:33:46Z,5820000,False,-164.0,193.0,1,left,K. Brea 25' 3PT  (17 PTS) (J. Bouyea 9 AST),"[1642886, 1631123]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,25.32,Made,Brea,K. Brea,,,,,17.0,J. Bouyea,1631123.0,9.0,,,,,,,,,,
599,PT01M48.00S,2026-04-13T02:33:58.3Z,4,REGULAR,3pt,Jump Shot,[],1629026,72.22404730617609,16.666666666666664,1610612760,101,130,2026-04-13T02:34:02Z,5840000,False,-167.0,209.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.7,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,
600,PT01M45.00S,2026-04-13T02:34:01.3Z,4,REGULAR,rebound,defensive,[],1631123,,,1610612756,101,130,2026-04-13T02:34:02Z,5850000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:5),[1631123],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Bouyea,J. Bouyea,599.0,5.0,5.0,0.0,,,,,,,,,,,,,,
601,PT01M39.00S,2026-04-13T02:34:07.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631123,27.677398160315374,75.49019607843137,1610612756,101,130,2026-04-13T02:36:46Z,5860000,False,-127.0,208.0,1,left,MISS J. Bouyea 24' running pullup 3PT,[1631123],1610612756.0,PHX,running pullup,,,,,,Above the Break 3,24+ Left Center,24.37,Missed,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
602,PT01M37.00S,2026-04-13T02:34:09.4Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,101,130,2026-04-13T02:34:15Z,5870000,False,,,0,,K. Williams REBOUND (Off:3 Def:6),[1629026],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Williams,K. Williams,601.0,9.0,6.0,3.0,,,,,,,,,,,,,,
603,PT01M34.00S,2026-04-13T02:34:13.3Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642362,94.03745072273325,56.86274509803921,1610612760,103,130,2026-04-13T02:37:13Z,5880000,False,34.0,4.0,1,right,P. Sandfort running Jump Shot (23 PTS) (K. Williams 8 AST),"[1642362, 1629026]",1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,3.45,Made,Sandfort,P. Sandfort,,,,,23.0,K. Williams,1629026.0,8.0,,,,,,,,,,
605,PT01M12.00S,2026-04-13T02:34:38.8Z,4,REGULAR,2pt,Jump Shot,[],1642853,8.492115637319317,33.57843137254902,1610612756,103,132,2026-04-13T02:34:41Z,5900000,False,82.0,27.0,1,left,R. Fleming 8' turnaround fadeaway Jump Shot (16 PTS),[1642853],1610612756.0,PHX,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,8.65,Made,Fleming,R. Fleming,,,,,16.0,,,,,,,,,,,,,
