actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
617,PT07M05.00S,2025-12-29T01:03:38.5Z,4,REGULAR,3pt,Jump Shot,[],1631126,31.882391590013142,46.32352941176471,1610612757,95,92,2025-12-29T01:06:05Z,5905000,False,18.0,247.0,1,left,MISS C. Love 24' pullup 3PT - blocked,"[1631126, 1630573]",1610612757.0,POR,pullup,,,Love,C. Love,,,,,Above the Break 3,24+ Center,,,24.79,Missed,,,,,,,,,,,,,,,Hauser,1630573.0
618,PT07M05.00S,2025-12-29T01:03:38.5Z,4,REGULAR,block,,[],1630573,,,1610612757,95,92,2025-12-29T01:06:05Z,5907500,False,,,0,,S. Hauser BLOCK (2 BLK),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
619,PT07M05.00S,2025-12-29T01:03:38.5Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,95,92,2025-12-29T01:07:17Z,5908750,False,,,0,,D. White REBOUND (Off:0 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,617.0,5.0,5.0,0.0,,,,,,
614,PT07M05.00S,2025-12-29T01:04:09.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,95,92,2025-12-29T01:06:17Z,5930000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M05.00S,2025-12-29T01:06:46.0Z,4,REGULAR,substitution,out,[],1631101,,,1610612738,95,92,2025-12-29T01:07:08Z,5950000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M05.00S,2025-12-29T01:06:46.0Z,4,REGULAR,substitution,out,[],1631321,,,1610612738,95,92,2025-12-29T01:07:08Z,5960000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT07M05.00S,2025-12-29T01:06:46.0Z,4,REGULAR,substitution,out,[],1630568,,,1610612738,95,92,2025-12-29T01:07:08Z,5970000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT07M05.00S,2025-12-29T01:06:46.0Z,4,REGULAR,substitution,in,[],1641739,,,1610612738,95,92,2025-12-29T01:07:08Z,5980000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT07M05.00S,2025-12-29T01:06:46.0Z,4,REGULAR,substitution,in,[],1630166,,,1610612738,95,92,2025-12-29T01:07:08Z,5990000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT07M05.00S,2025-12-29T01:06:46.0Z,4,REGULAR,substitution,in,[],1642864,,,1610612738,95,92,2025-12-29T01:07:08Z,6000000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M49.00S,2025-12-29T01:07:14.0Z,4,REGULAR,2pt,Jump Shot,[],1627759,75.64060446780552,51.225490196078425,1610612738,95,92,2025-12-29T01:07:20Z,6010000,False,6.0,176.0,1,right,MISS J. Brown 17' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,17.66,Missed,,,,,,,,,,,,,,,,
628,PT06M49.00S,2025-12-29T01:07:14.0Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,95,92,2025-12-29T01:07:20Z,6020000,False,,,0,,D. Clingan REBOUND (Off:6 Def:11),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,627.0,17.0,11.0,6.0,,,,,,
629,PT06M31.00S,2025-12-29T01:07:31.9Z,4,REGULAR,3pt,Jump Shot,[],1641739,30.962549277266753,66.42156862745098,1610612757,98,92,2025-12-29T01:07:36Z,6030000,False,-82.0,239.0,1,left,T. Camara 25' 3PT  (18 PTS) (D. Avdija 9 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,25.22,Made,18.0,,,D. Avdija,1630166.0,9.0,,,,,,,,,,
631,PT06M03.00S,2025-12-29T01:07:59.4Z,4,REGULAR,3pt,Jump Shot,[],1630573,80.76544021024968,91.66666666666666,1610612738,98,95,2025-12-29T01:08:03Z,6050000,False,208.0,128.0,1,right,S. Hauser 24' 3PT  (3 PTS) (H. González 3 AST),"[1630573, 1642864]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,24.46,Made,3.0,,,H. González,1642864.0,3.0,,,,,,,,,,
633,PT05M44.00S,2025-12-29T01:08:18.9Z,4,REGULAR,3pt,Jump Shot,[],1630166,34.510512483574246,50.245098039215684,1610612757,98,95,2025-12-29T01:08:23Z,6070000,False,-1.0,272.0,1,left,MISS D. Avdija 27' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,27.19,Missed,,,,,,,,,,,,,,,,
634,PT05M41.00S,2025-12-29T01:08:21.9Z,4,REGULAR,rebound,defensive,[],1642864,,,1610612738,98,95,2025-12-29T01:08:23Z,6080000,False,,,0,,H. González REBOUND (Off:3 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Center,,,,,,,,,,,633.0,5.0,2.0,3.0,,,,,,
635,PT05M33.00S,2025-12-29T01:08:29.8Z,4,REGULAR,3pt,Jump Shot,[],1642864,79.84559789750328,90.44117647058823,1610612738,98,98,2025-12-29T01:08:37Z,6090000,False,202.0,137.0,1,right,H. González 24' 3PT  (13 PTS) (J. Brown 2 AST),"[1642864, 1627759]",1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,24.42,Made,13.0,,,J. Brown,1627759.0,2.0,,,,,,,,,,
637,PT05M32.00S,2025-12-29T01:08:34.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,98,98,2025-12-29T01:08:34Z,6110000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M32.00S,2025-12-29T01:09:31.7Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,98,98,2025-12-29T01:11:18Z,6120000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M32.00S,2025-12-29T01:09:31.7Z,4,REGULAR,substitution,in,[],1631321,,,1610612757,98,98,2025-12-29T01:11:18Z,6130000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT05M32.00S,2025-12-29T01:11:24.7Z,4,REGULAR,substitution,out,[],1630573,,,1610612757,98,98,2025-12-29T01:11:34Z,6140000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M32.00S,2025-12-29T01:11:24.7Z,4,REGULAR,substitution,in,[],1629674,,,1610612757,98,98,2025-12-29T01:11:34Z,6150000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M09.00S,2025-12-29T01:11:50.0Z,4,REGULAR,2pt,Jump Shot,[],1641739,7.703679369250986,32.35294117647059,1610612757,100,98,2025-12-29T01:11:54Z,6160000,False,88.0,20.0,1,left,T. Camara 9' driving floating Jump Shot (20 PTS) (D. Avdija 10 AST),"[1641739, 1630166]",1610612757.0,POR,driving floating,,,Camara,T. Camara,,,,,Mid-Range,8-16 Right,,,9.04,Made,20.0,,,D. Avdija,1630166.0,10.0,,,,,,,,,,
644,PT04M47.00S,2025-12-29T01:12:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.85479632063075,50.245098039215684,1610612738,100,100,2025-12-29T01:12:16Z,6180000,False,1.0,15.0,1,right,D. White driving Layup (9 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,,,1.47,Made,9.0,,,,,,,,,,,,,,,
645,PT04M30.00S,2025-12-29T01:12:28.7Z,4,REGULAR,3pt,Jump Shot,[],1631126,28.597240473061763,74.50980392156863,1610612757,103,100,2025-12-29T01:12:33Z,6190000,False,-123.0,216.0,1,left,C. Love 24' 3PT  (18 PTS) (S. Cissoko 4 AST),"[1631126, 1631321]",1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,,24.86,Made,18.0,,,S. Cissoko,1631321.0,4.0,,,,,,,,,,
647,PT04M10.00S,2025-12-29T01:12:53.6Z,4,REGULAR,foul,personal,[],1641739,,,1610612738,103,100,2025-12-29T01:13:26Z,6210000,False,,,0,,T. Camara personal FOUL (5 PF),"[1641739, 1629674]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,1627541.0,,,,,,,,,,,,,,5.0,0.0,Queta,1629674.0,,
657,PT04M10.00S,2025-12-29T01:13:16.6Z,4,REGULAR,substitution,out,[],1631200,,,1610612738,103,100,2025-12-29T01:14:18Z,6225000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M10.00S,2025-12-29T01:13:16.6Z,4,REGULAR,substitution,in,[],1631101,,,1610612738,103,100,2025-12-29T01:14:18Z,6227500,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M00.00S,2025-12-29T01:13:39.7Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,103,100,2025-12-29T01:13:43Z,6230000,False,,,0,,J. Brown bad pass TURNOVER (4 TO),"[1627759, 1641739]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,4.0,,,,Camara,1641739.0,,,,,,,,,,,,,
650,PT04M00.00S,2025-12-29T01:13:39.7Z,4,REGULAR,steal,,[],1641739,,,1610612757,103,100,2025-12-29T01:13:41Z,6240000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
651,PT03M54.00S,2025-12-29T01:13:45.3Z,4,REGULAR,turnover,bad pass,[],1641739,,,1610612757,103,100,2025-12-29T01:13:49Z,6250000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 1628401]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Left,,1.0,,,,White,1628401.0,,,,,,,,,,,,,
652,PT03M54.00S,2025-12-29T01:13:45.3Z,4,REGULAR,steal,,[],1628401,,,1610612738,103,100,2025-12-29T01:13:47Z,6260000,False,,,0,,D. White STEAL (5 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
653,PT03M50.00S,2025-12-29T01:13:54.9Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612738,103,100,2025-12-29T01:16:14Z,6270000,False,,,0,,J. Brown flagrant-type-1 personal FOUL (4 PF) (Avdija 2 FT),"[1627759, 1630166]",1610612738.0,BOS,flagrant-type-1,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,,,4.0,0.0,Avdija,1630166.0,,
655,PT03M50.00S,2025-12-29T01:13:54.9Z,4,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,103,100,2025-12-29T01:13:54Z,6290000,False,,,0,,J. Brown offensive foul TURNOVER (5 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1627541.0,5.0,,,,,,,,,,,,,,,,,,
659,PT03M50.00S,2025-12-29T01:16:32.2Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,103,100,2025-12-29T01:16:32Z,6310000,False,,,0,,MISS D. Avdija flagrant Free Throw 1 of 2,[1630166],1610612757.0,POR,flagrant,,,Avdija,D. Avdija,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
660,PT03M50.00S,2025-12-29T01:16:32.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,103,100,2025-12-29T01:16:32Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,659.0,,,,,,,,,
661,PT03M50.00S,2025-12-29T01:16:32.2Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,103,100,2025-12-29T01:16:49Z,6330000,False,,,0,,MISS D. Avdija flagrant Free Throw 2 of 2,[1630166],1610612757.0,POR,flagrant,,,Avdija,D. Avdija,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
662,PT03M50.00S,2025-12-29T01:16:32.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,103,100,2025-12-29T01:16:49Z,6340000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,661.0,,,,,,,,,
663,PT03M34.00S,2025-12-29T01:17:22.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631321,7.835085413929041,4.166666666666666,1610612757,103,100,2025-12-29T01:17:26Z,6350000,False,229.0,21.0,1,left,MISS S. Cissoko 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,,,23.02,Missed,,,,,,,,,,,,,,,,
664,PT03M32.00S,2025-12-29T01:17:24.8Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,103,100,2025-12-29T01:17:26Z,6360000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,663.0,4.0,4.0,0.0,,,,,,
665,PT03M22.00S,2025-12-29T01:17:34.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,94.03745072273325,49.01960784313725,1610612738,103,102,2025-12-29T01:17:38Z,6370000,False,-5.0,4.0,1,right,N. Queta cutting DUNK (11 PTS) (J. Brown 3 AST),"[1629674, 1627759]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,0.6,Made,11.0,,,J. Brown,1627759.0,3.0,,,,,,,,,,
667,PT03M22.00S,2025-12-29T01:17:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,103,102,2025-12-29T01:17:43Z,6390000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M22.00S,2025-12-29T01:18:46.2Z,4,REGULAR,substitution,out,[],1631321,,,1610612757,103,102,2025-12-29T01:19:19Z,6400000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M22.00S,2025-12-29T01:18:46.2Z,4,REGULAR,substitution,out,[],1629674,,,1610612757,103,102,2025-12-29T01:19:19Z,6410000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT03M22.00S,2025-12-29T01:18:46.2Z,4,REGULAR,substitution,in,[],1642270,,,1610612757,103,102,2025-12-29T01:19:19Z,6420000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT03M22.00S,2025-12-29T01:18:46.2Z,4,REGULAR,substitution,in,[],1630573,,,1610612757,103,102,2025-12-29T01:19:19Z,6430000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT03M06.00S,2025-12-29T01:19:38.8Z,4,REGULAR,3pt,Jump Shot,[],1631101,29.122864651773984,21.323529411764707,1610612757,106,102,2025-12-29T01:19:43Z,6440000,False,143.0,221.0,1,left,S. Sharpe 26' 3PT  (25 PTS) (T. Camara 3 AST),"[1631101, 1641739]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,26.37,Made,25.0,,,T. Camara,1641739.0,3.0,,,,,,,,,,
674,PT02M42.00S,2025-12-29T01:20:02.6Z,4,REGULAR,3pt,Jump Shot,[],1627759,65.91655716162943,33.33333333333333,1610612738,106,105,2025-12-29T01:20:07Z,6460000,False,-83.0,268.0,1,right,J. Brown 28' 3PT pullup (37 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,28.06,Made,37.0,,,,,,,,,,,,,,,
675,PT02M29.00S,2025-12-29T01:20:15.5Z,4,REGULAR,3pt,Jump Shot,[],1631126,15.850854139290407,95.34313725490196,1610612757,106,105,2025-12-29T01:20:20Z,6470000,False,-227.0,96.0,1,left,MISS C. Love 24' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,,24.64,Missed,,,,,,,,,,,,,,,,
676,PT02M25.00S,2025-12-29T01:20:19.5Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,106,105,2025-12-29T01:20:20Z,6480000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:5),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,675.0,5.0,5.0,0.0,,,,,,
677,PT02M08.00S,2025-12-29T01:20:37.3Z,4,REGULAR,3pt,Jump Shot,[],1642864,72.48685939553219,77.69607843137256,1610612738,106,105,2025-12-29T01:20:40Z,6490000,False,138.0,206.0,1,right,MISS H. González 24' 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,24.83,Missed,,,,,,,,,,,,,,,,
678,PT02M06.00S,2025-12-29T01:20:39.3Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,106,105,2025-12-29T01:20:40Z,6500000,False,,,0,,D. Avdija REBOUND (Off:1 Def:6),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,677.0,7.0,6.0,1.0,,,,,,
679,PT01M51.00S,2025-12-29T01:20:54.1Z,4,REGULAR,turnover,lost ball,[],1642270,,,1610612757,106,105,2025-12-29T01:20:58Z,6510000,False,,,0,,D. Clingan lost ball TURNOVER (2 TO),"[1642270, 1630202]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,Pritchard,1630202.0,,,,,,,,,,,,,
680,PT01M51.00S,2025-12-29T01:20:54.1Z,4,REGULAR,steal,,[],1630202,,,1610612738,106,105,2025-12-29T01:20:56Z,6520000,False,,,0,,P. Pritchard STEAL (2 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
681,PT01M45.00S,2025-12-29T01:21:00.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628401,71.30420499342969,82.84313725490196,1610612738,106,105,2025-12-29T01:21:11Z,6530000,False,164.0,217.0,1,right,MISS D. White 27' running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,27.23,Missed,,,,,,,,,,,,,,,,
682,PT01M41.00S,2025-12-29T01:21:04.1Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,106,105,2025-12-29T01:21:04Z,6540000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,681.0,4.0,2.0,2.0,,,,,,
683,PT01M24.00S,2025-12-29T01:21:20.0Z,4,REGULAR,3pt,Jump Shot,[],1630166,27.414586070959263,18.38235294117647,1610612757,106,105,2025-12-29T01:21:23Z,6550000,False,158.0,205.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,25.9,Missed,,,,,,,,,,,,,,,,
684,PT01M22.00S,2025-12-29T01:21:22.0Z,4,REGULAR,rebound,defensive,[],1642864,,,1610612738,106,105,2025-12-29T01:21:23Z,6560000,False,,,0,,H. González REBOUND (Off:3 Def:3),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,683.0,6.0,3.0,3.0,,,,,,
685,PT01M08.00S,2025-12-29T01:21:36.6Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,106,105,2025-12-29T01:21:40Z,6570000,False,,,0,,J. Brown lost ball TURNOVER (6 TO),"[1627759, 1631101]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,6.0,,,,Sharpe,1631101.0,,,,,,,,,,,,,
686,PT01M08.00S,2025-12-29T01:21:36.6Z,4,REGULAR,steal,,[],1631101,,,1610612757,106,105,2025-12-29T01:21:38Z,6580000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
687,PT01M08.00S,2025-12-29T01:21:42.8Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612757,106,105,2025-12-29T01:21:49Z,6590000,False,,,0,,J. Brown shooting personal FOUL (5 PF) (Sharpe 2 FT),"[1627759, 1631101]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,,,5.0,0.0,Sharpe,1631101.0,,
689,PT01M08.00S,2025-12-29T01:22:18.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631101,,,1610612757,106,105,2025-12-29T01:22:18Z,6610000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
690,PT01M08.00S,2025-12-29T01:22:18.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,106,105,2025-12-29T01:22:18Z,6620000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,689.0,,,,,,,,,
691,PT01M08.00S,2025-12-29T01:22:36.8Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631101,,,1610612757,107,105,2025-12-29T01:22:36Z,6630000,False,,,0,,S. Sharpe Free Throw 2 of 2 (26 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,,
692,PT01M03.00S,2025-12-29T01:22:50.3Z,4,REGULAR,turnover,backcourt,[],1628401,,,1610612738,107,105,2025-12-29T01:22:59Z,6640000,False,,,0,,D. White backcourt TURNOVER (2 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,1162.0,2.0,,,,,,,,,,,,,,,,,,
693,PT00M48.50S,2025-12-29T01:23:23.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,9.674770039421814,38.970588235294116,1610612757,109,105,2025-12-29T01:23:27Z,6650000,False,55.0,38.0,1,left,D. Avdija 6' driving floating bank Jump Shot (22 PTS),[1630166],1610612757.0,POR,driving floating bank,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,6.72,Made,22.0,,,,,,,,,,,,,,,
694,PT00M43.00S,2025-12-29T01:23:29.6Z,4,REGULAR,3pt,Jump Shot,[],1628401,68.54467805519053,23.774509803921568,1610612738,109,108,2025-12-29T01:23:33Z,6660000,False,-131.0,243.0,1,right,D. White 27' 3PT  (12 PTS) (J. Brown 4 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,27.63,Made,12.0,,,J. Brown,1627759.0,4.0,,,,,,,,,,
696,PT00M24.60S,2025-12-29T01:23:50.8Z,4,REGULAR,3pt,Jump Shot,[],1630166,33.196452036793694,51.470588235294116,1610612757,109,108,2025-12-29T01:23:57Z,6680000,False,-7.0,260.0,1,left,MISS D. Avdija 25' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,25.96,Missed,,,,,,,,,,,,,,,,
697,PT00M22.40S,2025-12-29T01:23:53.0Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,109,108,2025-12-29T01:23:57Z,6690000,False,,,0,,D. Clingan REBOUND (Off:7 Def:11),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,696.0,18.0,11.0,7.0,,,,,,
698,PT00M22.40S,2025-12-29T01:23:57.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,5.590000152587891,50.0,1610612757,111,108,2025-12-29T01:24:12Z,6700000,False,0.0,0.0,1,left,D. Clingan putback Layup (17 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,0.0,Made,17.0,,,,,,,,,,,,,,,
699,PT00M22.40S,2025-12-29T01:23:58.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642864,,,1610612757,111,108,2025-12-29T01:24:09Z,6710000,False,,,0,,H. González shooting personal FOUL (2 PF) (Clingan 1 FT),"[1642864, 1642270]",1610612738.0,BOS,shooting,,,González,H. González,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,2.0,0.0,Clingan,1642270.0,,
701,PT00M22.40S,2025-12-29T01:24:33.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1642270,,,1610612757,112,108,2025-12-29T01:24:33Z,6730000,False,,,0,,D. Clingan Free Throw 1 of 1 (18 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
