actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
421,PT07M34.00S,2025-11-04T04:35:24.9Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,66,62,2025-11-04T04:35:59Z,4180000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
425,PT07M34.00S,2025-11-04T04:35:24.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612747,66,62,2025-11-04T04:35:59Z,4185000,False,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,421.0,6.0,4.0,2.0,,,,,,
422,PT07M19.00S,2025-11-04T04:35:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,91.67214191852825,52.450980392156865,1610612747,66,62,2025-11-04T04:36:02Z,4190000,False,12.0,26.0,1,right,MISS M. Smart driving Layup,[203935],1610612747.0,LAL,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
423,PT07M17.00S,2025-11-04T04:35:56.9Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612747,66,62,2025-11-04T04:41:59Z,4200000,False,,,0,,D. Ayton REBOUND (Off:3 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,422.0,7.0,4.0,3.0,,,,,,
424,PT07M17.00S,2025-11-04T04:35:59.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,94.40999984741211,50.0,1610612747,66,64,2025-11-04T04:42:04Z,4210000,False,0.0,0.0,1,right,D. Ayton tip Layup (21 PTS),[1629028],1610612747.0,LAL,tip,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.0,Made,21.0,,,,,,,,,,,,,,,,,
426,PT07M12.00S,2025-11-04T04:36:02.3Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612757,66,64,2025-11-04T04:37:02Z,4220000,False,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1631222]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,2.0,LaRavia,1631222.0,,,,,,,,,,,,,,
427,PT07M12.00S,2025-11-04T04:36:02.3Z,3,REGULAR,steal,,[],1631222,,,1610612747,66,64,2025-11-04T04:36:03Z,4230000,False,,,0,,J. LaRavia STEAL (2 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
428,PT07M08.00S,2025-11-04T04:36:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,92.59198423127464,50.73529411764706,1610612747,66,66,2025-11-04T04:36:17Z,4240000,False,4.0,17.0,1,right,R. Hachimura running alley-oop Layup (22 PTS) (N. Smith Jr. 3 AST),"[1629060, 1641733]",1610612747.0,LAL,running alley-oop,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.75,Made,22.0,,,,N. Smith Jr.,1641733.0,3.0,,,,,,,,,,,
430,PT06M49.00S,2025-11-04T04:36:24.3Z,3,REGULAR,3pt,Jump Shot,[],1630166,33.590670170827856,47.05882352941176,1610612757,66,66,2025-11-04T04:43:15Z,4260000,False,15.0,263.0,1,left,MISS D. Avdija 26' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
431,PT06M47.00S,2025-11-04T04:36:26.3Z,3,REGULAR,rebound,defensive,[],1641733,,,1610612747,66,66,2025-11-04T04:36:28Z,4270000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,430.0,1.0,1.0,0.0,,,,,,
432,PT06M43.00S,2025-11-04T04:36:31.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,93.77463863337714,50.73529411764706,1610612747,66,68,2025-11-04T04:36:35Z,4280000,False,4.0,6.0,1,right,M. Smart running Layup (6 PTS) (N. Smith Jr. 4 AST),"[203935, 1641733]",1610612747.0,LAL,running,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,0.7,Made,6.0,,,,N. Smith Jr.,1641733.0,4.0,,,,,,,,,,,
434,PT06M43.00S,2025-11-04T04:36:36.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,66,68,2025-11-04T04:36:36Z,4300000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M43.00S,2025-11-04T04:37:42.0Z,3,REGULAR,substitution,out,[],1630166,,,1610612757,66,68,2025-11-04T04:39:12Z,4310000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M43.00S,2025-11-04T04:37:42.0Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,66,68,2025-11-04T04:39:12Z,4320000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M43.00S,2025-11-04T04:37:42.0Z,3,REGULAR,substitution,in,[],1631321,,,1610612757,66,68,2025-11-04T04:39:12Z,4330000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M43.00S,2025-11-04T04:37:42.0Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,66,68,2025-11-04T04:39:12Z,4340000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M29.00S,2025-11-04T04:39:45.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612757,66,68,2025-11-04T04:39:51Z,4350000,False,,,0,,D. Ayton shooting personal FOUL (4 PF) (Cissoko 2 FT),"[1629028, 1631321]",1610612747.0,LAL,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,,,,,,,4.0,0.0,Cissoko,1631321.0
441,PT06M29.00S,2025-11-04T04:40:08.3Z,3,REGULAR,freethrow,1 of 2,[],1631321,,,1610612757,66,68,2025-11-04T04:40:08Z,4370000,False,,,0,,MISS S. Cissoko Free Throw 1 of 2,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
442,PT06M29.00S,2025-11-04T04:40:08.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,66,68,2025-11-04T04:40:08Z,4380000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,441.0,,,,,,,,,
445,PT06M29.00S,2025-11-04T04:40:13.5Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,66,68,2025-11-04T04:40:26Z,4390000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M29.00S,2025-11-04T04:40:13.5Z,3,REGULAR,substitution,in,[],1629637,,,1610612757,66,68,2025-11-04T04:40:26Z,4400000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M29.00S,2025-11-04T04:40:33.6Z,3,REGULAR,freethrow,2 of 2,[],1631321,,,1610612757,67,68,2025-11-04T04:40:33Z,4410000,False,,,0,,S. Cissoko Free Throw 2 of 2 (3 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
448,PT06M16.00S,2025-11-04T04:40:50.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631222,93.38042049934296,47.794117647058826,1610612747,67,70,2025-11-04T04:40:54Z,4420000,False,-11.0,10.0,1,right,J. LaRavia cutting DUNK (5 PTS) (M. Smart 4 AST),"[1631222, 203935]",1610612747.0,LAL,cutting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,1.47,Made,5.0,,,,M. Smart,203935.0,4.0,,,,,,,,,,,
450,PT05M58.00S,2025-11-04T04:41:08.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,12.434296977660972,35.53921568627451,1610612757,69,70,2025-11-04T04:41:13Z,4440000,False,72.0,64.0,1,left,J. Holiday 9' driving floating Jump Shot (4 PTS),[201950],1610612757.0,POR,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,9.68,Made,4.0,,,,,,,,,,,,,,,,,
451,PT05M44.00S,2025-11-04T04:41:22.7Z,3,REGULAR,3pt,Jump Shot,[],203935,77.21747700394218,89.4607843137255,1610612747,69,73,2025-11-04T04:41:27Z,4450000,False,197.0,162.0,1,right,M. Smart 25' 3PT pullup (9 PTS) (J. LaRavia 5 AST),"[203935, 1631222]",1610612747.0,LAL,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.51,Made,9.0,,,,J. LaRavia,1631222.0,5.0,,,,,,,,,,,
453,PT05M26.00S,2025-11-04T04:41:39.5Z,3,REGULAR,3pt,Jump Shot,[],201950,25.312089356110377,84.80392156862744,1610612757,69,73,2025-11-04T04:41:44Z,4470000,False,-174.0,185.0,1,left,MISS J. Holiday 25' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
454,PT05M25.00S,2025-11-04T04:41:40.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,69,73,2025-11-04T04:41:44Z,4480000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,453.0,,,,,,,,,
456,PT05M11.00S,2025-11-04T04:42:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,93.51182654402102,53.431372549019606,1610612747,69,73,2025-11-04T04:42:14Z,4500000,False,17.0,8.0,1,right,MISS J. LaRavia driving reverse Layup,[1631222],1610612747.0,LAL,driving reverse,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
457,PT05M08.00S,2025-11-04T04:42:11.3Z,3,REGULAR,rebound,offensive,[],1629637,,,1610612747,69,73,2025-11-04T04:42:14Z,4510000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,456.0,3.0,2.0,1.0,,,,,,
458,PT05M08.00S,2025-11-04T04:42:10.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,94.40999984741211,50.0,1610612747,69,75,2025-11-04T04:42:10Z,4520000,False,0.0,0.0,1,right,J. Hayes tip Layup (2 PTS),[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
459,PT04M54.00S,2025-11-04T04:42:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,6.1268068331143235,53.18627450980392,1610612757,71,75,2025-11-04T04:42:28Z,4530000,False,-16.0,5.0,1,left,K. Murray driving Layup (6 PTS),[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.67,Made,6.0,,,,,,,,,,,,,,,,,
460,PT04M45.00S,2025-11-04T04:42:34.0Z,3,REGULAR,turnover,lost ball,[],1641733,,,1610612747,71,75,2025-11-04T04:42:39Z,4540000,False,,,0,,N. Smith Jr. lost ball TURNOVER (3 TO),"[1641733, 1631321]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,3.0,Cissoko,1631321.0,,,,,,,,,,,,,,
461,PT04M45.00S,2025-11-04T04:42:34.0Z,3,REGULAR,steal,,[],1631321,,,1610612757,71,75,2025-11-04T04:42:35Z,4550000,False,,,0,,S. Cissoko STEAL (2 STL),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
462,PT04M40.00S,2025-11-04T04:42:38.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631321,6.521024967148489,49.754901960784316,1610612757,73,75,2025-11-04T04:42:46Z,4560000,False,1.0,9.0,1,left,S. Cissoko cutting Layup (5 PTS) (K. Murray 2 AST),"[1631321, 1631200]",1610612757.0,POR,cutting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,0.89,Made,5.0,,,,K. Murray,1631200.0,2.0,,,,,,,,,,,
465,PT04M30.00S,2025-11-04T04:43:14.3Z,3,REGULAR,foul,personal,[],1631321,,,1610612747,73,75,2025-11-04T04:43:25Z,4590000,False,,,0,,S. Cissoko personal FOUL (1 PF),"[1631321, 1629637]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,,,,,201639.0,,,,,,,1.0,0.0,Hayes,1629637.0
467,PT04M30.00S,2025-11-04T04:43:23.8Z,3,REGULAR,substitution,out,[],203935,,,1610612747,73,75,2025-11-04T04:43:29Z,4610000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M30.00S,2025-11-04T04:43:23.8Z,3,REGULAR,substitution,in,[],1642355,,,1610612747,73,75,2025-11-04T04:43:29Z,4620000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M27.00S,2025-11-04T04:43:46.2Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,73,75,2025-11-04T04:44:04Z,4640000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M27.00S,2025-11-04T04:43:46.2Z,3,REGULAR,substitution,in,[],1629020,,,1610612747,73,75,2025-11-04T04:44:04Z,4650000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M17.00S,2025-11-04T04:44:19.8Z,3,REGULAR,2pt,Jump Shot,[],1641733,72.88107752956637,44.85294117647059,1610612747,73,77,2025-11-04T04:44:24Z,4660000,False,-26.0,202.0,1,right,N. Smith Jr. 20' pullup Jump Shot (10 PTS),[1641733],1610612747.0,LAL,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Center,20.4,Made,10.0,,,,,,,,,,,,,,,,,
473,PT04M05.00S,2025-11-04T04:44:30.5Z,3,REGULAR,3pt,Jump Shot,[],203924,29.122864651773984,23.774509803921568,1610612757,73,77,2025-11-04T04:44:36Z,4670000,False,131.0,221.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
474,PT04M02.00S,2025-11-04T04:44:34.2Z,3,REGULAR,rebound,offensive,[],1631321,,,1610612757,73,77,2025-11-04T04:44:34Z,4680000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,473.0,1.0,0.0,1.0,,,,,,
475,PT04M01.00S,2025-11-04T04:44:37.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642355,,,1610612757,73,77,2025-11-04T04:44:47Z,4690000,False,,,0,,B. James personal FOUL (1 PF) (Grant 2 FT),"[1642355, 203924]",1610612747.0,LAL,,,,James,B. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201639.0,,,,,,,1.0,0.0,Grant,203924.0
477,PT04M01.00S,2025-11-04T04:45:02.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203924,,,1610612757,73,77,2025-11-04T04:45:02Z,4710000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT04M01.00S,2025-11-04T04:45:02.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,73,77,2025-11-04T04:45:02Z,4720000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,477.0,,,,,,,,,
479,PT04M01.00S,2025-11-04T04:45:03.4Z,3,REGULAR,substitution,out,[],201950,,,1610612757,73,77,2025-11-04T04:45:07Z,4730000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M01.00S,2025-11-04T04:45:03.4Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,73,77,2025-11-04T04:45:07Z,4740000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M01.00S,2025-11-04T04:45:22.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203924,,,1610612757,74,77,2025-11-04T04:45:22Z,4750000,False,,,0,,J. Grant Free Throw 2 of 2 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
482,PT03M40.00S,2025-11-04T04:45:47.0Z,3,REGULAR,3pt,Jump Shot,[],1642355,88.38699080157687,4.411764705882353,1610612747,74,77,2025-11-04T04:45:52Z,4760000,False,-228.0,57.0,1,right,MISS B. James 3PT,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
483,PT03M38.00S,2025-11-04T04:45:49.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,74,77,2025-11-04T04:45:52Z,4770000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,482.0,,,,,,,,,
485,PT03M22.00S,2025-11-04T04:46:11.7Z,3,REGULAR,turnover,lost ball,[],1631101,,,1610612757,74,77,2025-11-04T04:46:15Z,4790000,False,,,0,,S. Sharpe lost ball TURNOVER (2 TO),"[1631101, 1631222]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,2.0,LaRavia,1631222.0,,,,,,,,,,,,,,
486,PT03M22.00S,2025-11-04T04:46:11.7Z,3,REGULAR,steal,,[],1631222,,,1610612747,74,77,2025-11-04T04:46:13Z,4800000,False,,,0,,J. LaRavia STEAL (3 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
487,PT03M19.00S,2025-11-04T04:46:14.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,94.1688567674113,48.28431372549019,1610612747,74,79,2025-11-04T04:46:20Z,4810000,False,-9.0,2.0,1,right,J. Vanderbilt running DUNK (2 PTS) (B. James 3 AST),"[1629020, 1642355]",1610612747.0,LAL,running,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,,,,B. James,1642355.0,3.0,,,,,,,,,,,
489,PT03M11.00S,2025-11-04T04:46:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,7.30946123521682,49.26470588235294,1610612757,76,79,2025-11-04T04:46:30Z,4830000,False,4.0,16.0,1,left,S. Sharpe cutting Layup (12 PTS) (S. Cissoko 2 AST),"[1631101, 1631321]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.66,Made,12.0,,,,S. Cissoko,1631321.0,2.0,,,,,,,,,,,
491,PT03M11.00S,2025-11-04T04:46:26.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629637,,,1610612757,76,79,2025-11-04T04:46:33Z,4850000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1629637, 1631101]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,,,,,,,1.0,0.0,Sharpe,1631101.0
493,PT03M11.00S,2025-11-04T04:47:02.5Z,3,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,77,79,2025-11-04T04:47:02Z,4870000,False,,,0,,S. Sharpe Free Throw 1 of 1 (13 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
494,PT02M59.00S,2025-11-04T04:47:17.9Z,3,REGULAR,3pt,Jump Shot,[],1641733,70.12155059132719,24.264705882352942,1610612747,77,82,2025-11-04T04:47:22Z,4880000,False,-129.0,228.0,1,right,N. Smith Jr. 26' 3PT pullup (13 PTS),[1641733],1610612747.0,LAL,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.22,Made,13.0,,,,,,,,,,,,,,,,,
495,PT02M42.00S,2025-11-04T04:47:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,6.783837056504599,46.32352941176471,1610612757,77,82,2025-11-04T04:47:37Z,4890000,False,18.0,11.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,,
496,PT02M41.00S,2025-11-04T04:47:35.4Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,77,82,2025-11-04T04:47:37Z,4900000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,495.0,4.0,4.0,0.0,,,,,,
497,PT02M27.00S,2025-11-04T04:47:49.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,93.24901445466492,46.81372549019608,1610612747,77,84,2025-11-04T04:47:54Z,4910000,False,-16.0,11.0,1,right,J. Hayes cutting DUNK (4 PTS) (B. James 4 AST),"[1629637, 1642355]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1.93,Made,4.0,,,,B. James,1642355.0,4.0,,,,,,,,,,,
499,PT02M18.00S,2025-11-04T04:48:00.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612757,77,84,2025-11-04T04:48:13Z,4930000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Grant 2 FT),"[1629637, 203924]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,,,,,,,2.0,0.0,Grant,203924.0
501,PT02M18.00S,2025-11-04T04:48:17.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,77,84,2025-11-04T04:48:17Z,4950000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M18.00S,2025-11-04T04:48:22.2Z,3,REGULAR,substitution,out,[],1629057,,,1610612757,77,84,2025-11-04T04:50:38Z,4960000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M18.00S,2025-11-04T04:48:22.2Z,3,REGULAR,substitution,out,[],1631321,,,1610612757,77,84,2025-11-04T04:50:38Z,4970000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M18.00S,2025-11-04T04:48:22.2Z,3,REGULAR,substitution,in,[],1630166,,,1610612757,77,84,2025-11-04T04:50:38Z,4980000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M18.00S,2025-11-04T04:48:22.2Z,3,REGULAR,substitution,in,[],1641739,,,1610612757,77,84,2025-11-04T04:50:38Z,4990000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M18.00S,2025-11-04T04:51:15.5Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,78,84,2025-11-04T04:51:15Z,5000000,False,,,0,,J. Grant Free Throw 1 of 2 (12 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
507,PT02M18.00S,2025-11-04T04:51:28.5Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,79,84,2025-11-04T04:51:28Z,5010000,False,,,0,,J. Grant Free Throw 2 of 2 (13 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
508,PT01M55.00S,2025-11-04T04:51:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,84.83902759526939,35.049019607843135,1610612747,79,86,2025-11-04T04:52:38Z,5020000,False,-75.0,90.0,1,right,N. Smith Jr. 11' fadeaway Jump Shot (15 PTS),[1641733],1610612747.0,LAL,fadeaway,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,11.7,Made,15.0,,,,,,,,,,,,,,,,,
509,PT01M45.00S,2025-11-04T04:52:04.2Z,3,REGULAR,3pt,Jump Shot,[],1631101,29.911300919842315,17.647058823529413,1610612757,82,86,2025-11-04T04:52:07Z,5030000,False,162.0,229.0,1,left,S. Sharpe 28' 3PT  (16 PTS) (J. Grant 2 AST),"[1631101, 203924]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,28.01,Made,16.0,,,,J. Grant,203924.0,2.0,,,,,,,,,,,
