actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
600,PT03M43.00S,2026-01-03T02:39:53.3Z,4,REGULAR,freethrow,2 of 2,[],1642281,,,1610612739,104,105,2026-01-03T02:39:53Z,5940000,False,,,0,,J. Tyson Free Throw 2 of 2 (8 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
601,PT03M28.00S,2026-01-03T02:40:12.7Z,4,REGULAR,3pt,Jump Shot,[],203501,32.276609724047304,15.441176470588236,1610612743,104,105,2026-01-03T02:40:18Z,5950000,False,173.0,251.0,1,left,MISS T. Hardaway Jr. 30' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,30.46,Missed,,,,,,,,,,,,,,,,,,
602,PT03M25.00S,2026-01-03T02:40:15.7Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,104,105,2026-01-03T02:40:18Z,5960000,False,,,0,,E. Mobley REBOUND (Off:5 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,601.0,,,,,,,,,,,,10.0,5.0,5.0,,,
603,PT03M12.00S,2026-01-03T02:40:29.5Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,104,105,2026-01-03T02:40:33Z,5970000,False,,,0,,D. Garland bad pass TURNOVER (6 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,6.0,,
605,PT03M12.00S,2026-01-03T02:40:34.3Z,4,REGULAR,foul,personal,[],1629631,,,1610612743,104,105,2026-01-03T03:01:54Z,5990000,False,,,0,,D. Hunter loose ball personal FOUL (4 PF),"[1629631, 203501]",1610612739.0,CLE,loose ball,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627526.0,4.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
607,PT03M12.00S,2026-01-03T02:40:46.0Z,4,REGULAR,substitution,out,[],1642281,,,1610612743,104,105,2026-01-03T02:40:55Z,6010000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M12.00S,2026-01-03T02:40:46.0Z,4,REGULAR,substitution,in,[],1628386,,,1610612743,104,105,2026-01-03T02:40:55Z,6020000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M52.00S,2026-01-03T02:41:21.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631212,24.655059132720105,85.5392156862745,1610612743,104,105,2026-01-03T02:41:24Z,6030000,False,-178.0,179.0,1,left,MISS P. Watson 25' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
610,PT02M49.00S,2026-01-03T02:41:24.6Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,104,105,2026-01-03T02:41:24Z,6040000,False,,,0,,J. Allen REBOUND (Off:0 Def:11),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,609.0,,,,,,,,,,,,11.0,11.0,0.0,,,
611,PT02M38.00S,2026-01-03T02:41:35.1Z,4,REGULAR,3pt,Jump Shot,[],1629631,78.40013140604468,7.598039215686274,1610612739,104,105,2026-01-03T02:41:44Z,6050000,False,-212.0,151.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
612,PT02M34.00S,2026-01-03T02:41:39.1Z,4,REGULAR,rebound,defensive,[],1642461,,,1610612743,104,105,2026-01-03T02:41:44Z,6060000,False,,,0,,S. Jones REBOUND (Off:1 Def:5),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Left Center,,,611.0,,,,,,,,,,,,6.0,5.0,1.0,,,
613,PT02M34.00S,2026-01-03T02:41:58.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,104,105,2026-01-03T02:41:58Z,6070000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M34.00S,2026-01-03T02:45:20.7Z,4,REGULAR,jumpball,recovered,[],1628386,,,1610612743,104,105,2026-01-03T03:02:32Z,6080000,False,,,0,,Jump Ball E. Mobley vs. S. Jones: Tip to J. Allen,"[1628386, 1630596, 1642461]",1610612739.0,CLE,heldball,J. Allen,1628386.0,Allen,J. Allen,Mobley,1630596.0,Jones,1642461.0,,,,,,,,,,,,,,,,,,,,,,
617,PT02M34.00S,2026-01-03T02:45:20.7Z,4,REGULAR,turnover,lost ball,[],1642461,,,1610612743,104,105,2026-01-03T03:03:28Z,6110000,False,,,0,,S. Jones lost ball TURNOVER (1 TO),"[1642461, 1630596]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0
618,PT02M34.00S,2026-01-03T02:45:20.7Z,4,REGULAR,steal,,[],1630596,,,1610612739,104,105,2026-01-03T02:45:20Z,6120000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
619,PT02M17.00S,2026-01-03T02:45:32.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,86.15308804204993,66.91176470588235,1610612739,104,105,2026-01-03T02:45:36Z,6130000,False,85.0,78.0,1,right,MISS D. Mitchell 11' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,11.49,Missed,,,,,,,,,,,,,,,,,,
620,PT02M16.00S,2026-01-03T02:45:33.9Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,104,105,2026-01-03T02:45:33Z,6140000,False,,,0,,D. Mitchell REBOUND (Off:3 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,619.0,,,,,,,,,,,,6.0,3.0,3.0,,,
621,PT02M13.00S,2026-01-03T02:45:36.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,77.7431011826544,7.598039215686274,1610612739,107,105,2026-01-03T02:45:40Z,6150000,False,-212.0,157.0,1,right,D. Garland 26' 3PT  (16 PTS) (D. Mitchell 5 AST),"[1629636, 1628378]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.36,Made,,16.0,D. Mitchell,1628378.0,5.0,,,,,,,,,,,,,
623,PT01M48.00S,2026-01-03T02:46:02.0Z,4,REGULAR,3pt,Jump Shot,[],1631212,5.732588699080158,4.166666666666666,1610612743,107,105,2026-01-03T02:46:06Z,6170000,False,229.0,1.0,1,left,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
624,PT01M45.00S,2026-01-03T02:46:04.5Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,107,105,2026-01-03T02:46:04Z,6180000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,,,623.0,,,,,,,,,,,,2.0,2.0,0.0,,,
625,PT01M28.00S,2026-01-03T02:46:22.1Z,4,REGULAR,3pt,Jump Shot,[],1629631,79.05716162943496,4.901960784313726,1610612739,107,105,2026-01-03T02:46:25Z,6190000,False,-225.0,144.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
626,PT01M25.00S,2026-01-03T02:46:25.1Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,107,105,2026-01-03T02:46:25Z,6200000,False,,,0,,J. Murray REBOUND (Off:1 Def:5),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,625.0,,,,,,,,,,,,6.0,5.0,1.0,,,
627,PT01M23.00S,2026-01-03T02:46:30.4Z,4,REGULAR,foul,personal,[],1629636,,,1610612743,107,105,2026-01-03T02:46:36Z,6210000,False,,,0,,D. Garland personal FOUL (3 PF),"[1629636, 1642461]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,,,,,1155.0,3.0,0.0,Jones,1642461.0,,,,,,,,
629,PT01M09.00S,2026-01-03T02:47:12.1Z,4,REGULAR,3pt,Jump Shot,[],1631212,20.318659658344284,3.431372549019608,1610612743,107,105,2026-01-03T02:54:40Z,6230000,False,233.0,138.0,1,left,MISS P. Watson 27' pullup 3PT,[1631212],1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,27.09,Missed,,,,,,,,,,,,,,,,,,
630,PT01M07.00S,2026-01-03T02:47:14.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,107,105,2026-01-03T02:47:15Z,6240000,False,,,0,,J. Allen REBOUND (Off:0 Def:12),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,629.0,,,,,,,,,,,,12.0,12.0,0.0,,,
631,PT00M46.00S,2026-01-03T02:47:36.1Z,4,REGULAR,3pt,Jump Shot,[],1628378,65.65374507227332,24.754901960784316,1610612739,107,105,2026-01-03T02:47:42Z,6250000,False,-126.0,270.0,1,right,MISS D. Mitchell 29' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,29.84,Missed,,,,,,,,,,,,,,,,,,
632,PT00M43.00S,2026-01-03T02:47:39.1Z,4,REGULAR,rebound,offensive,[],1629631,,,1610612739,107,105,2026-01-03T02:47:39Z,6260000,False,,,0,,D. Hunter REBOUND (Off:1 Def:4),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,631.0,,,,,,,,,,,,5.0,4.0,1.0,,,
633,PT00M42.10S,2026-01-03T02:47:41.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628378,93.11760840998686,49.26470588235294,1610612739,109,105,2026-01-03T02:47:45Z,6270000,False,-4.0,12.0,1,right,D. Mitchell DUNK (33 PTS) (J. Allen 3 AST),"[1628378, 1628386]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.27,Made,,33.0,J. Allen,1628386.0,3.0,,,,,,,,,,,,,
635,PT00M42.10S,2026-01-03T02:47:50.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,109,105,2026-01-03T02:47:50Z,6290000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M32.20S,2026-01-03T02:49:42.3Z,4,REGULAR,3pt,Jump Shot,[],1641747,11.383048620236531,3.1862745098039214,1610612743,109,105,2026-01-03T02:49:48Z,6300000,False,234.0,55.0,1,left,MISS D. Holmes II 24' 3PT,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Right Corner 3,24+ Right,24.04,Missed,,,,,,,,,,,,,,,,,,
637,PT00M28.50S,2026-01-03T02:49:46.0Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,109,105,2026-01-03T02:49:48Z,6310000,False,,,0,,E. Mobley REBOUND (Off:5 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,636.0,,,,,,,,,,,,11.0,6.0,5.0,,,
638,PT00M13.70S,2026-01-03T02:50:04.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631212,,,1610612739,109,105,2026-01-03T02:50:10Z,6320000,False,,,0,,P. Watson personal FOUL (4 PF) (Hunter 2 FT),"[1631212, 1629631]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627526.0,4.0,0.0,Hunter,1629631.0,,,,,,,,
640,PT00M13.70S,2026-01-03T02:50:26.2Z,4,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,110,105,2026-01-03T02:50:26Z,6340000,False,,,0,,D. Hunter Free Throw 1 of 2 (15 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
641,PT00M13.70S,2026-01-03T02:50:41.3Z,4,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,111,105,2026-01-03T02:50:41Z,6350000,False,,,0,,D. Hunter Free Throw 2 of 2 (16 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
642,PT00M13.70S,2026-01-03T02:50:45.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,111,105,2026-01-03T02:50:45Z,6360000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M05.40S,2026-01-03T02:53:08.0Z,4,REGULAR,3pt,Jump Shot,[],1627750,23.47240473061761,92.15686274509804,1610612743,111,108,2026-01-03T02:59:07Z,6370000,False,-211.0,168.0,1,left,J. Murray 26' 3PT pullup (34 PTS) (S. Jones 1 AST),"[1627750, 1642461]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.96,Made,,34.0,S. Jones,1642461.0,1.0,,,,,,,,,,,,,
645,PT00M05.30S,2026-01-03T02:53:15.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,111,108,2026-01-03T02:53:15Z,6390000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M05.30S,2026-01-03T02:53:16.8Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,111,108,2026-01-03T02:54:25Z,6400000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M05.30S,2026-01-03T02:53:16.8Z,4,REGULAR,substitution,out,[],1641747,,,1610612739,111,108,2026-01-03T02:54:25Z,6410000,False,,,0,,SUB out: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M05.30S,2026-01-03T02:53:16.8Z,4,REGULAR,substitution,in,[],1628366,,,1610612739,111,108,2026-01-03T02:54:25Z,6420000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M05.30S,2026-01-03T02:53:16.8Z,4,REGULAR,substitution,in,[],1628971,,,1610612739,111,108,2026-01-03T02:54:25Z,6430000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M05.30S,2026-01-03T02:54:45.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631212,,,1610612739,111,108,2026-01-03T02:58:28Z,6440000,False,,,0,,P. Watson personal FOUL (5 PF) (Garland 2 FT),"[1631212, 1629636]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,204059.0,5.0,0.0,Garland,1629636.0,,,,,,,,
655,PT00M05.30S,2026-01-03T02:55:29.2Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,112,108,2026-01-03T02:58:10Z,6470000,False,,,0,,D. Garland Free Throw 1 of 2 (17 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
660,PT00M05.30S,2026-01-03T02:55:29.2Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,113,108,2026-01-03T02:58:10Z,6475000,False,,,0,,D. Garland Free Throw 2 of 2 (18 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
656,PT00M00.00S,2026-01-03T02:56:02.6Z,4,REGULAR,3pt,Jump Shot,[],1627750,32.802233902759525,85.04901960784314,1610612743,113,108,2026-01-03T03:00:08Z,6480000,False,-175.0,256.0,1,left,MISS J. Murray 31' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,31.0,Missed,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2026-01-03T02:56:02.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,113,108,2026-01-03T03:00:08Z,6490000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,656.0,,,,,,,,,,,,,,,,,
658,PT00M00.00S,2026-01-03T02:56:07.1Z,4,REGULAR,period,end,[],0,,,1610612743,113,108,2026-01-03T02:56:07Z,6500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2026-01-03T02:56:16.7Z,4,REGULAR,game,end,[],0,,,0,113,108,2026-01-03T02:56:16Z,6510000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
