actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
599,PT02M59.00S,2026-01-10T20:18:21.4Z,4,REGULAR,3pt,Jump Shot,[],1630162,5.206964520367937,96.56862745098039,1610612750,136,121,2026-01-10T20:36:51Z,5920000,False,-233.0,-4.0,1,left,MISS A. Edwards pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,23.28,Missed,,,,,,,,,,,,,,,,,
600,PT02M56.00S,2026-01-10T20:18:24.4Z,4,REGULAR,rebound,offensive,[],1628978,,,1610612750,136,121,2026-01-10T20:23:27Z,5930000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,599.0,3.0,1.0,2.0,,,,,,,,,,,,,
601,PT02M55.00S,2026-01-10T20:18:24.5Z,4,REGULAR,turnover,bad pass,[],1628978,,,1610612750,136,121,2026-01-10T20:23:52Z,5940000,False,,,0,,D. DiVincenzo bad pass TURNOVER (4 TO),"[1628978, 1630596]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,4.0,Mobley,1630596.0
602,PT02M55.00S,2026-01-10T20:18:24.5Z,4,REGULAR,steal,,[],1630596,,,1610612739,136,121,2026-01-10T20:18:31Z,5950000,False,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
603,PT02M50.00S,2026-01-10T20:18:36.6Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612739,136,121,2026-01-10T20:18:49Z,5960000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Mobley 2 FT),"[1629675, 1630596]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,1628171.0,,,,,,,,,,,3.0,0.0,Mobley,1630596.0,,,,,
605,PT02M50.00S,2026-01-10T20:18:53.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612739,136,121,2026-01-10T20:19:28Z,5980000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,out,[],1641772,,,1610612739,136,121,2026-01-10T20:20:39Z,6020000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,out,[],1628978,,,1610612739,136,121,2026-01-10T20:20:39Z,6030000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,out,[],1630183,,,1610612739,136,121,2026-01-10T20:20:39Z,6040000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,out,[],1629675,,,1610612739,136,121,2026-01-10T20:20:39Z,6050000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,out,[],1630162,,,1610612739,136,121,2026-01-10T20:20:39Z,6060000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,out,[],203944,,,1610612739,136,121,2026-01-10T20:20:39Z,6070000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,in,[],1630241,,,1610612739,136,121,2026-01-10T20:20:39Z,6080000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,in,[],1631159,,,1610612739,136,121,2026-01-10T20:20:39Z,6110000,False,,,0,,SUB in: L. Miller,[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,in,[],1642866,,,1610612739,136,121,2026-01-10T20:20:39Z,6120000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,in,[],204060,,,1610612739,136,121,2026-01-10T20:20:39Z,6130000,False,,,0,,SUB in: J. Ingles,[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,in,[],1630548,,,1610612739,136,121,2026-01-10T20:20:39Z,6140000,False,,,0,,SUB in: J. Juzang,[1630548],1610612750.0,MIN,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M50.00S,2026-01-10T20:20:04.1Z,4,REGULAR,substitution,in,[],1642265,,,1610612739,136,121,2026-01-10T20:20:39Z,6150000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M50.00S,2026-01-10T20:20:46.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630596,,,1610612739,137,121,2026-01-10T20:20:46Z,6160000,False,,,0,,E. Mobley Free Throw 1 of 2 (24 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,
631,PT02M50.00S,2026-01-10T20:20:51.0Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,137,121,2026-01-10T20:21:13Z,6170000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M50.00S,2026-01-10T20:20:51.0Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,137,121,2026-01-10T20:21:13Z,6180000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M50.00S,2026-01-10T20:20:51.0Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,137,121,2026-01-10T20:21:13Z,6190000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M50.00S,2026-01-10T20:20:51.0Z,4,REGULAR,substitution,in,[],1642878,,,1610612739,137,121,2026-01-10T20:21:13Z,6200000,False,,,0,,SUB in: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M50.00S,2026-01-10T20:20:51.0Z,4,REGULAR,substitution,in,[],1641772,,,1610612739,137,121,2026-01-10T20:21:13Z,6210000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M50.00S,2026-01-10T20:20:51.0Z,4,REGULAR,substitution,in,[],1641854,,,1610612739,137,121,2026-01-10T20:21:13Z,6220000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M50.00S,2026-01-10T20:20:46.9Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630596,,,1610612739,137,121,2026-01-10T20:21:18Z,6230000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
638,PT02M47.00S,2026-01-10T20:20:49.9Z,4,REGULAR,rebound,defensive,[],1642866,,,1610612750,137,121,2026-01-10T20:21:18Z,6240000,False,,,0,,J. Beringer REBOUND (Off:0 Def:1),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,637.0,1.0,1.0,0.0,,,,,,,,,,,,,
639,PT02M42.00S,2026-01-10T20:21:24.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642281,,,1610612750,137,121,2026-01-10T20:25:24Z,6250000,False,,,0,,J. Tyson take personal FOUL (2 PF) (Dillingham 2 FT),"[1642281, 1642265]",1610612739.0,CLE,take,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,1146.0,,,,,,,,,,,2.0,0.0,Dillingham,1642265.0,,,,,
641,PT02M42.00S,2026-01-10T20:22:01.1Z,4,REGULAR,freethrow,1 of 2,[],1642265,,,1610612750,137,122,2026-01-10T20:23:10Z,6270000,False,,,0,,R. Dillingham Free Throw 1 of 2 (1 PTS),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
671,PT02M42.00S,2026-01-10T20:22:23.8Z,4,REGULAR,substitution,out,[],1630596,,,1610612750,137,122,2026-01-10T20:26:05Z,6275000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M42.00S,2026-01-10T20:22:23.8Z,4,REGULAR,substitution,in,[],1628418,,,1610612750,137,122,2026-01-10T20:26:05Z,6277500,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M42.00S,2026-01-10T20:22:01.1Z,4,REGULAR,freethrow,2 of 2,[],1642265,,,1610612750,137,122,2026-01-10T20:23:10Z,6280000,False,,,0,,MISS R. Dillingham Free Throw 2 of 2,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
652,PT02M42.00S,2026-01-10T20:22:01.1Z,4,REGULAR,rebound,offensive,[],1642866,,,1610612750,137,122,2026-01-10T20:23:10Z,6285000,False,,,0,,J. Beringer REBOUND (Off:1 Def:1),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,642.0,2.0,1.0,1.0,,,,,,,,,,,,,
645,PT02M33.00S,2026-01-10T20:22:26.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642866,10.200394218134035,53.431372549019606,1610612750,137,124,2026-01-10T20:27:20Z,6310000,False,-17.0,43.0,1,left,J. Beringer cutting Layup (2 PTS) (R. Dillingham 1 AST),"[1642866, 1642265]",1610612750.0,MIN,cutting,,,Beringer,J. Beringer,,,,,In The Paint (Non-RA),0-8 Center,,4.67,Made,,,,,2.0,R. Dillingham,1642265.0,1.0,,,,,,,,,
647,PT02M21.00S,2026-01-10T20:22:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642878,92.46057818659659,47.794117647058826,1610612739,139,124,2026-01-10T20:27:50Z,6330000,False,-11.0,18.0,1,right,T. Proctor driving finger roll Layup (2 PTS) (T. Bryant 1 AST),"[1642878, 1628418]",1610612739.0,CLE,driving finger roll,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,,2.14,Made,,,,,2.0,T. Bryant,1628418.0,1.0,,,,,,,,,
648,PT02M09.00S,2026-01-10T20:22:51.4Z,4,REGULAR,turnover,bad pass,[],1642265,,,1610612750,139,124,2026-01-10T20:23:24Z,6340000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 1641772]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Tomlin,1641772.0
649,PT02M09.00S,2026-01-10T20:22:51.4Z,4,REGULAR,steal,,[],1641772,,,1610612739,139,124,2026-01-10T20:22:53Z,6350000,False,,,0,,N. Tomlin STEAL (2 STL),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT02M04.00S,2026-01-10T20:22:56.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641772,92.9862023653088,51.71568627450981,1610612739,141,124,2026-01-10T20:29:55Z,6360000,False,9.0,13.0,1,right,N. Tomlin running DUNK (4 PTS) (T. Proctor 1 AST),"[1641772, 1642878]",1610612739.0,CLE,running,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,1.59,Made,,,,,4.0,T. Proctor,1642878.0,1.0,,,,,,,,,
653,PT01M40.00S,2026-01-10T20:23:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642866,6.521024967148489,50.98039215686274,1610612750,141,126,2026-01-10T20:30:08Z,6380000,False,-5.0,9.0,1,left,J. Beringer cutting Layup (4 PTS) (J. Ingles 2 AST),"[1642866, 204060]",1610612750.0,MIN,cutting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,1.01,Made,,,,,4.0,J. Ingles,204060.0,2.0,,,,,,,,,
655,PT01M29.00S,2026-01-10T20:23:33.2Z,4,REGULAR,turnover,bad pass,[],1642878,,,1610612739,141,126,2026-01-10T20:23:37Z,6400000,False,,,0,,T. Proctor bad pass TURNOVER (1 TO),"[1642878, 1630548]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Juzang,1630548.0
656,PT01M29.00S,2026-01-10T20:23:33.2Z,4,REGULAR,steal,,[],1630548,,,1610612750,141,126,2026-01-10T20:23:35Z,6410000,False,,,0,,J. Juzang STEAL (1 STL),[1630548],1610612750.0,MIN,,,,Juzang,J. Juzang,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
657,PT01M27.00S,2026-01-10T20:23:44.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641772,,,1610612750,141,126,2026-01-10T20:30:51Z,6420000,False,,,0,,N. Tomlin personal FOUL (3 PF) (Juzang 2 FT),"[1641772, 1630548]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Mid-Range,16-24 Left Center,1628171.0,,,,,,,,,,,3.0,0.0,Juzang,1630548.0,,,,,
659,PT01M27.00S,2026-01-10T20:24:10.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630548,,,1610612750,141,127,2026-01-10T20:30:55Z,6440000,False,,,0,,J. Juzang Free Throw 1 of 2 (1 PTS),[1630548],1610612750.0,MIN,,,,Juzang,J. Juzang,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
660,PT01M27.00S,2026-01-10T20:24:10.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630548,,,1610612750,141,128,2026-01-10T20:30:55Z,6450000,False,,,0,,J. Juzang Free Throw 2 of 2 (2 PTS),[1630548],1610612750.0,MIN,,,,Juzang,J. Juzang,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
661,PT01M17.00S,2026-01-10T20:24:37.2Z,4,REGULAR,3pt,Jump Shot,[],1628418,74.72076215505913,84.06862745098039,1610612739,144,128,2026-01-10T20:24:40Z,6460000,False,170.0,185.0,1,right,T. Bryant 25' 3PT  (3 PTS) (C. Porter Jr. 8 AST),"[1628418, 1641854]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,25.15,Made,,,,,3.0,C. Porter Jr.,1641854.0,8.0,,,,,,,,,
663,PT00M57.00S,2026-01-10T20:25:02.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642878,,,1610612750,144,128,2026-01-10T20:25:10Z,6480000,False,,,0,,T. Proctor shooting personal FOUL (1 PF) (Ingles 2 FT),"[1642878, 204060]",1610612739.0,CLE,shooting,,,Proctor,T. Proctor,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,1.0,0.0,Ingles,204060.0,,,,,
665,PT00M57.00S,2026-01-10T20:25:26.1Z,4,REGULAR,freethrow,1 of 2,[],204060,,,1610612750,144,129,2026-01-10T20:25:26Z,6500000,False,,,0,,J. Ingles Free Throw 1 of 2 (4 PTS),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
666,PT00M57.00S,2026-01-10T20:25:35.7Z,4,REGULAR,freethrow,2 of 2,[],204060,,,1610612750,144,130,2026-01-10T20:25:35Z,6510000,False,,,0,,J. Ingles Free Throw 2 of 2 (5 PTS),[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
667,PT00M41.90S,2026-01-10T20:25:52.2Z,4,REGULAR,turnover,lost ball,[],1642281,,,1610612739,144,130,2026-01-10T20:25:56Z,6520000,False,,,0,,J. Tyson lost ball TURNOVER (2 TO),"[1642281, 1642866]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Beringer,1642866.0
668,PT00M41.90S,2026-01-10T20:25:52.2Z,4,REGULAR,steal,,[],1642866,,,1610612750,144,130,2026-01-10T20:25:55Z,6530000,False,,,0,,J. Beringer STEAL (1 STL),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
669,PT00M37.10S,2026-01-10T20:25:57.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642866,6.783837056504599,51.470588235294116,1610612750,144,132,2026-01-10T20:32:14Z,6540000,False,-7.0,11.0,1,left,J. Beringer running alley-oop DUNK (6 PTS) (J. Ingles 3 AST),"[1642866, 204060]",1610612750.0,MIN,running alley-oop,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,1.35,Made,,,,,6.0,J. Ingles,204060.0,3.0,,,,,,,,,
673,PT00M23.80S,2026-01-10T20:26:16.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642281,92.9862023653088,50.49019607843137,1610612739,144,132,2026-01-10T20:35:22Z,6560000,False,2.0,13.0,1,right,MISS J. Tyson driving DUNK,[1642281],1610612739.0,CLE,driving,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,1.36,Missed,,,,,,,,,,,,,,,,,
674,PT00M19.90S,2026-01-10T20:26:20.4Z,4,REGULAR,rebound,defensive,[],1642265,,,1610612750,144,132,2026-01-10T20:35:22Z,6570000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:1),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,673.0,1.0,1.0,0.0,,,,,,,,,,,,,
675,PT00M19.40S,2026-01-10T20:26:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,6.521024967148489,52.20588235294118,1610612750,144,132,2026-01-10T20:33:56Z,6580000,False,-11.0,9.0,1,left,MISS R. Dillingham driving Layup - blocked,"[1642265, 1628418]",1610612750.0,MIN,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,1.41,Missed,,,,,,,,,,,,,Bryant,1628418.0,,,
676,PT00M19.40S,2026-01-10T20:26:21.8Z,4,REGULAR,block,,[],1628418,,,1610612750,144,132,2026-01-10T20:26:24Z,6590000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
677,PT00M17.70S,2026-01-10T20:26:23.5Z,4,REGULAR,rebound,offensive,[],1631159,,,1610612750,144,132,2026-01-10T20:33:56Z,6600000,False,,,0,,L. Miller REBOUND (Off:1 Def:0),[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,,,675.0,1.0,0.0,1.0,,,,,,,,,,,,,
678,PT00M17.10S,2026-01-10T20:26:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631159,8.360709592641262,48.77450980392157,1610612750,144,132,2026-01-10T20:34:21Z,6610000,False,6.0,26.0,1,left,MISS L. Miller putback Layup,[1631159],1610612750.0,MIN,putback,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,,2.68,Missed,,,,,,,,,,,,,,,,,
679,PT00M15.60S,2026-01-10T20:26:30.4Z,4,REGULAR,rebound,offensive,[],1630548,,,1610612750,144,132,2026-01-10T20:34:17Z,6620000,False,,,0,,J. Juzang REBOUND (Off:1 Def:0),[1630548],1610612750.0,MIN,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,678.0,1.0,0.0,1.0,,,,,,,,,,,,,
680,PT00M12.60S,2026-01-10T20:26:35.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630548,8.09789750328515,49.01960784313725,1610612750,144,134,2026-01-10T20:34:38Z,6630000,False,5.0,24.0,1,left,J. Juzang putback Layup (4 PTS),[1630548],1610612750.0,MIN,putback,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,2.41,Made,,,,,4.0,,,,,,,,,,,,
681,PT00M12.60S,2026-01-10T20:26:43.2Z,4,REGULAR,violation,defensive goaltending,[],1628418,,,1610612750,144,134,2026-01-10T20:34:53Z,6640000,False,,,0,,T. Bryant defensive goaltending VIOLATION,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,1627962.0,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2026-01-10T20:27:20.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642281,93.51182654402102,52.20588235294118,1610612739,146,134,2026-01-10T20:36:11Z,6650000,False,11.0,8.0,1,right,J. Tyson driving DUNK (23 PTS) (N. Tomlin 2 AST),"[1642281, 1641772]",1610612739.0,CLE,driving,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,1.39,Made,,,,,23.0,N. Tomlin,1641772.0,2.0,,,,,,,,,
685,PT00M00.00S,2026-01-10T20:28:01.6Z,4,REGULAR,period,end,[],0,,,1610612750,146,134,2026-01-10T20:28:01Z,6670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M00.00S,2026-01-10T20:28:55.9Z,4,REGULAR,game,end,[],0,,,0,146,134,2026-01-10T20:28:55Z,6680000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
