actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
611,PT03M58.00S,2026-02-20T02:13:29.1Z,4,REGULAR,rebound,defensive,[],1631165,,,1610612739,108,77,2026-02-20T02:13:31Z,5930000,False,,,0,,K. Ellis REBOUND (Off:0 Def:3),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,,,,610.0,,,,,3.0,3.0,0.0,,,,,,
612,PT03M50.00S,2026-02-20T02:13:37.9Z,4,REGULAR,3pt,Jump Shot,[],1626204,19.267411300919843,92.8921568627451,1610612739,108,77,2026-02-20T02:13:42Z,5940000,False,-214.0,129.0,1,left,MISS L. Nance Jr. 25' 3PT,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.01,,,,,,,,,,,
613,PT03M50.00S,2026-02-20T02:13:40.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,108,77,2026-02-20T02:13:40Z,5950000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,612.0,,,,,,,,,,,,,
615,PT03M44.00S,2026-02-20T02:13:57.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642878,13.87976346911958,37.5,1610612739,110,77,2026-02-20T02:14:03Z,5970000,False,62.0,78.0,1,left,T. Proctor 10' fadeaway Jump Shot (6 PTS),[1642878],1610612739.0,CLE,fadeaway,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,6.0,10.0,,,,,,,,,,,
616,PT03M32.00S,2026-02-20T02:14:10.1Z,4,REGULAR,3pt,Jump Shot,[],1630534,95.3515111695138,2.941176470588235,1610612751,110,80,2026-02-20T02:14:14Z,5980000,False,-235.0,-9.0,1,right,O. Agbaji 3PT  (13 PTS) (N. Traore 4 AST),"[1630534, 1642849]",1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,Made,,13.0,23.55,,,,,,N. Traore,1642849.0,4.0,,,
618,PT03M15.00S,2026-02-20T02:14:29.0Z,4,REGULAR,turnover,out-of-bounds,[],1642400,,,1610612739,110,80,2026-02-20T02:14:36Z,6000000,False,,,0,,T. Enaruna step out-of-bounds TURNOVER (1 TO),[1642400],1610612739.0,CLE,step,,,Enaruna,T. Enaruna,,,,,Mid-Range,16-24 Right,1630886.0,,,,,,,,,,,,,,,,,1.0,,
619,PT03M02.00S,2026-02-20T02:14:47.1Z,4,REGULAR,turnover,lost ball,[],1642849,,,1610612751,110,80,2026-02-20T02:14:53Z,6010000,False,,,0,,N. Traore lost ball TURNOVER (4 TO),"[1642849, 1631165]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,4.0,Ellis,1631165.0
620,PT03M02.00S,2026-02-20T02:14:47.1Z,4,REGULAR,steal,,[],1631165,,,1610612739,110,80,2026-02-20T02:17:34Z,6020000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
621,PT02M57.00S,2026-02-20T02:14:56.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641854,7.703679369250986,50.98039215686274,1610612739,112,80,2026-02-20T02:15:09Z,6030000,False,-5.0,20.0,1,left,C. Porter Jr. running Layup (2 PTS),[1641854],1610612739.0,CLE,running,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.05,,,,,,,,,,,
622,PT02M42.00S,2026-02-20T02:15:07.2Z,4,REGULAR,3pt,Jump Shot,[],1642874,64.86530880420499,17.647058823529413,1610612751,112,80,2026-02-20T02:15:11Z,6040000,False,-162.0,278.0,1,right,MISS D. Wolf 32' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,32.15,,,,,,,,,,,
623,PT02M39.00S,2026-02-20T02:15:10.2Z,4,REGULAR,rebound,defensive,[],1642400,,,1610612739,112,80,2026-02-20T02:15:11Z,6050000,False,,,0,,T. Enaruna REBOUND (Off:0 Def:1),[1642400],1610612739.0,CLE,,,,Enaruna,T. Enaruna,,,,,Above the Break 3,24+ Left Center,,,,,,,622.0,,,,,1.0,1.0,0.0,,,,,,
624,PT02M17.00S,2026-02-20T02:15:33.0Z,4,REGULAR,3pt,Jump Shot,[],1642878,32.013797634691194,29.166666666666668,1610612739,112,80,2026-02-20T02:15:36Z,6060000,False,104.0,248.0,1,left,MISS T. Proctor 26' 3PT,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.94,,,,,,,,,,,
625,PT02M14.00S,2026-02-20T02:15:36.0Z,4,REGULAR,rebound,defensive,[],1642874,,,1610612751,112,80,2026-02-20T02:15:36Z,6070000,False,,,0,,D. Wolf REBOUND (Off:1 Def:4),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,,,,624.0,,,,,5.0,4.0,1.0,,,,,,
626,PT02M01.00S,2026-02-20T02:15:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,93.77463863337714,49.754901960784316,1610612751,112,82,2026-02-20T02:19:27Z,6080000,False,-1.0,6.0,1,right,D. Wolf driving Layup (11 PTS) (N. Traore 5 AST),"[1642874, 1642849]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,0.61,,,,,,N. Traore,1642849.0,5.0,,,
628,PT01M40.00S,2026-02-20T02:16:13.4Z,4,REGULAR,3pt,Jump Shot,[],1642400,4.993429697766097,3.209252450980392,1610612739,112,82,2026-02-20T02:16:19Z,6100000,False,234.0,-6.0,1,left,MISS T. Enaruna 3PT,[1642400],1610612739.0,CLE,,,,Enaruna,T. Enaruna,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.41,,,,,,,,,,,
629,PT01M38.00S,2026-02-20T02:16:15.4Z,4,REGULAR,rebound,defensive,[],1642874,,,1610612751,112,82,2026-02-20T02:16:19Z,6110000,False,,,0,,D. Wolf REBOUND (Off:1 Def:5),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,,,,,,,628.0,,,,,6.0,5.0,1.0,,,,,,
630,PT01M27.00S,2026-02-20T02:16:27.2Z,4,REGULAR,3pt,Jump Shot,[],1642856,77.87450722733246,7.8431372549019605,1610612751,112,82,2026-02-20T02:16:31Z,6120000,False,-211.0,155.0,1,right,MISS E. Dëmin 26' step back 3PT,[1642856],1610612751.0,BKN,step back,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.19,,,,,,,,,,,
631,PT01M23.00S,2026-02-20T02:16:31.2Z,4,REGULAR,rebound,defensive,[],1642878,,,1610612739,112,82,2026-02-20T02:16:31Z,6130000,False,,,0,,T. Proctor REBOUND (Off:0 Def:2),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left Center,,,,,,,630.0,,,,,2.0,2.0,0.0,,,,,,
632,PT01M14.00S,2026-02-20T02:16:40.2Z,4,REGULAR,3pt,Jump Shot,[],1626204,3.892904073587385,98.0392156862745,1610612739,112,82,2026-02-20T02:16:45Z,6140000,False,-240.0,-16.0,1,left,MISS L. Nance Jr. 24' 3PT,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,24.07,,,,,,,,,,,
633,PT01M12.00S,2026-02-20T02:16:42.2Z,4,REGULAR,rebound,defensive,[],1642856,,,1610612751,112,82,2026-02-20T02:16:45Z,6150000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:5),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Left Corner 3,24+ Left,,,,,,,632.0,,,,,5.0,5.0,0.0,,,,,,
634,PT01M09.00S,2026-02-20T02:16:48.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641854,,,1610612751,112,82,2026-02-20T02:16:57Z,6160000,False,,,0,,C. Porter Jr. personal FOUL (2 PF) (Dëmin 2 FT),"[1641854, 1642856]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,200833.0,2.0,0.0,Dëmin,1642856.0,,,,,,,,,,,,,,,
636,PT01M09.00S,2026-02-20T02:17:12.8Z,4,REGULAR,freethrow,1 of 2,[],1642856,,,1610612751,112,83,2026-02-20T02:17:12Z,6180000,False,,,0,,E. Dëmin Free Throw 1 of 2 (9 PTS),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
637,PT01M09.00S,2026-02-20T02:17:24.8Z,4,REGULAR,freethrow,2 of 2,[],1642856,,,1610612751,112,84,2026-02-20T02:17:24Z,6190000,False,,,0,,E. Dëmin Free Throw 2 of 2 (10 PTS),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
638,PT00M55.50S,2026-02-20T02:17:40.6Z,4,REGULAR,3pt,Jump Shot,[],1641854,20.18725361366623,92.64705882352942,1610612739,112,84,2026-02-20T02:17:50Z,6200000,False,-213.0,137.0,1,left,MISS C. Porter Jr. 25' 3PT,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.36,,,,,,,,,,,
639,PT00M53.50S,2026-02-20T02:17:42.4Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612739,112,84,2026-02-20T02:17:42Z,6210000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:2),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,638.0,,,,,4.0,2.0,2.0,,,,,,
640,PT00M50.20S,2026-02-20T02:17:45.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631165,3.892904073587385,97.54901960784314,1610612739,112,84,2026-02-20T02:18:07Z,6220000,False,-238.0,-16.0,1,left,MISS K. Ellis 3PT,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.82,,,,,,,,,,,
641,PT00M50.20S,2026-02-20T02:17:45.7Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,112,84,2026-02-20T02:18:07Z,6230000,False,,,0,,J. Wilson REBOUND (Off:0 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,,640.0,,,,,3.0,3.0,0.0,,,,,,
642,PT00M49.70S,2026-02-20T02:18:03.7Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626204,,,1610612751,112,84,2026-02-20T02:18:25Z,6240000,False,,,0,,L. Nance Jr. technical FOUL (1 Tech),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,2.0,1.0,,,,,,,,,,,,,,,,,
643,PT00M49.70S,2026-02-20T02:18:32.8Z,4,REGULAR,freethrow,1 of 1,[],1642856,,,1610612751,112,84,2026-02-20T02:18:32Z,6250000,False,,,0,,MISS E. Dëmin technical Free Throw 1 of 1,[1642856],1610612751.0,BKN,technical,,,Dëmin,E. Dëmin,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
644,PT00M49.70S,2026-02-20T02:18:32.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,112,84,2026-02-20T02:18:32Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,643.0,,,,,,,,,,,,,
645,PT00M33.20S,2026-02-20T02:19:24.8Z,4,REGULAR,3pt,Jump Shot,[],1642856,80.89684625492772,93.13725490196079,1610612751,112,84,2026-02-20T02:19:28Z,6270000,False,216.0,127.0,1,right,MISS E. Dëmin 25' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.04,,,,,,,,,,,
646,PT00M30.50S,2026-02-20T02:19:27.5Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612739,112,84,2026-02-20T02:19:28Z,6280000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:3),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,645.0,,,,,5.0,3.0,2.0,,,,,,
647,PT00M08.50S,2026-02-20T02:19:50.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,112,84,2026-02-20T02:19:55Z,6290000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,202041.0,,,,,,,,,,,,,,,,,,,
648,PT00M00.00S,2026-02-20T02:20:07.0Z,4,REGULAR,period,end,[],0,,,1610612751,112,84,2026-02-20T02:20:07Z,6300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M00.00S,2026-02-20T02:20:30.4Z,4,REGULAR,game,end,[],0,,,0,112,84,2026-02-20T02:20:30Z,6310000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
