actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
639,PT03M48.00S,2021-10-26T04:43:24.8Z,4,REGULAR,rebound,defensive,[],1629604,,,1610612757,106,73,2021-10-26T04:43:24Z,6320000,,,0,,C. Elleby REBOUND (Off:0 Def:2),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,638.0,2.0,2.0,0.0,,,,,,,
640,PT03M43.00S,2021-10-26T04:43:30.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203469,7.933639947437584,49.26470588235294,1610612757,106,75,2021-10-26T04:43:45Z,6330000,4.0,22.0,1,left,C. Zeller DUNK (3 PTS) (D. Smith Jr. 2 AST),"[203469, 1628372]",1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,2.24,Made,3.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,,
642,PT03M19.00S,2021-10-26T04:43:57.2Z,4,REGULAR,foul,personal,['2freethrow'],1630535,,,1610612746,106,75,2021-10-26T04:44:07Z,6350000,,,0,,G. Brown III shooting personal FOUL (2 PF) (Scrubb 2 FT),"[1630535, 1630206]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,2715.0,,,2.0,0.0,Scrubb,1630206.0
644,PT03M19.00S,2021-10-26T04:44:25.1Z,4,REGULAR,freethrow,1 of 2,[],1630206,,,1610612746,106,75,2021-10-26T04:44:25Z,6370000,,,0,,MISS J. Scrubb Free Throw 1 of 2,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,Missed,,,,,,,,,,,,,,,
645,PT03M19.00S,2021-10-26T04:44:25.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,106,75,2021-10-26T04:44:25Z,6380000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,644.0,,,,,,,,,,
646,PT03M19.00S,2021-10-26T04:44:36.0Z,4,REGULAR,freethrow,2 of 2,[],1630206,,,1610612746,107,75,2021-10-26T04:44:36Z,6390000,,,0,,J. Scrubb Free Throw 2 of 2 (1 PTS),[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
647,PT03M09.00S,2021-10-26T04:44:49.4Z,4,REGULAR,3pt,Jump Shot,[],203463,29.878449408672807,75.0,1610612757,107,75,2021-10-26T04:44:55Z,6400000,-125.0,228.0,1,left,MISS B. McLemore 26' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,26.04,Missed,,,,,,,,,,,,,,,
648,PT03M07.00S,2021-10-26T04:44:51.4Z,4,REGULAR,rebound,defensive,[],1630206,,,1610612746,107,75,2021-10-26T04:44:55Z,6410000,,,0,,J. Scrubb REBOUND (Off:0 Def:1),[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,647.0,1.0,1.0,0.0,,,,,,,
649,PT03M03.00S,2021-10-26T04:44:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630206,92.95335085413929,49.01960784313726,1610612746,107,75,2021-10-26T04:45:04Z,6420000,-5.0,14.0,1,right,MISS J. Scrubb running finger roll Layup,[1630206],1610612746.0,LAC,running finger roll,,,Scrubb,J. Scrubb,,,,,,,,1.45,Missed,,,,,,,,,,,,,,,
650,PT03M00.00S,2021-10-26T04:44:58.5Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,107,75,2021-10-26T04:44:58Z,6430000,,,0,,G. Brown III REBOUND (Off:0 Def:3),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,649.0,3.0,3.0,0.0,,,,,,,
651,PT02M56.00S,2021-10-26T04:45:05.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630527,,,1610612757,107,75,2021-10-26T04:45:14Z,6440000,,,0,,B. Boston Jr. personal FOUL (1 PF) (Zeller 2 FT),"[1630527, 203469]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Zeller,203469.0
653,PT02M56.00S,2021-10-26T04:45:31.6Z,4,REGULAR,freethrow,1 of 2,[],203469,,,1610612757,107,75,2021-10-26T04:45:31Z,6460000,,,0,,MISS C. Zeller Free Throw 1 of 2,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,Missed,,,,,,,,,,,,,,,
654,PT02M56.00S,2021-10-26T04:45:31.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,107,75,2021-10-26T04:45:31Z,6470000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,653.0,,,,,,,,,,
655,PT02M56.00S,2021-10-26T04:45:47.5Z,4,REGULAR,freethrow,2 of 2,[],203469,,,1610612757,107,76,2021-10-26T04:45:47Z,6480000,,,0,,C. Zeller Free Throw 2 of 2 (4 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
656,PT02M38.00S,2021-10-26T04:46:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,88.87976346911958,55.3921568627451,1610612746,109,76,2021-10-26T04:46:13Z,6490000,27.0,52.0,1,right,J. Winslow floating Jump Shot (6 PTS) (T. Mann 4 AST),"[1626159, 1629611]",1610612746.0,LAC,floating,,,Winslow,J. Winslow,,,,,,,,5.86,Made,6.0,T. Mann,1629611.0,4.0,,,,,,,,,,,
658,PT02M29.00S,2021-10-26T04:46:15.8Z,4,REGULAR,turnover,bad pass,[],1629604,,,1610612757,109,76,2021-10-26T04:46:24Z,6510000,,,0,,C. Elleby bad pass TURNOVER (2 TO),"[1629604, 1629611]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,2.0,Mann,1629611.0,,,,,,,,,,,,,,,,,
659,PT02M29.00S,2021-10-26T04:46:15.8Z,4,REGULAR,steal,,[],1629611,,,1610612746,109,76,2021-10-26T04:46:18Z,6520000,,,0,,T. Mann STEAL (4 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M27.00S,2021-10-26T04:46:20.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629604,,,1610612746,109,76,2021-10-26T04:46:41Z,6530000,,,0,,C. Elleby shooting personal FOUL (1 PF) (Coffey 2 FT),"[1629604, 1629599]",1610612757.0,POR,shooting,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Coffey,1629599.0
662,PT02M27.00S,2021-10-26T04:46:55.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629599,,,1610612746,110,76,2021-10-26T04:46:55Z,6550000,,,0,,A. Coffey Free Throw 1 of 2 (4 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
663,PT02M27.00S,2021-10-26T04:47:06.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629599,,,1610612746,111,76,2021-10-26T04:47:06Z,6560000,,,0,,A. Coffey Free Throw 2 of 2 (5 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
664,PT02M16.00S,2021-10-26T04:47:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,6.964520367936927,61.17110906862745,1610612757,111,78,2021-10-26T04:47:28Z,6570000,-56.0,13.0,1,left,D. Smith Jr. driving bank Jump Shot (7 PTS),[1628372],1610612757.0,POR,driving bank,,,Smith Jr.,D. Smith Jr.,,,,,,,,5.74,Made,7.0,,,,,,,,,,,,,,
665,PT02M03.00S,2021-10-26T04:47:30.7Z,4,REGULAR,turnover,bad pass,[],1626159,,,1610612746,111,78,2021-10-26T04:47:36Z,6580000,,,0,,J. Winslow bad pass TURNOVER (2 TO),"[1626159, 1628372]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,2.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,
666,PT02M03.00S,2021-10-26T04:47:30.7Z,4,REGULAR,steal,,[],1628372,,,1610612757,111,78,2021-10-26T04:47:33Z,6590000,,,0,,D. Smith Jr. STEAL (3 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M59.00S,2021-10-26T04:47:36.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203469,6.8823915900131425,50.0,1610612757,111,80,2021-10-26T04:47:42Z,6600000,0.0,12.0,1,left,C. Zeller running Layup (6 PTS) (G. Brown III 1 AST),"[203469, 1630535]",1610612757.0,POR,running,,,Zeller,C. Zeller,,,,,,,,1.22,Made,6.0,G. Brown III,1630535.0,1.0,,,,,,,,,,,
669,PT01M50.00S,2021-10-26T04:47:46.5Z,4,REGULAR,3pt,Jump Shot,[],1629599,74.4250985545335,81.61764705882354,1610612746,111,80,2021-10-26T04:47:54Z,6620000,158.0,188.0,1,right,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,24.56,Missed,,,,,,,,,,,,,,,
670,PT01M47.00S,2021-10-26T04:47:49.5Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,111,80,2021-10-26T04:47:54Z,6630000,,,0,,T. Mann REBOUND (Off:2 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,669.0,5.0,3.0,2.0,,,,,,,
671,PT01M47.00S,2021-10-26T04:47:53.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,111,80,2021-10-26T04:47:53Z,6640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M42.00S,2021-10-26T04:48:16.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630206,89.4053876478318,50.73529411764706,1610612746,113,80,2021-10-26T04:48:21Z,6650000,4.0,47.0,1,right,J. Scrubb floating Jump Shot (3 PTS) (T. Mann 5 AST),"[1630206, 1629611]",1610612746.0,LAC,floating,,,Scrubb,J. Scrubb,,,,,,,,4.72,Made,3.0,T. Mann,1629611.0,5.0,,,,,,,,,,,
674,PT01M31.00S,2021-10-26T04:48:32.7Z,4,REGULAR,turnover,out-of-bounds,[],1630535,,,1610612757,113,80,2021-10-26T04:48:39Z,6670000,,,0,,G. Brown III lost ball out-of-bounds TURNOVER (2 TO),[1630535],1610612757.0,POR,lost ball,,,Brown III,G. Brown III,,,,,2.0,,,,,,,,,,,,,201638.0,,,,,,
675,PT01M19.00S,2021-10-26T04:48:49.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630527,77.44743758212877,49.01960784313726,1610612746,113,80,2021-10-26T04:48:53Z,6680000,-5.0,159.0,1,right,MISS B. Boston Jr. 15' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,,,,15.96,Missed,,,,,,,,,,,,,,,
676,PT01M15.00S,2021-10-26T04:48:51.9Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,113,80,2021-10-26T04:48:51Z,6690000,,,0,,G. Brown III REBOUND (Off:0 Def:4),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,675.0,4.0,4.0,0.0,,,,,,,
677,PT01M09.00S,2021-10-26T04:49:00.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630206,,,1610612757,113,80,2021-10-26T04:49:07Z,6700000,,,0,,J. Scrubb shooting personal FOUL (2 PF) (Zeller 2 FT),"[1630206, 203469]",1610612746.0,LAC,shooting,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,201638.0,,,2.0,0.0,Zeller,203469.0
679,PT01M09.00S,2021-10-26T04:49:24.0Z,4,REGULAR,freethrow,1 of 2,[],203469,,,1610612757,113,81,2021-10-26T04:49:24Z,6720000,,,0,,C. Zeller Free Throw 1 of 2 (7 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
680,PT01M09.00S,2021-10-26T04:49:39.4Z,4,REGULAR,freethrow,2 of 2,[],203469,,,1610612757,113,82,2021-10-26T04:49:39Z,6730000,,,0,,C. Zeller Free Throw 2 of 2 (8 PTS),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
681,PT00M59.50S,2021-10-26T04:49:50.1Z,4,REGULAR,3pt,Jump Shot,[],1630206,71.27135348226018,85.7843137254902,1610612746,113,82,2021-10-26T04:49:55Z,6740000,179.0,218.0,1,right,MISS J. Scrubb 28' 3PT,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,28.16,Missed,,,,,,,,,,,,,,,
682,PT00M56.60S,2021-10-26T04:49:53.0Z,4,REGULAR,rebound,defensive,[],203469,,,1610612757,113,82,2021-10-26T04:49:55Z,6750000,,,0,,C. Zeller REBOUND (Off:0 Def:3),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,681.0,3.0,3.0,0.0,,,,,,,
683,PT00M46.00S,2021-10-26T04:50:03.8Z,4,REGULAR,3pt,Jump Shot,[],203463,19.628777923784497,94.8529411764706,1610612757,113,82,2021-10-26T04:50:12Z,6760000,-224.0,132.0,1,left,MISS B. McLemore 26' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,26.03,Missed,,,,,,,,,,,,,,,
684,PT00M42.70S,2021-10-26T04:50:07.2Z,4,REGULAR,rebound,offensive,[],1630535,,,1610612757,113,82,2021-10-26T04:50:07Z,6770000,,,0,,G. Brown III REBOUND (Off:1 Def:4),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,683.0,5.0,4.0,1.0,,,,,,,
685,PT00M42.70S,2021-10-26T04:50:08.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630535,7.670827858081481,53.431372549019606,1610612757,113,84,2021-10-26T04:50:18Z,6780000,-17.0,20.0,1,left,G. Brown III Layup (4 PTS),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,2.61,Made,4.0,,,,,,,,,,,,,,
686,PT00M42.70S,2021-10-26T04:50:12.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630206,,,1610612757,113,84,2021-10-26T04:50:18Z,6790000,,,0,,J. Scrubb shooting personal FOUL (3 PF) (Brown III 1 FT),"[1630206, 1630535]",1610612746.0,LAC,shooting,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,2715.0,,,3.0,0.0,Brown III,1630535.0
688,PT00M42.70S,2021-10-26T04:50:39.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630535,,,1610612757,113,84,2021-10-26T04:50:46Z,6810000,,,0,,MISS G. Brown III Free Throw 1 of 1,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,Missed,,,,,,,,,,,,,,,
689,PT00M38.90S,2021-10-26T04:50:42.8Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612746,113,84,2021-10-26T04:50:46Z,6820000,,,0,,J. Winslow REBOUND (Off:0 Def:3),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,688.0,3.0,3.0,0.0,,,,,,,
690,PT00M28.00S,2021-10-26T04:50:51.2Z,4,REGULAR,3pt,Jump Shot,[],1630206,75.47634691195795,88.72549019607843,1610612746,116,84,2021-10-26T04:51:01Z,6830000,194.0,178.0,1,right,J. Scrubb 26' 3PT  (6 PTS) (B. Boston Jr. 1 AST),"[1630206, 1630527]",1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,26.3,Made,6.0,B. Boston Jr.,1630527.0,1.0,,,,,,,,,,,
692,PT00M15.50S,2021-10-26T04:51:08.4Z,4,REGULAR,2pt,Jump Shot,[],203463,27.38173455978975,66.42156862745098,1610612757,116,86,2021-10-26T04:51:12Z,6850000,-82.0,205.0,1,left,B. McLemore 22' Jump Shot (4 PTS) (D. Smith Jr. 3 AST),"[203463, 1628372]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,22.07,Made,4.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,,,
694,PT00M00.00S,2021-10-26T04:51:28.6Z,4,REGULAR,period,end,[],0,,,1610612746,116,86,2021-10-26T04:51:28Z,6870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M00.00S,2021-10-26T04:53:24.8Z,4,REGULAR,game,end,[],0,,,0,116,86,2021-10-26T04:53:24Z,6880000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
