actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
533,PT09M32.00S,2022-01-17T22:30:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202339,7.145203679369246,47.549019607843135,1610612746,107,96,2022-01-17T22:30:14Z,5290000,12.0,15.0,1,left,MISS E. Bledsoe driving Layup - blocked,"[202339, 1627734]",1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,,,,,1.92,Missed,,,,,,,,,,,,,Sabonis,1627734.0
534,PT09M32.00S,2022-01-17T22:30:05.2Z,4,REGULAR,block,,[],1627734,,,1610612746,107,96,2022-01-17T22:30:08Z,5300000,,,0,,D. Sabonis BLOCK (2 BLK),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M32.00S,2022-01-17T22:30:05.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,107,96,2022-01-17T22:30:14Z,5310000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,533.0,,,,,,,,,
536,PT09M32.00S,2022-01-17T22:30:09.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,107,96,2022-01-17T22:30:09Z,5320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M19.00S,2022-01-17T22:30:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,93.47897503285151,52.94117647058824,1610612754,107,98,2022-01-17T22:34:32Z,5330000,15.0,9.0,1,right,C. Duarte driving finger roll Layup (21 PTS),[1630537],1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,,,,,1.71,Made,21.0,,,,,,,,,,,,,
538,PT08M57.00S,2022-01-17T22:30:48.5Z,4,REGULAR,3pt,Jump Shot,[],1629599,9.247700394218143,4.656862745098039,1610612746,107,98,2022-01-17T22:30:59Z,5340000,227.0,34.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,22.93,Missed,,,,,,,,,,,,,,
539,PT08M54.00S,2022-01-17T22:30:51.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,107,98,2022-01-17T22:30:59Z,5350000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,538.0,,,,,,,,,
540,PT08M54.00S,2022-01-17T22:30:55.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,107,98,2022-01-17T22:30:55Z,5360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M45.00S,2022-01-17T22:31:25.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202339,32.37516425755584,31.372549019607845,1610612746,107,98,2022-01-17T22:31:31Z,5370000,93.0,252.0,1,left,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,26.85,Missed,,,,,,,,,,,,,,
542,PT08M41.00S,2022-01-17T22:31:29.5Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,107,98,2022-01-17T22:31:31Z,5380000,,,0,,C. LeVert REBOUND (Off:0 Def:6),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,541.0,6.0,6.0,0.0,,,,,,
543,PT08M36.00S,2022-01-17T22:31:33.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,68.64323258869908,64.2156862745098,1610612754,107,98,2022-01-17T22:31:45Z,5390000,71.0,242.0,1,right,MISS C. LeVert 25' running pullup 3PT,[1627747],1610612754.0,IND,running pullup,,,LeVert,C. LeVert,,,,,,,,,25.25,Missed,,,,,,,,,,,,,,
544,PT08M33.00S,2022-01-17T22:31:36.4Z,4,REGULAR,rebound,offensive,[],1630537,,,1610612754,107,98,2022-01-17T22:31:45Z,5400000,,,0,,C. Duarte REBOUND (Off:2 Def:5),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,543.0,7.0,5.0,2.0,,,,,,
545,PT08M24.00S,2022-01-17T22:31:46.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629048,85.98883048620237,50.0,1610612754,107,98,2022-01-17T22:31:53Z,5410000,0.0,79.0,1,right,MISS G. Bitadze 7' floating Shot,[1629048],1610612754.0,IND,floating,,,Bitadze,G. Bitadze,,,,,,,,,7.92,Missed,,,,,,,,,,,,,,
546,PT08M21.00S,2022-01-17T22:31:49.4Z,4,REGULAR,rebound,offensive,[],203200,,,1610612754,107,98,2022-01-17T22:31:49Z,5420000,,,0,,J. Holiday REBOUND (Off:1 Def:0),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,545.0,1.0,0.0,1.0,,,,,,
547,PT08M14.00S,2022-01-17T22:31:55.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,93.2161629434954,46.07843137254902,1610612754,107,100,2022-01-17T22:32:01Z,5430000,-20.0,11.0,1,right,C. LeVert driving Layup (17 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,,,,,2.26,Made,17.0,,,,,,,,,,,,,
548,PT08M04.00S,2022-01-17T22:32:08.5Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612746,107,100,2022-01-17T22:32:34Z,5440000,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Zubac 2 FT),"[1627734, 1627826]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,101284.0,,,,,,,,,,,4.0,0.0,Zubac,1627826.0,,
550,PT08M04.00S,2022-01-17T22:32:36.0Z,4,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,108,100,2022-01-17T22:32:36Z,5460000,,,0,,I. Zubac Free Throw 1 of 2 (9 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
551,PT08M04.00S,2022-01-17T22:32:36.6Z,4,REGULAR,substitution,out,[],202339,,,1610612746,108,100,2022-01-17T22:32:46Z,5470000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M04.00S,2022-01-17T22:32:36.6Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,108,100,2022-01-17T22:32:46Z,5480000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M04.00S,2022-01-17T22:32:36.6Z,4,REGULAR,substitution,in,[],202704,,,1610612746,108,100,2022-01-17T22:32:46Z,5490000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M04.00S,2022-01-17T22:32:36.6Z,4,REGULAR,substitution,in,[],202694,,,1610612746,108,100,2022-01-17T22:32:46Z,5500000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M04.00S,2022-01-17T22:32:54.5Z,4,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,109,100,2022-01-17T22:32:54Z,5510000,,,0,,I. Zubac Free Throw 2 of 2 (10 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
556,PT07M47.00S,2022-01-17T22:33:13.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,92.69053876478318,48.774509803921575,1610612754,109,102,2022-01-17T22:33:20Z,5520000,-6.0,16.0,1,right,G. Bitadze cutting DUNK (12 PTS) (J. Holiday 1 AST),"[1629048, 203200]",1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,,,,,1.73,Made,12.0,J. Holiday,203200.0,1.0,,,,,,,,,,
558,PT07M27.00S,2022-01-17T22:33:31.5Z,4,REGULAR,3pt,Jump Shot,[],201587,6.356767411300922,5.14705882352942,1610612746,112,102,2022-01-17T22:33:37Z,5540000,224.0,7.0,1,left,N. Batum 3PT  (20 PTS) (A. Coffey 6 AST),"[201587, 1629599]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,22.44,Made,20.0,A. Coffey,1629599.0,6.0,,,,,,,,,,
560,PT07M12.00S,2022-01-17T22:33:47.0Z,4,REGULAR,3pt,Jump Shot,[],1627747,70.87713534822602,74.75490196078431,1610612754,112,105,2022-01-17T22:33:53Z,5560000,124.0,221.0,1,right,C. LeVert 25' 3PT  (20 PTS) (C. Duarte 3 AST),"[1627747, 1630537]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,25.36,Made,20.0,C. Duarte,1630537.0,3.0,,,,,,,,,,
562,PT06M59.00S,2022-01-17T22:34:02.4Z,4,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612746,112,105,2022-01-17T22:34:07Z,5580000,,,0,,C. LeVert shooting personal FOUL (3 PF) (Jackson 2 FT),"[1627747, 202704]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,203592.0,,,,,,,,,,,3.0,0.0,Jackson,202704.0,,
564,PT06M59.00S,2022-01-17T22:34:40.0Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,113,105,2022-01-17T22:34:40Z,5600000,,,0,,R. Jackson Free Throw 1 of 2 (12 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
565,PT06M59.00S,2022-01-17T22:35:04.5Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,114,105,2022-01-17T22:35:04Z,5610000,,,0,,R. Jackson Free Throw 2 of 2 (13 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
566,PT06M47.00S,2022-01-17T22:35:17.2Z,4,REGULAR,turnover,bad pass,[],1627734,,,1610612754,114,105,2022-01-17T22:35:25Z,5620000,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 202704]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,3.0,Jackson,202704.0,,,,,,,,,,,,,,,,,
567,PT06M47.00S,2022-01-17T22:35:17.2Z,4,REGULAR,steal,,[],202704,,,1610612746,114,105,2022-01-17T22:35:19Z,5630000,,,0,,R. Jackson STEAL (3 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M45.00S,2022-01-17T22:35:19.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202704,6.619579500657039,48.28431372549019,1610612746,116,105,2022-01-17T22:35:35Z,5640000,9.0,10.0,1,left,R. Jackson running finger roll Layup (15 PTS),[202704],1610612746.0,LAC,running finger roll,,,Jackson,R. Jackson,,,,,,,,,1.3,Made,15.0,,,,,,,,,,,,,
569,PT06M45.00S,2022-01-17T22:35:28.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,116,105,2022-01-17T22:35:28Z,5650000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M27.00S,2022-01-17T22:38:31.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.98883048620237,59.068627450980394,1610612754,116,105,2022-01-17T22:38:37Z,5660000,45.0,79.0,1,right,MISS C. LeVert 9' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,,9.12,Missed,,,,,,,,,,,,,,
571,PT06M24.00S,2022-01-17T22:38:34.8Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,116,105,2022-01-17T22:38:34Z,5670000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:6),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,570.0,7.0,6.0,1.0,,,,,,
572,PT06M22.00S,2022-01-17T22:38:38.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202704,6.619579500657039,48.774509803921575,1610612746,118,105,2022-01-17T22:38:49Z,5680000,6.0,10.0,1,left,R. Jackson running DUNK (17 PTS),[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,,,,,1.15,Made,17.0,,,,,,,,,,,,,
573,PT06M09.00S,2022-01-17T22:38:50.6Z,4,REGULAR,3pt,Jump Shot,[],1629048,78.63009198423127,89.2156862745098,1610612754,118,108,2022-01-17T22:38:56Z,5690000,196.0,148.0,1,right,G. Bitadze 24' 3PT  (15 PTS) (C. Duarte 4 AST),"[1629048, 1630537]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,24.59,Made,15.0,C. Duarte,1630537.0,4.0,,,,,,,,,,
575,PT05M55.00S,2022-01-17T22:39:06.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612746,118,108,2022-01-17T22:39:12Z,5710000,,,0,,C. LeVert personal FOUL (4 PF) (Jackson 2 FT),"[1627747, 202704]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,203592.0,,,,,,,,,,,4.0,0.0,Jackson,202704.0,,
577,PT05M55.00S,2022-01-17T22:39:45.9Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,119,108,2022-01-17T22:39:45Z,5730000,,,0,,R. Jackson Free Throw 1 of 2 (18 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
578,PT05M55.00S,2022-01-17T22:40:09.5Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,120,108,2022-01-17T22:40:09Z,5740000,,,0,,R. Jackson Free Throw 2 of 2 (19 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
579,PT05M47.00S,2022-01-17T22:40:21.3Z,4,REGULAR,foul,personal,[],202704,,,1610612754,120,108,2022-01-17T22:40:29Z,5750000,,,0,,R. Jackson personal FOUL (3 PF),"[202704, 1630537]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,101284.0,,,,,,,,,,,3.0,0.0,Duarte,1630537.0,,
581,PT05M44.00S,2022-01-17T22:40:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203200,93.61038107752957,53.92156862745098,1610612754,120,110,2022-01-17T22:40:48Z,5770000,20.0,8.0,1,right,J. Holiday cutting Layup (12 PTS) (C. Duarte 5 AST),"[203200, 1630537]",1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,,,,,2.1,Made,12.0,C. Duarte,1630537.0,5.0,,,,,,,,,,
583,PT05M26.00S,2022-01-17T22:41:00.0Z,4,REGULAR,3pt,Jump Shot,[],1629599,27.11892247043363,18.627450980392155,1610612746,120,110,2022-01-17T22:41:06Z,5790000,157.0,202.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,25.61,Missed,,,,,,,,,,,,,,
584,PT05M22.00S,2022-01-17T22:41:04.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,120,110,2022-01-17T22:41:06Z,5800000,,,0,,D. Sabonis REBOUND (Off:4 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,583.0,10.0,6.0,4.0,,,,,,
585,PT05M09.00S,2022-01-17T22:41:16.7Z,4,REGULAR,3pt,Jump Shot,[],203200,74.55650459921156,84.80392156862746,1610612754,120,113,2022-01-17T22:41:23Z,5810000,174.0,187.0,1,right,J. Holiday 25' 3PT  (15 PTS) (D. Sabonis 7 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,25.52,Made,15.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,
587,PT04M50.00S,2022-01-17T22:41:36.3Z,4,REGULAR,turnover,bad pass,[],201587,,,1610612746,120,113,2022-01-17T22:41:42Z,5830000,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 203200]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,1.0,Holiday,203200.0,,,,,,,,,,,,,,,,,
588,PT04M50.00S,2022-01-17T22:41:36.3Z,4,REGULAR,steal,,[],203200,,,1610612754,120,113,2022-01-17T22:41:38Z,5840000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M47.00S,2022-01-17T22:41:42.8Z,4,REGULAR,foul,offensive,['inpenalty'],1630537,,,1610612754,120,113,2022-01-17T22:41:54Z,5850000,,,0,,C. Duarte charge offensive FOUL (3 PF),"[1630537, 1629599]",1610612754.0,IND,charge,,,Duarte,C. Duarte,,,,,,,,203592.0,,,,,,,,,,,3.0,0.0,Coffey,1629599.0,,
591,PT04M47.00S,2022-01-17T22:41:42.8Z,4,REGULAR,turnover,offensive foul,[],1630537,,,1610612754,120,113,2022-01-17T22:41:42Z,5870000,,,0,,C. Duarte offensive foul TURNOVER (2 TO),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,2.0,,,203592.0,,,,,,,,,,,,,,,,
592,PT04M37.00S,2022-01-17T22:42:13.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201587,6.8823915900131425,48.529411764705884,1610612746,122,113,2022-01-17T22:42:20Z,5880000,7.0,12.0,1,left,N. Batum cutting DUNK (22 PTS) (I. Zubac 2 AST),"[201587, 1627826]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,,,,,1.43,Made,22.0,I. Zubac,1627826.0,2.0,,,,,,,,,,
594,PT04M20.00S,2022-01-17T22:42:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627734,93.47897503285151,46.81372549019608,1610612754,122,115,2022-01-17T22:43:42Z,5900000,-16.0,9.0,1,right,D. Sabonis cutting Layup (15 PTS) (C. LeVert 4 AST),"[1627734, 1627747]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,,,,,1.82,Made,15.0,C. LeVert,1627747.0,4.0,,,,,,,,,,
596,PT04M20.00S,2022-01-17T22:42:41.1Z,4,REGULAR,violation,defensive goaltending,[],1627826,,,1610612754,122,115,2022-01-17T22:42:49Z,5920000,,,0,,I. Zubac defensive goaltending VIOLATION,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,203592.0,,,,,,,,,,,,,,,,
597,PT04M08.00S,2022-01-17T22:42:57.6Z,4,REGULAR,3pt,Jump Shot,[],201587,6.356767411300922,4.411764705882348,1610612746,125,115,2022-01-17T22:43:05Z,5930000,228.0,7.0,1,left,N. Batum 3PT  (25 PTS) (A. Coffey 7 AST),"[201587, 1629599]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,22.8,Made,25.0,A. Coffey,1629599.0,7.0,,,,,,,,,,
599,PT03M57.00S,2022-01-17T22:43:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.50788436268068,47.79411764705882,1610612754,125,117,2022-01-17T22:43:15Z,5950000,-11.0,27.0,1,right,D. Sabonis cutting finger roll Layup (17 PTS) (C. Duarte 6 AST),"[1627734, 1630537]",1610612754.0,IND,cutting finger roll,,,Sabonis,D. Sabonis,,,,,,,,,2.94,Made,17.0,C. Duarte,1630537.0,6.0,,,,,,,,,,
601,PT03M43.00S,2022-01-17T22:43:22.1Z,4,REGULAR,3pt,Jump Shot,[],201587,7.802233902759525,95.83333333333333,1610612746,128,117,2022-01-17T22:43:29Z,5970000,-229.0,21.0,1,left,N. Batum 3PT  (28 PTS) (M. Morris Sr. 3 AST),"[201587, 202694]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,23.01,Made,28.0,M. Morris Sr.,202694.0,3.0,,,,,,,,,,
603,PT03M30.00S,2022-01-17T22:43:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,91.50788436268068,50.49019607843137,1610612754,128,117,2022-01-17T22:43:41Z,5990000,2.0,27.0,1,right,MISS C. Duarte cutting Layup - blocked,"[1630537, 1629599]",1610612754.0,IND,cutting,,,Duarte,C. Duarte,,,,,,,,,2.74,Missed,,,,,,,,,,,,,Coffey,1629599.0
604,PT03M30.00S,2022-01-17T22:43:35.3Z,4,REGULAR,block,,[],1629599,,,1610612754,128,117,2022-01-17T22:43:37Z,6000000,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M28.00S,2022-01-17T22:43:37.3Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,128,117,2022-01-17T22:43:41Z,6010000,,,0,,N. Batum REBOUND (Off:0 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,603.0,5.0,5.0,0.0,,,,,,
606,PT03M21.00S,2022-01-17T22:43:45.2Z,4,REGULAR,3pt,Jump Shot,[],202704,11.875821287779246,96.32352941176471,1610612746,128,117,2022-01-17T22:43:53Z,6020000,-232.0,59.0,1,left,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,23.9,Missed,,,,,,,,,,,,,,
607,PT03M14.00S,2022-01-17T22:43:52.2Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,128,117,2022-01-17T22:43:53Z,6030000,,,0,,C. LeVert REBOUND (Off:0 Def:7),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,606.0,7.0,7.0,0.0,,,,,,
608,PT03M09.00S,2022-01-17T22:43:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.34756898817345,47.30392156862745,1610612754,128,117,2022-01-17T22:44:05Z,6040000,-13.0,10.0,1,right,MISS D. Sabonis Layup,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,1.68,Missed,,,,,,,,,,,,,,
609,PT03M08.00S,2022-01-17T22:43:57.3Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612754,128,117,2022-01-17T22:44:05Z,6050000,,,0,,D. Sabonis REBOUND (Off:5 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,608.0,11.0,6.0,5.0,,,,,,
610,PT03M08.00S,2022-01-17T22:44:02.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.2161629434954,48.774509803921575,1610612754,128,119,2022-01-17T22:47:33Z,6060000,-6.0,11.0,1,right,D. Sabonis putback Layup (19 PTS),[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,,,,,1.28,Made,19.0,,,,,,,,,,,,,
611,PT03M08.00S,2022-01-17T22:44:05.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,128,119,2022-01-17T22:44:05Z,6070000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M53.00S,2022-01-17T22:45:49.7Z,4,REGULAR,3pt,Jump Shot,[],201587,26.987516425755587,18.627450980392155,1610612746,128,119,2022-01-17T22:45:55Z,6080000,157.0,201.0,1,left,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,25.51,Missed,,,,,,,,,,,,,,
613,PT02M49.00S,2022-01-17T22:45:53.7Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,128,119,2022-01-17T22:45:55Z,6090000,,,0,,C. LeVert REBOUND (Off:0 Def:8),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,612.0,8.0,8.0,0.0,,,,,,
614,PT02M34.00S,2022-01-17T22:46:08.6Z,4,REGULAR,3pt,Jump Shot,[],1630537,72.7168199737188,79.41176470588235,1610612754,128,119,2022-01-17T22:48:46Z,6100000,147.0,204.0,1,right,MISS C. Duarte 25' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,,,,,25.15,Missed,,,,,,,,,,,,,,
615,PT02M31.00S,2022-01-17T22:46:11.6Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,128,119,2022-01-17T22:46:17Z,6110000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,614.0,4.0,2.0,2.0,,,,,,
616,PT02M19.00S,2022-01-17T22:46:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201587,5.174113009198422,43.38235294117647,1610612746,130,119,2022-01-17T22:46:30Z,6120000,33.0,-4.0,1,left,N. Batum cutting Layup (30 PTS) (I. Zubac 3 AST),"[201587, 1627826]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,,,,,3.33,Made,30.0,I. Zubac,1627826.0,3.0,,,,,,,,,,
618,PT02M05.00S,2022-01-17T22:46:38.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203200,87.0400788436268,49.26470588235294,1610612754,130,119,2022-01-17T22:46:43Z,6140000,-4.0,69.0,1,right,MISS J. Holiday 6' cutting Layup,[203200],1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,,,,,6.94,Missed,,,,,,,,,,,,,,
619,PT02M02.00S,2022-01-17T22:46:41.1Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612754,130,119,2022-01-17T22:46:43Z,6150000,,,0,,G. Bitadze REBOUND (Off:5 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,618.0,7.0,2.0,5.0,,,,,,
620,PT02M00.00S,2022-01-17T22:46:43.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,93.08475689881735,49.50980392156863,1610612754,130,121,2022-01-17T22:46:50Z,6160000,-2.0,13.0,1,right,G. Bitadze putback Layup (17 PTS),[1629048],1610612754.0,IND,putback,,,Bitadze,G. Bitadze,,,,,,,,,1.27,Made,17.0,,,,,,,,,,,,,
621,PT01M47.00S,2022-01-17T22:46:57.6Z,4,REGULAR,3pt,Jump Shot,[],202694,25.54204993429697,83.08823529411765,1610612746,130,121,2022-01-17T22:47:02Z,6170000,-165.0,188.0,1,left,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,25.01,Missed,,,,,,,,,,,,,,
622,PT01M43.00S,2022-01-17T22:47:01.6Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,130,121,2022-01-17T22:47:02Z,6180000,,,0,,C. LeVert REBOUND (Off:0 Def:9),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,621.0,9.0,9.0,0.0,,,,,,
