actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
272,PT06M10.00S,2021-11-08T02:55:32.2Z,2,REGULAR,substitution,in,[],202704,,,1610612766,45,45,2021-11-08T02:55:41Z,2690000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M10.00S,2021-11-08T02:55:32.2Z,2,REGULAR,substitution,in,[],1627826,,,1610612766,45,45,2021-11-08T02:55:41Z,2700000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M10.00S,2021-11-08T02:55:57.5Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,45,46,2021-11-08T02:55:57Z,2710000,,,0,,L. Ball Free Throw 2 of 2 (15 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
275,PT06M01.00S,2021-11-08T02:56:09.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,90.71944809461235,48.774509803921575,1610612746,47,46,2021-11-08T02:56:15Z,2720000,-6.0,35.0,1,right,I. Zubac cutting DUNK (6 PTS) (P. George 5 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,3.52,Made,6.0,P. George,202331.0,5.0,,,,,,,,,,,,,,,
277,PT05M46.00S,2021-11-08T02:56:24.8Z,2,REGULAR,2pt,Jump Shot,[],1630163,20.41721419185282,32.35294117647058,1610612766,47,46,2021-11-08T02:56:30Z,2740000,88.0,139.0,1,left,MISS L. Ball 16' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,16.5,Missed,,,,,,,,,,,,,,,,,,,
278,PT05M43.00S,2021-11-08T02:56:27.0Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,47,46,2021-11-08T02:56:27Z,2750000,,,0,,L. Ball REBOUND (Off:2 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,277.0,4.0,2.0,2.0,,,,,,,,,,,
279,PT05M42.00S,2021-11-08T02:56:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,7.408015768725363,48.774509803921575,1610612766,47,48,2021-11-08T02:56:32Z,2760000,6.0,17.0,1,left,L. Ball putback Layup (17 PTS),[1630163],1610612766.0,CHA,putback,,,Ball,L. Ball,,,,,1.82,Made,17.0,,,,,,,,,,,,,,,,,,
280,PT05M27.00S,2021-11-08T02:56:43.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,91.50788436268068,46.568627450980394,1610612746,49,48,2021-11-08T02:56:49Z,2770000,-17.0,27.0,1,right,I. Zubac Hook (8 PTS) (N. Batum 1 AST),"[1627826, 201587]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,3.23,Made,8.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,,,
282,PT05M08.00S,2021-11-08T02:57:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,16.737844940867276,52.69607843137255,1610612766,49,48,2021-11-08T02:57:09Z,2790000,-13.0,105.0,1,left,MISS L. Ball 10' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,,
283,PT05M08.00S,2021-11-08T02:57:04.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,49,48,2021-11-08T02:57:09Z,2800000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,
284,PT05M08.00S,2021-11-08T02:57:08.9Z,2,REGULAR,foul,personal,[],1630163,,,1610612746,49,48,2021-11-08T02:57:15Z,2810000,,,0,,L. Ball loose ball personal FOUL (3 PF),"[1630163, 201587]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Batum,201587.0,,,
286,PT05M08.00S,2021-11-08T02:57:17.2Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,49,48,2021-11-08T02:57:20Z,2830000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M08.00S,2021-11-08T02:57:17.2Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,49,48,2021-11-08T02:57:20Z,2840000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M08.00S,2021-11-08T02:57:25.3Z,2,REGULAR,substitution,out,[],1630163,,,1610612746,49,48,2021-11-08T02:57:34Z,2850000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M08.00S,2021-11-08T02:57:25.3Z,2,REGULAR,substitution,in,[],1626179,,,1610612746,49,48,2021-11-08T02:57:34Z,2860000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M42.00S,2021-11-08T02:58:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,82.30946123521682,64.70588235294117,1610612746,51,48,2021-11-08T02:58:16Z,2870000,74.0,114.0,1,right,P. George 13' turnaround fadeaway Jump Shot (9 PTS),[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,13.55,Made,9.0,,,,,,,,,,,,,,,,,,
291,PT04M22.00S,2021-11-08T02:58:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,7.276609724047319,48.529411764705884,1610612766,51,50,2021-11-08T02:58:39Z,2880000,7.0,16.0,1,left,M. Bridges driving floating bank Jump Shot (11 PTS),[1628970],1610612766.0,CHA,driving floating bank,,,Bridges,M. Bridges,,,,,1.75,Made,11.0,,,,,,,,,,,,,,,,,,
292,PT04M13.00S,2021-11-08T02:58:42.6Z,2,REGULAR,2pt,Jump Shot,[],202331,73.76806833114324,40.44117647058824,1610612746,51,50,2021-11-08T02:59:39Z,2890000,-48.0,194.0,1,right,MISS P. George 19' running pullup Shot,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,19.99,Missed,,,,,,,,,,,,,,,,,,,
293,PT04M10.00S,2021-11-08T02:58:45.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,51,50,2021-11-08T02:59:39Z,2900000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,292.0,3.0,2.0,1.0,,,,,,,,,,,
294,PT04M05.00S,2021-11-08T02:58:50.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,9.773324572930349,56.127450980392155,1610612766,51,52,2021-11-08T02:58:58Z,2910000,-31.0,39.0,1,left,T. Rozier driving floating bank Jump Shot (4 PTS),[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,4.99,Made,4.0,,,,,,,,,,,,,,,,,,
295,PT04M03.00S,2021-11-08T02:59:00.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,51,52,2021-11-08T02:59:00Z,2920000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M51.00S,2021-11-08T03:03:04.8Z,2,REGULAR,2pt,Jump Shot,[],202704,78.36727989487517,57.84313725490196,1610612746,51,52,2021-11-08T03:03:11Z,2930000,39.0,151.0,1,right,MISS R. Jackson 15' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,15.58,Missed,,,,,,,,,,,,,,,,,,,
297,PT03M46.00S,2021-11-08T03:03:09.8Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,51,52,2021-11-08T03:03:11Z,2940000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,296.0,1.0,1.0,0.0,,,,,,,,,,,
298,PT03M26.00S,2021-11-08T03:03:30.7Z,2,REGULAR,3pt,Jump Shot,[],1626179,13.32128777923785,96.07843137254902,1610612766,51,52,2021-11-08T03:04:05Z,2950000,-230.0,73.0,1,left,MISS T. Rozier 24' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,,
299,PT03M23.00S,2021-11-08T03:03:33.7Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,51,52,2021-11-08T03:04:05Z,2960000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,298.0,4.0,4.0,0.0,,,,,,,,,,,
300,PT03M07.00S,2021-11-08T03:03:49.5Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,51,52,2021-11-08T03:03:55Z,2970000,,,0,,P. George bad pass TURNOVER (3 TO),"[202331, 1628970]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,3.0,Bridges,1628970.0,,,,,,,,
301,PT03M07.00S,2021-11-08T03:03:49.5Z,2,REGULAR,steal,,[],1628970,,,1610612766,51,52,2021-11-08T03:19:13Z,2980000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M02.00S,2021-11-08T03:03:56.2Z,2,REGULAR,turnover,out-of-bounds,[],203486,,,1610612766,51,52,2021-11-08T03:04:01Z,2990000,,,0,,M. Plumlee bad pass out-of-bounds TURNOVER (3 TO),[203486],1610612766.0,CHA,bad pass,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,3.0,,,202901.0,,,,,,,
303,PT02M50.00S,2021-11-08T03:04:48.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201587,92.95335085413929,96.81372549019608,1610612746,51,52,2021-11-08T03:04:52Z,3000000,234.0,14.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
304,PT02M47.00S,2021-11-08T03:04:51.3Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,51,52,2021-11-08T03:04:52Z,3010000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,,
305,PT02M37.00S,2021-11-08T03:05:01.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,18.7089356110381,55.63725490196079,1610612766,51,52,2021-11-08T03:05:05Z,3020000,-28.0,123.0,1,left,MISS M. Plumlee 12' Jump Shot,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,12.66,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M34.00S,2021-11-08T03:05:04.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,51,52,2021-11-08T03:05:05Z,3030000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,305.0,2.0,1.0,1.0,,,,,,,,,,,
307,PT02M26.00S,2021-11-08T03:05:11.3Z,2,REGULAR,2pt,Jump Shot,[],202331,88.74835742444152,69.8529411764706,1610612746,51,52,2021-11-08T03:05:16Z,3040000,99.0,53.0,1,right,MISS P. George 11' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,11.27,Missed,,,,,,,,,,,,,,,,,,,
308,PT02M23.00S,2021-11-08T03:05:14.6Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,51,52,2021-11-08T03:05:14Z,3050000,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,307.0,3.0,1.0,2.0,,,,,,,,,,,
309,PT02M22.00S,2021-11-08T03:05:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201587,94.13600525624179,52.205882352941174,1610612746,53,52,2021-11-08T03:05:20Z,3060000,11.0,3.0,1,right,N. Batum alley-oop Layup (10 PTS) (T. Mann 1 AST),"[201587, 1629611]",1610612746.0,LAC,alley-oop,,,Batum,N. Batum,,,,,1.13,Made,10.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,,
311,PT02M06.00S,2021-11-08T03:05:30.9Z,2,REGULAR,3pt,Jump Shot,[],202330,31.718134034165573,22.303921568627445,1610612766,53,52,2021-11-08T03:05:35Z,3080000,138.0,246.0,1,left,MISS G. Hayward 28' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,28.2,Missed,,,,,,,,,,,,,,,,,,,
312,PT02M04.00S,2021-11-08T03:05:33.4Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,53,52,2021-11-08T03:05:33Z,3090000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,311.0,3.0,3.0,0.0,,,,,,,,,,,
313,PT01M55.00S,2021-11-08T03:06:12.2Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612746,53,52,2021-11-08T03:06:12Z,3100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M46.00S,2021-11-08T03:06:25.2Z,2,REGULAR,3pt,Jump Shot,[],202704,92.82194480946123,96.56862745098039,1610612746,53,52,2021-11-08T03:06:30Z,3110000,233.0,15.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
315,PT01M41.00S,2021-11-08T03:06:30.2Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,53,52,2021-11-08T03:06:30Z,3120000,,,0,,G. Hayward REBOUND (Off:0 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,314.0,5.0,5.0,0.0,,,,,,,,,,,
316,PT01M32.00S,2021-11-08T03:06:38.8Z,2,REGULAR,2pt,Jump Shot,[],1628998,24.490801576872528,39.4607843137255,1610612766,53,52,2021-11-08T03:06:42Z,3130000,53.0,178.0,1,left,MISS C. Martin 18' Jump Shot,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,18.53,Missed,,,,,,,,,,,,,,,,,,,
317,PT01M30.00S,2021-11-08T03:06:40.8Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,53,52,2021-11-08T03:06:42Z,3140000,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,316.0,3.0,2.0,1.0,,,,,,,,,,,
318,PT01M27.00S,2021-11-08T03:06:44.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],202331,76.26478318002628,35.294117647058826,1610612746,55,52,2021-11-08T03:06:50Z,3150000,-74.0,171.0,1,right,P. George 18' Jump Shot (11 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,18.58,Made,11.0,,,,,,,,,,,,,,,,,,
319,PT01M12.00S,2021-11-08T03:07:00.2Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612766,55,52,2021-11-08T03:07:09Z,3160000,,,0,,I. Zubac shooting personal FOUL (3 PF) (Bridges 2 FT),"[1627826, 1628970]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,2714.0,3.0,0.0,Bridges,1628970.0,,,
321,PT01M12.00S,2021-11-08T03:07:24.5Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,55,53,2021-11-08T03:07:24Z,3180000,,,0,,M. Bridges Free Throw 1 of 2 (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
322,PT01M12.00S,2021-11-08T03:07:27.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612766,55,53,2021-11-08T03:07:37Z,3190000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M12.00S,2021-11-08T03:07:27.2Z,2,REGULAR,substitution,out,[],203486,,,1610612766,55,53,2021-11-08T03:07:37Z,3200000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M12.00S,2021-11-08T03:07:27.2Z,2,REGULAR,substitution,in,[],1628392,,,1610612766,55,53,2021-11-08T03:07:37Z,3210000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M12.00S,2021-11-08T03:07:27.2Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,55,53,2021-11-08T03:07:37Z,3220000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M12.00S,2021-11-08T03:07:55.4Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,55,54,2021-11-08T03:07:55Z,3230000,,,0,,M. Bridges Free Throw 2 of 2 (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
327,PT00M55.90S,2021-11-08T03:08:14.0Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612746,55,54,2021-11-08T03:08:17Z,3240000,,,0,,P. George bad pass TURNOVER (4 TO),"[202331, 1628998]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,4.0,Martin,1628998.0,,,,,,,,
328,PT00M55.90S,2021-11-08T03:08:14.0Z,2,REGULAR,steal,,[],1628998,,,1610612766,55,54,2021-11-08T03:08:16Z,3250000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M54.30S,2021-11-08T03:08:16.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,7.802233902759525,48.0392156862745,1610612766,55,56,2021-11-08T03:11:04Z,3260000,10.0,21.0,1,left,K. Oubre Jr. running DUNK (8 PTS) (M. Bridges 3 AST),"[1626162, 1628970]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,2.3,Made,8.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,,
331,PT00M43.60S,2021-11-08T03:08:28.6Z,2,REGULAR,3pt,Jump Shot,[],202704,92.82194480946123,96.81372549019608,1610612746,55,56,2021-11-08T03:11:23Z,3280000,234.0,15.0,1,right,MISS R. Jackson step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
332,PT00M39.70S,2021-11-08T03:08:32.5Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,55,56,2021-11-08T03:08:33Z,3290000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,331.0,3.0,3.0,0.0,,,,,,,,,,,
333,PT00M33.20S,2021-11-08T03:08:38.9Z,2,REGULAR,3pt,Jump Shot,[],202330,35.66031537450722,56.127450980392155,1610612766,55,56,2021-11-08T03:08:43Z,3300000,-31.0,283.0,1,left,MISS G. Hayward 28' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,28.44,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M29.20S,2021-11-08T03:08:42.9Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,55,56,2021-11-08T03:08:43Z,3310000,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,333.0,5.0,5.0,0.0,,,,,,,,,,,
335,PT00M13.90S,2021-11-08T03:08:58.2Z,2,REGULAR,3pt,Jump Shot,[],201587,92.16491458607096,4.901960784313729,1610612746,58,56,2021-11-08T03:09:06Z,3320000,-225.0,21.0,1,right,N. Batum 3PT  (13 PTS) (P. George 6 AST),"[201587, 202331]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,22.65,Made,13.0,P. George,202331.0,6.0,,,,,,,,,,,,,,,
337,PT00M02.50S,2021-11-08T03:09:13.0Z,2,REGULAR,2pt,Jump Shot,[],202330,23.04533508541394,33.57843137254902,1610612766,58,58,2021-11-08T03:09:16Z,3340000,82.0,164.0,1,left,G. Hayward 18' Jump Shot (5 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,18.35,Made,5.0,,,,,,,,,,,,,,,,,,
338,PT00M00.10S,2021-11-08T03:09:21.8Z,2,REGULAR,3pt,Jump Shot,[],1629611,55.1084099868594,45.34313725490197,1610612746,61,58,2021-11-08T03:12:28Z,3350000,-23.0,369.0,1,right,T. Mann 37' 3PT running (7 PTS),[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,37.02,Made,7.0,,,,,,,,,,,,,,,,,,
340,PT00M00.00S,2021-11-08T03:09:34.0Z,2,REGULAR,instantreplay,request,[],0,,,1610612766,61,58,2021-11-08T03:10:17Z,3355000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,End Period - Good Basket,,
339,PT00M00.00S,2021-11-08T03:09:46.2Z,2,REGULAR,period,end,[],0,,,1610612766,61,58,2021-11-08T03:09:46Z,3360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-08T03:24:18.9Z,3,REGULAR,substitution,out,['startperiod'],1629611,,,1610612766,61,58,2021-11-08T03:25:41Z,3370000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-08T03:24:18.9Z,3,REGULAR,substitution,out,['startperiod'],1628392,,,1610612766,61,58,2021-11-08T03:25:41Z,3380000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-08T03:24:18.9Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,61,58,2021-11-08T03:25:41Z,3390000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-11-08T03:24:18.9Z,3,REGULAR,substitution,out,['startperiod'],1626162,,,1610612766,61,58,2021-11-08T03:25:41Z,3400000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-11-08T03:24:18.9Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612766,61,58,2021-11-08T03:25:41Z,3410000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-11-08T03:24:18.9Z,3,REGULAR,substitution,in,['startperiod'],202339,,,1610612766,61,58,2021-11-08T03:25:41Z,3420000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-11-08T03:24:18.9Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,61,58,2021-11-08T03:25:41Z,3430000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-11-08T03:24:18.9Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,61,58,2021-11-08T03:25:41Z,3440000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-11-08T03:25:32.6Z,3,REGULAR,period,start,[],0,,,1610612746,61,58,2021-11-08T03:25:41Z,3450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M42.00S,2021-11-08T03:25:49.8Z,3,REGULAR,2pt,Jump Shot,[],202704,21.468462549277262,51.22549019607843,1610612746,61,58,2021-11-08T03:25:54Z,3460000,-6.0,149.0,1,left,MISS R. Jackson 14' Jump Shot,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,14.94,Missed,,,,,,,,,,,,,,,,,,,
351,PT11M39.00S,2021-11-08T03:25:52.8Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,61,58,2021-11-08T03:25:54Z,3470000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,350.0,1.0,1.0,0.0,,,,,,,,,,,
352,PT11M26.00S,2021-11-08T03:26:05.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,91.11366622864652,56.127450980392155,1610612766,61,58,2021-11-08T03:26:09Z,3480000,31.0,31.0,1,right,MISS M. Bridges driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,4.36,Missed,,,,,,,,,,,,,,,,,,,
353,PT11M24.00S,2021-11-08T03:26:07.7Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,61,58,2021-11-08T03:26:09Z,3490000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,352.0,1.0,1.0,0.0,,,,,,,,,,,
354,PT11M18.00S,2021-11-08T03:26:16.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,61,58,2021-11-08T03:26:16Z,3500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT11M10.00S,2021-11-08T03:26:38.9Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,61,58,2021-11-08T03:26:43Z,3510000,,,0,,P. George bad pass TURNOVER (5 TO),"[202331, 1626179]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,5.0,Rozier,1626179.0,,,,,,,,
356,PT11M10.00S,2021-11-08T03:26:38.9Z,3,REGULAR,steal,,[],1626179,,,1610612766,61,58,2021-11-08T03:26:41Z,3520000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
