actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
538,PT02M59.00S,2022-01-09T22:34:21.3Z,4,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612737,104,86,2022-01-09T22:34:28Z,5330000,,,0,,A. Coffey shooting personal FOUL (3 PF) (Okongwu 2 FT),"[1629599, 1630168]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,2530.0,,,,,,,,3.0,0.0,Okongwu,1630168.0,,,,,,,,,
540,PT02M59.00S,2022-01-09T22:34:45.9Z,4,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,104,86,2022-01-09T22:34:46Z,5350000,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,Missed,,,,,,,,,,,,,,,,,,
541,PT02M59.00S,2022-01-09T22:34:45.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,104,86,2022-01-09T22:34:46Z,5360000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,
542,PT02M59.00S,2022-01-09T22:35:02.3Z,4,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,104,87,2022-01-09T22:35:02Z,5370000,,,0,,O. Okongwu Free Throw 2 of 2 (9 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
543,PT02M37.00S,2022-01-09T22:35:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,10.298948751642584,49.50980392156863,1610612746,104,87,2022-01-09T22:36:22Z,5380000,2.0,44.0,1,left,MISS T. Mann cutting Layup,[1629611],1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,,4.44,Missed,,,,,,,,,,,,,,,,,,
544,PT02M34.00S,2022-01-09T22:35:29.3Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,104,87,2022-01-09T22:36:10Z,5390000,,,0,,T. Mann REBOUND (Off:2 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,543.0,7.0,5.0,2.0,,,,,,,,,,,,,
545,PT02M34.00S,2022-01-09T22:35:29.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629611,5.590000152587891,50.0,1610612746,106,87,2022-01-09T22:35:49Z,5400000,0.0,0.0,1,left,T. Mann tip Layup (10 PTS),[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,
547,PT02M27.00S,2022-01-09T22:35:39.2Z,4,REGULAR,foul,personal,[],1629611,,,1610612737,106,87,2022-01-09T22:36:05Z,5420000,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1629027]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,1627541.0,,,,,,,,2.0,0.0,Young,1629027.0,,,,,,,,,
549,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,out,[],202694,,,1610612737,106,87,2022-01-09T22:36:23Z,5440000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,out,[],201586,,,1610612737,106,87,2022-01-09T22:36:23Z,5450000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,out,[],202339,,,1610612737,106,87,2022-01-09T22:36:23Z,5460000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,out,[],1629599,,,1610612737,106,87,2022-01-09T22:36:23Z,5470000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,out,[],1629027,,,1610612737,106,87,2022-01-09T22:36:23Z,5480000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,out,[],203992,,,1610612737,106,87,2022-01-09T22:36:23Z,5490000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,out,[],1628381,,,1610612737,106,87,2022-01-09T22:36:23Z,5500000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,in,[],1630553,,,1610612737,106,87,2022-01-09T22:36:23Z,5510000,,,0,,SUB in: K. Johnson,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,in,[],1629117,,,1610612737,106,87,2022-01-09T22:36:23Z,5520000,,,0,,SUB in: W. Gabriel,[1629117],1610612746.0,LAC,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,in,[],1630206,,,1610612737,106,87,2022-01-09T22:36:23Z,5530000,,,0,,SUB in: J. Scrubb,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,in,[],1630527,,,1610612737,106,87,2022-01-09T22:36:23Z,5540000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,in,[],1627789,,,1610612737,106,87,2022-01-09T22:36:23Z,5550000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,106,87,2022-01-09T22:36:23Z,5560000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT02M27.00S,2022-01-09T22:35:51.8Z,4,REGULAR,substitution,in,[],1630219,,,1610612737,106,87,2022-01-09T22:36:23Z,5570000,,,0,,SUB in: S. Mays,[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT02M15.00S,2022-01-09T22:36:29.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627789,91.50788436268068,34.55882352941177,1610612737,106,89,2022-01-09T22:38:53Z,5580000,-77.0,27.0,1,right,T. Luwawu-Cabarrot 8' turnaround Jump Shot (10 PTS),[1627789],1610612737.0,ATL,turnaround,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,8.19,Made,10.0,,,,,,,,,,,,,,,,,
564,PT01M59.00S,2022-01-09T22:36:45.2Z,4,REGULAR,2pt,Jump Shot,[],1630527,21.59986859395532,52.69607843137255,1610612746,106,89,2022-01-09T22:36:49Z,5590000,-13.0,151.0,1,left,MISS B. Boston Jr. 15' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,,15.11,Missed,,,,,,,,,,,,,,,,,,
565,PT01M56.00S,2022-01-09T22:36:48.2Z,4,REGULAR,rebound,offensive,[],1629117,,,1610612746,106,89,2022-01-09T22:36:49Z,5600000,,,0,,W. Gabriel REBOUND (Off:1 Def:0),[1629117],1610612746.0,LAC,,,,Gabriel,W. Gabriel,,,,,,,,,564.0,1.0,0.0,1.0,,,,,,,,,,,,,
566,PT01M51.00S,2022-01-09T22:36:53.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629611,19.365965834428394,67.40196078431373,1610612746,106,89,2022-01-09T22:36:58Z,5610000,-87.0,130.0,1,left,MISS T. Mann 15' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,,15.6,Missed,,,,,,,,,,,,,,,,,,
567,PT01M48.00S,2022-01-09T22:36:56.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,106,89,2022-01-09T22:36:58Z,5620000,,,0,,O. Okongwu REBOUND (Off:3 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,566.0,10.0,7.0,3.0,,,,,,,,,,,,,
568,PT01M32.00S,2022-01-09T22:37:19.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,106,89,2022-01-09T22:37:19Z,5630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT01M32.00S,2022-01-09T22:37:23.8Z,4,REGULAR,substitution,out,[],1629611,,,1610612737,106,89,2022-01-09T22:37:29Z,5640000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT01M32.00S,2022-01-09T22:37:23.8Z,4,REGULAR,substitution,out,[],1628989,,,1610612737,106,89,2022-01-09T22:37:29Z,5650000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT01M32.00S,2022-01-09T22:37:23.8Z,4,REGULAR,substitution,in,[],1629875,,,1610612737,106,89,2022-01-09T22:37:29Z,5660000,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT01M32.00S,2022-01-09T22:37:23.8Z,4,REGULAR,substitution,in,[],1626153,,,1610612737,106,89,2022-01-09T22:37:29Z,5670000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT01M26.00S,2022-01-09T22:37:43.5Z,4,REGULAR,turnover,bad pass,[],1630168,,,1610612737,106,89,2022-01-09T22:37:47Z,5680000,,,0,,O. Okongwu bad pass TURNOVER (3 TO),"[1630168, 1630553]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,3.0,Johnson,1630553.0,
574,PT01M26.00S,2022-01-09T22:37:43.5Z,4,REGULAR,steal,,[],1630553,,,1610612746,106,89,2022-01-09T22:37:45Z,5690000,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT01M21.00S,2022-01-09T22:37:48.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630206,26.987516425755587,12.009803921568633,1610612746,106,89,2022-01-09T22:37:54Z,5700000,190.0,201.0,1,left,MISS J. Scrubb 27' running 3PT,[1630206],1610612746.0,LAC,running,,,Scrubb,J. Scrubb,,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,
576,PT01M19.00S,2022-01-09T22:37:50.4Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,106,89,2022-01-09T22:37:54Z,5710000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,575.0,2.0,2.0,0.0,,,,,,,,,,,,,
577,PT01M10.00S,2022-01-09T22:37:59.4Z,4,REGULAR,3pt,Jump Shot,[],1627789,72.84822601839684,15.931372549019613,1610612737,106,89,2022-01-09T22:38:06Z,5720000,-170.0,203.0,1,right,MISS T. Luwawu-Cabarrot 26' 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
578,PT01M07.00S,2022-01-09T22:38:02.4Z,4,REGULAR,rebound,defensive,[],1630206,,,1610612746,106,89,2022-01-09T22:38:06Z,5730000,,,0,,J. Scrubb REBOUND (Off:0 Def:1),[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,577.0,1.0,1.0,0.0,,,,,,,,,,,,,
579,PT01M03.00S,2022-01-09T22:38:07.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630553,9.247700394218143,51.96078431372549,1610612746,106,89,2022-01-09T22:38:12Z,5740000,-10.0,34.0,1,left,MISS K. Johnson running Layup,[1630553],1610612746.0,LAC,running,,,Johnson,K. Johnson,,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,
580,PT01M00.00S,2022-01-09T22:38:10.7Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,106,89,2022-01-09T22:38:12Z,5750000,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,579.0,3.0,3.0,0.0,,,,,,,,,,,,,
581,PT00M56.20S,2022-01-09T22:38:15.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629117,,,1610612737,106,89,2022-01-09T22:38:30Z,5760000,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Luwawu-Cabarrot 2 FT),"[1629117, 1627789]",1610612746.0,LAC,shooting,,,Gabriel,W. Gabriel,,,,,203593.0,,,,,,,,1.0,0.0,Luwawu-Cabarrot,1627789.0,,,,,,,,,
583,PT00M56.20S,2022-01-09T22:38:42.2Z,4,REGULAR,freethrow,1 of 2,[],1627789,,,1610612737,106,90,2022-01-09T22:38:42Z,5780000,,,0,,T. Luwawu-Cabarrot Free Throw 1 of 2 (11 PTS),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
584,PT00M56.20S,2022-01-09T22:38:53.9Z,4,REGULAR,freethrow,2 of 2,[],1627789,,,1610612737,106,91,2022-01-09T22:38:53Z,5790000,,,0,,T. Luwawu-Cabarrot Free Throw 2 of 2 (12 PTS),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
585,PT00M45.00S,2022-01-09T22:39:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630553,17.789093298291732,2.941176470588232,1610612746,106,91,2022-01-09T22:39:12Z,5800000,235.0,115.0,1,left,MISS K. Johnson 26' 3PT,[1630553],1610612746.0,LAC,,,,Johnson,K. Johnson,,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
586,PT00M42.30S,2022-01-09T22:39:09.8Z,4,REGULAR,rebound,defensive,[],1627789,,,1610612737,106,91,2022-01-09T22:39:12Z,5810000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:1 Def:3),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,585.0,4.0,3.0,1.0,,,,,,,,,,,,,
587,PT00M38.50S,2022-01-09T22:39:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627789,92.69053876478318,50.245098039215684,1610612737,106,93,2022-01-09T22:39:20Z,5820000,1.0,16.0,1,right,T. Luwawu-Cabarrot running Layup (14 PTS) (D. Wright 4 AST),"[1627789, 1626153]",1610612737.0,ATL,running,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,1.62,Made,14.0,,,,,,,,,,,D. Wright,1626153.0,4.0,,,,
589,PT00M26.00S,2022-01-09T22:39:28.5Z,4,REGULAR,3pt,Jump Shot,[],1630527,32.24375821287779,26.470588235294116,1610612746,106,93,2022-01-09T22:39:33Z,5840000,118.0,251.0,1,left,MISS B. Boston Jr. 27' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,27.68,Missed,,,,,,,,,,,,,,,,,,
590,PT00M23.80S,2022-01-09T22:39:30.7Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,106,93,2022-01-09T22:39:33Z,5850000,,,0,,D. Wright REBOUND (Off:0 Def:4),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,589.0,4.0,4.0,0.0,,,,,,,,,,,,,
591,PT00M03.80S,2022-01-09T22:39:52.5Z,4,REGULAR,turnover,out-of-bounds,[],1626153,,,1610612737,106,93,2022-01-09T22:39:59Z,5860000,,,0,,D. Wright bad pass out-of-bounds TURNOVER (3 TO),[1626153],1610612737.0,ATL,bad pass,,,Wright,D. Wright,,,,,1627541.0,,,,,,,,,,,,,,,,,3.0,,,
592,PT00M00.00S,2022-01-09T22:40:05.4Z,4,REGULAR,period,end,[],0,,,1610612746,106,93,2022-01-09T22:40:05Z,5870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M00.00S,2022-01-09T22:41:46.2Z,4,REGULAR,game,end,[],0,,,0,106,93,2022-01-09T22:41:46Z,5880000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
