actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
584,PT05M01.00S,2025-02-13T02:06:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,9.806176084099869,53.67647058823529,1610612759,110,94,2025-02-13T02:06:59Z,5660000,False,-18.0,40.0,1,left,V. Wembanyama driving finger roll Layup (14 PTS) (D. Fox 5 AST),"[1641705, 1628368]",1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,4.38,Made,,14.0,D. Fox,1628368.0,5.0,,,,,,,,,,,,,
585,PT04M50.00S,2025-02-13T02:07:07.4Z,4,REGULAR,turnover,lost ball,[],1628401,,,1610612738,110,94,2025-02-13T02:07:11Z,5670000,False,,,0,,D. White lost ball TURNOVER (6 TO),"[1628401, 1642264]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,6.0,Castle,1642264.0
586,PT04M50.00S,2025-02-13T02:07:07.4Z,4,REGULAR,steal,,[],1642264,,,1610612759,110,94,2025-02-13T02:07:09Z,5680000,False,,,0,,S. Castle STEAL (2 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
587,PT04M47.00S,2025-02-13T02:07:09.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630170,5.601182654402102,51.9607843137255,1610612759,110,96,2025-02-13T02:07:14Z,5690000,False,-10.0,0.0,1,left,D. Vassell alley-oop DUNK (8 PTS) (S. Castle 3 AST),"[1630170, 1642264]",1610612759.0,SAS,alley-oop,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,0.98,Made,,8.0,S. Castle,1642264.0,3.0,,,,,,,,,,,,,
589,PT04M31.00S,2025-02-13T02:07:28.9Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612738,110,96,2025-02-13T02:07:39Z,5710000,False,,,0,,D. Fox shooting personal FOUL (3 PF) (Tatum 2 FT),"[1628368, 1628369]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202041.0,3.0,0.0,Tatum,1628369.0,,,
592,PT04M31.00S,2025-02-13T02:08:19.7Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,111,96,2025-02-13T02:08:19Z,5740000,False,,,0,,J. Tatum Free Throw 1 of 2 (31 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,31.0,,,,,,,,,,,,,,,,
593,PT04M31.00S,2025-02-13T02:08:21.2Z,4,REGULAR,substitution,out,[],1630573,,,1610612738,111,96,2025-02-13T02:08:29Z,5750000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M31.00S,2025-02-13T02:08:21.2Z,4,REGULAR,substitution,out,[],203084,,,1610612738,111,96,2025-02-13T02:08:29Z,5760000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M31.00S,2025-02-13T02:08:21.2Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,111,96,2025-02-13T02:08:29Z,5770000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M31.00S,2025-02-13T02:08:21.2Z,4,REGULAR,substitution,in,[],1629640,,,1610612738,111,96,2025-02-13T02:08:29Z,5780000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M31.00S,2025-02-13T02:08:45.3Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,112,96,2025-02-13T02:08:45Z,5790000,False,,,0,,J. Tatum Free Throw 2 of 2 (32 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,32.0,,,,,,,,,,,,,,,,
599,PT04M23.00S,2025-02-13T02:08:53.4Z,4,REGULAR,2pt,Jump Shot,[],1642264,20.71287779237845,33.82352941176471,1610612759,112,96,2025-02-13T02:08:59Z,5800000,False,81.0,142.0,1,left,MISS S. Castle 16' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,16.36,Missed,,,,,,,,,,,,,,,,,,
600,PT04M22.00S,2025-02-13T02:08:54.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,112,96,2025-02-13T02:08:59Z,5810000,False,,,0,,J. Tatum REBOUND (Off:1 Def:12),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,599.0,,,,,,,13.0,12.0,1.0,,,,,,,,
601,PT04M06.00S,2025-02-13T02:09:11.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612738,112,96,2025-02-13T02:09:18Z,5820000,False,,,0,,D. Fox shooting personal FOUL (4 PF) (White 2 FT),"[1628368, 1628401]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2002.0,4.0,0.0,White,1628401.0,,,
603,PT04M06.00S,2025-02-13T02:09:46.1Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,113,96,2025-02-13T02:09:46Z,5840000,False,,,0,,D. White Free Throw 1 of 2 (18 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
604,PT04M06.00S,2025-02-13T02:10:01.1Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,114,96,2025-02-13T02:10:01Z,5850000,False,,,0,,D. White Free Throw 2 of 2 (19 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,19.0,,,,,,,,,,,,,,,,
605,PT03M49.00S,2025-02-13T02:10:20.9Z,4,REGULAR,3pt,Jump Shot,[],1641705,15.325229960578188,97.30392156862744,1610612759,114,99,2025-02-13T02:10:46Z,5860000,False,-237.0,92.0,1,left,V. Wembanyama 25' 3PT pullup (17 PTS) (D. Vassell 3 AST),"[1641705, 1630170]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left,25.36,Made,,17.0,D. Vassell,1630170.0,3.0,,,,,,,,,,,,,
607,PT03M22.00S,2025-02-13T02:10:47.0Z,4,REGULAR,2pt,Jump Shot,[],1628369,77.61169513797634,65.93137254901961,1610612738,114,99,2025-02-13T02:10:53Z,5880000,False,80.0,158.0,1,right,MISS J. Tatum 17' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,17.7,Missed,,,,,,,,,,,,,,,,,,
608,PT03M21.00S,2025-02-13T02:10:48.0Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,114,99,2025-02-13T02:10:53Z,5890000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:11),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,607.0,,,,,,,12.0,11.0,1.0,,,,,,,,
609,PT03M08.00S,2025-02-13T02:11:04.3Z,4,REGULAR,foul,offensive,['inpenalty'],1641705,,,1610612759,114,99,2025-02-13T02:11:27Z,5900000,False,,,0,,V. Wembanyama charge offensive FOUL (4 PF),"[1641705, 1628401]",1610612759.0,SAS,charge,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202041.0,4.0,0.0,White,1628401.0,,,
611,PT03M08.00S,2025-02-13T02:11:04.3Z,4,REGULAR,turnover,offensive foul,[],1641705,,,1610612759,114,99,2025-02-13T02:11:04Z,5920000,False,,,0,,V. Wembanyama offensive foul TURNOVER (2 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202041.0,,,,,2.0,,
612,PT02M44.00S,2025-02-13T02:11:43.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,67.62483574244416,33.82352941176471,1610612738,114,99,2025-02-13T02:11:49Z,5930000,False,-81.0,252.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
613,PT02M44.00S,2025-02-13T02:11:43.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,114,99,2025-02-13T02:11:58Z,5940000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,612.0,,,,,,,,,,,,,,,,,
614,PT02M44.00S,2025-02-13T02:11:47.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,114,99,2025-02-13T02:12:02Z,5950000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,202041.0,,,,,,,
615,PT02M44.00S,2025-02-13T02:11:57.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,114,99,2025-02-13T02:11:57Z,5960000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M38.00S,2025-02-13T02:15:27.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,6.652431011826544,57.107843137254896,1610612759,114,101,2025-02-13T02:15:36Z,5970000,False,-36.0,10.0,1,left,D. Fox driving Layup (23 PTS) (K. Johnson 2 AST),"[1628368, 1629640]",1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.69,Made,,23.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,
618,PT02M16.00S,2025-02-13T02:15:53.1Z,4,REGULAR,violation,kicked ball,[],1641705,,,1610612738,114,101,2025-02-13T02:16:02Z,5990000,False,,,0,,V. Wembanyama kicked ball VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,
619,PT02M10.00S,2025-02-13T02:16:09.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612738,114,101,2025-02-13T02:16:20Z,6000000,False,,,0,,K. Johnson shooting personal FOUL (3 PF) (Porziņģis 2 FT),"[1629640, 204001]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202041.0,3.0,0.0,Porziņģis,204001.0,,,
621,PT02M10.00S,2025-02-13T02:16:41.9Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,115,101,2025-02-13T02:16:41Z,6020000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (28 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
622,PT02M10.00S,2025-02-13T02:17:03.3Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,116,101,2025-02-13T02:17:03Z,6030000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (29 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,,29.0,,,,,,,,,,,,,,,,
623,PT02M05.00S,2025-02-13T02:17:17.1Z,4,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,116,101,2025-02-13T02:17:26Z,6040000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (3 TO),[1628368],1610612759.0,SAS,bad pass,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,3.0,,
624,PT01M51.00S,2025-02-13T02:17:33.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,86.67871222076215,18.137254901960784,1610612738,116,101,2025-02-13T02:17:55Z,6050000,False,-159.0,73.0,1,right,MISS J. Tatum 17' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left,17.51,Missed,,,,,,,,,,,,,,,,,,
625,PT01M48.00S,2025-02-13T02:17:36.1Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,116,101,2025-02-13T02:17:42Z,6060000,False,,,0,,P. Pritchard REBOUND (Off:4 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left,,,624.0,,,,,,,6.0,2.0,4.0,,,,,,,,
626,PT01M45.00S,2025-02-13T02:17:39.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201143,68.28186596583443,32.59803921568628,1610612738,116,101,2025-02-13T02:17:46Z,6070000,False,-87.0,246.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
627,PT01M44.00S,2025-02-13T02:17:40.4Z,4,REGULAR,rebound,defensive,[],1642264,,,1610612759,116,101,2025-02-13T02:17:46Z,6080000,False,,,0,,S. Castle REBOUND (Off:1 Def:3),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,626.0,,,,,,,4.0,3.0,1.0,,,,,,,,
628,PT01M35.00S,2025-02-13T02:17:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,8.886333771353483,58.08823529411765,1610612759,116,101,2025-02-13T02:17:56Z,6090000,False,-40.0,31.0,1,left,MISS S. Castle driving reverse Layup,[1642264],1610612759.0,SAS,driving reverse,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
629,PT01M34.00S,2025-02-13T02:17:51.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,116,101,2025-02-13T02:17:56Z,6100000,False,,,0,,J. Tatum REBOUND (Off:1 Def:13),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,628.0,,,,,,,14.0,13.0,1.0,,,,,,,,
630,PT01M14.00S,2025-02-13T02:18:10.0Z,4,REGULAR,3pt,Jump Shot,[],1628401,65.1281208935611,61.274509803921575,1610612738,116,101,2025-02-13T02:18:58Z,6110000,False,56.0,275.0,1,right,MISS D. White 28' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,28.1,Missed,,,,,,,,,,,,,,,,,,
631,PT01M13.00S,2025-02-13T02:18:11.0Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,116,101,2025-02-13T02:18:17Z,6120000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:12),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,630.0,,,,,,,13.0,12.0,1.0,,,,,,,,
632,PT01M08.00S,2025-02-13T02:18:17.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642264,6.915243101182654,52.94117647058824,1610612759,116,103,2025-02-13T02:18:57Z,6130000,False,-15.0,13.0,1,left,S. Castle running alley-oop DUNK (20 PTS) (K. Johnson 3 AST),"[1642264, 1629640]",1610612759.0,SAS,running alley-oop,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.93,Made,,20.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,
634,PT00M42.40S,2025-02-13T02:18:47.4Z,4,REGULAR,2pt,Jump Shot,[],204001,77.7431011826544,29.411764705882355,1610612738,116,103,2025-02-13T02:19:32Z,6150000,False,-103.0,157.0,1,right,MISS K. Porziņģis 18' Jump Shot,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,18.75,Missed,,,,,,,,,,,,,,,,,,
635,PT00M41.10S,2025-02-13T02:18:48.7Z,4,REGULAR,rebound,offensive,[],201143,,,1610612738,116,103,2025-02-13T02:18:52Z,6160000,False,,,0,,A. Horford REBOUND (Off:2 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,634.0,,,,,,,10.0,8.0,2.0,,,,,,,,
636,PT00M27.20S,2025-02-13T02:19:02.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,116,103,2025-02-13T02:19:11Z,6170000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202041.0,,,,,,,
637,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,out,[],1628369,,,1610612759,116,103,2025-02-13T02:19:29Z,6180000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,out,[],204001,,,1610612759,116,103,2025-02-13T02:19:29Z,6190000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,out,[],201143,,,1610612759,116,103,2025-02-13T02:19:29Z,6200000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,116,103,2025-02-13T02:19:29Z,6210000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,out,[],1628368,,,1610612759,116,103,2025-02-13T02:19:29Z,6220000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,116,103,2025-02-13T02:19:29Z,6230000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,116,103,2025-02-13T02:19:29Z,6240000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,116,103,2025-02-13T02:19:29Z,6250000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,in,[],1641775,,,1610612759,116,103,2025-02-13T02:19:29Z,6260000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,in,[],1631248,,,1610612759,116,103,2025-02-13T02:19:29Z,6270000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,in,[],1629674,,,1610612759,116,103,2025-02-13T02:19:29Z,6280000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,in,[],1629162,,,1610612759,116,103,2025-02-13T02:19:29Z,6290000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,116,103,2025-02-13T02:19:29Z,6300000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,in,[],202687,,,1610612759,116,103,2025-02-13T02:19:29Z,6310000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,in,[],1631103,,,1610612759,116,103,2025-02-13T02:19:29Z,6320000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M25.70S,2025-02-13T02:19:06.9Z,4,REGULAR,substitution,in,[],1630572,,,1610612759,116,103,2025-02-13T02:19:29Z,6330000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M11.30S,2025-02-13T02:19:47.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631104,32.14520367936925,41.911764705882355,1610612759,116,103,2025-02-13T02:19:55Z,6340000,False,40.0,250.0,1,left,MISS B. Wesley 25' 3PT,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
654,PT00M09.30S,2025-02-13T02:19:49.8Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,116,103,2025-02-13T02:19:55Z,6350000,False,,,0,,P. Pritchard REBOUND (Off:4 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,653.0,,,,,,,7.0,3.0,4.0,,,,,,,,
655,PT00M00.00S,2025-02-13T02:20:01.4Z,4,REGULAR,period,end,[],0,,,1610612738,116,103,2025-02-13T02:20:01Z,6360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M00.00S,2025-02-13T02:20:05.8Z,4,REGULAR,game,end,[],0,,,0,116,103,2025-02-13T02:20:05Z,6370000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
