actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
347,PT11M25.00S,2024-12-05T01:53:46.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,92.72339027595268,56.127450980392155,1610612765,75,60,2024-12-05T01:54:29Z,3390000,False,31.0,16.0,1,right,J. Duren driving Hook (3 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,,,,3.0,,,,,,,,,
348,PT11M16.00S,2024-12-05T01:53:56.1Z,3,REGULAR,3pt,Jump Shot,[],201143,27.677398160315374,17.647058823529413,1610612738,78,60,2024-12-05T01:54:00Z,3400000,False,162.0,208.0,1,left,A. Horford 26' 3PT  (11 PTS) (J. Brown 6 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.33,Made,,,,,,,,,11.0,J. Brown,1627759.0,6.0,,,,,,
350,PT11M00.00S,2024-12-05T01:54:14.4Z,3,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612765,78,60,2024-12-05T01:54:33Z,3420000,False,,,0,,D. White shooting personal FOUL (2 PF) (Ivey 2 FT),"[1628401, 1631093]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,1627526.0,,,,,,2.0,0.0,Ivey,1631093.0,,
352,PT11M00.00S,2024-12-05T01:54:38.0Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,78,61,2024-12-05T01:54:38Z,3440000,False,,,0,,J. Ivey Free Throw 1 of 2 (10 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
353,PT11M00.00S,2024-12-05T01:54:53.2Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,78,62,2024-12-05T01:54:53Z,3450000,False,,,0,,J. Ivey Free Throw 2 of 2 (11 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
354,PT10M53.00S,2024-12-05T01:55:05.9Z,3,REGULAR,foul,offensive,[],204001,,,1610612738,78,62,2024-12-05T01:55:18Z,3460000,False,,,0,,K. Porziņģis offensive FOUL (3 PF),"[204001, 1631093]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1162.0,,,,,,3.0,0.0,Ivey,1631093.0,,
356,PT10M53.00S,2024-12-05T01:55:05.9Z,3,REGULAR,turnover,offensive foul,[],204001,,,1610612738,78,62,2024-12-05T01:55:18Z,3480000,False,,,0,,K. Porziņģis offensive foul TURNOVER (2 TO),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1162.0,2.0,,,,,,,,,,
357,PT10M43.00S,2024-12-05T01:55:24.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202699,94.87516425755584,2.9641544117647056,1610612765,78,65,2024-12-05T01:55:30Z,3490000,False,-235.0,-4.0,1,right,T. Harris 3PT  (11 PTS) (C. Cunningham 4 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.52,Made,,,,,,,,,11.0,C. Cunningham,1630595.0,4.0,,,,,,
359,PT10M30.00S,2024-12-05T01:55:40.6Z,3,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612738,78,65,2024-12-05T01:55:51Z,3510000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (White 2 FT),"[1631093, 1628401]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1627526.0,,,,,,1.0,0.0,White,1628401.0,,
361,PT10M30.00S,2024-12-05T01:56:12.4Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,79,65,2024-12-05T01:56:12Z,3530000,False,,,0,,D. White Free Throw 1 of 2 (12 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
362,PT10M30.00S,2024-12-05T01:56:27.9Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,80,65,2024-12-05T01:56:27Z,3540000,False,,,0,,D. White Free Throw 2 of 2 (13 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
363,PT10M19.00S,2024-12-05T01:56:43.5Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612765,80,65,2024-12-05T01:56:56Z,3550000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Duren 2 FT),"[201143, 1631105]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,200834.0,,,,,,2.0,0.0,Duren,1631105.0,,
365,PT10M19.00S,2024-12-05T01:57:11.9Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,80,65,2024-12-05T01:57:11Z,3570000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
366,PT10M19.00S,2024-12-05T01:57:11.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,80,65,2024-12-05T01:57:11Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,
367,PT10M19.00S,2024-12-05T01:57:33.2Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,80,66,2024-12-05T01:57:33Z,3590000,False,,,0,,J. Duren Free Throw 2 of 2 (4 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
368,PT10M07.00S,2024-12-05T01:57:49.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.178055190538765,43.627450980392155,1610612738,80,66,2024-12-05T02:13:57Z,3592500,False,32.0,15.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
369,PT10M06.00S,2024-12-05T01:57:50.0Z,3,REGULAR,rebound,offensive,[],204001,,,1610612738,80,66,2024-12-05T02:13:57Z,3593750,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,368.0,4.0,2.0,2.0,,,,,,,,,,,,
370,PT10M06.00S,2024-12-05T01:57:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,5.590000152587891,50.0,1610612738,80,66,2024-12-05T02:13:57Z,3595000,False,0.0,0.0,1,left,MISS K. Porziņģis tip Layup,[204001],1610612738.0,BOS,tip,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
371,PT10M04.00S,2024-12-05T01:57:54.0Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,80,66,2024-12-05T02:13:48Z,3597500,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,370.0,1.0,1.0,0.0,,,,,,,,,,,,
374,PT09M59.00S,2024-12-05T01:57:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,92.9862023653088,50.0,1610612765,80,68,2024-12-05T01:58:00Z,3660000,False,0.0,13.0,1,right,T. Hardaway Jr. running Layup (2 PTS) (C. Cunningham 5 AST),"[203501, 1630595]",1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,2.0,C. Cunningham,1630595.0,5.0,,,,,,
376,PT09M37.00S,2024-12-05T01:58:16.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,28.33442838370565,17.15686274509804,1610612738,80,68,2024-12-05T01:59:19Z,3680000,False,164.0,214.0,1,left,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
377,PT09M36.00S,2024-12-05T01:58:17.9Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,80,68,2024-12-05T01:58:22Z,3690000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,376.0,3.0,2.0,1.0,,,,,,,,,,,,
378,PT09M27.00S,2024-12-05T01:58:27.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,86.67871222076215,55.88235294117647,1610612765,80,68,2024-12-05T01:58:33Z,3700000,False,29.0,73.0,1,right,MISS T. Harris 7' turnaround Shot,[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.84,Missed,,,,,,,,,,,,,,,,,,
379,PT09M26.00S,2024-12-05T01:58:28.3Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,80,68,2024-12-05T01:58:33Z,3710000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,378.0,3.0,2.0,1.0,,,,,,,,,,,,
380,PT09M17.00S,2024-12-05T01:58:36.7Z,3,REGULAR,3pt,Jump Shot,[],204001,37.53285151116951,33.33333333333333,1610612738,80,68,2024-12-05T01:58:43Z,3720000,False,83.0,300.0,1,left,MISS K. Porziņģis 31' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,31.16,Missed,,,,,,,,,,,,,,,,,,
381,PT09M15.00S,2024-12-05T01:58:39.7Z,3,REGULAR,rebound,offensive,[],1630573,,,1610612738,80,68,2024-12-05T01:58:39Z,3730000,False,,,0,,S. Hauser REBOUND (Off:1 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,380.0,3.0,2.0,1.0,,,,,,,,,,,,
382,PT09M09.00S,2024-12-05T01:58:45.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201143,7.178055190538765,3.6764705882352944,1610612738,83,68,2024-12-05T01:58:50Z,3740000,False,232.0,15.0,1,left,A. Horford 3PT  (14 PTS) (J. Brown 7 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.21,Made,,,,,,,,,14.0,J. Brown,1627759.0,7.0,,,,,,
384,PT08M47.00S,2024-12-05T01:59:06.7Z,3,REGULAR,3pt,Jump Shot,[],202699,71.17279894875165,23.774509803921568,1610612765,83,71,2024-12-05T01:59:14Z,3760000,False,-131.0,218.0,1,right,T. Harris 25' 3PT  (14 PTS) (J. Ivey 2 AST),"[202699, 1631093]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.48,Made,,,,,,,,,14.0,J. Ivey,1631093.0,2.0,,,,,,
386,PT08M24.00S,2024-12-05T01:59:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,6.1268068331143235,50.98039215686274,1610612738,85,71,2024-12-05T01:59:33Z,3780000,False,-5.0,5.0,1,left,K. Porziņģis alley-oop Layup (18 PTS) (J. Brown 8 AST),"[204001, 1627759]",1610612738.0,BOS,alley-oop,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,,,,,18.0,J. Brown,1627759.0,8.0,,,,,,
388,PT08M12.00S,2024-12-05T01:59:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.67214191852825,51.71568627450981,1610612765,85,73,2024-12-05T01:59:46Z,3800000,False,9.0,26.0,1,right,T. Harris cutting Layup (16 PTS) (C. Cunningham 6 AST),"[202699, 1630595]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,,,16.0,C. Cunningham,1630595.0,6.0,,,,,,
390,PT08M01.00S,2024-12-05T01:59:52.2Z,3,REGULAR,3pt,Jump Shot,[],1630573,29.6484888304862,17.401960784313726,1610612738,88,73,2024-12-05T01:59:57Z,3820000,False,163.0,226.0,1,left,S. Hauser 27' 3PT  (9 PTS) (A. Horford 2 AST),"[1630573, 201143]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,27.88,Made,,,,,,,,,9.0,A. Horford,201143.0,2.0,,,,,,
393,PT07M43.00S,2024-12-05T02:00:25.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,88.91261498028909,53.431372549019606,1610612765,88,73,2024-12-05T02:01:32Z,3850000,False,17.0,52.0,1,right,MISS J. Duren driving floating Shot,[1631105],1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
394,PT07M42.00S,2024-12-05T02:00:26.6Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,88,73,2024-12-05T02:00:30Z,3860000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:3),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,393.0,5.0,3.0,2.0,,,,,,,,,,,,
395,PT07M36.00S,2024-12-05T02:00:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.754927726675426,43.38235294117647,1610612738,88,73,2024-12-05T02:00:44Z,3870000,False,33.0,30.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1631093]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,Ivey,1631093.0,,,,,,,,,,,,,,,,
396,PT07M36.00S,2024-12-05T02:00:35.0Z,3,REGULAR,block,,[],1631093,,,1610612738,88,73,2024-12-05T02:00:39Z,3880000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT07M35.00S,2024-12-05T02:00:36.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,88,73,2024-12-05T02:00:44Z,3890000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,395.0,,,,,,,,,,,,,,,
399,PT07M30.00S,2024-12-05T02:01:03.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204001,10.5946123521682,63.725490196078425,1610612738,88,73,2024-12-05T02:01:11Z,3910000,False,-69.0,47.0,1,left,MISS K. Porziņģis 8' turnaround fadeaway bank Shot,[204001],1610612738.0,BOS,turnaround fadeaway bank,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Left,8.32,Missed,,,,,,,,,,,,,,,,,,
400,PT07M28.00S,2024-12-05T02:01:05.7Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,88,73,2024-12-05T02:01:11Z,3920000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,,399.0,2.0,2.0,0.0,,,,,,,,,,,,
401,PT07M19.00S,2024-12-05T02:01:15.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,91.01511169513797,52.94117647058824,1610612765,88,75,2024-12-05T02:02:36Z,3930000,False,15.0,32.0,1,right,C. Cunningham driving floating Jump Shot (17 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,17.0,,,,,,,,,
402,PT07M19.00S,2024-12-05T02:01:19.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,88,75,2024-12-05T02:01:19Z,3940000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M55.00S,2024-12-05T02:04:32.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,30.17411300919842,23.52941176470588,1610612738,88,75,2024-12-05T02:04:38Z,3950000,False,132.0,231.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
404,PT06M54.00S,2024-12-05T02:04:33.0Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,88,75,2024-12-05T02:04:38Z,3960000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,403.0,4.0,3.0,1.0,,,,,,,,,,,,
405,PT06M44.00S,2024-12-05T02:04:43.4Z,3,REGULAR,2pt,Jump Shot,[],203501,74.11300919842313,72.57199754901961,1610612765,88,75,2024-12-05T02:04:51Z,3970000,False,113.0,191.0,1,right,MISS T. Hardaway Jr. 22' pullup Shot,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,22.17,Missed,,,,,,,,,,,,,,,,,,
406,PT06M43.00S,2024-12-05T02:04:44.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,88,75,2024-12-05T02:04:51Z,3980000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,405.0,4.0,3.0,1.0,,,,,,,,,,,,
407,PT06M32.00S,2024-12-05T02:04:55.6Z,3,REGULAR,3pt,Jump Shot,[],1630573,5.338370565045992,96.56862745098039,1610612738,88,75,2024-12-05T02:05:01Z,3990000,False,-233.0,-2.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
408,PT06M30.00S,2024-12-05T02:04:57.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,88,75,2024-12-05T02:05:01Z,4000000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,407.0,2.0,2.0,0.0,,,,,,,,,,,,
409,PT06M17.00S,2024-12-05T02:05:10.2Z,3,REGULAR,3pt,Jump Shot,[],202699,72.22404730617609,81.86274509803921,1610612765,88,75,2024-12-05T02:05:39Z,4010000,False,159.0,209.0,1,right,MISS T. Harris 26' step back 3PT,[202699],1610612765.0,DET,step back,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
410,PT06M16.00S,2024-12-05T02:05:11.2Z,3,REGULAR,rebound,defensive,[],204001,,,1610612738,88,75,2024-12-05T02:05:15Z,4020000,False,,,0,,K. Porziņģis REBOUND (Off:2 Def:4),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,,,,,409.0,6.0,4.0,2.0,,,,,,,,,,,,
411,PT06M01.00S,2024-12-05T02:05:26.0Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,88,75,2024-12-05T02:05:31Z,4030000,False,,,0,,A. Horford bad pass TURNOVER (3 TO),"[201143, 202699]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,3.0,,,,,,,,,Harris,202699.0
412,PT06M01.00S,2024-12-05T02:05:26.0Z,3,REGULAR,steal,,[],202699,,,1610612765,88,75,2024-12-05T02:05:28Z,4040000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
413,PT05M57.00S,2024-12-05T02:05:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,91.93495400788436,56.61764705882353,1610612765,88,75,2024-12-05T02:05:43Z,4050000,False,33.0,23.0,1,right,MISS T. Harris driving Layup,[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
414,PT05M56.00S,2024-12-05T02:05:31.5Z,3,REGULAR,rebound,offensive,[],202699,,,1610612765,88,75,2024-12-05T02:05:31Z,4060000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,413.0,3.0,2.0,1.0,,,,,,,,,,,,
416,PT05M56.00S,2024-12-05T02:05:34.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202699,92.32917214191852,45.588235294117645,1610612765,88,77,2024-12-05T02:05:50Z,4080000,False,-22.0,20.0,1,right,T. Harris tip Layup (18 PTS),[202699],1610612765.0,DET,tip,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,,,18.0,,,,,,,,,
417,PT05M43.00S,2024-12-05T02:05:45.4Z,3,REGULAR,3pt,Jump Shot,[],1628401,22.421156373193167,92.15686274509804,1610612738,88,77,2024-12-05T02:05:55Z,4090000,False,-211.0,158.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
418,PT05M42.00S,2024-12-05T02:05:46.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,88,77,2024-12-05T02:05:55Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,417.0,,,,,,,,,,,,,,,
420,PT05M39.00S,2024-12-05T02:05:54.6Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,88,77,2024-12-05T02:06:10Z,4120000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M39.00S,2024-12-05T02:05:54.6Z,3,REGULAR,substitution,out,[],201143,,,1610612738,88,77,2024-12-05T02:06:10Z,4130000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M39.00S,2024-12-05T02:05:54.6Z,3,REGULAR,substitution,out,[],1631093,,,1610612738,88,77,2024-12-05T02:06:10Z,4140000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M39.00S,2024-12-05T02:05:54.6Z,3,REGULAR,substitution,in,[],1628436,,,1610612738,88,77,2024-12-05T02:06:10Z,4150000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M39.00S,2024-12-05T02:05:54.6Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,88,77,2024-12-05T02:06:10Z,4160000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M39.00S,2024-12-05T02:05:54.6Z,3,REGULAR,substitution,in,[],1627736,,,1610612738,88,77,2024-12-05T02:06:10Z,4170000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M31.00S,2024-12-05T02:06:19.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630573,6.1268068331143235,25.735294117647058,1610612738,90,77,2024-12-05T02:06:30Z,4180000,False,121.0,5.0,1,left,S. Hauser 12' pullup Jump Shot (11 PTS) (J. Brown 9 AST),"[1630573, 1627759]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,12.14,Made,,,,,,,,,11.0,J. Brown,1627759.0,9.0,,,,,,
428,PT05M19.00S,2024-12-05T02:06:31.4Z,3,REGULAR,3pt,Jump Shot,[],202699,64.86530880420499,61.029411764705884,1610612765,90,80,2024-12-05T02:06:37Z,4200000,False,55.0,278.0,1,right,T. Harris 28' 3PT  (21 PTS) (C. Cunningham 7 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,28.32,Made,,,,,,,,,21.0,C. Cunningham,1630595.0,7.0,,,,,,
430,PT04M53.00S,2024-12-05T02:06:57.8Z,3,REGULAR,3pt,Jump Shot,[],1630573,24.52365308804205,13.23529411764706,1610612738,90,80,2024-12-05T02:07:45Z,4220000,False,184.0,178.0,1,left,MISS S. Hauser 25' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
431,PT04M52.00S,2024-12-05T02:06:58.8Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,90,80,2024-12-05T02:07:12Z,4230000,False,,,0,,L. Kornet REBOUND (Off:1 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,430.0,5.0,4.0,1.0,,,,,,,,,,,,
432,PT04M51.00S,2024-12-05T02:07:04.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,90,80,2024-12-05T02:07:24Z,4240000,False,0.0,0.0,1,left,MISS L. Kornet putback Layup,[1628436],1610612738.0,BOS,putback,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
433,PT04M50.00S,2024-12-05T02:07:05.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,90,80,2024-12-05T02:07:24Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,432.0,,,,,,,,,,,,,,,
434,PT04M50.00S,2024-12-05T02:07:08.9Z,3,REGULAR,foul,personal,[],1627736,,,1610612738,90,80,2024-12-05T02:07:12Z,4260000,False,,,0,,M. Beasley loose ball personal FOUL (1 PF),"[1627736, 1630573]",1610612765.0,DET,loose ball,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,1162.0,,,,,,1.0,0.0,Hauser,1630573.0,,
